qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background,mode
0.625,0.6,56.07384117695609,573553.1703248413,9.77657243969164e-05,0.07404120273457714,0.000977657243969164,76,968,45.20303929324798,150.29767534801934,lbn_p4_only
0.625,0.625,53.47286040772533,567043.1299819476,9.430122257089631e-05,0.07101095768127182,0.000943012225708963,74,948,43.207957732116974,147.17325325587134,lbn_p4_only
0.625,0.65,52.093691868603514,551875.4102097144,9.43939354877358e-05,0.07012366640131523,0.0009439393548773579,72,921,42.08743583445197,140.72327698083652,lbn_p4_only
0.625,0.675,49.49271109937272,544253.6971147056,9.093683949553724e-05,0.06708733655051936,0.0009093683949553724,70,903,40.09285923685455,137.18345345832384,lbn_p4_only
0.625,0.7,48.19222071475734,514754.1378177335,9.362182287463508e-05,0.06717025793974839,0.0009362182287463507,69,879,39.095802546096984,136.79775301934257,lbn_p4_only
0.625,0.725,46.734374021129085,506287.59735493327,9.230795750338304e-05,0.0656807019686117,0.0009230795750338304,66,859,37.85176728600891,132.7193589218984,lbn_p4_only
0.625,0.75,45.35520548200727,494462.38230759325,9.172630134235951e-05,0.06450011818196331,0.000917263013423595,64,834,36.731222260516404,127.76667436400608,lbn_p4_only
0.625,0.775,43.97603694288543,463765.11429665436,9.482394338690058e-05,0.06457539188771846,0.0009482394338690057,62,805,35.610677947489656,127.21185919355156,lbn_p4_only
0.625,0.8,37.39490686530209,436932.7094619121,8.558504789296816e-05,0.05657247471182398,0.0008558504789296815,56,780,30.503023758738852,128.95058560956497,lbn_p4_only
0.625,0.825,36.01573832618024,420337.0600479927,8.568299526591371e-05,0.05555120463590766,0.0008568299526591369,54,743,29.382485533922694,120.2498414420623,lbn_p4_only
0.625,0.85,34.63656978705843,401726.9594404583,8.62191818923521e-05,0.054647385212812684,0.0008621918189235209,52,707,28.261948764484433,111.56200286128679,lbn_p4_only
0.625,0.875,29.355930094090464,379162.4512599326,7.742309397078372e-05,0.047674174709946726,0.0007742309397078371,47,666,24.154303364232423,101.87323941047453,lbn_p4_only
0.625,0.9,29.355930094090464,343429.6241269733,8.547873576344989e-05,0.050092991441947905,0.0008547873576344989,47,616,24.154303364232423,98.6698496210015,lbn_p4_only
0.625,0.925,26.518914861340384,320192.8716972426,8.282169031675154e-05,0.04686514007428371,0.0008282169031675153,42,566,21.788315018590627,87.64322418457239,lbn_p4_only
0.625,0.95,22.460087398481352,279332.0119675413,8.040642116268164e-05,0.04249629685881971,0.0008040642116268163,37,491,18.55270764353978,71.42677315624039,lbn_p4_only
0.65,0.5,58.83217825519975,571027.8126706269,0.00010302856874877754,0.07785496208981277,0.0010302856874877754,80,968,47.44402150227763,149.12370602951006,lbn_p4_only
0.65,0.525,57.4530097160779,566580.6520635044,0.0001014030562230324,0.07632765406077849,0.001014030562230324,78,956,46.32352884176567,147.00023296030776,lbn_p4_only
0.65,0.55,55.99516302244965,561419.3265095695,9.973857396499015e-05,0.07473203937265646,0.0009973857396499014,75,943,45.08028981457415,144.55759290259903,lbn_p4_only
0.65,0.575,55.91648486794322,556586.308018156,0.00010046327777455713,0.07495033923515623,0.0010046327777455714,74,927,44.95769650182838,142.26650699114995,lbn_p4_only
0.65,0.6,54.61599448332784,539284.8951206263,0.00010127484559179323,0.07437221529671721,0.0010127484559179323,73,911,43.959828985791994,146.56103872855226,lbn_p4_only
0.65,0.625,52.01501371409705,533516.7000216576,9.749463083720818e-05,0.07121225007011232,0.0009749463083720817,71,892,41.96442959487269,143.69142036323436,lbn_p4_only
0.65,0.65,50.63584517497523,519090.82549334934,9.754717804316884e-05,0.07028074988679077,0.0009754717804316882,69,866,40.84393004549441,137.40721513010575,lbn_p4_only
0.65,0.675,48.03486440574447,511469.1123983406,9.391547454450021e-05,0.06716559450601338,0.0009391547454450019,67,848,38.84900608961727,133.74640873512533,lbn_p4_only
0.65,0.7,46.734374021129085,483453.2435892185,9.666782598078594e-05,0.06721391474386437,0.0009666782598078594,66,826,37.85176728600891,134.7311907417256,lbn_p4_only
0.65,0.725,45.27652732750081,476470.3936142682,9.502484925465257e-05,0.06559264580781844,0.0009502484925465256,63,808,36.60794307585325,131.20858409268,lbn_p4_only
0.65,0.75,43.897358788378995,464645.17856692814,9.44750119301108e-05,0.06439878488940967,0.0009447501193011079,61,783,35.48741390559494,126.07044378159542,lbn_p4_only
0.65,0.775,42.51819024925718,434258.06419204216,9.790996127697549e-05,0.06452096063196708,0.0009790996127697546,59,757,34.3668864941566,126.59389572152655,lbn_p4_only
