member_name	member_size_bytes	member_type	bounded_text_candidate	content_opened	event_payload_member
payload/mg5_template/Source/maxparticles.inc	61	regular_file	False	False	False
payload/mg5_template/Source/maxamps.inc	0	other	False	False	False
payload/mg5_template/Source/leshouche.inc	0	other	False	False	False
payload/mg5_template/Source/nexternal.inc	0	other	False	False	False
payload/mg5_template/SubProcesses	0	directory	False	False	False
payload/mg5_template/SubProcesses/refine.sh	2484	regular_file	True	True	False
payload/mg5_template/SubProcesses/message.inc	48	regular_file	False	False	False
payload/mg5_template/SubProcesses/cuts.f	55278	regular_file	False	False	False
payload/mg5_template/SubProcesses/randinit	5	regular_file	False	False	False
payload/mg5_template/SubProcesses/makefile	3212	regular_file	False	False	False
payload/mg5_template/SubProcesses/refine_splitted.sh	2032	regular_file	True	True	False
payload/mg5_template/SubProcesses/subproc.txt	10	regular_file	True	True	False
payload/mg5_template/SubProcesses/myamp.f	21004	regular_file	False	False	False
payload/mg5_template/SubProcesses/cluster.inc	1723	regular_file	False	False	False
payload/mg5_template/SubProcesses/initcluster.f	1721	regular_file	False	False	False
payload/mg5_template/SubProcesses/idenparts.f	2119	regular_file	False	False	False
payload/mg5_template/SubProcesses/unwgt.f	25753	regular_file	False	False	False
payload/mg5_template/SubProcesses/genps.f	65885	regular_file	False	False	False
payload/mg5_template/SubProcesses/setcuts.f	35393	regular_file	False	False	False
payload/mg5_template/SubProcesses/cluster.f	32017	regular_file	False	False	False
payload/mg5_template/SubProcesses/dummy_fct.f	5288	regular_file	False	False	False
payload/mg5_template/SubProcesses/reweight.f	68991	regular_file	False	False	False
payload/mg5_template/SubProcesses/sudakov.inc	960	regular_file	False	False	False
payload/mg5_template/SubProcesses/survey.sh	1823	regular_file	True	True	False
payload/mg5_template/SubProcesses/setscales.f	6849	regular_file	False	False	False
payload/mg5_template/SubProcesses/MGVersion.txt	5	regular_file	True	True	False
payload/mg5_template/SubProcesses/symmetry.f	20076	regular_file	False	False	False
payload/mg5_template/SubProcesses/addmothers.f	46762	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx	0	directory	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/driver.f	12786	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/matrix1_orig.f	23266	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/template_matrix1.f	13819	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/auto_dsig1.f	9141	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/matrix1.ps	12861	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/auto_dsig.f	19727	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/coloramps.inc	70	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/get_color.f	588	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/config_subproc_map.inc	35	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/configs.inc	432	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/config_nqcd.inc	22	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/decayBW.inc	87	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/dname.mg	29	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/iproc.dat	8	regular_file	True	True	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/leshouche.inc	284	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/maxamps.inc	132	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/mg.sym	8	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/mirrorprocs.inc	43	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/ncombs.inc	56	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/nexternal.inc	114	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/ngraphs.inc	55	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/pmass.inc	148	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/props.inc	264	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/processes.dat	36	regular_file	True	True	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/symswap.inc	69	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/symfact_orig.dat	7	regular_file	True	True	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/symperms.inc	51	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/diagrams.html	242	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/matrix11.jpg	19274	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/card.jpg	6650	regular_file	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/dummy_fct.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/unwgt.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/symmetry.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/sudakov.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/setscales.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/setcuts.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/lhe_event_infos.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/run_config.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/maxparticles.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/maxconfigs.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/run.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/reweight.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/myamp.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/message.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/makefile	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/initcluster.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/idenparts.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/genps.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/genps.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/cuts.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/cuts.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/coupl.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/cluster.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/cluster.f	0	other	False	False	False
payload/mg5_template/SubProcesses/P1_gg_hh_h_bbx_h_bbx/addmothers.f	0	other	False	False	False
payload/mg5_template/SubProcesses/subproc.mg	21	regular_file	False	False	False
payload/mg5_template/SubProcesses/procdef_mg5.dat	2204	regular_file	True	True	False
payload/mg5_template/SubProcesses/done	0	regular_file	False	False	False
payload/mg5_template/SubProcesses/proc_characteristics	537	regular_file	False	False	False
payload/mg5_template/SubProcesses/lhe_event_infos.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/run_config.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/maxparticles.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/run.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/coupl.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/maxconfigs.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/genps.inc	0	other	False	False	False
payload/mg5_template/SubProcesses/cuts.inc	0	other	False	False	False
payload/mg5_template/bin	0	directory	False	False	False
payload/mg5_template/bin/internal	0	directory	False	False	False
payload/mg5_template/bin/internal/Gridpack	0	directory	False	False	False
payload/mg5_template/bin/internal/Gridpack/clean4grid	2812	regular_file	False	False	False
payload/mg5_template/bin/internal/Gridpack/TheChopper-pl	3411	regular_file	False	False	False
payload/mg5_template/bin/internal/Gridpack/replace.pl	6418	regular_file	False	False	False
payload/mg5_template/bin/internal/Gridpack/refine4grid	2513	regular_file	False	False	False
payload/mg5_template/bin/internal/Gridpack/compile	2904	regular_file	False	False	False
payload/mg5_template/bin/internal/Gridpack/run.sh	2761	regular_file	True	True	False
payload/mg5_template/bin/internal/Gridpack/gridrun	3552	regular_file	False	False	False
payload/mg5_template/bin/internal/__pycache__	0	directory	False	False	False
payload/mg5_template/bin/internal/__pycache__/addmasses_optional.cpython-311.pyc	16999	regular_file	False	False	False
payload/mg5_template/bin/internal/__pycache__/addmasses_optional.cpython-311.opt-1.pyc	16999	regular_file	False	False	False
payload/mg5_template/bin/internal/multicore	478	regular_file	False	False	False
payload/mg5_template/bin/internal/plot_tree.C	2436	regular_file	False	False	False
payload/mg5_template/bin/internal/make_madevent_tar	215	regular_file	False	False	False
payload/mg5_template/bin/internal/addmasses_optional.py	10027	regular_file	True	True	False
payload/mg5_template/bin/internal/run_delphes3	1675	regular_file	False	False	False
payload/mg5_template/bin/internal/store4grid	1538	regular_file	False	False	False
payload/mg5_template/bin/internal/run_plot_pythia	1005	regular_file	False	False	False
payload/mg5_template/bin/internal/run_plot	913	regular_file	False	False	False
payload/mg5_template/bin/internal/monitor	1137	regular_file	False	False	False
payload/mg5_template/bin/internal/gen_jpeg-pl	2941	regular_file	False	False	False
payload/mg5_template/bin/internal/plot_pypage-pl	2426	regular_file	False	False	False
payload/mg5_template/bin/internal/restore_data	1518	regular_file	False	False	False
payload/mg5_template/bin/internal/run_genissud	2418	regular_file	False	False	False
payload/mg5_template/bin/internal/syscalc_template.dat	362	regular_file	True	True	False
payload/mg5_template/bin/internal/create_matching_plots.C	723	regular_file	False	False	False
payload/mg5_template/bin/internal/make_gridpack	438	regular_file	False	False	False
payload/mg5_template/bin/internal/extract_banner-pl	508	regular_file	False	False	False
payload/mg5_template/bin/internal/run_combine	323	regular_file	False	False	False
payload/mg5_template/bin/internal/clean	718	regular_file	False	False	False
payload/mg5_template/bin/internal/run_plot_pgs	902	regular_file	False	False	False
payload/mg5_template/bin/internal/merge.pl	10475	regular_file	False	False	False
payload/mg5_template/bin/internal/gen_cardhtml-pl	10534	regular_file	False	False	False
payload/mg5_template/bin/internal/clean_template	2842	regular_file	False	False	False
payload/mg5_template/bin/internal/run_plot_delphes	939	regular_file	False	False	False
payload/mg5_template/bin/internal/create_matching_plots.sh	943	regular_file	True	True	False
payload/mg5_template/bin/internal/run_hep2lhe	824	regular_file	False	False	False
payload/mg5_template/bin/internal/plot_page-pl	3521	regular_file	False	False	False
payload/mg5_template/bin/internal/run_pgs	634	regular_file	False	False	False
payload/mg5_template/bin/internal/eval.sh	20	regular_file	True	True	False
payload/mg5_template/bin/internal/run_delphes	1171	regular_file	False	False	False
payload/mg5_template/bin/internal/plot	1467	regular_file	False	False	False
payload/mg5_template/bin/internal/madevent_interface.py	350048	regular_file	True	True	False
payload/mg5_template/bin/internal/extended_cmd.py	129251	regular_file	True	True	False
payload/mg5_template/bin/internal/common_run_interface.py	367601	regular_file	True	True	False
payload/mg5_template/bin/internal/misc.py	94510	regular_file	True	True	False
payload/mg5_template/bin/internal/files.py	8707	regular_file	True	True	False
payload/mg5_template/bin/internal/save_load_object.py	3723	regular_file	True	True	False
payload/mg5_template/bin/internal/file_writers.py	41579	regular_file	True	True	False
payload/mg5_template/bin/internal/check_param_card.py	73864	regular_file	True	True	False
payload/mg5_template/bin/internal/gen_ximprove.py	85872	regular_file	True	True	False
payload/mg5_template/bin/internal/combine_grid.py	29721	regular_file	True	True	False
payload/mg5_template/bin/internal/hel_recycle.py	31149	regular_file	True	True	False
payload/mg5_template/bin/internal/gen_crossxhtml.py	71047	regular_file	True	True	False
payload/mg5_template/bin/internal/sum_html.py	32551	regular_file	True	True	False
payload/mg5_template/bin/internal/combine_runs.py	6910	regular_file	True	True	False
payload/mg5_template/bin/internal/__init__.py	2270	regular_file	True	True	False
payload/mg5_template/bin/internal/lhe_parser.py	136178	regular_file	True	True	False
payload/mg5_template/bin/internal/banner.py	276962	regular_file	True	True	False
payload/mg5_template/bin/internal/histograms.py	176703	regular_file	True	True	False
payload/mg5_template/bin/internal/plot_djrs.py	7143	regular_file	True	True	False
payload/mg5_template/bin/internal/systematics.py	53093	regular_file	True	True	False
payload/mg5_template/bin/internal/cluster.py	84679	regular_file	True	True	False
payload/mg5_template/bin/internal/me5_logging.conf	2611	regular_file	True	True	False
payload/mg5_template/bin/internal/coloring_logging.py	3301	regular_file	True	True	False
payload/mg5_template/bin/internal/shower_card.py	16856	regular_file	True	True	False
payload/mg5_template/bin/internal/FO_analyse_card.py	5863	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel	0	directory	False	False	False
payload/mg5_template/bin/internal/ufomodel/write_param_card.py	6854	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel/coupling_orders.py	664	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel/lorentz.py	4445	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel/object_library.py	6733	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel/vertices.py	30925	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel/function_library.py	1301	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel/particles.py	10339	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel/couplings.py	13412	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel/__init__.py	656	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel/parameters.py	11413	regular_file	True	True	False
payload/mg5_template/bin/internal/ufomodel/__pycache__	0	directory	False	False	False
payload/mg5_template/bin/internal/ufomodel/restrict_default.dat	1500	regular_file	True	True	False
payload/mg5_template/bin/madevent	8030	regular_file	False	False	False
payload/mg5_template/bin/cleanall	915	regular_file	False	False	False
payload/mg5_template/bin/newprocess_mg5	3529	regular_file	False	False	False
payload/mg5_template/bin/generate_events	5885	regular_file	False	False	False
payload/mg5_template/Cards	0	directory	False	False	False
payload/mg5_template/Cards/delphes_trigger_default.dat	1190	regular_file	True	True	False
payload/mg5_template/Cards/delphes_trigger_ATLAS.dat	989	regular_file	True	True	False
payload/mg5_template/Cards/proc_card_mg5.dat	2069	regular_file	True	True	False
payload/mg5_template/Cards/run_card.dat	10442	regular_file	True	True	False
payload/mg5_template/Cards/rivet_card_default.dat	3044	regular_file	True	True	False
payload/mg5_template/Cards/param_card_default.dat	3422	regular_file	True	True	False
payload/mg5_template/Cards/README	133	regular_file	False	False	False
payload/mg5_template/Cards/delphes_trigger_CMS.dat	1190	regular_file	True	True	False
payload/mg5_template/Cards/replace_card1.dat	149	regular_file	True	True	False
payload/mg5_template/Cards/pythia8_card_default.dat	4434	regular_file	True	True	False
payload/mg5_template/Cards/pythia_card_default.dat	350	regular_file	True	True	False
payload/mg5_template/Cards/grid_card_default.dat	2018	regular_file	True	True	False
payload/mg5_template/Cards/madanalysis5_parton_card_default.dat	135	regular_file	True	True	False
payload/mg5_template/Cards/param_card.dat	3422	regular_file	True	True	False
payload/mg5_template/Cards/delphes_trigger.dat	1190	regular_file	True	True	False
payload/mg5_template/Cards/grid_card.dat	2018	regular_file	True	True	False
payload/mg5_template/Cards/madanalysis5_hadron_card_default.dat	135	regular_file	True	True	False
payload/mg5_template/Cards/pgs_card_TEV.dat	1212	regular_file	True	True	False
payload/mg5_template/Cards/pgs_card_LHC.dat	1244	regular_file	True	True	False
payload/mg5_template/Cards/reweight_card_default.dat	3611	regular_file	True	True	False
payload/mg5_template/Cards/pgs_card_default.dat	1244	regular_file	True	True	False
payload/mg5_template/Cards/pgs_card_CMS.dat	1244	regular_file	True	True	False
payload/mg5_template/Cards/madspin_card_default.dat	1377	regular_file	True	True	False
payload/mg5_template/Cards/delphes_card_default.dat	22570	regular_file	True	True	False
payload/mg5_template/Cards/pgs_card_ATLAS.dat	1244	regular_file	True	True	False
payload/mg5_template/Cards/delphes_card_ATLAS.dat	21552	regular_file	True	True	False
payload/mg5_template/Cards/delphes_card_CMS.dat	22570	regular_file	True	True	False
payload/mg5_template/Cards/plot_card.dat	10430	regular_file	True	True	False
payload/mg5_template/Cards/plot_card_default.dat	10430	regular_file	True	True	False
payload/mg5_template/Cards/run_card_default.dat	10442	regular_file	True	True	False
payload/mg5_template/Cards/ident_card.dat	470	regular_file	True	True	False
payload/mg5_template/Cards/me5_configuration.txt	9409	regular_file	True	True	False
payload/mg5_template/lib	0	directory	False	False	False
payload/mg5_template/lib/Pdfdata	0	directory	False	False	False
payload/mg5_template/lib/Pdfdata/cteq6m.tbl	219888	regular_file	False	False	False
payload/mg5_template/lib/Pdfdata/NNPDF23_lo_as_0130_qed_mem0.grid	2195382	regular_file	False	False	False
payload/mg5_template/lib/Pdfdata/cteq5l.tbl	134476	regular_file	False	False	False
payload/mg5_template/lib/Pdfdata/cteq6l.tbl	219892	regular_file	False	False	False
payload/mg5_template/lib/Pdfdata/cteq5m.tbl	125607	regular_file	False	False	False
payload/mg5_template/lib/Pdfdata/mrse.dat	62054	regular_file	True	True	False
payload/mg5_template/lib/Pdfdata/cteq6d.tbl	219892	regular_file	False	False	False
payload/mg5_template/lib/Pdfdata/mrsb.dat	62054	regular_file	True	True	False
payload/mg5_template/lib/Pdfdata/cteq6l1.tbl	219850	regular_file	False	False	False
payload/mg5_template/lib/Pdfdata/NNPDF23nlo_as_0119_qed_mem0.grid	2195169	regular_file	False	False	False
payload/mg5_template/lib/Pdfdata/mrst2002nlo.dat	145632	regular_file	True	True	False
payload/mg5_template/lib/Pdfdata/NNPDF23_lo_as_0119_qed_mem0.grid	2195378	regular_file	False	False	False
payload/mg5_template/README	6747	regular_file	False	False	False
payload/mg5_template/README.systematics	5371	regular_file	False	False	False
payload/mg5_template/TemplateVersion.txt	6	regular_file	True	True	False
payload/mg5_template/index.html	1995	regular_file	False	False	False
payload/mg5_template/MGMEVersion.txt	5	regular_file	True	True	False
payload/mg5_template/madevent.tar.gz	3399813	regular_file	False	False	False
payload/manifest.txt	362	regular_file	True	True	False
