process,event_uid,score,u,n_selected_jets,HT,mHH,pT_H1,pT_H2,pt5
signal,signal|83|513,0.9999995231628418,6.321629908943605,5,521.337158203125,635.141911743333,224.9665267565582,216.1619145886923,38.917388916015625
signal,signal|80|1320,0.9999995231628418,6.321629908943605,5,431.190185546875,715.8288250603183,119.15227976325403,131.12695242164915,43.31184387207031
signal,signal|86|1347,0.9999995231628418,6.321629908943605,5,510.13677978515625,1262.847975298966,66.62424143995376,36.5127740108036,73.49781799316406
signal,signal|85|107,0.9999995231628418,6.321629908943605,6,594.099609375,805.375199701757,184.26879909545875,79.17739932299067,40.540550231933594
signal,signal|15|1181,0.9999995231628418,6.321629908943605,4,448.3145446777344,463.8505837012809,216.2257214749099,164.14305299224063,0.0
signal,signal|90|16,0.9999995231628418,6.321629908943605,5,351.4751281738281,601.8956434541263,60.37498329303355,12.810771644263289,32.11735916137695
signal,signal|79|468,0.9999995231628418,6.321629908943605,6,890.3616333007812,829.9534270748798,251.53621627554335,253.24428557351382,55.58665466308594
signal,signal|86|2105,0.9999995231628418,6.321629908943605,4,396.7015075683594,511.8558132710467,184.76438201538735,206.12275345069014,0.0
signal,signal|157|858,0.9999995231628418,6.321629908943605,6,656.1282348632812,586.4624712100183,317.00016388056093,227.97144576128977,37.46891403198242
signal,signal|16|2520,0.9999995231628418,6.321629908943605,5,331.6129455566406,317.33274138485547,90.6036017265968,65.71034694424122,40.940147399902344
signal,signal|89|938,0.9999995231628418,6.321629908943605,4,485.5979919433594,639.4719629553307,243.6894608022669,194.81938467552084,0.0
signal,signal|84|1002,0.9999995231628418,6.321629908943605,6,516.7538452148438,438.94846392950404,217.44381639824283,122.08824491544034,41.94680404663086
signal,signal|193|2310,0.9999995231628418,6.321629908943605,5,395.7043151855469,370.4539596883061,136.1764407149728,108.60515480242856,32.60318374633789
signal,signal|161|573,0.9999995231628418,6.321629908943605,5,430.402587890625,404.6381189135418,129.06810760867882,133.73299788581213,38.67467498779297
signal,signal|83|1992,0.9999995231628418,6.321629908943605,5,505.8241271972656,542.0653958655622,216.63173461158695,223.86115344227872,63.95943069458008
signal,signal|157|126,0.9999995231628418,6.321629908943605,4,418.23876953125,463.1395471664247,209.07503294121452,157.6140649793378,0.0
signal,signal|88|2374,0.9999995231628418,6.321629908943605,4,453.176025390625,528.8939658205942,264.09495325680206,164.65136705240525,0.0
signal,signal|91|1287,0.9999995231628418,6.321629908943605,4,392.0224914550781,464.21548831679985,179.6407064605609,143.15096535163195,0.0
signal,signal|156|1407,0.9999995231628418,6.321629908943605,4,350.67047119140625,411.9084746583193,106.64002839752374,160.56041218147593,0.0
signal,signal|155|487,0.9999995231628418,6.321629908943605,4,613.1842651367188,637.9359965891763,265.0985858006666,298.4936748010864,0.0
signal,signal|158|2489,0.9999995231628418,6.321629908943605,4,366.5478210449219,381.11284246641407,196.8789788691702,137.85667367042618,0.0
signal,signal|18|1031,0.9999995231628418,6.321629908943605,6,452.8260192871094,529.0471161695529,130.64252860081763,93.71856635073641,37.272979736328125
signal,signal|14|1718,0.9999995231628418,6.321629908943605,6,372.46600341796875,624.5167636051241,179.87662286319002,93.97652165963167,42.349456787109375
signal,signal|16|1461,0.9999995231628418,6.321629908943605,4,692.7940673828125,1758.4837286186312,116.77926648897568,151.89972379085742,0.0
signal,signal|155|988,0.9999995231628418,6.321629908943605,5,657.9163818359375,626.7927119304413,275.90691372437595,292.3960051394641,35.105594635009766
signal,signal|160|693,0.9999995231628418,6.321629908943605,4,633.029296875,705.8782240262517,300.49780053463735,288.7480980695574,0.0
signal,signal|79|104,0.9999995231628418,6.321629908943605,5,729.89013671875,711.0234833572728,284.87208795770914,264.1374800711835,32.24961853027344
signal,signal|85|1729,0.9999995231628418,6.321629908943605,4,471.79095458984375,485.82196684259003,159.48358438940528,188.10119516845663,0.0
signal,signal|85|2349,0.9999995231628418,6.321629908943605,5,586.398681640625,1114.8228513808542,172.29688594696836,222.62455680365093,44.00822067260742
signal,signal|85|1045,0.9999995231628418,6.321629908943605,5,471.25848388671875,460.2096689583046,193.22713006476016,130.14269824407438,46.24492263793945
signal,signal|4|791,0.9999994039535522,6.224719895935548,5,471.5238037109375,454.0346366666432,222.42910931512688,166.21448461535743,32.85032653808594
signal,signal|122|1683,0.9999994039535522,6.224719895935548,4,488.9444885253906,625.5776946709125,160.12172812037113,163.09158460730907,0.0
signal,signal|139|148,0.9999994039535522,6.224719895935548,4,432.35009765625,571.6271567790251,127.25302708667779,121.94372699745131,0.0
signal,signal|87|2382,0.9999994039535522,6.224719895935548,5,378.6609802246094,471.0916257574929,82.31398731635534,43.880072364058385,60.302825927734375
signal,signal|123|1786,0.9999994039535522,6.224719895935548,6,534.42822265625,549.4511950501827,212.46496309356016,207.31671243009163,39.439056396484375
signal,signal|140|1503,0.9999994039535522,6.224719895935548,4,513.8765869140625,530.3495237179285,178.68983012649687,212.21700934327689,0.0
signal,signal|122|738,0.9999994039535522,6.224719895935548,4,538.751220703125,906.9002345149223,279.65561470634276,226.12767168891477,0.0
signal,signal|4|1162,0.9999994039535522,6.224719895935548,4,473.5469970703125,938.2589614329477,219.76721677422677,248.90548961680736,0.0
signal,signal|4|256,0.9999994039535522,6.224719895935548,5,495.9432373046875,988.1085368357657,73.87690051914139,109.44871820651011,61.694400787353516
signal,signal|4|815,0.9999994039535522,6.224719895935548,4,486.8813781738281,714.5600458340205,92.5030260149437,115.26318797070998,0.0
signal,signal|170|1169,0.9999994039535522,6.224719895935548,6,443.2408752441406,501.4804575507805,84.51248091275893,114.7641713181804,35.33794021606445
signal,signal|185|615,0.9999994039535522,6.224719895935548,5,443.6131896972656,583.2481926508697,180.655723301334,43.40447365799141,48.72933578491211
signal,signal|119|2041,0.9999994039535522,6.224719895935548,6,457.3526611328125,387.33959456185266,110.42396558384843,107.45730459769526,50.139408111572266
signal,signal|51|430,0.9999994039535522,6.224719895935548,5,507.8757629394531,547.4853710171128,217.4789272720467,194.21015758224718,30.296653747558594
signal,signal|51|1152,0.9999994039535522,6.224719895935548,4,395.3887023925781,431.19128479732296,222.64885743054845,153.48450324300467,0.0
signal,signal|122|205,0.9999994039535522,6.224719895935548,5,488.52972412109375,500.2635261433613,173.5672260053061,150.61889090214234,32.69282913208008
signal,signal|185|551,0.9999994039535522,6.224719895935548,4,448.6368408203125,456.39861819817116,266.9754774498814,172.35578262669594,0.0
signal,signal|77|427,0.9999994039535522,6.224719895935548,4,651.9613647460938,710.1167335281492,224.1569869898895,249.45054436770383,0.0
signal,signal|142|986,0.9999994039535522,6.224719895935548,4,505.76947021484375,661.482719728883,64.5403352114729,126.10130125582937,0.0
signal,signal|46|1939,0.9999994039535522,6.224719895935548,6,485.029296875,497.6228983140012,73.90210484580903,113.84423280161421,40.33123016357422
signal,signal|87|1735,0.9999994039535522,6.224719895935548,5,547.098876953125,999.6524362133766,150.74318938703286,202.58298149427426,30.767099380493164
signal,signal|118|1532,0.9999994039535522,6.224719895935548,4,402.8258361816406,435.593278959844,222.94047148734072,163.1954496370497,0.0
signal,signal|121|2155,0.9999994039535522,6.224719895935548,4,527.5401611328125,573.3763240676252,214.09107438962377,289.40123313745056,0.0
signal,signal|4|1930,0.9999994039535522,6.224719895935548,6,351.6038513183594,414.54062451646547,130.03569085252298,111.66591646000681,39.99625778198242
signal,signal|173|2343,0.9999994039535522,6.224719895935548,6,364.718505859375,339.4059718796094,9.607033978888955,32.60214802586874,44.99342727661133
signal,signal|98|1109,0.9999994039535522,6.224719895935548,6,408.64019775390625,400.56443620827264,119.82708996514096,172.94778933871606,41.82355499267578
signal,signal|118|2400,0.9999994039535522,6.224719895935548,4,366.658935546875,436.33325693385956,182.74467952077154,109.3266176314772,0.0
signal,signal|120|529,0.9999994039535522,6.224719895935548,6,647.3112182617188,1308.452236330358,210.01475728604268,138.1197257658915,65.73686218261719
signal,signal|85|2356,0.9999994039535522,6.224719895935548,5,688.8449096679688,676.0077255913318,280.3807042328283,280.2607482173291,30.129276275634766
signal,signal|49|404,0.9999994039535522,6.224719895935548,4,500.48486328125,584.8145771177138,263.587400855362,208.0786029242372,0.0
signal,signal|174|254,0.9999994039535522,6.224719895935548,5,451.65081787109375,625.1104943633807,215.24800436282615,145.50076264460296,41.02333068847656
signal,signal|48|1164,0.9999994039535522,6.224719895935548,5,340.1040954589844,798.6658491501903,38.121037252777235,39.65088816920221,40.01901626586914
signal,signal|197|749,0.9999994039535522,6.224719895935548,4,515.5047607421875,540.7600995621476,214.2618415036366,192.19131130351346,0.0
signal,signal|120|1976,0.9999994039535522,6.224719895935548,4,398.2716979980469,472.1223642004399,171.58882158825756,153.61937239540123,0.0
signal,signal|16|785,0.9999994039535522,6.224719895935548,4,404.99139404296875,377.69557164562355,257.982210546388,58.557760793779444,0.0
signal,signal|173|1959,0.9999994039535522,6.224719895935548,5,380.6251220703125,339.2537235075195,206.53115284330048,94.09615773014706,30.422561645507812
signal,signal|5|100,0.9999994039535522,6.224719895935548,6,458.1478271484375,646.421677143077,193.74558222694637,78.07180068631554,47.834659576416016
signal,signal|158|1342,0.9999994039535522,6.224719895935548,4,559.8048095703125,784.5091291505017,210.71101413124376,215.5431783409085,0.0
signal,signal|48|252,0.9999994039535522,6.224719895935548,4,590.3430786132812,666.003660072637,276.54480425782987,231.1794128677437,0.0
signal,signal|5|40,0.9999994039535522,6.224719895935548,4,628.30517578125,1497.5103216904386,218.797271176612,194.26622489443045,0.0
signal,signal|7|53,0.9999994039535522,6.224719895935548,6,550.3869018554688,484.40625863420615,142.17337308603734,100.41814062077049,40.135196685791016
signal,signal|4|2114,0.9999994039535522,6.224719895935548,6,401.8780212402344,781.26061534614,69.74822031611512,149.6481134883314,42.454811096191406
signal,signal|173|1125,0.9999994039535522,6.224719895935548,5,407.19061279296875,373.7264652665179,204.24477996998814,128.6318041622964,40.8635368347168
signal,signal|185|649,0.9999994039535522,6.224719895935548,4,358.01861572265625,365.76853262939045,37.644132855839956,58.083576859846126,0.0
signal,signal|87|530,0.9999994039535522,6.224719895935548,4,386.5889892578125,470.4107080357265,157.23993529524535,189.07567718388515,0.0
signal,signal|103|479,0.9999994039535522,6.224719895935548,4,391.4000244140625,440.16694587853925,154.2628040836906,157.97453334586442,0.0
signal,signal|44|2113,0.9999994039535522,6.224719895935548,6,376.13226318359375,410.89032810629186,116.28032028897022,105.18546013769291,46.27254104614258
signal,signal|15|2007,0.9999994039535522,6.224719895935548,4,509.5746154785156,579.381240316739,255.65590079846805,196.05715198982492,0.0
signal,signal|39|2583,0.9999994039535522,6.224719895935548,6,427.9696044921875,495.5387975911855,161.1512392186456,112.12187653778358,54.80146789550781
signal,signal|39|2087,0.9999994039535522,6.224719895935548,7,525.1455688476562,541.1262138065633,251.54508715818307,121.72228886860727,38.936222076416016
signal,signal|184|779,0.9999994039535522,6.224719895935548,4,362.0648498535156,403.9777006209482,131.95804246953816,147.07656428112313,0.0
signal,signal|31|342,0.9999994039535522,6.224719895935548,4,534.474609375,547.9602654097949,255.24372409785335,233.00253488740805,0.0
signal,signal|130|1238,0.9999994039535522,6.224719895935548,5,402.2658386230469,671.299561995165,181.9750071379022,147.54874318784167,33.17859649658203
signal,signal|184|615,0.9999994039535522,6.224719895935548,4,457.04681396484375,615.7637404059229,159.5981884161766,207.48964079094455,0.0
signal,signal|38|507,0.9999994039535522,6.224719895935548,5,618.5650024414062,1005.4597372591799,146.27035589004623,149.2180327190728,36.67606735229492
signal,signal|37|66,0.9999994039535522,6.224719895935548,5,527.5557250976562,645.0114805586904,204.0422420085972,199.29668036383,42.64586639404297
signal,signal|135|1432,0.9999994039535522,6.224719895935548,5,578.2774658203125,568.0715401159349,241.32768111034514,211.4038068339706,34.44057083129883
signal,signal|93|178,0.9999994039535522,6.224719895935548,4,446.6953125,494.59146368258644,219.95485509084216,179.1639272554688,0.0
signal,signal|131|1434,0.9999994039535522,6.224719895935548,5,547.5228881835938,758.5035819404109,119.65865954940423,196.09921481228577,57.863624572753906
signal,signal|181|516,0.9999994039535522,6.224719895935548,4,366.5621337890625,442.7060159899254,123.53531088242772,118.19386939108585,0.0
signal,signal|3|2174,0.9999994039535522,6.224719895935548,4,739.3363647460938,913.955023364703,293.24485072601016,312.4825570292558,0.0
signal,signal|34|1533,0.9999994039535522,6.224719895935548,4,431.70855712890625,442.82282203798746,217.9390559325119,192.42286322653456,0.0
signal,signal|192|2360,0.9999994039535522,6.224719895935548,5,427.42694091796875,644.061015054092,141.57948328412462,60.98234510455507,43.45375061035156
signal,signal|94|1596,0.9999994039535522,6.224719895935548,4,480.7112731933594,677.2484775740396,118.41796033537834,145.3935659599406,0.0
signal,signal|3|1909,0.9999994039535522,6.224719895935548,4,393.6531982421875,417.72752391576074,211.89093291357864,112.53588713197375,0.0
signal,signal|33|2048,0.9999994039535522,6.224719895935548,4,457.0657043457031,490.5407237574706,185.09943180614565,183.1499788063015,0.0
signal,signal|132|662,0.9999994039535522,6.224719895935548,6,360.9732360839844,336.68214790224414,39.20185450008725,88.11680200056061,40.8743782043457
signal,signal|33|1510,0.9999994039535522,6.224719895935548,6,383.90625,958.4894644074254,156.37892283755485,115.10334078991895,52.265357971191406
signal,signal|33|340,0.9999994039535522,6.224719895935548,4,332.6697082519531,330.1609209852723,54.03733307892354,132.58208394673517,0.0
signal,signal|182|750,0.9999994039535522,6.224719895935548,5,397.66436767578125,460.72735705471155,102.4855981529817,162.03154396299763,39.36064147949219
signal,signal|92|1384,0.9999994039535522,6.224719895935548,6,594.1574096679688,502.97350505752627,316.1754091292613,115.96530306835585,58.31706619262695
signal,signal|182|1608,0.9999994039535522,6.224719895935548,4,407.84222412109375,483.9220741053935,179.49991679832718,166.9277443788879,0.0
signal,signal|14|153,0.9999994039535522,6.224719895935548,4,357.2430114746094,396.64193230561807,42.964596705686255,69.64771524208018,0.0
signal,signal|32|1060,0.9999994039535522,6.224719895935548,4,440.2935791015625,506.1535541920472,208.23889971884904,142.0300225260423,0.0
signal,signal|29|1743,0.9999994039535522,6.224719895935548,4,428.2395935058594,657.5633758734309,140.46307646264933,78.64103212603047,0.0
signal,signal|133|1515,0.9999994039535522,6.224719895935548,4,711.4666137695312,770.3527127833595,304.29241905816957,319.42877888584155,0.0
signal,signal|199|1110,0.9999994039535522,6.224719895935548,4,498.860595703125,644.6517726846826,278.456972460558,199.7182740238543,0.0
signal,signal|0|1333,0.9999994039535522,6.224719895935548,6,431.62896728515625,849.7578928464177,208.72096347700457,132.2693305684359,37.129573822021484
signal,signal|27|2313,0.9999994039535522,6.224719895935548,4,428.8973083496094,472.5569588040273,205.92036106541426,133.1505678819288,0.0
signal,signal|40|128,0.9999994039535522,6.224719895935548,4,460.76763916015625,507.1711583973445,192.99776318145945,128.50044790957665,0.0
signal,signal|124|2040,0.9999994039535522,6.224719895935548,4,469.0286865234375,555.030000190749,198.69005312807022,154.23347971860963,0.0
signal,signal|185|148,0.9999994039535522,6.224719895935548,4,715.7011108398438,705.8052435878965,417.850840261531,240.4393957294148,0.0
signal,signal|45|1210,0.9999994039535522,6.224719895935548,5,395.0247802734375,571.0243688770488,139.168781706468,133.3450418379367,31.826642990112305
signal,signal|125|1467,0.9999994039535522,6.224719895935548,5,651.6976928710938,773.4713141424099,177.86586084778168,190.7982511566953,37.271183013916016
signal,signal|89|754,0.9999994039535522,6.224719895935548,5,679.2281494140625,594.6986004471105,427.3953625711705,164.24869367979014,33.55229949951172
signal,signal|28|384,0.9999994039535522,6.224719895935548,4,398.9201354980469,413.50941689507846,123.08935780106007,91.46443368281358,0.0
signal,signal|45|147,0.9999994039535522,6.224719895935548,5,445.34332275390625,567.2376579828638,154.09358296882354,89.91356755636517,42.18341064453125
signal,signal|117|2220,0.9999994039535522,6.224719895935548,5,584.4326782226562,583.2263867257129,260.00221893505676,190.70151902513052,31.896787643432617
signal,signal|44|159,0.9999994039535522,6.224719895935548,5,712.1011962890625,712.264827208404,356.13139050926424,232.12524753791425,55.66459274291992
signal,signal|43|2277,0.9999994039535522,6.224719895935548,4,605.8826904296875,661.6831176551066,290.3892115576753,261.3331775217061,0.0
signal,signal|127|207,0.9999994039535522,6.224719895935548,4,463.48565673828125,468.20321638250203,172.76086658306806,132.26380490548726,0.0
signal,signal|43|905,0.9999994039535522,6.224719895935548,6,759.4298095703125,735.9430743851187,291.3629124334967,258.6107359241104,31.685882568359375
signal,signal|127|484,0.9999994039535522,6.224719895935548,4,531.0907592773438,560.0553365135215,256.34502840534935,258.0238864354725,0.0
signal,signal|2|2297,0.9999994039535522,6.224719895935548,4,445.669189453125,470.4926871509213,237.6137074772671,164.45486569413256,0.0
signal,signal|28|941,0.9999994039535522,6.224719895935548,4,889.1987915039062,962.8899335645964,431.54984174534906,424.66983635272265,0.0
signal,signal|28|1112,0.9999994039535522,6.224719895935548,5,387.633544921875,390.2872772895762,126.10660763445783,166.77835160095586,33.26026916503906
signal,signal|156|822,0.9999994039535522,6.224719895935548,4,480.435302734375,848.5783506421185,161.422757386878,114.03345224071424,0.0
signal,signal|175|709,0.9999994039535522,6.224719895935548,7,788.8880615234375,933.9028608292112,299.68356871109427,243.27497581951422,40.71070098876953
signal,signal|41|1680,0.9999994039535522,6.224719895935548,4,364.1478576660156,403.55773762955334,172.65392596208576,182.91923205233996,0.0
signal,signal|175|1492,0.9999994039535522,6.224719895935548,6,603.1439208984375,916.4492991820887,261.2998329077676,147.50064899038742,49.25019454956055
signal,signal|179|293,0.9999994039535522,6.224719895935548,4,372.8406982421875,381.116755125702,165.90531529253482,148.72248262023842,0.0
signal,signal|156|478,0.9999994039535522,6.224719895935548,5,569.3674926757812,561.6087146854849,321.3302389546612,169.90209488606286,51.54560089111328
signal,signal|89|2100,0.9999994039535522,6.224719895935548,4,368.2627258300781,374.8987614946365,197.03031857380478,135.7459735714331,0.0
signal,signal|42|350,0.9999994039535522,6.224719895935548,4,424.5145568847656,453.6468997446583,220.87442792697342,166.64208578128876,0.0
signal,signal|128|2461,0.9999994039535522,6.224719895935548,4,537.2367553710938,574.9368017377263,301.90935008947775,182.28663829361082,0.0
signal,signal|135|2461,0.9999994039535522,6.224719895935548,5,477.3175354003906,542.1407331956509,182.95383156990295,197.61543973440257,31.71592903137207
signal,signal|179|2257,0.9999994039535522,6.224719895935548,5,396.4258117675781,494.4482016520916,148.91061014779572,98.89137503583275,30.212373733520508
signal,signal|97|90,0.9999994039535522,6.224719895935548,6,477.57183837890625,565.939676162306,210.3318869359827,146.19106812776633,58.606109619140625
signal,signal|16|927,0.9999994039535522,6.224719895935548,5,624.106689453125,619.9507380356685,356.6418558952182,191.73843686507215,51.559600830078125
signal,signal|110|1708,0.9999994039535522,6.224719895935548,4,429.73919677734375,522.7744015207799,161.09611670302502,149.70280413815235,0.0
signal,signal|62|2192,0.9999994039535522,6.224719895935548,4,399.63970947265625,406.3085367452986,188.38422300371965,194.52547946544962,0.0
signal,signal|165|905,0.9999994039535522,6.224719895935548,4,475.39654541015625,491.56091160925973,233.80579832682898,238.08560466231233,0.0
signal,signal|152|1860,0.9999994039535522,6.224719895935548,4,441.44390869140625,481.1389558874908,193.47470810551025,152.5977527849069,0.0
signal,signal|83|289,0.9999994039535522,6.224719895935548,6,522.6845703125,1188.99726349657,206.46142434424183,169.29195619031233,33.336246490478516
signal,signal|21|637,0.9999994039535522,6.224719895935548,4,560.6057739257812,667.1249529187932,334.33063153386695,201.32051052000205,0.0
signal,signal|21|1359,0.9999994039535522,6.224719895935548,5,364.9392395019531,706.1424452892362,94.98161155135328,37.8461613499745,39.408687591552734
signal,signal|63|1846,0.9999994039535522,6.224719895935548,4,466.90362548828125,499.18689162097564,204.32845212852888,70.27919136435017,0.0
signal,signal|165|539,0.9999994039535522,6.224719895935548,6,369.640380859375,774.4302346961881,143.5173331727123,127.73362421205269,33.165130615234375
signal,signal|79|913,0.9999994039535522,6.224719895935548,6,428.2730712890625,351.06924273335426,57.29566913777771,30.662029853022517,42.24799346923828
signal,signal|63|110,0.9999994039535522,6.224719895935548,4,399.9379577636719,481.7703578684738,114.16001067055501,118.48801511901122,0.0
signal,signal|22|458,0.9999994039535522,6.224719895935548,4,615.562255859375,775.8848003176962,328.57748968098804,245.49061008596345,0.0
signal,signal|112|1391,0.9999994039535522,6.224719895935548,4,425.00152587890625,446.817389990296,198.0277703582427,186.57486164863812,0.0
signal,signal|167|939,0.9999994039535522,6.224719895935548,4,340.8221130371094,398.6039307171566,153.06596413847512,108.2693850798987,0.0
signal,signal|72|823,0.9999994039535522,6.224719895935548,6,688.3692626953125,739.2283869881213,247.5680950782394,280.9120182682462,37.1280632019043
signal,signal|62|1140,0.9999994039535522,6.224719895935548,4,630.1631469726562,675.6818634109416,287.99642611853886,311.10469897600734,0.0
signal,signal|112|1960,0.9999994039535522,6.224719895935548,5,606.7557983398438,759.599508069388,304.32625026167193,168.19233839228642,30.67584228515625
signal,signal|83|1739,0.9999994039535522,6.224719895935548,4,595.271484375,620.0103965772205,225.33491590849823,255.94538120412238,0.0
signal,signal|17|2412,0.9999994039535522,6.224719895935548,5,374.5319519042969,372.7179011939543,105.33959788630277,130.4575957140649,46.2625617980957
signal,signal|105|406,0.9999994039535522,6.224719895935548,5,602.5765380859375,842.2973356434289,135.92973272873638,234.62683423642338,41.04792785644531
signal,signal|8|1788,0.9999994039535522,6.224719895935548,5,339.718505859375,325.30918101810795,69.7625221499163,48.37817695280946,42.72801208496094
signal,signal|22|2050,0.9999994039535522,6.224719895935548,4,423.052001953125,454.89499660466396,190.28364924629244,210.30798310495078,0.0
signal,signal|61|1928,0.9999994039535522,6.224719895935548,4,482.19659423828125,521.4519870516905,176.9359913228344,200.3317902666138,0.0
signal,signal|151|172,0.9999994039535522,6.224719895935548,6,425.7134704589844,795.4541152989143,90.24845004251559,108.99373571113136,50.29212951660156
signal,signal|73|459,0.9999994039535522,6.224719895935548,4,509.8844299316406,528.1506301951275,284.1248439022386,193.02252207516,0.0
signal,signal|65|1417,0.9999994039535522,6.224719895935548,4,789.1082763671875,860.4123632317527,379.26845738035894,331.1381216624346,0.0
signal,signal|169|105,0.9999994039535522,6.224719895935548,6,509.1601257324219,765.1552835099725,39.393244425070606,125.04652054350639,33.722293853759766
signal,signal|107|1740,0.9999994039535522,6.224719895935548,6,347.6988525390625,292.9816895832495,70.88102776787196,79.33047680331345,37.440425872802734
signal,signal|108|1090,0.9999994039535522,6.224719895935548,5,481.5196228027344,477.82842349087593,202.17641978453094,127.65214925788197,32.17168426513672
signal,signal|147|2480,0.9999994039535522,6.224719895935548,4,389.38677978515625,410.3827456596949,123.97542479307899,161.79894278240167,0.0
signal,signal|19|2427,0.9999994039535522,6.224719895935548,4,665.56103515625,690.7835402207157,270.91042551328195,252.6942194121261,0.0
signal,signal|68|676,0.9999994039535522,6.224719895935548,5,364.8866882324219,682.1857272395814,95.28056943063582,54.60167638529623,33.8310432434082
signal,signal|68|61,0.9999994039535522,6.224719895935548,4,639.1978149414062,1123.8437053139821,195.95340841540147,132.05827324096896,0.0
signal,signal|19|1235,0.9999994039535522,6.224719895935548,7,501.8230895996094,588.0796607157091,196.76014357816237,98.84227344991608,50.20265579223633
signal,signal|81|1623,0.9999994039535522,6.224719895935548,4,533.5953369140625,571.2636435885222,210.92769939182216,209.09730064692718,0.0
signal,signal|166|794,0.9999994039535522,6.224719895935548,4,406.7288818359375,442.85038664829995,135.1461338890428,152.73710254986494,0.0
signal,signal|195|1693,0.9999994039535522,6.224719895935548,4,383.4579772949219,411.81822622270016,225.31045269565027,70.78969320303263,0.0
signal,signal|82|60,0.9999994039535522,6.224719895935548,4,609.41064453125,837.8384455915651,278.5553766800705,204.75024502502177,0.0
signal,signal|19|1135,0.9999994039535522,6.224719895935548,4,352.30914306640625,490.66010528877774,153.01692609395056,123.30796211847832,0.0
signal,signal|167|248,0.9999994039535522,6.224719895935548,4,474.92291259765625,521.4857625829316,149.6051272217994,174.31492220961863,0.0
signal,signal|106|881,0.9999994039535522,6.224719895935548,4,490.61474609375,508.0072351102667,253.93368291218061,206.7768614258204,0.0
signal,signal|107|1790,0.9999994039535522,6.224719895935548,4,443.3307800292969,587.7125880198049,209.84673400457368,225.13504330284806,0.0
signal,signal|166|1407,0.9999994039535522,6.224719895935548,4,468.8863220214844,607.2032816008107,172.4451419745913,172.8836592118444,0.0
signal,signal|149|1135,0.9999994039535522,6.224719895935548,5,401.5070495605469,366.2521163361389,207.17728490081362,89.54981213233347,35.79534912109375
signal,signal|109|229,0.9999994039535522,6.224719895935548,5,535.2332153320312,585.8773210603953,182.48997033580108,235.5202648676626,30.14735221862793
signal,signal|146|2030,0.9999994039535522,6.224719895935548,4,383.3046875,423.6727883443407,159.49971632681132,208.82512746848494,0.0
signal,signal|11|563,0.9999994039535522,6.224719895935548,6,477.3885192871094,405.08775035035876,194.41084054522727,57.78727921615217,51.251708984375
signal,signal|65|2374,0.9999994039535522,6.224719895935548,4,609.7361450195312,999.4597543149678,226.11862529792882,186.4722147776743,0.0
signal,signal|20|1303,0.9999994039535522,6.224719895935548,4,456.2594909667969,747.1916611931108,250.02109917593097,128.7933778697501,0.0
signal,signal|109|1749,0.9999994039535522,6.224719895935548,4,366.99688720703125,445.380529414606,171.36478763781236,193.3572309184941,0.0
signal,signal|78|1176,0.9999994039535522,6.224719895935548,5,510.01629638671875,532.6052355113262,182.26168959312832,157.4366679371695,30.618709564208984
signal,signal|187|2244,0.9999994039535522,6.224719895935548,4,337.0503845214844,364.3194513289205,174.75422396673264,150.6921326876767,0.0
signal,signal|147|2176,0.9999994039535522,6.224719895935548,4,382.7124328613281,384.7566918766093,124.87862939599185,92.07583036048187,0.0
signal,signal|197|278,0.9999994039535522,6.224719895935548,6,848.6678466796875,1606.0132280947016,242.6231955070138,115.01022420929468,87.4956283569336
signal,signal|117|713,0.9999994039535522,6.224719895935548,4,507.12249755859375,545.326213702376,194.68559988949525,232.9352550028743,0.0
signal,signal|58|1306,0.9999994039535522,6.224719895935548,5,478.34002685546875,510.29248050132486,237.64891270497355,141.16330704626185,52.935726165771484
signal,signal|172|1213,0.9999994039535522,6.224719895935548,4,386.5020446777344,391.7807733597361,162.74810250544078,195.96101539129734,0.0
signal,signal|77|1473,0.9999994039535522,6.224719895935548,4,517.470703125,529.6047728188761,310.90841639888674,110.50889134595653,0.0
signal,signal|24|1020,0.9999994039535522,6.224719895935548,5,663.6281127929688,950.6295950439811,180.75960252946584,252.79385448831385,30.063264846801758
signal,signal|104|1793,0.9999994039535522,6.224719895935548,7,513.005126953125,590.1596413645915,142.08475355675617,23.108408302273418,46.72886276245117
signal,signal|85|322,0.9999994039535522,6.224719895935548,4,364.2583312988281,449.53670639115103,201.35888596004924,154.02391459369233,0.0
signal,signal|24|1630,0.9999994039535522,6.224719895935548,6,396.8938903808594,444.67969394743847,71.29974609520669,85.4100885350237,36.6772575378418
signal,signal|53|2045,0.9999994039535522,6.224719895935548,4,573.15234375,662.5091964618065,273.5890716027577,265.64199068309983,0.0
signal,signal|56|317,0.9999994039535522,6.224719895935548,4,381.72052001953125,1113.3045084613773,70.8224519257138,91.36483563880577,0.0
signal,signal|149|1979,0.9999994039535522,6.224719895935548,4,433.81219482421875,514.9503211778919,176.94050320755065,170.84031153221054,0.0
signal,signal|171|1711,0.9999994039535522,6.224719895935548,6,441.8126220703125,552.8894478263129,97.89956093809008,60.27976548024888,35.33415222167969
signal,signal|116|2522,0.9999994039535522,6.224719895935548,4,601.1259765625,644.3872497284679,282.8758358193745,271.3292396886556,0.0
signal,signal|153|2086,0.9999994039535522,6.224719895935548,6,497.71929931640625,380.58493421337346,217.61958466572136,149.14932968250776,52.824066162109375
signal,signal|144|1682,0.9999994039535522,6.224719895935548,4,511.5809326171875,571.1174489885884,232.95149026716672,206.12215627068392,0.0
