score_threshold	epsilon_S	epsilon_B	rejection	raw_signal_rows	raw_background_rows	physical_S	physical_B	physical_QCD_B	physical_nonQCD_B	physical_background_efficiency	S_over_B	S_over_sqrt_B_diagnostic	ZA_stat_only	signal_sumw	signal_sumw2	signal_Neff	background_sumw	background_sumw2	background_Neff	qcd_raw_rows	qcd_sumw	qcd_sumw2	qcd_Neff	qcd_largest_abs_event_weight	qcd_largest_event_fraction_of_yield	qcd_largest_source_fraction_of_yield	QCD_Neff_below_100	QCD_raw_O_1_to_10	zero_QCD_rows_not_zero_physical_QCD	variant	target_epsilon_S	epsilon_S_over_sqrt_epsilon_B
0.8423894047737122	0.12000485447604757	0.010556243754984193	94.73066587040908	10877	10047	72.90112262628229	18664943.39253987	18156218.112842273	508725.279697597	0.00029962431891240746	3.905777858154121e-06	0.016874110068039492	0.01687409908346175	72.90112262628229	0.8852903002761698	6003.198813444973	18664943.39253987	9088905250568.668	38.3302611527302	174	18156218.112842273	9088847496540.25	36.2695332149192	711739.0203789892	0.039200841053763355	0.07747795845177628	True	False	False	global_mass_plane_blind	0.12000000000000001	1.1680034071122964
0.8384156227111816	0.13000066197400648	0.012115462002460707	82.53915532044056	11783	11531	79.7583590461145	25271137.405403055	24681917.873285294	589219.5321177617	0.0004056721295100269	3.1561048387581437e-06	0.015865867228640588	0.015865858882513545	79.7583590461145	0.9718806920180166	6545.449343705028	25271137.405403055	14684688865105.314	43.48954149653898	196	24681917.873285294	14684621960187.537	41.4853764404174	1875625.894183504	0.07599190240453742	0.07599190240453742	True	False	False	global_mass_plane_blind	0.13	1.1810698247915754
0.8345043659210205	0.1399964694719654	0.013717758382111438	72.89820772058823	12689	13056	86.80345128825823	30114073.725628674	29441313.477465816	672760.2481628582	0.00048341474388429454	2.882487838713893e-06	0.015818024298147926	0.015818016698655818	86.80345128825823	1.0615604094941387	7097.890132454702	30114073.725628674	16777355256906.062	54.05246670087108	216	29441313.477465816	16777278805204.965	51.66457262482268	1875625.894183504	0.06370727636248619	0.06370727636248619	True	False	False	global_mass_plane_blind	0.13999999999999999	1.1952961176485475
0.8306156396865845	0.15000330987003244	0.015390450733851741	64.97535499726925	13596	14648	94.24590450268349	34178092.86100592	33415881.22397697	762211.6370289475	0.000548653568341222	2.757494541487698e-06	0.016120873649517902	0.01612086624070225	94.24590450268349	1.157684555721564	7672.461787306787	34178092.86100592	21141788664849.984	55.252753214664324	235	33415881.22397697	21141702150119.805	52.81604622211599	1875625.894183504	0.056129774989674135	0.056129774989674135	True	False	False	global_mass_plane_blind	0.15	1.2091360577472183
0.8268522620201111	0.15999911736799136	0.017055788282537912	58.63112178894844	14502	16233	101.52706188591546	37429912.548877314	36576892.658429734	853019.8904475793	0.0006008543298819106	2.7124578972322686e-06	0.01659481487679934	0.016594807374671738	101.52706188591546	1.2512219195064658	8238.142358673122	37429912.548877314	22562399550378.168	62.09438629470248	255	36576892.658429734	22562302755523.7	59.296654736128566	1875625.894183504	0.051278984021384214	0.051278984021384214	True	False	False	global_mass_plane_blind	0.16	1.2251286291394965
0.8229854702949524	0.16999492486595028	0.018812535526325468	53.15604579726333	15408	17905	109.00791065958114	42738981.12641238	41793398.61598705	945582.5104253292	0.0006860796650543173	2.550550054929013e-06	0.016674235590289938	0.016674228502425854	109.00791065958114	1.3480378431692555	8814.83012259565	42738981.12641238	27471386106992.117	66.4917489277658	276	41793398.61598705	27471278716114.504	63.58233942893201	1875625.894183504	0.04487852044332257	0.054350281340789175	True	False	False	global_mass_plane_blind	0.16999999999999998	1.2394022759904624
0.8191849589347839	0.1800017652640173	0.020556674536305934	48.64600051111679	16315	19565	116.39093388741075	47402172.93459527	46361250.63661295	1040922.2979823202	0.0007609368794642556	2.4553923730037655e-06	0.016905188888442918	0.01690518196959644	116.39093388741075	1.4432227735079886	9386.526972724932	47402172.93459527	32367530836132.438	69.42037099762177	296	46361250.63661295	32367412714980.992	66.40523230934762	1890261.4834049176	0.040772443742320405	0.048995291148871266	True	False	False	global_mass_plane_blind	0.18	1.255452639888943
0.8154318332672119	0.1899975727619762	0.022364905401472433	44.712909893826925	17221	21286	124.55564401067653	48214422.627106525	47075780.043917716	1138642.5831888095	0.0007739757489527517	2.5833689842974575e-06	0.017938037449965843	0.017938029726467835	124.55564401067653	1.55123735950466	10001.118371638711	48214422.627106525	32608526408126.883	71.28904017833457	320	47075780.043917716	32608397308664.703	67.96191317732907	1890261.4834049176	0.040153588143233394	0.04825162686306087	True	False	False	global_mass_plane_blind	0.19	1.270470309160375
0.8113092184066772	0.20000441316004325	0.024399033789015916	40.9852295237275	18128	23222	131.86343327918775	50173277.63923423	48927023.57395288	1246254.0652813464	0.0008054208268462911	2.628160636172469e-06	0.018616075974676186	0.018616067821044063	131.86343327918775	1.645183600389917	10569.011891471422	50173277.63923423	33562555397305.02	75.00494998857621	345	48927023.57395288	33562414072548.734	71.32543060316137	1890261.4834049176	0.038634303608266696	0.04642593820434045	True	False	False	global_mass_plane_blind	0.19999999999999998	1.280422403544333
0.8075510859489441	0.21000022065800217	0.026304978466187345	38.01561751078447	19034	25036	139.56730805897735	53604862.108024776	52253785.629005045	1351076.4790197313	0.0008605073137232198	2.603631509726126e-06	0.019062576976631634	0.019062568704945226	139.56730805897735	1.7456468046662392	11158.633823726901	53604862.108024776	35028197309343.336	82.0333748906309	375	52253785.629005045	35028044076263.812	77.95063026120447	1890261.4834049176	0.03617463233813381	0.04347020882073259	True	False	False	global_mass_plane_blind	0.21	1.2947942907568502
0.8034817576408386	0.2199960281559611	0.02843997272418753	35.161777744938675	19940	27068	147.12442716544308	61884375.341034025	60419123.318305634	1465252.022728391	0.0009934165576032832	2.377408293364294e-06	0.018702268132491186	0.018702260722372934	147.12442716544308	1.8437361298577482	11740.07316894626	61884375.341034025	39227270754716.125	97.62789604447704	407	60419123.318305634	39227104702730.28	93.05990055132833	1890261.4834049176	0.03128581448371018	0.04511451702468056	True	False	False	global_mass_plane_blind	0.22	1.304518529683232
0.7995128631591797	0.2300028685540281	0.03055920668992886	32.723362558019595	20847	29085	154.8936318508705	63855597.70590038	62276670.378847055	1578927.3270533234	0.0010250601659484364	2.425686038744228e-06	0.019383583782960383	0.019383575948002794	154.8936318508705	1.9452464484846848	12333.674844461179	63855597.70590038	40053370034162.2	101.80260374844833	430	62276670.378847055	40053190890621.31	96.83082888618775	1890261.4834049176	0.030352642039240516	0.05106368312255579	True	False	False	global_mass_plane_blind	0.22999999999999998	1.315716177298852
0.7956476807594299	0.23999867605198702	0.03254290214224399	30.72866690343202	21753	30973	162.32394396432738	68501047.87153004	66819464.48149307	1681583.3900369704	0.0010996325775891082	2.369656363049468e-06	0.01961254615521283	0.01961253840892113	162.32394396432738	2.0412161015164574	12908.512119103356	68501047.87153004	42088749685193.3	111.48807209990419	476	66819464.48149307	42088558924663.664	106.08205525842183	1890261.4834049176	0.028289084596427164	0.04759206298389425	False	False	False	global_mass_plane_blind	0.24	1.3303953118437963
0.791732907295227	0.2500055164500541	0.03455601680677566	28.93852047797136	22660	32889	169.9933015022349	72175616.43874976	70386732.0845265	1788884.3542232662	0.0011586196358991912	2.355273288819029e-06	0.02000951479437654	0.020009506939901327	169.9933015022349	2.1410914108788544	13496.725272354479	72175616.43874976	43714406192802.016	119.16711359037717	505	70386732.0845265	43714203266861.016	113.33369210218855	1890261.4834049176	0.026855366450809617	0.04518005123940676	False	False	False	global_mass_plane_blind	0.25	1.3448930625537752
0.7874506711959839	0.26000132394801295	0.03675195086151011	27.209439949684096	23566	34979	177.77211407869984	76756632.86142477	74850858.42404415	1905774.4373806268	0.001232157706532674	2.31604888661084e-06	0.02029110413167376	0.020291096299333504	177.77211407869984	2.242786793426604	14090.917886905458	76756632.86142477	45887803257127.32	128.39099433918685	538	74850858.42404415	45887587069703.44	122.09513213902162	1890261.4834049176	0.025253704809853107	0.04248550022148811	False	False	False	global_mass_plane_blind	0.26	1.3562362895402833
0.7830479145050049	0.26999713144597187	0.038999368537623494	25.64144081038849	24472	37118	185.53964480197544	82753775.78860162	80731948.59989572	2021827.1887059063	0.0013284285511414992	2.2420686311153357e-06	0.020395897073646713	0.020395889452465666	185.53964480197544	2.344304236074322	14684.510339361872	82753775.78860162	48670325890273.21	140.70560001404803	578	80731948.59989572	48670096626564.94	133.91482607369153	1890261.4834049176	0.023414045073691672	0.03939055376841741	False	False	False	global_mass_plane_blind	0.27	1.3671946884788644
0.7783554792404175	0.2800039718440389	0.041484241283770366	24.105539092774105	25379	39483	193.34437403060102	87960060.2050401	85808898.40836325	2151161.7966768444	0.0014120039142986756	2.198092788703235e-06	0.020615258288292318	0.020615250736787025	193.34437403060102	2.4463834900291688	15280.534356794253	87960060.2050401	50670048035193.23	152.69320814340875	623	85808898.40836325	50669804273564.375	145.3166664371416	1890261.4834049176	0.02202873499679709	0.042583852943961775	False	False	False	global_mass_plane_blind	0.28	1.374746479021186
0.773982584476471	0.28999977934199783	0.04365285749858945	22.908007798396998	26285	41547	201.060981029571	92923649.16610783	90652926.85161868	2270722.314489156	0.0014916833395475881	2.163722398268709e-06	0.020857616068754425	0.020857608547360382	201.060981029571	2.547052669158051	15871.48887107093	92923649.16610783	53134075298896.75	162.50973646896574	664	90652926.85161868	53133817876011.164	154.66521088211064	1890261.4834049176	0.020851632143095725	0.045346938513324254	False	False	False	global_mass_plane_blind	0.29000000000000004	1.388005952451886
0.7690721750259399	0.29999558683995675	0.046174504260007	21.656973172230185	27191	43947	208.5793765476096	99396708.13490894	96992847.71178491	2403860.42312403	0.0015955939619383354	2.0984535651272217e-06	0.0209211408945197	0.020921133577769795	208.5793765476096	2.6444947512309716	16451.292369076717	99396708.13490894	56717011174518.23	174.192986962173	724	96992847.71178491	56716738798837.28	165.87012417283697	1890261.4834049176	0.019488668783309116	0.04238284365264343	False	False	False	global_mass_plane_blind	0.30000000000000004	1.3960910573846215
0.7638395428657532	0.3100024272380238	0.048909440309994445	20.44595059076262	28098	46550	216.27094777570264	103616119.69029689	101068738.96254317	2547380.7277537137	0.0016633272674676494	2.087232647025628e-06	0.02124635928343068	0.021246351893955583	216.27094777570264	2.7447043237088735	17041.22460396643	103616119.69029689	58630523013294.21	183.11793427528391	790	101068738.96254317	58630234417155.766	174.22563796691418	1890261.4834049176	0.01870273145591994	0.04067363204676709	False	False	False	global_mass_plane_blind	0.31	1.4017441352649715
0.7588048577308655	0.3199982347359827	0.0514741652035862	19.427221326366066	29004	48991	224.18614119639824	110868946.31940982	108189558.97471955	2679387.3446902633	0.0017797553322752985	2.0220823651604416e-06	0.021291379537892927	0.021291372360612584	224.18614119639824	2.8486211441044516	17643.422330326048	110868946.31940982	61846203107416.69	198.74984462064916	847	108189558.97471955	61845899618579.02	189.2604156998639	1890261.4834049176	0.01747175514271771	0.037996575075731696	False	False	False	global_mass_plane_blind	0.32	1.4104345130521216
0.7535466551780701	0.33000507513404975	0.05418283409980888	18.456029785336153	29911	51569	231.53216556382796	124650598.1581753	121830022.99645823	2820575.161717072	0.0020009892229351798	1.8574492941463896e-06	0.020737870129275984	0.02073786370969348	231.53216556382796	2.9432046689078204	18213.868799878146	124650598.1581753	69018371629119.58	225.12515514978256	920	121830022.99645823	69018052234619.086	215.05322191449204	1890261.4834049176	0.01551556370846183	0.03749151298292176	False	False	False	global_mass_plane_blind	0.33	1.4177176955244306
0.7481915354728699	0.34000088263200867	0.05693247975590459	17.564666149928026	30817	54186	239.1710928866554	136734182.73052853	133769500.85423127	2964681.8762972653	0.0021949644052525765	1.7491682629061844e-06	0.02045361789713313	0.020453611935419492	239.1710928866554	3.0425692130147057	18800.825114482177	136734182.73052853	74687407467298.05	250.32649225603035	993	133769500.85423127	74687071463940.3	239.59005230817928	1890261.4834049176	0.014130735865305628	0.035353454217228256	False	False	False	global_mass_plane_blind	0.34	1.4249512093676149
0.7425932884216309	0.34999669012996754	0.05986389411605249	16.704559814658804	31723	56976	246.7512391032008	149977984.3193538	146854569.89668965	3123414.4226641357	0.0024075643016149115	1.6452497359731416e-06	0.02014863298056686	0.020148627455196657	246.7512391032008	3.141011708630871	19384.255662486692	149977984.3193538	83708354487485.61	268.71147949586197	1086	146854569.89668965	83708000433107.38	257.6368398236404	1894967.6856186804	0.012903702533409524	0.03591915769136459	False	False	False	global_mass_plane_blind	0.35000000000000003	1.4304788969199618
0.7366425395011902	0.3600035305280346	0.06283418386377224	15.914903934585222	32630	59803	254.05997314796923	166639166.29956046	163355148.05228695	3284018.2472735047	0.0026750226698567556	1.5246114031274973e-06	0.019681024671994587	0.019681019671371813	254.05997314796923	3.2349862218032053	19952.625924931504	166639166.29956046	97425446461858.16	285.0242185534548	1181	163355148.05228695	97425074138628.08	273.9018125581727	1894967.6856186804	0.011600293643712633	0.035631389967941754	False	False	False	global_mass_plane_blind	0.36000000000000004	1.4361796564117821
0.7305794954299927	0.3699993380259935	0.06597783682633944	15.156604825224939	33536	62795	261.3776465485816	180932803.6799506	177475194.41998348	3457609.2599671185	0.0029044753542186094	1.4446117079516918e-06	0.01943165480346283	0.01943165012509865	261.3776465485816	3.329119764839657	20521.42276069954	180932803.6799506	104187498321651.19	314.2092859012869	1290	177475194.41998348	104187106305339.08	302.3161478552058	1894967.6856186804	0.01067736644443033	0.03792099071474182	False	False	False	global_mass_plane_blind	0.37000000000000005	1.4404623479820304
0.7242729067802429	0.3799951455239524	0.0692055446809539	14.449709262604946	34442	65867	268.49639722374593	197593161.10174063	193955959.805656	3637201.2960846424	0.0031719204860016655	1.358834464344124e-06	0.01910084181652358	0.01910083748926466	268.49639722374593	3.4199959009179866	21079.064832440665	197593161.10174063	114223065152912.7	341.8141271372004	1384	193955959.805656	114222652733233.52	329.34723055322524	1894967.6856186804	0.009770092589665404	0.039387804445541526	False	False	False	global_mass_plane_blind	0.38	1.4444669283432445
0.7179949879646301	0.39000198592201946	0.07260976780886758	13.772251725584962	35349	69107	275.85436353554513	216724077.52711874	212890495.83623534	3833581.690883398	0.003479024969716047	1.2728367179277872e-06	0.018738131249103843	0.018738127274168587	275.85436353554513	3.5147639480120723	21650.281784823666	216724077.52711874	125636405953614.97	373.8512370158191	1503	212890495.83623534	125635971115030.75	360.7435260392228	1894967.6856186804	0.008901138015462993	0.04186541669466532	False	False	False	global_mass_plane_blind	0.39	1.4473357665026445
0.711392879486084	0.3999977934199784	0.0762672062990736	13.111795338072408	36255	72588	283.1228618950594	236447489.365647	232402245.62711793	4045243.7385290563	0.0037956406547713754	1.1974026988175488e-06	0.018412280655315142	0.018412276981723704	283.1228618950594	3.608096012942439	22216.303180435254	236447489.365647	137356444278385.3	407.02433381289455	1625	232402245.62711793	137355985554202.44	393.21769309582726	1894967.6856186804	0.008153826915507074	0.04304651338859924	False	False	False	global_mass_plane_blind	0.4	1.448400534512092
0.7050893902778625	0.4100046338180454	0.08001500379823044	12.497656096119755	37162	76155	290.2324178985388	261569211.28714445	257295473.37089878	4273737.916245669	0.004198914249677859	1.109581729708733e-06	0.01794537790823611	0.017945374588700047	290.2324178985388	3.6988017277707397	22773.552787864694	261569211.28714445	155473057118941.5	440.06629548061613	1772	257295473.37089878	155472571955807.75	425.8047563268726	1894967.6856186804	0.007364947625359232	0.03958872298728673	False	False	False	global_mass_plane_blind	0.41000000000000003	1.4494493705386353
0.6984429955482483	0.42000044131600434	0.0840055097981737	11.903981088889722	38068	79953	297.52554172608734	290249716.2202497	285727198.3118223	4522517.908427417	0.004659316222291409	1.0250674681118948e-06	0.017463784061759934	0.017463781076017558	297.52554172608734	3.7925435022959686	23340.918285001007	290249716.2202497	179541355486143.12	469.2228012750937	1914	285727198.3118223	179540841843054.2	454.715656989562	1894967.6856186804	0.006632087168511861	0.038195770856204125	False	False	False	global_mass_plane_blind	0.42000000000000004	1.449091673067324
0.692128598690033	0.42999624881396326	0.08815887215145851	11.34315781946464	38974	83906	304.8793846768107	316844247.3411262	312052674.82645947	4791572.514666736	0.005086232506273942	9.622373997169856e-07	0.01712794051655741	0.01712793777201163	304.8793846768107	3.8872527906242405	23911.858633197855	316844247.3411262	199730945823305.88	502.62755558157767	2044	312052674.82645947	199730401513439.94	487.54156166754376	1894967.6856186804	0.006072589144356865	0.03730505426212973	False	False	False	global_mass_plane_blind	0.43000000000000005	1.448210374125504
0.6862161159515381	0.4400030892120303	0.092302778329388	10.833910073989756	39881	87850	312.22399224305263	340741275.78860885	335681563.2044388	5059712.5841700435	0.0054698463604402085	9.163081036203904e-07	0.01691429496718734	0.01691429238341354	312.22399224305263	3.981796127155036	24482.373838120453	340741275.78860885	214385344308188.47	541.5697486258354	2193	335681563.2044388	214384769529447.3	525.6068895318515	1894967.6856186804	0.005645134834124315	0.03576284481910197	False	False	False	global_mass_plane_blind	0.44	1.448266012334648
0.6802316904067993	0.44999889670998916	0.096840691813789	10.326237672102334	40787	92169	319.3064014881705	376856815.905209	371484426.2209083	5372389.684300721	0.006049601352567059	8.472883811884824e-07	0.016448240149633992	0.016448237825140245	319.3064014881705	4.072086904793331	25037.91800496932	376856815.905209	250739163948018.9	566.4095606686125	2320	371484426.2209083	250738553550233.2	550.3767847852336	1894967.6856186804	0.005101068986649287	0.034274650907929576	False	False	False	global_mass_plane_blind	0.45	1.446047328085048
0.6742267608642578	0.4599947042079481	0.10195648268101484	9.808106102763865	41693	97038	326.55094378496204	404978916.07156974	399246980.6666793	5731935.404890418	0.006501039373648876	8.063406039815971e-07	0.0162268692372351	0.01622686705908264	326.55094378496204	4.165035178839156	25602.549392288685	404978916.07156974	269039529677302.7	609.6052972558401	2478	399246980.6666793	269038878372929.2	592.4725546562438	1894967.6856186804	0.004746354455716569	0.03690277200703556	False	False	False	global_mass_plane_blind	0.46	1.440606630994315
0.668637216091156	0.4700015446060151	0.10720255863091392	9.32813556664151	42600	102031	334.04709033957937	427073375.70909894	420967622.926116	6105752.782982945	0.006855716978686687	7.821772775812547e-07	0.016164282962932555	0.016164280857700417	334.04709033957937	4.2620863392167445	26181.41672485355	427073375.70909894	284890394842012.6	640.2169800800458	2609	420967622.926116	284889700840777.5	622.0433347680331	1894967.6856186804	0.004501457077498965	0.03715911549083803	False	False	False	global_mass_plane_blind	0.47000000000000003	1.435478558004268
0.6632997989654541	0.47999735210397404	0.11264091014637109	8.877769175520255	43506	107207	341.5763059280967	460000052.83865196	453494137.2111154	6505915.627536535	0.007384281839640631	7.425571015051749e-07	0.015926076468258353	0.015926074497277006	341.5763059280967	4.35967862414395	26762.149880805595	460000052.83865196	311042145926380.2	680.2938167152618	2753	453494137.2111154	311041405702890.75	661.1882814126012	1894967.6856186804	0.004178593569637516	0.03730155041229471	False	False	False	global_mass_plane_blind	0.48000000000000004	1.4301802162625454
0.6579925417900085	0.4900041925020411	0.11854471562653991	8.43563540318721	44413	112826	348.8592221258409	485577107.9560624	478638209.5397254	6938898.416336954	0.007794864800337003	7.184424809363286e-07	0.01583146503143682	0.015831463132497916	348.8592221258409	4.453212257530577	27329.206384995934	485577107.9560624	323194523834241.4	729.5455534757201	2883	478638209.5397254	323193734196311.4	708.8458450504477	1894967.6856186804	0.003959081510523251	0.036862092165118696	False	False	False	global_mass_plane_blind	0.49000000000000005	1.4231762784503525
0.6531317830085754	0.5	0.12421106603667526	8.050812475152048	45319	118219	356.6632314322876	514731485.4957526	507371824.93938184	7359660.556370735	0.00826287374790961	6.929112391265032e-07	0.01572055856649531	0.015720556752266655	356.6632314322876	4.555320317347721	27925.29433578608	514731485.4957526	343574361381996.2	771.153298793697	3029	507371824.93938184	343573523440439.44	749.2607875150924	1894967.6856186804	0.0037348697591654432	0.03835950927798686	False	False	False	global_mass_plane_blind	0.5	1.4186976840708565
0.6482482552528381	0.5099958074979589	0.13018421680278305	7.681422714359504	46225	123904	364.382338620507	542391417.0955817	534584618.326393	7806798.7691886425	0.008706892676468214	6.718069776467252e-07	0.015645913128241776	0.015645911377193768	364.382338620507	4.656066943100006	28516.447534181865	542391417.0955817	359168007794930.7	819.0831113970542	3187	534584618.326393	359167118141525.4	795.6761621997003	1901020.841137996	0.0035560709679404194	0.039128841823990596	False	False	False	global_mass_plane_blind	0.51	1.4134727445804915
0.643250584602356	0.5200026478960259	0.1367373463240169	7.3132909690259025	47132	130141	371.65430853890933	572085947.5348233	563780015.5652668	8305931.969556451	0.009183572582276964	6.496476799341177e-07	0.015538479953966578	0.0155384782751557	371.65430853890933	4.749450581473015	29082.716555542207	572085947.5348233	376473889641062.56	869.3360691729613	3356	563780015.5652668	376472942624846.1	844.278220194716	1901020.841137996	0.003371919522957836	0.03839307486497144	False	False	False	global_mass_plane_blind	0.52	1.4062482062222645
0.6384905576705933	0.5299984553939848	0.14318855928864344	6.983798181698109	48038	136281	379.6544994311545	595512049.1652676	586710996.7447804	8801052.420487165	0.009559626749609725	6.375261423565118e-07	0.01555762412615231	0.01555762247190161	379.6544994311545	4.854734243333629	29690.098718842473	595512049.1652676	389907371695313.25	909.5355113679141	3521	586710996.7447804	389906367892206.9	882.8524539420172	1901020.841137996	0.0032401316008824374	0.03813260675535707	False	False	False	global_mass_plane_blind	0.53	1.4006203892582674
0.6336113214492798	0.5400052957920519	0.15017982493467358	6.6586840172106205	48945	142935	387.7696279631402	627667375.1852916	618320984.3611412	9346390.824150443	0.010075809277224939	6.177947799958027e-07	0.015477792219710873	0.015477790625985406	387.7696279631402	4.96188190915652	30304.083636733114	627667375.1852916	415932881779063.1	947.1872773965061	3689	618320984.3611412	415931815489310.0	919.1911401429131	1901020.841137996	0.0030744886381337357	0.038242385781212314	False	False	False	global_mass_plane_blind	0.54	1.3934526700436325
0.6287441849708557	0.5500011032900108	0.15725829753120274	6.3589649366615	49851	149672	395.8345961290309	655870835.5297831	645965993.7948815	9904841.734901667	0.010528553355734648	6.035252288803075e-07	0.015456266212365698	0.015456264660415433	395.8345961290309	5.068249863402506	30915.016369663448	655870835.5297831	435149491639439.4	988.5489036833521	3856	645965993.7948815	435148361209467.1	958.9190775753532	1901020.841137996	0.002942911638382069	0.03716891529533343	False	False	False	global_mass_plane_blind	0.55	1.386937132933064
0.6238734126091003	0.5599969107879698	0.1643273139523766	6.085415601023018	50757	156400	403.8128544680317	681837466.9220431	671383516.7989728	10453950.12307024	0.010945390100520334	5.922421017591294e-07	0.015464636227454578	0.015464634698629704	403.8128544680317	5.1732078872054466	31521.026216038445	681837466.9220431	450600375474219.3	1031.739777867245	4033	671383516.7989728	450599182489892.6	1000.3476352056355	1901020.841137996	0.0028314976367035294	0.0371163707473988	False	False	False	global_mass_plane_blind	0.56	1.381435947665732
0.6190056204795837	0.5700037511860367	0.17149824693015775	5.830963394087916	51664	163225	412.0782306496153	713697977.8592838	702687069.4294739	11010908.429809928	0.011456840025066452	5.7738461286612e-07	0.015424902906475095	0.015424901420733193	412.0782306496153	5.282828661853598	32143.474461224807	713697977.8592838	467133514732128.8	1090.40517868327	4225	702687069.4294739	467132258150391.56	1057.0220936966743	1901020.841137996	0.0027053590763829963	0.036757163840156246	False	False	False	global_mass_plane_blind	0.5700000000000001	1.3764101649122122
0.6138545870780945	0.5799995586839957	0.17929854091214267	5.577290227308686	52570	170649	420.35544794082114	766926032.6053284	755310085.391051	11615947.214277387	0.012311298531310319	5.481042891617976e-07	0.015178887442394873	0.015178886053804443	420.35544794082114	5.392690875685296	32766.332557690646	766926032.6053284	512960640769942.0	1146.6289862023555	4462	755310085.391051	512959314702327.56	1112.1609623650104	1901020.841137996	0.002516874695448783	0.03660445253741687	False	False	False	global_mass_plane_blind	0.5800000000000001	1.3697436173622786
0.6088666319847107	0.5899953661819546	0.1866964220984514	5.356289042714841	53476	177690	428.30918725368235	807953173.0504243	795763273.4356781	12189899.614746213	0.01296989838635723	5.301163502293117e-07	0.015068301268444459	0.015068299941883844	428.30918725368235	5.49725691196439	33370.963523033955	807953173.0504243	539787447388262.5	1209.3432942924778	4694	795763273.4356781	539786055402834.9	1173.129948450573	1901020.841137996	0.0023889275926625886	0.03634367536152964	False	False	False	global_mass_plane_blind	0.5900000000000001	1.3654650959298948
0.6035712957382202	0.6000022065800217	0.19460598744009774	5.138588042198922	54383	185218	436.21369804353657	856430867.1268209	843620528.8907403	12810338.236080647	0.013748100375219938	5.093390661022751e-07	0.014905726335288553	0.014905725070138818	436.21369804353657	5.600970046706275	33973.11336680256	856430867.1268209	579862837532834.0	1264.909186607542	4948	843620528.8907403	579861374649322.0	1227.3547228357788	1901020.841137996	0.002253407516810443	0.03536000520254427	False	False	False	global_mass_plane_blind	0.6	1.360112238627198
0.5984768271446228	0.6099980140779805	0.20207531528464664	4.948649955544464	55289	192327	444.1892812567231	899497670.194197	886104995.833462	13392674.360735059	0.014439442495333457	4.938192682153639e-07	0.014810443133792569	0.014810441914609047	444.1892812567231	5.705854243540989	34579.24250461042	899497670.194197	606777801898491.5	1333.430550941847	5180	886104995.833462	606776272213460.9	1294.0223598011698	1901020.841137996	0.0021453674791099826	0.03469102493639749	False	False	False	global_mass_plane_blind	0.61	1.3569748187661617
0.5928846597671509	0.6200048544760476	0.2103116440191267	4.754848475765115	56196	200166	452.0450344999795	947258220.4574258	933237211.9248754	14021008.532550454	0.015206132328918558	4.772141584389623e-07	0.014687487556264327	0.014687486387091879	452.0450344999795	5.808779735969532	35178.595592242906	947258220.4574258	645452890264113.0	1390.1837760103663	5503	933237211.9248754	645451288444069.5	1349.3376019448197	1901020.841137996	0.0020370178308867374	0.03430332610006068	False	False	False	global_mass_plane_blind	0.62	1.351958718395546
0.5872756838798523	0.6300006619740065	0.2183840657141146	4.579088665329158	57102	207849	460.13456771741926	1003878623.5938421	989234116.8332376	14644506.7606045	0.016115047473717514	4.583567743181515e-07	0.014522596056188898	0.01452259494693498	460.13456771741926	5.915556662029739	35791.022300148135	1003878623.5938421	681661709188231.0	1478.4053106177705	5787	989234116.8332376	681660035672826.0	1435.5897173008443	1901020.841137996	0.0019217097437193068	0.03309703054633933	False	False	False	global_mass_plane_blind	0.63	1.348126147892182
0.5808947086334229	0.6399964694719654	0.22733275965869512	4.398838079920135	58008	216366	467.92518249829124	1059255223.8110679	1043930215.5005783	15325008.310489655	0.017003996117965887	4.4174923283810195e-07	0.014377259488311707	0.014377258431414654	467.92518249829124	6.0174318160032865	36386.61527227508	1059255223.8110679	717083229271498.0	1564.7020922674824	6152	1043930215.5005783	717081477857328.0	1519.7579751905273	1901020.841137996	0.001821022912174672	0.03240836249336657	False	False	False	global_mass_plane_blind	0.64	1.3422906536615054
0.5751208066940308	0.6500033098700324	0.234958639739682	4.256068221657783	58915	223624	475.928660167576	1118330062.5776849	1102423767.9409833	15906294.636701584	0.017952311789653508	4.2557083645823533e-07	0.01423170256863045	0.014231701558793502	475.928660167576	6.122755381293534	36994.46988539504	1118330062.5776849	759391824111671.1	1646.9259862364472	6478	1102423767.9409833	759390005968828.0	1600.4136933177958	1901020.841137996	0.0017244011753198743	0.032338741517390926	False	False	False	global_mass_plane_blind	0.65	1.3409724593888948
0.568798840045929	0.6599991173679913	0.243269567190854	4.110666252040737	59821	231534	484.07905006682205	1173938309.065734	1157390216.9685884	16548092.097145557	0.01884497900162879	4.123547603213248e-07	0.014128421733048563	0.014128420759228408	484.07905006682205	6.230512879955283	37610.471437670574	1173938309.065734	804981419185121.8	1712.0036818827311	6795	1157390216.9685884	804979526814302.8	1664.0822154022453	1901020.841137996	0.0016425064021338533	0.03158870790009379	False	False	False	global_mass_plane_blind	0.66	1.3381335621531734
