signal_efficiency	background_efficiency	background_rejection	threshold
0.012842295725854498	0.00013763988572737426	7265.335877862595	0.9456125
0.012930558926719477	0.00013763988572737426	7265.335877862595	0.94541395
0.012930558926719477	0.0001386905718779649	7210.295454545455	0.9454139
0.013018822127584456	0.0001386905718779649	7210.295454545455	0.94534504
0.013018822127584456	0.00013974125802855556	7156.082706766917	0.94534266
0.013040887927800702	0.00013974125802855556	7156.082706766917	0.9453106
0.013040887927800702	0.0001407919441791462	7102.679104477612	0.9453069
0.013073986628125069	0.0001407919441791462	7102.679104477612	0.9452942
0.013073986628125069	0.00014184263032973683	7050.0666666666675	0.9452747
0.013118118228557558	0.00014184263032973683	7050.0666666666675	0.94522506
0.013118118228557558	0.00014394400263091812	6947.14598540146	0.94520795
0.013140184028773804	0.00014394400263091812	6947.14598540146	0.9451971
0.013140184028773804	0.00014499468878150876	6896.804347826087	0.9451786
0.013184315629206293	0.00014499468878150876	6896.804347826087	0.94511795
0.013206381429422539	0.00014499468878150876	6896.804347826087	0.9451104
0.01343807233169311	0.00014499468878150876	6896.804347826087	0.944979
0.01343807233169311	0.00014604537493209942	6847.187050359712	0.944966
0.013504269732341843	0.00014604537493209942	6847.187050359712	0.94492656
0.013504269732341843	0.00014709606108269006	6798.278571428571	0.944924
0.013559434232882455	0.00014709606108269006	6798.278571428571	0.94487756
0.013559434232882455	0.0001481467472332807	6750.063829787234	0.94487256
0.013879388336018006	0.0001481467472332807	6750.063829787234	0.9445333
0.013879388336018006	0.000150248119534462	6655.657342657342	0.94450086
0.01390145413623425	0.000150248119534462	6655.657342657342	0.9444835
0.01390145413623425	0.00015129880568505262	6609.4375	0.9444568
0.01394558573666674	0.00015129880568505262	6609.4375	0.9444177
0.01394558573666674	0.00015234949183564326	6563.855172413793	0.9443887
0.013978684436991108	0.00015234949183564326	6563.855172413793	0.9443624
0.013978684436991108	0.00015340017798623392	6518.897260273972	0.9443557
0.014000750237207352	0.00015340017798623392	6518.897260273972	0.9443491
0.014000750237207352	0.0001555015502874152	6430.804054054054	0.9443437
0.0141221121383967	0.0001555015502874152	6430.804054054054	0.9442656
0.0141221121383967	0.0001576029225885965	6345.0599999999995	0.9442377
0.014364835940775393	0.0001576029225885965	6345.0599999999995	0.9440641
0.014364835940775393	0.00015865360873918712	6303.039735099338	0.9440575
0.014486197841964739	0.00015865360873918712	6303.039735099338	0.9439159
0.014486197841964739	0.00015970429488977776	6261.572368421053	0.9438953
0.014497230742072861	0.00015970429488977776	6261.572368421053	0.9438931
0.014497230742072861	0.00016180566719095906	6180.2532467532465	0.94387513
0.01454136234250535	0.00016180566719095906	6180.2532467532465	0.94384855
0.01454136234250535	0.0001628563533415497	6140.380645161291	0.943777
0.014662724243694698	0.0001628563533415497	6140.380645161291	0.9436893
0.014662724243694698	0.00016390703949214035	6101.0192307692305	0.94367146
0.014828217745316534	0.00016390703949214035	6101.0192307692305	0.94350356
0.014828217745316534	0.000164957725642731	6062.15923566879	0.94349796
0.014839250645424656	0.000164957725642731	6062.15923566879	0.9434943
0.014839250645424656	0.00016600841179332162	6023.791139240507	0.94346035
0.014894415145965269	0.00016600841179332162	6023.791139240507	0.94338715
0.014894415145965269	0.00016705909794391226	5985.905660377359	0.9433863
0.014949579646505881	0.00016705909794391226	5985.905660377359	0.9433621
0.014949579646505881	0.00016916047024509356	5911.546583850932	0.9433515
0.015004744147046493	0.00016916047024509356	5911.546583850932	0.9432812
0.015004744147046493	0.0001702111563956842	5875.055555555556	0.9432797
0.015093007347911472	0.0001702111563956842	5875.055555555556	0.94324416
0.015093007347911472	0.00017126184254627485	5839.01226993865	0.9432378
0.01512610604823584	0.00017126184254627485	5839.01226993865	0.94322306
0.01512610604823584	0.0001723125286968655	5803.408536585366	0.943181
0.015291599549857676	0.0001723125286968655	5803.408536585366	0.942996
0.015291599549857676	0.00017336321484745612	5768.236363636364	0.9429952
0.015368829850614532	0.00017336321484745612	5768.236363636364	0.9429579
0.015368829850614532	0.00017441390099804679	5733.4879518072285	0.94295204
0.015423994351155145	0.00017441390099804679	5733.4879518072285	0.9429142
