job_index	replica	outer_fold	category_id	payload_key	receipt_sha256	runner_log_sha256	bundle_sha256	elapsed_seconds	structures	pooled_support_pass_results	pooled_feasible_results	receipt_bundle_sha_was_null	validation_payloads_opened	test_payloads_opened
1749	174	4	ge4tag	replica_0174__ge4tag	0846ad90b3d92392954fe13ba52d569103dee25ed72be6f934180490fe277be8	67caed608c22889ad6f585a1f2b63da0a36c806dad62cbb11b574a9a0bf5ef88	56d463944a6e4a54eca752df58bd0571257122ef9df904d6c4199f0946867ed6	1788	27	27	2	True	0	0
1750	175	0	exact3tag	replica_0175__exact3tag	bfa3794d35ff4df42ce9aee6eb5a18cf792ca1ed9b1bb5316fb3aabf889b6d61	209499c0c94a7e05af71e73524ec4ffb73d827fce8c32124799af0c09b1a8533	0b39c0c6a3d7cea3610caa2b544c7bb65046ab6def3b459135f02cb7d39bfecc	7076	27	27	8	True	0	0
1751	175	1	exact3tag	replica_0175__exact3tag	54ce2e5ef842a801c9a8a6e1650ee998c72639faf24a882ea843ad03c74f205a	ba3ab77862b8d61218465bf99b5ca30b30ea7d12a130d1cae0d54f5461c1ed3f	c0d36e34f16339e20760ced617d9dfcb6825e6ea27a290692d689b2a73a6084c	3216	27	27	1	True	0	0
1752	175	2	exact3tag	replica_0175__exact3tag	c947457058c8e09bf562b866c40996ac0b3b07510fd345e478b59684b825bbf5	c3151a33b8e842f740f45857820049d8acd4575c1b2f027a28a2777e521c74ca	096e095368c837b0feffa13c5e3dc920a12b3136d237d1b9c0016be5dfd7e414	3873	27	27	10	True	0	0
1753	175	3	exact3tag	replica_0175__exact3tag	65b5ce2de10861440573ad8ddac609e15f48919ab1ff933b4bbd1d334ad0fd64	94a30f5d5fa0fe9adee65db98b3c08bf7b5d15c46b9fd12df6fd1ef86b38b109	8fa5e5f3ac9c3c20886bda20b3a99ef64ee334b5d6cb5acdbc3059d7a907f1ab	3505	27	27	5	True	0	0
1754	175	4	exact3tag	replica_0175__exact3tag	a43b575d09df78cf1da1989b3345bec935983ecfc4e6b544ce0eed81bff71afe	f0ff9d79ea3bdd992cd242d6d38f517a5b02b084aaa18e38e36b2f2b62970e2f	74b00959f6070c82eaeaf92eacad2b5d69fef772ce5850752652eea2e19af5a5	4219	27	27	11	True	0	0
1755	175	0	ge4tag	replica_0175__ge4tag	ca12ad92144b0b1e2986175f101f2cc3a54c16c7bbc9da809410d7b9e95bab6f	b98582c317ff600facf223f4647ae899c8732a981c41c5475f3b0f98a7e6dae1	5298b0745ed0d944955e3fb6f2e35adb294f056426926d389bc1d490e5d3d5f7	1184	27	27	5	True	0	0
1756	175	1	ge4tag	replica_0175__ge4tag	a07c5976bcb9c3fd25a1ef03a77455c7c4dd38eac9c698612bc5ba9d58a89b0e	c75b5bd4775f2ff13ee41a4406b9a2357d8771f577c38babdd1b05ea01e7b2ab	71e93f77242819b3b8e17e58a89f5ef162d7064ac3d6e3a8aae9d770d772ddd7	1133	27	27	5	True	0	0
1757	175	2	ge4tag	replica_0175__ge4tag	54ea4c87dc5bf03c3242011dc1ae0f62e0da7e21c55b61053715618f2f74fe7c	c427c4e1977970ad85fb83d0d47eb3b83bbf88fca1ebf6314a2c326e1f33901c	e9036f182e4a51db3e39d8ea1bd5a51115dfafa29a03aa02bef9e51cb45dc3d8	1315	27	27	5	True	0	0
1758	175	3	ge4tag	replica_0175__ge4tag	97b68151c3ce7300957045a446173d55b657ba8e972fd92212a902663eca1696	70fb8a1da6dc8e77afb28f4ddf9f8abbce7a3c42def023bc5f0bf8f4a638fd20	a4d09ccfed63089d5bccbbf71e519ed6b124b1d5d19ce8eb652309fe23212348	1079	27	27	0	True	0	0
1759	175	4	ge4tag	replica_0175__ge4tag	c5e2579549270ebf0c115ee6aeeaee8d8511e76b1f11aba062b42029e4e2ab88	f0ffab3b13eba677c37ced13266645890fe3035e309829b993c81df8ffe8f510	4f285fff977dc13dfcf78a074332b76d421f4c911d3e4821e2a874bf6a612f3e	1542	27	27	5	True	0	0
1760	176	0	exact3tag	replica_0176__exact3tag	766369023c9145c9d2e3140546302bf059bfa76227d6228cd0a79d34b55cb08a	8b69bb559c78c06bf249159f2647a1fd3ab66da5e26e6fe0706db9a886d6df8d	934c4999e75bdd217f422acc6ea583cb0cd55ea1846370187b9fcdc7c20217df	6466	27	27	0	True	0	0
1761	176	1	exact3tag	replica_0176__exact3tag	0c07ce4e3e2294b62c7996beb6ec0302440c99fe6bc64dc7b532c05f766dd715	34e6f4afe250ffa714624c722e507e74e7fb70f63e65514afcdbcac32ed25909	e7efdd5afcc0fb314400c72a57d7fda5a294d7d9a602e1579fc3df5356639dbe	6020	27	27	0	True	0	0
1762	176	2	exact3tag	replica_0176__exact3tag	111336e3da626b22d66b8bcf616fadd265eaaa757bb14ef514076703a47fa62d	bc4cfb8a5be48fdd41208aec2fb35efea00ea30eef39b51b0472565ec52453bc	bcdb34defc545c4ae3672ed09c82e490fc25f509a04758bb54d2dd193362d1c3	5458	27	27	0	True	0	0
1763	176	3	exact3tag	replica_0176__exact3tag	c844026d15256cb71431b9ee7f5926958aded9ff159abc0d8418f58467c68626	674fec5b60badb807264c2aed5be99cb45a1e9fa0089a7a2f407d2128644b16b	4ad59f6f303c4060e06eb18d1bf494100ecdc5d3f9926b8214894903490f4957	5846	27	27	0	True	0	0
1764	176	4	exact3tag	replica_0176__exact3tag	fc9c4dadb39506f9d82395e62c1e0f1326b87a04ffb373ee26d4463ab83e67ea	0ec9b3820eb1daa238b3efa8950ad41948fad581cd1faf316da20212c7c289b9	f8b280c9622e2a7ab4cc5ebe1f18ca7cd051e90c2762a97002905d1027721aaa	6242	27	27	0	True	0	0
1765	176	0	ge4tag	replica_0176__ge4tag	fe314b61d55551d43241844a59e50992127303a19a352cc1c315c2dda5ae61ab	d44c003f5d57e4f4e8c36f87efb8792cdc60b700cb0fcb62a54a22af271ee9f0	2779a75abeab724cd6c44361127736086e9f56c552b532a3289036aef8513885	1701	27	27	0	True	0	0
1766	176	1	ge4tag	replica_0176__ge4tag	c7b89c85c5fe78fdf757d7c93d2c96eebcdad8255208a0d4fc7329cb4e3002e6	233d7af27de8bf1f6053b8fd64774b23b3789e808985e1ac0469d888d530fb2f	b0ed2e5808a23354944670400eca40620e2168c1e27589aa2b8dc381549dbd9b	1086	27	27	0	True	0	0
1767	176	2	ge4tag	replica_0176__ge4tag	151a7570d64bff7a685d4e759ab83f46849fce92bd160ebe8fca0c4a55082f68	08bf4e9d2b0e1e9daa9bf4dee330987613342643e36924bf1f86f981815e7e3c	204f6315a1d21fb2e3e657d11fd4bb6371c95b0986fe0d7ecde0ee178b979098	1506	27	27	0	True	0	0
1768	176	3	ge4tag	replica_0176__ge4tag	7be4318fa113e6beb3e2d58d718fc5566bdbb22d7875f49bade20409a219613d	7254b8c433a18d4ce623fc8b5ef015e8477c1c9dc478d62d915c3fb1d5cc5ff4	7e985ade90dcd5c78b9047102c0186c7495faaaf0477d0cd97b75a42cba0986a	1304	27	27	1	True	0	0
1769	176	4	ge4tag	replica_0176__ge4tag	415b3c56f8f6a97457b8a3fc793941d84dfba219bf679145cdd43290a065679c	b6f5168e17e7e87870931e6921001841903bf8c270986b0fe8c2c58c39348c48	ff57d47a2ac50c45b82eecb8a83bccec9ff8735280dd1b7843f6528970f86cea	1592	27	27	10	True	0	0
1770	177	0	exact3tag	replica_0177__exact3tag	cf69bd835cea6167f0129b1b33242bbf5f6e7f97c20673a872b86a5d42bef17d	55a6ee1269bec6634cb6b4fa042eafa64e405bfbcab1113cbe6f9959ae424e9e	59356ab5028d55e9c750d7fe6ebf61888cd017d1305c13c50bcbbea840fa79ec	5692	27	27	0	True	0	0
1771	177	1	exact3tag	replica_0177__exact3tag	3cb42257da3a2b26191175070f3ae2a3118d03bcff083b3b6551e8ac499510ad	07de8c7356f1321248bcda114d1d2ea51dfd3347a563ca15ca3ffdad0611c962	23753257480b82a9c7b3eeb38bc6162f54df88aad9451ef8697b4725a1809e8e	5502	27	27	0	True	0	0
1772	177	2	exact3tag	replica_0177__exact3tag	35aa62b8f5231465451eefa72123d38e3f3955fad39390ed6f8a64c214737642	2b49f7f13b00e0bc8030775c814682848ca08944267f2eb26da710fdba88734d	0389fbbb6a26c2872d365bc613424d078b61123162ae67b2df3d8fee318e3075	4145	27	27	0	True	0	0
1773	177	3	exact3tag	replica_0177__exact3tag	c7bea9d734a5b211c50808431d3facf69d828ee94149774728af1e67e236e470	5087659afacf8740efc5bd7175215597ff9e8848350ba9a369298ee09f656326	cc2720520aec3f852b046810176c1800addc276e702dbc9b103cc3c40366523d	2770	27	27	0	True	0	0
1774	177	4	exact3tag	replica_0177__exact3tag	45d3bedc106b9073d70fcf16222bd74555831d8b10d0e89ac0af060917ee75d3	3ac8f32cd178c9cedcefa0ce96bc79bffba5fc09e14bd9c5c666c0d395c65d65	eb01cc5412ae15713a9bf051a9518a9b257f68f61b365bac8e60b8f8011a4d19	5547	27	27	0	True	0	0
1775	177	0	ge4tag	replica_0177__ge4tag	a27895658f5cc712f1484b3e8dfbbce84420259984163ae55be510545861f325	8aa8c9266bd4a9966fd986044eaf7c98a414522bcb9d2bbcb50a3b6169a8b631	7dafe1da208cea78379dc0d60627dce345511fc31734c17c6cc79862f3070c41	1531	27	27	2	True	0	0
1776	177	1	ge4tag	replica_0177__ge4tag	0c75d7d4b9ffcf2e5cf7cf1301ca5fe30c4771e255e638cdc52b52b8db51d060	133a6102717d4f6a02d9582d405af07d8b3e0c1b9f53433a70e08b9e9429d48d	1c91a0c4f7e58e0a9c600b5713f5d223ec23be867ecf94f0560ceecad916c331	1554	27	27	0	True	0	0
1777	177	2	ge4tag	replica_0177__ge4tag	e7f9dbfd5a141f0575fcf36cb535fe03222dda7ed585c0c564365149b11c122e	f3e1e6f142e71d6767081692fe65263a24b4be152bb8a78642adab61234ac83e	253d6bf53af27e0643b9d3a944935e91e6ffc0e18db1085a5e31cfd25501e793	1384	27	27	0	True	0	0
1778	177	3	ge4tag	replica_0177__ge4tag	431e2ac56425c6585189c784dff9dca8c159951b82b4799f2998198226aa1dfb	1d3c6f74aa4d22b8abf501997dfb6e54d6f66bcdb5b42d36d4a54526236dbc6b	ee6dee5ef5deed2d9c140e0e1c2819837d34b8131223905b7450a1838eabc8d3	1060	27	27	1	True	0	0
1779	177	4	ge4tag	replica_0177__ge4tag	bbf28c53099908bcbcf3aa52b5c34b64c60a6ed8e8b6f8397160529ac8888e6d	9a8519f328afd610d03e1d0a460dd2f27b52e03be4aa564055e71fd79b252878	45acd48c80d87633ef033d0f1d5e2224b6e795f20d6b4741ae466f37b367682e	1385	27	27	3	True	0	0
1780	178	0	exact3tag	replica_0178__exact3tag	0a9ee2a265e76d1838ec8051ac9f067a8ec09ef992c139373c7d2d456439d82e	65180184220292198f161425f5de3b740336e227c38e31319251cb8e22e1bb9f	d67cdfe82449bf9a2ed46c40bae918fe83ffd26d105b9b2d35d471545375dd5b	5840	27	27	3	True	0	0
1781	178	1	exact3tag	replica_0178__exact3tag	7295b1f18c02ac7985f828bd77c6a68562b15e497937a4feb1337c04c7a164cf	1490a7659b9fdab0a46abab47a0bbe2cf205e6ec2e2d888ec431cba9f5951856	892bda78b7397d451e5b5b6668142abef693428efd1814926ca8e431c85a0dd2	5691	27	27	2	True	0	0
1782	178	2	exact3tag	replica_0178__exact3tag	124bda5af2db028f146128ef05d737cc93deaa33184cc52767dd33096e5a7603	629375304705174dab895863e88875a2800ab98040528010b8a52ce79822ac77	f39e828c1773f94ea15f7bacf72a56c7cf3ca994b4234ce0a7133cfb12289d18	4180	27	27	4	True	0	0
1783	178	3	exact3tag	replica_0178__exact3tag	8bab03c6abc098cc5d43f81aab889c47b06a8ee51b17f55d0ff9da9cfc28dfd4	9bf6ea5e12b4fa0c5459a4a887621a49cebce64d1172876d9069725d031d8a27	9bef0987723a18a93bc399052868088792b2587418eadd735ddc57d46945626c	3937	27	27	0	True	0	0
1784	178	4	exact3tag	replica_0178__exact3tag	315eee9d573444188b8109dd113faa585bc48ee5b7af05ef621c2f3ef648d681	55c76fb14887eeb3ef99a0e5430f591ecee7f9ab6b3712578d4b8381134bff42	9540d68148a1c441b24152e0380ffd36a0509ca3f1e34399a50e955dd56fd7c4	5970	27	27	9	True	0	0
1785	178	0	ge4tag	replica_0178__ge4tag	2518634bfe37f99b827aafabf67a0574dcd893f9cebefbefd9b69ebc1d9feb66	8e231358b323f6a6f8be285d72bbc2709ca2a67af2eaddf04084cbadc2615354	f40e1fe1d3daa2027f6b35c65362c579e9f83839f1ed190edcb42b26d99303de	1567	27	27	6	True	0	0
1786	178	1	ge4tag	replica_0178__ge4tag	0a2f244aacbe1b902f3a80abbad888293feded253f7aa31ee21a16ac2ece8421	39a43d677bbc0ce3e63d285773ab12e38627fdf15e523aa6a32f9f8866021938	71ff39d6eba4eee856dc6a5ef85803456bf56502a2cd300c47d00f095edc1929	1580	27	27	10	True	0	0
1787	178	2	ge4tag	replica_0178__ge4tag	e9ebe12a0a3d8f7f039c0018a9629baaeedebf13772b4fdb7961b7f96ccb64df	17ab3e9b87be2ce77a88883123048e7253b856a212c22171605047798331341a	baeb6c593465e421f43cab0e1c01e24d1585d7ac66a3e4f354592adcc1df13a2	1837	27	27	8	True	0	0
1788	178	3	ge4tag	replica_0178__ge4tag	afb823234869872e4debfce8f5ab43fcdd772c656607c22443a82422f34582fe	b862c38a885e084cc8cd0db652486e1286012950d57c85c2428fe3b8406ad23d	837eeac3edb31a0d879fbfd0ed1da4c5b0b30b8e418f99c0998f4b1738e1c31c	2021	27	27	4	True	0	0
1789	178	4	ge4tag	replica_0178__ge4tag	16ed78a08e69632ebc9dc01d713ec3e199198cae322cd9d7f370c89ff0ee1e6e	6fa73b9263099e4fca67b89423ac3ee08526889dec3b43ecc6c1f80ba81ef50f	e559e21bafb62d2e745f6caa8df204d0a088076fb94543dc021e1c2c3cf31ca5	1686	27	27	5	True	0	0
1790	179	0	exact3tag	replica_0179__exact3tag	03a7f796158da3debb311d5c894eb26735d473f6d7c1d655505306b58535dbfc	79a35cf76a7e08e2f34477dffbfec3258c93bebb930e72726c8d7d926482f013	46362697bdd0ed7e529389262ff9f0e1b3d088a9a3a436ba6a42fa6df22fa279	6380	27	27	5	True	0	0
1791	179	1	exact3tag	replica_0179__exact3tag	27fd9518ed1c940099373a8a596a4db904b318e64f860d0e87769fed28eeacde	09e96988d661d05ec06b94b7cac8684f907c270be82334fdfb42ceaa253ea4c9	6c916aa563874872b95bdba3a41d2ba5fb583e2f02d1495d75ba592e7b36bac2	6594	27	27	0	True	0	0
1792	179	2	exact3tag	replica_0179__exact3tag	4fffb3d7133a2e2d64cd1ee4bf1632ff51111c5d0501fd0998988293f1a8f112	1f0ecae9131ad65ad4bbd3d8a721b5ec2a2814003d7b17e2a4471ccbe12601e8	9d27c5b99f8ff30df6982c523771a5ba3c0744b155104e08455b563687a6b09d	3393	27	27	1	True	0	0
1793	179	3	exact3tag	replica_0179__exact3tag	63f388ac6b5a0f997990c639b9874766695d2403735d6f1513efd553653851bd	6674b704865e5e0434e637c4b2ef5dd06a16709c3fc5f38ffbb1a9ec3d18209d	95c4af56d47cdb4fe96d9b988ff3a0e3f615d12a104d173f77c053e9b23b38db	6845	27	27	19	True	0	0
1794	179	4	exact3tag	replica_0179__exact3tag	b955836209c3ac8b3f70ef3ceb87dc554f8a34290fe39e75c4754de5bff1312c	19a57789590cec6e1b65afc51bb51ede59e85ef5544fd8aa7cc116dc30b0374a	8f632a0707f161c067baaacd3e33e0570512e1e68e047785ef6454776a9fb95e	6187	27	27	2	True	0	0
1795	179	0	ge4tag	replica_0179__ge4tag	4347509224c951d7811700408f20f05024a9a8499065b6439585083b3093dc1d	dad8eae774103fba7e8c3898f17a90a5ae7cd70cc55244761e50489e731e7b6a	66529ef8965657e95ef2e7c9cb06e1efc3412837d95963e52ddee081e4e81dc1	1103	27	27	9	True	0	0
1796	179	1	ge4tag	replica_0179__ge4tag	59c5eb7c778720a69aeca6cb87fe789e7108716a94d353887c2274db838ecdfd	143f99b011db0648149c92114771ebde50d7539d3e418cb2a7c5892905b5211a	19484b0307bea17f2aba1d7a679a128ce86ef3a48988091562077fb1ba95124e	2010	27	27	7	True	0	0
1797	179	2	ge4tag	replica_0179__ge4tag	20c306ff23551571ce0ae0a197443a4344902ff7bd3c4c96074b6be47b1be8e2	25b1f46d642094b3fc277fe199fa23174664c8f5b206b434cbdb915961d1a287	f50c6c7eb10c82012e35eef0a5db363490e24600156c279a3e4e36a3b51900cd	1956	27	27	7	True	0	0
1798	179	3	ge4tag	replica_0179__ge4tag	f9e9172109fb036ef3fd659f10ada2b55fb9d2e35bf1257c9eea7044cc871d1c	d44eff7c17530099c1da018cc7705c12b4856fcea91de33e4ca12ee8a07d7800	1d3ac4f46cd69409facf2b0d273efe6b93072a1030c9aa48e2f15b414f43a81f	1337	27	27	11	True	0	0
1799	179	4	ge4tag	replica_0179__ge4tag	637fc97769ae30141083d5cf2b670e50c8f6643ea6d7da5f35c47f386b9006e6	20c090c9936b9ff920523ff1195a56e2a8a44b3a223ca658f68a796cc9d0dc22	8fb186b3f109af36afafbbb8a2b003969c31d1f4efa0b16f404c668f07cc044e	1141	27	27	6	True	0	0
1800	180	0	exact3tag	replica_0180__exact3tag	a5bff5f0843c54af530c2fc1d4221dfe94da8f8f2fc0f8d2e37a7bc67cba8790	7dfb83b213eee12c723959ea369dd9aab5b9c21ac4e69e587e6ab64bc05b0b23	d7fdc89d07e232bf5118b60059c1dab7fcb37dd4d033b35f9ef351b2e2f624d8	3281	27	27	7	True	0	0
1801	180	1	exact3tag	replica_0180__exact3tag	572638021f20d8d117729dc987ab4f9d18efbe559e2f6e5a26c39f4ddc10c3f1	b59fa317cc7e500c6c0fde72f7b0c862d3f0c7340efbe65cc613a6e0b88b9576	e3f007b3cb65223a5a5ab192df6b6fac9bf80474277bedcd68e4f9b827c1c52f	6370	27	27	8	True	0	0
1802	180	2	exact3tag	replica_0180__exact3tag	7841e4757be1309888eef186a87f7d8fef20a8e63846d02b7cc0e36518eecf01	65df100be7b36e09b4be980ab6da157d289b7b3f29891f73b683c4a998036d6d	cc7a5dab30f04d55765c57d8ea438d4beeb98e733a2aa941b0fbaf236fd27b53	6337	27	27	1	True	0	0
1803	180	3	exact3tag	replica_0180__exact3tag	9ffaf57edfaec22d55250faa98180fcfebe89574f341a2913e56ec8f6aa13db6	66cec2999d2cd65b7bd8fb634c5cc4d8dc22f74ffa31e5d00f17c9eac2136e8c	d0c28f3b781d2a656e81cd4e27e0457ed683ac0f47efa8570e9032c11de82b5b	4386	27	27	5	True	0	0
1804	180	4	exact3tag	replica_0180__exact3tag	711b3024a177863cf32a3fe746bb77eecb1470fb61023a4150a31fd1dabec649	0283f7de2ba527d03e1dd62a577b043bacb1ec2565b1a7eac75869ab19a299f7	f01317acc879c4e65312afab98997c4c8216028056c15d44f0cd0aaa1326b1dc	4346	27	27	4	True	0	0
1805	180	0	ge4tag	replica_0180__ge4tag	91f7afc2b93e8c99c2e86175e610492bfa97bbdbc03911552cf04cd9a68600dc	c20b118911fc34d1ae1520951fd8b89f90d78256bd3ed5cb87645516a9933cf9	7e335870e192693e7ed9d7c800b146cd4f24317d4c127ed44ff2e900df4d5aff	1406	27	27	8	True	0	0
1806	180	1	ge4tag	replica_0180__ge4tag	2445471da384d128a7389f894b95b0bde505720e9d7b956bcfd54c896ef52dab	7b7614cc8aa5d60e6df497c73d49a509d80397bec584483200e1f5f277807dd1	8a60ae1f98469e6b9c4009fc80720c48aa80cf18d355ce2ce15fe25be3c889ce	1815	27	27	9	True	0	0
1807	180	2	ge4tag	replica_0180__ge4tag	9b7d5737fc270a68060e62135c5353bff7975390210df404cdbd51b838d0ffa2	6728a272c0ad1580bc7d0eac2e8ac63adf3f06b8a4c0507bffc3fc1dc763e17d	3657255b1a3f22eda7f06e3cc12a7e1b4e4b6db86631ad4d1efcce3c92c3d6b9	1660	27	27	4	True	0	0
1808	180	3	ge4tag	replica_0180__ge4tag	d9f3a915137d59eb22846dd5254f3fa5140b1d411049d66a8076dd73e97fb7d9	f5e66c804a645b7f24f1b9cb1784316dcce9df3bc608e2b45aa4984a7b168219	58f3267732b0bc32237da0ae105281beba14e5ae40c32840c0f2f18093d30da0	1645	27	27	2	True	0	0
1809	180	4	ge4tag	replica_0180__ge4tag	d20baed44237a7e7365cc1d306d881a21d5d4ce086dd8e74056ae54925433038	fc3b5943e04d2b241add68afb1b3e560427601f4dc8a5ae5339310217c3af38d	362581d1003558388753c21cc881a82e5032c99841de474ffd5139032656a5a3	1187	27	27	14	True	0	0
1810	181	0	exact3tag	replica_0181__exact3tag	6a5a71cff3195e54ca3087552728211a241e4ed10dac45ad318b54cabdabd759	2b1a05642e7e40ca2fdc5253094641d10431c87eae4b502bd0b820e128ece7a5	eb47eb55c53a02a22cf6a2435ef1bf787d3ba28317217f8d2188594ad6364451	3532	27	27	16	True	0	0
1811	181	1	exact3tag	replica_0181__exact3tag	e555e7c2072d3d05b28324fd6a096866c804a15d91369e329c8a3086c0e9483f	fba32b283f98142dce43c3bef72f710dfa759df21612435d58a6e2717cb7db19	542de656d2f7e8224cc99ce90943482eec7ac5591deb5ca6454d8b269753a3c5	6214	27	27	5	True	0	0
1812	181	2	exact3tag	replica_0181__exact3tag	182bab2d0ce64aee2bddc21dd877eb9da910308875eccc9396d9b10a049851a4	5e5b3818ae77263411fd8cf5db784ce4f0c4285fb385ef71ba2338b594e313c7	0dd6803330329b7d7921763de501d64ac8e0b5e6d648430432aa36c8579ba3e0	2881	27	27	15	True	0	0
1813	181	3	exact3tag	replica_0181__exact3tag	6567677579256802c1d3db2c626cec5c9eb8f98e0853dc434e0f1a6ce307193e	70dd4ecf6d774b73cbf82c483b04ea0db5f2383eed7a6be8a3cf5351d96a3329	139b459581b2b0e02e76ac1aa9c35064fb222ed4a87f0c985843d11695015985	5571	27	27	20	True	0	0
1814	181	4	exact3tag	replica_0181__exact3tag	2ad5c8739b77cae535f6e0f2c9febae68e1af81dd7e56dd8a260c51995af8b74	0be1a75bb13eddaa159abcb6652af35698809def047dbdafe7d5a3d9f659492b	a948f6ad8c434114d8f6fe78d88e4443da596d8f2717f48fe11bd04f58ae88b0	3506	27	27	18	True	0	0
1815	181	0	ge4tag	replica_0181__ge4tag	e7db537e83af15ef862adfc824fc9f12fd53a99e79dedd2c0aa41537d93b93ed	bee821e9a78d19307ae60662d498b8b9c98f4776c0dd4447ab33411aff5453ca	cb5e220f8842d3a8aecb46a115e1a204de56ae9e0211c87fd5351cb9d84b4a86	1826	27	27	13	True	0	0
1816	181	1	ge4tag	replica_0181__ge4tag	7a3a282eea5daf36d3f4c80dd5b120e37aaccaf7b0e07b06a0a7d19e0d5f947c	478c4efbf99ead0b639a2f311195fff88a8b86b310ea6776706123c1eb8455f6	f6ec7352bdf55c5167f680561321dbfdd409b24c21b1a85fd4201030de49b020	1228	27	27	11	True	0	0
1817	181	2	ge4tag	replica_0181__ge4tag	8efb6a8bc5f74f242b952afabcb1548fc37b4252b03e6b69d7126571c105654a	4db31c6df9ce97d32d5c25fed16b759a22910e68c6efaa9e2f8a20ce978509d6	25d8b56d5318a2997b778fe79fc250ac65473f27cd5a78bbd609aa558b34f2b2	1237	27	27	10	True	0	0
1818	181	3	ge4tag	replica_0181__ge4tag	442b19d303dff61001efdc31e9b24e8fb2a164beb3d65b7e2bbc31332d213256	de4b222b4f3d77f75cce2c3cdbcda6fb4a889b5a415ab701614d80a0f0397189	a70c0f762e8f8f5def7106c6b4490e073086bbdbc24f3f07762c9958039f714a	1045	27	27	11	True	0	0
1819	181	4	ge4tag	replica_0181__ge4tag	d65f9ab7020a8818d47a3589432179451d63371e85edbe014d34632943122021	71b2fedcde20654473e07207d8bdfbae5f0dd14466a5e161bcf40bf757e0a60b	ae6e9a71bafec990b2ca99dea44d77627d6467c62ba671a719443683b16f3e32	1596	27	27	2	True	0	0
1820	182	0	exact3tag	replica_0182__exact3tag	cd02c9b4b511fdb8be9278fa9daf5cc704d39890f4d63e5867a45569adef33c4	cdfeada44a402d4dd2d708ee7efd2652a568931d3dd506aaff6e254997494d31	b5ab8d855c36c2ca3ae8089f51018a1e80906bb1bc0408b7d416cab1be9d1ebf	5210	27	27	1	True	0	0
1821	182	1	exact3tag	replica_0182__exact3tag	0b0b952f16110b7d64e3ff8536d4afe8d40e1dbb4d0f7bad1e27e5026cf503e7	69c981d371a5dc1741def0ee0056e7d2c545f9b7242deeff282263ac0b862a20	cf630dc1f4dd6b313c00625d39f17432da5310c815a707f8f7d882eda364d02c	6154	27	27	0	True	0	0
1822	182	2	exact3tag	replica_0182__exact3tag	c9620c8d1590d0e3a53581c5f8ddddb5a45aa61b114290978e8a5b506ef0636e	adc10ede55a6318877ecd03f655e9e603435b8e93923ce3c308c634cdd3fa06b	1c4790f54a644956be82940b52846a9d13286b441b06d8f596d24aafb5883efd	6558	27	27	3	True	0	0
1823	182	3	exact3tag	replica_0182__exact3tag	843e024ac00bd58c7cf89c7618a5edda38cf2c8a76d0f5cf38066f0c3a786114	91a8362c6f16615c2097a8033574e8d294b86f709072bdfcc7d7da8f531f03ee	42a7f145f5e2e9e42ef9d529469d21f5ca410a429e428f8fd31f40fb21fe0ccf	3812	27	27	1	True	0	0
1824	182	4	exact3tag	replica_0182__exact3tag	ee2eb7b0513240ce42a1e8ba92953c73065e7d0de26f02ccd6dc49b94d1dfbc7	2784f43551cbc6ac32eecb94afc06c9379f2026018ee40f26aca463e5b2a3998	02c4ff8eec83250e60306b3955cc91855fcc32303ffe1caaf555d7dc9563e167	3708	27	27	0	True	0	0
1825	182	0	ge4tag	replica_0182__ge4tag	cbb27c0d5e39dd6c8261fa2c72a7d23a980ffde5080e8790f9768accde7bc212	75701adbca645b75a91b95c539b249bbb5a29f9508e39a79a3806eba7c67394a	e74d4c50dcef62358e883f1149b31db5b5e69900bafb1cb5fc63684d8499ad23	1105	27	27	2	True	0	0
1826	182	1	ge4tag	replica_0182__ge4tag	3106ee8339252e522765ca02530227ff842ae8651000f2cd50a04cf659352aa7	2f74266aad075b16da863cc26d80abe41352bdbac5023de9b33c31452779fa50	affd06c56980e2cbbaf361dffb4d6a709106cc3f3d7a6fa30b2f0eba0ea5df35	1838	27	27	3	True	0	0
1827	182	2	ge4tag	replica_0182__ge4tag	5dd431d398d021c1712e81210de9d7655a73bf829a3c1a4b279795ca362f5f16	2a5ad95243ea46b8a48477add3e15290342e36e923159781545656000fc21cab	c95283782c1b882b1be99394de9422f482ee9725ea90051b94c9bf1a0ee4205d	1207	27	27	9	True	0	0
1828	182	3	ge4tag	replica_0182__ge4tag	e2e705e67ed80e8d3ecc85fd8c1dbfde30d5179db021f0e7f83f1502b7f96198	8bb24981ab607ac88b5e62ff5e469e70789314a214d87c6a26d92c5fffdab938	9413ad631a7b51acb5691a70e7b266c30541a5eb420aba1de92639d87eb5abd7	1108	27	27	4	True	0	0
1829	182	4	ge4tag	replica_0182__ge4tag	af1d89a1a5e1c9761f914edcc9899dfbf3e968e9fcbdf9f7bcb2f737e3c337a8	bc4a31caabd2145bb2b257433418b68e3ec139094e8f172d9429d28ae1a04853	7040e543f80f2b5ccadf3d2057427433be1fe12cf138793f3e9f28cfa171761f	1027	27	27	3	True	0	0
1830	183	0	exact3tag	replica_0183__exact3tag	9b8419eaecf90d86b76eebd7e12c4009b023da4ad557366878fce1ab0c16590d	78f8f82995c768a5557391922f1ab5a2900bc2ceea18efe68a34f00d8f6e0e32	a6c9617814bf0bda78c01c9f324ed0fda7b0e9804c088fe8f228d0036c2358ae	6067	27	27	1	True	0	0
