seed,luminosity_fb,category,signal_events,background_events,S_over_B,S_over_sqrtB,asimov_Z_stat_only,S_over_sqrt_B_plus_10pctB_syst,n_signal_rows,n_background_rows,neff_background,combined_category_S_over_sqrtB,combined_category_asimov_Z,combined_category_syst10_Z
6,138.0,CAT1_high_QCD_medium_top,8.278604863291141,27598.909171414278,0.0002999613068717133,0.049832330207078744,0.04982983922139484,0.002994193495536643,43,83,41.16737959376943,,,
6,138.0,CAT2_nominal_loose_mid,7.324774397468355,30611.614766347753,0.00023928088908007212,0.04186500364429911,0.041863334245435466,0.002388910105453328,35,102,54.547180516865,,,
6,138.0,CAT3_lower_QCD_medium_top,6.77669693164557,34955.746547502444,0.00019386503224688698,0.03624589037643921,0.0362447192825005,0.0019358832513932966,28,128,67.17046090205399,,,
6,138.0,CAT4_loose_low_purity,3.5069521873417724,37589.507999673064,9.329603854810428e-05,0.01808824884991902,0.01808796742249252,0.000931721870966533,19,116,38.870483836248994,,,
6,138.0,INCLUSIVE_union_of_categories,39.79623340759493,148306.2119879561,0.00026833827709675956,0.10333853447545369,0.10333391331202652,0.002682478551757089,196,487,217.43089041852429,0.13000122888067459,0.12998817419266107,0.009041128187653043
6,350.0,CAT0_very_high_QCD_high_top,35.2769692735278,44511.969029394895,0.000792527718785739,0.1672063873900264,0.16718430871625103,0.0079163897484851,71,58,28.170869465891162,,,
6,350.0,CAT1_high_QCD_medium_top,20.99646160979637,69997.23340576085,0.00029996130687171327,0.07936073376775366,0.07935676673576063,0.0029974726963435993,43,83,41.16737959376943,,,
6,350.0,CAT2_nominal_loose_mid,18.577326370390754,77638.15339291097,0.0002392808890800721,0.06667232687283209,0.06666966826308406,0.0023912693771958554,35,102,54.547180516865,,,
6,350.0,CAT3_lower_QCD_medium_top,17.187274826637317,88655.87892482504,0.000193865032246887,0.05772357913801043,0.057721714106295036,0.0019375578896541046,28,128,67.17046090205399,,,
6,350.0,CAT4_loose_low_purity,8.894443953403046,95335.70869482298,9.329603854810429e-05,0.028806533736995217,0.02880608554829972,0.0009324714673803838,19,116,38.870483836248994,,,
6,350.0,INCLUSIVE_union_of_categories,100.93247603375526,376138.9434477148,0.00026833827709675956,0.1645723145672074,0.16456495510962463,0.0026830261410726182,196,487,217.43089041852429,0.20703412567318566,0.20701333536267452,0.009055157208066537
6,450.0,CAT0_very_high_QCD_high_top,45.35610335167859,57229.674466364864,0.0007925277187857388,0.1895942222809441,0.1895691874180386,0.007918362151020767,71,58,28.170869465891162,,,
6,450.0,CAT1_high_QCD_medium_top,26.995450641166762,89996.44295026394,0.0002999613068717133,0.08998661374846378,0.08998211555689792,0.002997947938681678,43,83,41.16737959376943,,,
6,450.0,CAT2_nominal_loose_mid,23.885133904788113,99820.48293374268,0.0002392808890800721,0.07559931267236676,0.07559629809226298,0.002391611234525167,35,102,54.547180516865,,,
6,450.0,CAT3_lower_QCD_medium_top,22.09792477710512,113986.13004620363,0.00019386503224688698,0.0654523865073136,0.06545027176018728,0.0019378004929016734,28,128,67.17046090205399,,,
6,450.0,CAT4_loose_low_purity,11.435713654375345,122574.48260762956,9.329603854810428e-05,0.03266353902937777,0.03266303083111108,0.0009325800494191141,19,116,38.870483836248994,,,
6,450.0,INCLUSIVE_union_of_categories,129.7703263291139,483607.21300420474,0.00026833827709675956,0.18660746444190993,0.1865991196014001,0.0026831053798721622,196,487,217.43089041852429,0.2347546326149752,0.23473105861866925,0.009057192257743868
6,4000.0,CAT0_very_high_QCD_high_top,403.16536312603193,508708.2174787988,0.0007925277187857388,0.5652607588818617,0.5651861193414984,0.00792449834168728,71,58,28.170869465891162,,,
6,4000.0,CAT1_high_QCD_medium_top,239.95956125481567,799968.3817801239,0.0002999613068717133,0.2682882472087763,0.2682748361927849,0.002999425603065897,43,83,41.16737959376943,,,
6,4000.0,CAT2_nominal_loose_mid,212.31230137589432,887293.1816332683,0.0002392808890800721,0.22539360291689783,0.2253846151756991,0.0023926740646404965,35,102,54.547180516865,,,
6,4000.0,CAT3_lower_QCD_medium_top,196.42599801871216,1013210.0448551433,0.00019386503224688698,0.195141314026591,0.19513500906888281,0.0019385546608219576,28,128,67.17046090205399,,,
6,4000.0,CAT4_loose_low_purity,101.65078803889196,1089550.9565122628,9.329603854810428e-05,0.09738385820720825,0.09738234305287657,0.000932917574442062,19,116,38.870483836248994,,,
6,4000.0,INCLUSIVE_union_of_categories,1153.5140118143458,4298730.782259597,0.00026833827709675956,0.5563559674679806,0.5563310879603679,0.002683351560174331,196,487,217.43089041852429,0.699903088746765,0.6998328046692632,0.009063522850913565
7,138.0,CAT0_very_high_QCD_high_top,13.468763386745966,18290.31596042243,0.0007363876827437207,0.09959031810266163,0.09957809901057293,0.007343828464241426,66,51,25.418341841524974,,,
7,138.0,CAT1_high_QCD_medium_top,9.691177967204759,23208.031773172595,0.00041757862372488255,0.06361468979581893,0.06361026318867347,0.00416681878168401,45,84,43.11548122608802,,,
7,138.0,CAT2_nominal_loose_mid,8.427350184876806,45211.64819812477,0.00018639776519419933,0.03963381436311624,0.03963258310972163,0.0018619196742659424,44,123,72.85046804246309,,,
7,138.0,CAT3_lower_QCD_medium_top,6.04691625675446,46100.57607445004,0.00013116791093866167,0.02816312079687751,0.028162505030104402,0.0013102587919746928,30,140,84.44967914430582,,,
7,138.0,CAT4_loose_low_purity,3.3414957466440116,34711.49333959112,9.626482254604642e-05,0.017935119043068954,0.01793483118867471,0.0009612645724523619,20,86,23.19402770919445,,,
7,138.0,INCLUSIVE_union_of_categories,40.975703542226,167522.06534576096,0.0002445988440845286,0.1001129847820891,0.10010890381937454,0.0024452587178963093,205,484,214.5103972118579,0.12903770505819656,0.1290255396763667,0.008797826312516905
7,350.0,CAT0_very_high_QCD_high_top,34.15990714029774,46388.482508317764,0.0007363876827437207,0.15860307330497897,0.15858361372699623,0.0073559524548300215,66,51,25.418341841524974,,,
7,350.0,CAT1_high_QCD_medium_top,24.57907455450482,58860.950149350785,0.00041757862372488255,0.10130990141591001,0.10130285179993445,0.004172243588849705,45,84,43.11548122608802,,,
7,350.0,CAT2_nominal_loose_mid,21.373714237006393,114667.22369089616,0.00018639776519419933,0.063119034907684,0.06311707406877051,0.0018631654061616303,44,123,72.85046804246309,,,
7,350.0,CAT3_lower_QCD_medium_top,15.336381810609138,116921.75091346023,0.0001311679109386617,0.04485132287296876,0.04485034223039654,0.0013111185471662778,30,140,84.44967914430582,,,
7,350.0,CAT4_loose_low_purity,8.474808053082638,88036.3961511369,9.626482254604642e-05,0.028562666075522523,0.028562207651532567,0.0009621019576988412,20,86,23.19402770919445,,,
7,350.0,INCLUSIVE_union_of_categories,103.92388579550072,424874.80341316183,0.0002445988440845286,0.15943544881346822,0.1594289496552176,0.002445700643506675,205,484,214.5103972118579,0.20549966085412516,0.20548028681269706,0.008810999400457707
7,450.0,CAT0_very_high_QCD_high_top,43.91988060895424,59642.33465355141,0.0007363876827437207,0.17983898105808063,0.17981691597068586,0.007357711215591601,66,51,25.418341841524974,,,
7,450.0,CAT1_high_QCD_medium_top,31.601667284363344,75678.36447773672,0.00041757862372488266,0.11487463049784359,0.11486663698466454,0.004173030064819402,45,84,43.11548122608802,,,
7,450.0,CAT2_nominal_loose_mid,27.480489733293933,147429.2876025808,0.0001863977651941993,0.07157025829720141,0.07156803491483325,0.0018633458134592646,44,123,72.85046804246309,,,
7,450.0,CAT3_lower_QCD_medium_top,19.718205185068893,150327.96546016316,0.0001311679109386617,0.050856619840345015,0.0508555078962109,0.0013112430544386243,30,140,84.44967914430582,,,
7,450.0,CAT4_loose_low_purity,10.89618178253482,113189.65219431887,9.626482254604641e-05,0.03238701909292021,0.03238649928899838,0.0009622232701660631,20,86,23.19402770919445,,,
7,450.0,INCLUSIVE_union_of_categories,133.61642459421523,546267.604388351,0.0002445988440845286,0.18078280616931644,0.18077543681646818,0.0024457645896916037,205,484,214.5103972118579,0.23301471305491303,0.23299274495684205,0.008812910066710531
7,4000.0,CAT0_very_high_QCD_high_top,390.3989387462599,530154.0858093458,0.0007363876827437208,0.5361762488668872,0.5361104634864989,0.0073631824222224725,66,51,25.418341841524974,,,
7,4000.0,CAT1_high_QCD_medium_top,280.9037091943408,672696.5731354376,0.00041757862372488255,0.34248997691113164,0.34246614485948274,0.004175475895194422,45,84,43.11548122608802,,,
7,4000.0,CAT2_nominal_loose_mid,244.27101985150162,1310482.5564673848,0.0001863977651941993,0.21338128362634762,0.2133746547810975,0.001863906538023973,44,123,72.85046804246309,,,
7,4000.0,CAT3_lower_QCD_medium_top,175.27293497839014,1336248.581868117,0.00013116791093866167,0.15162514542516792,0.15162183024825235,0.0013116300314863372,30,140,84.44967914430582,,,
7,4000.0,CAT4_loose_low_purity,96.8549491780873,1006130.2417272788,9.626482254604644e-05,0.0965594350404709,0.0965578852844024,0.0009626003898804983,20,86,23.19402770919445,,,
7,4000.0,INCLUSIVE_union_of_categories,1187.7015519485797,4855712.039007564,0.0002445988440845286,0.538990191677013,0.5389682205124443,0.002445963254522026,205,484,214.5103972118579,0.6947156508645242,0.6946501546505285,0.008818853370300422
8,138.0,CAT0_very_high_QCD_high_top,15.699801684214007,24437.993175173273,0.000642434162726731,0.1004295223028256,0.10041877194439736,0.006411237661810419,78,65,18.85457587704179,,,
8,138.0,CAT1_high_QCD_medium_top,10.357004465416434,31987.06275429643,0.00032378729316199264,0.05790912226172883,0.05790599768632821,0.00323282354517438,53,98,47.34681025347063,,,
8,138.0,CAT2_nominal_loose_mid,5.083045814782127,33767.10633932873,0.0001505324668244337,0.027661587544477034,0.027660893679943573,0.0015031006259887576,31,115,66.56255206993471,,,
8,138.0,CAT3_lower_QCD_medium_top,7.116080895267511,43393.46756945895,0.00016398968079416469,0.034160852368176835,0.03415991870245548,0.0016380105011054682,33,160,89.96768106010093,,,
8,138.0,CAT4_loose_low_purity,5.602548622813016,47326.42354184687,0.00011838098473380611,0.025753353626035463,0.025752845565207058,0.0011825611399276627,19,112,30.41261681506806,,,
8,138.0,INCLUSIVE_union_of_categories,43.858481482493104,180912.05338010422,0.00024242984733772546,0.10311452356610712,0.10311035777706536,0.0024236287297479827,214,550,198.36893209840002,0.12662905619993534,0.12661859447374563,0.007608939293600441
8,350.0,CAT0_very_high_QCD_high_top,39.818337604890594,61980.417473265545,0.000642434162726731,0.15993955227012546,0.1599224317315067,0.006419165332487621,78,65,18.85457587704179,,,
8,350.0,CAT1_high_QCD_medium_top,26.267764948519943,81126.60843480978,0.0003237872931619927,0.0922234704947539,0.09221849443612212,0.003235879206802749,53,98,47.34681025347063,,,
8,350.0,CAT2_nominal_loose_mid,12.89178286357786,85641.21173018157,0.0001505324668244337,0.044052603512384346,0.04405149849479388,0.0015044465818439068,31,115,66.56255206993471,,,
8,350.0,CAT3_lower_QCD_medium_top,18.048031256113255,110055.89600949734,0.0001639896807941647,0.05440304113423366,0.05440155422000832,0.0016391522862170967,33,160,89.96768106010093,,,
8,350.0,CAT4_loose_low_purity,14.209362449163446,120030.78434526379,0.00011838098473380611,0.04101363577118634,0.0410128266563007,0.0011833170276520266,19,112,30.41261681506806,,,
8,350.0,INCLUSIVE_union_of_categories,111.23527912226511,458834.91799301794,0.00024242984733772544,0.16421556484139987,0.1642089305927464,0.002424034336736759,214,550,198.36893209840002,0.20166375472679499,0.20164709385089735,0.007617546634566347
8,450.0,CAT0_very_high_QCD_high_top,51.195005492002196,79689.10817991284,0.000642434162726731,0.18135440576132916,0.18133499289523114,0.006420314538890626,78,65,18.85457587704179,,,
8,450.0,CAT1_high_QCD_medium_top,33.772840648097066,104305.63941618401,0.00032378729316199264,0.104571586273895,0.10456594395380343,0.0032363219384781367,53,98,47.34681025347063,,,
8,450.0,CAT2_nominal_loose_mid,16.575149396028678,110110.1293673763,0.00015053246682443372,0.049950957213728345,0.049949704241559686,0.0015046415793582063,31,115,66.56255206993471,,,
8,450.0,CAT3_lower_QCD_medium_top,23.204611615002754,141500.43772649657,0.0001639896807941647,0.061687250317199814,0.061685564314986174,0.0016393176478537743,33,160,89.96768106010093,,,
8,450.0,CAT4_loose_low_purity,18.269180291781574,154325.2941581963,0.00011838098473380611,0.046505091691346506,0.04650417424133518,0.001183426489947185,19,112,30.41261681506806,,,
8,450.0,INCLUSIVE_union_of_categories,143.0167874429123,589930.608848166,0.00024242984733772544,0.18620294827557687,0.18619542574477574,0.002424093026306805,214,550,198.36893209840002,0.2286652043411254,0.22864631268360647,0.0076187942194137475
8,4000.0,CAT0_very_high_QCD_high_top,455.06671548446394,708347.6282658919,0.000642434162726731,0.540694372401882,0.5406364944175943,0.00642388820148876,78,65,18.85457587704179,,,
8,4000.0,CAT1_high_QCD_medium_top,300.20302798308506,927161.2392549689,0.0003237872931619927,0.3117722338978843,0.31175541174933447,0.0032376983335619075,53,98,47.34681025347063,,,
8,4000.0,CAT2_nominal_loose_mid,147.3346612980327,978756.7054877894,0.00015053246682443372,0.1489249811614401,0.1489212455201403,0.0015052477742971556,31,115,66.56255206993471,,,
8,4000.0,CAT3_lower_QCD_medium_top,206.26321435558003,1257781.6686799696,0.00016398968079416469,0.18391584673907233,0.1839108200517793,0.0016398316217861243,33,160,89.96768106010093,,,
8,4000.0,CAT4_loose_low_purity,162.39271370472508,1371780.3925173006,0.0001183809847338061,0.13865139509561528,0.1386486597882969,0.0011837667010321823,19,112,30.41261681506806,,,
8,4000.0,INCLUSIVE_union_of_categories,1271.260332825887,5243827.63420592,0.0002424298473377254,0.5551499332734228,0.5551275054194587,0.002424275357974066,214,550,198.36893209840002,0.6817479213275152,0.6816915972869413,0.007622673568813301
9,138.0,CAT0_very_high_QCD_high_top,11.757097725280776,20822.733935183525,0.0005646279572066747,0.0814762914675461,0.08146862597529211,0.0056327702421080815,57,57,29.300420310107704,,,
9,138.0,CAT1_high_QCD_medium_top,9.183613082470824,40915.04719240193,0.00022445563949334156,0.04540169322046708,0.045399994851032376,0.0022418184653820723,46,112,63.853847498038455,,,
9,138.0,CAT2_nominal_loose_mid,7.019440676502973,35422.13860118405,0.00019816535516204928,0.03729624585260757,0.037295014245820435,0.0019788622639092426,36,123,66.95230247191058,,,
9,138.0,CAT3_lower_QCD_medium_top,10.293938571239817,48248.94169661516,0.00021335055670168148,0.04686381893131338,0.04686215268018768,0.0021312980627617556,44,152,59.149350658398966,,,
9,138.0,CAT4_loose_low_purity,6.2572947743889005,38822.56947220482,0.0001611767293988317,0.03175736617889468,0.03175651304334815,0.001609695483355831,20,122,69.93730248296227,,,
9,138.0,INCLUSIVE_union_of_categories,44.5113848298833,184231.43089758945,0.00024160581401892428,0.10370250414012938,0.10369832863763678,0.002415402694209175,203,566,281.2887216459083,0.11530593048380212,0.11529853473858773,0.006913992874822663
9,350.0,CAT0_very_high_QCD_high_top,29.818726114842548,52811.28171966836,0.0005646279572066747,0.12975548702358936,0.12974327930448762,0.005640941438385602,57,57,29.300420310107704,,,
9,350.0,CAT1_high_QCD_medium_top,23.29177231061441,103770.04722710635,0.00022445563949334153,0.07230470004717718,0.07230199530020391,0.0022434756710159117,46,112,63.853847498038455,,,
9,350.0,CAT2_nominal_loose_mid,17.802929252000293,89838.7573218436,0.00019816535516204928,0.05939632815374595,0.05939436675202816,0.001980551576926137,36,123,66.95230247191058,,,
9,350.0,CAT3_lower_QCD_medium_top,26.107815216912577,122370.50430300948,0.00021335055670168145,0.07463321586795606,0.07463056227124915,0.0021326343608144642,44,152,59.149350658398966,,,
9,350.0,CAT4_loose_low_purity,15.869950514754457,98463.03851646151,0.00016117672939883166,0.050575356841938625,0.050573998176568005,0.001610949453780602,20,122,69.93730248296227,,,
9,350.0,INCLUSIVE_union_of_categories,112.89119340912431,467253.6290880892,0.00024160581401892428,0.16515195632864693,0.16514530661063456,0.002415799643491553,203,566,281.2887216459083,0.18363105263073282,0.18361927449871301,0.006922374983064935
9,450.0,CAT0_very_high_QCD_high_top,38.338362147654706,67900.21935385933,0.0005646279572066747,0.14712889281877972,0.14711505056642546,0.0056421263818381955,57,57,29.300420310107704,,,
9,450.0,CAT1_high_QCD_medium_top,29.94656439936138,133418.63214913674,0.00022445563949334153,0.0819858235482647,0.08198275665355825,0.00224371569697744,46,112,63.853847498038455,,,
9,450.0,CAT2_nominal_loose_mid,22.88948046685752,115506.9736995132,0.0001981653551620493,0.06734910560794115,0.0673468815874036,0.0019807963013153966,36,123,66.95230247191058,,,
9,450.0,CAT3_lower_QCD_medium_top,33.56719099317331,157333.50553244076,0.00021335055670168145,0.08462611231354772,0.084623103417729,0.0021328278699592044,44,152,59.149350658398966,,,
9,450.0,CAT4_loose_low_purity,20.404222090398587,126595.33523545052,0.00016117672939883166,0.05734706428805084,0.05734552370632401,0.0016111310884577214,20,122,69.93730248296227,,,
9,450.0,INCLUSIVE_union_of_categories,145.14582009744555,600754.6659704004,0.00024160581401892428,0.18726471642059983,0.18725717634912892,0.0024158570800318297,203,566,281.2887216459083,0.20821804210711378,0.20820468696075614,0.006923590277585176
9,4000.0,CAT0_very_high_QCD_high_top,340.7854413124862,603557.5053676384,0.0005646279572066747,0.43865360772942946,0.4386123381064905,0.005645811880256617,57,57,29.300420310107704,,,
9,4000.0,CAT1_high_QCD_medium_top,266.191683549879,1185943.3968812155,0.00022445563949334153,0.24443449952696386,0.24442535581331418,0.002244461769234445,46,112,63.853847498038455,,,
9,4000.0,CAT2_nominal_loose_mid,203.4620485942891,1026728.655106784,0.00019816535516204933,0.20079623781755832,0.2007896070694493,0.001981557055394416,36,123,66.95230247191058,,,
9,4000.0,CAT3_lower_QCD_medium_top,298.37503105042947,1398520.049177251,0.00021335055670168148,0.25230631973949963,0.25229734894518213,0.0021334292938465014,44,152,59.149350658398966,,,
9,4000.0,CAT4_loose_low_purity,181.37086302576523,1125291.8687595602,0.00016117672939883166,0.17097591207750967,0.17097131895009227,0.0016116956832389901,20,122,69.93730248296227,,,
9,4000.0,INCLUSIVE_union_of_categories,1290.1850675328492,5340041.475292448,0.00024160581401892428,0.5583155142715764,0.5582930341219838,0.002416035518415435,203,566,281.2887216459083,0.62078626172456,0.6207464443708982,0.006927369797534901
10,138.0,CAT0_very_high_QCD_high_top,11.718191603736047,26769.244596655048,0.0004377483108059125,0.07162135561573434,0.07161613124959705,0.0043693296156177425,70,67,23.35050575460232,,,
10,138.0,CAT1_high_QCD_medium_top,7.166380417663315,45737.752971509355,0.00015668413842121512,0.03350907550709575,0.033508200613031565,0.001565131334335834,48,119,51.24758277934639,,,
10,138.0,CAT2_nominal_loose_mid,8.607801616911685,48581.11571709273,0.0001771841072370251,0.03905336918584513,0.03905221609764281,0.0017700202924803387,40,124,45.25495536635641,,,
10,138.0,CAT3_lower_QCD_medium_top,5.5434526965402915,46168.613227478345,0.00012006972505816947,0.025799241096329965,0.02579872465872047,0.001199399019844634,30,136,55.585655900825365,,,
10,138.0,CAT4_loose_low_purity,5.768342540930697,38905.05958027893,0.00014826715607588181,0.029244755834428166,0.02924403331719333,0.0014807697266069602,22,116,69.29301904025891,,,
10,138.0,INCLUSIVE_union_of_categories,38.804168875782025,206161.78609301438,0.00018822192808455143,0.08546224595409503,0.08545956543154126,0.0018817629560200157,210,562,231.17997840636428,0.09642872472092288,0.09642371608838386,0.005320233661359834
10,350.0,CAT0_very_high_QCD_high_top,29.72005116889577,67893.0116581831,0.00043774831080591243,0.1140609582471119,0.11405263815598378,0.004374262855183015,70,67,23.35050575460232,,,
10,350.0,CAT1_high_QCD_medium_top,18.175602508566378,116001.54739150923,0.00015668413842121512,0.05336505054191553,0.053363657224870985,0.0015661664668872833,48,119,51.24758277934639,,,
10,350.0,CAT2_nominal_loose_mid,21.83138091245717,123212.97464480042,0.0001771841072370251,0.062194643955288904,0.062192807598723546,0.0017711224941186633,40,124,45.25495536635641,,,
10,350.0,CAT3_lower_QCD_medium_top,14.059481476732623,117094.30891027117,0.00012006972505816947,0.04108671409801121,0.04108589164268205,0.0012001848735281716,30,136,55.585655900825365,,,
10,350.0,CAT4_loose_low_purity,14.629854270476406,98672.25255867846,0.0001482671560758818,0.04657388631505998,0.04657273566654842,0.001481920820045837,22,116,69.29301904025891,,,
10,350.0,INCLUSIVE_union_of_categories,98.41637033712833,522874.0951634423,0.0001882219280845514,0.1361033393416104,0.13609907046162642,0.0018820393188470562,210,562,231.17997840636428,0.1535680615042581,0.15356008498078377,0.005325454052467295
10,450.0,CAT0_very_high_QCD_high_top,38.21149436000885,87291.01498909255,0.00043774831080591243,0.1293329699243914,0.12932353582774092,0.004374977852744944,70,67,23.35050575460232,,,
10,450.0,CAT1_high_QCD_medium_top,23.3686317967282,149144.84664622616,0.00015668413842121512,0.06051027961555763,0.0605086997425386,0.0015663163731417693,48,119,51.24758277934639,,,
10,450.0,CAT2_nominal_loose_mid,28.06891831601636,158416.68168617194,0.0001771841072370251,0.07052209747967188,0.07052001524703302,0.0017712821026194061,40,124,45.25495536635641,,,
10,450.0,CAT3_lower_QCD_medium_top,18.076476184370517,150549.82574177723,0.00012006972505816947,0.04658795472520678,0.0465870221484508,0.0012002986784081665,30,136,55.585655900825365,,,
10,450.0,CAT4_loose_low_purity,18.809812633469665,126864.32471830088,0.0001482671560758818,0.05280982319118992,0.052808518478376594,0.0014820875527606781,22,116,69.29301904025891,,,
10,450.0,INCLUSIVE_union_of_categories,126.53533329059357,672266.6937815687,0.00018822192808455143,0.15432668078714337,0.15432184033214402,0.0018820793059413203,210,562,231.17997840636428,0.17412981431251653,0.1741207697849534,0.005326210558293494
10,4000.0,CAT0_very_high_QCD_high_top,339.65772764452305,775920.1332363782,0.00043774831080591243,0.3855964166438332,0.38556828960212447,0.004377201051965916,70,67,23.35050575460232,,,
10,4000.0,CAT1_high_QCD_medium_top,207.7211715264729,1325731.9701886768,0.00015668413842121512,0.18040679807720897,0.18040208780585043,0.0015667822941100476,48,119,51.24758277934639,,,
10,4000.0,CAT2_nominal_loose_mid,249.50149614236764,1408148.2816548618,0.0001771841072370251,0.2102562718405505,0.21025006382237013,0.0017717781618539993,40,124,45.25495536635641,,,
10,4000.0,CAT3_lower_QCD_medium_top,160.6797883055157,1338220.673260242,0.00012006972505816947,0.13889844493099318,0.1388956645242763,0.0012006523913897017,30,136,55.585655900825365,,,
10,4000.0,CAT4_loose_low_purity,167.19833451973034,1127682.8863848967,0.0001482671560758818,0.15744847271366066,0.15744458281192603,0.0014826058253922384,22,116,69.29301904025891,,,
10,4000.0,INCLUSIVE_union_of_categories,1124.7585181386096,5975703.944725055,0.00018822192808455143,0.4601132653092845,0.4600988338608884,0.0018822035321096732,210,562,231.17997840636428,0.519154802282937,0.5191278367119123,0.005328562644815937
11,138.0,CAT0_very_high_QCD_high_top,12.674910771894394,17603.99724719541,0.0007200018605952522,0.09552988714869694,0.09551842697679068,0.007179655366670339,59,50,23.880224366618414,,,
11,138.0,CAT1_high_QCD_medium_top,9.96403356769361,48352.72367985763,0.0002060697476664452,0.045313197669493724,0.045311641538724017,0.002058569875086748,43,121,47.05805067723146,,,
11,138.0,CAT2_nominal_loose_mid,6.730538932493665,37107.18364225143,0.00018138102307581374,0.03493983453634685,0.03493877830494566,0.0018113711445162694,38,120,40.44191738129841,,,
11,138.0,CAT3_lower_QCD_medium_top,8.35894976959571,35571.404641307185,0.00023499071385808885,0.04432014861731855,0.044318413016165764,0.0023466110020996874,41,123,37.93668943245246,,,
11,138.0,CAT4_loose_low_purity,3.5600731812580326,21739.066626670658,0.00016376384701311615,0.02414562651518983,0.024144967524292137,0.0016338848357182062,19,73,35.54058491987121,,,
11,138.0,INCLUSIVE_union_of_categories,41.28850622293541,160374.37583728236,0.00025745076797572197,0.10310071598037084,0.10309629266219353,0.002573705399371635,200,487,179.41002618037433,0.12225924959845337,0.12224865712766349,0.008200145693188887
11,350.0,CAT0_very_high_QCD_high_top,32.146512827268396,44647.819105205745,0.0007200018605952525,0.1521366131057294,0.15211836214999436,0.007191969000626735,59,50,23.880224366618414,,,
11,350.0,CAT1_high_QCD_medium_top,25.27109962820843,122633.71947789978,0.00020606974766644516,0.07216376600232631,0.07216128777826913,0.002059857806276322,43,121,47.05805067723146,,,
11,350.0,CAT2_nominal_loose_mid,17.070207437483933,94112.42228107246,0.00018138102307581377,0.05564361319259562,0.055641931085812175,0.001812847357842279,38,120,40.44191738129841,,,
11,350.0,CAT3_lower_QCD_medium_top,21.20023492288767,90217.33061201098,0.00023499071385808885,0.07058228062685817,0.07057951658638073,0.0023486058612172127,41,123,37.93668943245246,,,
11,350.0,CAT4_loose_low_purity,9.029171111886313,55135.313908222684,0.00016376384701311612,0.038453241691984795,0.03845219221263887,0.0016361553787573393,19,73,35.54058491987121,,,
11,350.0,INCLUSIVE_union_of_categories,104.71722592773473,406746.60538441176,0.00025745076797572197,0.16419357549972072,0.16418653112153478,0.0025741912624805303,200,487,179.41002618037433,0.1947045967489182,0.19468772765507897,0.00821260018177371
11,450.0,CAT0_very_high_QCD_high_top,41.3312307779165,57404.338849550244,0.0007200018605952523,0.1725067043937471,0.1724860097551835,0.007193755468525497,59,50,23.880224366618414,,,
11,450.0,CAT1_high_QCD_medium_top,32.49141380769655,157671.925043014,0.0002060697476664452,0.08182601936229136,0.08182320932036065,0.002060044310991692,43,121,47.05805067723146,,,
11,450.0,CAT2_nominal_loose_mid,21.947409562479343,121001.68578995031,0.00018138102307581377,0.06309392681000606,0.063092019480154,0.001813061197079081,38,120,40.44191738129841,,,
11,450.0,CAT3_lower_QCD_medium_top,27.257444900855578,115993.71078687126,0.00023499071385808885,0.08003278350275951,0.08002964937542685,0.0023488948471408902,41,123,37.93668943245246,,,
11,450.0,CAT4_loose_low_purity,11.608934286710975,70888.26073914344,0.00016376384701311615,0.04360187769482245,0.043600687697075396,0.00163648460638787,19,73,35.54058491987121,,,
11,450.0,INCLUSIVE_union_of_categories,134.63643333565895,522959.9212085294,0.00025745076797572197,0.18617801470575815,0.18617002713164832,0.0025742615673485405,200,487,179.41002618037433,0.2207742609080369,0.22075513315355683,0.00821440686102247
11,4000.0,CAT0_very_high_QCD_high_top,367.3887180259245,510260.78977378,0.0007200018605952523,0.5143156234651736,0.5142539239736359,0.007199313186230107,59,50,23.880224366618414,,,
11,4000.0,CAT1_high_QCD_medium_top,288.81256717952493,1401528.2226045688,0.0002060697476664452,0.24395805549639665,0.24394967756987238,0.0020606239645090826,43,121,47.05805067723146,,,
11,4000.0,CAT2_nominal_loose_mid,195.08808499981637,1075570.5403551138,0.00018138102307581377,0.18810974575276,0.18810405919385395,0.0018137259181215072,38,120,40.44191738129841,,,
11,4000.0,CAT3_lower_QCD_medium_top,242.28839911871626,1031055.2069944112,0.00023499071385808885,0.23861165912092536,0.23860231495854423,0.002349793190452707,41,123,37.93668943245246,,,
11,4000.0,CAT4_loose_low_purity,103.19052699298645,630117.8732368307,0.00016376384701311612,0.12999568329633976,0.12999213540861748,0.0016375085386020807,19,73,35.54058491987121,,,
11,4000.0,INCLUSIVE_union_of_categories,1196.7682963169684,4648532.632964706,0.00025745076797572197,0.5550755957307076,0.5550517813861586,0.00257447998858727,200,487,179.41002618037433,0.6582216734301933,0.6581646454843958,0.008220027094510952
12,138.0,CAT0_very_high_QCD_high_top,13.064630058689145,22658.925155527162,0.0005765776606355182,0.08679155394568909,0.08678321558780634,0.005753095594283772,64,61,30.78205226623695,,,
12,138.0,CAT1_high_QCD_medium_top,9.820605679449928,28332.171438152913,0.0003466238265883574,0.058344287809744405,0.058340917703075756,0.003460137269590408,49,100,49.825145014178034,,,
12,138.0,CAT2_nominal_loose_mid,8.068057510435843,29959.708061851496,0.0002692969335275038,0.0466122639128794,0.0466101719886181,0.0026884862365928667,45,102,63.07365085322636,,,
