seed,luminosity_fb,category,sample,group,expected_events,rows,fraction_within_group
10,138.0,CAT4_loose_low_purity,Zbbbb_100k,background,537.491649690566,20,0.013815469131501388
10,138.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,5.565144357798166,13,0.9647735581424494
10,138.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,23112.432890047377,55,0.5940726769060939
10,138.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,3679.727454197926,19,0.09458223413345417
10,138.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,381.74672467803623,11,0.009812264234946567
10,138.0,CAT4_loose_low_purity,ttbar_200k,background,11193.660861665014,11,0.2877173555940037
10,350.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,2.5767885542168676,45,0.08670202280518505
10,350.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,1090.562767488105,16,0.016062960544138128
10,350.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,27.143262614678903,25,0.9132979771948151
10,350.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht100to200_20000,background,9840.46426984999,1,0.1449407535401904
10,350.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,23447.39568555531,22,0.3453580142180836
10,350.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,4420.725202411695,9,0.0651131109733128
10,350.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,704.1441561913713,8,0.01037137901226836
10,350.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,28389.719576686628,11,0.4181537817120068
10,350.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.889644939759036,33,0.10396601371912836
10,350.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,1295.0432863921246,19,0.011164017338676602
10,350.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,16.285957568807344,15,0.8960339862808717
10,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,9840.46426984999,1,0.08483045693035528
10,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,49026.372797070195,46,0.42263550702133734
10,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,13753.367296391938,28,0.1185619296092133
10,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,792.1621757152926,9,0.00682889317882733
10,350.0,CAT1_high_QCD_medium_top,ttbar_200k,background,41294.13756608963,16,0.35597919592158966
10,350.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,1.2025013253012045,21,0.055081322162953375
10,350.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,1431.3636323281376,21,0.011616987873675535
10,350.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,20.628879587155968,19,0.9449186778370467
10,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht100to200_20000,background,19680.92853969998,2,0.15973097473246106
10,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,66079.02420474679,62,0.5362992363039693
10,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,9332.642093980246,19,0.0757439881707627
10,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,880.180195239214,10,0.007143567451208821
10,350.0,CAT2_nominal_loose_mid,ttbar_200k,background,25808.835978806022,10,0.20946524546792245
10,350.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.030715421686747,18,0.07331105513332785
10,350.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,2317.445880912223,34,0.019791276813359657
10,350.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,13.028766055045875,12,0.9266889448666721
10,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,9840.46426984999,1,0.08403879199108381
10,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,68210.60563070638,64,0.5825270780920349
10,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,7367.875337352827,15,0.06292257417052434
10,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,968.1982147631354,11,0.008268533490428312
10,350.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,28389.719576686628,11,0.2424517454425692
10,350.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,0.5153577108433735,9,0.035226441857550465
10,350.0,CAT4_loose_low_purity,Zbbbb_100k,background,1363.203459360131,20,0.013815469131501388
10,350.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,14.11449655963303,13,0.9647735581424495
10,350.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,58618.48921388828,55,0.5940726769060938
10,350.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,9332.642093980246,19,0.09458223413345415
10,350.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,968.1982147631354,11,0.009812264234946565
10,350.0,CAT4_loose_low_purity,ttbar_200k,background,28389.719576686628,11,0.28771735559400363
10,450.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,3.313013855421687,45,0.08670202280518505
10,450.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,1402.1521296275637,16,0.016062960544138128
10,450.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,34.89848050458716,25,0.913297977194815
10,450.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht100to200_20000,background,12652.025489807129,1,0.1449407535401904
10,450.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,30146.651595713975,22,0.3453580142180836
10,450.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,5683.789545957894,9,0.0651131109733128
10,450.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,905.3282008174773,8,0.01037137901226836
10,450.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,36501.06802716852,11,0.4181537817120068
10,450.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,2.4295434939759035,33,0.10396601371912838
10,450.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,1665.0556539327315,19,0.0111640173386766
10,450.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,20.9390883027523,15,0.8960339862808718
10,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,12652.025489807129,1,0.08483045693035526
10,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,63033.907881947394,46,0.42263550702133734
10,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,17682.900809646777,28,0.11856192960921329
10,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,1018.494225919662,9,0.00682889317882733
10,450.0,CAT1_high_QCD_medium_top,ttbar_200k,background,53092.46258497238,16,0.3559791959215896
10,450.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,1.54607313253012,21,0.055081322162953375
10,450.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,1840.3246701361768,21,0.011616987873675535
10,450.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,26.522845183486243,19,0.9449186778370466
10,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht100to200_20000,background,25304.050979614258,2,0.15973097473246106
10,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,84958.74540610301,62,0.5362992363039694
10,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,11999.11126368889,19,0.07574398817076272
10,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,1131.6602510218465,10,0.007143567451208822
10,450.0,CAT2_nominal_loose_mid,ttbar_200k,background,33182.789115607746,10,0.20946524546792247
10,450.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.3252055421686746,18,0.07331105513332783
10,450.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,2979.5732754585724,34,0.019791276813359657
10,450.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,16.75127064220184,12,0.926688944866672
10,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,12652.025489807129,1,0.0840387919910838
10,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,87699.35009662248,64,0.5825270780920347
10,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,9472.982576596492,15,0.06292257417052434
10,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,1244.8262761240312,11,0.00826853349042831
10,450.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,36501.06802716852,11,0.24245174544256917
10,450.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,0.6626027710843373,9,0.03522644185755046
10,450.0,CAT4_loose_low_purity,Zbbbb_100k,background,1752.6901620344543,20,0.013815469131501388
10,450.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,18.147209862385324,13,0.9647735581424494
10,450.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,75366.62898928493,55,0.5940726769060938
10,450.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,11999.11126368889,19,0.09458223413345417
10,450.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,1244.8262761240312,11,0.009812264234946565
10,450.0,CAT4_loose_low_purity,ttbar_200k,background,36501.06802716852,11,0.28771735559400363
10,4000.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,29.449012048192774,45,0.08670202280518506
10,4000.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,12463.574485578343,16,0.016062960544138128
10,4000.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,310.2087155963303,25,0.913297977194815
10,4000.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht100to200_20000,background,112462.4487982856,1,0.1449407535401904
10,4000.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,267970.23640634643,22,0.3453580142180836
10,4000.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,50522.57374184795,9,0.06511311097331281
10,4000.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,8047.361785044242,8,0.01037137901226836
10,4000.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,324453.9380192757,11,0.4181537817120068
10,4000.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,21.595942168674696,33,0.10396601371912836
10,4000.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,14800.49470162428,19,0.011164017338676602
10,4000.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,186.12522935779822,15,0.8960339862808717
10,4000.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,112462.4487982856,1,0.08483045693035528
10,4000.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,560301.4033950879,46,0.42263550702133734
10,4000.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,157181.34053019359,28,0.11856192960921332
10,4000.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,9053.282008174772,9,0.00682889317882733
10,4000.0,CAT1_high_QCD_medium_top,ttbar_200k,background,471933.00075531006,16,0.35597919592158966
10,4000.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,13.742872289156622,21,0.05508132216295338
10,4000.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,16358.441512321571,21,0.011616987873675535
10,4000.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,235.75862385321105,19,0.9449186778370467
10,4000.0,CAT2_nominal_loose_mid,qcd_bbbb_iht100to200_20000,background,224924.8975965712,2,0.15973097473246106
10,4000.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,755188.8480542491,62,0.5362992363039694
10,4000.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,106658.76678834569,19,0.07574398817076271
10,4000.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,10059.202231305302,10,0.007143567451208821
10,4000.0,CAT2_nominal_loose_mid,ttbar_200k,background,294958.12547206884,10,0.20946524546792247
10,4000.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,11.779604819277106,18,0.07331105513332783
10,4000.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,26485.09578185398,34,0.019791276813359657
10,4000.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,148.90018348623855,12,0.9266889448666719
10,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,112462.4487982856,1,0.0840387919910838
10,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,779549.7786366444,64,0.5825270780920347
10,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,84204.2895697466,15,0.06292257417052434
10,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,11065.122454435832,11,0.00826853349042831
10,4000.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,324453.9380192757,11,0.24245174544256917
10,4000.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,5.889802409638553,9,0.03522644185755046
10,4000.0,CAT4_loose_low_purity,Zbbbb_100k,background,15579.468106972927,20,0.013815469131501388
10,4000.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,161.3085321100918,13,0.9647735581424496
10,4000.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,669925.591015866,55,0.5940726769060938
10,4000.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,106658.76678834569,19,0.09458223413345417
10,4000.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,11065.122454435832,11,0.009812264234946565
10,4000.0,CAT4_loose_low_purity,ttbar_200k,background,324453.9380192757,11,0.28771735559400363
11,138.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,0.6998111701244812,30,0.05521231531477577
11,138.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,218.4007736576,8,0.012406317189829978
11,138.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,11.975099601769914,29,0.9447876846852243
11,138.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,4481.740322298616,11,0.2545865157421918
11,138.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,2216.253589605933,11,0.12589490662179106
11,138.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,350.0225450883705,10,0.01988312882428646
11,138.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,10337.580016544887,10,0.5872291316219005
11,138.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,0.4665407800829875,20,0.04682248177039998
11,138.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,709.8025143872001,26,0.014679680075248454
11,138.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,9.497492787610618,23,0.9531775182295995
11,138.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,4407.326937614367,1,0.0911495072499987
11,138.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,17112.0994124129,42,0.3539014580794197
11,138.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,4029.551981101697,20,0.08333660804262602
11,138.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,385.0247995972076,11,0.007962835809342381
11,138.0,CAT1_high_QCD_medium_top,ttbar_200k,background,21708.918034744263,21,0.44896991074336484
11,138.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,0.5365218970954356,23,0.07971455220401708
11,138.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,655.2023209728001,24,0.01765702100406148
11,138.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,6.194017035398229,15,0.9202854477959829
11,138.0,CAT2_nominal_loose_mid,qcd_bbbb_iht100to200_20000,background,4407.326937614367,1,0.11877287643560325
11,138.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,23223.563488274656,57,0.6258508786916278
11,138.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,4231.029580156782,21,0.11402184603789751
11,138.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,455.02930861488176,13,0.012262566542419317
11,138.0,CAT2_nominal_loose_mid,ttbar_200k,background,4135.032006617955,4,0.11143481128839092
11,138.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,0.5131948580912862,22,0.06139465749129718
11,138.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,600.6021275584001,22,0.016884408518997664
11,138.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,7.845754911504423,19,0.9386053425087026
11,138.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,4407.326937614367,1,0.12390084063468138
11,138.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,21593.839734711528,53,0.6070561439014907
11,138.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,4029.551981101697,20,0.11328065398976098
11,138.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,805.0518537032518,23,0.022631995048303148
11,138.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,4135.032006617955,4,0.11624595790676653
11,138.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,0.2565974290456432,11,0.07207644786531289
11,138.0,CAT4_loose_low_purity,Zbbbb_100k,background,546.0019341440001,20,0.025116162690910358
11,138.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,3.3034757522123894,8,0.9279235521346871
11,138.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,10593.204398160367,26,0.4872888325924745
11,138.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,2014.7759905508485,10,0.09267996759709145
11,138.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,315.0202905795335,9,0.014490975900181917
11,138.0,CAT4_loose_low_purity,ttbar_200k,background,8270.06401323591,8,0.38042406121934186
11,350.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,1.7748834024896263,30,0.05521231531477576
11,350.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,553.9150056533334,8,0.01240631718982998
11,350.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,30.371629424778767,29,0.9447876846852242
11,350.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,11366.732701481998,11,0.2545865157421919
11,350.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,5620.9330171164975,11,0.1258949066217911
11,350.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,887.738338992244,10,0.019883128824286462
11,350.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,26218.500041961674,10,0.5872291316219006
11,350.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.1832556016597509,20,0.04682248177039998
11,350.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,1800.2237683733335,26,0.014679680075248454
11,350.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,24.08784402654867,23,0.9531775182295997
11,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,11178.003102645134,1,0.0911495072499987
11,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,43400.25213293127,42,0.35390145807941975
11,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,10219.878212939087,20,0.08333660804262603
11,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,976.5121728914686,11,0.007962835809342381
11,350.0,CAT1_high_QCD_medium_top,ttbar_200k,background,55058.85008811951,21,0.44896991074336484
11,350.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,1.3607439419087135,23,0.07971455220401708
11,350.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,1661.7450169600002,24,0.017657021004061482
11,350.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,15.709463495575218,15,0.9202854477959828
11,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht100to200_20000,background,11178.003102645134,1,0.11877287643560326
11,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,58900.34218040673,57,0.6258508786916278
11,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,10730.872123586041,21,0.11402184603789753
11,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,1154.0598406899176,13,0.012262566542419319
11,350.0,CAT2_nominal_loose_mid,ttbar_200k,background,10487.400016784668,4,0.11143481128839093
11,350.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.3015811618257258,22,0.06139465749129719
11,350.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,1523.266265546667,22,0.016884408518997664
11,350.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,19.898653761061944,19,0.9386053425087028
11,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,11178.003102645134,1,0.12390084063468139
11,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,54766.98483441329,53,0.6070561439014907
11,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,10219.878212939087,20,0.11328065398976099
11,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,2041.7981796821605,23,0.022631995048303148
11,350.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,10487.400016784668,4,0.11624595790676653
11,350.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,0.6507905809128631,11,0.07207644786531289
11,350.0,CAT4_loose_low_purity,Zbbbb_100k,background,1384.7875141333336,20,0.025116162690910358
11,350.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,8.378380530973452,8,0.9279235521346872
11,350.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,26866.822748957453,26,0.48728883259247446
11,350.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,5109.939106469544,10,0.09267996759709145
11,350.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,798.9645050930196,9,0.014490975900181915
11,350.0,CAT4_loose_low_purity,ttbar_200k,background,20974.800033569336,8,0.38042406121934186
11,450.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,2.281992946058091,30,0.05521231531477577
11,450.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,712.1764358400001,8,0.012406317189829978
11,450.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,39.04923783185841,29,0.9447876846852242
11,450.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,14614.37061619114,11,0.2545865157421919
11,450.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,7226.913879149783,11,0.1258949066217911
11,450.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,1141.3778644185995,10,0.019883128824286462
11,450.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,33709.500053950724,10,0.5872291316219006
11,450.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.521328630705394,20,0.04682248177039998
11,450.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,2314.5734164800006,26,0.014679680075248456
11,450.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,30.970085176991148,23,0.9531775182295997
11,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,14371.718274829458,1,0.09114950724999872
11,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,55800.324170911634,42,0.35390145807941975
11,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,13139.84341663597,20,0.08333660804262603
11,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,1255.5156508604596,11,0.007962835809342381
11,450.0,CAT1_high_QCD_medium_top,ttbar_200k,background,70789.95011329651,21,0.44896991074336484
11,450.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,1.749527925311203,23,0.07971455220401708
11,450.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,2136.52930752,24,0.017657021004061482
11,450.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,20.197881637168138,15,0.9202854477959828
11,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht100to200_20000,background,14371.718274829458,1,0.11877287643560325
11,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,75729.01137480866,57,0.6258508786916278
11,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,13796.835587467767,21,0.11402184603789753
11,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,1483.7912237441797,13,0.012262566542419319
11,450.0,CAT2_nominal_loose_mid,ttbar_200k,background,13483.800021580288,4,0.11143481128839093
11,450.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.6734614937759333,22,0.06139465749129719
11,450.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,1958.4851985600003,22,0.016884408518997664
11,450.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,25.583983407079643,19,0.9386053425087028
11,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,14371.718274829458,1,0.12390084063468138
11,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,70414.69478710281,53,0.6070561439014907
11,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,13139.84341663597,20,0.11328065398976098
11,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,2625.169088162778,23,0.022631995048303148
11,450.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,13483.800021580288,4,0.11624595790676653
11,450.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,0.8367307468879669,11,0.07207644786531289
11,450.0,CAT4_loose_low_purity,Zbbbb_100k,background,1780.4410896000004,20,0.02511616269091036
11,450.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,10.772203539823009,8,0.9279235521346872
11,450.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,34543.05782008815,26,0.48728883259247446
11,450.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,6569.921708317985,10,0.09267996759709146
11,450.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,1027.2400779767395,9,0.014490975900181915
11,450.0,CAT4_loose_low_purity,ttbar_200k,background,26967.600043160575,8,0.3804240612193419
11,4000.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,20.284381742738585,30,0.05521231531477576
11,4000.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,6330.457207466668,8,0.012406317189829978
