qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background,run
0.725,0.575,101.93815382799605,524413.8328779237,0.00019438494455527804,0.14076662381375216,0.00194384944555278,162,836,83.79203245217644,165.95796824239278,mass_aware
0.725,0.6,99.33717305876527,518962.2970900108,0.0001914150095600025,0.13789353114162817,0.001914150095600025,160,829,81.80181824088655,163.88797568559178,mass_aware
0.725,0.625,98.0366826741499,509660.140695942,0.00019235697447377503,0.13732457779525498,0.0019235697447377502,159,818,80.80691985940203,160.65004973665958,mass_aware
0.725,0.65,95.3570237504127,503376.81284582475,0.00018943467660203657,0.13440210919435805,0.0018943467660203655,156,809,78.69188406931855,158.1151793151542,mass_aware
0.725,0.675,95.3570237504127,499995.89368872106,0.00019071561377617723,0.13485575001619127,0.001907156137761772,156,801,78.69188406931855,156.21711199857685,mass_aware
0.725,0.7,93.89917705678442,498971.5751058558,0.00018818542326156336,0.13293026885680873,0.0018818542326156332,153,797,77.44598697873458,155.6338183236967,mass_aware
0.725,0.725,92.44133036315617,495721.72079121566,0.0001864782729625235,0.13129470528730183,0.0018647827296252347,150,790,76.20013870472829,153.82734780964725,mass_aware
0.725,0.75,91.06216182403435,488861.39392072195,0.0001862739888165556,0.13024020927970575,0.001862739888165556,148,782,75.07982313220259,151.00501308797809,mass_aware
0.725,0.775,88.46118105480357,481971.1965255708,0.00018354038932720805,0.12742134676396766,0.0018354038932720804,146,767,73.09059043129673,148.12587549079817,mass_aware
0.725,0.8,84.32367543743813,465435.80073413585,0.0001811714425586379,0.12360033139456807,0.001811714425586379,140,758,69.72993318180684,157.53263672144436,mass_aware
0.725,0.825,84.32367543743813,454011.0907321585,0.00018573043072902474,0.12514580520197177,0.001857304307290247,140,745,69.72993318180684,153.01843774504815,mass_aware
0.725,0.85,81.6440165137009,444271.5418981839,0.00018377052953891812,0.12248985324673628,0.001837705295389181,137,727,67.61557112240777,148.35008503297965,mass_aware
0.725,0.875,77.58518905084188,437254.91054214875,0.00017743697596133258,0.11733064955317375,0.0017743697596133256,132,708,64.38147996996214,144.1898558454427,mass_aware
0.725,0.9,74.90553012710467,417030.7243028165,0.00017961633462937346,0.11599248581223116,0.0017961633462937343,129,689,62.26789545260951,136.77861773390794,mass_aware
0.725,0.925,70.84670266424564,403177.21791330527,0.00017572099691277627,0.11157622157137373,0.0017572099691277627,124,665,59.03489313743793,130.8555021464134,mass_aware
0.725,0.95,69.46753412512382,382910.03885636537,0.0001814199866177497,0.11226218914375416,0.001814199866177497,122,634,57.915085316286714,121.37185311048793,mass_aware
0.75,0.5,103.08128790359856,515941.5915830898,0.0001997925532371,0.14350914152495145,0.0019979255323709995,161,807,84.53739430685036,160.17889809371334,mass_aware
0.75,0.525,99.1798167497524,512381.58363239677,0.00019356631838061535,0.13855638558332006,0.0019356631838061535,158,797,81.55123475486027,158.19118778724797,mass_aware
0.75,0.55,99.1798167497524,506498.3562366116,0.00019581468632332615,0.13935876257508079,0.0019581468632332614,158,792,81.55123475486027,155.92231931384356,mass_aware
0.75,0.575,99.10113859524597,496764.50823467073,0.0001994931943657109,0.14060584164125137,0.0019949319436571088,157,783,81.42607769058463,152.4852656359403,mass_aware
0.75,0.6,96.5001578260152,491312.9724467577,0.00019641280250639557,0.13767304180890727,0.0019641280250639556,155,776,79.43574510455949,150.43748329345507,mass_aware
0.75,0.625,95.19966744139981,485668.50771669904,0.00019601778976563133,0.13660464266739372,0.001960177897656313,154,767,78.44079108073986,148.27551520733425,mass_aware
0.75,0.65,92.5200085176626,479385.1798665819,0.00019299722311693474,0.13362673657118185,0.0019299722311693472,151,758,76.32569087940315,145.77738491186716,mass_aware
0.75,0.675,92.5200085176626,476004.2607094781,0.00019436802599153785,0.13410045272219756,0.0019436802599153786,151,750,76.32569087940315,143.93330312577518,mass_aware
0.75,0.7,91.06216182403435,474979.94212661294,0.00019171791005810596,0.13212966112980426,0.0019171791005810595,148,746,75.07982313220259,143.36706088552717,mass_aware
0.75,0.725,89.68299328491253,471730.0878119728,0.0001901150585939715,0.13057598371539805,0.001901150585939715,146,739,73.95951507852207,141.6124186073642,mass_aware
0.75,0.75,88.3038247457907,464869.760941479,0.00018995390142596735,0.12951314999372776,0.0018995390142596733,144,731,72.83921490135432,138.8375119420771,mass_aware
0.75,0.775,85.70284397655993,458082.94809167885,0.0001870902296922166,0.12662608248244434,0.0018709022969221661,142,717,70.85014121787758,136.0708920856277,mass_aware
0.75,0.8,82.86582874380986,441547.552300244,0.00018767135795934084,0.1247058242776855,0.0018767135795934083,137,708,68.48386498050205,144.51980908332644,mass_aware
0.75,0.825,82.86582874380986,430226.22684361757,0.00019260989584888943,0.12633597525557447,0.001926098958488894,137,696,68.48386498050205,140.1192175821874,mass_aware
0.75,0.85,80.18616982007265,420486.67800964287,0.0001906984787238224,0.12365832199806827,0.0019069847872382239,134,678,66.36938232434456,135.548686153639,mass_aware
0.75,0.875,76.1273423572136,414211.89189753274,0.0001837884035836564,0.11828492178168254,0.0018378840358365639,129,660,63.135140236866945,131.93383184954249,mass_aware
0.75,0.9,73.44768343347641,393987.70565820055,0.00018642125725921787,0.11701371495874191,0.0018642125725921786,126,641,61.02142813737892,124.58296724658791,mass_aware
0.75,0.925,69.38885597061739,381082.8136033161,0.00018208340416749137,0.11240355468764221,0.0018208340416749136,121,620,57.78826479624189,119.30422073775242,mass_aware
0.75,0.95,68.00968743149555,361750.40873244684,0.00018800168787589676,0.11307491334966091,0.0018800168787589675,119,592,56.66842459325288,110.56126578466782,mass_aware
0.775,0.5,102.84525344007926,481652.8647427227,0.000213525675789377,0.14818941339556843,0.0021352567578937698,158,743,84.16312670350187,142.49454425629318,mass_aware
0.775,0.525,98.9437822862331,478834.7020359547,0.00020663452725029028,0.14298671853382544,0.002066345272502903,155,734,81.17603298863703,140.9800020405092,mass_aware
0.775,0.55,98.9437822862331,472951.47464016953,0.00020920493452634102,0.14387330362155426,0.00209204934526341,155,729,81.17603298863703,138.75656867258252,mass_aware
0.775,0.575,98.86510413172667,463217.62663822866,0.00021343122205697059,0.14526148833611774,0.0021343122205697055,154,720,81.05114537862504,135.36748396316426,mass_aware
0.775,0.6,96.2641233624959,457869.47539566655,0.00021024359241093662,0.14226354106383235,0.002102435924109366,152,714,79.06015289945348,133.41839305273007,mass_aware
0.775,0.625,94.96363297788051,452225.01066560793,0.0002099919967675122,0.14121474041091567,0.0020999199676751215,151,705,78.06485447145955,131.30193501491783,mass_aware
0.775,0.65,92.2839740541433,446059.30993088253,0.00020688722777346093,0.138175162601604,0.002068872277734609,148,697,75.94932399956578,128.93148670281317,mass_aware
0.775,0.675,92.2839740541433,442885.1598644807,0.00020836998485652906,0.13866942805161547,0.0020836998485652906,148,691,75.94932399956578,127.28639960258067,mass_aware
0.775,0.7,90.82612736051503,441860.84128161555,0.00020555369219203544,0.13663691238628717,0.0020555369219203545,145,687,74.70367239136715,126.74575940337058,mass_aware
0.775,0.725,89.4469588213932,438803.91590912093,0.0002038426631541689,0.13503001998516503,0.0020384266315416886,143,682,73.58328850573012,125.17763305821909,mass_aware
0.775,0.75,88.0677902822714,431943.5890386272,0.00020388724943987027,0.1339996250923847,0.0020388724943987027,141,674,72.46291009269726,122.4783724423728,mass_aware
0.775,0.775,85.46680951304063,425898.62143275206,0.00020067406939596198,0.13096172136647938,0.0020067406939596197,139,661,70.4730456140938,120.16569003120108,mass_aware
0.775,0.8,82.62979428029054,410105.0708852421,0.00020148444909966128,0.12902952599999226,0.0020148444909966127,134,653,68.10689681207595,127.7080989230239,mass_aware
0.775,0.825,82.62979428029054,401009.2811603907,0.0002060545682164431,0.1304846603330782,0.002060545682164431,134,644,68.10689681207595,124.60558418864531,mass_aware
0.775,0.85,79.95013535655332,391269.73232641595,0.0002043350884342239,0.12781477996855253,0.002043350884342239,131,626,65.99188007780529,120.1706231550336,mass_aware
0.775,0.875,75.8913078936943,385736.7914582308,0.00019674376303799407,0.12219305011693767,0.001967437630379941,126,609,62.756939863626116,117.10935615103027,mass_aware
0.775,0.9,73.2116489699571,365512.6052188986,0.00020029856132078406,0.1210957801106408,0.0020029856132078405,123,590,60.642595394280114,109.86094428377274,mass_aware
0.775,0.925,69.15282150709807,353452.9429532901,0.00019564930179754317,0.11631724397179406,0.0019564930179754316,118,571,57.408581900124915,105.16524477717525,mass_aware
0.775,0.95,67.77365296797625,334862.3833263458,0.00020239255390452825,0.11711909627224726,0.0020239255390452826,116,544,56.28856728652101,97.09734932828424,mass_aware
0.8,0.5,94.64892035985476,448319.7712764145,0.0002111192198603669,0.14135843175063356,0.0021111921986036687,147,678,77.56491832267366,126.77566751424192,mass_aware
0.8,0.525,90.7474492060086,445604.9931149974,0.00020364998285059472,0.13594379895581432,0.002036499828505947,144,670,74.57848493504713,125.37931982313508,mass_aware
0.8,0.55,90.7474492060086,439721.76571921224,0.00020637470391664917,0.1368502026344177,0.0020637470391664916,144,665,74.57848493504713,123.20250951585555,mass_aware
0.8,0.575,90.66877105150215,430729.7629611963,0.0002105003620557104,0.13815139931787704,0.0021050036205571042,143,657,74.4533955681946,120.23835434143267,mass_aware
0.8,0.6,88.06779028227139,425381.61171863426,0.00020703243359875936,0.13502921514918104,0.0020703243359875933,141,651,72.46291009269724,118.32666119017472,mass_aware
0.8,0.625,86.76729989765602,419737.14698857564,0.00020671818189114827,0.13392676536991202,0.0020671818189114824,140,642,71.46789648997013,116.25604408934969,mass_aware
0.8,0.65,84.08764097391881,414313.2914977753,0.00020295665791926525,0.1306374624079235,0.002029566579192652,137,635,69.35274099178635,114.30968785850037,mass_aware
0.8,0.675,84.08764097391881,411139.1414313734,0.0002045235602749211,0.13114077820077633,0.002045235602749211,137,629,69.35274099178635,112.73175236009595,mass_aware
0.8,0.7,82.62979428029053,410204.3672453028,0.00020143567664865396,0.1290139082509688,0.0020143567664865397,134,626,68.10689681207592,112.26232035321244,mass_aware
0.8,0.725,81.2506257411687,407147.44187280827,0.000199560693215779,0.12733589909025436,0.0019956069321577902,132,621,66.98657896349543,110.75861093160334,mass_aware
0.8,0.75,79.8714572020469,400404.74211770634,0.00019947680134759047,0.1262240183231198,0.0019947680134759045,130,614,65.86626947736407,108.19463677939365,mass_aware
0.8,0.775,77.27047643281612,395205.00430110714,0.00019551998479741835,0.12291428874395963,0.0019551998479741834,128,603,63.877148532371386,106.35562626590483,mass_aware
0.8,0.8,74.43346120006603,379411.45375359716,0.00019618137634929092,0.12084063416198418,0.0019618137634929093,123,595,61.510874377663164,112.81613482984235,mass_aware
0.8,0.825,74.43346120006603,370315.6640287457,0.0002010000343768557,0.12231569098035472,0.0020100003437685567,123,586,61.510874377663164,109.74392349375171,mass_aware
0.8,0.85,71.75380227632883,362163.190227972,0.0001981256080474709,0.11923198272995233,0.001981256080474709,120,571,59.39639557658696,106.28113180470122,mass_aware
0.8,0.875,67.6949748134698,357461.63900050643,0.00018937689370739414,0.1132248384842089,0.0018937689370739411,115,556,56.16221321935722,103.77930004943582,mass_aware
0.8,0.9,65.0153158897326,337237.4527611742,0.00019278794617089978,0.11195610398738344,0.0019278794617089976,112,537,54.04860861814435,96.64375305245827,mass_aware
0.8,0.925,60.95648842687356,330215.78810207493,0.00018459592370559505,0.1060769498383515,0.0018459592370559503,107,521,50.81567400017168,93.81021395370867,mass_aware
0.8,0.95,60.87781027236713,313198.46335977525,0.00019437454966832315,0.10878003932930423,0.0019437454966832316,106,497,50.68887158452493,86.77742780513057,mass_aware
0.825,0.5,91.8905832816111,382920.96043840307,0.00023997271702339386,0.14849657551254394,0.002399727170233939,143,592,75.32397757415077,110.43465508795032,mass_aware
0.825,0.525,87.98911212776497,380206.182276986,0.0002314247275013102,0.14269848036069005,0.0023142472750131023,140,584,72.33767748967118,109.0138229827707,mass_aware
0.825,0.55,87.98911212776497,377877.2619998601,0.00023285103650348124,0.14313754210538582,0.002328510365034812,140,580,72.33767748967118,107.81751223529872,mass_aware
0.825,0.575,87.91043397325852,369627.1044857692,0.00023783546419183963,0.1445967457148881,0.0023783546419183965,139,573,72.21254608249976,105.21514404446586,mass_aware
0.825,0.6,86.60994358864313,365020.79848713207,0.00023727399629721745,0.14335371440724487,0.0023727399629721747,138,568,71.21728114959704,103.66411928555681,mass_aware
0.825,0.625,85.30945320402775,359479.7183024244,0.00023731367546098468,0.14228527643932348,0.002373136754609847,137,560,70.22217076005714,101.63068765068952,mass_aware
0.825,0.65,82.62979428029054,354055.862811624,0.0002333806694347944,0.13886755094115238,0.002333806694347944,134,553,68.10689681207595,99.66643606148406,mass_aware
0.825,0.675,82.62979428029054,350985.0972905732,0.00023542251485362376,0.1394737035118218,0.0023542251485362373,134,548,68.10689681207595,98.1176583110716,mass_aware
0.825,0.7,81.17194758666228,350050.3231045026,0.00023188650953602903,0.13719577106497347,0.0023188650953602902,131,545,66.86111001456028,97.6399760478027,mass_aware
0.825,0.725,79.79277904754045,348477.0882198579,0.00022897568231859862,0.13516880567093784,0.0022897568231859864,129,542,65.74077065350272,96.84986025663372,mass_aware
0.825,0.75,79.71410089303403,341734.388464756,0.0002332633284322077,0.1363611986500923,0.0023326332843220765,128,535,65.61538362765594,94.25519143522364,mass_aware
0.825,0.775,77.11312012380324,336624.1950449514,0.00022907777057886726,0.13290937378658146,0.0022907777057886726,126,525,63.62567741504937,92.44726501443846,mass_aware
0.825,0.8,74.3547830455596,320830.6444974415,0.0002317571102412337,0.13127166355026043,0.002317571102412337,122,517,61.38512461384231,99.62508041089252,mass_aware
0.825,0.825,74.3547830455596,311734.8547725901,0.00023851931186777704,0.13317301410610458,0.00238519311867777,122,508,61.38512461384231,96.52432327543995,mass_aware
0.825,0.85,71.67512412182239,303685.7655171672,0.00023601739778537835,0.13006373930183818,0.0023601739778537833,119,494,59.270443204535766,93.03291430851078,mass_aware
0.825,0.875,67.61629665896336,299087.5988350527,0.00022607522653005037,0.12363805880188443,0.0022607522653005033,114,480,56.035991720004354,90.49623041829246,mass_aware
0.825,0.9,64.93663773522616,280436.647480365,0.00023155546294915946,0.12262313490178821,0.0023155546294915948,111,464,53.92214218027456,84.10150490674633,mass_aware
0.825,0.925,60.87781027236713,274156.8280651908,0.00022205469293615844,0.1162678092451053,0.002220546929361584,106,449,50.68887158452493,81.58665980695785,mass_aware
0.825,0.95,60.799132117860694,258623.19381074104,0.00023508770123051355,0.11955387156591023,0.0023508770123051356,105,427,50.56221703960201,75.12055306334828,mass_aware
0.85,0.5,86.21655281611095,341801.30765353766,0.0002522417289974303,0.14747003882326096,0.002522417289974303,133,507,70.59254253633314,91.2706321260655,mass_aware
0.85,0.525,82.31508166226479,339086.52949212055,0.00024275538690833652,0.14135922147958513,0.0024275538690833654,130,499,67.60578466377689,89.94593928306081,mass_aware
0.85,0.55,82.31508166226479,336757.6092149946,0.00024443421443140354,0.14184717946428305,0.0024443421443140355,130,495,67.60578466377689,88.83011608985296,mass_aware
0.85,0.575,82.23640350775835,328507.4517009037,0.00025033344930827374,0.14348004233622239,0.0025033344930827373,129,488,67.48077677374619,86.27839594037577,mass_aware
0.85,0.6,80.93591312314297,323901.1457022666,0.00024987844037310114,0.14221160199288865,0.0024987844037310113,128,483,66.48536250606153,84.77144479633161,mass_aware
0.85,0.625,79.63542273852758,318360.06551755895,0.0002501426258003309,0.1411389873512442,0.002501426258003309,127,475,65.49010842126376,82.81828029581125,mass_aware
0.85,0.65,76.95576381479037,313039.5945721095,0.00024583396205831527,0.1375439577800997,0.002458339620583153,124,469,63.3746696107772,80.98386039037376,mass_aware
0.85,0.675,76.95576381479037,310710.6742949836,0.00024767660135721576,0.13805847325135784,0.0024767660135721578,124,465,63.3746696107772,79.89306505865926,mass_aware
0.85,0.7,76.7984075057775,310517.745352838,0.0002473237315906448,0.13781897084417616,0.002473237315906448,122,463,63.12412530372744,79.79511547194518,mass_aware
0.85,0.725,75.41923896665568,308944.51046819345,0.0002441190453663046,0.13568814472456017,0.0024411904536630457,120,460,62.00372356257529,79.06114118632777,mass_aware
0.85,0.75,75.34056081214923,302201.8107130915,0.0002493054579467,0.13705040319252645,0.0024930545794669997,119,453,61.87860058944859,76.59047089836179,mass_aware
0.85,0.775,72.73958004291848,297091.6172932869,0.00024483888406420584,0.1334521547409675,0.0024483888406420583,117,443,59.888235699961946,74.85497966285826,mass_aware
0.85,0.8,69.98124296467482,281387.61114257155,0.000248700512010876,0.13192562661011747,0.0024870051201087598,113,436,57.64753748906538,80.2547724552641,mass_aware
0.85,0.825,69.98124296467482,272512.8330784629,0.00025679980709211427,0.13405659138362006,0.002567998070921143,113,429,57.64753748906538,77.34128921429152,mass_aware
0.85,0.85,67.30158404093761,264553.28821983474,0.00025439708005070154,0.13084848666607277,0.0025439708005070153,110,416,55.53243200436398,74.0816349625164,mass_aware
0.85,0.875,63.24275657807858,260979.44012058538,0.00024232850123694533,0.12379629403038989,0.0024232850123694534,105,406,52.29744988635509,72.26670647621896,mass_aware
0.85,0.9,60.56309765434137,243070.33400982272,0.00024915873794740395,0.12284064871914784,0.0024915873794740394,102,391,50.183141004886906,66.40983701788136,mass_aware
0.85,0.925,56.50427019148235,236893.89913999938,0.00023852142413380387,0.1160925449618261,0.002385214241338038,97,377,46.94928835467987,64.0754512923469,mass_aware
0.85,0.95,56.42559203697591,225004.11640100353,0.00025077582108059713,0.11895450463530768,0.002507758210805971,96,357,46.822894523608824,59.03372637850978,mass_aware
0.875,0.5,83.22218127434797,309383.4473927099,0.00026899364518590907,0.1496203124622769,0.0026899364518590905,126,436,67.97788315772827,76.67857556053451,mass_aware
0.875,0.525,79.32071012050183,306772.0537766437,0.0002585656325078884,0.14321176482147832,0.0025856563250788835,123,429,64.99012621923544,75.49171405902717,mass_aware
0.875,0.55,79.32071012050183,304546.5180448688,0.0002604551535500252,0.1437340868901053,0.0026045515355002523,123,426,64.99012621923544,74.49901514743252,mass_aware
0.875,0.575,79.24203196599538,296296.36053077783,0.0002674417999061588,0.1455768925935953,0.002674417999061588,122,419,64.86541043190988,72.01296973823246,mass_aware
0.875,0.6,77.94154158138001,292638.66886676766,0.0002663405416762102,0.14407981261739486,0.0026634054167621016,121,417,63.86965078968105,70.98216681207353,mass_aware
0.875,0.625,76.64105119676462,287097.58868206,0.0002669512187426941,0.1430364359969079,0.002669512187426941,120,409,62.874044678170314,69.10914921181369,mass_aware
0.875,0.65,73.96139227302741,282518.9629805355,0.0002617926651462439,0.139149380167799,0.0026179266514624387,117,404,60.75817906132506,67.6719613497243,mass_aware
0.875,0.675,73.96139227302741,280190.0427034097,0.00026396866769215623,0.13972648345595756,0.0026396866769215622,117,400,60.75817906132506,66.65477056906906,mass_aware
0.875,0.7,73.88271411852098,279997.1137612641,0.000263869556103768,0.1396259251650485,0.00263869556103768,116,398,60.633150777727444,66.56406714803764,mass_aware
0.875,0.725,72.50354557939916,279165.72412054444,0.0002597150699922314,0.13722340694953827,0.0025971506999223136,114,396,59.512710138779454,66.20074309981379,mass_aware
0.875,0.75,72.42486742489271,272423.02436544246,0.00026585442839713216,0.13876048331921784,0.0026585442839713214,113,389,59.3877802028884,63.847343937171466,mass_aware
0.875,0.775,69.82388665566194,267312.8309456379,0.0002612066409556737,0.13504985335717748,0.0026120664095567367,111,379,57.39694682561509,62.184241377844465,mass_aware
0.875,0.8,67.0655495774183,251608.82479492255,0.0002665468893314098,0.13370158421336034,0.002665468893314098,107,372,55.15615565919742,66.18100893795138,mass_aware
0.875,0.825,67.0655495774183,242823.59112760855,0.0002761904198269353,0.13609872260132092,0.002761904198269353,107,366,55.15615565919742,63.38858355744431,mass_aware
0.875,0.85,64.3858906536811,235056.97521112594,0.0002739161030888375,0.1328018533822489,0.002739161030888375,104,355,53.040751512946976,60.400804986224735,mass_aware
0.875,0.875,60.405741345328494,232966.81759972655,0.00025928903509818727,0.12515009543672312,0.002592890350981873,100,347,49.93116369105497,59.406869296626915,mass_aware
0.875,0.9,57.726082421591286,215057.71148896392,0.00026842135546743047,0.12447856558230475,0.0026842135546743043,97,332,47.81677897425774,53.73007969292037,mass_aware
0.875,0.925,53.667254958732265,209309.4597920698,0.0002564014785191547,0.11730457586762501,0.002564014785191547,92,322,44.58285481718259,51.72582699801739,mass_aware
0.875,0.95,53.58857680422582,197419.67705307394,0.00027144496234698614,0.12060824686915755,0.002714449623469861,91,302,44.45649028617253,47.028433670072936,mass_aware
0.9,0.5,64.3858906536811,238142.78716023127,0.00027036674686418234,0.1319386364943519,0.0027036674686418236,104,368,53.04075151294699,71.34457301795891,mass_aware
0.9,0.525,61.78490988445032,237846.47367273472,0.0002597680298992508,0.12668758549355344,0.002597680298992508,102,365,51.0513898620086,71.16977171976693,mass_aware
0.9,0.55,61.78490988445032,236362.78318488476,0.00026139863921014036,0.12708458351631982,0.0026139863921014034,102,363,51.0513898620086,70.38208332385429,mass_aware
0.9,0.575,61.70623172994388,228112.6256707938,0.0002705077439203068,0.1291975755619693,0.0027050774392030678,101,356,50.925668776846514,67.7618058664516,mass_aware
0.9,0.6,61.70623172994388,224454.9340067836,0.0002749159068522814,0.13024601588714543,0.002749159068522814,101,354,50.925668776846514,66.70445623428948,mass_aware
0.9,0.625,60.405741345328494,218913.85382207594,0.00027593384470963526,0.1291045640244847,0.0027593384470963526,100,346,49.93116369105497,64.63125663747158,mass_aware
0.9,0.65,57.72608242159129,217889.5352392107,0.0002649327897194169,0.12366702088885774,0.002649327897194169,97,342,47.816778974257744,64.0777083357274,mass_aware
0.9,0.675,57.72608242159129,216302.4602060098,0.00026687667984271694,0.12411988244032987,0.002668766798427169,97,339,47.816778974257744,63.24250592818246,mass_aware
0.9,0.7,57.64740426708486,216212.91580921516,0.00026662331457549257,0.12397637679156283,0.002666233145754925,96,338,47.690759618513205,63.19083967531313,mass_aware
0.9,0.725,56.268235727963024,215381.52616849556,0.00026124912720668395,0.12124366982812046,0.0026124912720668393,94,336,46.57058412731674,62.75316919482621,mass_aware
0.9,0.75,56.18955757345659,208638.8264133936,0.0002693149618380402,0.12301499320648611,0.0026931496183804017,93,329,46.444667649016445,60.09349971091369,mass_aware
0.9,0.775,53.58857680422582,203528.63299358898,0.00026329748309130455,0.11878441562342142,0.0026329748309130456,91,319,44.45649028617253,58.25273296503903,mass_aware
0.9,0.8,50.98759603499505,201659.08462144784,0.0002528405607449245,0.11354176488201967,0.002528405607449245,89,313,42.469619509149375,57.27913819933723,mass_aware
0.9,0.825,50.98759603499505,192873.8509541338,0.0002643572251124913,0.11609883463225613,0.0026435722511249132,89,307,42.469619509149375,54.4196153619557,mass_aware
0.9,0.85,48.30793711125784,188868.31124701237,0.0002557757666826282,0.11115754428507388,0.002557757666826282,86,299,40.35705399088774,52.39591537583267,mass_aware
0.9,0.875,44.327787802905256,186778.15363561298,0.00023732854694229763,0.1025682673560883,0.0023732854694229763,82,291,37.253654478493694,51.3302486160035,mass_aware
0.9,0.9,41.64812887916804,169610.89276877535,0.00024555102681963646,0.10112734947281209,0.002455510268196365,79,277,35.14363518152693,45.853911988322196,mass_aware
0.9,0.925,40.190282185539786,163952.18546867586,0.0002451341656145133,0.0992572984186258,0.002451341656145133,76,268,33.89638103079429,43.80882940778577,mass_aware
0.9,0.95,40.111604031033345,153011.01706430689,0.00026214847009464287,0.10254362793356543,0.002621484700946429,75,251,33.7681836181125,39.28754550599509,mass_aware
0.925,0.5,54.57435457081546,156301.49486393237,0.0003491607973316246,0.13804066486294797,0.003491607973316246,88,264,44.947521650217574,53.48324845721271,mass_aware
0.925,0.525,53.27386418620007,156108.56592178677,0.0003412616333487507,0.13483443887591237,0.0034126163334875065,87,262,43.95270720456776,53.35348206985085,mass_aware
0.925,0.55,53.27386418620007,154624.8754339368,0.00034453618175402334,0.1354797909431358,0.0034453618175402335,87,260,43.95270720456776,52.470574013513485,mass_aware
0.925,0.575,53.27386418620007,146478.1024651968,0.00036369848659705255,0.13919634973553682,0.0036369848659705255,87,254,43.95270720456776,49.91862968781654,mass_aware
0.925,0.6,53.27386418620007,142820.4108011866,0.0003730129600338431,0.14096752027518764,0.003730129600338431,87,252,43.95270720456776,48.895061904824125,mass_aware
0.925,0.625,51.973373801584685,141678.86752441412,0.0003668392803367702,0.13807923465187397,0.003668392803367702,86,247,42.95817170704366,48.184758167522325,mass_aware
0.925,0.65,50.59420526246286,140744.09333834355,0.00035947657953102355,0.13486078693171213,0.0035947657953102354,84,244,41.83795990908408,47.616067684553144,mass_aware
0.925,0.675,50.59420526246286,139157.01830514264,0.0003635763821233953,0.1356276450644731,0.003635763821233953,84,241,41.83795990908408,46.67293891051552,mass_aware
0.925,0.7,50.51552710795642,139067.473908348,0.0003632447306927321,0.13546032275220313,0.003632447306927321,83,240,41.71215840790091,46.61379310994345,mass_aware
0.925,0.725,49.1363585688346,138977.92951155338,0.00035355512016567957,0.1318044428625539,0.003535551201656796,81,239,40.59190815538022,46.55468367581725,mass_aware
0.925,0.75,49.05768041432817,133718.9202443014,0.00036687164632126035,0.13415614774696993,0.0036687164632126035,80,234,40.466230500752395,44.57625332676492,mass_aware
0.925,0.775,46.456699645097395,129661.12812595915,0.00035829319331517065,0.12901596516216784,0.0035829319331517067,78,228,38.47744966720091,43.28051394078552,mass_aware
0.925,0.8,43.855718875866614,127881.12415061265,0.00034294129932901837,0.12263742175330437,0.0034294129932901833,76,223,36.49010881730784,42.223186469510644,mass_aware
0.925,0.825,43.855718875866614,122739.74199875249,0.0003573065916686737,0.12517962069248897,0.0035730659166867363,76,219,36.49010881730784,40.32740792414833,mass_aware
0.925,0.85,42.47655033674481,118734.20229163104,0.0003577448579846884,0.1232711136799625,0.0035774485798468836,74,211,35.370223589926276,38.0212873035802,mass_aware
0.925,0.875,39.79689141300759,117385.88992415663,0.00033902619334164,0.11615588061989184,0.0033902619334163996,71,204,33.25766043685234,37.224091327656716,mass_aware
0.925,0.9,37.117232489270386,111919.70914471822,0.0003316416096228038,0.11094872116201007,0.003316416096228038,68,197,31.146075877496454,35.14642004622135,mass_aware
0.925,0.925,35.73806395014857,110778.16586794573,0.00032260927656764516,0.10737518780838369,0.0032260927656764513,66,192,30.02677221935529,34.4902509992173,mass_aware
0.925,0.95,35.65938579564213,101424.07249677766,0.0003515870041283844,0.11197042743933813,0.0035158700412838443,65,178,29.899059750751743,30.32162966556453,mass_aware
0.95,0.5,46.9704084846484,93233.09727643029,0.0005037954316307233,0.1538293769616026,0.005037954316307232,69,152,38.22277587624111,25.26551633491229,mass_aware
0.95,0.525,45.669918100033016,93040.1683342847,0.0004908623760862646,0.1497252300524107,0.0049086237608626454,68,150,37.22627626301155,25.162427892297966,mass_aware
0.95,0.55,45.669918100033016,92298.3230903597,0.0004948076689900677,0.15032573205557534,0.004948076689900676,68,149,37.22627626301155,24.802444492651258,mass_aware
0.95,0.575,45.669918100033016,87898.78618242453,0.000519573933651939,0.15404187416672144,0.005195739336519389,68,146,37.22627626301155,23.392918189532775,mass_aware
0.95,0.6,45.669918100033016,87898.78618242453,0.000519573933651939,0.15404187416672144,0.005195739336519389,68,146,37.22627626301155,23.392918189532775,mass_aware
0.95,0.625,44.369427715417636,87588.63254637166,0.0005065660511588342,0.14992013136992793,0.005065660511588342,67,143,36.22999455164076,23.230379462599092,mass_aware
0.95,0.65,42.99025917629581,86757.24290565205,0.0004955235751676369,0.1459544001543681,0.004955235751676368,65,141,35.10946709991704,22.830066863611957,mass_aware
0.95,0.675,42.99025917629581,86653.85836030109,0.0004961147719186965,0.14604144146773423,0.004961147719186965,65,140,35.10946709991704,22.77642664053864,mass_aware
0.95,0.7,42.911581021789374,86564.31396350646,0.0004957190677890651,0.1458495421366703,0.004957190677890651,64,139,34.9851883955842,22.729931409778903,mass_aware
