model	target_signal_efficiency	operating_threshold	signal_yield	background_yield	background_rejection	background_effective_events	selected_transferred_qcd_rows	selected_transferred_qcd_sources	selected_direct_qcd_closure_rows	systematic_supported	transferred_qcd_yield	direct_qcd_closure_yield	multijet_systematic_absolute	nominal_asimov_ZA	systematic_aware_asimov_ZA
dense_dnn	0.94	0.17147648334503174	74.54387694607342	3005580.0553851	0.19499139239052765	157.50702034909403	428	87	37	True	2721795.208008671	6130566.063480255	7109418.0547210155	0.04299777976523321	3.959381419200284e-05
dense_dnn	0.95	0.13913431763648987	75.34835437374286	3140089.2884780704	0.1746254155300775	163.880280607631	449	88	37	True	2845554.7633621744	6130566.063480255	7420666.0926536005	0.04252076173952288	0.0
dense_dnn	0.96	0.10763503611087799	76.2688398367707	3266480.1155130137	0.13718553429222258	173.21736354453458	472	88	37	True	2962316.5487147905	6130566.063480255	7713763.367697456	0.04219931882793516	2.8627136942469777e-05
dense_dnn	0.97	0.0746569111943245	76.96189094603103	3433298.3599903705	0.11228980044905534	181.97292323652042	490	88	38	True	3119164.936635857	6313597.861884105	8115551.164046638	0.04153539396922544	2.9944647567430878e-05
dense_dnn	0.98	0.04615526646375656	77.62809457674885	3682636.3661694	0.0869741611965319	195.38147479750472	514	92	40	True	3357233.3409776287	6313971.004455801	8711252.412350465	0.04045181214738876	0.0
dense_dnn	0.99	0.017029281705617905	78.47221610253575	3953504.612357775	0.048934459059249424	207.1933741476912	542	94	48	True	3615548.3657191005	8672768.843434991	9465261.016521277	0.03946602220736056	2.8083501413493224e-05
dense_dnn	1.0	4.078839044296956e-09	79.2373685205979	4150611.764080123	1.1243029321650333e-05	218.00425813879545	576	96	56	True	3798151.5601400835	8859365.004916377	9933391.555980906	0.03889310409774721	0.0
lbn_dnn	0.1	0.9609036445617676	6.369557461882178	52253.52279823546	0.9610345363739498	7.509632871909237	60	15	7	True	42860.79999959755	217633.5572584254	114675.28455619256	0.027863947914413777	5.539715897594922e-05
lbn_dnn	0.11	0.9578251838684082	7.060491149643989	54408.50680932889	0.9553959613403599	8.126802846451037	64	15	7	True	43689.61355071956	217633.5572584254	116842.96660056214	0.030268584849666998	6.041749972157783e-05
lbn_dnn	0.12000000000000001	0.9547634720802307	7.625141721562789	56480.4200937544	0.9533721639781673	8.75244264806358	67	15	7	True	43796.091801932176	217633.5572584254	117121.32883660289	0.0320840503517959	6.524351575467722e-05
lbn_dnn	0.13	0.9522852301597595	8.342520252144926	57102.976891046725	0.9523520095827768	8.944891562828499	68	15	7	True	43797.05465762149	217633.5572584254	117123.8458696323	0.03491060061234444	7.107382522734263e-05
lbn_dnn	0.14	0.9494797587394714	8.95921144416233	112546.00608840703	0.9289325940964474	5.337603365826125	71	17	7	True	97997.44034541056	217633.5572584254	255841.49190492742	0.026705393439427016	3.550076858201412e-05
lbn_dnn	0.15000000000000002	0.947039008140564	9.616621097485123	121674.91850640037	0.9270977401480799	6.144891729921937	73	19	7	True	106498.18938767491	217633.5572584254	277188.2932518741	0.02756869776114559	3.437106433323865e-05
lbn_dnn	0.16	0.9445379972457886	10.282919466438388	134176.2149437975	0.9249114539126987	7.135982284592853	78	20	7	True	117905.46404633002	217633.5572584254	305726.1495404361	0.028071984747351963	3.442025968250305e-05
lbn_dnn	0.17	0.9421693682670593	10.901616837868557	135515.95303897854	0.9218397126817393	7.278813838857165	79	20	8	True	117954.9982940476	217674.7272057338	305851.9834032564	0.029613509531266374	3.528360344735126e-05
lbn_dnn	0.18	0.9394046068191528	11.567493807109841	137237.75490454183	0.912938708190295	7.463099861986142	81	20	8	True	118691.96248912974	217674.7272057338	307692.15584887733	0.031224563253589945	3.7089063533715205e-05
lbn_dnn	0.19	0.9366824626922607	12.245706280721064	139925.79618732643	0.8875585930220607	7.756055621392818	84	20	8	True	119471.61327235764	217674.7272057338	309638.5162017787	0.03273622603028088	3.923134921547676e-05
lbn_dnn	0.2	0.9343618154525757	12.962087335770738	141638.65483773127	0.8841734953172491	7.946535209000482	85	20	9	True	119520.784679194	248796.16995875633	311294.5101686699	0.03444113242670355	4.128107876389885e-05
lbn_dnn	0.21000000000000002	0.931573212146759	13.715511101068467	143633.05655136748	0.8778538201517843	8.17119849838184	87	20	11	True	119522.70175163032	249460.85397825533	311329.8772300994	0.03618910837980474	4.402947198231094e-05
lbn_dnn	0.22	0.9287294745445251	14.586419647586265	146240.0348568842	0.8736161251910868	8.468083181693634	89	20	12	True	120299.72102258941	280582.2967312779	314621.67827501975	0.03814242874595114	4.653466276846509e-05
lbn_dnn	0.23	0.9264025092124939	15.355598801940031	160557.75580229587	0.8665817707365429	9.766774859930884	92	21	12	True	132370.93095110124	280582.2967312779	344992.560349301	0.03832164909214198	4.4473594917082556e-05
lbn_dnn	0.24000000000000002	0.923819363117218	16.17686873331648	161861.56355765823	0.8635643211742099	9.92554396425263	93	21	12	True	132371.8851678483	280582.2967312779	344994.9560426114	0.04020826762829173	4.691192926948438e-05
lbn_dnn	0.25	0.9209460020065308	16.867652876482378	181072.8782155253	0.8581606163785435	11.252989913152732	96	22	13	True	148969.13994362313	311703.73948430043	388067.193986132	0.03963886494690346	4.345058946606066e-05
lbn_dnn	0.26	0.9182142615318298	17.62129642365979	199879.2575910001	0.8530674767377044	12.522786045799817	98	23	13	True	165595.50537309423	311703.73948430043	429696.0764178117	0.039413736795355835	4.207274367290729e-05
lbn_dnn	0.27	0.9159404635429382	18.53977792471315	201106.52289107366	0.8466733714101232	12.676560715324955	99	23	13	True	165645.03962081188	311703.73948430043	429819.8561897212	0.04134136162330249	4.224458936742e-05
lbn_dnn	0.28	0.9131171107292175	19.356818108918638	225688.1014057668	0.8419865514792584	14.897869542328513	104	25	14	True	188426.3641983579	342825.18223732297	488325.4411411594	0.040744916269922736	3.9531601002536696e-05
lbn_dnn	0.29000000000000004	0.9106598496437073	20.20123970877199	227220.03190089198	0.8366145269467181	15.100143265713895	104	25	14	True	188426.3641983579	342825.18223732297	488325.4411411594	0.04237876328010891	4.101429881709098e-05
lbn_dnn	0.30000000000000004	0.9080581665039062	21.008373147890012	229535.03720516755	0.8319249936414279	15.406259213561324	106	25	14	True	189156.47209492588	342825.18223732297	490147.7414342989	0.04384916263609714	4.29060224943573e-05
lbn_dnn	0.31	0.9054071307182312	21.912504838709054	232180.26705210336	0.8263975203226335	15.762104413082247	106	25	14	True	189156.47209492588	342825.18223732297	490147.7414342989	0.045474982518415696	4.475072980907917e-05
lbn_dnn	0.32	0.9021543264389038	22.618097682154133	299830.28196046647	0.8217914701633917	16.184437231055302	110	28	14	True	254113.45344544537	342825.18223732297	651864.5088352886	0.04130597412394572	3.4615465284985216e-05
lbn_dnn	0.33	0.8995523452758789	23.408607894115995	318306.12340654427	0.816568324520183	17.387550850285045	112	29	15	True	270622.25878362457	343157.52424707246	693037.4842176243	0.04149041390848425	3.3058270544931836e-05
lbn_dnn	0.33999999999999997	0.8968133330345154	24.29186060835378	340686.45557617594	0.8122118106446234	18.98123782747507	115	31	16	True	291325.4285345013	343198.3248090178	744813.3151130544	0.04161771055853565	2.9325432918884953e-05
lbn_dnn	0.35	0.8938068747520447	25.12591629361427	365372.574354962	0.8077774398315805	21.065569279613257	118	33	16	True	312397.03861101053	343198.3248090178	797781.638742019	0.041567026519721564	3.338669531441119e-05
lbn_dnn	0.36	0.8908000588417053	25.93076056988791	367799.0823522799	0.8033257682925478	21.34547204031636	118	33	16	True	312397.03861101053	343198.3248090178	797781.638742019	0.04275676427510658	3.335023571173215e-05
lbn_dnn	0.37	0.8875263333320618	26.70071336669569	370592.1454694258	0.8000482509498276	21.669917966259806	120	33	16	True	312447.5270754752	343198.3248090178	797908.9592439823	0.04386009262341259	3.3644287973068194e-05
lbn_dnn	0.38	0.8848598003387451	27.443363214032548	372842.16004750994	0.7949042138451813	21.93294948112264	122	33	16	True	312498.02417888213	343198.3248090178	798036.3036553514	0.04494376988318089	3.276993805151989e-05
lbn_dnn	0.39	0.8821251392364502	28.327168784276196	385530.90553547855	0.7828933128720246	23.043658415664677	124	34	17	True	323125.2342417282	797585.237420742	846774.1887904218	0.045621362640246826	3.334515819435505e-05
lbn_dnn	0.4	0.8794030547142029	29.160682703142953	450251.2876220989	0.7784866308065731	23.947748945674864	129	36	17	True	386152.00569372514	797585.237420742	1005453.112931883	0.0434575779517155	2.9321543394476865e-05
lbn_dnn	0.41000000000000003	0.8762418031692505	30.040624355351277	467240.71181743423	0.7705978912711196	25.400938648512252	131	36	17	True	400930.77765370556	797585.237420742	1042487.3463804354	0.04394747852563698	2.937086714231487e-05
lbn_dnn	0.42000000000000004	0.8730548620223999	30.909944360724587	470788.8238478199	0.7654590436160768	25.78436974261675	135	36	17	True	402439.5734778123	797585.237420742	1046265.1268329374	0.04504850665945243	3.086586136323739e-05
lbn_dnn	0.43000000000000005	0.8699575066566467	31.843533178328975	500362.3929090018	0.7591752689752308	27.880492954633436	137	38	17	True	429513.52460803353	797585.237420742	1113965.7465745502	0.045016768041706116	2.6432358699942064e-05
lbn_dnn	0.44000000000000006	0.8661895990371704	32.62176964712262	545839.842594683	0.7525205618640791	31.377871710606378	142	39	17	True	471473.70815970283	797585.237420742	1218622.6838716078	0.04415405297668056	2.5725017537510285e-05
lbn_dnn	0.45000000000000007	0.8628494143486023	33.430107842826686	548210.389416076	0.7469157646407893	31.650203631929898	144	39	17	True	471531.01500407903	797585.237420742	1218765.4464801236	0.045150205658940464	2.911684893625173e-05
lbn_dnn	0.45999999999999996	0.8588783144950867	34.27408348554986	551426.7088521748	0.7419607733128744	32.020049648202054	146	39	17	True	472308.03427503817	797585.237420742	1220701.1163654567	0.0461548615481057	2.8399232270725894e-05
lbn_dnn	0.47	0.85550457239151	35.06820416659726	579036.0128542116	0.7377534925955392	34.179648355064444	149	40	17	True	497417.30544028257	797585.237420742	1283219.3305627254	0.046084656535670065	3.232223402925669e-05
lbn_dnn	0.48	0.8519102931022644	35.87544022066467	585589.190791425	0.7315980822774797	34.892695139792984	150	40	17	True	501664.06412295846	797585.237420742	1293787.991732573	0.046880936516579916	2.2286483863657345e-05
lbn_dnn	0.49	0.84828782081604	36.808272108747865	605566.1790157601	0.7263731835170391	36.323822310267325	152	41	17	True	518027.8822694807	797585.237420742	1334502.6005779027	0.0472999003101113	2.529124096083886e-05
lbn_dnn	0.5	0.8447065353393555	37.71516618989904	607010.4534714563	0.7221928967189406	36.4967854695602	152	41	18	True	518027.8822694807	797626.0379826875	1334504.9423450828	0.04840758797638469	2.7120028644993493e-05
lbn_dnn	0.51	0.8404987454414368	38.646666451847615	643265.152477659	0.7168665928394454	38.861907833385885	154	42	18	True	551244.1708507988	797626.0379826875	1417133.1171480345	0.0481850903670305	2.6643918454261635e-05
lbn_dnn	0.52	0.8364772796630859	39.565565609147214	656945.4334310822	0.712998508284128	40.10416246084718	159	43	18	True	561994.3173645091	797626.0379826875	1443878.9675301737	0.048814446609921826	2.6351155911290838e-05
lbn_dnn	0.53	0.8312035202980042	40.45892855150755	689621.0809866573	0.7031806051968921	42.66112272801834	162	44	19	True	589859.852356645	979518.8812177469	1523597.4792477908	0.048719729290941975	2.097522118858782e-05
lbn_dnn	0.54	0.8257764577865601	41.28869256010677	710102.3777685103	0.6921024764905637	44.70485636628125	166	44	19	True	604792.3066550766	979518.8812177469	1560774.3717728558	0.04899665579225122	3.062475896347808e-05
lbn_dnn	0.55	0.8215855956077576	42.11815169923351	712187.9782064302	0.6879192338663724	44.96702611482872	167	44	19	True	604800.1171703376	979518.8812177469	1560793.81330519	0.04990771710675101	2.3165376727141798e-05
lbn_dnn	0.56	0.8169485330581665	42.86979892446435	731552.7709390825	0.683519278937622	46.32739841294856	169	45	19	True	621299.4211212831	979518.8812177469	1601855.2643200732	0.05012153638969943	3.060111589707885e-05
lbn_dnn	0.5700000000000001	0.8130771517753601	43.68730554165754	744469.6019366126	0.6791097157717672	47.51662958474326	172	45	19	True	631975.4397500843	979518.8812177469	1628417.7765240227	0.050632285064269575	2.6101935130986006e-05
lbn_dnn	0.58	0.8081088662147522	44.49440471953225	772082.2381922607	0.6742826027844664	49.778897304497306	176	46	19	True	657757.0311322608	979518.8812177469	1692552.4132406262	0.050637172663648436	1.994114100928047e-05
lbn_dnn	0.59	0.8024114370346069	45.390119415783104	776531.1507773929	0.6629760444764337	50.35225410453347	176	46	19	True	657757.0311322608	979518.8812177469	1692552.4132406262	0.051508351811393766	2.7744306313005367e-05
lbn_dnn	0.6	0.7959515452384949	46.32041894112187	816988.093848061	0.6519923583335225	53.523521770730035	180	47	20	True	695418.4731623702	1433951.6639601658	1810601.3389561179	0.05124606359122922	2.5660175903019044e-05
lbn_dnn	0.61	0.7874383926391602	47.229261245875456	838242.6154238553	0.6329742427404319	55.75881986033651	187	48	20	True	711753.703951078	1433951.6639601658	1851545.1269102271	0.051584854058343	2.656973833712212e-05
lbn_dnn	0.62	0.779145359992981	48.13725571487754	852357.4265767523	0.6197499108066744	57.13344255843378	188	48	22	True	722436.6212881632	2176000.7315927525	1905886.9587052758	0.05213944034115633	2.4567602476038453e-05
lbn_dnn	0.63	0.7722023725509644	49.02912526338429	865690.2411427865	0.6117151701494155	58.41364285044597	191	48	22	True	733133.1395594056	2176000.7315927525	1933196.462302367	0.05269492427462766	2.0701516071725722e-05
lbn_dnn	0.64	0.764360785484314	49.92069890571195	884624.9307712785	0.6058826017051987	60.38538298866997	195	48	22	True	748641.161801209	2176000.7315927525	1972754.6070517427	0.05307585330637529	1.9582260732089026e-05
lbn_dnn	0.65	0.7556205987930298	50.88250048454217	903726.7962843823	0.6005586211102664	62.38836574532483	201	48	22	True	764280.4160353829	2176000.7315927525	2012605.4863751254	0.05352365840327759	2.5085839240406046e-05
lbn_dnn	0.66	0.7460620999336243	51.73495697814546	933836.9525533695	0.5949597691875184	64.72806550447172	203	49	22	True	791283.870391529	2176000.7315927525	2081317.1297030135	0.05353583178668202	2.6677018441326247e-05
lbn_dnn	0.67	0.7360292673110962	52.57920219390398	974337.9476137348	0.5830266838573415	68.3475203186701	208	50	22	True	826719.162166387	2176000.7315927525	2171304.914495205	0.053266636882681156	1.6975104526800145e-05
lbn_dnn	0.6799999999999999	0.7253732681274414	53.446184220790435	1001288.9003532605	0.573805534359011	71.02903638657624	214	51	22	True	849346.6071231808	2176000.7315927525	2228665.2532148566	0.05341129892485063	2.5928764560626432e-05
lbn_dnn	0.69	0.7142818570137024	54.22889987744321	1047727.1804025338	0.5647359096823089	75.00208180202085	222	52	22	True	892297.5227101238	2176000.7315927525	2337337.9614154184	0.05297890069222368	2.515394829007746e-05
lbn_dnn	0.7	0.7022395133972168	54.98365137668404	1079634.4675664017	0.5529769715994657	77.56536101802135	227	54	23	True	920394.7370839028	2357584.361556558	2415078.290665959	0.052916549850180204	4.782725803891429e-06
lbn_dnn	0.71	0.6902523636817932	55.86760273352052	1143479.048675967	0.5432090703334964	75.87308908902571	230	56	23	True	980825.012619984	2357584.361556558	2567920.5502112578	0.05224471856870473	2.615423883495475e-05
lbn_dnn	0.72	0.6752181649208069	56.8241400932903	1159826.4054847194	0.5318676303352583	77.55327463395874	232	56	24	True	992093.4690697752	2359686.8409322286	2596451.5481096427	0.05276340692964532	2.5595410200038485e-05
lbn_dnn	0.73	0.6583185195922852	57.656071019642454	1179889.5470532214	0.5196337604171978	79.6565100394656	238	57	24	True	1007105.9264184138	2359686.8409322286	2634329.835631679	0.05307876754146596	2.435373421961635e-05
lbn_dnn	0.74	0.6414408683776855	58.551585741491934	1220057.1934014992	0.5064989560129505	83.46946041519921	246	57	25	True	1044005.4369639951	3066830.4127527727	2752017.8838160415	0.05300844847998622	8.841291016589648e-06
lbn_dnn	0.75	0.6232065558433533	59.45792070671247	1294173.4229133716	0.4998921938975093	89.407616114967	255	59	25	True	1113842.9495546976	3066830.4127527727	2929867.1664609606	0.05226490359191202	2.3614728772012143e-05
lbn_dnn	0.76	0.605828046798706	60.287740117319	1320266.786487165	0.4871116811718058	91.62988243272757	258	60	26	True	1135288.115831355	3068932.8921284433	2984433.846171722	0.052468041150353334	1.8596637217131694e-05
lbn_dnn	0.77	0.5841580033302307	61.25834476169165	1361913.9769048425	0.4768745089655445	95.35889793970624	269	60	26	True	1171983.3115749839	3068932.8921284433	3077569.132651534	0.052491280048833355	2.525360103593697e-05
lbn_dnn	0.78	0.5607656836509705	62.03903126685602	1393539.2325383958	0.4608231868787187	98.28246818990202	273	61	26	True	1196942.8585871374	3068932.8921284433	3140834.4755382715	0.05255356541406981	2.717449807775285e-05
lbn_dnn	0.79	0.5380769371986389	62.85781850567099	1430122.5451418865	0.4343790430529417	101.44293878474039	277	62	26	True	1228342.4654433206	3068932.8921284433	3220330.256548021	0.05256171132763707	1.941944879836427e-05
lbn_dnn	0.8	0.5119823813438416	63.65281954681093	1465394.516951864	0.4231996071641878	105.13838640089244	286	63	26	True	1258870.4989906468	3068932.8921284433	3297523.043680786	0.05258201450510028	1.40097646509897e-05
lbn_dnn	0.8099999999999999	0.4899475872516632	64.39813564108712	1513972.4912395626	0.3976728033517002	102.58362146326569	290	64	27	True	1303500.1892937762	4963900.577747123	3462826.589812533	0.05233728907168949	2.7522883450433755e-05
lbn_dnn	0.82	0.4662930369377136	65.21974889974825	1564984.1769515495	0.3868810776838011	106.46067870594781	297	66	27	True	1349392.3660848099	4963900.577747123	3581299.072125801	0.052134009952499234	1.349138915866033e-05
lbn_dnn	0.83	0.4405047595500946	66.01046545924167	1594815.129068599	0.3684246840090425	109.40534704387942	302	66	29	True	1374853.689580701	5870927.214980754	3663418.099443922	0.05227025583385932	6.4428580869253026e-06
lbn_dnn	0.84	0.40763115882873535	66.83891168183922	1718066.449118191	0.358915734132905	112.94252570197283	312	69	29	True	1492731.0641779082	5870927.214980754	3969002.5624274393	0.0509925318056275	2.1861876492292865e-05
lbn_dnn	0.85	0.3771636188030243	67.57765852162592	1791768.6879379177	0.33894166123335934	118.75761883444683	321	72	32	True	1561796.1604221214	6326731.0657558115	4155895.739479651	0.05048466033583744	0.0
lbn_dnn	0.86	0.3410819470882416	68.43470767653295	1842422.3346954596	0.3258350383110552	122.57449321056346	329	74	33	True	1606962.9020576787	6782069.3311043875	4280619.507147507	0.05041724763461614	6.830641180437442e-06
lbn_dnn	0.87	0.30628737807273865	69.2147475377023	1936351.2658316344	0.3192890741699378	123.6925563189871	339	75	33	True	1695114.8740351794	6782069.3311043875	4509176.29493707	0.04973979373609483	3.009028123339013e-05
lbn_dnn	0.88	0.264260858297348	70.0982981716969	1947604.963889541	0.30036277436572034	125.05584615834721	347	75	36	True	1700234.9096839924	7240972.169315503	4530118.320712211	0.05022898853926054	0.0
lbn_dnn	0.89	0.22811110317707062	70.8682183378872	2001408.7438462183	0.2873521649673523	130.0683139859638	355	75	36	True	1747436.9823223245	7240972.169315503	4652625.246455142	0.05009346291911571	0.0
lbn_dnn	0.9	0.18951646983623505	71.61073820456578	2083094.0274039216	0.2736503181450761	131.23316555291285	363	76	38	True	1823317.1536103624	7274196.091444194	4849839.929260831	0.04961594021371599	1.5707727724819567e-05
lbn_dnn	0.91	0.16183483600616455	72.30185937194584	2153393.3624411547	0.2658373269922957	136.60512943767438	370	78	38	True	1888773.1045385182	7274196.091444194	5019184.588393105	0.049270316354911185	1.6491819897832148e-05
lbn_dnn	0.92	0.11957719177007675	73.0589166199234	2296459.1243008394	0.21484754282928997	143.158037530606	387	80	38	True	2021876.4553989721	7274196.091444194	5362701.066842581	0.04821049218922059	2.2545812872548747e-05
lbn_dnn	0.93	0.0864720344543457	73.90367931015888	2538225.89493551	0.18034956004976876	146.69816967438942	405	83	38	True	2255916.0318866516	7274196.091444194	5964103.241122912	0.046387270388994	2.209307428994908e-05
lbn_dnn	0.94	0.05998403578996658	74.62130138343358	2665721.8030222673	0.16872345022634538	152.33670794564748	420	84	39	True	2375683.790596248	7274237.261391503	6270648.56498298	0.045703912602043574	2.8267987227131846e-05
lbn_dnn	0.95	0.0392284020781517	75.37641606603698	2883832.3221008484	0.1471083445130652	159.5019467577457	436	87	40	True	2585404.3505147845	7729164.36598324	6819019.174707078	0.04438626377318443	0.0
lbn_dnn	0.96	0.0200052410364151	76.1585263801509	3113869.632915631	0.12423873568830501	171.85548838406407	459	90	42	True	2804495.732529035	7762444.122401632	7378274.32002235	0.04315852053408174	0.0
lbn_dnn	0.97	0.010674025863409042	76.95989536208684	3200568.6426991946	0.1139845311953398	178.1433088149194	470	90	42	True	2883834.9838842154	7762444.122401632	7579903.921163613	0.043017894990918265	0.0
lbn_dnn	0.98	0.0037926877848803997	77.76472085232086	3437007.9897019775	0.07032029432396325	186.51918400297717	493	92	44	True	3108765.069241453	7764863.884511624	8150130.99617615	0.041946015097960275	3.315511710416256e-05
lbn_dnn	0.99	0.0005854777409695089	78.52362277983478	3604221.2797714244	0.052874431580227976	199.62244595380744	520	92	45	True	3266405.831140862	7764905.054458931	8548489.563881814	0.041361190244341796	0.0
lbn_dnn	1.0	2.1653555684619796e-12	79.2373685205979	4150489.3720984557	0.0009590655972666617	217.9914366973591	575	96	55	True	3798143.787543425	8859323.834969074	9933370.303116843	0.03889367754106004	3.1440225931077704e-05
