model	target_signal_efficiency	classifier_threshold	selected_signal_rows	selected_signal_yield	selected_ordinary_background_rows	selected_ordinary_background_yield	selected_transferred_qcd_rows	selected_transferred_qcd_sources	selected_transferred_qcd_yield	selected_transferred_qcd_neff	selected_direct_qcd_closure_rows	selected_direct_qcd_closure_sources	selected_direct_qcd_closure_yield	selected_direct_qcd_closure_neff	background_yield	background_neff	direct_qcd_nonclosure_factor	normalization_region_envelope	transfer_factor_statistical_relative	multijet_nuisance_absolute	nominal_asimov_ZA	raw_systematic_aware_asimov_ZA	raw_systematic_finite	support_pass	support_failure_reason	background_rejection_bootstrap_mean	background_rejection_bootstrap_median	background_rejection_bootstrap_p16	background_rejection_bootstrap_p84	background_rejection_bootstrap_p2p5	background_rejection_bootstrap_p97p5	background_rejection_valid_replicas	background_rejection_invalid_replicas	background_rejection_invalid_reason_counts_json	nominal_ZA_bootstrap_mean	nominal_ZA_bootstrap_median	nominal_ZA_bootstrap_p16	nominal_ZA_bootstrap_p84	nominal_ZA_bootstrap_p2p5	nominal_ZA_bootstrap_p97p5	nominal_ZA_valid_replicas	nominal_ZA_invalid_replicas	nominal_ZA_invalid_reason_counts_json	systematic_ZA_bootstrap_mean	systematic_ZA_bootstrap_median	systematic_ZA_bootstrap_p16	systematic_ZA_bootstrap_p84	systematic_ZA_bootstrap_p2p5	systematic_ZA_bootstrap_p97p5	systematic_ZA_valid_replicas	systematic_ZA_invalid_replicas	systematic_ZA_invalid_reason_counts_json	uncertainty_central	uncertainty_lower_68	uncertainty_upper_68	uncertainty_valid_replicas	uncertainty_support_flag	uncertainty_kind
dense_dnn	0.11	0.96976637840271	1009	6.463416676624875	172	5666.110617125165	33	7	11497.727092496798	1.195186528005797	4	3	62381.05969035917	2.0052851592876473	17163.837709621963	2.649042040285826	0.8156856079462571	2.4904270065012017	0.5579607009130129	30806.37802675636	0.049331883926244234	0.00020977951998452026	True	False	transferred-QCD effective statistics below 2	0.9807759523190509	0.9810877105098668	0.9759956111604842	0.9855118792177296	0.9705651312833625	0.9893609196516805	1000	0	{}	0.05850711294464359	0.051222789128225366	0.0390428030348816	0.08129272480005843	0.03148552070738195	0.0922796918411627	1000	0	{}	0.000886991462300721	0.0009258524040637287	9.758298868083714e-05	0.0019029757422419265	5.606995035716477e-05	0.0021424911679569555	108	892	"{""fewer than 3 direct-QCD source groups"":377,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups"":23,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":7,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups"":3,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":8,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; transferred-QCD effective statistics below 2"":6,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":294,""fewer than 3 transferred-QCD source groups"":1,""transferred-QCD effective statistics below 2"":125,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":3,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":3,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":2,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":5,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":20,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":15}"	0.00020977951998452026	9.758298868083714e-05	0.0019029757422419265	108	False	paired_source_member_bootstrap_p16_p84
dense_dnn	0.12000000000000001	0.9668779373168945	1102	7.218761607647422	195	6077.585466226576	35	7	11499.635525990876	1.1955833038417352	4	3	62381.05969035917	2.0052851592876473	17577.22099221745	2.777149567481106	0.8156550147902006	2.4904270065012017	0.5579607009130129	30811.384277173896	0.054444983542073416	0.0002342545397761584	True	False	transferred-QCD effective statistics below 2	0.979235241996715	0.9795414080863742	0.974381861496979	0.9840866509846558	0.9690831571671985	0.9880749791548631	1000	0	{}	0.06392367208901623	0.05644826273574229	0.04340831281064342	0.08751435424300633	0.035368948441535646	0.09972730065458991	1000	0	{}	0.0009844447849761664	0.001027695472346247	0.00011043323600857967	0.002113109228899902	6.32255978783208e-05	0.0023391505601425616	108	892	"{""fewer than 3 direct-QCD source groups"":377,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups"":23,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":7,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups"":3,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":8,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; transferred-QCD effective statistics below 2"":6,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":294,""fewer than 3 transferred-QCD source groups"":1,""transferred-QCD effective statistics below 2"":125,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":3,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":3,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":2,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":5,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":20,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":15}"	0.0002342545397761584	0.00011043323600857967	0.002113109228899902	108	False	paired_source_member_bootstrap_p16_p84
dense_dnn	0.13	0.9637508392333984	1194	7.822732979082526	225	6459.553813957958	38	8	11557.934505716603	1.207708912114148	4	3	62381.05969035917	2.0052851592876473	18017.48831967456	2.9169436540673135	0.8147204526007299	2.4904270065012017	0.5579607009130129	30964.30025305936	0.05827468835662159	0.00025259823482871836	True	False	transferred-QCD effective statistics below 2	0.9774282763669655	0.9775441428546445	0.9725092628447829	0.9824044264048851	0.9676699544161239	0.9863618158652888	1000	0	{}	0.06781438805588433	0.06027621012878278	0.04663731900153246	0.09181306668585686	0.03781180346471226	0.104055068576719	1000	0	{}	0.0011036916744494518	0.0011965265506012073	0.00012190385089502798	0.0022059505811495472	6.865356677746622e-05	0.0027369424674633254	115	885	"{""fewer than 3 direct-QCD source groups"":399,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups"":12,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":4,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups"":1,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":5,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; transferred-QCD effective statistics below 2"":2,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":295,""transferred-QCD effective statistics below 2"":119,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":2,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":4,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":3,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":2,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":22,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":15}"	0.00025259823482871836	0.00012190385089502798	0.0022059505811495472	115	False	paired_source_member_bootstrap_p16_p84
dense_dnn	0.14	0.9604365825653076	1286	8.476551663934249	264	7532.0367079067655	39	9	28017.084988221446	2.0574757792496485	4	3	62381.05969035917	2.0052851592876473	35549.12169612821	3.305542549034854	0.550871929279659	2.490427006501202	0.5579607009130129	73150.92260686778	0.04495598501931206	0.00011586797453805616	True	True		0.9765445813079189	0.9766693793306054	0.9716493741802886	0.9815587449960741	0.9667106732153493	0.9854988527795202	1000	0	{}	0.052773193822454476	0.047861438126265005	0.03595787859441803	0.06568040891506492	0.029573925251607625	0.09848790414410563	1000	0	{}	0.0004235171108128678	9.386957101965984e-05	5.939837489995149e-05	0.001196040987118967	4.502331353116638e-05	0.0026388389862471756	152	848	"{""fewer than 3 direct-QCD source groups"":449,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups"":4,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":3,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups"":1,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; transferred-QCD effective statistics below 2"":4,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":257,""transferred-QCD effective statistics below 2"":82,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":3,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":2,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":24,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":16}"	0.00011586797453805616	5.939837489995149e-05	0.001196040987118967	152	True	paired_source_member_bootstrap_p16_p84
dense_dnn	0.15000000000000002	0.9577054381370544	1378	9.105454419177793	299	8337.180626204732	41	10	71991.48363225625	2.2427098363886935	4	3	62381.05969035917	2.0052851592876473	80328.66425846098	2.7911717516354986	0.15405996611151415	2.4904270065012013	0.5579607009130129	184068.60039012897	0.03212611040881806	4.9465766605240505e-05	True	True		0.9716329980101802	0.9718359387589705	0.9655191874650627	0.9773588224371111	0.960131525156747	0.9819938378248155	1000	0	{}	0.038971212408255386	0.034135272537802776	0.02539513242636694	0.0527365392856939	0.019709013877419395	0.095035538214571	1000	0	{}	0.00020780897595285212	4.187962175135201e-05	2.6185469229639936e-05	0.00010939286996301455	1.5147594154239203e-05	0.002569912819142528	163	837	"{""fewer than 3 direct-QCD source groups"":499,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":1,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups"":1,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; transferred-QCD effective statistics below 2"":2,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":215,""transferred-QCD effective statistics below 2"":71,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":2,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":29,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":16}"	4.9465766605240505e-05	2.6185469229639936e-05	0.00010939286996301455	163	True	paired_source_member_bootstrap_p16_p84
dense_dnn	0.16	0.9547225832939148	1469	9.732308628592707	320	8918.00206987661	43	11	72728.44782733831	2.2883347862145875	4	3	62381.05969035917	2.0052851592876473	81646.44989721492	2.8827584272071527	0.16587387563373346	2.4904270065012017	0.5579607009130129	186006.6269336661	0.03405952541045053	5.2320307006534575e-05	True	True		0.9710918442125535	0.9713229383888003	0.964964953438418	0.9768556544315944	0.9595881565795575	0.9814633817313516	1000	0	{}	0.04088597497461316	0.03620804291001899	0.027024544869890765	0.05504829456360344	0.02105548732083112	0.096020590797105	1000	0	{}	0.00017518620156334742	4.455098777623095e-05	2.7961223155378337e-05	0.00011610187745086272	1.6200745817947525e-05	0.0015185796358780303	166	834	"{""fewer than 3 direct-QCD source groups"":515,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":1,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups"":1,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":201,""transferred-QCD effective statistics below 2"":68,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":2,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":29,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":16}"	5.2320307006534575e-05	2.7961223155378337e-05	0.00011610187745086272	166	True	paired_source_member_bootstrap_p16_p84
dense_dnn	0.17	0.9518279433250427	1561	10.448441253293987	348	9406.360053228938	45	11	72778.582089864	2.291488334141187	4	3	62381.05969035917	2.0052851592876473	82184.94214309294	2.9208424205839703	0.16667755326881264	2.4904270065012013	0.5579607009130129	186138.65045138728	0.03644568997447402	5.613018288870069e-05	True	True		0.9689217988387572	0.9690799263468786	0.962778218300502	0.9749444406959261	0.9570273634159843	0.9795278508337544	1000	0	{}	0.04354250008712642	0.03867704336007251	0.028892966609320204	0.05832280401297408	0.02257615870950096	0.10047406609352255	1000	0	{}	0.00018484794895166597	4.7612066016893033e-05	3.015490065343029e-05	0.00012351700902136839	1.7488606809796637e-05	0.0016120926521638785	166	834	"{""fewer than 3 direct-QCD source groups"":515,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":1,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups"":1,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":201,""transferred-QCD effective statistics below 2"":68,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":2,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":29,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":16}"	5.613018288870069e-05	3.015490065343029e-05	0.00012351700902136839	166	True	paired_source_member_bootstrap_p16_p84
dense_dnn	0.18	0.9484265446662903	1654	11.228766831680092	382	10353.711284518431	46	11	72779.54494555331	2.2915489660926736	4	3	62381.05969035917	2.0052851592876473	83133.25623007174	2.9885053891024818	0.16669298833346358	2.4904270065012013	0.5579607009130129	186141.18626501536	0.038943492021797685	6.032117644124662e-05	True	True		0.9663363462071229	0.9665864776704292	0.960262076362535	0.9726107075472195	0.9544928211742952	0.9766833757963788	1000	0	{}	0.046195042464735186	0.04128709106239675	0.030794166628340048	0.06176936117645184	0.024084325657512177	0.10323984075281271	1000	0	{}	0.0001982407245618921	5.137262501367371e-05	3.207744843696868e-05	0.00013289008166566667	1.8713367698708777e-05	0.0017356144404086812	166	834	"{""fewer than 3 direct-QCD source groups"":515,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":1,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups"":1,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":201,""transferred-QCD effective statistics below 2"":68,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":2,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":29,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":16}"	6.032117644124662e-05	3.207744843696868e-05	0.00013289008166566667	166	True	paired_source_member_bootstrap_p16_p84
dense_dnn	0.19	0.9451708793640137	1747	11.946619402512667	427	10978.579332407928	47	11	72780.50780124262	2.291609598846275	4	3	62381.05969035917	2.0052851592876473	83759.08713365055	3.0335863220868604	0.1667084233981145	2.4904270065012017	0.5579607009130129	186143.72208733132	0.0412780085717747	6.417651194336703e-05	True	True		0.9640476932055144	0.9642432225524991	0.9579702223600369	0.9701319779213851	0.9523051678111476	0.97440712212146	1000	0	{}	0.04872272934480718	0.04373214897599314	0.03268469818823566	0.06525311605313756	0.025583901306883122	0.10765855824612794	1000	0	{}	0.0002103556244747993	5.418877490205285e-05	3.3783050566438045e-05	0.0001411907368098389	1.9726987608236393e-05	0.0018291262394151129	166	834	"{""fewer than 3 direct-QCD source groups"":515,""fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; transferred-QCD effective statistics below 2"":1,""fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups"":1,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":201,""transferred-QCD effective statistics below 2"":68,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":2,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":29,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":16}"	6.417651194336703e-05	3.3783050566438045e-05	0.0001411907368098389	166	True	paired_source_member_bootstrap_p16_p84
dense_dnn	0.2	0.9414665102958679	1840	12.726715692872812	476	11673.920771018315	51	12	83409.64357546731	2.870869440936689	4	3	62381.05969035917	2.0052851592876473	95083.56434648563	3.7288241830114335	0.3370988564395621	2.490427006501202	0.5579607009130129	214724.0693866746	0.0412718491771276	5.926739009854565e-05	True	True		0.9605626717690475	0.9607450589165512	0.9543656078769653	0.9668617165263627	0.9478862396648194	0.971626563552971	1000	0	{}	0.04707443278972198	0.043372635063343	0.033435138667852755	0.059944381819122206	0.02692344709792898	0.08657336387832183	1000	0	{}	0.00012553663865971673	5.635618170376966e-05	3.5140663229774485e-05	0.00011735151536062182	1.9279465447447914e-05	0.0013468674003454713	193	807	"{""fewer than 3 direct-QCD source groups"":611,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":107,""transferred-QCD effective statistics below 2"":41,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":37,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":10}"	5.926739009854565e-05	3.5140663229774485e-05	0.00011735151536062182	193	True	paired_source_member_bootstrap_p16_p84
dense_dnn	0.21000000000000002	0.9380525350570679	1934	13.570989725333273	528	12887.188329197133	52	13	99859.20994566577	3.7015700107842027	4	3	62381.05969035917	2.0052851592876473	112746.3982748629	4.716248579521419	0.6007937415833728	2.4904270065012017	0.5579607009130129	261823.53485746923	0.040415827105884164	5.18304850580891e-05	True	True		0.9594262102666754	0.959621146941347	0.953218478061509	0.9658083504705304	0.9467730513056547	0.970648986287115	1000	0	{}	0.04466793129630916	0.04181287850541754	0.03374531543122283	0.05520324770632603	0.027392234442953228	0.07678141536785434	1000	0	{}	0.00010646579937817392	5.519492329255367e-05	3.393168809499805e-05	0.00011150823625358766	1.8884704353300488e-05	0.00019042319561408437	223	777	"{""fewer than 3 direct-QCD source groups"":676,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":42,""transferred-QCD effective statistics below 2"":11,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":41,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":6}"	5.18304850580891e-05	3.393168809499805e-05	0.00011150823625358766	223	True	paired_source_member_bootstrap_p16_p84
dense_dnn	0.22	0.9346141815185547	2026	14.249519370922126	577	13969.141473982629	53	13	99860.16416241282	3.701640751470104	4	3	62381.05969035917	2.0052851592876473	113829.30563639545	4.807076220933671	0.6008090381614012	2.490427006501202	0.5579607009130129	261826.3867669434	0.04223418442657827	5.442125729518432e-05	True	True		0.957685222987582	0.9578708825366034	0.9514223571138798	0.9640108584147319	0.9450824731609875	0.9687484516867574	1000	0	{}	0.04655735655822717	0.04371768368598606	0.035302685015590946	0.05750843117556759	0.02848772283347094	0.07952856087030176	1000	0	{}	0.00011196145586699343	5.796662009524142e-05	3.563606024583762e-05	0.00011758596272320139	1.986822631172022e-05	0.00020048062958773707	223	777	"{""fewer than 3 direct-QCD source groups"":676,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":42,""transferred-QCD effective statistics below 2"":11,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":41,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":6}"	5.442125729518432e-05	3.563606024583762e-05	0.00011758596272320139	223	True	paired_source_member_bootstrap_p16_p84
dense_dnn	0.23	0.9310530424118042	2119	14.980244803874006	647	15307.680879731812	53	13	99860.16416241282	3.701640751470104	4	3	62381.05969035917	2.0052851592876473	115167.84504214463	4.9205394657594494	0.6008090381614012	2.490427006501202	0.5579607009130129	261826.3867669434	0.044141173589861325	5.721196593038557e-05	True	True		0.955864739419093	0.95602989943759	0.949602674248812	0.9622503464836489	0.9432856679820574	0.967036192923916	1000	0	{}	0.04850367053901699	0.04565127210548197	0.03699209037089161	0.059694180566099375	0.0297492845225319	0.08201066736110721	1000	0	{}	0.00011735486627209765	6.0913595852591074e-05	3.750601518975701e-05	0.00012373914854925752	2.0912592727159308e-05	0.00021127558381814555	223	777	"{""fewer than 3 direct-QCD source groups"":676,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":42,""transferred-QCD effective statistics below 2"":11,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":41,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":6}"	5.721196593038557e-05	3.750601518975701e-05	0.00012373914854925752	223	True	paired_source_member_bootstrap_p16_p84
dense_dnn	0.24000000000000002	0.9274798035621643	2213	15.724690904247245	700	16179.061343200918	53	13	99860.16416241282	3.701640751470104	4	3	62381.05969035917	2.0052851592876473	116039.22550561374	4.995114854197715	0.6008090381614012	2.490427006501202	0.5579607009130129	261826.3867669434	0.04616043559730284	6.005487101852892e-05	True	True		0.9548560625773818	0.9550483778197043	0.948597372119081	0.9612855349789018	0.9422350684869623	0.9661215763300438	1000	0	{}	0.050621348377989844	0.047786124444700755	0.03872333705045675	0.06254692853730455	0.03117417139432902	0.08485824529780314	1000	0	{}	0.00012314586259958889	6.405451587318828e-05	3.9213433793041675e-05	0.00013045631389736384	2.190152329356047e-05	0.00022244713389071432	223	777	"{""fewer than 3 direct-QCD source groups"":676,""fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2"":42,""transferred-QCD effective statistics below 2"":11,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; fewer than 5 transferred-QCD rows; fewer than 3 transferred-QCD source groups; nonfinite systematics-aware ZA"":1,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":41,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; transferred-QCD effective statistics below 2; nonfinite systematics-aware ZA"":6}"	6.005487101852892e-05	3.9213433793041675e-05	0.00013045631389736384	223	True	paired_source_member_bootstrap_p16_p84
