evaluation_stage	strategy	category	trial_id	fold	training_rows	heldout_rows	training_members	heldout_members	fit_weight_mean	weighted_roc_auc	raw_roc_auc	weighted_average_precision	raw_average_precision	training_time_seconds	member_leakage	fit_status	failure_reason
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	7	1	23436	5726	225	55	1.0000000000000002	0.8457204526251618	0.8279985954320095	0.8520610974976348	0.5492708593954488	0.5119985080091283	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	7	2	23553	5609	223	57	1.0	0.8064383775964068	0.8227391506617001	0.7403957272412133	0.45856765806392014	0.44489847298245877	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	7	3	22688	6474	218	62	1.0	0.7541114926302257	0.8376009294836879	0.6914248948862031	0.5422465104156029	0.4738706569187343	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	7	4	23687	5475	229	51	0.9999999999999997	0.7761957670746209	0.8082818035549009	0.7370823857052285	0.4013484434018958	0.48764486401341856	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	8	0	23284	5878	225	55	1.0	0.8408170765869717	0.8388578307885177	0.851907587234775	0.541652845461386	0.8894217900233343	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	8	1	23436	5726	225	55	1.0000000000000002	0.8527191498880817	0.8316261019045523	0.8621976391590234	0.5496862211256346	0.8165885451016948	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	8	2	23553	5609	223	57	1.0	0.8174643304941769	0.8292744891663338	0.7443135340476118	0.4515808880174503	1.1452368109021336	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	8	3	22688	6474	218	62	1.0	0.732231340944356	0.8374439844827554	0.6814098384662618	0.5242752806482233	0.7668129079975188	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	8	4	23687	5475	229	51	0.9999999999999997	0.7907316598059408	0.8163211239608618	0.738153000736791	0.40206497900170224	0.6386528750881553	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	9	0	23284	5878	225	55	1.0	0.8495382835534271	0.8388840307121034	0.8550455659166967	0.5396238067569472	0.7437470640288666	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	9	1	23436	5726	225	55	1.0000000000000002	0.8509411611170985	0.8302787910233431	0.8583788368489466	0.559107196900239	0.6780371540226042	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	9	2	23553	5609	223	57	1.0	0.8209381220976297	0.833203280949443	0.7436349056367286	0.4627933210970916	0.7359113189158961	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	9	3	22688	6474	218	62	1.0	0.7430079053904364	0.8420138536275529	0.6743632233489079	0.5340005001440222	0.7585640840698034	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	9	4	23687	5475	229	51	0.9999999999999997	0.7722149123331528	0.8011271163488822	0.7292534823532314	0.38914519485436483	0.850247020018287	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	10	0	23284	5878	225	55	1.0	0.7860095269396765	0.821613541384425	0.7927587028230639	0.49763034705811976	0.4178791979793459	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	10	1	23436	5726	225	55	1.0000000000000002	0.8517457690799093	0.8171842080437722	0.85652062467313	0.514911259997883	0.6067148159490898	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	10	2	23553	5609	223	57	1.0	0.778094421538593	0.806754874077398	0.6910784543736044	0.41290100321800105	0.606315302895382	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	10	3	22688	6474	218	62	1.0	0.7510354663152214	0.8236148218858882	0.6883521134363005	0.5222694125821248	0.44412366300821304	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	10	4	23687	5475	229	51	0.9999999999999997	0.7752545840407468	0.8022315368149999	0.7218409210655802	0.3594034681710189	0.5704131741076708	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	11	0	23284	5878	225	55	1.0	0.8012152455867769	0.8250071556072708	0.8087543262317705	0.5145790367910317	0.6125494800508022	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	11	1	23436	5726	225	55	1.0000000000000002	0.8552023206905692	0.8197994297873232	0.8597101496903627	0.5241911811584662	0.5296442889375612	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	11	2	23553	5609	223	57	1.0	0.782880279633523	0.810895035353352	0.7118582143138337	0.42133375587007793	0.6640405630460009	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	11	3	22688	6474	218	62	1.0	0.7499357428887746	0.8243788901588098	0.6836472562031173	0.5203567461021639	0.7435024770675227	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	11	4	23687	5475	229	51	0.9999999999999997	0.785744301359492	0.808117701354244	0.7316210000412443	0.3702383776896763	0.537147379014641	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	12	0	23284	5878	225	55	1.0	0.8278255375820318	0.8296022798936521	0.8331242832090995	0.518118902178671	0.6125346319749951	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	12	1	23436	5726	225	55	1.0000000000000002	0.8499365913087014	0.825466966447596	0.8566676849684876	0.541099560449992	0.8552227769978344	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	12	2	23553	5609	223	57	1.0	0.7969298226137453	0.8229861952006546	0.7016622350381935	0.4421239160166018	0.6028040170203894	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	12	3	22688	6474	218	62	1.0	0.7348044577468802	0.8323997029123452	0.682257058844566	0.5283279135283897	0.5783763729268685	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	12	4	23687	5475	229	51	0.9999999999999997	0.7848494435595742	0.8092457457875513	0.7345024736006375	0.3854135951985253	0.659787058015354	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	13	0	23284	5878	225	55	1.0	0.8309133561291295	0.8308569797518038	0.8415130211127976	0.5297127649234573	0.6944331000559032	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	13	1	23436	5726	225	55	1.0000000000000002	0.8441618249568833	0.8194055742481893	0.8493579250874008	0.5335876586032076	1.1742526079760864	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	13	2	23553	5609	223	57	1.0	0.8022841040665573	0.8225086032538942	0.7384845070154039	0.4536605986830193	1.1152343290159479	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	13	3	22688	6474	218	62	1.0	0.72788535361684	0.8344890332372584	0.6881847126347637	0.5392977223395732	0.8042241999646649	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	13	4	23687	5475	229	51	0.9999999999999997	0.7652788674012156	0.8011266944923252	0.7124102241467474	0.3869859905951586	0.6348165889503434	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	14	0	23284	5878	225	55	1.0	0.8289912938904607	0.8304680622931491	0.83768097176783	0.5263037948822549	0.6081497959094122	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	14	1	23436	5726	225	55	1.0000000000000002	0.8495420325172451	0.8238496168883579	0.8554477892040326	0.5354134972836699	1.0239896819693968	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	14	2	23553	5609	223	57	1.0	0.8040866182545815	0.8268003319222788	0.7117143085163716	0.4458858017670944	0.9269216189859435	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	14	3	22688	6474	218	62	1.0	0.7400177749105363	0.8367161520409312	0.6782953476394545	0.5304015585020312	0.851902341004461	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	14	4	23687	5475	229	51	0.9999999999999997	0.7772190755533028	0.8055680003239858	0.7319734396439929	0.381685505198118	0.7411510469391942	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	15	0	23284	5878	225	55	1.0	0.8285738629726407	0.8344364949399916	0.8363166462015296	0.5285643807056143	0.6205489280400798	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	15	1	23436	5726	225	55	1.0000000000000002	0.8452466952134667	0.821917549762586	0.8505962935668105	0.5369450537778837	0.7762766639934853	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	15	2	23553	5609	223	57	1.0	0.8040585801204567	0.8230831158461542	0.7179801327821569	0.4499654205801624	0.7827201290056109	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	15	3	22688	6474	218	62	1.0	0.7304306585581921	0.835111274005661	0.6747635156716362	0.5344089470443387	0.6365269350353628	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	15	4	23687	5475	229	51	0.9999999999999997	0.7799420961273515	0.807952333583916	0.7337504385078677	0.3823375693964938	0.9873195340624079	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	16	0	23284	5878	225	55	1.0	0.8409672381871784	0.8357098902210036	0.8520401511807725	0.5416063505492851	0.8872162159532309	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	16	1	23436	5726	225	55	1.0000000000000002	0.8575142711925648	0.8310548410427345	0.8656731311954246	0.5531498261809141	1.12992196099367	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	16	2	23553	5609	223	57	1.0	0.8150833957563792	0.8292330401243224	0.7364150794551139	0.46181340914349206	0.8526362020056695	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	16	3	22688	6474	218	62	1.0	0.7538905478601357	0.8385982226440246	0.6911715977859201	0.543953584310677	1.018709265976213	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	16	4	23687	5475	229	51	0.9999999999999997	0.7834427099708632	0.8019716731759134	0.7414174128650364	0.39204065317147513	1.2855306790443137	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	17	0	23284	5878	225	55	1.0	0.8478367336518352	0.8397467849797285	0.8567820744736543	0.5399254886020163	1.2819209239678457	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	17	1	23436	5726	225	55	1.0000000000000002	0.845543249558614	0.8303782375816273	0.8567351472826295	0.5559832749816285	0.9315733540570363	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	17	2	23553	5609	223	57	1.0	0.82112948793361	0.8308066602217874	0.7384186108514673	0.4581012100934141	0.8763665349688381	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	17	3	22688	6474	218	62	1.0	0.7281828989598744	0.836137417349993	0.6830959763792835	0.5432855411821442	0.872014033026062	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	17	4	23687	5475	229	51	0.9999999999999997	0.781291520211262	0.8058464256515786	0.7376527555395335	0.38592142995774764	0.8729713009670377	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	18	0	23284	5878	225	55	1.0	0.8448764421621153	0.8447890195198646	0.8560241432605901	0.5596990729907898	1.2952247739303857	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	18	1	23436	5726	225	55	1.0000000000000002	0.8488965666721144	0.8334959330419378	0.8550697351646791	0.5565866144166538	1.434707070933655	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	18	2	23553	5609	223	57	1.0	0.8222737189767535	0.8347098814516156	0.7468103284514964	0.4689742606074772	1.3999755970435217	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	18	3	22688	6474	218	62	1.0	0.7535547478108093	0.8444423467155104	0.6944225073008735	0.5461101356286107	1.4292181170312688	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	18	4	23687	5475	229	51	0.9999999999999997	0.793406511932031	0.8191361727654469	0.7456939689348655	0.4041875684113143	1.940980774932541	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	19	0	23284	5878	225	55	1.0	0.8020016958386496	0.8227472476256157	0.8162773423843392	0.5099677528452075	0.7591487809550017	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	19	1	23436	5726	225	55	1.0000000000000002	0.853679935671179	0.8199590159638586	0.8550356498387301	0.5226142423405689	0.8423441550694406	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	19	2	23553	5609	223	57	1.0	0.7862151818999739	0.8158227284275263	0.6966853324258562	0.4308858441001979	1.2992385299876332	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	19	3	22688	6474	218	62	1.0	0.7503785947151644	0.82912636103628	0.6836473435061429	0.5276612762092011	1.0871868099784479	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	19	4	23687	5475	229	51	0.9999999999999997	0.777013953014086	0.8070913243511635	0.728290870716137	0.3729431715252596	1.1820178490597755	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	20	0	23284	5878	225	55	1.0	0.8271133828355739	0.832308113207895	0.8404074210636107	0.5301707744725012	1.0643175729783252	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	20	1	23436	5726	225	55	1.0000000000000002	0.843330336243446	0.8235026676309969	0.8520843030545793	0.5403500519077274	1.0642577389953658	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	20	2	23553	5609	223	57	1.0	0.8052309335978566	0.8261577686640292	0.7331600828997223	0.4547722400229555	1.4355074899503961	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	20	3	22688	6474	218	62	1.0	0.7562295428320632	0.8340036577417276	0.6864663955037817	0.5340064227253188	1.451962205930613	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	20	4	23687	5475	229	51	0.9999999999999997	0.7863196654472944	0.8121687898707178	0.7361392588436741	0.38471316597497734	1.2116309569682926	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	21	0	23284	5878	225	55	1.0	0.8359514193871525	0.8327502204611661	0.8463090537188411	0.5273844608670493	2.41762350697536	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	21	1	23436	5726	225	55	1.0000000000000002	0.8465316421236194	0.8217616322337872	0.8499631011988862	0.5347347324599002	1.442072357982397	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	21	2	23553	5609	223	57	1.0	0.8164279789322169	0.8277755185873177	0.7477349074682431	0.45665389461009875	1.3973376089707017	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	21	3	22688	6474	218	62	1.0	0.7282066382131446	0.8313554416524647	0.6800024335384264	0.5318421777190613	1.7580382319865748	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	21	4	23687	5475	229	51	0.9999999999999997	0.769697455322717	0.8028109567959827	0.7210017182831766	0.37670005352554303	1.1262543560005724	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	22	0	23284	5878	225	55	1.0	0.8506044796216098	0.8358568204457357	0.8567040920136542	0.5470276878287076	1.462386675993912	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	22	1	23436	5726	225	55	1.0000000000000002	0.8499023188425766	0.8285308114000608	0.859250893445912	0.553197607136355	1.7440277030691504	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	22	2	23553	5609	223	57	1.0	0.8290786890846243	0.8341349564310766	0.7480554806206757	0.45924058583844946	2.3449564090697095	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	22	3	22688	6474	218	62	1.0	0.7526832764597746	0.8409950959303237	0.6875253725759882	0.5436180279158411	1.6187027560081333	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	22	4	23687	5475	229	51	0.9999999999999997	0.7732875301074782	0.7995789027848439	0.7369322694284179	0.3902493718420424	1.5281616100110114	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	23	0	23284	5878	225	55	1.0	0.8433791984979414	0.8360758992037592	0.8541276388748401	0.5397935115856354	1.672153520048596	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	23	1	23436	5726	225	55	1.0000000000000002	0.8482066072707829	0.826171870905527	0.8558729172170502	0.5487104308086698	1.6100283589912578	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	23	2	23553	5609	223	57	1.0	0.8173866269274432	0.8290088853548369	0.7420559069637864	0.4591234131922284	1.6806244099279866	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	23	3	22688	6474	218	62	1.0	0.7236922737235791	0.8364683866607827	0.6774457924203001	0.5339128058567915	1.5963282720185816	0	pass	none
primary_hyperparameter_search	categorized_cms_inspired_mass_aware	high_mhh	23	4	23687	5475	229	51	0.9999999999999997	0.7776058201559317	0.8045249599869057	0.7317019030111589	0.38215770908508484	1.8134203059598804	0	pass	none
selected_primary_refit	categorized_cms_inspired_mass_aware	low_mhh	19	0	22275	5889	222	54	1.0	0.7817512434362563	0.7683631073486086	0.8237789288997299	0.5399437410393744	0.89049928705208	0	pass	none
selected_primary_refit	categorized_cms_inspired_mass_aware	low_mhh	19	1	22068	6096	221	55	0.9999999999999999	0.7365867400730337	0.759717179923329	0.8057265094182747	0.5204573058946097	1.237235259031877	0	pass	none
selected_primary_refit	categorized_cms_inspired_mass_aware	low_mhh	19	2	22594	5570	223	53	1.0	0.7714588325047612	0.7800267558528429	0.7939987169932163	0.4931723332060616	0.8492225420195609	0	pass	none
selected_primary_refit	categorized_cms_inspired_mass_aware	low_mhh	19	3	23068	5096	214	62	1.0000000000000002	0.7512147981758506	0.7693327319680391	0.7915843364170136	0.575982761842498	0.734097053995356	0	pass	none
selected_primary_refit	categorized_cms_inspired_mass_aware	low_mhh	19	4	22651	5513	224	52	0.9999999999999999	0.7392403262961927	0.7303545201503389	0.7460249672453401	0.4413238242175687	0.8985945790773258	0	pass	none
selected_primary_refit	categorized_cms_inspired_mass_aware	high_mhh	18	0	23284	5878	225	55	1.0	0.8448764421621153	0.8447890195198646	0.8560241432605901	0.5596990729907898	2.2610545739298686	0	pass	none
selected_primary_refit	categorized_cms_inspired_mass_aware	high_mhh	18	1	23436	5726	225	55	1.0000000000000002	0.8488965666721144	0.8334959330419378	0.8550697351646791	0.5565866144166538	2.0422141109593213	0	pass	none
selected_primary_refit	categorized_cms_inspired_mass_aware	high_mhh	18	2	23553	5609	223	57	1.0	0.8222737189767535	0.8347098814516156	0.7468103284514964	0.4689742606074772	1.679388939985074	0	pass	none
selected_primary_refit	categorized_cms_inspired_mass_aware	high_mhh	18	3	22688	6474	218	62	1.0	0.7535547478108093	0.8444423467155104	0.6944225073008735	0.5461101356286107	1.162496895994991	0	pass	none
selected_primary_refit	categorized_cms_inspired_mass_aware	high_mhh	18	4	23687	5475	229	51	0.9999999999999997	0.793406511932031	0.8191361727654469	0.7456939689348655	0.4041875684113143	1.0952216469449922	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_v1_features_mass_aware_ablation	low_mhh	19	0	22275	5889	222	54	1.0	0.7575655271193977	0.7647047125448598	0.809305214079274	0.5275291128145827	0.6506554489023983	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_v1_features_mass_aware_ablation	low_mhh	19	1	22068	6096	221	55	0.9999999999999999	0.6977828461524191	0.7557469415082831	0.7763216232227383	0.5077653547564238	0.7681557520991191	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_v1_features_mass_aware_ablation	low_mhh	19	2	22594	5570	223	53	1.0	0.7482267608917219	0.7704880975801691	0.7785226241258945	0.47659858233868313	0.7069308300269768	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_v1_features_mass_aware_ablation	low_mhh	19	3	23068	5096	214	62	1.0000000000000002	0.738090653335296	0.7668718769495633	0.7839526485140915	0.5681455291460767	0.9144265049835667	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_v1_features_mass_aware_ablation	low_mhh	19	4	22651	5513	224	52	0.9999999999999999	0.7310544043245022	0.7282544155523314	0.7503428476423206	0.43958046913148574	0.9451853630598634	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_v1_features_mass_aware_ablation	high_mhh	18	0	23284	5878	225	55	1.0	0.8247128124183738	0.8368761159653381	0.8444581277938905	0.5552546189809383	1.4247222809353843	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_v1_features_mass_aware_ablation	high_mhh	18	1	23436	5726	225	55	1.0000000000000002	0.8412618811265631	0.8336839512384306	0.8588634241863768	0.5590553392614407	1.6023567860247567	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_v1_features_mass_aware_ablation	high_mhh	18	2	23553	5609	223	57	1.0	0.811873930902	0.8302135883569848	0.7348490903123975	0.4629485249166849	1.1478939859662205	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_v1_features_mass_aware_ablation	high_mhh	18	3	22688	6474	218	62	1.0	0.7656006862364597	0.840982171047894	0.6827916344014792	0.5472924521879603	0.8854233019519597	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_v1_features_mass_aware_ablation	high_mhh	18	4	23687	5475	229	51	0.9999999999999997	0.783680303850997	0.8128732903208387	0.7319599462335842	0.39794273575971184	1.6352244599256665	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh	19	0	22275	5889	222	54	1.0	0.7421235186476214	0.746902717140226	0.7938490743515614	0.5077148527008791	1.242683254997246	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh	19	1	22068	6096	221	55	0.9999999999999999	0.7226998420523812	0.7256758320555792	0.7733852955453386	0.46686771669654437	1.2823532399488613	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh	19	2	22594	5570	223	53	1.0	0.7252624102086551	0.7386675191815856	0.7229874886741878	0.40849133624725026	0.9173520430922508	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh	19	3	23068	5096	214	62	1.0000000000000002	0.7141520889686855	0.7363206266796238	0.7432048258891922	0.5137435818284186	0.8371934579918161	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh	19	4	22651	5513	224	52	0.9999999999999999	0.7010269929941018	0.6958367898766813	0.6886696265643585	0.3858585473035008	0.7796947510214522	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh	18	0	23284	5878	225	55	1.0	0.8266771473240178	0.8126248610679931	0.8337157348497362	0.4784991733864721	1.3936503459699452	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh	18	1	23436	5726	225	55	1.0000000000000002	0.81113612171926	0.8116465153087431	0.7880510447151654	0.47801592047403474	1.057937477948144	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh	18	2	23553	5609	223	57	1.0	0.7638010355794457	0.8089289897486828	0.6785530909349924	0.4030406873251506	1.7964074639603496	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh	18	3	22688	6474	218	62	1.0	0.7253431200463636	0.8117414709624052	0.6572140277133096	0.45650290237559205	1.8260975980665535	0	pass	none
fixed_hyperparameter_ablation_refit	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh	18	4	23687	5475	229	51	0.9999999999999997	0.7390540304915236	0.7700014849350805	0.6403838019865257	0.3127383074309234	1.4212597789010033	0	pass	none
