variant	feature_order	feature	latex_label	mean_normalized_gain_importance	standard_deviation_normalized_gain_importance	minimum_normalized_gain_importance	maximum_normalized_gain_importance	folds	importance_type	interpretation	strategy	category	rank	status
categorized_cms_inspired_explicit_dijet_mass_plane_blind	11	h2_pt	$p_{\mathrm{T}}^{H_2}$	0.012791203184529577	0.0009360062881908066	0.011663716527227022	0.01429460815846044	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	12	abs_h2_eta	$|\eta_{H_2}|$	0.01134634074766589	0.0018996848876601732	0.008174400536580457	0.013189778777302654	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	13	abs_h_delta_eta	$|\Delta\eta_{HH}|$	0.011620253018100392	0.0018152547771489826	0.009408427609296749	0.014118817269988218	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	14	abs_h_delta_phi	$|\Delta\phi_{HH}|$	0.014681190275851599	0.002984642227133934	0.010871346377000681	0.018930683280863923	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	15	h_delta_r	$\Delta R_{HH}$	0.01781610962844548	0.003044230274463463	0.01352927655473764	0.02074055831786557	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	16	h_pt_balance	$p_{\mathrm{T}}\ \mathrm{balance}$	0.010653426920664212	0.003738704484390568	0.008104403771570422	0.017983887911698065	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	17	drbb1	$\Delta R_{bb}^{H_1}$	0.025835041905184715	0.004625063831000688	0.018164033560996072	0.030957570698946026	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	18	drbb2	$\Delta R_{bb}^{H_2}$	0.011855597961274226	0.001302721367813027	0.010139012446606826	0.013425571864594777	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	19	j1_pt	$p_{\mathrm{T}}^{j_1}$	0.02533647152367907	0.0067898009153959295	0.016753701951655466	0.036795225677381374	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	20	abs_j1_eta	$|\eta_{j_1}|$	0.013369787564361113	0.007181817594900991	0.006430854775797879	0.027199955890650742	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	21	j1_mass	$m_{j_1}$	0.018134299351337844	0.0027145161241428272	0.013078018497008096	0.020719594130912178	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	22	j2_pt	$p_{\mathrm{T}}^{j_2}$	0.013208877533138591	0.007878400673873562	0.005818136578385078	0.02762520954056376	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	23	abs_j2_eta	$|\eta_{j_2}|$	0.011165976221341797	0.002367707994654182	0.006787964269760921	0.013657737454608179	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	24	j2_mass	$m_{j_2}$	0.016745629349477768	0.0034502233084962083	0.011832647465290684	0.022359907608593486	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	25	j3_pt	$p_{\mathrm{T}}^{j_3}$	0.01567646755024887	0.0033103507479500085	0.01257144144444948	0.01978479046797356	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	26	abs_j3_eta	$|\eta_{j_3}|$	0.01151411085055791	0.0020376170648070957	0.009337523766235829	0.015079020779296163	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	27	j3_mass	$m_{j_3}$	0.009232371404758109	0.0010964529832184619	0.008293880283010778	0.01062489339376884	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	28	j4_pt	$p_{\mathrm{T}}^{j_4}$	0.01930888132557833	0.0032460298350367196	0.01556446931019483	0.02449706550722396	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	29	abs_j4_eta	$|\eta_{j_4}|$	0.016858705095382186	0.011681006827789652	0.009526687568848665	0.040099812393441625	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	30	j4_mass	$m_{j_4}$	0.016120443959752123	0.003185910998088289	0.0133753491546512	0.022338722514485102	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	31	dr_j1_j2	$\Delta R(j_1,j_2)$	0.0129871924566547	0.002485662634106264	0.00931139438447182	0.01649177830484443	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	32	dr_j1_j3	$\Delta R(j_1,j_3)$	0.015149908741087034	0.0020009804893305343	0.012583534938320932	0.017679868187234615	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	33	dr_j1_j4	$\Delta R(j_1,j_4)$	0.019377407637438185	0.008920305953537641	0.010830969651804507	0.03574854319562434	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	34	dr_j2_j3	$\Delta R(j_2,j_3)$	0.011861300524403807	0.0014813918787195764	0.008977340948097665	0.013112580548419421	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	35	dr_j2_j4	$\Delta R(j_2,j_4)$	0.033208501786902066	0.0068818523250099815	0.025427803046124162	0.044130983606498156	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	36	dr_j3_j4	$\Delta R(j_3,j_4)$	0.010060190100158198	0.003399391618003861	0.005632643439036569	0.014937315349748034	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	37	min_candidate_pair_dr	$\min\,\Delta R_{jj}$	0.1336575047450966	0.026954658921980807	0.08184044582670108	0.15821388571857456	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	38	max_candidate_pair_dr	$\max\,\Delta R_{jj}$	0.023933136365679845	0.00671510282363049	0.012532433052654852	0.03187706011983374	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	39	mean_candidate_pair_dr	$\langle\Delta R_{jj}\rangle$	0.015386503122887977	0.002745950144020563	0.012320980562298477	0.02045784700544283	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	40	min_cross_higgs_pair_dr	$\min\,\Delta R_{jj}^{\mathrm{cross}}$	0.02343177156775538	0.004210923843300068	0.02019225264210976	0.031587956006912755	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	41	max_cross_higgs_pair_dr	$\max\,\Delta R_{jj}^{\mathrm{cross}}$	0.021454535241625466	0.00105186445120628	0.020085212399583607	0.02321013515933338	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	42	candidate_vector_pt_sum	$|\sum_{j=1}^{4}\vec{p}_{\mathrm{T}}^{\,j}|$	0.03692863301237624	0.00968009032255595	0.02535685962722926	0.05462057480725854	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	43	cos_theta_star_h1_in_hh_rest	$\cos\theta^{*}_{H_1}$	0.014792449493071782	0.0031265279161609054	0.010338952752755651	0.018252624420851703	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	44	abs_cos_theta_star_h1_in_hh_rest	$|\cos\theta^{*}_{H_1}|$	0.008799548696181407	0.0014244389014983858	0.006379212723141739	0.010508007824041548	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	45	cos_theta_j1_in_h1_rest	$\cos\theta_{j_1}^{H_1}$	0.013346680313419946	0.0021165331515306807	0.011008819859565738	0.015984415465830074	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	46	abs_cos_theta_j1_in_h1_rest	$|\cos\theta_{j_1}^{H_1}|$	0.014001742481171026	0.002043010479396622	0.011750184262179938	0.016897489078052753	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	47	cos_theta_j_h2_leading_in_h2_rest	$\cos\theta_{j_{\mathrm{lead}}}^{H_2}$	0.021086802022694258	0.004007435752329597	0.01645710964161047	0.026642173518014914	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	48	abs_cos_theta_j_h2_leading_in_h2_rest	$|\cos\theta_{j_{\mathrm{lead}}}^{H_2}|$	0.01546155232275546	0.0027085934780820098	0.012293136634728218	0.02003106026582743	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	low_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	1	n_selected_jets	$N_{\mathrm{jet}}$	0.03297838901233961	0.002399294086208356	0.029388158800029485	0.03572271726564802	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	2	n_selected_bjets	$N_{b\mathrm{-jet}}$	0.016699404377127157	0.005498771550414515	0.013326837222923783	0.027575160651139494	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	3	ht_selected_jets	$H_{\mathrm{T}}^{\mathrm{jets}}$	0.020387237893767403	0.0015066857485864827	0.01840153690844741	0.022572417097421447	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	4	ht_selected_bjets	$H_{\mathrm{T}}^{b\mathrm{-jets}}$	0.02836221837941527	0.002623567778934512	0.025137419865871407	0.03137191157347204	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	5	ht_candidate_jets	$H_{\mathrm{T}}^{HH\ \mathrm{jets}}$	0.02704257675006431	0.0032043026845286733	0.02427987464069721	0.03310949214837243	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	6	mhh	$m_{HH}$	0.015721682370313426	0.0009985630557352264	0.013987013012361117	0.016958657600891512	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	7	hh_pt	$p_{\mathrm{T}}^{HH}$	0.029044413850009415	0.002883447934010465	0.02583759348870525	0.03343925532608645	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	8	abs_hh_eta	$|\eta_{HH}|$	0.01893296226879755	0.0009451225204550013	0.01728185023612869	0.01991708131245466	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	9	h1_pt	$p_{\mathrm{T}}^{H_1}$	0.02625541962875968	0.001412169066616484	0.02445743534648666	0.02835950221038456	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	10	abs_h1_eta	$|\eta_{H_1}|$	0.017153322912727007	0.001999445763051399	0.013582626190549165	0.019318404974709314	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	11	h2_pt	$p_{\mathrm{T}}^{H_2}$	0.024748375561951964	0.001977408542029097	0.022762424930251747	0.027766593347473646	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	12	abs_h2_eta	$|\eta_{H_2}|$	0.01614351456598069	0.00188365716353339	0.013716169344626983	0.01946688400449078	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	13	abs_h_delta_eta	$|\Delta\eta_{HH}|$	0.021628448750514347	0.0030799428114549896	0.018368527010265194	0.026928723045907942	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	14	abs_h_delta_phi	$|\Delta\phi_{HH}|$	0.02038118062879672	0.0005783905888764888	0.019800084023428203	0.021189256908337308	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	15	h_delta_r	$\Delta R_{HH}$	0.01642232776220489	0.0009529010804399467	0.015089218356938938	0.017384085381071328	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	16	h_pt_balance	$p_{\mathrm{T}}\ \mathrm{balance}$	0.016748318161280026	0.0006010909611650087	0.015962391682466062	0.017685466477968658	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	17	drbb1	$\Delta R_{bb}^{H_1}$	0.03268796244516574	0.00735928359868171	0.025683549317589878	0.046462790580907416	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	18	drbb2	$\Delta R_{bb}^{H_2}$	0.04323846148423185	0.0061329089897498275	0.03516591861909633	0.05204342624486351	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	19	j1_pt	$p_{\mathrm{T}}^{j_1}$	0.01710087740832965	0.0012600309978335492	0.015641096712007658	0.018550374836255018	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	20	abs_j1_eta	$|\eta_{j_1}|$	0.02031095647237018	0.002169505975746427	0.01772557648598958	0.02398566108848362	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	21	j1_mass	$m_{j_1}$	0.020532484345997325	0.0026746905660576074	0.017610243258606946	0.024968377684190007	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	22	j2_pt	$p_{\mathrm{T}}^{j_2}$	0.019174425010418616	0.0023198370917962073	0.017608422897545987	0.023760698556981163	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	23	abs_j2_eta	$|\eta_{j_2}|$	0.02183782375608618	0.0032025028648175304	0.017440476511913543	0.025713574162424414	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	24	j2_mass	$m_{j_2}$	0.017490860681714463	0.0026178449718560993	0.014035071243585164	0.021752930306548332	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	25	j3_pt	$p_{\mathrm{T}}^{j_3}$	0.019050736580342946	0.0016012596806531329	0.017396506279770036	0.021368653034561928	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	26	abs_j3_eta	$|\eta_{j_3}|$	0.017366667407399547	0.0006359875874049398	0.016607931911782416	0.018219280828693524	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	27	j3_mass	$m_{j_3}$	0.018917716208917256	0.0017244875838255506	0.016981198391586936	0.022078799695877775	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	28	j4_pt	$p_{\mathrm{T}}^{j_4}$	0.017030791762411887	0.001152738593843865	0.015456589984934413	0.018468356597253096	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	29	abs_j4_eta	$|\eta_{j_4}|$	0.015000923342389444	0.0006946334968960377	0.013669738345861345	0.015595780879123002	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	30	j4_mass	$m_{j_4}$	0.018354693755144154	0.0010183295768363993	0.01686275334028279	0.019743041264505906	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	31	dr_j1_j2	$\Delta R(j_1,j_2)$	0.018039227408885156	0.0019067626984528119	0.015562324623051212	0.020935306266449467	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	32	dr_j1_j3	$\Delta R(j_1,j_3)$	0.015429615952477516	0.0012758324436505653	0.013890761803481847	0.01744405378906025	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	33	dr_j1_j4	$\Delta R(j_1,j_4)$	0.018828602351353835	0.0012890893124290455	0.01637596714305314	0.02008347333899648	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	34	dr_j2_j3	$\Delta R(j_2,j_3)$	0.018018539805686455	0.0015687558775056652	0.015966344327684057	0.020037493656668345	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	35	dr_j2_j4	$\Delta R(j_2,j_4)$	0.016891522396815527	0.0014424148781406784	0.015295995869075787	0.019024961497131572	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	36	dr_j3_j4	$\Delta R(j_3,j_4)$	0.01597396886379467	0.0006469809272994407	0.015175170200788325	0.016914538620997375	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	37	min_candidate_pair_dr	$\min\,\Delta R_{jj}$	0.035960574945948245	0.0025358858112263043	0.03296470354382296	0.039215781211176484	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	38	max_candidate_pair_dr	$\max\,\Delta R_{jj}$	0.01716755626810305	0.0018707448848410838	0.014479972146607916	0.01969268778643493	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	39	mean_candidate_pair_dr	$\langle\Delta R_{jj}\rangle$	0.02645613469748629	0.0022953242614215962	0.02349265557506178	0.029671628223006615	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	40	min_cross_higgs_pair_dr	$\min\,\Delta R_{jj}^{\mathrm{cross}}$	0.02181468525619292	0.0022556743496693755	0.019181705797294776	0.0256634832302105	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	41	max_cross_higgs_pair_dr	$\max\,\Delta R_{jj}^{\mathrm{cross}}$	0.016415097222929116	0.0017861374765580037	0.01380835579050815	0.01846548647709801	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	42	candidate_vector_pt_sum	$|\sum_{j=1}^{4}\vec{p}_{\mathrm{T}}^{\,j}|$	0.024094459637593012	0.004317608837994343	0.019865101590520358	0.03032830851175825	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
categorized_cms_inspired_explicit_dijet_mass_plane_blind	43	cos_theta_star_h1_in_hh_rest	$\cos\theta^{*}_{H_1}$	0.01592944882642405	0.0011082118185862415	0.013997721354203022	0.017284317151781647	5	xgboost_gain_normalized_per_fold	model_diagnostic_not_a_causal_attribution	categorized_cms_inspired_explicit_dijet_mass_plane_blind	high_mhh		pass
