row,event_id,split,ww_mode,n_jets,target_pos_0,target_pos_1
2705,6012,0,1,7,1,2
2706,6013,0,1,6,0,4
2707,6014,0,1,6,0,1
2708,6018,0,0,2,0,1
2709,6021,1,1,4,0,1
2710,6022,0,0,5,1,2
2711,6023,0,2,8,1,2
2712,6027,0,0,8,0,3
2713,6028,0,3,7,0,3
2714,6031,1,0,9,1,5
2715,6033,0,1,5,1,3
2716,6034,0,0,7,3,4
2717,6036,1,1,5,1,3
2718,6037,0,1,6,2,4
2719,6039,0,0,6,1,3
2720,6041,1,1,4,0,1
2721,6042,0,0,4,1,3
2722,6043,0,0,4,1,2
2723,6047,0,1,5,0,2
2724,6048,0,1,4,0,3
2725,6051,1,0,9,1,5
2726,6053,0,1,7,1,3
2727,6054,0,3,10,0,1
2728,6056,1,0,6,0,2
2729,6057,0,3,6,0,3
2730,6058,0,0,5,1,4
2731,6062,0,1,5,2,4
2732,6063,0,0,6,0,4
2733,6066,1,1,4,0,2
2734,6067,0,1,7,1,2
2735,6069,0,1,6,0,4
2736,6071,1,2,4,2,3
2737,6072,0,0,8,0,7
2738,6073,0,0,9,0,7
2739,6077,0,2,5,1,2
2740,6078,0,0,5,1,3
2741,6083,0,1,3,0,2
2742,6084,0,0,7,1,5
2743,6088,0,1,6,1,5
2744,6089,0,1,4,0,1
2745,6092,0,3,8,0,4
2746,6094,0,0,4,0,3
2747,6096,1,1,4,1,3
2748,6098,0,1,6,1,4
2749,6101,1,1,8,0,4
2750,6104,0,1,4,0,2
2751,6106,1,0,7,2,3
2752,6111,1,0,5,2,4
2753,6113,0,0,6,4,3
2754,6116,1,1,4,1,3
2755,6117,0,1,5,2,0
2756,6118,0,1,5,1,2
2757,6119,0,1,6,0,3
2758,6123,0,2,7,2,5
2759,6126,1,3,5,1,0
2760,6128,0,1,6,2,1
2761,6129,0,0,7,4,2
2762,6132,0,3,10,3,9
2763,6133,0,1,4,0,3
2764,6134,0,0,7,0,3
2765,6138,0,0,4,0,3
2766,6141,1,1,6,2,4
2767,6151,1,0,4,0,2
2768,6152,0,0,4,0,2
2769,6153,0,0,3,1,2
2770,6154,0,1,6,1,3
2771,6157,0,1,4,1,3
2772,6158,0,0,8,4,5
2773,6162,0,0,4,0,3
2774,6169,0,4,5,1,0
2775,6171,1,2,5,2,3
2776,6172,0,1,2,0,1
2777,6173,0,0,8,0,6
2778,6174,0,2,5,0,4
2779,6177,0,1,7,3,6
2780,6178,0,0,7,1,5
2781,6179,0,4,2,0,1
2782,6181,1,0,6,1,5
2783,6184,0,4,8,0,4
2784,6186,1,1,9,2,4
2785,6187,0,0,3,0,1
2786,6189,0,3,6,2,3
2787,6191,1,1,6,0,3
2788,6194,0,1,6,2,4
2789,6197,0,1,5,0,3
2790,6199,0,3,8,2,6
2791,6201,1,0,6,1,4
2792,6202,0,1,4,0,1
2793,6206,1,0,8,1,6
2794,6207,0,2,4,1,3
2795,6208,0,4,2,0,1
2796,6211,1,3,2,0,1
2797,6212,0,1,6,1,5
2798,6213,0,0,5,0,1
2799,6216,1,1,4,0,1
2800,6219,0,3,6,1,5
2801,6221,1,1,8,1,5
2802,6222,0,1,5,0,4
2803,6224,0,1,4,0,2
2804,6226,1,1,7,3,2
2805,6229,0,0,5,0,3
2806,6231,1,1,4,0,3
2807,6232,0,2,5,1,2
2808,6237,0,1,3,1,2
2809,6238,0,1,4,0,2
2810,6239,0,0,4,0,1
2811,6241,1,1,6,2,5
2812,6242,0,1,4,1,2
2813,6246,1,0,9,0,1
2814,6249,0,1,6,1,2
2815,6253,0,1,6,0,1
2816,6254,0,0,5,0,2
2817,6256,1,1,6,1,3
2818,6257,0,1,4,0,3
2819,6258,0,0,7,0,2
2820,6262,0,0,8,1,4
2821,6263,0,2,9,1,3
2822,6266,1,0,9,1,6
2823,6268,0,1,7,2,4
2824,6269,0,0,5,2,3
2825,6273,0,1,5,0,1
2826,6274,0,1,7,0,3
2827,6276,1,0,4,0,3
2828,6279,0,1,6,1,3
2829,6281,1,4,6,3,2
2830,6282,0,2,8,3,1
2831,6283,0,0,5,1,2
2832,6287,0,1,5,0,3
2833,6292,0,3,3,1,2
2834,6297,0,1,5,1,3
2835,6298,0,0,5,2,3
2836,6303,0,3,7,2,5
2837,6307,0,3,5,0,4
2838,6309,0,0,6,0,3
2839,6311,1,0,6,1,0
2840,6313,0,0,5,0,2
2841,6316,1,0,3,2,0
2842,6318,0,1,9,1,6
2843,6319,0,1,7,2,3
2844,6321,1,0,7,0,3
2845,6322,0,1,8,0,2
2846,6324,0,0,7,1,2
2847,6326,1,1,6,0,3
2848,6328,0,1,7,4,6
2849,6329,0,1,4,2,0
2850,6332,0,1,6,0,2
2851,6333,0,1,6,0,5
2852,6334,0,0,2,0,1
2853,6337,0,4,5,2,3
2854,6338,0,1,6,1,2
2855,6339,0,1,6,0,1
2856,6341,1,3,11,0,5
2857,6342,0,1,3,0,2
2858,6343,0,1,6,1,2
2859,6346,1,0,7,1,5
2860,6347,0,0,6,0,3
2861,6349,0,1,5,3,2
2862,6353,0,0,5,0,1
2863,6358,0,0,4,0,2
2864,6363,0,3,6,4,5
2865,6366,1,0,7,1,4
2866,6369,0,1,5,0,2
2867,6371,1,1,8,1,6
2868,6372,0,1,6,0,4
2869,6376,1,1,7,0,4
2870,6378,0,1,8,0,2
2871,6379,0,2,5,1,2
2872,6381,1,0,6,2,3
2873,6388,0,5,5,0,2
2874,6389,0,1,5,2,3
2875,6391,1,1,5,1,2
2876,6392,0,1,9,2,8
2877,6394,0,0,4,2,0
2878,6396,1,0,5,0,2
2879,6398,0,2,8,4,6
2880,6403,0,1,9,0,8
2881,6404,0,0,6,0,1
2882,6408,0,0,3,0,1
2883,6411,1,0,8,1,6
2884,6412,0,1,5,0,3
2885,6413,0,0,4,0,1
2886,6414,0,0,6,1,2
2887,6416,1,1,7,0,2
2888,6418,0,1,7,3,6
2889,6419,0,0,8,1,7
2890,6422,0,1,7,2,0
2891,6424,0,4,4,0,1
2892,6427,0,4,5,0,1
2893,6428,0,1,12,1,4
2894,6429,0,3,3,0,1
2895,6433,0,0,6,0,2
2896,6434,0,1,5,1,4
2897,6436,1,0,6,1,2
2898,6438,0,4,9,1,5
2899,6439,0,0,5,0,1
2900,6441,1,1,5,0,2
2901,6442,0,1,4,1,2
2902,6443,0,0,4,0,1
2903,6447,0,1,8,0,1
2904,6448,0,3,6,2,5
2905,6456,1,0,5,2,3
2906,6458,0,1,7,1,4
2907,6459,0,1,9,1,7
2908,6462,0,1,7,2,1
2909,6463,0,0,5,0,1
2910,6468,0,3,4,0,2
2911,6469,0,1,7,1,3
2912,6471,1,2,3,1,2
2913,6474,0,1,8,1,7
2914,6476,1,0,5,2,4
2915,6477,0,0,6,1,2
2916,6479,0,0,10,7,8
2917,6481,1,0,5,0,1
2918,6482,0,0,8,2,6
2919,6483,0,3,7,0,2
2920,6488,0,1,9,1,4
2921,6489,0,0,3,0,1
2922,6494,0,0,10,1,5
2923,6497,0,0,5,0,2
2924,6498,0,1,5,1,4
2925,6501,1,1,8,1,4
2926,6502,0,2,5,1,2
2927,6503,0,0,6,4,2
2928,6504,0,0,5,0,2
2929,6506,1,1,8,5,7
2930,6507,0,1,4,0,1
2931,6508,0,1,9,3,7
2932,6512,0,0,4,2,3
2933,6513,0,2,3,2,0
2934,6516,1,0,7,1,5
2935,6518,0,3,8,0,3
2936,6521,1,1,7,2,4
2937,6522,0,3,3,1,2
2938,6524,0,4,9,1,6
2939,6526,1,0,5,1,3
2940,6529,0,1,7,1,2
2941,6532,0,1,8,0,4
2942,6533,0,1,4,0,2
2943,6534,0,0,6,1,2
2944,6536,1,0,5,1,2
2945,6538,0,0,6,4,3
2946,6542,0,1,3,0,2
2947,6546,1,1,6,2,4
2948,6548,0,1,4,0,2
2949,6551,1,1,5,2,3
2950,6557,0,1,6,1,2
2951,6558,0,1,4,0,2
2952,6559,0,1,6,0,2
2953,6561,1,1,5,0,1
2954,6562,0,1,7,0,3
2955,6566,1,2,9,4,6
2956,6568,0,1,8,1,5
2957,6571,1,0,6,2,1
2958,6573,0,2,5,1,2
2959,6574,0,2,4,2,1
2960,6577,0,1,5,1,2
2961,6579,0,0,8,0,3
2962,6583,0,1,7,3,4
2963,6584,0,4,8,4,6
2964,6587,0,1,6,1,3
2965,6588,0,0,7,0,3
2966,6589,0,0,5,0,4
2967,6591,1,0,5,1,2
2968,6592,0,0,9,1,3
2969,6598,0,0,5,1,2
2970,6599,0,0,3,0,1
2971,6601,1,1,8,0,1
2972,6602,0,0,2,0,1
2973,6603,0,0,5,0,2
2974,6604,0,5,3,1,2
2975,6611,1,0,8,3,2
2976,6614,0,0,4,0,2
2977,6626,1,1,7,0,4
2978,6627,0,0,7,2,0
2979,6628,0,1,4,2,3
2980,6631,1,0,8,1,6
2981,6632,0,0,4,1,2
2982,6636,1,1,5,1,3
2983,6637,0,0,7,1,2
2984,6639,0,0,5,1,4
2985,6643,0,3,7,0,5
2986,6647,0,1,7,1,4
2987,6649,0,1,6,2,1
2988,6651,1,0,4,1,3
2989,6652,0,2,5,0,4
2990,6656,1,1,6,0,3
2991,6657,0,1,5,1,3
2992,6659,0,4,4,3,2
2993,6662,0,0,6,0,3
2994,6664,0,1,6,3,0
2995,6666,1,1,5,1,2
2996,6668,0,1,6,1,2
2997,6669,0,0,4,0,1
2998,6671,1,0,5,3,1
2999,6672,0,0,4,0,1
3000,6676,1,0,7,2,1
3001,6677,0,0,5,2,4
3002,6681,1,1,5,4,3
3003,6682,0,3,5,0,1
3004,6684,0,1,5,0,1
3005,6686,1,1,6,2,4
3006,6687,0,1,7,0,4
3007,6693,0,0,4,1,3
3008,6694,0,1,6,1,3
3009,6696,1,1,10,0,1
3010,6699,0,1,7,3,5
3011,6701,1,1,6,1,2
3012,6702,0,1,3,0,1
3013,6703,0,1,8,4,3
3014,6707,0,1,9,0,3
3015,6708,0,0,7,0,3
3016,6711,1,1,5,1,4
3017,6712,0,1,4,0,2
3018,6713,0,0,7,1,2
3019,6714,0,1,5,2,1
3020,6719,0,0,8,0,5
3021,6722,0,1,7,1,6
3022,6723,0,2,8,2,3
3023,6724,0,0,8,1,2
3024,6727,0,2,4,1,2
3025,6728,0,1,10,1,6
3026,6729,0,1,5,1,3
3027,6731,1,3,8,1,3
3028,6733,0,1,9,1,8
3029,6734,0,0,6,1,2
3030,6737,0,1,6,1,5
3031,6738,0,1,6,0,2
3032,6741,1,1,4,0,2
3033,6742,0,0,7,2,5
3034,6743,0,1,8,0,3
3035,6747,0,3,6,1,3
3036,6748,0,0,7,0,6
3037,6752,0,1,6,1,3
3038,6753,0,1,5,0,2
3039,6757,0,1,8,2,4
3040,6758,0,1,8,3,4
3041,6759,0,1,7,0,3
3042,6761,1,4,7,2,6
3043,6762,0,4,5,0,1
3044,6764,0,0,6,0,1
3045,6766,1,0,10,4,7
3046,6767,0,1,6,0,3
3047,6769,0,1,8,1,4
3048,6771,1,4,6,0,2
3049,6772,0,1,6,1,3
3050,6774,0,0,7,1,3
3051,6776,1,1,4,0,3
3052,6777,0,1,6,0,2
3053,6779,0,0,10,0,1
3054,6782,0,0,4,1,0
3055,6786,1,1,6,0,2
3056,6787,0,0,5,1,3
3057,6789,0,4,9,1,4
3058,6792,0,1,5,0,3
3059,6796,1,1,3,0,1
3060,6798,0,0,4,1,3
3061,6799,0,0,6,1,4
3062,6801,1,2,10,0,2
3063,6804,0,0,10,6,7
3064,6807,0,2,4,0,2
3065,6808,0,1,4,0,1
3066,6811,1,0,8,5,7
3067,6813,0,0,7,0,6
3068,6816,1,1,8,2,4
3069,6817,0,1,7,1,4
3070,6819,0,1,7,0,3
3071,6821,1,1,8,2,3
3072,6826,1,0,8,1,2
3073,6828,0,0,10,4,5
3074,6829,0,0,5,0,1
3075,6831,1,1,5,2,3
3076,6833,0,2,8,2,4
3077,6837,0,4,5,1,2
3078,6838,0,1,7,5,1
3079,6842,0,0,7,3,5
3080,6846,1,0,4,0,2
3081,6847,0,1,7,4,3
3082,6848,0,0,13,5,11
3083,6852,0,1,6,2,4
3084,6856,1,0,5,2,3
3085,6861,1,0,6,0,2
3086,6862,0,1,4,0,1
3087,6863,0,4,4,0,2
3088,6866,1,2,4,1,3
3089,6867,0,0,7,3,2
3090,6868,0,4,5,1,2
3091,6869,0,0,7,2,3
3092,6871,1,1,7,0,2
3093,6872,0,2,6,1,4
3094,6874,0,1,7,1,2
3095,6876,1,1,6,0,2
3096,6877,0,2,6,2,3
3097,6883,0,1,4,0,3
3098,6886,1,2,5,1,2
3099,6887,0,1,4,1,2
3100,6888,0,0,7,2,4
3101,6893,0,0,2,0,1
3102,6894,0,1,8,7,5
3103,6896,1,1,5,0,3
3104,6899,0,5,5,2,4
3105,6901,1,1,5,2,1
3106,6903,0,0,8,2,5
3107,6906,1,1,7,0,2
3108,6908,0,0,7,1,4
3109,6909,0,1,6,1,4
3110,6912,0,4,3,0,1
3111,6913,0,0,7,2,5
3112,6917,0,1,6,1,3
3113,6921,1,1,7,3,5
3114,6922,0,1,4,0,1
3115,6923,0,1,5,1,2
3116,6924,0,0,5,2,4
3117,6927,0,1,6,1,2
3118,6928,0,0,4,1,2
3119,6931,1,5,4,2,3
3120,6932,0,1,6,0,4
3121,6936,1,0,3,0,2
3122,6937,0,1,6,0,3
3123,6938,0,1,3,0,1
3124,6942,0,4,7,4,5
3125,6943,0,2,3,0,1
3126,6946,1,4,4,2,3
3127,6948,0,1,6,0,3
3128,6951,1,4,3,1,2
3129,6956,1,0,5,1,2
3130,6959,0,0,6,0,2
3131,6962,0,0,5,0,3
3132,6964,0,0,9,0,2
3133,6967,0,1,7,3,4
3134,6969,0,1,9,1,0
3135,6973,0,4,2,0,1
3136,6974,0,0,5,1,2
3137,6977,0,0,4,0,2
3138,6978,0,1,4,1,2
3139,6979,0,0,3,0,2
3140,6981,1,0,8,2,5
3141,6982,0,1,5,1,2
3142,6984,0,0,4,0,1
3143,6987,0,1,4,3,0
3144,6988,0,1,6,0,2
3145,6991,1,0,3,1,2
3146,6992,0,1,5,0,3
3147,6993,0,1,7,2,3
3148,6994,0,0,3,1,0
3149,6997,0,0,4,0,2
3150,7003,0,1,5,1,2
3151,7004,0,1,3,0,2
3152,7007,0,0,7,0,1
3153,7008,0,0,5,0,4
3154,7009,0,1,7,0,5
3155,7011,1,2,5,0,3
3156,7014,0,1,8,1,2
3157,7018,0,0,4,0,1
3158,7019,0,2,4,1,3
3159,7021,1,0,3,0,2
3160,7022,0,1,8,0,7
3161,7023,0,0,10,1,5
3162,7024,0,0,4,0,3
3163,7026,1,1,4,0,2
3164,7028,0,1,7,0,5
3165,7029,0,0,8,1,2
3166,7031,1,1,10,1,9
3167,7036,1,3,5,1,2
3168,7037,0,0,6,0,2
3169,7038,0,0,3,0,1
3170,7039,0,3,5,0,2
3171,7043,0,0,5,0,1
3172,7044,0,0,3,1,0
3173,7046,1,0,5,0,1
3174,7047,0,1,5,0,4
3175,7049,0,1,8,1,4
3176,7051,1,1,4,1,2
3177,7052,0,1,7,2,5
3178,7057,0,1,4,0,1
3179,7062,0,4,6,4,5
3180,7063,0,0,7,0,6
3181,7064,0,0,4,0,2
3182,7067,0,1,6,5,2
3183,7069,0,1,6,0,2
3184,7072,0,1,8,4,6
3185,7073,0,2,7,0,5
3186,7074,0,0,5,2,1
3187,7076,1,1,7,0,3
3188,7077,0,0,7,0,1
3189,7078,0,1,6,1,3
3190,7079,0,3,7,1,4
3191,7082,0,1,5,0,2
3192,7083,0,1,5,0,3
3193,7088,0,3,5,2,3
3194,7089,0,0,6,0,3
3195,7091,1,1,6,1,3
3196,7092,0,1,6,3,4
3197,7094,0,1,7,1,2
3198,7098,0,3,8,5,4
3199,7099,0,1,7,0,1
3200,7106,1,0,6,1,3
3201,7107,0,0,8,2,6
3202,7108,0,0,7,3,6
3203,7112,0,0,6,0,1
3204,7117,0,4,6,0,2
3205,7118,0,5,6,0,5
3206,7119,0,3,8,2,4
3207,7122,0,1,4,3,1
3208,7123,0,4,2,0,1
3209,7126,1,0,2,0,1
3210,7127,0,1,6,0,4
3211,7131,1,1,8,0,1
3212,7133,0,0,6,4,3
3213,7134,0,1,5,1,0
3214,7137,0,1,6,2,3
3215,7138,0,0,5,0,3
3216,7142,0,1,6,1,5
3217,7143,0,3,6,0,2
3218,7146,1,1,5,1,2
3219,7147,0,1,5,0,4
3220,7148,0,1,6,2,1
3221,7149,0,0,4,0,1
3222,7153,0,0,5,1,4
3223,7154,0,1,5,0,3
3224,7156,1,0,9,3,8
3225,7157,0,1,9,4,6
3226,7158,0,2,5,0,3
3227,7159,0,1,7,1,3
3228,7161,1,0,3,0,1
3229,7162,0,2,5,0,2
3230,7163,0,0,5,0,2
3231,7164,0,3,7,0,3
3232,7166,1,1,6,0,1
3233,7167,0,1,4,0,1
3234,7168,0,3,4,0,3
3235,7169,0,3,7,0,2
3236,7171,1,0,5,0,4
3237,7173,0,1,9,1,5
3238,7177,0,0,4,0,2
3239,7178,0,1,5,1,2
3240,7179,0,0,8,1,3
3241,7181,1,2,8,2,1
3242,7187,0,1,10,0,8
3243,7188,0,0,4,0,1
3244,7193,0,1,4,0,1
3245,7198,0,0,6,1,2
3246,7203,0,0,4,0,1
3247,7204,0,2,5,0,1
3248,7207,0,1,7,2,1
3249,7211,1,0,5,0,3
3250,7218,0,3,7,1,6
3251,7219,0,1,7,3,4
3252,7222,0,0,5,0,3
3253,7223,0,0,3,0,2
3254,7224,0,3,3,2,1
3255,7226,1,1,4,0,2
3256,7227,0,1,8,2,3
3257,7229,0,0,8,2,3
3258,7232,0,0,7,0,2
3259,7234,0,3,5,2,4
3260,7237,0,1,5,1,2
3261,7238,0,1,7,2,6
3262,7239,0,3,6,1,3
3263,7241,1,2,8,1,3
3264,7242,0,2,13,3,9
3265,7244,0,0,5,2,3
3266,7248,0,0,5,1,2
3267,7251,1,1,6,0,2
3268,7253,0,1,4,1,3
3269,7254,0,1,6,3,2
3270,7256,1,0,8,2,4
3271,7258,0,0,4,0,1
3272,7259,0,1,7,2,4
3273,7266,1,2,5,0,1
3274,7267,0,1,6,0,5
3275,7269,0,0,8,2,3
3276,7274,0,1,7,2,5
3277,7278,0,0,6,0,2
3278,7279,0,1,5,0,4
3279,7283,0,1,7,1,6
3280,7286,1,0,8,2,3
3281,7288,0,2,7,0,5
3282,7292,0,0,4,0,2
3283,7293,0,1,9,4,3
3284,7297,0,1,4,0,2
3285,7298,0,1,8,0,6
3286,7299,0,5,6,1,2
3287,7303,0,4,6,1,2
3288,7304,0,0,5,1,4
3289,7306,1,0,6,1,4
3290,7307,0,1,3,0,1
3291,7308,0,1,4,1,2
3292,7309,0,0,7,0,1
3293,7313,0,0,9,0,4
3294,7317,0,1,7,0,5
3295,7318,0,2,5,0,4
3296,7322,0,0,7,1,3
3297,7324,0,2,5,0,4
3298,7326,1,1,5,0,1
3299,7329,0,0,2,0,1
3300,7331,1,0,5,0,2
3301,7332,0,0,7,3,5
3302,7334,0,1,7,0,5
3303,7341,1,4,6,1,5
3304,7342,0,0,5,0,2
3305,7347,0,1,7,1,4
3306,7351,1,3,6,1,2
3307,7354,0,0,6,2,4
3308,7356,1,1,7,0,4
3309,7357,0,0,9,0,4
3310,7358,0,1,4,1,2
3311,7359,0,1,7,2,4
3312,7364,0,1,8,0,6
3313,7366,1,0,4,0,2
3314,7367,0,3,7,1,5
3315,7368,0,1,4,0,1
3316,7369,0,2,5,0,2
3317,7371,1,0,9,5,6
3318,7372,0,2,6,1,5
3319,7373,0,1,5,3,4
3320,7376,1,3,2,0,1
3321,7379,0,0,7,1,5
3322,7388,0,1,7,3,4
3323,7392,0,0,5,0,1
3324,7393,0,0,5,1,3
3325,7394,0,1,6,2,3
3326,7396,1,1,4,0,3
3327,7398,0,1,4,2,3
3328,7399,0,3,6,1,5
3329,7403,0,1,6,2,5
3330,7404,0,1,4,0,3
3331,7406,1,1,7,1,5
3332,7408,0,1,11,4,5
3333,7409,0,0,4,1,2
3334,7411,1,0,7,0,3
3335,7416,1,1,8,1,4
3336,7426,1,1,6,0,1
3337,7428,0,0,7,3,4
3338,7432,0,1,10,1,3
3339,7433,0,0,5,2,0
3340,7434,0,0,7,1,3
3341,7438,0,1,9,2,3
3342,7446,1,1,4,0,3
3343,7447,0,2,6,1,2
3344,7451,1,3,5,0,1
3345,7452,0,1,6,1,4
3346,7453,0,0,6,0,3
3347,7454,0,2,4,0,1
3348,7456,1,0,5,2,3
3349,7457,0,4,7,2,3
3350,7458,0,1,8,1,5
3351,7463,0,0,7,0,2
3352,7464,0,1,4,2,3
3353,7467,0,0,5,0,2
3354,7468,0,1,5,0,1
3355,7469,0,1,5,2,0
3356,7471,1,0,4,1,0
3357,7474,0,0,4,0,2
3358,7476,1,0,7,3,4
3359,7478,0,5,5,0,1
3360,7481,1,0,5,0,2
3361,7483,0,0,6,0,3
3362,7487,0,0,5,0,2
3363,7488,0,1,11,1,7
3364,7489,0,3,5,3,1
3365,7491,1,1,6,0,1
3366,7492,0,1,7,0,5
3367,7496,1,0,6,0,2
3368,7498,0,1,5,0,3
3369,7502,0,1,6,0,4
3370,7506,1,0,11,0,6
3371,7509,0,0,7,1,4
3372,7511,1,2,4,0,2
3373,7512,0,1,8,2,6
3374,7516,1,1,10,2,0
3375,7518,0,1,6,0,3
3376,7519,0,1,5,0,3
3377,7521,1,0,7,1,2
3378,7522,0,0,8,1,2
3379,7523,0,1,6,0,3
3380,7528,0,0,3,1,2
3381,7531,1,1,4,2,0
3382,7533,0,0,5,0,1
3383,7536,1,1,4,1,0
3384,7537,0,0,8,1,3
3385,7541,1,2,7,0,1
3386,7543,0,1,7,3,2
3387,7544,0,0,4,1,3
3388,7547,0,0,6,2,1
3389,7549,0,1,5,3,1
3390,7551,1,1,6,2,5
3391,7552,0,0,8,2,4
3392,7559,0,0,4,0,3
3393,7562,0,0,8,3,5
3394,7563,0,0,4,1,2
3395,7566,1,0,7,0,1
3396,7567,0,2,6,0,2
3397,7568,0,1,6,1,0
3398,7569,0,0,3,0,1
3399,7571,1,0,6,1,3
3400,7576,1,0,7,2,6
3401,7579,0,3,9,4,7
3402,7582,0,2,3,0,1
3403,7583,0,1,5,1,4
3404,7584,0,0,6,0,2
3405,7587,0,1,5,0,3
3406,7588,0,1,10,3,5
3407,7589,0,5,6,1,5
3408,7591,1,0,5,0,2
3409,7594,0,1,8,1,4
3410,7597,0,0,5,0,4
3411,7598,0,1,6,0,2
3412,7599,0,4,5,0,4
3413,7601,1,0,6,1,3
3414,7602,0,1,6,0,3
3415,7604,0,2,9,2,7
3416,7606,1,1,9,0,7
3417,7608,0,1,5,0,2
3418,7611,1,1,4,0,1
3419,7612,0,1,5,1,2
3420,7614,0,3,5,0,4
3421,7616,1,0,5,0,1
3422,7617,0,0,4,1,2
3423,7618,0,1,7,0,3
3424,7619,0,0,4,0,3
3425,7621,1,1,7,0,4
3426,7622,0,1,7,1,3
3427,7623,0,0,7,0,1
3428,7624,0,0,6,1,2
3429,7628,0,1,3,0,1
3430,7629,0,1,4,2,3
3431,7634,0,1,4,0,2
3432,7636,1,1,6,1,2
3433,7637,0,1,5,0,3
3434,7643,0,1,5,0,4
3435,7644,0,0,4,2,1
3436,7646,1,0,8,3,2
3437,7647,0,1,7,2,3
3438,7649,0,4,5,0,1
3439,7651,1,1,4,0,2
3440,7652,0,0,6,0,1
3441,7653,0,0,4,0,2
3442,7654,0,1,5,1,3
3443,7656,1,0,7,1,5
3444,7657,0,1,7,3,6
3445,7658,0,0,3,0,2
3446,7663,0,1,7,0,5
3447,7664,0,3,7,1,2
3448,7669,0,1,3,0,1
3449,7671,1,0,2,0,1
3450,7672,0,0,6,0,5
3451,7674,0,1,6,0,2
3452,7676,1,1,6,1,0
3453,7677,0,1,6,3,4
3454,7678,0,1,7,1,2
3455,7679,0,3,5,2,4
3456,7682,0,1,7,0,6
3457,7684,0,1,6,2,4
3458,7687,0,1,5,2,1
3459,7689,0,1,6,0,5
3460,7691,1,0,9,3,6
3461,7692,0,1,8,4,2
3462,7693,0,0,4,0,3
3463,7696,1,1,4,0,2
3464,7698,0,5,3,2,1
3465,7702,0,4,5,0,2
3466,7703,0,1,7,2,5
3467,7704,0,3,6,1,3
3468,7711,1,1,6,1,2
3469,7712,0,0,5,1,2
3470,7714,0,0,5,1,3
3471,7718,0,1,6,0,4
3472,7723,0,0,5,1,2
3473,7724,0,1,6,0,2
3474,7727,0,0,7,2,3
3475,7729,0,3,6,3,4
3476,7732,0,2,6,1,4
3477,7738,0,1,4,0,1
3478,7739,0,1,3,0,1
3479,7741,1,5,7,2,3
3480,7742,0,1,5,2,1
3481,7746,1,0,4,0,1
3482,7747,0,1,5,1,0
3483,7748,0,4,9,0,2
3484,7749,0,1,5,2,3
3485,7759,0,1,8,2,4
3486,7761,1,0,12,1,4
3487,7762,0,1,8,1,2
3488,7764,0,0,5,0,2
3489,7769,0,0,7,0,1
3490,7772,0,1,2,0,1
3491,7774,0,1,7,4,1
3492,7776,1,1,6,2,4
3493,7778,0,1,4,2,3
3494,7779,0,1,10,2,3
3495,7781,1,0,7,2,3
3496,7782,0,1,5,1,4
3497,7783,0,3,6,3,4
3498,7786,1,4,5,0,2
3499,7792,0,0,3,0,1
3500,7796,1,1,6,1,2
3501,7797,0,1,7,1,3
3502,7798,0,1,5,0,1
3503,7801,1,0,5,1,2
3504,7802,0,0,5,1,2
3505,7803,0,1,7,0,5
3506,7804,0,0,4,0,3
3507,7807,0,0,8,2,0
3508,7808,0,0,4,2,3
3509,7809,0,0,9,0,2
3510,7811,1,1,4,1,3
3511,7813,0,3,5,0,1
3512,7818,0,1,3,0,2
3513,7821,1,0,11,2,6
3514,7822,0,0,5,1,0
3515,7824,0,0,5,0,3
3516,7826,1,0,3,1,0
3517,7827,0,2,6,1,2
3518,7829,0,5,7,0,5
3519,7831,1,0,7,0,2
3520,7833,0,0,8,0,3
3521,7836,1,1,6,2,3
3522,7837,0,0,5,2,1
3523,7842,0,0,5,0,1
3524,7844,0,1,8,3,1
3525,7846,1,1,9,2,4
3526,7847,0,1,3,0,1
3527,7848,0,0,5,0,3
3528,7849,0,1,6,1,3
3529,7851,1,1,4,0,1
3530,7853,0,1,5,1,3
3531,7856,1,0,6,1,4
3532,7857,0,2,7,0,2
3533,7858,0,4,4,1,3
3534,7861,1,1,10,2,4
3535,7862,0,1,9,0,3
3536,7866,1,1,11,1,6
3537,7867,0,1,7,2,3
3538,7871,1,3,4,1,2
3539,7873,0,3,3,2,1
3540,7874,0,1,7,0,3
3541,7877,0,0,8,1,7
3542,7888,0,1,6,1,5
3543,7891,1,2,4,0,3
3544,7893,0,1,6,0,2
3545,7894,0,0,5,0,3
3546,7896,1,0,7,2,1
3547,7897,0,2,6,1,5
3548,7898,0,2,4,2,1
3549,7899,0,1,4,0,1
3550,7902,0,1,8,1,3
3551,7903,0,2,3,0,2
3552,7904,0,0,5,0,4
3553,7906,1,3,4,1,2
3554,7907,0,1,4,1,2
3555,7908,0,0,3,0,1
3556,7909,0,1,8,6,7
3557,7911,1,4,6,0,1
3558,7912,0,5,3,1,0
3559,7913,0,0,7,2,3
3560,7914,0,1,6,2,0
3561,7917,0,0,5,1,3
3562,7918,0,0,10,0,6
3563,7923,0,0,8,2,3
3564,7929,0,0,6,0,1
3565,7932,0,1,6,0,4
3566,7934,0,0,6,2,3
3567,7936,1,1,6,3,1
3568,7938,0,1,8,4,3
3569,7941,1,0,10,4,5
3570,7942,0,0,4,1,2
3571,7943,0,1,5,0,4
3572,7944,0,1,3,1,2
3573,7946,1,0,10,4,3
3574,7951,1,1,7,0,6
3575,7953,0,0,6,2,5
3576,7956,1,0,5,1,3
