campaign	source_tag	shard	seed	n_events	remote_bundle_path	structured_metadata_proven	payload_sha256	payload_equivalence_scope	status
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard087_seed86087	87	86087	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard087_seed86087_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard088_seed86088	88	86088	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard088_seed86088_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard089_seed86089	89	86089	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard089_seed86089_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard090_seed86090	90	86090	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard090_seed86090_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard091_seed86091	91	86091	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard091_seed86091_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard092_seed86092	92	86092	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard092_seed86092_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard093_seed86093	93	86093	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard093_seed86093_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard094_seed86094	94	86094	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard094_seed86094_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard095_seed86095	95	86095	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard095_seed86095_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard096_seed86096	96	86096	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard096_seed86096_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard097_seed86097	97	86097	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard097_seed86097_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard098_seed86098	98	86098	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard098_seed86098_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard099_seed86099	99	86099	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard099_seed86099_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
