production_row_index	source_uid	group_id	sample_class	process_or_mode	auxiliary_qcd	physical_evaluation_eligible	authorization_scope	physical_weight_application_authorized	authorized_accounting_weight_column	authorized_resolved_weight_column	luminosity_pb_inverse	exposure_label	authorization_reason
219	fdd17315eed7ce2a363b04b2::background::78::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1098_seed1201098_bundle.tar.gz	fdd17315eed7ce2a363b04b2	background	qcd_hardqcd	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
220	383b2fdff4ebed10b6255b21::background::276::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_bundle.tar.gz	383b2fdff4ebed10b6255b21	background	schannel_single_top	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
221	0bf37616852bdde4181c6655::background::280::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4308_10kevt_bundle.tar.gz	0bf37616852bdde4181c6655	background	tchannel_antitop	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
222	55005e34cb7ab35fac9ca40e::background::284::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4312_10kevt_bundle.tar.gz	55005e34cb7ab35fac9ca40e	background	tchannel_antitop	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
223	6395728056957aad3d82db98::background::279::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_bundle.tar.gz	6395728056957aad3d82db98	background	tchannel_antitop	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
224	918b60151d7c097d565fa0e3::background::282::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4310_10kevt_bundle.tar.gz	918b60151d7c097d565fa0e3	background	tchannel_antitop	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
225	ce7af60881c755acd494dc80::background::283::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4311_10kevt_bundle.tar.gz	ce7af60881c755acd494dc80	background	tchannel_antitop	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
226	0b98dd231d51507a67024a7c::background::292::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4305_10kevt_bundle.tar.gz	0b98dd231d51507a67024a7c	background	tchannel_top	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
227	138439eb0637fdaf2eb69810::background::291::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4304_10kevt_bundle.tar.gz	138439eb0637fdaf2eb69810	background	tchannel_top	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
228	365f7cea18504cdf9e08046b::background::287::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_bundle.tar.gz	365f7cea18504cdf9e08046b	background	tchannel_top	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
229	4b2f86c81c15a2383ae45bc1::background::290::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4303_10kevt_bundle.tar.gz	4b2f86c81c15a2383ae45bc1	background	tchannel_top	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
230	90675ad3957f3fba70612683::background::288::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_bundle.tar.gz	90675ad3957f3fba70612683	background	tchannel_top	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
231	c1be834df5c1d7a6877bb985::background::289::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4302_10kevt_bundle.tar.gz	c1be834df5c1d7a6877bb985	background	tchannel_top	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
232	021503002b36947a16899190::background::384::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	021503002b36947a16899190	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
233	072351ae165eaf96578cd69e::background::415::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard047_10k_bundle.tar.gz	072351ae165eaf96578cd69e	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
234	092aec821c27ac84c1358221::background::412::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_bundle.tar.gz	092aec821c27ac84c1358221	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
235	0d654a7ec7bd5d190951df7f::background::386::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	0d654a7ec7bd5d190951df7f	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
236	0e224e13ad1a0a08aa106ab5::background::433::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard067_10k_bundle.tar.gz	0e224e13ad1a0a08aa106ab5	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
237	1292acdf3e3add4887eb1585::background::342::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard016_event_summary.parquet	1292acdf3e3add4887eb1585	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
238	13a972650c4fdff3714faf1b::background::336::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard007_event_summary.parquet	13a972650c4fdff3714faf1b	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
239	1494147487a3188bf4ba5dba::background::409::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_bundle.tar.gz	1494147487a3188bf4ba5dba	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
240	164e9f11d3245ab7af5ed234::background::426::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	164e9f11d3245ab7af5ed234	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
241	192ecc11f84c1d13de0cd9a3::background::340::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard013_event_summary.parquet	192ecc11f84c1d13de0cd9a3	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
242	1cb737905aa62b58320e53d0::background::419::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard051_10k_bundle.tar.gz	1cb737905aa62b58320e53d0	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
243	212b1c57441055b7a9c9fbb1::background::432::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard066_10k_bundle.tar.gz	212b1c57441055b7a9c9fbb1	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
244	287cc934fda61bca10c7e177::background::391::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	287cc934fda61bca10c7e177	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
245	2a7c0387348764d1e344a8f7::background::421::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard053_10k_bundle.tar.gz	2a7c0387348764d1e344a8f7	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
246	2a8f67ec124cd0c098bf7bbd::background::381::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	2a8f67ec124cd0c098bf7bbd	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
247	2f19c1e9254ddc78b50c33ca::background::428::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard061_10k_bundle.tar.gz	2f19c1e9254ddc78b50c33ca	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
248	339aeb4c863d7330b2b10c24::background::423::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard056_10k_bundle.tar.gz	339aeb4c863d7330b2b10c24	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
249	352baccfa4ef988207d36507::background::439::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard073_10k_bundle.tar.gz	352baccfa4ef988207d36507	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
250	3c57654e77649c4d051b386e::background::344::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard018_event_summary.parquet	3c57654e77649c4d051b386e	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
251	4298e3a1d402c2443115f116::background::400::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	4298e3a1d402c2443115f116	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
252	44b0090fd1f705d63820afcc::background::404::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_bundle.tar.gz	44b0090fd1f705d63820afcc	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
253	44c963c46040b117925f2752::background::418::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard050_10k_bundle.tar.gz	44c963c46040b117925f2752	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
254	45769e5a1a14b913092bc190::background::339::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard012_event_summary.parquet	45769e5a1a14b913092bc190	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
255	48a9ecd95acadd0e4921e4c7::background::395::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard023_10k_bundle.tar.gz	48a9ecd95acadd0e4921e4c7	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
256	4e58a8f1c085735911c8ea56::background::392::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	4e58a8f1c085735911c8ea56	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
257	4f1e219173f9a046578e39a5::background::327::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard007_event_summary.parquet	4f1e219173f9a046578e39a5	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
258	51cf8078801992c04d6ce933::background::403::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_bundle.tar.gz	51cf8078801992c04d6ce933	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
259	56030d6bc179bd05eafe89e4::background::397::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard026_10k_bundle.tar.gz	56030d6bc179bd05eafe89e4	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
260	5a235681023ea8bbb34fd880::background::427::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard060_10k_bundle.tar.gz	5a235681023ea8bbb34fd880	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
261	5bbd2742ab71e70d654ef04a::background::430::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard063_10k_bundle.tar.gz	5bbd2742ab71e70d654ef04a	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
262	5e159a0bd05bcc78e15649dc::background::337::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard009_event_summary.parquet	5e159a0bd05bcc78e15649dc	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
263	60f74bcb0e8a5add37f7d9e2::background::413::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_bundle.tar.gz	60f74bcb0e8a5add37f7d9e2	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
264	62dd49b2bea9dfe6921816e0::background::326::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard003_event_summary.parquet	62dd49b2bea9dfe6921816e0	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
265	6319a5d14f1a753e3c730c36::background::402::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard031_10k_bundle.tar.gz	6319a5d14f1a753e3c730c36	background	ttbar_inclusive	False	True	train_accounting_and_resolved_run2_138fb_yields	True	run2_event_weight_diagnostic_not_authorized	resolved_selection_contribution_weight	138000.0	Run-2 13 TeV, 138 fb^-1 expected-yield projection	full 464-source source/event/process closure passed; payload bytes remain immutable and authorization is carried only by this external sidecar
