index_source	index_ordinal	sample_class	process_or_mode	campaign	member_index	member_name	member_type	size_bytes	safe_relative_path	event_payload	nested_archive	artifact_types	allowlist_candidate	content_opened	content_extracted	status
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	15	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	16	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	17	./root/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_delphes.root	regular_file	1028072249	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	18	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	19	./parquet/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_event_summary.parquet	regular_file	250051	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	20	./parquet/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_hh4b_candidates_v2.parquet	regular_file	521403	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	21	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	22	./metadata/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_provenance.json	regular_file	1463	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	19	background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	23	./metadata/generation_banner.txt	regular_file	19847	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	2	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	3	./root/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_delphes.root	regular_file	1185025946	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	4	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	5	./parquet/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_event_summary.parquet	regular_file	254590	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	6	./parquet/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_hh4b_candidates_v2.parquet	regular_file	753341	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	7	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	8	./metadata/generation_banner.txt	regular_file	19826	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	9	./metadata/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_provenance.json	regular_file	1450	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	10	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	11	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_mg5.log	regular_file	5448	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	12	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	13	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_pythia_hepmc.log	regular_file	18801	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	14	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_delphes.log	regular_file	8271	True	False	False	delphes_log_or_configuration	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	15	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_event_summary.log	regular_file	1123	True	False	False	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	16	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_candidates.log	regular_file	229	True	False	False	candidate_or_event_summary_log	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	17	./cards	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	18	./cards/proc_card_mg5.dat	regular_file	2063	True	False	False	proc_card	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	19	./cards/run_card.dat	regular_file	10380	True	False	False	run_card	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	20	./cards/pythia8_card_default.dat	regular_file	4434	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	21	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	22	./source	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	20	background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	23	./source/unweighted_events.lhe.gz	regular_file	12309459	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	2	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	3	./metadata/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_provenance.json	regular_file	1453	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	4	./metadata/generation_banner.txt	regular_file	19834	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	5	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	6	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_pythia_hepmc.log	regular_file	18436	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	7	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_candidates.log	regular_file	233	True	False	False	candidate_or_event_summary_log	True	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	8	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	9	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_event_summary.log	regular_file	1127	True	False	False	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	10	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_delphes.log	regular_file	8275	True	False	False	delphes_log_or_configuration	True	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	11	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_mg5.log	regular_file	5653	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	12	./source	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	13	./source/unweighted_events.lhe.gz	regular_file	12307679	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	14	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	15	./parquet/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_hh4b_candidates_v2.parquet	regular_file	815931	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	16	./parquet/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_event_summary.parquet	regular_file	254772	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	17	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	18	./root/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_delphes.root	regular_file	1185191178	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	19	./cards	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	20	./cards/run_card.dat	regular_file	10380	True	False	False	run_card	True	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	21	./cards/proc_card_mg5.dat	regular_file	2063	True	False	False	proc_card	True	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	22	./cards/pythia8_card_default.dat	regular_file	4434	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	21	background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	23	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	2	./cards	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	3	./cards/run_card.dat	regular_file	10380	True	False	False	run_card	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	4	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	5	./cards/pythia8_card_default.dat	regular_file	4434	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	6	./cards/proc_card_mg5.dat	regular_file	2092	True	False	False	proc_card	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	7	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	8	./parquet/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_event_summary.parquet	regular_file	250788	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	9	./parquet/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_hh4b_candidates_v2.parquet	regular_file	66696	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	10	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	11	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_event_summary.log	regular_file	1107	True	False	False	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	12	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_pythia_hepmc.log	regular_file	19228	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	13	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	14	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_mg5.log	regular_file	5053	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	15	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_delphes.log	regular_file	8269	True	False	False	delphes_log_or_configuration	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	16	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_candidates.log	regular_file	223	True	False	False	candidate_or_event_summary_log	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	17	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	18	./metadata/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_provenance.json	regular_file	1467	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	19	./metadata/generation_banner.txt	regular_file	19849	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	20	./source	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	21	./source/unweighted_events.lhe.gz	regular_file	11481213	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	22	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	22	background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	23	./root/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_delphes.root	regular_file	914550907	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	2	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	3	./root/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_delphes.root	regular_file	910657729	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	4	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	5	./parquet/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_event_summary.parquet	regular_file	250774	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	6	./parquet/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_hh4b_candidates_v2.parquet	regular_file	73883	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	7	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	8	./metadata/generation_banner.txt	regular_file	19860	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	9	./metadata/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_provenance.json	regular_file	1475	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	10	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	11	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_mg5.log	regular_file	5071	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	12	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	13	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_pythia_hepmc.log	regular_file	18861	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	14	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_delphes.log	regular_file	8272	True	False	False	delphes_log_or_configuration	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	15	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_event_summary.log	regular_file	1122	True	False	False	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	16	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_candidates.log	regular_file	226	True	False	False	candidate_or_event_summary_log	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	17	./cards	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	18	./cards/proc_card_mg5.dat	regular_file	2092	True	False	False	proc_card	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	19	./cards/run_card.dat	regular_file	10380	True	False	False	run_card	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	20	./cards/pythia8_card_default.dat	regular_file	4434	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	21	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	22	./source	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	23	background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	23	./source/unweighted_events.lhe.gz	regular_file	11487970	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	2	./logs	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	3	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_candidates.log	regular_file	236	True	False	False	candidate_or_event_summary_log	True	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	4	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_delphes.log	regular_file	8278	True	False	False	delphes_log_or_configuration	True	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	5	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_mg5.log	regular_file	5190	True	False	False	generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	6	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_event_summary.log	regular_file	1130	True	False	False	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	7	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_pythia_hepmc.log	regular_file	19130	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	8	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_compile_converter.log	regular_file	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	9	./source	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	10	./source/unweighted_events.lhe.gz	regular_file	12870497	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	11	./cards	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	12	./cards/pythia8_card_default.dat	regular_file	4434	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	13	./cards/proc_card_mg5.dat	regular_file	2070	True	False	False	proc_card	True	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	14	./cards/run_card.dat	regular_file	10380	True	False	False	run_card	True	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	15	./cards/pythia_card_default.dat	regular_file	350	True	False	False	parton_shower_card	True	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	16	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	17	./root/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_delphes.root	regular_file	1013578562	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	18	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	19	./parquet/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_event_summary.parquet	regular_file	251324	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	20	./parquet/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_hh4b_candidates_v2.parquet	regular_file	456296	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	21	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	22	./metadata/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_provenance.json	regular_file	1464	True	False	False	generation_provenance_metadata	True	False	False	archive_header_indexed_only
scaleout	24	background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	23	./metadata/generation_banner.txt	regular_file	19848	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
scaleout	25	background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	1	.	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	25	background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	2	./root	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	25	background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	3	./root/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_delphes.root	regular_file	862364589	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	25	background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	4	./parquet	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	25	background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	5	./parquet/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_event_summary.parquet	regular_file	249589	True	True	False	generator_stdout_or_summary	False	False	False	archive_header_indexed_only
scaleout	25	background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	6	./parquet/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_hh4b_candidates_v2.parquet	regular_file	55896	True	True	False	none	False	False	False	archive_header_indexed_only
scaleout	25	background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	7	./metadata	directory	0	True	False	False	none	False	False	False	archive_header_indexed_only
scaleout	25	background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	8	./metadata/generation_banner.txt	regular_file	18672	True	False	False	generator_banner_or_lhe_init	True	False	False	archive_header_indexed_only
