sample_class	process_or_mode	campaign	representative_locator	member_name	size_bytes	artifact_types	safe_relative_path	nested_archive	event_payload	extraction_authorized_now	content_review_authorized_now	status
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_bundle.tar.gz	./metadata/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_provenance.json	1463	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tth_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2006_10000evt_bundle.tar.gz	./metadata/generation_banner.txt	19847	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./metadata/generation_banner.txt	19826	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./metadata/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_provenance.json	1450	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_mg5.log	5448	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_pythia_hepmc.log	18801	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_delphes.log	8271	delphes_log_or_configuration	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_event_summary.log	1123	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./logs/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_candidates.log	229	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./cards/proc_card_mg5.dat	2063	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./cards/run_card.dat	10380	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_pilots10k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/tttt_run2_frozen_v2_waveb_pilot_shard1003_10000evt_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./metadata/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_provenance.json	1453	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./metadata/generation_banner.txt	19834	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_pythia_hepmc.log	18436	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_candidates.log	233	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_event_summary.log	1127	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_delphes.log	8275	delphes_log_or_configuration	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./logs/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_mg5.log	5653	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./cards/run_card.dat	10380	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./cards/proc_card_mg5.dat	2063	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tttt	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tttt_run2_frozen_v2_waveb_scale400k_shard2201_10000evt_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./cards/run_card.dat	10380	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./cards/proc_card_mg5.dat	2092	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_event_summary.log	1107	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_pythia_hepmc.log	19228	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_mg5.log	5053	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_delphes.log	8269	delphes_log_or_configuration	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./logs/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_candidates.log	223	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./metadata/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_provenance.json	1467	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_pilot40k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/ttw_run2_frozen_v2_wavec1_pilot_shard3202_10kevt_bundle.tar.gz	./metadata/generation_banner.txt	19849	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./metadata/generation_banner.txt	19860	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./metadata/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_provenance.json	1475	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_mg5.log	5071	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_pythia_hepmc.log	18861	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_delphes.log	8272	delphes_log_or_configuration	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_event_summary.log	1122	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./logs/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_candidates.log	226	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./cards/proc_card_mg5.dat	2092	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./cards/run_card.dat	10380	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttw	unified_background_5m_wavec1_scaleout180k_20260721_v2	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3401_10kevt_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_candidates.log	236	candidate_or_event_summary_log	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_delphes.log	8278	delphes_log_or_configuration	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_mg5.log	5190	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_event_summary.log	1130	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_pythia_hepmc.log	19130	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./cards/pythia8_card_default.dat	4434	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./cards/proc_card_mg5.dat	2070	proc_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./cards/run_card.dat	10380	run_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./cards/pythia_card_default.dat	350	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./metadata/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_provenance.json	1464	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_bundle.tar.gz	./metadata/generation_banner.txt	19848	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_bundle.tar.gz	./metadata/generation_banner.txt	18672	generator_banner_or_lhe_init	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_bundle.tar.gz	./metadata/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_provenance.json	1462	generation_provenance_metadata	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_bundle.tar.gz	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_mg5.log	4716	generator_stdout_or_summary	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_bundle.tar.gz	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	18739	parton_shower_card	True	False	False	False	False	draft_candidate_requires_pn_b3_policy_freeze
