index_source	index_ordinal	sample_class	process_or_mode	campaign	member_name	member_type	size_bytes	artifact_types	safe_relative_path	nested_archive	allowlist_candidate	extraction_authorized_now	status
scaleout	5	background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	./metadata/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_provenance.json	regular_file	1448	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	5	background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	regular_file	5612	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	5	background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	regular_file	18637	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	5	background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_delphes.log	regular_file	8281	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	5	background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_event_summary.log	regular_file	1120	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	5	background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	./logs/qcd_bbbb_general_run2_frozen_v2_unified5m_pilot_shard000_10k_candidates.log	regular_file	237	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	5	background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	./cards/proc_card_mg5.dat	regular_file	2037	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	5	background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	./cards/run_card.dat	regular_file	10048	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	5	background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	5	background	qcd_bbbb_general	unified_background_5m_wavea_pilots_20260720_retry1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./metadata/generation_banner.txt	regular_file	19474	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./metadata/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_provenance.json	regular_file	1460	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./parquet/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_event_summary.parquet	regular_file	245930	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./cards/proc_card_mg5.dat	regular_file	2037	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./cards/run_card.dat	regular_file	10051	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_candidates.log	regular_file	243	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_delphes.log	regular_file	8285	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_event_summary.log	regular_file	1125	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	regular_file	18662	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	6	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_pilots_20260720_retry1	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	regular_file	5678	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./parquet/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_event_summary.parquet	regular_file	245756	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./metadata/generation_banner.txt	regular_file	19474	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./metadata/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_provenance.json	regular_file	1458	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_mg5.log	regular_file	5559	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_pythia_hepmc.log	regular_file	18250	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_delphes.log	regular_file	8285	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_event_summary.log	regular_file	1137	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./logs/qcd_bbbb_iht400to600_run2_frozen_v2_unified5m_wavea_shard001_10k_candidates.log	regular_file	243	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./cards/proc_card_mg5.dat	regular_file	2037	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./cards/run_card.dat	regular_file	10051	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	7	background	qcd_bbbb_iht400to600	unified_background_5m_wavea_proven111_20260720_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./hepmc/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033.hepmc	regular_file	2438496134	importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./root/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_delphes.root	regular_file	782431250	importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./parquet/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_event_summary.parquet	regular_file	237253	generator_stdout_or_summary,importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./parquet/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_hh4b_candidates_v2.parquet	regular_file	600	importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_generator.json	regular_file	736	generation_provenance_metadata,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_provenance.json	regular_file	2121	generation_provenance_metadata,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_compile_arguments.txt	regular_file	1201	generation_provenance_metadata,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_pythia.log	regular_file	13143	generator_stdout_or_summary,importance_sampling_record,parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_delphes.log	regular_file	8330	delphes_log_or_configuration,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_event_summary.log	regular_file	1153	candidate_or_event_summary_log,generator_stdout_or_summary,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	8	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	./logs/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033_candidates.log	regular_file	268	candidate_or_event_summary_log,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./hepmc/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773.hepmc	regular_file	2434516917	importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./root/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_delphes.root	regular_file	781543412	importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./parquet/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_event_summary.parquet	regular_file	237223	generator_stdout_or_summary,importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./parquet/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_hh4b_candidates_v2.parquet	regular_file	600	importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./metadata/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_generator.json	regular_file	735	generation_provenance_metadata,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./metadata/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_provenance.json	regular_file	2123	generation_provenance_metadata,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_compile_arguments.txt	regular_file	1201	generation_provenance_metadata,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_pythia.log	regular_file	12952	generator_stdout_or_summary,importance_sampling_record,parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_delphes.log	regular_file	8329	delphes_log_or_configuration,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_event_summary.log	regular_file	1152	candidate_or_event_summary_log,generator_stdout_or_summary,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	9	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	./logs/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9773_seed1209773_candidates.log	regular_file	267	candidate_or_event_summary_log,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./hepmc/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909.hepmc	regular_file	2734664116	importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./root/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_delphes.root	regular_file	926683640	importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./parquet/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_event_summary.parquet	regular_file	245094	generator_stdout_or_summary,importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./parquet/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_hh4b_candidates_v2.parquet	regular_file	49689	importance_sampling_record	True	False	False	False	not_allowlisted
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./metadata/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_generator.json	regular_file	697	generation_provenance_metadata,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./metadata/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_provenance.json	regular_file	2075	generation_provenance_metadata,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./logs/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_compile_arguments.txt	regular_file	1201	generation_provenance_metadata,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./logs/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_pythia.log	regular_file	13133	generator_stdout_or_summary,importance_sampling_record,parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./logs/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_delphes.log	regular_file	8325	delphes_log_or_configuration,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./logs/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_event_summary.log	regular_file	1149	candidate_or_event_summary_log,generator_stdout_or_summary,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	10	background	qcd_hardqcd	qcd_hardqcd_importance_testfill_bin3_10k_20260717	./logs/qcd_hardqcd_importance_testfill_bin3_10k_20260717_bin03_pthat200to300_shard3909_seed1233909_candidates.log	regular_file	264	candidate_or_event_summary_log,importance_sampling_record	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./metadata/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_provenance.json	regular_file	1515	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./metadata/generation_banner.txt	regular_file	18697	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./parquet/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_event_summary.parquet	regular_file	246022	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/proc_card_mg5.dat	regular_file	2226	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/run_card.dat	regular_file	9217	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_mg5.log	regular_file	4969	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_pythia_hepmc.log	regular_file	19398	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_delphes.log	regular_file	8289	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_candidates.log	regular_file	241	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	11	background	schannel_single_top	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/schannel_single_top_run2_frozen_v2_single_top_pilot_shard4203_10kevt_event_summary.log	regular_file	1126	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./parquet/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_event_summary.parquet	regular_file	245908	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./metadata/generation_banner.txt	regular_file	18686	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./metadata/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_provenance.json	regular_file	1526	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_mg5.log	regular_file	4990	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_pythia_hepmc.log	regular_file	18980	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_delphes.log	regular_file	8292	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_event_summary.log	regular_file	1129	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./logs/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4315_10kevt_candidates.log	regular_file	244	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/proc_card_mg5.dat	regular_file	2226	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/run_card.dat	regular_file	9217	run_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/pythia8_card_default.dat	regular_file	4434	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	12	background	schannel_single_top	unified_background_5m_single_top_scaleout280k_20260722_v1	./cards/pythia_card_default.dat	regular_file	350	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./parquet/tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_event_summary.parquet	regular_file	247442	generator_stdout_or_summary	True	False	False	False	not_allowlisted
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./metadata/generation_banner.txt	regular_file	18811	generator_banner_or_lhe_init	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./metadata/tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_provenance.json	regular_file	1482	generation_provenance_metadata	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_mg5.log	regular_file	4794	generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_pythia_hepmc.log	regular_file	19365	parton_shower_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_delphes.log	regular_file	8286	delphes_log_or_configuration	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_event_summary.log	regular_file	1123	candidate_or_event_summary_log,generator_stdout_or_summary	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./logs/tchannel_antitop_run2_frozen_v2_single_top_pilot_shard4202_10kevt_candidates.log	regular_file	238	candidate_or_event_summary_log	True	False	True	False	candidate_for_pn_b3_allowlist_review
scaleout	13	background	tchannel_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	./cards/proc_card_mg5.dat	regular_file	2235	proc_card	True	False	True	False	candidate_for_pn_b3_allowlist_review
