final_split	sample_class	process_family	process_or_mode	component	paper_method_role	group_id	member_id	source_index	generated_events	candidate_rows	candidate_path	candidate_sha256	mapping_mode	source_map_row	root_access_mode	root_locator	raw_event_scan_cap	selected_event_cap	deterministic_rank
train	background	background_ttbar	ttbar_inclusive	ttbar	authors_core_training_background	3c57654e77649c4d051b386e	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard018_event_summary.parquet	344	10000	40	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_nominal/per_root/ttbar_200k__018__ttbar_200k_shard018_pythia8_delphes_v2_hh4b_candidates.parquet	5cd3bdc67c9aab57ea2e1815bd9594b6296674b147f1eecd5a9035d81f6be028	supplemental_unique_ttbar_shard_token		local_file	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard018_pythia8_delphes.root	1024	256	05f48267a69812fa30c4fb7a4c50443ef6eb075cf2e990336c681e6328a8f246
train	background	background_ttbar	ttbar_inclusive	ttbar	authors_core_training_background	7325d8e32e2b28a75f57667e	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard019_event_summary.parquet	345	10000	42	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_nominal/per_root/ttbar_200k__019__ttbar_200k_shard019_pythia8_delphes_v2_hh4b_candidates.parquet	2b05ee8c87ec7a45184df6e1ce7608ff49a8e7310fff8402188dd59d84f3198e	supplemental_unique_ttbar_shard_token		local_file	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard019_pythia8_delphes.root	1024	256	0e52bec6e97d5de74e1d2f8893b7f550bf9cc5aa10d9108ff5e706f56c122bf2
train	background	background_ttbar	ttbar_inclusive	ttbar	authors_core_training_background	7f85bc41fcf2f1234d2e9cdd	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard011_event_summary.parquet	338	10000	34	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_nominal/per_root/ttbar_200k__011__ttbar_200k_shard011_pythia8_delphes_v2_hh4b_candidates.parquet	78e68082764ff5b2630583df473e4de8ab6f5b27f1ce558a72ee2de92dfa2a71	supplemental_unique_ttbar_shard_token		local_file	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard011_pythia8_delphes.root	1024	256	156b63c8d884f2f1aa977f6cf624f207cbb599e9c07d29fe2de6add4c6967a01
train	signal	signal_ggf	ggf_hh4b	signal	fixed_mass_signal_transfer	114469bce4fe3c257d74fa94	ggf_shard_029	29	1000	54	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard029_train_v2_hh4b_candidates.parquet	20d156320a5582fed1c86741722de2497772ff5c1ed61de5a5137f753884ebc4	primary_candidate_path_or_sha256	26	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard029_seed86029_bundle.tar.gz::products/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard029_seed86029_reconstruction.tar.gz::root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16029_1000_pythia8_delphes.root	1024	256	05f98c4a21642fc7325d4838aca41730b7be6726f7543f9a44549262426b299c
train	signal	signal_ggf	ggf_hh4b	signal	fixed_mass_signal_transfer	5324bd0c1e334c1210341bcd	ggf_shard_001	1	1000	60	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard001_train_v2_hh4b_candidates.parquet	4f8b0754e1d12ef38c7303df9ad6756bb3034537397fcbf7457e75806fc4d669	primary_candidate_path_or_sha256	1	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard001_seed86001_bundle.tar.gz::products/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard001_seed86001_reconstruction.tar.gz::root/HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16001_1000_pythia8_delphes.root	1024	256	0ea9c98471fa5fb4cf124af87518c9c358298fb7fde9dd4d7d32fafe0db9fd6f
train	signal	signal_ggf	ggf_hh4b	signal	fixed_mass_signal_transfer	08e796dd30daf7ad34498409	ggf_shard_039	39	1000	66	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard039_train_v2_hh4b_candidates.parquet	f6e755a96ca39fb2fae58dedb2f60baff0a1a2227ded0b051219a2eb82d6bfc8	primary_candidate_path_or_sha256	36	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard039_seed86039_bundle.tar.gz::products/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard039_seed86039_reconstruction.tar.gz::root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16039_1000_pythia8_delphes.root	1024	256	12060ded298dcd263a1c58ae14a8a8d55c0193ae082076b49bb0189f327f9b4f
train	signal	signal_ggf	ggf_hh4b	signal	fixed_mass_signal_transfer	304b26f5b9a58d65df7e7b29	ggf_shard_073	73	1000	58	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard073_train_v2_hh4b_candidates.parquet	4768dd0dc42187311fd6378e9390cf3033fe7e3a9c59e3e3dda7d652831f177a	primary_candidate_path_or_sha256	70	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073_bundle.tar.gz::products/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073_reconstruction.tar.gz::root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16073_1000_pythia8_delphes.root	1024	256	134e8b37f66c30cb3aa066e3691777bcfd0db44f5e41d5f68864b6ad0a098b64
train	signal	signal_vbf	vbf_hh4b	signal	fixed_mass_signal_transfer	e91c377b6decd1e2d8d19143	vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k	103	10000	691	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_full_5m_200k_development_repair_overlay_20260728_v1/recovered_vbf_candidates/0578_vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k_hh4b_candidates_v2.parquet	28090b0cd07c8c03b18fcea113992035dc47a94738a742674badc94dbb567b52	primary_candidate_path_or_sha256	100	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/vbf_hh4b_sm_scaleout90k_20260722_v1/vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k_bundle.tar.gz::root/vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k_delphes.root	1024	256	091b1a9e5f4a24cd6702b84ccb6c005644c873b576578c2db088083c38d2ae53
train	signal	signal_vbf	vbf_hh4b	signal	fixed_mass_signal_transfer	7421a02097fa79c3e219bc3c	vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k	101	10000	612	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_full_5m_200k_development_repair_overlay_20260728_v1/recovered_vbf_candidates/0577_vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_hh4b_candidates_v2.parquet	96d7cf065a08b989ac61c2c3ff4e4e969cbb3967c0297c73e2d7d91d0a3a8831	primary_candidate_path_or_sha256	98	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/vbf_hh4b_sm_scaleout90k_20260722_v1/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_bundle.tar.gz::root/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_delphes.root	1024	256	419704f60e00245336e27784df2c8c6f63f70274d1e6c654d22ef8becdd35197
validation	background	background_other_bbh_hbb_4fs	bbh_hbb_4fs	hbb	authors_inference_background_suite	93f6bd6a6e5e861041e63450	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_pilot10k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_bundle.tar.gz	4	10000	344	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/bbh_hbb_4fs/0004_bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_hh4b_candidates_v2.parquet	08bf0f07eb4522abdc86e47f7b14ece85e7af052df52c75cf8a7de899701ef9b	primary_candidate_path_or_sha256	111	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_pilot10k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_bundle.tar.gz::root/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_delphes.root	1024	256	331361efe2facd7594b1cbd82d1bbd6c0e8f28cd68149d03043fae4651a57c93
validation	background	background_other_ggh_hbb	ggh_hbb	hbb	authors_inference_background_suite	7316a64c412f0fdc029107ba	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_pilot10k_20260722_v1/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_bundle.tar.gz	13	10000	3	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ggh_hbb/0013_ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_hh4b_candidates_v2.parquet	2d8bcf241eaf8f41a7286b9b8e742f404a6b904bf818b5c45869c47dd53f66b4	primary_candidate_path_or_sha256	120	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_pilot10k_20260722_v1/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_bundle.tar.gz::root/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_delphes.root	1024	256	d607e17943f82b570eca362b591e4871362f190ee0c24f44736fbad834444668
validation	background	background_other_schannel_single_top	schannel_single_top	single_top	authors_inference_background_suite	77d08aa5face10a8d935db78	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4316_10kevt_bundle.tar.gz	278	10000	9	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/schannel_single_top/0278_schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4316_10kevt_hh4b_candidates_v2.parquet	53385e6bb4a64714a792a3558b0ccf266bbe1578b4c547a6f27fe555fc8ba45e	primary_candidate_path_or_sha256	366	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4316_10kevt_bundle.tar.gz::root/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4316_10kevt_delphes.root	1024	256	1c870d736731e7adf0527b1d24808a6be4ec528f7345f60890b636570f7cf073
validation	background	background_other_tchannel_antitop	tchannel_antitop	single_top	authors_inference_background_suite	5dadd550b3620409b9da14fe	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4314_10kevt_bundle.tar.gz	286	10000	8	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tchannel_antitop/0286_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4314_10kevt_hh4b_candidates_v2.parquet	e007fb1b76324154a12a9d505d2b79338c489d565a9397d36ab6167db715c3dc	primary_candidate_path_or_sha256	374	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4314_10kevt_bundle.tar.gz::root/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4314_10kevt_delphes.root	1024	256	ae8e7c0fbc9da4eb87ebb01cfc047896bf6a41d75ff30862a8c8829c1f3eb81b
validation	background	background_other_tchannel_top	tchannel_top	single_top	authors_inference_background_suite	0741aa3b3c995b60c7807b7c	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4307_10kevt_bundle.tar.gz	294	10000	3	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tchannel_top/0294_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4307_10kevt_hh4b_candidates_v2.parquet	8bcc9af07dd62fb192ec6930c321db02e15fa2a54885f7e081c3573fac4479a4	primary_candidate_path_or_sha256	382	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4307_10kevt_bundle.tar.gz::root/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4307_10kevt_delphes.root	1024	256	dea0d1f90db81081b4ac1f55f374c0e082cbac02d56ead45a0ce021fd6c456d0
validation	background	background_other_tth_hbb	tth_hbb	waveb	authors_inference_background_suite	cfcb724a3063a39fe81c2da7	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_bundle.tar.gz	484	10000	1204	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tth_hbb/0484_tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_hh4b_candidates_v2.parquet	d44bf8880f94a3411284a9fda3a90d9b91c8a2bc6bae2574e01bbea97868e04c	primary_candidate_path_or_sha256	545	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_bundle.tar.gz::root/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_delphes.root	1024	256	a0f4e2e945e74e0ea9650a2a4c0907d5053b24a2f1d1f49194dea869f33557e3
validation	background	background_other_ttw	ttw	wavec1	authors_inference_background_suite	303fc089e3766a8ddeac3207	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_bundle.tar.gz	503	10000	51	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttw/0503_ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_hh4b_candidates_v2.parquet	53f3f7b0297dd5bf0b8fb3f8ccea54ea6d75f8aefd2b31c92c9b14f12a83fa09	primary_candidate_path_or_sha256	564	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_bundle.tar.gz::root/ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_delphes.root	1024	256	3e118c1be004e6e4e5c3465d1be746d7369a16f083a5b1526459bf8deae9c5f4
validation	background	background_other_tw_antitop	tw_antitop	single_top	authors_inference_background_suite	f6797993a054eafa9a54493c	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4328_10kevt_bundle.tar.gz	301	10000	20	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tw_antitop/0301_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4328_10kevt_hh4b_candidates_v2.parquet	8ffbbd9d2ae581b47a4120425592d2883320b3210876b38acb470fcd4139cb5d	primary_candidate_path_or_sha256	389	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4328_10kevt_bundle.tar.gz::root/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4328_10kevt_delphes.root	1024	256	4df106e14ad3ca52068943d0a9a574fdb01bf06ce04de05e8783e71fd81a3067
validation	background	background_other_tw_top	tw_top	single_top	authors_inference_background_suite	fb66a2de56a4b2ead02f3367	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4322_10kevt_bundle.tar.gz	308	10000	13	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tw_top/0308_tw_top_run2_frozen_v2_single_top_scaleout_shard4322_10kevt_hh4b_candidates_v2.parquet	6f4efa8e7aee5bd400eb7584b2a19fd6f79b30f8ada225998849265b06055743	primary_candidate_path_or_sha256	396	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4322_10kevt_bundle.tar.gz::root/tw_top_run2_frozen_v2_single_top_scaleout_shard4322_10kevt_delphes.root	1024	256	a5137539d970cfa8b930db41c2e53d0196d68098f3da3f3adf710b302b656345
validation	background	background_other_vbf_hbb	vbf_hbb	waveb	authors_inference_background_suite	7cfa27f5f54d3c3401d4dfaa	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_bundle.tar.gz	497	10000	6	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/vbf_hbb/0497_vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_hh4b_candidates_v2.parquet	ea9494a1765c563b49003f2184ce802e122c4047665094b30960a565ef285999	primary_candidate_path_or_sha256	558	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_bundle.tar.gz::root/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_delphes.root	1024	256	fa3fd0bc21b065485af78927c97196e8e98857313846468965a1443cd95bbbf8
validation	background	background_other_wh_hbb	wh_hbb	wavec1	authors_inference_background_suite	77f3be2b01fb546d5017f005	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_bundle.tar.gz	509	10000	5	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/wh_hbb/0509_wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_hh4b_candidates_v2.parquet	12e88ddf25311b1c40d634ee5aaa49afeb62b443da1b3cdcdefd3bc4df73cf7f	primary_candidate_path_or_sha256	570	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_bundle.tar.gz::root/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_delphes.root	1024	256	96c102699f2fc0528421241bd49f068fcfd67a26eb7f0b9aae0c3d8c73bec6b3
validation	background	background_other_zzz_zbb	zzz_zbb	triboson	authors_inference_background_suite	5e79d451b50e94e77c060d3f	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_bundle.tar.gz	323	1500	15	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/zzz_zbb/0323_zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_hh4b_candidates_v2.parquet	6bdd60910fc23e8128e290add5d327c11583254ca4171ccdbfa144752e9f810c	primary_candidate_path_or_sha256	411	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_bundle.tar.gz::root/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_delphes.root	1024	256	76ce087d8b375cdf8b696636459f00c6d144711388ad15e88883978b97b95362
validation	background	background_qcd	qcd_bbbb_general	wavea	authors_core_training_background	cf1ccdc317877f6a5e178afe	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard009_10k_bundle.tar.gz	365	10000	366	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_bbbb_general/0365_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard009_10k_hh4b_candidates_v2.parquet	031351f9da30047479c4eebc6dac835cfe90f032878d382ae6fa59bc61d68d83	primary_candidate_path_or_sha256	426	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard009_10k_bundle.tar.gz::root/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard009_10k_delphes.root	1024	256	01eac10dafbaf4406eb6caee12eb92f18441915007e5ed1ad0ba7d329267e169
validation	background	background_qcd	qcd_hardqcd	qcd	authors_core_training_background	dbc2524fd971f63957f0ed3a	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1158_seed1221158_bundle.tar.gz	252	10000	1	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0252_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1158_seed1221158_hh4b_candidates_v2.parquet	812508cc25867cd991b2dfa4813aaf21a653e25b6ab85683d478f27599bc358d	primary_candidate_path_or_sha256	340	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1158_seed1221158_bundle.tar.gz::root/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1158_seed1221158_delphes.root	1024	256	10eff49020659ef43fbd52f29f2155504972b21944bd1bfafc3656cc7d1ed70a
validation	background	background_qcd	zbbbb	wavea	authors_core_training_background	5f610cefc685634e2521a5bd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_bundle.tar.gz	480	10000	305	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/zbbbb/0480_zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_hh4b_candidates_v2.parquet	97d1c1743abe54f3917bb1193edf3e6cd93f67e4c38659a4f62e3dcfec398fa4	primary_candidate_path_or_sha256	541	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_bundle.tar.gz::root/zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_delphes.root	1024	256	1a48e3405dcdc48d63d7ee8fa819210ab484ed92c117dec51699fdf64f42543a
validation	background	background_ttbar	ttbar_inclusive	ttbar	authors_core_training_background	815b2a36f947225f771a471d	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard000_event_summary.parquet	346	10000	29	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar27_canonical72_recovery_20260727_v1/runtime_candidates/ttbar_100k_shard000_pythia8_delphes_canonical72.parquet	ff2bed58c9a4a6ce5380b16324f18ff44bbd9a2a0f51f5990e390906086e7d09	supplemental_unique_ttbar_shard_token		local_file	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_100k_shard000_pythia8_delphes.root	1024	256	0925782f56ecf56977e5ae7450e569a62f70b97b080156c55c361c318546297e
validation	background	background_ttbar	ttbar_inclusive	ttbar	authors_core_training_background	906d2b0083c886b2f2e7b3a6	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard005_event_summary.parquet	348	10000	41	/uscms_data/d3/iturkmen/hh4b_delphes/reconstruction_return/hh4b_ttbar7_reconstruction_only_recovery_20260728_v1/members/ttbar_100k_shard005/parquet/ttbar_100k_shard005_pythia8_delphes_canonical72.parquet	c2cb621ead460d5dbb73748ca7b4c8487da2566a072702d0230f9cfd04e71acb	supplemental_unique_ttbar_shard_token		local_file	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard005/root/ttbar_100k_shard005_pythia8_delphes.root	1024	256	1337701eb3b3e1c181e6e711499a0b5b71349af7c27c3b6aa15903d3e39fc466
