sample_class	process_or_mode	campaign	evidence_classes	line_text	source_archive_path	source_member_name	source_line	source_kind	normalization_denominator_authorized	status
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/logs/ttz_zbb_run2_frozen_v2_waveb_pilot_shard1002_10000evt_pythia_hepmc.log	./logs/ttz_zbb_run2_frozen_v2_waveb_pilot_shard1002_10000evt_pythia_hepmc.log	239	pythia_log_or_card	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# the events generated: *	background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# Number of events and rnd seed *	background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	147	generator_banner	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	150	generator_banner	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	194	generator_banner	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# Number of Events : 10000	background/ttz_zbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	379	generator_banner	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# Number of events and rnd seed *	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_mg5.log	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_mg5.log	59	generator_log_or_summary	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_mg5.log	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_mg5.log	86	generator_log_or_summary	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	event_weighting_strategy	Event weighting strategy = -4	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_pythia_hepmc.log	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_pythia_hepmc.log	./logs/ttz_zbb_run2_frozen_v2_waveb_scale400k_shard2103_10000evt_pythia_hepmc.log	241	pythia_log_or_card	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# the events generated: *	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# Number of events and rnd seed *	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	147	generator_banner	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	150	generator_banner	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	194	generator_banner	False	text_candidate_requires_review
background	ttz_zbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# Number of Events : 10000	background/ttz_zbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	379	generator_banner	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# Number of events and rnd seed *	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	72	run_card	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_mg5.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_mg5.log	50	generator_log_or_summary	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_mg5.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_mg5.log	74	generator_log_or_summary	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	event_weighting_strategy	Event weighting strategy = -4	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_pilot_shard4205_10kevt_pythia_hepmc.log	238	pythia_log_or_card	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# the events generated: *	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# Number of events and rnd seed *	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	151	generator_banner	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	154	generator_banner	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	200	generator_banner	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# Number of Events : 10000	background/tw_antitop/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	354	generator_banner	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# Number of events and rnd seed *	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	72	run_card	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_mg5.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_mg5.log	50	generator_log_or_summary	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_mg5.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_mg5.log	74	generator_log_or_summary	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	event_weighting_strategy	Event weighting strategy = -4	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	./logs/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4323_10kevt_pythia_hepmc.log	236	pythia_log_or_card	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# the events generated: *	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# Number of events and rnd seed *	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	151	generator_banner	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	154	generator_banner	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	200	generator_banner	False	text_candidate_requires_review
background	tw_antitop	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# Number of Events : 10000	background/tw_antitop/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	354	generator_banner	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# Number of events and rnd seed *	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	72	run_card	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_mg5.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_mg5.log	50	generator_log_or_summary	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_mg5.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_mg5.log	74	generator_log_or_summary	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	event_weighting_strategy	Event weighting strategy = -4	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_pilot_shard4204_10kevt_pythia_hepmc.log	238	pythia_log_or_card	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# the events generated: *	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# Number of events and rnd seed *	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	151	generator_banner	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	154	generator_banner	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	200	generator_banner	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_pilot50k_20260722_v1	generated_events	# Number of Events : 10000	background/tw_top/unified_background_5m_single_top_pilot50k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	354	generator_banner	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# Number of events and rnd seed *	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/cards/run_card.dat	./cards/run_card.dat	72	run_card	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_mg5.log	./logs/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_mg5.log	50	generator_log_or_summary	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_mg5.log	./logs/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_mg5.log	75	generator_log_or_summary	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	event_weighting_strategy	Event weighting strategy = -4	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/logs/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_pythia_hepmc.log	./logs/tw_top_run2_frozen_v2_single_top_scaleout_shard4317_10kevt_pythia_hepmc.log	237	pythia_log_or_card	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# the events generated: *	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# Number of events and rnd seed *	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	151	generator_banner	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	154	generator_banner	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	200	generator_banner	False	text_candidate_requires_review
background	tw_top	unified_background_5m_single_top_scaleout280k_20260722_v1	generated_events	# Number of Events : 10000	background/tw_top/unified_background_5m_single_top_scaleout280k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	354	generator_banner	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# Number of events and rnd seed *	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/logs/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_mg5.log	./logs/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_mg5.log	141	generator_log_or_summary	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/logs/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_mg5.log	./logs/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_mg5.log	167	generator_log_or_summary	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	event_weighting_strategy	Event weighting strategy = -4	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/logs/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_pythia_hepmc.log	./logs/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	| Subprocess Code | Number of events | sigma +- delta |	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/logs/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_pythia_hepmc.log	./logs/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_pythia_hepmc.log	241	pythia_log_or_card	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# the events generated: *	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	19	generator_banner	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# Number of events and rnd seed *	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	148	generator_banner	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	151	generator_banner	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	195	generator_banner	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_pilots10k_20260721_v1	generated_events	# Number of Events : 10000	background/vbf_hbb/unified_background_5m_waveb_priority_pilots10k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	380	generator_banner	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	# Number of events and rnd seed *	background/vbf_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	23	run_card	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	unweighted,generated_events	10000 = nevents ! Number of unweighted events	background/vbf_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	26	run_card	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	event_norm	average = event_norm ! average/sum. Normalization of the weight in the LHEF	background/vbf_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/cards/run_card.dat	./cards/run_card.dat	70	run_card	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	unweighted	INFO: Generating 10000.0 unweighted events.	background/vbf_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_mg5.log	./logs/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_mg5.log	141	generator_log_or_summary	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	INFO: # Events generated with PDF: NNPDF23_lo_as_0130_qed (247000)	background/vbf_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_mg5.log	./logs/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_mg5.log	168	generator_log_or_summary	False	text_candidate_requires_review
background	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	event_weighting_strategy	Event weighting strategy = -4	background/vbf_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/logs/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_pythia_hepmc.log	./logs/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_pythia_hepmc.log	191	pythia_log_or_card	False	text_candidate_requires_review
