sample	selected_order_index	root_event_entry	p_signal	fit_success	p1_amp	p1_x_mean_gev	p1_y_mean_gev	p1_x_sigma_gev	p1_y_sigma_gev	p1_physical_40_200	p1_in_target_region	p2_amp	p2_x_mean_gev	p2_y_mean_gev	p2_x_sigma_gev	p2_y_sigma_gev	p2_valid	p2_physical_40_200	p2_in_target_region	either_physical_peak_in_target_region	distance	amplitude_ratio	dominant_raw_upstream	dominant_with_valid_secondary
ZH	105	575	0.9992057085037231	True	0.09252278314992989	87.13905195738185	124.0484181103612	6.802482699068521	10.765847250239904	True	True	0.004643944905621884	134.6236626851186	197.87416647818281	12.37121987699076	31.991511445611	True	True	False	True	87.77829673691333	19.92331628179381	True	True
ZH	106	579	0.9996736645698547	True	0.08613108462388516	95.67196012667819	154.5365864722957	6.488434707909087	13.096620811191977	True	False	0.006913743813979755	191.27292252129868	94.74055120933559	12.15250656069488	5.738647476336082	True	True	False	False	112.76129585964685	12.457951428533706	True	True
ZH	107	584	0.9993936419487	True	0.08077964032416467	82.79018350137167	112.14947265096129	13.394835248209532	9.253440238187018	True	True	0.008461489268629838	112.7436452788106	104.49865505522726	15.731606043275255	7.53192393426138	True	True	True	True	30.91512384474124	9.546740267537471	False	False
ZH	108	585	0.9986294507980347	True	0.12574963866565317	82.12367904384864	113.35066180540865	9.871731249435447	8.692849733049085	True	True	0.029909582714038114	84.10747331966316	113.75984171153677	2.805184787132022	19.62435751061687	True	True	True	True	2.0255537327687607	4.2043260806387766	False	False
ZH	109	596	0.9983081817626953	True	0.02796989598755734	113.05858046588101	131.9731307978106	22.669943366885366	10.512079738805769	True	False	0.0235426421366323	198.6773688883338	124.9313469077803	39.10227523502426	9.015822414760217	True	True	False	False	85.90787886615888	1.1880525484451145	False	False
ZH	110	601	0.9997228980064392	True	0.13791957866108104	90.48482460400574	164.67934073576308	6.769309588671941	13.731815466414972	True	False	0.00329202491975482	96.79432938141132	192.38276028089388	14.827217230398555	5.984000004899563	True	True	False	False	28.412836976085984	41.89505912712011	True	True
ZH	111	612	0.9989895820617676	True	0.04622638397964215	87.39279016797353	95.6386922366091	26.2012651689257	15.956225181421576	True	False	0.010513038778819579	213.78976753415972	101.88528403389118	56.92301265807831	6.1321313299013545	True	False	False	False	126.55123783033517	4.397052550854618	False	False
ZH	112	616	0.9995667934417725	True	0.0752712058014312	93.0472426572785	130.99770424026968	11.924936560226763	7.9872355739287	True	True	0.0031028189442336455	125.58896416694168	141.49288528836215	15.811616251798968	85.49913261335792	True	True	False	True	34.19228661620504	24.258974550003007	True	True
ZH	113	619	0.9976294636726379	True	0.04930510729485567	105.35600105949129	121.14053678096049	9.588725891827128	16.219891128110792	True	True	0.0051370424717727455	107.09444419918583	76.78254480465091	9.330973613699939	8.714084942841735	True	True	False	True	44.392044745880945	9.597955937833804	False	False
ZH	114	621	0.9984832406044006	True	0.04520948386965893	105.94162292227563	138.23261693787768	9.717991327452948	13.295977877038139	True	True	0.0038855413567841133	53.94597584023177	107.14273992853126	7.6457822282674615	12.952345702122232	True	True	False	True	60.58157944405827	11.635311458137915	True	True
ZH	115	626	0.9996572136878967	True	0.08989486223656709	85.37555283025611	116.25350550132416	11.048874309639057	6.797922529814287	True	True	0.011140302541799117	109.89584816834159	120.28944568203178	9.992399982185917	17.908750853728225	True	True	False	True	24.85022528286588	8.069337605444368	False	False
ZH	116	639	0.9993684887886047	True	0.08047416705264644	82.8202793466026	185.9056934376097	6.632007872321695	17.6792641549558	True	False	0.004581361499587793	113.33618487398002	84.65939559849843	6.424837344801333	27.55629370657364	True	True	True	True	105.74513377116627	17.565557107835104	True	True
ZH	117	647	0.998552143573761	True	0.040183850843968964	114.50834246650716	184.6096452026353	12.429874121262849	17.544487604004146	True	False	0.005991088759312903	117.09319846755032	134.8912495166968	11.812120708498526	9.482670336656883	True	True	False	False	49.78554358576069	6.707270157115401	False	False
ZH	118	658	0.9999784231185913	True	0.06905125084507192	98.30230785016614	108.69740537936934	12.581973378229135	13.56656744205919	True	False	0.004739296662048548	138.1130638100751	106.11852295655396	4.145364557641638	13.160321664415315	True	True	True	True	39.894196628709444	14.569936378539492	True	True
ZH	119	661	0.9998550415039062	True	0.0795504911368043	75.95756355671124	110.16754708640431	7.035820484256536	14.112291423141842	True	False	0.012193571751434184	122.21651102150267	97.9254370985467	5.321755032052632	2.9702744085551274	True	True	True	True	47.85143130048606	6.523969576629401	False	False
ZH	120	663	0.9993524551391602	True	0.08625166868390045	108.152632549041	134.19520633147832	6.553706478632457	13.409047355483994	True	False	0.006086257567076641	189.93409430186512	194.03117472250247	18.979858133983782	32.66899153520851	True	True	False	False	101.33385712445902	14.171544291926667	True	True
ZH	121	664	0.9996141195297241	True	0.08028186324107424	102.67940127533967	124.07298375394483	10.483660238127648	8.202356117003575	True	True	0.007223436227125066	158.52803708220898	108.21097857110126	24.412929479347937	11.64028898697429	True	True	False	True	58.05750020375387	11.114082095665776	True	True
ZH	122	671	0.9999526143074036	True	0.1461079621266615	91.93874612081875	135.13903253130977	9.531689556928816	8.960747643555544	True	True	0.01482034422318409	100.88746319436264	152.14684216834215	7.805519593411489	3.9806690302127326	True	True	False	True	19.21835388142979	9.858607865402927	False	False
ZH	123	672	0.9986661076545715	True	0.020144116812757358	117.82742115859628	152.79973447760653	13.329100470023509	37.293098307191144	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	124	677	0.9984039068222046	True	0.22763134650952338	196.25418250799663	195.43119270375425	19.64150715178775	1.0000411222013412	True	False	0.04050732514776056	158.2476710330599	197.48094953065512	41.966349114062346	2.5895213583777212	True	True	False	False	38.06174480425095	5.619510685516295	False	False
ZH	125	692	0.9997454881668091	True	0.11135248779636235	94.04217835438818	113.70293964349642	6.165296536637688	10.81505083871926	True	True	0.002563999583869671	107.54411718407587	130.60060564779815	24.709485204674912	6.350014427383376	True	True	False	True	21.629458350905654	43.4292144573228	True	True
ZH	126	693	0.997621476650238	True	0.08821468525484112	59.063701202242896	83.72283580769977	9.952736944668011	6.236827661283114	True	False	0.06711256992683452	84.61644157617853	122.12350718175678	4.757390459666707	12.651539900551976	True	True	True	True	46.12541709942667	1.3144286584616254	False	False
ZH	127	695	0.9981909394264221	True	0.08816543226237968	113.18543694527357	120.05919591515999	12.206194838882954	7.2999548358702455	True	False	0.005470906562297617	152.7343652843236	116.11902365179509	26.516526984423955	16.54410047217106	True	True	False	False	39.74471902318979	16.115324079918636	True	True
ZH	128	706	0.9995754361152649	True	0.058662219687319606	97.50937872374357	118.03003343715295	10.308448677456031	7.985137812631704	True	True	0.005618409321948695	113.40011807255098	134.2171654402909	10.16054950890012	10.356746935902551	True	True	False	True	22.683448581261825	10.441072610739074	True	True
ZH	129	708	0.9988719820976257	True	0.024605591857179993	83.69653292675956	168.63313266654202	14.585914168512197	49.849817139599566	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	130	709	0.9991720914840698	True	0.04915600176979843	86.73889095196502	117.34634593650654	15.598783031148603	17.782404606088015	True	True	0.008897545537633136	166.5613965366269	189.26049013829925	18.76718920201451	6.469727428853481	True	True	False	True	107.4396413531319	5.524669872369608	False	False
ZH	131	710	0.9997091889381409	True	0.1563399775970594	84.44598158982849	118.81102049118364	7.832082969471065	13.479505215908098	True	True	0.006986912836139864	87.27214304686211	141.19601850189372	5.217850541743868	22.608729992792156	True	True	False	True	22.562697633942545	22.376116786285007	True	True
ZH	132	719	0.9991832971572876	True	0.029916649044199117	118.65561100436202	146.9280626373014	9.031814317488198	18.256965736006176	True	False	0.0024333359710649923	205.78728691318565	105.49817564419833	22.087299428529718	21.096988675727633	True	False	False	False	96.47986568679275	12.294499978605737	True	True
ZH	133	721	0.9985327124595642	True	0.016285567973675016	107.15769442085174	169.3458426875262	13.882020244972399	49.75284711716602	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	134	722	0.9976800680160522	True	0.054216620092871405	87.23470890628211	134.67711639052365	10.715083184467685	10.998522183642221	True	True	0.0038902301618747755	148.95186239814603	127.95723285289506	15.760767083184332	16.88487862244043	True	True	False	True	62.0819125824711	13.936609875736348	True	True
ZH	135	727	0.999716579914093	True	0.04197884324023901	96.47493645981072	128.96223799286835	16.630149665778003	8.977030369960382	True	True	0.002748249670425163	153.9208157985547	155.0860840929248	17.997583051099973	19.887405901786234	True	True	False	True	63.106928209674166	15.274756035445918	True	True
ZH	136	731	0.9978299736976624	True	0.10700231701410821	72.27768407836327	114.05165315571736	11.546716225495874	6.4135559730387035	True	False	0.0027345580306866145	117.81186246489398	144.1671979129191	103.19054656978398	7.643774350228959	True	True	False	False	54.59219209153835	39.12965671722871	True	True
ZH	137	739	0.9997925758361816	True	0.07663616121664944	77.19687581635735	130.05252448932433	5.8748301782589	18.070986037436494	True	True	0.5950180807970158	79.39567919507422	170.4231470756383	1.0014044847037629	5.0470181398324145	True	True	False	True	40.43045763165266	0.12879635710228624	False	False
ZH	138	741	0.9991939663887024	True	0.10994448240721837	90.61986024078797	132.53778085885918	6.445066615078277	10.635552438658804	True	True	0.5949492679173143	89.02913975238438	153.93297316832226	8.55110828999935	1.1427598619884707	True	True	False	True	21.454245398781456	0.18479639918222135	False	False
ZH	139	752	0.9994361400604248	True	0.09942812842903047	93.80593263358722	121.79889225989201	7.7089153774769805	16.112670499119805	True	True	6.389262925047231	146.9247987052431	91.7375151412356	1.7552953441683607	1.0000000000000002	True	True	False	True	61.035238403799106	0.015561752520662697	False	False
ZH	140	765	0.9976727366447449	True	0.027634870865763328	80.88753015931142	114.06657331188084	28.243688987877288	16.07977752821018	True	True	0.18894188209373747	173.76750800165382	68.75379553283587	65.85135487203169	1.8635171954657286	True	True	False	True	103.3437860446729	0.14626122360765503	False	False
ZH	141	770	0.9997283220291138	True	0.21690337886258645	88.83001870679136	120.93717414457011	4.761781595621575	9.728417532202085	True	True	0.006526315485403622	100.43666407877846	129.01326548503158	5.6577903577618684	10.01576323424311	True	True	True	True	14.139924615447791	33.23519669677323	True	True
ZH	142	771	0.9996399283409119	True	1.042939671250839	88.81445599348447	133.14882010455733	2.50066432605988	13.476397086085077	True	True	0.03168483072478703	92.67789257410548	193.17962300768204	6.50535179562678	4.753279763917539	True	True	False	True	60.15499513262624	32.916056276574885	True	True
ZH	143	777	0.9990013837814331	True	0.105687546961707	91.69991566847533	112.8897484696388	5.914526432669433	11.945379619458716	True	True	0.006041921072731073	92.00739654221995	137.5804382745149	3.6837646927679817	12.062073612946834	True	True	True	True	24.692604308341625	17.49237464201664	True	True
ZH	144	780	0.9992538094520569	True	0.09699582326910022	72.34205600417694	89.88701680195	9.29358401050097	8.019165433318099	True	False	0.6035108422763844	141.5026975474055	90.64648789320114	17.504580055023137	1.0005203153073567	True	True	False	False	69.1648113928564	0.16071927209002804	False	False
ZH	145	788	0.9977481365203857	True	0.027415903227844016	88.3211526920254	135.599956355273	8.6880080091511	47.20612937935389	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	146	803	0.9987124800682068	True	0.0409788124215443	121.00374580987872	81.50621247524428	6.057139224120581	39.55871612251705	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	147	804	0.9991664290428162	True	0.1950367847774803	80.15915268330023	101.65050333198191	3.1555672811756112	11.861149728253283	True	False	0.005896725226177335	162.471349654076	76.7004070016121	37.338720845774844	6.045991191071532	True	True	False	False	86.01049399375938	33.075440570242854	True	True
ZH	148	807	0.9995188117027283	True	0.025658614113192122	107.93622579513703	135.80975001534046	12.211765408124391	20.3450282171265	True	False	0.0018577026980835971	147.30536518244705	198.62522992903754	9.175185504442153	18.943835368997224	True	True	False	False	74.13308069199287	13.812013159942925	True	True
ZH	149	818	0.999437153339386	False	0.03299779168514937	95.0	165.0	15.0	15.0	False	False	0.010127125100159375	96.21175145609655	195.256403745649	2.318803251585829	3.6537050468780574	True	True	False	False	30.2806589956539	3.258357269096051	False	False
ZH	150	820	0.9999391436576843	True	0.14403502469790572	87.1654975464624	127.67335185516686	4.604112998209816	9.974810131149212	True	True	0.00872016903988266	154.8919376448565	85.83351882641598	21.895630749954968	8.73960092872122	True	True	False	True	79.60805434298165	16.517457865684204	True	True
ZH	151	821	0.9981985092163086	True	0.07546356055270916	89.36818669445721	114.35562107416578	12.639097004287729	11.824898018048083	True	True	0.015258711656527988	197.56470187749497	119.79671910957649	37.00997097275496	7.577842593349267	True	True	False	True	108.33324256932528	4.945604992832033	False	False
ZH	152	831	0.9971848726272583	True	0.03222307737243011	82.3137102915765	122.50198362967642	8.710471286884022	49.99999999999999	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	153	841	0.9987674951553345	True	0.08647151321978575	93.08476165134162	123.92165066285462	9.260574189128334	12.149298361060557	True	True	0.02316752032171745	80.90630926790313	95.56818434375472	3.842994461425655	20.793826605511384	True	True	False	True	30.85828502629417	3.7324457697238556	False	False
ZH	154	844	0.9997392296791077	True	0.12129949077007762	87.8725642537591	133.03532166681404	8.665422785260985	13.491859755849408	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	155	848	0.9998118877410889	True	0.19256872159204574	71.57232366049305	111.48650539443537	10.143581495893407	5.808766391529159	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	156	850	0.9988966584205627	True	0.04501906540924608	99.04626687631279	167.92827653718416	3.5738360487183223	49.99999572895236	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	157	853	0.9998562932014465	True	0.05627310319607984	100.90987231723093	146.42650890025382	6.807479012769791	19.407401077317218	True	False	0.5237197241593967	182.1721514977273	107.30637950414553	1.0000000000000002	7.997150763917053	True	True	False	False	90.18837254090568	0.10744889031323333	False	False
ZH	158	854	0.9994931221008301	True	0.054801492561729684	99.46470183470205	102.24728443171256	14.551338036792837	7.92270377104502	True	False	0.016098054585601405	122.98659608555069	196.00002155382722	11.086614391066144	75.10793771592303	True	True	False	False	96.65844622709618	3.4042307578423685	False	False
ZH	159	855	0.9999000430107117	True	0.08570278321558872	88.6171082304275	132.77499751092273	6.657179803292952	14.60364281292623	True	True	0.008650872346121675	83.22639998120437	154.50605762899374	2.434921890248795	10.671148315810031	True	True	False	True	22.389700964583223	9.906837112676925	False	False
ZH	160	856	0.999862551689148	True	0.12410881709373563	85.34846926803726	123.3179553392918	5.477616822152732	10.794021517280605	True	True	0.0034833187709281867	143.3642423548108	84.87442173849969	7.790741545771458	24.546327647367697	True	True	False	True	69.59694822742755	35.62947443385	True	True
ZH	161	861	0.9997887015342712	True	0.14413476594243213	92.15326536838921	127.31126452534924	9.609772182969843	9.115143468199458	True	True	0.023050230992568005	92.64331430982988	142.03969436834072	8.238484818539748	7.676074095684758	True	True	False	True	14.736580119041493	6.253072517533769	False	False
ZH	162	864	0.9982648491859436	True	0.0490170585236286	84.7319361722187	118.97391869502749	8.9053933755856	14.261074893355577	True	True	0.0027230102678115157	146.11253294663715	85.69912609101866	9.618000646768369	23.313985135255358	True	True	False	True	69.81969266062083	18.001055340501388	True	True
ZH	163	871	0.9984347820281982	True	0.025176862823721953	86.36114529608129	166.03442066149734	8.302534506690698	43.24804417908601	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	164	877	0.9993454217910767	True	0.03351165664303826	122.96779096410276	140.32471417688757	8.334449529482203	107.7255803619632	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	165	880	0.9993870258331299	True	0.03884420306412901	83.59365021576386	140.77317372765145	9.684261744277752	10.163695724655296	True	False	0.018306195073046323	139.17984775249275	163.97104512131168	8.69995763543543	23.495078466684994	True	True	False	False	60.23260407610685	2.121915718101488	False	False
ZH	166	891	0.9998952150344849	True	0.11843297277368518	84.12948731266292	110.73475653422543	5.9104201653827095	10.530822056215213	True	True	0.002498700126663828	119.03832552131126	114.52292243018422	20.069644325963996	9.955607325599464	True	True	False	True	35.113774874440544	47.39783358150004	True	True
ZH	167	892	0.9994765520095825	True	0.05612408818018332	79.15847104978388	90.22328767896968	24.647569839040063	5.113771535432804	True	False	1.1547500160397177	93.5748283881045	221.81122339477605	1.0000086190928597	50.473582836731495	True	False	False	False	132.37528540046037	0.048602803551078655	False	False
ZH	168	903	0.9987452030181885	True	0.0716617551838232	91.10072057197812	104.66463349185855	8.618332020405997	14.901512997411736	True	False	0.004134955791840361	158.20155436803933	96.53269314059051	45.41047490765633	9.534498082485904	True	True	False	False	67.59179203130519	17.330718583554294	True	True
ZH	169	908	0.9995219707489014	True	0.1661698603545704	73.25489627899249	87.68733972564664	10.473976637510729	4.722835997673462	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	170	920	0.9972743988037109	True	0.08786113083930525	95.16050060117604	118.68712204586735	7.144028683475943	7.577899786199266	True	True	0.05870541370932891	120.22546553915024	188.0392215657263	6.5744191163660215	11.24474695758117	True	True	False	True	73.74256691460026	1.4966444368203673	False	False
ZH	171	924	0.9988447427749634	True	0.25776350753741134	95.93086209112904	129.14716437454302	10.154894060855874	2.5010798629096063	True	True	0.016242213382586357	57.63340088066978	126.52003853511681	5.021672011136429	9.099816601855133	True	True	False	True	38.38746312720877	15.869974212613497	True	True
ZH	172	930	0.9996677041053772	True	0.16793785088059543	71.22293354757849	114.56180662337614	3.886889208454245	9.726906311885397	True	False	0.0028789406019050054	72.01517285388928	150.54912717465956	28.398984967207358	75.92605813164167	True	True	False	False	35.99603983189386	58.333211449194316	True	True
ZH	173	931	0.9992785453796387	False	0.03272372282369557	95.0	125.0	15.0	15.0	False	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	174	933	0.9993738532066345	True	0.08358617962393258	78.0763655851484	125.01541592870657	6.273962053970706	17.56269743455151	True	True	0.019846006360678153	195.4365680465666	122.55614329593122	7.114042598157457	11.330619586353581	True	True	False	True	117.38596655336357	4.211738024509853	False	False
ZH	175	936	0.9993372559547424	True	0.04815465837379684	100.92560499324466	121.43731753834572	11.134971589719113	20.092579262580465	True	True	0.002955883149086907	132.16858274307285	126.88833303473737	22.391046976554968	9.986239822995433	True	True	False	True	31.714936995336455	16.291123818163157	True	True
ZH	176	940	0.9980276823043823	True	0.05977924030965696	75.62933626245255	110.72916278254704	10.664747427627432	11.434302699079106	True	False	0.003758773841612012	90.32598783762303	121.85042273773463	14.33372776929843	12.449071523434807	True	True	True	True	18.430246621052582	15.90392048807588	True	True
ZH	177	949	0.9984901547431946	True	0.015779544778688512	115.56806369326999	174.62621275321936	10.919429871304544	49.99738082371422	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	178	950	0.9991579055786133	True	0.06507389281650834	107.42240642672127	125.28798300173429	6.881332165707424	12.701720074473815	True	False	0.004313935350857608	138.2157559377298	123.68872012722817	6.31550183609444	12.441333469585603	True	True	False	False	30.834850670124915	15.084577659137077	True	True
ZH	179	951	0.9991963505744934	True	0.0407101241968613	109.93781447413727	105.55109357394328	23.460885369131645	11.742139607686118	True	False	0.005440326095311177	103.49286163668295	156.69586586761886	33.362925921558606	19.98140320542666	True	True	False	False	51.549249752532155	7.483030149966176	False	False
ZH	180	961	0.998916506767273	True	0.10203535468889026	93.03092964656378	115.38862540078497	7.099907884736815	9.328552306354556	True	True	0.01321166982887031	109.38960577145683	67.73864216010341	12.222307713821412	5.304010016147077	True	True	False	True	50.37982917196504	7.723123269847488	False	False
ZH	181	964	0.9998950958251953	True	0.06759890436494123	94.3436337244664	130.46036469573247	14.136483613604948	10.945277401911998	True	True	0.12806400741708499	120.18848004134723	72.43027421158104	11.340583457273638	1.0000024426305272	True	True	False	True	63.52517204023923	0.5278524835224145	False	False
ZH	182	980	0.9999823570251465	True	0.14050341323583607	89.35995203853139	126.60093234349034	11.03668439167283	9.699588668832869	True	True	0.022145494681901908	141.6249673782334	89.62249716065975	7.859114185541983	12.174162320503164	True	True	False	True	64.02371823808807	6.344559706343363	False	False
ZH	183	993	0.9998714923858643	True	0.026960093221718807	85.58646169793816	120.50574392181876	11.888681561204855	26.86120491518344	True	True	0.01529759683420439	118.65448743242933	160.06988247084226	9.352534220417152	13.644773749032638	True	True	False	True	51.56370220516849	1.7623744117401412	False	False
ZH	184	996	0.9991253614425659	True	0.027405139515290465	129.98258308581188	190.46301651643066	19.850450825830873	23.078780659523048	True	False	0.020907591935441398	127.56836751918738	91.2896637908217	10.011551828579003	8.712556534837	True	True	True	True	99.20273346859038	1.3107745549995542	False	False
ZH	185	997	0.9994149804115295	True	0.04185654213198928	95.45588004892993	193.86160793746174	6.04875171348396	49.9999999997136	True	False	0.004237642248300897	95.3416118965394	95.56698144285544	8.446214718753335	9.254799902223203	True	True	False	False	98.29469291332472	9.877318489726653	False	False
ZH	186	999	0.9995855093002319	True	0.04913212919074799	95.21688448797616	120.74482956755006	14.890936526154064	10.845921589005421	True	True	0.005133817331092387	115.45145413765786	153.32214320059006	20.740899364150653	13.621458952459745	True	True	False	True	38.349956616054655	9.570291660590412	False	False
