variant	category_count	label	category	metric	bootstrap_mean	bootstrap_median	bootstrap_standard_deviation	bootstrap_p16	bootstrap_p84	bootstrap_p2p5	bootstrap_p97p5	valid_replicas	invalid_replicas	invalid_reason_counts_json	nominal_full_oof
mass_aware	5	mass_aware_fixed5_n5	3	systematic_aware_ZA_standalone_contribution	2.130104706983419e-05	1.932093829264906e-05	1.2345447262441755e-05	1.2083444157288879e-05	2.9194447716354908e-05	3.038779652141517e-06	4.9651993246191616e-05	1000	0	{}	1.964083605155963e-05
mass_aware	5	mass_aware_fixed5_n5	3	signal_rows	1393.068	1383.0	137.96587969479975	1253.84	1533.0	1168.9	1686.125	1000	0	{}	1392.0
mass_aware	5	mass_aware_fixed5_n5	3	background_rows	1360.379	1355.0	214.07006645571062	1137.84	1572.1599999999999	965.95	1803.025	1000	0	{}	1361.0
mass_aware	5	mass_aware_fixed5_n5	3	background_sources	79.984	80.0	4.1637820645515395	76.0	84.0	71.0	88.0	1000	0	{}	125.0
mass_aware	5	mass_aware_fixed5_n5	3	transferred_rows	25.908	25.0	9.291386649250253	16.0	35.0	11.0	45.0	1000	0	{}	25.0
mass_aware	5	mass_aware_fixed5_n5	3	transferred_sources	8.896	9.0	1.7047258108241599	7.0	11.0	5.975000000000001	12.0	1000	0	{}	14.0
mass_aware	5	mass_aware_fixed5_n5	3	direct_qcd_rows	3.268	3.0	2.2617009730048956	1.0	6.0	0.0	8.0	1000	0	{}	3.0
mass_aware	5	mass_aware_fixed5_n5	3	direct_qcd_sources	1.344	1.0	0.6603787550338821	1.0	2.0	0.0	2.0	1000	0	{}	2.0
mass_aware	5	mass_aware_fixed5_n5	4	signal_yield	26.41070329755276	26.420273730479117	0.7606099519418946	25.65183484008938	27.137216672345264	24.927015182514843	27.970590099785955	1000	0	{}	26.437533674263115
mass_aware	5	mass_aware_fixed5_n5	4	ordinary_background_yield	23661.675984035923	23598.866147134544	1671.0266736136348	21968.9642181368	25404.147277613152	20585.10643535493	26988.17337758768	1000	0	{}	23748.2627752831
mass_aware	5	mass_aware_fixed5_n5	4	transferred_qcd_yield	174515.91999198825	171415.33919327776	48334.12281093697	125378.94409806747	223824.18000772805	89854.91319013877	275615.0395265487	1000	0	{}	176510.89508568545
mass_aware	5	mass_aware_fixed5_n5	4	background_yield	198177.59597602417	195444.65203850635	48375.84331559144	149064.51728872795	247796.61135569477	112867.80897375054	299759.87931084307	1000	0	{}	200259.15786096855
mass_aware	5	mass_aware_fixed5_n5	4	signal_over_background	0.00014203450327014353	0.00013541343074584296	3.868440761985814e-05	0.00010660256381093021	0.0001792588312327196	8.826555308031664e-05	0.0002304531311692332	1000	0	{}	0.00013201660266951473
mass_aware	5	mass_aware_fixed5_n5	4	signal_over_sqrt_background	0.06073860009681612	0.059810518543284175	0.008110303440591143	0.052993040203573684	0.06889992003303945	0.04783082655214655	0.07907486306726794	1000	0	{}	0.05907785861587325
mass_aware	5	mass_aware_fixed5_n5	4	background_neff	17.056167615612555	16.79810149839048	3.3773410875421193	13.791608142808183	20.386749998144666	11.055763664243287	24.011850807296007	1000	0	{}	17.096849944151312
mass_aware	5	mass_aware_fixed5_n5	4	signal_neff	2046.1800224204035	2048.01272800678	59.72638018877607	1984.460033346414	2101.8935284089166	1929.1429777648268	2164.2902732406064	1000	0	{}	2048.8628950273455
mass_aware	5	mass_aware_fixed5_n5	4	transferred_qcd_fraction	0.87288471808231	0.8783150800223103	0.03505476517118149	0.8423433673655724	0.9056917256092674	0.7878166002755093	0.9218403026787603	1000	0	{}	0.8814123507311934
mass_aware	5	mass_aware_fixed5_n5	4	direct_qcd_closure_yield	975110.1293549477	892888.1436668523	698943.2982390375	186769.82646544368	1608519.9948367483	41.16994730840985	2503571.5357417553	1000	0	{}	986170.132031303
mass_aware	5	mass_aware_fixed5_n5	4	direct_qcd_closure_ratio	6.103297090940986	5.23583756055254	4.9617825796527795	1.2602945607774523	10.4571051084556	0.00025563432743915904	17.425486567110674	1000	0	{}	5.587021308529293
mass_aware	5	mass_aware_fixed5_n5	4	direct_qcd_neff	2.533168926040765	2.264789258882507	1.3481252062623423	1.27273815023144	3.4934404877586496	1.0	6.002644301728001	986	14	"{""nonfinite metric"":14}"	1.796561633364788
mass_aware	5	mass_aware_fixed5_n5	4	minimum_support_margin	4.392866666666666	4.333333333333333	0.6978223782791598	3.6666666666666665	5.0	3.0	5.666666666666667	1000	0	{}	6.8
mass_aware	5	mass_aware_fixed5_n5	4	nominal_asimov_ZA_contribution	0.06073711070166573	0.05980916113952059	0.00810967325892238	0.05299210086258087	0.06889794929093243	0.047830143000671455	0.07907175094084855	1000	0	{}	0.059076558811013986
mass_aware	5	mass_aware_fixed5_n5	4	systematic_aware_ZA_standalone_contribution	6.283016253359969e-05	5.874007343941928e-05	2.0817635948492666e-05	4.483723860110891e-05	8.083675311868044e-05	3.66417793005596e-05	0.00011290700589294731	1000	0	{}	5.6757947423045255e-05
mass_aware	5	mass_aware_fixed5_n5	4	signal_rows	3230.202	3230.0	127.98175074800518	3098.0	3357.0	2988.95	3483.0	1000	0	{}	3238.0
mass_aware	5	mass_aware_fixed5_n5	4	background_rows	1559.884	1551.0	132.78190229687772	1427.0	1688.0	1321.95	1844.1749999999997	1000	0	{}	1566.0
mass_aware	5	mass_aware_fixed5_n5	4	background_sources	90.606	91.0	4.433330398066269	86.0	95.0	81.975	99.0	1000	0	{}	142.0
mass_aware	5	mass_aware_fixed5_n5	4	transferred_rows	34.337	34.0	8.988894883756913	25.0	43.0	18.0	54.0	1000	0	{}	34.0
mass_aware	5	mass_aware_fixed5_n5	4	transferred_sources	13.206	13.0	2.0707128849388687	11.0	15.0	9.0	17.0	1000	0	{}	21.0
mass_aware	5	mass_aware_fixed5_n5	4	direct_qcd_rows	5.849	5.0	3.3183143627767113	2.0	9.0	1.0	13.0	1000	0	{}	6.0
mass_aware	5	mass_aware_fixed5_n5	4	direct_qcd_sources	2.526	3.0	0.9696722457945594	2.0	4.0	1.0	4.0	1000	0	{}	4.0
mass_aware	6	mass_aware_scan_n6_n6	0	signal_yield	22.772369209757418	22.755844788468195	1.0415607972834677	21.74586254152334	23.830969309706088	20.737890481149858	24.797330631115358	1000	0	{}	22.813452955999725
mass_aware	6	mass_aware_scan_n6_n6	0	ordinary_background_yield	220178.17229625292	219779.5345710965	8268.442300465256	211725.97967471383	228726.4643731974	203744.10190365542	236562.2931270229	1000	0	{}	220145.26468265255
mass_aware	6	mass_aware_scan_n6_n6	0	transferred_qcd_yield	2878568.4779384136	2870267.669190857	290412.65880773833	2591317.647992658	3160242.088037015	2338964.362490692	3461346.1807020903	1000	0	{}	2878864.3064728263
mass_aware	6	mass_aware_scan_n6_n6	0	background_yield	3098746.6502346667	3091575.370260855	290624.50397755456	2808488.1451448305	3380503.011597412	2562936.640930469	3686342.3669323605	1000	0	{}	3099009.571155479
mass_aware	6	mass_aware_scan_n6_n6	0	signal_over_background	7.416069348910974e-06	7.314450399661361e-06	8.029419387121953e-07	6.670043719856935e-06	8.216135582624777e-06	6.060735120390049e-06	9.162282748809725e-06	1000	0	{}	7.36153033160644e-06
mass_aware	6	mass_aware_scan_n6_n6	0	signal_over_sqrt_background	0.012980944729973486	0.012933119988098003	0.000880341083465209	0.012119879840606685	0.01386816874595326	0.011403963445603738	0.01483883408765237	1000	0	{}	0.012959240946300387
mass_aware	6	mass_aware_scan_n6_n6	0	background_neff	160.74230615407924	159.27324815312	18.82533382960036	142.35516379490912	178.87150425872773	127.18113344999082	201.34829219052332	1000	0	{}	159.68928115419118
mass_aware	6	mass_aware_scan_n6_n6	0	signal_neff	1732.3808025834826	1734.0752704538636	83.77762547763176	1648.207784454916	1819.001841756524	1563.5449588416184	1891.4620432916665	1000	0	{}	1736.066376427761
mass_aware	6	mass_aware_scan_n6_n6	0	transferred_qcd_fraction	0.9283262783137726	0.9287705807590625	0.007183794259603372	0.921048727184455	0.9355850482485949	0.9140015514415442	0.9409069268774832	1000	0	{}	0.9289627025577173
mass_aware	6	mass_aware_scan_n6_n6	0	direct_qcd_closure_yield	6096495.33949975	5871806.419329225	2237120.120710306	3810718.8568552593	8400753.179753583	2316070.320913849	10712759.46682935	1000	0	{}	6105996.293919713
mass_aware	6	mass_aware_scan_n6_n6	0	direct_qcd_closure_ratio	2.114780935947477	2.067625073597185	0.7387007168336539	1.3465397935763916	2.859328167824859	0.8642429176724652	3.612958400405158	1000	0	{}	2.120973982758068
mass_aware	6	mass_aware_scan_n6_n6	0	direct_qcd_neff	7.705403344469412	7.35374815456785	2.5736486926604036	5.307833595322889	10.182542864824793	3.38834695405867	13.516946350533157	1000	0	{}	6.6902522081943365
mass_aware	6	mass_aware_scan_n6_n6	0	minimum_support_margin	15.709100000000001	15.7	0.5500270172634429	15.1	16.3	14.6	16.8	1000	0	{}	24.6
mass_aware	6	mass_aware_scan_n6_n6	0	nominal_asimov_ZA_contribution	0.01298092857305457	0.012933103947872466	0.0008803382931070007	0.01211986604923808	0.013868150072542593	0.011403951440583928	0.014838811069339245	1000	0	{}	0.012959225046328777
mass_aware	6	mass_aware_scan_n6_n6	0	systematic_aware_ZA_standalone_contribution	1.3860398892355828e-06	0.0	1.5932239447160025e-06	0.0	3.2708113318454115e-06	0.0	3.8161741515843705e-06	1000	0	{}	0.0
mass_aware	6	mass_aware_scan_n6_n6	0	signal_rows	2590.479	2596.0	197.76688119677243	2387.84	2794.16	2176.925	2937.125	1000	0	{}	2601.0
mass_aware	6	mass_aware_scan_n6_n6	0	background_rows	15788.646	15709.5	2302.8755608005686	13525.52	18049.84	11423.025	20334.449999999997	1000	0	{}	15818.0
mass_aware	6	mass_aware_scan_n6_n6	0	background_sources	157.091	157.0	5.50027017263443	151.0	163.0	146.0	168.0	1000	0	{}	246.0
mass_aware	6	mass_aware_scan_n6_n6	0	transferred_rows	460.316	453.0	88.31779082481725	369.84000000000003	547.3199999999999	309.9	656.025	1000	0	{}	458.0
mass_aware	6	mass_aware_scan_n6_n6	0	transferred_sources	55.212	55.0	3.699559803914885	51.0	59.0	48.0	62.0	1000	0	{}	87.0
mass_aware	6	mass_aware_scan_n6_n6	0	direct_qcd_rows	38.664	38.0	12.018383649457425	27.0	50.0	18.0	65.02499999999998	1000	0	{}	38.0
mass_aware	6	mass_aware_scan_n6_n6	0	direct_qcd_sources	12.062	12.0	1.9697807076007308	10.0	14.0	8.0	16.0	1000	0	{}	19.0
mass_aware	6	mass_aware_scan_n6_n6	1	signal_yield	7.978402857417879	7.991183338651732	0.8316709238276595	7.102217982135413	8.798624564281306	6.384391309528915	9.549439570842795	1000	0	{}	7.943014813894008
mass_aware	6	mass_aware_scan_n6_n6	1	ordinary_background_yield	56256.53198161897	56001.722564109026	6533.441022068696	49742.29091706291	62958.680031570926	44116.91415714962	69506.48154802703	1000	0	{}	56095.059399916936
mass_aware	6	mass_aware_scan_n6_n6	1	transferred_qcd_yield	252814.66729681808	252120.39023759606	76191.6729368799	179213.44743150342	325881.6064160143	108446.51462038948	415908.8453480591	1000	0	{}	255405.52405281525
mass_aware	6	mass_aware_scan_n6_n6	1	background_yield	309071.19927843707	308844.39845371206	76495.81195803832	233688.7988410901	382843.49882349116	163143.7499985917	471191.6139565262	1000	0	{}	311500.5834527321
mass_aware	6	mass_aware_scan_n6_n6	1	signal_over_background	2.7609347842468363e-05	2.598340015782725e-05	8.390292293938469e-06	2.0495037636679752e-05	3.4576371294405705e-05	1.6132021292856124e-05	4.869287784798657e-05	1000	0	{}	2.5499197227344202e-05
mass_aware	6	mass_aware_scan_n6_n6	1	signal_over_sqrt_background	0.01470225051527502	0.014521356654524566	0.0024344969580633803	0.012434996632310688	0.01693823958186905	0.010639383421862634	0.020149992548737266	1000	0	{}	0.014231672470907978
mass_aware	6	mass_aware_scan_n6_n6	1	background_neff	29.49851398314589	29.29533329075967	5.885454721076216	23.64143342475049	35.109523879286925	18.667108589586494	41.7456243175262	1000	0	{}	29.32706891884145
mass_aware	6	mass_aware_scan_n6_n6	1	signal_neff	626.8963295201709	626.488706949985	73.97969099470649	554.1910006401172	702.4170602954899	485.46155657651263	775.0686832360251	1000	0	{}	621.4885139792984
mass_aware	6	mass_aware_scan_n6_n6	1	transferred_qcd_fraction	0.8055198256119384	0.8175203867960981	0.058818873129017256	0.757601039529328	0.8559301302544738	0.6569980739120113	0.8877599307501606	1000	0	{}	0.8199198897859243
mass_aware	6	mass_aware_scan_n6_n6	1	direct_qcd_closure_yield	1113334.3961941884	1090496.7944428315	706259.1782669977	454997.93313262914	1818724.6141498876	2087.4201002430364	2638367.270767399	1000	0	{}	1093055.895808402
mass_aware	6	mass_aware_scan_n6_n6	1	direct_qcd_closure_ratio	4.585812334905338	4.237973183449492	3.05331048586465	1.7760412231245568	7.264196970364836	0.007708770413402845	11.136396857101238	1000	0	{}	4.279687762674895
mass_aware	6	mass_aware_scan_n6_n6	1	direct_qcd_neff	2.9039538545152475	2.6762388977636684	1.5144991619828287	1.0875996009688849	4.3602215919310465	1.0	6.6597364726858945	991	9	"{""nonfinite metric"":9}"	2.67786639022512
mass_aware	6	mass_aware_scan_n6_n6	1	minimum_support_margin	3.3313333333333337	3.3333333333333335	0.6339980355368777	2.6666666666666665	4.0	2.0	4.333333333333333	1000	0	{}	5.333333333333333
mass_aware	6	mass_aware_scan_n6_n6	1	nominal_asimov_ZA_contribution	0.014702179659972935	0.01452128744693518	0.002434463066209634	0.012434954814787109	0.01693813025033554	0.01063935410131661	0.020149831300743083	1000	0	{}	0.014231611988844813
mass_aware	6	mass_aware_scan_n6_n6	1	systematic_aware_ZA_standalone_contribution	1.0986544334282956e-05	1.154804010830281e-05	7.735572799099579e-06	0.0	1.6547071424213623e-05	0.0	2.766547303509231e-05	1000	0	{}	1.1891291963032254e-05
mass_aware	6	mass_aware_scan_n6_n6	1	signal_rows	1019.696	1015.0	199.57106552352272	819.0	1223.1599999999999	638.975	1409.1499999999999	1000	0	{}	1007.0
mass_aware	6	mass_aware_scan_n6_n6	1	background_rows	1952.487	1924.5	385.222159205494	1594.84	2338.0	1238.8	2744.1499999999996	1000	0	{}	1939.0
mass_aware	6	mass_aware_scan_n6_n6	1	background_sources	88.04	88.0	4.328410231844382	84.0	92.0	80.0	97.0	1000	0	{}	138.0
mass_aware	6	mass_aware_scan_n6_n6	1	transferred_rows	32.556	32.0	9.016216288230677	23.840000000000003	42.0	16.0	51.0	1000	0	{}	33.0
mass_aware	6	mass_aware_scan_n6_n6	1	transferred_sources	9.994	10.0	1.9019941066106336	8.0	12.0	6.0	13.0	1000	0	{}	16.0
mass_aware	6	mass_aware_scan_n6_n6	1	direct_qcd_rows	5.04	5.0	2.241746066222806	3.0	7.0	1.0	10.0	1000	0	{}	5.0
mass_aware	6	mass_aware_scan_n6_n6	1	direct_qcd_sources	3.155	3.0	1.0835816301272134	2.0	4.0	1.0	5.0	1000	0	{}	5.0
mass_aware	6	mass_aware_scan_n6_n6	2	signal_yield	4.850351948696512	4.834394628342867	0.39169823982154145	4.454481635792367	5.257445191704851	4.119193838190794	5.653814032750698	1000	0	{}	4.840981119006377
mass_aware	6	mass_aware_scan_n6_n6	2	ordinary_background_yield	16870.604945599764	16800.80624393605	1488.5016861658755	15405.559116373997	18368.615878065422	14224.003027150668	19988.92083084712	1000	0	{}	16902.0504736155
mass_aware	6	mass_aware_scan_n6_n6	2	transferred_qcd_yield	195063.7672967739	191386.53369016695	69777.75400215642	124755.152017749	261996.4833932703	73635.75029090363	345198.84956577775	1000	0	{}	194739.8348119495
mass_aware	6	mass_aware_scan_n6_n6	2	background_yield	211934.37224237365	209427.91368461947	69834.39662003939	142114.27074571516	279076.8942554342	89367.49945934299	360871.67086159636	1000	0	{}	211641.885285565
mass_aware	6	mass_aware_scan_n6_n6	2	signal_over_background	2.6031029030102522e-05	2.3309261130336494e-05	1.1393460980033884e-05	1.7045774549932025e-05	3.4860326588505115e-05	1.288048079457901e-05	5.3912247914772995e-05	1000	0	{}	2.287345490461172e-05
mass_aware	6	mass_aware_scan_n6_n6	2	signal_over_sqrt_background	0.011035248136913638	0.010660410997110088	0.002322847872283629	0.008979344989506016	0.013180015991825805	0.00769966069597041	0.01641801239291723	1000	0	{}	0.01052283057545208
mass_aware	6	mass_aware_scan_n6_n6	2	background_neff	9.127564238599975	9.003505225735971	2.3181528564375147	6.73296806270482	11.510661272054655	4.9545388198563	13.897436413113248	1000	0	{}	8.351662850759386
mass_aware	6	mass_aware_scan_n6_n6	2	signal_neff	371.33661278167205	370.26071094284964	29.41832759184396	342.5366690843935	400.3062853174018	317.6923316122434	431.3755625716393	1000	0	{}	370.1297359162893
mass_aware	6	mass_aware_scan_n6_n6	2	transferred_qcd_fraction	0.909697948885603	0.9188972312773043	0.03898437990282781	0.8818937463570521	0.9405199612266387	0.8118576607812896	0.9542011900579738	1000	0	{}	0.9201384430553062
mass_aware	6	mass_aware_scan_n6_n6	2	direct_qcd_closure_yield	180741.1966093277	183995.32261072946	177904.03554334264	2102.479375670097	365888.1658457888	0.0	549883.4884565182	1000	0	{}	183995.32261072946
mass_aware	6	mass_aware_scan_n6_n6	2	direct_qcd_closure_ratio	1.124640396405686	0.8282218232094525	1.4555759129497798	0.008841533225580747	2.117967199102391	0.0	4.810759477564067	1000	0	{}	0.9448263257920729
mass_aware	6	mass_aware_scan_n6_n6	2	direct_qcd_neff	1.6309456663011304	1.0701268794060181	0.8133279846276006	1.0	2.0462293835836833	1.0	4.0	880	120	"{""nonfinite metric"":120}"	1.0231146917918417
mass_aware	6	mass_aware_scan_n6_n6	2	minimum_support_margin	2.4887333333333337	2.4	0.6083519073318218	1.8	3.2	1.3333333333333333	3.6666666666666665	1000	0	{}	2.6
mass_aware	6	mass_aware_scan_n6_n6	2	nominal_asimov_ZA_contribution	0.011035196006506662	0.010660367759086544	0.002322810606957265	0.008979320864321075	0.013179944394143448	0.007699644361956922	0.016417874501292885	1000	0	{}	0.01052279046024795
mass_aware	6	mass_aware_scan_n6_n6	2	systematic_aware_ZA_standalone_contribution	9.38306193933969e-06	7.741788765375937e-06	7.049969388081089e-06	3.926870580198589e-06	1.4859615656439511e-05	0.0	2.506859347952974e-05	1000	0	{}	5.6656956313522435e-06
mass_aware	6	mass_aware_scan_n6_n6	2	signal_rows	566.169	564.0	56.19054917703525	513.0	620.0	458.975	682.025	1000	0	{}	563.0
mass_aware	6	mass_aware_scan_n6_n6	2	background_rows	779.607	774.0	109.81822523421872	671.0	888.16	581.0	1009.025	1000	0	{}	778.0
mass_aware	6	mass_aware_scan_n6_n6	2	background_sources	77.981	78.0	4.139054332908759	74.0	82.0	70.0	86.02499999999998	1000	0	{}	122.0
mass_aware	6	mass_aware_scan_n6_n6	2	transferred_rows	13.088	13.0	3.464138602344926	10.0	17.0	7.0	20.0	1000	0	{}	13.0
mass_aware	6	mass_aware_scan_n6_n6	2	transferred_sources	8.207	8.0	1.7190422060281436	6.0	10.0	5.0	11.0	1000	0	{}	13.0
mass_aware	6	mass_aware_scan_n6_n6	2	direct_qcd_rows	2.077	2.0	1.3823827190694993	1.0	4.0	0.0	5.0	1000	0	{}	2.0
mass_aware	6	mass_aware_scan_n6_n6	2	direct_qcd_sources	1.298	1.0	0.6705562210923447	1.0	2.0	0.0	2.0	1000	0	{}	2.0
mass_aware	6	mass_aware_scan_n6_n6	3	signal_yield	7.889713147250906	7.878180108331067	0.38775773525560586	7.4949861035359175	8.282200644657541	7.15651096059516	8.674134345554343	1000	0	{}	7.889806052787328
mass_aware	6	mass_aware_scan_n6_n6	3	ordinary_background_yield	19096.938490216082	19125.350263528017	1431.5239448906475	17700.744115876878	20460.123434403497	16261.411212414561	21964.258567979887	1000	0	{}	19115.796588555397
mass_aware	6	mass_aware_scan_n6_n6	3	transferred_qcd_yield	154200.18094415547	148040.1780914734	57318.07244380133	97203.28431860504	210116.60186513126	63914.198492969	283969.71946301614	1000	0	{}	155883.9293070922
mass_aware	6	mass_aware_scan_n6_n6	3	background_yield	173297.11943437156	167625.27245060285	57303.69013738363	116313.63621771347	229177.50080675888	83624.85969884574	301997.3417905776	1000	0	{}	174999.7258956476
mass_aware	6	mass_aware_scan_n6_n6	3	signal_over_background	5.131414496196463e-05	4.6972778451756733e-05	2.046360621712115e-05	3.4245288783262096e-05	6.800729997382142e-05	2.589087483061764e-05	9.424650987300527e-05	1000	0	{}	4.508467663253383e-05
mass_aware	6	mass_aware_scan_n6_n6	3	signal_over_sqrt_background	0.019800128577928216	0.019259494339339295	0.003755396962750194	0.01623381100721364	0.02308633997689743	0.014065189245797218	0.027862449792126803	1000	0	{}	0.018860258603299287
mass_aware	6	mass_aware_scan_n6_n6	3	background_neff	10.379316780181584	10.132053646158022	2.910963573494409	7.463130763583297	13.384608412557219	5.325473958523393	16.54483989267871	1000	0	{}	9.194077312215741
mass_aware	6	mass_aware_scan_n6_n6	3	signal_neff	598.5685382521567	597.7109151658215	31.025014037269248	567.0379483178978	629.925623697822	540.4773074980993	659.6696560650079	1000	0	{}	598.3197873398157
mass_aware	6	mass_aware_scan_n6_n6	3	transferred_qcd_fraction	0.8757837045130727	0.8859820214578762	0.050142389361230014	0.833879659302915	0.9186726539969913	0.7640660732094351	0.9370289862535338	1000	0	{}	0.890766705543561
mass_aware	6	mass_aware_scan_n6_n6	3	direct_qcd_closure_yield	493907.3276119634	458637.7414937589	466256.4651695053	4537.300761089685	913735.2082556766	0.0	1817739.4395199185	1000	0	{}	458970.08350350836
mass_aware	6	mass_aware_scan_n6_n6	3	direct_qcd_closure_ratio	3.826100747877924	2.9054802131173125	4.600070539469541	0.027872658508944926	7.0248087617580115	0.0	16.732818663594816	1000	0	{}	2.9443066103327094
mass_aware	6	mass_aware_scan_n6_n6	3	direct_qcd_neff	2.083571199458402	2.0	1.4052010932389805	1.0185484226439323	3.019958669460431	1.0	6.000000000000001	965	35	"{""nonfinite metric"":35}"	1.0200245505037147
mass_aware	6	mass_aware_scan_n6_n6	3	minimum_support_margin	3.2978844062189148	3.3333333333333335	0.6556430652255916	2.6666666666666665	4.0	2.0	4.333333333333333	1000	0	{}	4.4
mass_aware	6	mass_aware_scan_n6_n6	3	nominal_asimov_ZA_contribution	0.019799946724963543	0.01925934188831463	0.0037552791809368703	0.016233720815528235	0.023086097871236937	0.014065127771023483	0.027862019391599598	1000	0	{}	0.01886011688782753
mass_aware	6	mass_aware_scan_n6_n6	3	systematic_aware_ZA_standalone_contribution	2.2350230092451326e-05	1.9936583264651106e-05	1.390637127802657e-05	1.2595659288854996e-05	3.099394525137395e-05	9.88214443115225e-06	4.7274350311847843e-05	1000	0	{}	1.9349011713005275e-05
mass_aware	6	mass_aware_scan_n6_n6	3	signal_rows	887.623	886.0	71.83086066269527	818.0	957.0	742.0	1030.025	1000	0	{}	887.0
mass_aware	6	mass_aware_scan_n6_n6	3	background_rows	914.983	911.5	114.45518205699426	805.0	1028.0	697.975	1141.025	1000	0	{}	917.0
mass_aware	6	mass_aware_scan_n6_n6	3	background_sources	86.875	87.0	4.367659722488859	83.0	91.0	78.0	95.0	1000	0	{}	136.0
mass_aware	6	mass_aware_scan_n6_n6	3	transferred_rows	21.904	21.0	6.158791660278395	16.0	28.0	11.0	35.0	1000	0	{}	22.0
mass_aware	6	mass_aware_scan_n6_n6	3	transferred_sources	10.09	10.0	1.9025034873869533	8.0	12.0	6.0	13.0	1000	0	{}	16.0
mass_aware	6	mass_aware_scan_n6_n6	3	direct_qcd_rows	4.258	4.0	2.448557010043146	2.0	7.0	0.0	10.0	1000	0	{}	4.0
mass_aware	6	mass_aware_scan_n6_n6	3	direct_qcd_sources	1.967	2.0	0.8065739653383077	1.0	3.0	0.0	3.0	1000	0	{}	3.0
mass_aware	6	mass_aware_scan_n6_n6	4	signal_yield	9.336629584105337	9.354578647353533	0.48946163618143335	8.835494975536289	9.789368023885041	8.34229434294906	10.267944137407904	1000	0	{}	9.341342288318822
mass_aware	6	mass_aware_scan_n6_n6	4	ordinary_background_yield	16604.469847945682	16577.494859768874	1503.7138821882404	15084.558024281418	18072.589535374984	13729.701584790613	19573.817078615022	1000	0	{}	16592.96336591825
mass_aware	6	mass_aware_scan_n6_n6	4	transferred_qcd_yield	95815.36714438141	88764.20837071573	53577.81026557749	45599.4949587678	147996.5265080356	12412.258236211468	226725.9334333122	1000	0	{}	93393.90349902344
mass_aware	6	mass_aware_scan_n6_n6	4	background_yield	112419.8369923271	105015.17981741215	53638.79213929907	61485.78028583994	164080.47138475662	29425.051903155087	245744.24376245844	1000	0	{}	109986.86686494166
mass_aware	6	mass_aware_scan_n6_n6	4	signal_over_background	0.00010909481114036777	8.869059903334564e-05	7.304299904242121e-05	5.664104076344167e-05	0.0001524207546977107	3.803760368883267e-05	0.00031449006611438405	1000	0	{}	8.49314336755271e-05
mass_aware	6	mass_aware_scan_n6_n6	4	signal_over_sqrt_background	0.030663610715956347	0.02868051182109307	0.008927687238319923	0.02289069469600885	0.03783965424085745	0.018517937553705045	0.05471651344275193	1000	0	{}	0.028166888237800544
mass_aware	6	mass_aware_scan_n6_n6	4	background_neff	7.392407537658102	5.784047576550064	13.641242887056741	3.948077731163643	7.837956987030081	2.805579373530144	10.698326601430248	1000	0	{}	4.643787910271243
mass_aware	6	mass_aware_scan_n6_n6	4	signal_neff	708.0347834290145	709.0377120781668	37.03963100571941	672.0270919791454	743.0859821988274	635.1044161023257	781.8407714059896	1000	0	{}	708.2631018493279
mass_aware	6	mass_aware_scan_n6_n6	4	transferred_qcd_fraction	0.8061847142767659	0.8433667119860146	0.13070916162571458	0.7272192945877152	0.9001775491254405	0.4488549003990392	0.9319236607075758	1000	0	{}	0.8491368666197797
mass_aware	6	mass_aware_scan_n6_n6	4	direct_qcd_closure_yield	30678.44061003629	31177.277042719805	30685.675051132937	0.0	62354.55408543961	0.0	93531.83112815942	1000	0	{}	31177.277042719805
mass_aware	6	mass_aware_scan_n6_n6	4	direct_qcd_closure_ratio	0.6233086299007163	0.28155019820799143	2.0398176174232314	0.0	0.8570109851377692	0.0	3.1160884887397837	1000	0	{}	0.3338256125363237
mass_aware	6	mass_aware_scan_n6_n6	4	direct_qcd_neff	1.5845410628019323	1.0	0.7795900434273945	1.0	2.0	1.0	3.0	621	379	"{""nonfinite metric"":367,""transferred-QCD rows below 5"":5,""transferred-QCD rows below 5; transferred-QCD sources below 3"":4,""transferred-QCD sources below 3"":3}"	1.0
mass_aware	6	mass_aware_scan_n6_n6	4	minimum_support_margin	1.9903921966621028	2.0	0.5189319672528171	1.4	2.55070702349519	1.0	3.0	1000	0	{}	2.3218939551356215
mass_aware	6	mass_aware_scan_n6_n6	4	nominal_asimov_ZA_contribution	0.030662947513026326	0.028680090494935844	0.008926957517254397	0.022890490626435184	0.03783873138548364	0.018517830855840415	0.05471377869095407	1000	0	{}	0.028166489542869644
mass_aware	6	mass_aware_scan_n6_n6	4	systematic_aware_ZA_standalone_contribution	0.00011822929567464042	4.011937876835602e-05	0.0010703099189917752	2.353976574839056e-05	8.002206025395851e-05	1.4154677222714133e-05	0.00030338706886497916	1000	0	{}	3.7861440245502145e-05
mass_aware	6	mass_aware_scan_n6_n6	4	signal_rows	1048.584	1044.0	70.16947127276006	979.0	1120.0	925.975	1188.025	1000	0	{}	1049.0
mass_aware	6	mass_aware_scan_n6_n6	4	background_rows	865.719	863.0	110.17374593474297	752.84	975.0	664.825	1082.025	1000	0	{}	870.0
mass_aware	6	mass_aware_scan_n6_n6	4	background_sources	75.423	75.0	3.9267659072690457	72.0	79.0	68.0	83.0	1000	0	{}	118.0
mass_aware	6	mass_aware_scan_n6_n6	4	transferred_rows	13.251	13.0	4.557495997778799	9.0	18.0	5.0	23.0	1000	0	{}	13.0
