variant	category_count	label	metric	bootstrap_mean	bootstrap_median	bootstrap_standard_deviation	bootstrap_p16	bootstrap_p84	bootstrap_p2p5	bootstrap_p97p5	valid_replicas	invalid_replicas	invalid_reason_counts_json	nominal_full_oof
mass_plane_blind	5	mass_plane_blind_fixed5_n5	signal_over_background	1.9226662953574164e-05	1.912222885949979e-05	1.6373958629501236e-06	1.7586915060773127e-05	2.0899596447440883e-05	1.6279403360708656e-05	2.271676017021132e-05	1000	0	{}	1.9090527298524047e-05
mass_plane_blind	5	mass_plane_blind_fixed5_n5	signal_over_sqrt_background	0.0389904228373231	0.03892788433531945	0.0017188665663925861	0.03730789770844271	0.04072010748386655	0.03576861810364833	0.04264137830667921	1000	0	{}	0.038893227518498434
mass_plane_blind	5	mass_plane_blind_fixed5_n5	background_neff	218.95382917012705	217.98932457540343	23.751323389967414	195.76859874207105	242.1103439498773	175.2207699444645	269.3949525253696	1000	0	{}	218.0042654728853
mass_plane_blind	5	mass_plane_blind_fixed5_n5	signal_neff	6077.509209867343	6079.068521725643	73.01792232424516	6005.933811532064	6151.081428646863	5933.38187853005	6222.127041752474	1000	0	{}	6079.441177258959
mass_plane_blind	5	mass_plane_blind_fixed5_n5	transferred_qcd_fraction	0.914420369193403	0.91481672640617	0.0073265476238787396	0.9071176088444595	0.921919837157307	0.8990273381986108	0.9275996662729177	1000	0	{}	0.9150823329517485
mass_plane_blind	5	mass_plane_blind_fixed5_n5	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783248	0.6644475241356129	1.648610468734691	3.012045561430578	1.1521065880753263	3.612474433414841	1000	0	{}	2.3325464675742436
mass_plane_blind	5	mass_plane_blind_fixed5_n5	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.14469361076842638	0.3934273932159061	0.6679996398666763	0.1419391475211252	0.7231814246168814	1000	0	{}	0.5712839963098525
mass_plane_blind	5	mass_plane_blind_fixed5_n5	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.025901396098855427	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_plane_blind	5	mass_plane_blind_fixed5_n5	minimum_support_margin	1.1	1.0	0.3690507019948141	0.6666666666666666	1.4	0.4	1.6666666666666667	1000	0	{}	1.4
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	combined_nominal_asimov_ZA	0.07005854832762946	0.0695097455787545	0.005952142943633218	0.06438855252635647	0.07607494395044045	0.06027170807394183	0.083801938984614	1000	0	{}	0.0665979206999133
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	combined_systematic_aware_asimov_ZA	0.059776975309459926	0.0591615814353553	0.006939547853546757	0.053132808594972186	0.06653054423620701	0.04779043471263054	0.076076154744935	1000	0	{}	0.055447661935330066
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	signal_yield	79.20825058152904	79.22462810208417	1.0352155637052443	78.23479417001266	80.26143061795125	77.1377430357288	81.19150075210023	1000	0	{}	79.2373685205979
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	background_yield	4148587.4361667787	4136040.6712317355	345815.59117860487	3789828.988718345	4504185.451430351	3499044.5336307795	4861733.238181419	1000	0	{}	4150611.833897538
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	signal_over_background	1.9226662953574164e-05	1.912222885949979e-05	1.6373958629501234e-06	1.7586915060773127e-05	2.089959644744088e-05	1.6279403360708652e-05	2.2716760170211325e-05	1000	0	{}	1.9090527298524043e-05
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	signal_over_sqrt_background	0.0389904228373231	0.03892788433531945	0.0017188665663925861	0.037307897708442714	0.04072010748386655	0.03576861810364833	0.04264137830667922	1000	0	{}	0.038893227518498434
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	background_neff	218.95382917012705	217.98932457540343	23.75132338996741	195.76859874207102	242.11034394987726	175.2207699444646	269.3949525253696	1000	0	{}	218.0042654728853
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	signal_neff	6077.509209867343	6079.0685217256405	73.01792232424516	6005.933811532064	6151.081428646863	5933.381878530051	6222.127041752477	1000	0	{}	6079.441177258959
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	transferred_qcd_fraction	0.9144203691934029	0.91481672640617	0.007326547623878744	0.9071176088444595	0.9219198371573069	0.8990273381986108	0.9275996662729179	1000	0	{}	0.9150823329517483
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783248	0.6644475241356129	1.6486104687346907	3.012045561430578	1.1521065880753263	3.6124744334148415	1000	0	{}	2.332546467574243
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.14469361076842638	0.393427393215906	0.6679996398666763	0.1419391475211253	0.7231814246168814	1000	0	{}	0.5712839963098524
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.02590139609885543	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_plane_blind	6	mass_plane_blind_scan_n6_n6	minimum_support_margin	0.8188666666666666	0.8	0.3163080244348496	0.6	1.2	0.2	1.3333333333333333	1000	0	{}	1.0
mass_plane_blind	6	mass_plane_blind_outer_selected	combined_nominal_asimov_ZA	0.07005854832762946	0.0695097455787545	0.005952142943633218	0.06438855252635647	0.07607494395044045	0.06027170807394183	0.083801938984614	1000	0	{}	0.0665979206999133
mass_plane_blind	6	mass_plane_blind_outer_selected	combined_systematic_aware_asimov_ZA	0.059776975309459926	0.0591615814353553	0.006939547853546757	0.053132808594972186	0.06653054423620701	0.04779043471263054	0.076076154744935	1000	0	{}	0.055447661935330066
mass_plane_blind	6	mass_plane_blind_outer_selected	signal_yield	79.20825058152904	79.22462810208417	1.0352155637052443	78.23479417001266	80.26143061795125	77.1377430357288	81.19150075210023	1000	0	{}	79.2373685205979
mass_plane_blind	6	mass_plane_blind_outer_selected	background_yield	4148587.4361667787	4136040.6712317355	345815.59117860487	3789828.988718345	4504185.451430351	3499044.5336307795	4861733.238181419	1000	0	{}	4150611.833897538
mass_plane_blind	6	mass_plane_blind_outer_selected	signal_over_background	1.9226662953574164e-05	1.912222885949979e-05	1.6373958629501234e-06	1.7586915060773127e-05	2.089959644744088e-05	1.6279403360708652e-05	2.2716760170211325e-05	1000	0	{}	1.9090527298524043e-05
mass_plane_blind	6	mass_plane_blind_outer_selected	signal_over_sqrt_background	0.0389904228373231	0.03892788433531945	0.0017188665663925861	0.037307897708442714	0.04072010748386655	0.03576861810364833	0.04264137830667922	1000	0	{}	0.038893227518498434
mass_plane_blind	6	mass_plane_blind_outer_selected	background_neff	218.95382917012705	217.98932457540343	23.75132338996741	195.76859874207102	242.11034394987726	175.2207699444646	269.3949525253696	1000	0	{}	218.0042654728853
mass_plane_blind	6	mass_plane_blind_outer_selected	signal_neff	6077.509209867343	6079.0685217256405	73.01792232424516	6005.933811532064	6151.081428646863	5933.381878530051	6222.127041752477	1000	0	{}	6079.441177258959
mass_plane_blind	6	mass_plane_blind_outer_selected	transferred_qcd_fraction	0.9144203691934029	0.91481672640617	0.007326547623878744	0.9071176088444595	0.9219198371573069	0.8990273381986108	0.9275996662729179	1000	0	{}	0.9150823329517483
mass_plane_blind	6	mass_plane_blind_outer_selected	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783248	0.6644475241356129	1.6486104687346907	3.012045561430578	1.1521065880753263	3.6124744334148415	1000	0	{}	2.332546467574243
mass_plane_blind	6	mass_plane_blind_outer_selected	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.14469361076842638	0.393427393215906	0.6679996398666763	0.1419391475211253	0.7231814246168814	1000	0	{}	0.5712839963098524
mass_plane_blind	6	mass_plane_blind_outer_selected	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.02590139609885543	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_plane_blind	6	mass_plane_blind_outer_selected	minimum_support_margin	0.8188666666666666	0.8	0.3163080244348496	0.6	1.2	0.2	1.3333333333333333	1000	0	{}	1.0
