target_index	source_tag	campaign	transport_class	generated_events	candidate_rows	candidate_sha256	source_bundle_sha256	source_bundle_sha256_origin	fragment_sha256s_sha256	fragment_complete_marker_sha256	root_tree	root_weight_branch	root_weight_storage_dtype	n_events_closure	sum_event_weights_closure	sum_squared_event_weights_closure	min_event_weight_closure	max_event_weight_closure	candidate_event_join_column	candidate_event_join_pass	sidecar_rows	source_bundle_sha256_frozen_during_transport	validation_payload_files_opened	evaluation_payload_files_opened	physical_luminosity_weights_calculated	physical_yields_calculated	transport_complete
117	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9792_seed1209792	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	6530a88ed5e33fcdb14579f576c72c71ccb954f034f4690dd7ae6c6b6bcf1e64	pn_c4f_exact_bundle_checksum	18ecafe51f3c6290dffe3e6ec4304a3c48d3e3b48ba75dae1f56d9a28f9eb125	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
118	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9794_seed1209794	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	50e02af058be0b6ad5dbbc18b9db9f5f47bc38a3599d1049c06e2c88bd486b0b	pn_c4f_exact_bundle_checksum	d6fd891816554d205bf0d2deb6c521edb288c0737d0363a42e3015020e668146	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
119	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9796_seed1209796	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	1838cd2a50f24c55edb49ce0605745535496becf15ef5123653e0c1a63e7ef75	pn_c4f_exact_bundle_checksum	4ccd718a8114f4aca5f270226f77239d9e62acfddd1e59669fc0df8c3bcbddc4	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
120	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9798_seed1209798	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	3fad81f6c4a8eeca8a36ad1d43a50d97ca93b1a7111189d6f0c9a927ff934643	pn_c4f_exact_bundle_checksum	dcf77a9b3d1308437b7c3bfa682887778434ea149c3c9017ba734ce8371866c0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
121	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9799_seed1209799	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	491dc1fda958d933057006ab04ecae6f0d98d0893932617134fb4baaefec0cc6	pn_c4f_exact_bundle_checksum	8baa8b37fb8ddf9a2ab1ea29742c029cd881489fcf3a4b39f85e623e286c3c17	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
122	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9801_seed1209801	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	1eaf747e1b260337f0528d9c0a84f9562ceb499dde697a06e4c70f5f1b4a6426	pn_c4f_exact_bundle_checksum	3b1b65f60fe7d66b8808a130ac69d1ecfae5424e2fcc7e3cc29efd1608e44c31	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
123	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9806_seed1219806	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	bfe8ccc575f49062a9c42eaea3de1ac65909c2f5b3ca9d267835d03eb586b62c	pn_c4f_exact_bundle_checksum	36a0990b1ba8012d56bf6a39d9680d78a03e8e1b2e1cc6b7b786d2167ad15028	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
124	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9808_seed1219808	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	c21e082a10c3111d78f3b29f32647ee1c1b91b586dc9f7ee111823b6252fc710	pn_c4f_exact_bundle_checksum	53ccefcff72660383d1aecae4d06c02b74b48b738a19c3bd5e1e7549aefc4b2f	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
125	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9810_seed1219810	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	2c59c98b0e8aa3fdbeb3f7210c5020ef64ebf14aef9d76e892b3a8918c9f453c	pn_c4f_exact_bundle_checksum	e814af2289650ab99f8a445c0777def534ae908b188ab1aa27ba92dd5b365b65	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
126	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9811_seed1219811	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	be12609ae6b31bc0ea485791c0df05902515daa1ae0eadd7b11433a43624b56a	pn_c4f_exact_bundle_checksum	ff797168edc1c2b01a2b6e33104aa79ef7d7625f2de7a3805e8f4dff48f2cd67	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
127	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9812_seed1219812	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	variable	2809	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	602999572273ac6e6d17c84e51663c3621c07be9d5ef53b5495106c4973b423d	pn_c4f_exact_bundle_checksum	ec3e5e31f0a8950044712c8ffba465ec92a3030d46ac44600a71ed369bdaa6d7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Delphes;1	Event/Event.Weight	<f4	True	True	True	True	True	not_required_zero_candidate_rows	True	0	False	0	0	0	0	True
128	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1036_seed1201036	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	836a2a3e47594732565bb038bc9cf2202239575f2c4518a1b692b539f6a385e0	pn_c4f_exact_bundle_checksum	9ef1c9f00d05dbc1607dd63143f29ee8185542fe098b709a6988b13ab6171794	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
129	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1038_seed1201038	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	a17cbd241450078b668248d43a40b208de7d7f20ee044c5500e0fbf2333063ca	pn_c4f_exact_bundle_checksum	d2c0e437898b45e12c017c7516c7fd22717ffcb8b202cf22a82827495e574b37	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
130	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1041_seed1201041	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	ebfe3a28add355494d15066f60bb1c91f8b7ea44d205c6f46dba670269b00492	pn_c4f_exact_bundle_checksum	77622e8d003ea3d9bbfc4f21c25fb7afb8495c76f410d16054fe67ad94e1a06f	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
131	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1053_seed1201053	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	546c2b9d643f11630e4beb61a525c93787aca762d7c398327844f866284e7278	pn_c4f_exact_bundle_checksum	c8bf3ed094ef3dc83c88f5e864a6727da6ab313f6412d5b3c3feac2132638841	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
132	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1091_seed1201091	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	f6067800ca2ab6bfa1ba497f4634351687048d18a9191468933313be68a3c08c	pn_c4f_exact_bundle_checksum	efca4f8133104f00ccefd0d3ccb63c636b9d22fe7f30f6b442eaee362503f823	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
133	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1094_seed1201094	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	08c24d9f3717ac10ba26025532438f45eaf14f3dbad52d4997e874a4991f70c7	pn_c4f_exact_bundle_checksum	17d724d7efde2180670b20fe7e4133a1b0a83620a90d99d2d45809e83b826816	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
134	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1102_seed1201102	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	4008a36c7694167a0c12291bd2bc6724db34a53724584b50e30bbd6559f238da	pn_c4f_exact_bundle_checksum	0796e8594d454193242dd1bd3bbd476703c09525a6b91a82c62124157c26c880	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
135	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1104_seed1201104	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	02d1566d6902187cc113d02b3b2071ed788dd63cdec585d13b1b70eb31215f12	pn_c4f_exact_bundle_checksum	dafd944f593ba2d76048f56cfcbb68428714280e1a2227295439fce316783d6d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
136	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1105_seed1201105	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	8d3172a6ab5ca3b1df81c64b9bcd20164154ec78ee925aaf359e5963b9076195	pn_c4f_exact_bundle_checksum	55e47aeaba0f8e867d592979a48f9d23aeb44248d3bdb506aafbdb4ff4d1dbd3	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
137	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	7c3fdc123ed83e35d3267d788386a93ba7b9dffa6ed9b7320ea2c2af0c04a859	pn_c4f_exact_bundle_checksum	7770bdb3375c74ade97b0577136c42cb570609890cf80d6c9022ef8e37c191ea	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
138	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	c37983fd2bea4c4ca8cd077a27d16de91fb38e5ac782c390fbdcf475fe224b77	pn_c4f_exact_bundle_checksum	54d6f0592cb04b711a42db2a9a8ece81ba49358b82915f7cdc601eacc9708a00	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
139	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1150_seed1221150	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	1	a4995974e6fd147eef39df844cdbe4c56d687b7fe2116e796e533b0d6610d91b	17f8650877b1515653fc59fd7be29c1c38911771e0b03643d7eaeb8eba4d9d13	pn_c4f_exact_bundle_checksum	8ae3f64c8e61c71aa227138970d66477eada0e775bbd21feb9106ae67d5ae70d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
140	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1151_seed1221151	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	71395ef43306fb145e6efe567c4c3d7a633527b5e8eab0f7665fca716ab256fc	pn_c4f_exact_bundle_checksum	ac027638c12e9dedeea782745565d93fdf6cf499ea69d2f18ccef42b8ae9d783	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
141	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1152_seed1221152	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	1	1fc3cf404dc63e41b8db889533157a43e5aaa9e40ff7dbeff1779c37baa33a5e	f90abbaa68737bc5823592b56bdb5d207f9962d754b54d688461fd2366726dce	pn_c4f_exact_bundle_checksum	464d39e2e50d86c025da2175999c08d33708dd488ab9d9a4a6cd0673ee2a0974	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
142	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1154_seed1221154	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	b12d53b0cfbacd1ab43d0054367e1ea7c29bb19ac6062122b114b80956183039	pn_c4f_exact_bundle_checksum	c5d3a66c4dd9d10e453220dc2e1cd3941bcd0f4476836ab30b72543c46145edf	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
143	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1155_seed1221155	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	30271a3b1a2a9c819ec23d93240ba563b1038a8dae88a8df77b45635379ff7fa	pn_c4f_exact_bundle_checksum	e2f91c2dd667072811b0bfec5c525f5415933f9d1b575e51e1d932e53c04056e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
144	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1157_seed1221157	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	5e993f1f3f8222bb141ca32b093fb0e7fa25aeb4d73fcbd2d1133ddf48037b78	pn_c4f_exact_bundle_checksum	e634e7b4d74ab5e9896f0694aaa868f3ea1a2c62ee8fb6773d54bd4a516b0ebe	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
145	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1159_seed1221159	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	e323d3b9f9e30ce3558cea53722c57f58667a35a14d62441cc7ed6ad4b0f1570	pn_c4f_exact_bundle_checksum	f8f78373f6aa5c49b9239e240bda2056029000e4a1695d2fd7bcf3d551180ef7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
146	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1161_seed1221161	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	1	153e9c6d16bb74d132935b393eb73e39ab2d4ae723396061b17e40ba934d23c2	455bbdd4f852385ce2d2efd6aaa9c4d348f5253112b4ad17eeec48d9ae6e1d21	pn_c4f_exact_bundle_checksum	dc3f020516bc55221f4403252a74ff307c0074cc3c1f27393293f5bebfa09f38	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
147	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1162_seed1221162	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	4ee2fae15cae2cb6779a610981189d7a1d35392bcfa9c94629040297bab55a0a	pn_c4f_exact_bundle_checksum	daffe4dc77a719c26325c03f422ef2935e142dae33d58b891532199d3559a2b6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
148	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1163_seed1221163	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	1	227fb4a07a1c8b8eec8d6be301e59d6a890383a472d80fe510c8f86b4cf88d26	6e1a0fe90b1741cf11f142341522ce17e38ea90868f4d28eddc30205d277b2f1	pn_c4f_exact_bundle_checksum	80eb6cc021773d0c66761b56b5fb77e5e8b559b2e4e7caa371dadd746d824b1c	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
149	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1166_seed1221166	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	873d2a442c235399a1b3a9af9f353d24ca43ef5dc9f8d98b23eee641d4e9eee0	pn_c4f_exact_bundle_checksum	4ac1fb7412bfb04d386f562512c5c439b85c0943d3238a206c59600052745e9a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
150	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1167_seed1221167	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	9c60bae69d5926ab3b7ff2b47b0bd96263248f45d8c565e1c2e7a0c3435f8e87	pn_c4f_exact_bundle_checksum	bc1147aef9aa905bc6f225532505f4881d9074065408e38d1eb4c594fd84f783	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
151	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1169_seed1221169	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	5da144bfe78cb84cfeb6c586e7fc971802287a4ab0c89942a176f1ad99988401	pn_c4f_exact_bundle_checksum	8ee6bc20a7c440117975502fb56a267a0f1bf7aac8ff6d764c8c41c04318c9ed	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
152	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1170_seed1221170	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	710705c1d531447a9326aa3e29a0a1035c084d648c34e7b8d0ffa206619a65a3	pn_c4f_exact_bundle_checksum	b5674ab8d310db1671a80b21ac007e954f53c38f0df4fc626647ca545b4871e5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
153	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1171_seed1221171	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	uniform	10000	0	a895d60c3634d5e3b0d305fbd8a89c1adb2d7eb2a79f698bc0eff08f3be0ef20	8029e1f3fd7404d3811090e41de54c1df98986d408c402644e57cbffbc5b7d3f	pn_c4f_exact_bundle_checksum	11398587e533e75e3245f2ecdbc87160594623f5eabffaf10ec04e5d83bcb9f6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855				not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	not_applicable_uniform	0	False	0	0	0	0	True
