production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	source_fold	precut_rows	postcut_rows	precut_yield	postcut_yield	precut_sumw2	postcut_sumw2	precut_absolute_weight_sum	postcut_absolute_weight_sum	precut_negative_weight_rows	postcut_negative_weight_rows	raw_efficiency	signed_physical_efficiency	absolute_weight_efficiency	postcut_effective_events
226	0b98dd231d51507a67024a7c::background::292::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4305_10kevt_bundle.tar.gz	0b98dd231d51507a67024a7c	background	tchannel_top	primary_physical_background	4	2216	913	512320.74011521495	211077.9944608264	118444287.34305125	48799473.98204231	512320.74011521495	211077.9944608264	0	0	0.4120036101083033	0.4120036101083033	0.4120036101083033	913.0000000000006
227	138439eb0637fdaf2eb69810::background::291::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4304_10kevt_bundle.tar.gz	138439eb0637fdaf2eb69810	background	tchannel_top	primary_physical_background	2	2220	954	513572.93839801813	220697.56001428346	118809532.90755618	51055988.46567953	513572.93839801813	220697.56001428346	0	0	0.4297297297297297	0.4297297297297297	0.4297297297297297	953.9999999999995
228	365f7cea18504cdf9e08046b::background::287::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_pilot50k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_pilot_shard4201_10kevt_bundle.tar.gz	365f7cea18504cdf9e08046b	background	tchannel_top	primary_physical_background	1	2270	941	524993.4262452613	217629.43352281538	121417664.14129455	50332168.26297718	524993.4262452613	217629.43352281538	0	0	0.4145374449339207	0.4145374449339207	0.4145374449339207	940.9999999999998
229	4b2f86c81c15a2383ae45bc1::background::290::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4303_10kevt_bundle.tar.gz	4b2f86c81c15a2383ae45bc1	background	tchannel_top	primary_physical_background	0	2251	917	522964.6316628439	213042.45545749788	121498003.54076144	49495188.47040348	522964.6316628439	213042.45545749788	0	0	0.4073745002221235	0.4073745002221234	0.4073745002221234	916.9999999999997
230	90675ad3957f3fba70612683::background::288::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4301_10kevt_bundle.tar.gz	90675ad3957f3fba70612683	background	tchannel_top	primary_physical_background	3	2312	966	536214.738357068	224041.2790886365	124362562.98933336	51961174.674609005	536214.738357068	224041.2790886365	0	0	0.41782006920415227	0.41782006920415216	0.41782006920415216	966.0000000000003
231	c1be834df5c1d7a6877bb985::background::289::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4302_10kevt_bundle.tar.gz	c1be834df5c1d7a6877bb985	background	tchannel_top	primary_physical_background	2	2161	841	500825.29166604066	194907.02003292006	116069399.70956716	45170923.2557825	500825.29166604066	194907.02003292006	0	0	0.3891716797778806	0.38917167977788064	0.38917167977788064	841.0000000000003
232	021503002b36947a16899190::background::384::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	021503002b36947a16899190	background	ttbar_inclusive	primary_physical_background	2	6427	3867	724745.2263145477	436065.00547041476	81726410.9328964	49173180.500623986	724745.2263145477	436065.00547041476	0	0	0.6016804107670763	0.6016804107670763	0.6016804107670763	3866.9999999999977
233	072351ae165eaf96578cd69e::background::415::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard047_10k_bundle.tar.gz	072351ae165eaf96578cd69e	background	ttbar_inclusive	primary_physical_background	1	6351	3876	715718.5162115281	436801.28622829204	80657061.00583082	49224810.02339794	715718.5162115281	436801.28622829204	0	0	0.6102975909305621	0.6102975909305621	0.6102975909305621	3875.999999999998
234	092aec821c27ac84c1358221::background::412::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_bundle.tar.gz	092aec821c27ac84c1358221	background	ttbar_inclusive	primary_physical_background	2	6366	3842	718120.8367948493	433399.3488793294	81008095.5449159	48889899.95029326	718120.8367948493	433399.3488793294	0	0	0.6035186930568646	0.6035186930568646	0.6035186930568646	3841.9999999999995
235	0d654a7ec7bd5d190951df7f::background::386::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	0d654a7ec7bd5d190951df7f	background	ttbar_inclusive	primary_physical_background	1	6363	3854	717784.985751335	434754.57097055553	80970499.09948838	49042951.992680855	717784.985751335	434754.57097055553	0	0	0.6056891403426057	0.6056891403426056	0.6056891403426056	3853.999999999996
236	0e224e13ad1a0a08aa106ab5::background::433::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard067_10k_bundle.tar.gz	0e224e13ad1a0a08aa106ab5	background	ttbar_inclusive	primary_physical_background	4	6426	3885	724557.3548079683	438049.3811747521	81696756.98822281	49391830.205298096	724557.3548079683	438049.3811747521	0	0	0.6045751633986928	0.6045751633986929	0.6045751633986929	3885.000000000003
237	1292acdf3e3add4887eb1585::background::342::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard016_event_summary.parquet	1292acdf3e3add4887eb1585	background	ttbar_inclusive	primary_physical_background	3	6653	4050	751242.9763985391	457317.6092610978	84828800.47920279	51639356.97291016	751242.9763985391	457317.6092610978	0	0	0.6087479332631895	0.6087479332631895	0.6087479332631895	4050.0
238	13a972650c4fdff3714faf1b::background::336::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard007_event_summary.parquet	13a972650c4fdff3714faf1b	background	ttbar_inclusive	primary_physical_background	4	6660	4064	751457.7653695836	458547.20097026834	84788104.07421148	51738566.810449764	751457.7653695836	458547.20097026834	0	0	0.6102102102102102	0.61021021021021	0.61021021021021	4063.9999999999964
239	1494147487a3188bf4ba5dba::background::409::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_bundle.tar.gz	1494147487a3188bf4ba5dba	background	ttbar_inclusive	primary_physical_background	1	6391	3912	720758.5963239684	441184.10715371056	81285081.23531482	49755474.54115968	720758.5963239684	441184.10715371056	0	0	0.6121107807854795	0.6121107807854795	0.6121107807854795	3912.0000000000014
240	164e9f11d3245ab7af5ed234::background::426::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	164e9f11d3245ab7af5ed234	background	ttbar_inclusive	primary_physical_background	0	6364	3874	719219.8002336835	437815.44721956155	81281760.06413881	49479185.80899966	719219.8002336835	437815.44721956155	0	0	0.6087366436203645	0.6087366436203645	0.6087366436203645	3874.0000000000005
241	192ecc11f84c1d13de0cd9a3::background::340::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard013_event_summary.parquet	192ecc11f84c1d13de0cd9a3	background	ttbar_inclusive	primary_physical_background	3	6577	4033	742661.2138543804	455398.0044814833	83859765.63230374	51422599.17820905	742661.2138543804	455398.0044814833	0	0	0.6131975064619127	0.6131975064619126	0.6131975064619126	4033.0
242	1cb737905aa62b58320e53d0::background::419::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard051_10k_bundle.tar.gz	1cb737905aa62b58320e53d0	background	ttbar_inclusive	primary_physical_background	0	6437	3884	727108.9939305802	438727.8751633328	82132591.12237695	49557710.722279325	727108.9939305802	438727.8751633328	0	0	0.6033866708093832	0.6033866708093831	0.6033866708093831	3884.0000000000005
243	212b1c57441055b7a9c9fbb1::background::432::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard066_10k_bundle.tar.gz	212b1c57441055b7a9c9fbb1	background	ttbar_inclusive	primary_physical_background	1	6319	3799	713524.3112626554	428972.75810837594	80569226.58060563	48438438.32564024	713524.3112626554	428972.75810837594	0	0	0.6012027219496756	0.6012027219496755	0.6012027219496755	3798.9999999999986
244	287cc934fda61bca10c7e177::background::391::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	287cc934fda61bca10c7e177	background	ttbar_inclusive	primary_physical_background	4	6462	3805	730839.0824630175	430337.7760402014	82656416.65976252	48670328.90597282	730839.0824630175	430337.7760402014	0	0	0.5888269885484371	0.588826988548437	0.588826988548437	3804.9999999999995
245	2a7c0387348764d1e344a8f7::background::421::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard053_10k_bundle.tar.gz	2a7c0387348764d1e344a8f7	background	ttbar_inclusive	primary_physical_background	2	6393	3812	721392.8553275695	430150.09612211725	81402729.81662183	48538590.02987055	721392.8553275695	430150.09612211725	0	0	0.5962771781636165	0.5962771781636166	0.5962771781636166	3812.0000000000036
246	2a8f67ec124cd0c098bf7bbd::background::381::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/ttbar_inclusive_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	2a8f67ec124cd0c098bf7bbd	background	ttbar_inclusive	primary_physical_background	1	6422	3965	724939.2394468894	447583.9433832009	81833836.94952266	50524939.81701298	724939.2394468894	447583.9433832009	0	0	0.6174089068825911	0.6174089068825911	0.6174089068825911	3964.9999999999986
247	2f19c1e9254ddc78b50c33ca::background::428::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard061_10k_bundle.tar.gz	2f19c1e9254ddc78b50c33ca	background	ttbar_inclusive	primary_physical_background	2	6411	3882	723054.1246962587	437825.00578238594	81548474.06649086	49379375.499316424	723054.1246962587	437825.00578238594	0	0	0.6055217594759008	0.6055217594759008	0.6055217594759008	3881.9999999999986
248	339aeb4c863d7330b2b10c24::background::423::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard056_10k_bundle.tar.gz	339aeb4c863d7330b2b10c24	background	ttbar_inclusive	primary_physical_background	2	6516	3971	736045.0055519103	448562.7251452787	83143377.86953832	50669483.351739824	736045.0055519103	448562.7251452787	0	0	0.6094229588704727	0.6094229588704727	0.6094229588704727	3970.9999999999995
249	352baccfa4ef988207d36507::background::439::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard073_10k_bundle.tar.gz	352baccfa4ef988207d36507	background	ttbar_inclusive	primary_physical_background	3	6456	3933	729439.1676270124	444374.8832523295	82416589.10600817	50208247.35965462	729439.1676270124	444374.8832523295	0	0	0.6092007434944238	0.6092007434944237	0.6092007434944237	3932.999999999997
250	3c57654e77649c4d051b386e::background::344::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard018_event_summary.parquet	3c57654e77649c4d051b386e	background	ttbar_inclusive	primary_physical_background	3	6580	3992	742492.8940660018	450460.7345154224	83783540.68974267	50830379.093229905	742492.8940660018	450460.7345154224	0	0	0.6066869300911855	0.6066869300911855	0.6066869300911855	3992.000000000001
251	4298e3a1d402c2443115f116::background::400::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	4298e3a1d402c2443115f116	background	ttbar_inclusive	primary_physical_background	1	6496	3865	732092.2155363162	435581.3443731315	82506005.54939528	49089549.17617193	732092.2155363162	435581.3443731315	0	0	0.5949815270935961	0.5949815270935962	0.5949815270935962	3865.000000000002
252	44b0090fd1f705d63820afcc::background::404::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_bundle.tar.gz	44b0090fd1f705d63820afcc	background	ttbar_inclusive	primary_physical_background	4	6442	3866	729121.5346022025	437563.4667451279	82523783.33136773	49524518.21779999	729121.5346022025	437563.4667451279	0	0	0.6001241850357032	0.6001241850357031	0.6001241850357031	3865.999999999998
253	44c963c46040b117925f2752::background::418::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard050_10k_bundle.tar.gz	44c963c46040b117925f2752	background	ttbar_inclusive	primary_physical_background	4	6449	3827	727688.0286290867	431828.513810438	82110384.09212077	48726382.37254554	727688.0286290867	431828.513810438	0	0	0.593425337261591	0.593425337261591	0.593425337261591	3826.999999999997
254	45769e5a1a14b913092bc190::background::339::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard012_event_summary.parquet	45769e5a1a14b913092bc190	background	ttbar_inclusive	primary_physical_background	0	6635	4055	747965.7973094558	457121.5234498634	84318437.67065105	51531464.16797137	747965.7973094558	457121.5234498634	0	0	0.6111529766390355	0.6111529766390356	0.6111529766390356	4055.0000000000023
255	48a9ecd95acadd0e4921e4c7::background::395::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard023_10k_bundle.tar.gz	48a9ecd95acadd0e4921e4c7	background	ttbar_inclusive	primary_physical_background	0	6381	3904	722021.4972247859	441744.542417421	81698016.36964762	49984180.521407984	722021.4972247859	441744.542417421	0	0	0.6118163297288827	0.6118163297288826	0.6118163297288826	3903.9999999999977
256	4e58a8f1c085735911c8ea56::background::392::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	4e58a8f1c085735911c8ea56	background	ttbar_inclusive	primary_physical_background	1	6419	3806	723822.9964409622	429174.37676496373	81620148.02566956	48394809.68775485	723822.9964409622	429174.37676496373	0	0	0.5929272472347717	0.5929272472347717	0.5929272472347717	3806.000000000002
257	4f1e219173f9a046578e39a5::background::327::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard007_event_summary.parquet	4f1e219173f9a046578e39a5	background	ttbar_inclusive	primary_physical_background	1	6599	4067	745122.0792269539	459222.8362200366	84135007.26647963	51852867.79099448	745122.0792269539	459222.8362200366	0	0	0.6163055008334596	0.6163055008334596	0.6163055008334596	4067.0000000000005
258	51cf8078801992c04d6ce933::background::403::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_bundle.tar.gz	51cf8078801992c04d6ce933	background	ttbar_inclusive	primary_physical_background	1	6357	3821	716513.8828452715	430674.77526376944	80760129.66965665	48542465.85932957	716513.8828452715	430674.77526376944	0	0	0.6010696869592576	0.6010696869592574	0.6010696869592574	3821.000000000001
259	56030d6bc179bd05eafe89e4::background::397::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard026_10k_bundle.tar.gz	56030d6bc179bd05eafe89e4	background	ttbar_inclusive	primary_physical_background	0	6471	3877	729358.8984995685	436984.15229220013	82207449.05277443	49253327.148447916	729358.8984995685	436984.15229220013	0	0	0.5991346005254211	0.5991346005254211	0.5991346005254211	3877.0000000000036
260	5a235681023ea8bbb34fd880::background::427::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard060_10k_bundle.tar.gz	5a235681023ea8bbb34fd880	background	ttbar_inclusive	primary_physical_background	0	6469	3865	730310.860883286	436335.05600771384	82447666.3354593	49259581.13874635	730310.860883286	436335.05600771384	0	0	0.5974648322770134	0.5974648322770135	0.5974648322770135	3865.0000000000023
261	5bbd2742ab71e70d654ef04a::background::430::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard063_10k_bundle.tar.gz	5bbd2742ab71e70d654ef04a	background	ttbar_inclusive	primary_physical_background	0	6480	3892	731774.1125531129	439516.1799470239	82637862.93254568	49633728.786028974	731774.1125531129	439516.1799470239	0	0	0.6006172839506173	0.6006172839506172	0.6006172839506172	3891.9999999999986
262	5e159a0bd05bcc78e15649dc::background::337::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard009_event_summary.parquet	5e159a0bd05bcc78e15649dc	background	ttbar_inclusive	primary_physical_background	3	6595	4021	744680.9709856722	454035.20611575263	84086390.98531668	51267835.959356844	744680.9709856722	454035.20611575263	0	0	0.6097043214556482	0.6097043214556483	0.6097043214556483	4021.000000000002
263	60f74bcb0e8a5add37f7d9e2::background::413::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_bundle.tar.gz	60f74bcb0e8a5add37f7d9e2	background	ttbar_inclusive	primary_physical_background	2	6389	3843	721427.404622229	433940.44701255695	81461496.34371029	48999300.43025178	721427.404622229	433940.44701255695	0	0	0.6015025825637815	0.6015025825637815	0.6015025825637815	3843.000000000003
264	62dd49b2bea9dfe6921816e0::background::326::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard003_event_summary.parquet	62dd49b2bea9dfe6921816e0	background	ttbar_inclusive	primary_physical_background	3	6558	3997	740332.1515943585	451221.04451397544	83576043.71520771	50938311.48668577	740332.1515943585	451221.04451397544	0	0	0.6094845989630985	0.6094845989630985	0.6094845989630985	3997.0
265	6319a5d14f1a753e3c730c36::background::402::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard031_10k_bundle.tar.gz	6319a5d14f1a753e3c730c36	background	ttbar_inclusive	primary_physical_background	4	6511	3903	734102.7626485206	440055.76449349965	82768678.56369078	49615443.47014056	734102.7626485206	440055.76449349965	0	0	0.5994470895407772	0.5994470895407772	0.5994470895407772	3902.9999999999964
266	6ddaaf7b411d1bb16228ee96::background::389::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard017_10k_bundle.tar.gz	6ddaaf7b411d1bb16228ee96	background	ttbar_inclusive	primary_physical_background	4	6469	3911	729672.8636256084	441142.4593661701	82303677.21619965	49758800.67901637	729672.8636256084	441142.4593661701	0	0	0.6045756685731952	0.6045756685731952	0.6045756685731952	3911.000000000001
267	6e539dd7dfbd7a0f6f44fc9c::background::410::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_bundle.tar.gz	6e539dd7dfbd7a0f6f44fc9c	background	ttbar_inclusive	primary_physical_background	2	6465	3912	728402.6709026783	440759.6672190685	82068128.53490418	49659786.36172392	728402.6709026783	440759.6672190685	0	0	0.6051044083526682	0.6051044083526683	0.6051044083526683	3912.000000000001
268	6ecca2088df38f9e020e8460::background::382::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	6ecca2088df38f9e020e8460	background	ttbar_inclusive	primary_physical_background	4	6473	3936	729243.1129742804	443426.67892272014	82155958.26053123	49956102.53567912	729243.1129742804	443426.67892272014	0	0	0.608064266955044	0.608064266955044	0.608064266955044	3936.0000000000027
269	6fef608fcd9a48cea05e0ac2::background::333::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard004_event_summary.parquet	6fef608fcd9a48cea05e0ac2	background	ttbar_inclusive	primary_physical_background	3	6627	4016	748077.3729957952	453339.1775993835	84445413.60921836	51174404.867152706	748077.3729957952	453339.1775993835	0	0	0.6060057341180021	0.6060057341180023	0.6060057341180023	4016.0000000000023
270	7325d8e32e2b28a75f57667e::background::345::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard019_event_summary.parquet	7325d8e32e2b28a75f57667e	background	ttbar_inclusive	primary_physical_background	3	6654	4042	751365.1963897746	456419.9164123037	84843651.6900879	51538629.41558992	751365.1963897746	456419.9164123037	0	0	0.6074541629095281	0.6074541629095281	0.6074541629095281	4041.999999999997
271	742224b085e2e09059811354::background::438::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_bundle.tar.gz	742224b085e2e09059811354	background	ttbar_inclusive	primary_physical_background	2	6464	3926	729126.8730832918	442845.3130762691	82244120.83109823	49952106.80428398	729126.8730832918	442845.3130762691	0	0	0.6073638613861386	0.6073638613861386	0.6073638613861386	3925.999999999998
272	794d2039b5bb4aad54eef557::background::437::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_bundle.tar.gz	794d2039b5bb4aad54eef557	background	ttbar_inclusive	primary_physical_background	4	6467	3933	730304.3955478388	444145.2277237746	82471704.06007332	50156364.94019921	730304.3955478388	444145.2277237746	0	0	0.6081645276016701	0.6081645276016702	0.6081645276016702	3933.0000000000023
273	7b270a89fd2b65f7cfdbab53::background::431::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_bundle.tar.gz	7b270a89fd2b65f7cfdbab53	background	ttbar_inclusive	primary_physical_background	1	6383	3830	720153.1620131532	432114.4619317526	81250286.19106105	48752717.548451155	720153.1620131532	432114.4619317526	0	0	0.6000313332288892	0.6000313332288892	0.6000313332288892	3830.000000000003
274	7ec20e752ae2d4dbf2b268eb::background::330::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard000_event_summary.parquet	7ec20e752ae2d4dbf2b268eb	background	ttbar_inclusive	primary_physical_background	3	6628	4051	746101.6837052223	456013.5667908654	83987284.61493172	51332602.591292754	746101.6837052223	456013.5667908654	0	0	0.6111949305974653	0.6111949305974653	0.6111949305974653	4051.0000000000023
275	7f3d2f506f599688947055f7::background::383::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	7f3d2f506f599688947055f7	background	ttbar_inclusive	primary_physical_background	4	6416	3876	723770.6066455174	437240.47246852017	81646491.74626246	49323846.94646405	723770.6066455174	437240.47246852017	0	0	0.6041147132169576	0.6041147132169576	0.6041147132169576	3876.0000000000023
276	7f85bc41fcf2f1234d2e9cdd::background::338::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard011_event_summary.parquet	7f85bc41fcf2f1234d2e9cdd	background	ttbar_inclusive	primary_physical_background	3	6567	3984	742463.4078666528	450430.06196752633	83942730.62600327	50925512.2299371	742463.4078666528	450430.06196752633	0	0	0.6066697121973504	0.6066697121973506	0.6066697121973506	3984.000000000004
277	827fd5c22c0ff2667e557383::background::424::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_bundle.tar.gz	827fd5c22c0ff2667e557383	background	ttbar_inclusive	primary_physical_background	2	6413	3870	722493.3871292106	435997.10091845394	81396646.56875712	49119760.20912055	722493.3871292106	435997.10091845394	0	0	0.6034617183845314	0.6034617183845314	0.6034617183845314	3869.9999999999995
278	84f08406cedb048d5f986059::background::408::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz	84f08406cedb048d5f986059	background	ttbar_inclusive	primary_physical_background	0	6427	3921	724715.853175666	442136.43384188367	81719786.50134331	49855808.75552623	724715.853175666	442136.43384188367	0	0	0.6100824646024584	0.6100824646024584	0.6100824646024584	3921.0000000000005
279	8daadf85d04b29fd70d1b32f::background::420::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_bundle.tar.gz	8daadf85d04b29fd70d1b32f	background	ttbar_inclusive	primary_physical_background	2	6463	3905	729656.2586575631	440864.5659999667	82376335.41670322	49772487.978063755	729656.2586575631	440864.5659999667	0	0	0.6042085718706484	0.6042085718706485	0.6042085718706485	3905.0000000000005
