signal_precut_yield	background_precut_yield	signal_postcut_yield	background_postcut_yield	signal_postcut_sumw2	background_postcut_sumw2	signal_precut_rows	background_precut_rows	signal_postcut_rows	background_postcut_rows	signal_physical_efficiency	background_physical_efficiency	signal_raw_efficiency	background_raw_efficiency	signal_over_background	signal_over_sqrt_background	asimov_significance_stat_only	signal_effective_events	background_effective_events	signal_mc_relative_uncertainty	background_mc_relative_uncertainty	replica
755.877998020816	66324577909.63082	416.4518190506855	21196220344.73754	5.467675802159355	2.2175316203180516e+16	90749	942396	47671	486366	0.5509511060529863	0.31958319242706695	0.5253060639786664	0.516095144716234	1.96474565878949e-08	0.0028604578367366655	0.002860457841376368	31719.53200336625	20260.35402544687	0.005614830036342047	0.007025487818063434	333
754.3385078705985	60092086986.24865	415.04728334294504	20013622167.634335	5.451812611138055	2.2962689167196868e+16	90658	929237	47461	483257	0.5502135699191211	0.3330492111584377	0.5235169538264687	0.520057853916708	2.0738239178620647e-08	0.00293382852811863	0.0029338285126087925	31597.609767148446	17443.299839681637	0.005625652271610454	0.0075715653823781835	334
755.0734884286198	65280293264.31574	415.7809887316222	20656163959.294994	5.460741248410848	2.237069551413895e+16	90715	954488	47579	489980	0.5506496984775644	0.31642265875950504	0.5244887835528854	0.513343279328813	2.0128664235574408e-08	0.002892942432492214	0.0028929424496683116	31657.575908939845	19073.03727966816	0.005620321658700247	0.007240858675879543	335
756.8591672464224	62099676051.05551	418.9274525104951	19996076603.15215	5.504725480206821	2.256265101779188e+16	90872	958528	47750	488600	0.553507799918209	0.3219996926668714	0.5254643894709041	0.509739934566335	2.0950482478370583e-08	0.0029625550211818097	0.0029625549956040086	31881.73708170808	17721.45831639335	0.005600528505137199	0.00751190818744986	336
750.3496440221402	63247538187.99999	414.69798394549446	20448044806.810364	5.4437295734542674	2.1361106470921016e+16	90486	956501	47559	489337	0.552672993516151	0.3233018294882818	0.5255951196870234	0.5115906831252659	2.028056901593723e-08	0.0029000536347068874	0.00290005362212072	31591.28600492416	19574.01115857536	0.005626215298819613	0.007147597433521189	337
753.250840352065	58679069496.59544	417.0881934856872	19407947138.988705	5.484276271922009	2.313385110655838e+16	90539	924460	47545	482979	0.5537175282681964	0.3307473568597531	0.5251328156926849	0.5224444540596672	2.149058787612818e-08	0.0029939055553239676	0.0029939055345742207	31720.24028690799	16282.13177368447	0.005614767349018925	0.007836901123190191	338
754.8703395713292	60860164591.17589	417.3040701153091	19603597973.000015	5.480747315071136	2.330138832228322e+16	90563	943403	47647	485858	0.5528155608184115	0.3221088556806555	0.526119938606274	0.5150057822584834	2.1287116308448118e-08	0.0029804698080224488	0.0029804697895743004	31773.529579796468	16492.624738565533	0.005610056941558208	0.00778672991397195	339
753.1407144600287	63464489659.73619	416.1224105415345	20740250326.510292	5.46250512812349	2.358469781048785e+16	90574	917486	47617	481237	0.5525161534254291	0.3268008682919976	0.5257248216927595	0.5245169953546975	2.006351919531293e-08	0.0028894428479379836	0.002889442811335508	31699.34974768281	18238.859240970385	0.005616617169280056	0.007404592523190835	340
754.4454975787522	60814069515.692665	414.82655585573383	19713704094.02975	5.4533326481706235	2.284899292703189e+16	90556	935107	47308	486850	0.5498429736634918	0.32416354062513053	0.5224170678916913	0.5206356064065396	2.1042547553575335e-08	0.002954489385338887	0.002954489362086835	31555.21266447163	17008.63273703367	0.005629430273334584	0.007667703274803467	341
760.0043130838403	63609700716.05065	420.8161696356506	20586652023.657505	5.534974422350129	2.240129432440687e+16	91019	952071	47779	489090	0.5537023440408134	0.3236401333745447	0.524934354365572	0.5137116874686867	2.0441214489469317e-08	0.0029329155433048593	0.0029329155289104223	31994.05003783749	18919.006884410595	0.005590689724042112	0.0072702748980676855	342
754.4495089517949	62570728664.097084	416.60769641670174	20074028125.287807	5.473303209687289	2.1484917525400716e+16	90745	977274	47485	493656	0.5522008981032032	0.3208213897116757	0.5232795195327566	0.5051357142418605	2.075356743631785e-08	0.002940424445904546	0.0029404244263894243	31710.644571351455	18755.79018157437	0.005615616805658198	0.007301840080965946	343
756.7195046360841	59486603004.89626	418.4681530969076	19512156516.227573	5.495944648453606	2.2300699244037624e+16	91039	959341	47845	488455	0.5530029958698556	0.3280092580613748	0.5255439976273905	0.5091568065995303	2.1446535279115988e-08	0.0029957790320014155	0.0029957790366856394	31862.69265022696	17072.301085606257	0.005602201981853666	0.007653392198363022	344
755.3028370424682	60069784100.95037	418.3669291088075	19481443550.24949	5.497091724137356	2.1577043042427076e+16	90757	979117	47718	493126	0.5539062063463215	0.3243135270389838	0.5257776259682448	0.5036435890705605	2.147515034138472e-08	0.002997414335802624	0.002997414325358542	31840.63431275582	17589.372281238528	0.005604142173523329	0.007540060482143823	345
749.9379407297795	67170715108.02829	414.76300927142586	21460950584.264133	5.440859426383538	2.2434708561359332e+16	90500	960725	47646	491903	0.553063109285832	0.3194986170647319	0.526475138121547	0.5120122823909027	1.9326404375374853e-08	0.0028312325296815386	0.002831232522638326	31617.864087003934	20529.45768029717	0.005623850093986182	0.006979290277275672	346
747.2321121991773	62687361056.58187	414.7819295542488	20185340822.395325	5.447482432794241	2.2432022838356636e+16	90062	958150	47401	489579	0.5550911460877999	0.3220001684897208	0.5263152050809442	0.5109627928821165	2.0548671097693563e-08	0.0029194549915484156	0.0029194550009279136	31582.30452456865	18163.675521030662	0.005627015242820811	0.007419901371779487	347
755.2131785221092	59299505103.313126	417.4255894456365	19621035962.57149	5.488392883270833	2.245433839796007e+16	90597	941693	47461	487010	0.5527255102493106	0.3308802649935647	0.5238694438005673	0.5171642987682822	2.1274390926243916e-08	0.002980012612806239	0.0029800126185557884	31747.749556186198	17145.24139707001	0.005612334237650261	0.007637095087420648	348
753.7201470792389	61044434628.82482	417.72751586000334	19638455418.659748	5.4902925040568915	2.1800570352166144e+16	90478	958588	47505	488068	0.5542209764177731	0.3217075485762069	0.5250447622626495	0.509153045938401	2.127089462764438e-08	0.002980845177617546	0.0029808451594458825	31782.69233881991	17690.77253487387	0.005609248210430484	0.007518420308430135	349
751.6363979697699	61366448916.554825	416.6929024065716	20116853005.83937	5.47253905527624	2.421598538315313e+16	90550	919007	47694	480976	0.5543809527214123	0.32781517198744814	0.5267145223633352	0.5233648927592499	2.0713622666806635e-08	0.0029378937265303194	0.002937893706355686	31728.046737027453	16711.596429195346	0.005614076570635448	0.0077355470212679515	350
757.566114722017	60538368574.27348	417.82978496663236	19803019453.70314	5.484799037469	2.412153265133783e+16	91002	909951	47907	481930	0.5515423364995038	0.3271151819925104	0.5264389793630909	0.5296219246970442	2.1099296798827248e-08	0.0029691605959262534	0.00296916059041264	31830.104988828218	16257.655977013343	0.005605069015410849	0.007842798106714456	351
753.0539415228359	63064008226.74733	418.7757521076691	20628822150.865044	5.507963160329719	2.3050240214093908e+16	90370	948467	47621	488244	0.556103260359829	0.3271092772393072	0.5269558481797056	0.514771731646963	2.0300516871250852e-08	0.0029157098999956256	0.0029157099096850567	31839.92438737475	18461.773039216387	0.0056042046501257065	0.007359753964501034	352
758.1619585656786	58648409605.112274	421.13906661471117	19150458393.004456	5.541208231030237	2.2998535166950844e+16	90780	949384	47829	487224	0.5554737505050228	0.3265298841340643	0.526867151354924	0.5132001381948716	2.1991069768259472e-08	0.003043238176032857	0.003043238158149568	32007.119392467805	15946.235444994967	0.005589548194152673	0.007919010411154701	353
757.2961698607447	64482862802.00116	418.87762657236954	20545672293.36667	5.504342325680189	2.1182616581122064e+16	90810	961601	47759	490433	0.5531226001702805	0.3186222106244491	0.5259222552582314	0.5100171484846625	2.0387633005691786e-08	0.0029223147203634105	0.002922314740438764	31876.372445861547	19927.880409383044	0.005600999755936485	0.007083851458344491	354
758.5071288487541	60992807792.795975	418.4122427589016	20380479708.623528	5.494714903962679	2.3087995726758692e+16	91169	949362	47872	487793	0.5516259858941059	0.33414562218318994	0.5250907655014314	0.5138113806956672	2.053004878888401e-08	0.002930874230960215	0.0029308742302665784	31861.308175293656	17990.472541200874	0.00560232369725715	0.007455533305229432	355
756.4155896076654	64336517780.85857	418.33887604455174	20399414686.75334	5.496441599046217	2.185731853900535e+16	90871	970463	47778	489337	0.5530542757077945	0.31707365257531217	0.5257783011081644	0.504230454947793	2.0507396043877974e-08	0.0029290000019795838	0.0029289999674477524	31840.130028960448	19038.754402536368	0.005604186552533289	0.0072473750112958014	356
760.6508489547737	63209897727.50039	422.6347254342128	20280899475.048717	5.559263523274852	2.125634131334416e+16	91172	978213	48051	492537	0.5556224988310524	0.3208500599459951	0.5270368095467907	0.5035069049378816	2.0839052328728016e-08	0.002967710760714588	0.0029677107406408595	32130.17522825233	19350.220127431756	0.005578834179005935	0.0071888106567169095	357
756.9409725233227	62508680730.29769	417.61540847867525	20625535431.69589	5.48282438714126	2.3859530268901556e+16	90944	928234	47779	484062	0.5517146298561713	0.32996273782656843	0.5253672589725545	0.5214870388285713	2.0247494173504602e-08	0.0029078627116729087	0.0029078626971694942	31808.90305511758	17829.88629908713	0.005606936708010201	0.007489032463151793	358
750.953031196693	63452000581.68645	417.17215984555224	20195257717.745476	5.4773933204984475	2.1485476682963108e+16	90448	954102	47754	488107	0.5555236379840707	0.3182761383819038	0.5279718733415886	0.5115878595789549	2.0656936676722134e-08	0.0029355576794232773	0.0029355576823595617	31772.889176847697	18982.517367630076	0.005610113478420265	0.007258102499531803	359
752.296924780335	62496417531.58267	415.15541224865433	20426124307.183743	5.459525019626949	2.203292590960159e+16	90524	947110	47251	487194	0.5518504709691278	0.32683672303074596	0.5219720737042111	0.5144006503996368	2.0324727589298315e-08	0.0029048099182522667	0.002904809897710559	31569.415965626828	18936.50239302543	0.005628163770830046	0.007266915604267325	360
754.3698179583587	62487404179.966545	418.0125563819606	19778404836.10967	5.493793278315505	2.190011100112841e+16	90725	973315	47665	492666	0.5541215282356843	0.31651826629166685	0.5253788922568201	0.5061732327149998	2.1134796251050042e-08	0.0029723072199073406	0.0029723072157415323	31805.801281725424	17862.251832462876	0.00560721010189432	0.007482244505223615	361
754.4723307723306	62650734374.16286	416.8018963186382	20396425657.058155	5.4727234267254	2.2999355218653456e+16	90614	939816	47584	486513	0.5524415930428763	0.3255576468624705	0.5251285673295517	0.5176683521029648	2.0435045989266483e-08	0.0029184526584621604	0.00291845264027563	31743.577599126067	18088.080106110756	0.005612703031118853	0.007435390182323664	362
756.6872708726135	63584222316.06962	417.19644064474403	20258470863.8951	5.483439497639401	2.151342046539642e+16	90694	983970	47441	492847	0.5513459214975721	0.31860845546231026	0.5230886276931219	0.5008760429687897	2.0593678735559294e-08	0.0029311447368317875	0.0029311447350230334	31741.550200667392	19076.72666015196	0.005612882275732066	0.007240158462082367	363
749.3692750479282	59254532583.65215	413.6462735419681	19443405254.515953	5.435321753814559	2.247460331339726e+16	90185	939956	47341	485007	0.5519925720406833	0.32813363647864185	0.5249320840494539	0.515989046295784	2.1274373913792394e-08	0.0029664904333873516	0.002966490439831682	31479.87320071252	16821.031393509973	0.005636162587699966	0.007710342839307876	364
754.0907303927695	62913604983.74419	415.90319046736914	20331037784.539375	5.461613369205613	2.3412193284437304e+16	90750	945200	47578	485485	0.5515293766450958	0.3231580480850298	0.5242754820936639	0.5136320355480322	2.0456564729993292e-08	0.0029168391346124085	0.0029168391277211996	31671.12941685506	17655.37693861143	0.005619118935164275	0.007525953019995406	365
751.0863310474706	65058317268.3061	417.12100000632114	20847351547.07825	5.480738170963021	2.1858946629399092e+16	90451	962961	47564	492730	0.5553569313724577	0.32044098929122283	0.5258537771832262	0.5116821968906321	2.0008344900039856e-08	0.002888927280700572	0.0028889272397199534	31745.710745328593	19882.57137436515	0.005612514455764759	0.007091918318031045	366
757.3857870488854	61942562731.23615	417.1390867300483	20342264510.06652	5.4818499785886345	2.254848720509017e+16	90707	956870	47401	489507	0.5507617040919255	0.32840527761710453	0.5225726790655627	0.5115710598095875	2.0506030020582217e-08	0.0029246994093828894	0.0029246993972711194	31742.02474668567	18351.906344479627	0.0056128403190372515	0.0073817512775898216	367
752.4098357680951	61481778876.41683	415.02060149191476	19669746466.109158	5.4537543500549175	2.273113742926728e+16	90489	970973	47289	492494	0.5515884851083085	0.3199280636568256	0.5225939064416669	0.5072169874960478	2.109943827730533e-08	0.0029591724459701206	0.0029591724549339967	31582.298836209276	17020.65843580996	0.005627015749568019	0.007664994044038056	368
748.612301696879	64843557000.124016	414.6305033276905	20826395988.45751	5.450368333180304	2.2334862295211796e+16	90135	924945	47214	484371	0.5538654686649523	0.32117911095496626	0.5238142785821268	0.5236754617842142	1.9908893673081442e-08	0.0028731227966042857	0.002873122775574193	31542.53873874596	19419.80945013595	0.0056305611242199955	0.007175918835222199	369
752.220874241661	61963314168.6751	418.23553780001293	20042991097.896328	5.495914126404832	2.155693237321159e+16	90533	964300	47837	490184	0.5560009727483968	0.32346544672119637	0.5283929616824804	0.5083314321269314	2.0866922295041586e-08	0.0029541984476838716	0.0029541984438588285	31827.45600744877	18635.37377189917	0.005605302263938783	0.007325393285870565	370
756.5707879963512	62913649733.77997	419.43660249790855	19821529263.96826	5.51048953608139	2.092469376913643e+16	90620	983643	47823	493578	0.5543917491299326	0.315059281218676	0.5277311851688369	0.5017857088394875	2.1160658035622097e-08	0.002979186887907739	0.0029791868856039595	31925.850210414068	18776.524363852852	0.005596657938902571	0.007297807399011562	371
759.3780989373674	61231746073.90875	418.17240723583274	20106792403.90751	5.500206979867501	2.2674664815456132e+16	90945	930016	47601	483546	0.5506774659698516	0.3283720242051883	0.5234042553191489	0.5199329904001652	2.0797569241057368e-08	0.0029490624941134885	0.0029490624832850896	31793.014847165567	17829.7277628666	0.005608337535360024	0.00748906575811509	372
755.9594123436278	64227943278.80893	419.1395945282577	20452911181.675053	5.51221183767331	2.15018767689385e+16	90829	962870	47649	490201	0.5544472198961579	0.3184425677915673	0.5246011736339715	0.5091040327354679	2.049290640365119e-08	0.0029307658522529393	0.002930765850693555	31870.69090861818	19455.119211258505	0.005601498974335985	0.007169403967628774	373
754.2093085388182	65080136901.07136	416.67102319658676	20924456763.909435	5.475729372581202	2.2699769270477344e+16	90585	942289	47495	487798	0.5524607273859193	0.3215183274078972	0.524314180051885	0.5176734526244071	1.991311066747798e-08	0.0028804888815693974	0.002880488871844137	31706.231217531913	19287.98859793469	0.005616007625388953	0.007200398448971926	374
755.940455794923	59720999609.99186	416.1839474705648	19859882400.63828	5.469033124840671	2.3354683591553504e+16	90747	919956	47547	483920	0.5505512296374176	0.33254437350903854	0.5239512049985123	0.5260251577249346	2.095601268299499e-08	0.0029532280781632966	0.002953228066756695	31670.877498520906	16888.044208392825	0.005619141283081012	0.007695030072572291	375
757.8985966279084	64309490624.90385	415.55942712553053	20454703372.269672	5.4620792773434355	2.1878544127888864e+16	90663	986013	47324	495621	0.5483047850655278	0.3180666364094725	0.5219769917165767	0.5026515877579707	2.0316081810743936e-08	0.0029056048111723936	0.002905604787872313	31616.09868776737	19123.525203590074	0.005624007105801083	0.007231294081331836	376
756.9588655025268	62804185919.657776	418.5949967267553	20537387278.034145	5.502164401563674	2.235162518116796e+16	90840	941105	47701	486314	0.5529956987145664	0.32700666328684824	0.5251100836635844	0.5167478655410396	2.0382095884926194e-08	0.0029209319335162694	0.002920931917022623	31845.97160253437	18870.40753364668	0.005603672535095205	0.007279630907933409	377
756.9469327339162	62389449390.965324	418.59112050361387	20393826359.466187	5.5025122951015515	2.2261510518187896e+16	90835	954633	47642	489377	0.5529992954615195	0.3268794092358096	0.5244894589090109	0.512633650837547	2.0525384159177992e-08	0.00293116760932524	0.0029311675991718594	31843.368404729255	18682.836155267018	0.005603901580743566	0.007316082554972671	378
752.765299800041	64281210508.9765	417.03424956836767	20846495561.78394	5.470679656312065	2.260322260224431e+16	90838	938807	47860	485411	0.5540030201699594	0.3243015400102468	0.5268720139148815	0.5170508954449636	2.0005005077826133e-08	0.0028883857568272643	0.0028883857166778623	31790.851638038366	19226.301702852215	0.005608528341833368	0.007211940307747109	379
761.3636472278567	61808664087.17923	421.0426285723257	20365147845.01521	5.540038652802147	2.2362668655953776e+16	91127	956950	47811	489059	0.5530112057560825	0.32948694403572276	0.5246633818736489	0.511060138983228	2.067466594284434e-08	0.002950409411154649	0.002950409407496216	31999.21628442555	18546.05338611537	0.0055902383997451606	0.0073430121566802255	380
754.453114743575	62080558732.61779	416.168811028282	20071786436.327763	5.463406599422547	2.3431949913914904e+16	90855	941693	47658	486145	0.5516165324199507	0.32331839220032393	0.5245501073138518	0.5162457403846051	2.0734019482942557e-08	0.0029374908061223677	0.002937490807221243	31701.18791652809	17193.473536161222	0.005616454329319777	0.007626375551127692	381
756.705359401853	63116956301.52264	420.8355900386332	20331638493.11727	5.5299260338203196	2.227222058826571e+16	90929	956350	47978	487723	0.5561419445625281	0.3221264092011799	0.5276424463042594	0.5099837925445705	2.0698557579660674e-08	0.0029513877569687656	0.0029513877604684913	32026.21386977471	18560.139622207134	0.0055878816622495706	0.0073402251346529005	382
753.6577638924654	59716778727.005646	417.0179386158224	19274444689.735035	5.479868414302335	2.132734900933754e+16	90375	954169	47527	489200	0.553325340220769	0.32276430679303497	0.5258865836791148	0.5126974361984094	2.163579523709511e-08	0.003003750111125663	0.0030037501137733227	31735.06149773676	17419.146558487093	0.005613456064823292	0.007576812906894806	383
754.1483527844013	59657189474.011	418.3655865099585	19767192658.47496	5.501339481409843	2.357487217421707e+16	90478	948562	47558	485779	0.5547523706248317	0.3313463613146965	0.5256305400207786	0.5121215060270178	2.1164643545404462e-08	0.00297566102070571	0.002975660995378479	31815.84495326695	16574.50792138783	0.005606324985973806	0.007767471675014341	384
753.3238964332007	62015619664.54179	415.72744919044055	20345680315.788013	5.459681006967656	2.285762577588638e+16	90438	954690	47517	489308	0.5518575093114735	0.3280734825491216	0.5254096729250979	0.5125307691501954	2.043320462810186e-08	0.002914557262917833	0.002914557240370723	31655.569581780554	18109.78583562849	0.0056204997636194005	0.007430932952463578	385
755.3247794768887	62538774662.668594	417.75068716908686	20191015710.113434	5.4844274569429805	2.1307617094670136e+16	90806	950346	47897	490118	0.5530742516595394	0.3228559532709569	0.5274651454749686	0.5157258514267435	2.0689929281756767e-08	0.0029399374440510976	0.002939937420399517	31820.21058721766	19132.928548261898	0.005605940387604052	0.007229516864963351	386
752.0838059534511	64969350923.89528	413.6072346399997	20984110490.53819	5.43431032098752	2.1667878677954936e+16	90403	962047	47195	491610	0.5499483320421331	0.3229847642331975	0.5220512593608619	0.5110041401303679	1.9710496417110306e-08	0.0028552414812871105	0.002855241477229412	31479.789419802742	20321.919816133774	0.005636170087790084	0.007014837795732988	387
752.382155208787	66398136024.69317	416.08743024491247	20762907336.49475	5.469926083897106	2.092899825083332e+16	90411	988748	47382	494990	0.5530267130397951	0.31270316577521273	0.5240733981484554	0.500623010109755	2.00399406259238e-08	0.002887623139764131	0.002887623114566921	31651.021778427308	20598.13450682967	0.005620903542204039	0.006967645637810207	388
753.3868653087811	61891291034.62189	416.6422970171947	19991814514.28699	5.475044035588501	2.2673159260492084e+16	90417	951878	47427	489102	0.5530256979545706	0.32301498611660245	0.5245363150734929	0.5138284528059268	2.0840644390705236e-08	0.0029467090033225107	0.0029467089626760198	31705.82785004128	17627.56760016609	0.0056160433492266825	0.007531887170966008	389
757.6510462804398	60088386531.92059	417.64118166170283	19613971609.30391	5.488934214243915	2.2404053134517064e+16	90823	953744	47647	488769	0.5512315777983042	0.3264186765754549	0.5246138092773857	0.5124739972151856	2.129304507933489e-08	0.0029820886150665154	0.002982088617085038	31777.41794885219	17171.351986211597	0.0056097137003421945	0.007631286432552547	390
756.5534887501286	59767236446.55106	416.826385933315	19860121680.861412	5.4794714943990686	2.343248119597494e+16	90630	928722	47470	483505	0.5509542843057098	0.33229111569550346	0.5237779984552576	0.5206132728631389	2.0988108362649044e-08	0.0029577689829294964	0.002957768945608336	31708.210579765655	16832.380228107166	0.00561583233503546	0.007707743142811151	391
755.4245095568286	60932175342.11291	417.91431827069636	19884135459.724644	5.4901045877729775	2.3566904589841796e+16	90708	931122	47697	482554	0.553217843720568	0.32633227597869535	0.5258301362614103	0.5182500252383684	2.1017474916985085e-08	0.002963697640061024	0.0029636976281485735	31812.21315976922	16776.86780940683	0.005606644995673226	0.0077204845587920965	392
755.6086444630309	62807107934.13313	416.7000844055099	20495044678.462933	5.480100795151216	2.293288651763695e+16	90696	941878	47383	488452	0.5514760682782229	0.3263172808395577	0.5224375937196789	0.5185937032184635	2.0331748036802095e-08	0.0029107114462012533	0.0029107114457150324	31685.358870989116	18316.353506094714	0.005617857059381247	0.00738891195453889	393
756.5536172077575	66612335389.363464	417.3129671245957	21148968285.29991	5.481202534048718	2.182354457459133e+16	90718	953676	47509	488727	0.5515973456908305	0.31749327150413853	0.5236998170153663	0.5124664980559436	1.973207210370914e-08	0.0028695730618186603	0.0028695730560529325	31772.245496956122	20495.243474489398	0.005610170306303998	0.006985113367388597	394
758.5279435736041	63127489484.18538	417.6140419535546	20302296692.21259	5.48976516641363	2.1410291245179628e+16	90788	965089	47503	491395	0.5505585463154808	0.32160785828967103	0.5232299422831211	0.5091706567995283	2.056979307733888e-08	0.0029309101707789918	0.0029309101490260954	31768.47875092602	19251.64147738655	0.005610502891640102	0.0072071924238710965	395
755.801834702071	64369237068.32891	417.01018382998	21176188723.911503	5.475997133079857	2.1858666683260564e+16	90616	945659	47602	488496	0.5517453976469388	0.3289799551520653	0.5253156175509843	0.5165667539779139	1.969240968083671e-08	0.0028656474628015556	0.0028656474726368435	31756.315642939135	20515.019299604697	0.005611577238869544	0.006981745842255704	396
752.5008455425341	62135970011.865234	416.9879063211042	20044402283.670765	5.478116512529108	2.271832726416676e+16	90584	949404	47511	487449	0.5541361299341352	0.3225893517047077	0.5244965998410315	0.5134263179847568	2.080320981488207e-08	0.002945282143609729	0.0029452821444008017	31740.63815918776	17685.195667699692	0.005612962915961427	0.0075196056480562054	397
753.5044462864396	64784774125.662025	417.9301429163942	20790003989.09563	5.48917358003715	2.3729869266007696e+16	90698	930291	47771	484355	0.5546485425216998	0.32090879793405747	0.5267040067035657	0.5206489152319006	2.0102456119565864e-08	0.0028985207190946045	0.0028985206879362734	31820.01840738575	18214.355124398437	0.005605957316366333	0.007409571618345644	398
753.5605556690344	59151980599.16326	420.5056343248069	19383212506.079117	5.5314702766091655	2.2647106477569268e+16	90519	943632	47842	484745	0.5580250069637323	0.3276849280403183	0.5285299218948508	0.5137013157671635	2.169432101066449e-08	0.0030203616038208835	0.003020361577792588	31967.086444745997	16589.709922896385	0.005593047044107387	0.007763911993138767	399
754.6027303636399	58365363929.101494	414.91839307683847	19736194315.369328	5.4561409312361135	2.512739982063474e+16	90428	911255	47311	479919	0.5498501083833754	0.3381490834074742	0.5231897199982306	0.5266571925531273	2.102322192651527e-08	0.002953459236056505	0.0029534592056626894	31552.93733852707	15501.69809986241	0.005629633242676391	0.008031753342388885	400
755.8613175115005	62395792948.22134	417.06000839762567	20530481341.045483	5.481817677689476	2.3155995547436936e+16	90807	946951	47530	486925	0.5517678954265047	0.3290363079139413	0.5234177981873644	0.5142029524230927	2.0314185598942587e-08	0.0029107102941526015	0.002910710273972013	31730.177986864557	18202.657848656883	0.005613888024565765	0.007411951981790895	401
752.2157475754693	61867735583.99421	412.63646786243976	20463005801.261658	5.406942800921963	2.319422586926764e+16	90709	936166	47451	487252	0.5485613259127365	0.3307540773571748	0.5231123703270899	0.5204760694150397	2.0164997843913938e-08	0.0028845820294743506	0.002884582001246614	31490.781552369474	18053.39866838547	0.00563518632471692	0.007442528624784681	402
754.9186709931585	63861477003.45337	419.05486159997344	20467449617.063457	5.507740432359467	2.1976260876857944e+16	90438	971463	47797	490708	0.5550993473888675	0.3204975922488711	0.5285057166235432	0.505122686093037	2.047420999881747e-08	0.002929132505951762	0.0029291324955904156	31883.66975299604	19062.22792741645	0.005600358760801688	0.007242911371392058	403
757.2861093962875	63804223035.728294	419.0548377091409	20683828436.995518	5.5098313887502055	2.20871643985314e+16	90811	956181	47578	490182	0.5533639565146832	0.32417648006485783	0.5239233132550022	0.5126456183505006	2.026002289593598e-08	0.002913770856920621	0.002913770840139598	31871.56640872586	19369.65520297892	0.00560142203825805	0.0071852032062724655	404
755.8610529732686	63841973268.0173	417.910125298779	20805813252.291653	5.495508080446408	2.2598675394016652e+16	90635	938290	47544	486647	0.5528927885024374	0.32589552276127204	0.5245655651790148	0.5186530816698462	2.008621918457085e-08	0.0028972805138962198	0.0028972805055913417	31780.29588358902	19155.187529435778	0.00560945969459764	0.0072253151714052	405
751.1863051517777	65101512799.30928	413.549763043848	20733743096.709454	5.427253726941491	2.217631369122722e+16	90251	957821	47308	489890	0.5505288903799836	0.3184832764274786	0.5241825575339886	0.5114629977835107	1.9945735852658477e-08	0.0028720296543737313	0.0028720296299365954	31511.960766574004	19385.011809713324	0.005633292299786373	0.007182356620407337	406
748.2738684581368	66117782723.449265	415.23352006921897	21273407977.41479	5.456597320750951	2.3234251048051292e+16	90348	929903	47489	483278	0.554921850905782	0.3217501722100246	0.5256231460574667	0.5197079695409091	1.9518899863625865e-08	0.002846910869390183	0.002846910859118168	31598.24081820752	19478.049283258144	0.005625596096148515	0.00716518271944845	407
752.6024340163106	61443969134.903015	418.82016974616715	20287581265.137817	5.499078776815714	2.3534084380308372e+16	90686	919946	47809	481392	0.5564959011773412	0.3301801877511447	0.5271927309617802	0.5232828883434463	2.0644164736674046e-08	0.0029404408817865495	0.002940440896956324	31898.130887985033	17488.929968057582	0.005599089145265393	0.007561681497263716	408
753.7280644952316	63939457315.31216	416.35563870959356	20200750232.22434	5.473523734195767	2.3077895042565504e+16	90413	964384	47451	490544	0.5523950325352753	0.31593559095451823	0.524824969860529	0.5086604506088861	2.0610899789524697e-08	0.0029294136522940873	0.0029294136589624016	31671.008714598087	17682.302012036	0.00561912964274384	0.007520220903335902	409
754.89430654642	65814062221.11896	416.1489751390612	20860866661.134544	5.463679742360783	2.2665594768659212e+16	90577	942190	47712	486447	0.5512678682700746	0.3169667082856426	0.5267562405467171	0.5162939534488797	1.9948786495739406e-08	0.0028812613653519696	0.0028812613523446135	31696.58136559487	19199.838446568046	0.005616862441833116	0.007216908727339738	410
757.4134749099921	61606849899.960884	418.3303409455066	20243638200.65393	5.495033029313508	2.4026656346651984e+16	90958	936598	47882	485082	0.5523143630303372	0.32859395072992986	0.5264187866927593	0.517919107237043	2.0664780549772584e-08	0.0029401878669483754	0.00294018787412662	31846.992224075217	17056.259584620882	0.005603582742083049	0.00765699038014921	411
754.99025743747	63391997154.900406	417.3911454025676	20521835683.523876	5.487101260833798	2.208185734590185e+16	90502	978182	47515	493927	0.5528430880939372	0.3237291236207325	0.5250160217453758	0.5049438652520697	2.0338879612883436e-08	0.0029136348875290373	0.002913634862433675	31749.982363911073	19072.0252026134	0.005612136891342807	0.007241050795217324	412
756.2755037243578	63980183624.85702	419.59538489420873	20964202952.601315	5.517854295676574	2.2349999867996732e+16	90824	953364	47804	489686	0.5548181619368436	0.3276671269892462	0.5263366511054347	0.513640120667447	2.0014850354334306e-08	0.00289795425050619	0.0028979542616337423	31907.382397260542	19664.33145564267	0.005598277361648973	0.007131163716254003	413
756.8533005019432	66029932904.6864	417.3827381293636	21415534830.366657	5.487278913896859	2.21437196510281e+16	90524	951507	47529	488603	0.5514711210911764	0.32433070712459733	0.5250430824974592	0.5135043672826369	1.9489718161860986e-08	0.002852134627216451	0.002852134626878275	31747.6754548	20711.295992647476	0.005612340787444824	0.006948584805341313	414
