sample,version,event,mbb1,mbb2,mbb_avg,mass_distance_hh,in_hh_window_90_150
zbbbb_10k,R05,2957,47.239745719249335,129.18460183684826,88.2121737780488,81.94485611759893,False
zbbbb_10k,R05,2963,60.61205081332992,95.34538493073369,77.97871787203181,94.0425642559364,False
zbbbb_10k,R05,2977,67.26187085853458,134.5896361638813,100.92575351120794,67.32776530534672,False
zbbbb_10k,R05,3007,96.19078636171045,116.12699580889425,106.15889108530234,37.6822178293953,True
zbbbb_10k,R05,3046,97.06095786498,113.41992431796635,105.24044109147317,39.519117817053655,True
zbbbb_10k,R05,3052,87.66527001255524,122.5085703367804,105.08692017466782,39.826159650664366,False
zbbbb_10k,R05,3058,73.75055437332844,75.96901806790554,74.859786220617,100.28042755876602,False
zbbbb_10k,R05,3081,69.64002873562038,133.0783827403513,101.35920573798583,63.43835400473091,False
zbbbb_10k,R05,3101,193.37433847140244,261.1534850201549,227.26391174577867,204.52782349155734,False
zbbbb_10k,R05,3109,82.57159505373345,151.76722217104336,117.1694086123884,69.19562711730991,False
zbbbb_10k,R05,3110,110.06127068668921,134.19196165645153,122.12661617157036,24.130690969762313,True
zbbbb_10k,R05,3115,73.8373909266065,84.62958457351438,79.23348775006045,91.53302449987912,False
zbbbb_10k,R05,3152,98.45255522564743,134.8440496883481,116.64830245699775,36.39149446270066,True
zbbbb_10k,R05,3153,195.17355231494034,242.72185704723358,218.94770468108698,187.89540936217392,False
zbbbb_10k,R05,3168,82.02725224797658,112.01428595987163,97.0207691039241,55.958461792151795,False
zbbbb_10k,R05,3173,89.77506010047242,129.338291382993,109.5566757417327,39.563231282520576,False
zbbbb_10k,R05,3191,88.40713096165516,138.6047945177035,113.50596273967933,50.197663556048354,False
zbbbb_10k,R05,3218,113.85256618854693,138.60414090015288,126.22835354434991,24.751574711605954,True
zbbbb_10k,R05,3240,70.10130498003286,115.0777469758531,92.58952597794298,64.82094804411403,False
zbbbb_10k,R05,3308,68.74941062457107,124.1327404019168,96.44107551324393,57.117848973512125,False
zbbbb_10k,R05,3333,74.12526787193809,118.49970758982681,96.31248773088245,57.375024538235095,False
zbbbb_10k,R05,3344,77.1847484278055,151.27651030144835,114.23062936462694,74.09176187364285,False
zbbbb_10k,R05,3354,72.05551195793363,121.18950311004726,96.62250753399044,56.75498493201911,False
zbbbb_10k,R05,3364,103.60871601699375,264.0771924872081,183.84295425210092,160.46847647021434,False
zbbbb_10k,R05,3411,130.93770534844253,147.31591226949962,139.12680880897108,28.253617617942155,True
zbbbb_10k,R05,3447,76.2508274471412,419.508147356718,247.8794874019296,343.2573199095768,False
zbbbb_10k,R05,3450,203.50058137683237,248.60652452081368,226.05355294882304,202.10710589764605,False
zbbbb_10k,R05,3487,103.36540103397272,103.39756210298032,103.38148156847652,43.23703686304697,True
zbbbb_10k,R05,3505,103.07728252446441,151.24451138601225,127.16089695523833,48.16722886154784,False
zbbbb_10k,R05,3513,112.08228713134979,684.7057992510455,398.3940431911976,572.6235121196958,False
zbbbb_10k,R05,3528,45.453715944923744,132.0149065308224,88.73431123787307,86.56119058589866,False
zbbbb_10k,R05,3544,95.96316143277748,111.22453082758896,103.59384613018322,42.81230773963355,True
zbbbb_10k,R05,3547,106.58965434744421,127.38255496873866,116.98610465809143,20.79290062129445,True
zbbbb_10k,R05,3601,92.4659416058214,106.40751790680115,99.43672975631128,51.126540487377454,True
zbbbb_10k,R05,3602,126.70098024611555,175.81151155509428,151.2562459006049,52.51249180120983,False
zbbbb_10k,R05,3613,92.42807092851366,103.56055419669268,97.99431256260317,54.01137487479366,True
zbbbb_10k,R05,3618,66.50851895739237,108.56633711133526,87.53742803436381,74.92514393127237,False
zbbbb_10k,R05,3619,124.95343520584586,125.83260186087952,125.39301853336269,0.8791666550336572,True
zbbbb_10k,R05,3626,122.34959742666985,178.1944547883466,150.27202610750822,55.84485736167676,False
zbbbb_10k,R05,3636,139.66770546364836,181.7445042791102,160.7061048713793,71.41220974275856,False
zbbbb_10k,R05,3648,104.93836671214156,106.25130406051954,105.59483538633054,38.8103292273389,True
zbbbb_10k,R05,3659,123.23383932435713,132.21098943396734,127.72241437916225,8.977150109610207,True
zbbbb_10k,R05,3713,82.93904010785812,130.24921769067348,106.5941288992658,47.310177582815356,False
zbbbb_10k,R05,3717,132.97370615231907,138.1947073301147,135.5842067412169,21.168413482433778,True
zbbbb_10k,R05,3719,139.66903276995734,191.64340678917603,165.6562197795667,81.31243955913337,False
zbbbb_10k,R05,3726,62.55476792485259,129.49775360453845,96.02626076469552,66.94298567968585,False
zbbbb_10k,R05,3730,85.08287666031599,95.8437209346386,90.4632987974773,69.07340240504541,False
zbbbb_10k,R05,3772,80.3416882391516,122.4117228697253,101.37670555443844,47.24658889112311,False
zbbbb_10k,R05,3786,142.52076730987844,187.83456322450013,165.1776652671893,80.35533053437857,False
zbbbb_10k,R05,3809,86.44702585746556,109.00364964621075,97.72533775183815,54.54932449632369,False
zbbbb_10k,R05,3825,122.08889607178641,146.45328191592998,134.2710889938582,24.36438584414357,True
zbbbb_10k,R05,3830,85.80674976439224,126.96310115725682,106.38492546082452,41.15635139286458,False
zbbbb_10k,R05,3834,136.55213767845262,158.2072010165115,147.37966934748206,44.75933869496413,False
zbbbb_10k,R05,3836,136.49012596272243,155.76767717248455,146.1289015676035,42.257803135206984,False
zbbbb_10k,R05,3851,78.39074919071086,111.05253700429124,94.72164309750104,60.5567138049979,False
zbbbb_10k,R05,3852,123.70236267538156,241.36682722980424,182.5345949525929,117.66446455442268,False
zbbbb_10k,R05,3856,72.330794459533,140.49133108925525,106.41106277439413,68.16053662972226,False
zbbbb_10k,R05,3875,123.7585541069341,141.34392451031707,132.55123930862558,17.585370403382967,True
zbbbb_10k,R05,3879,99.13929324539298,149.2321739710463,124.18573360821964,50.09288072565333,True
zbbbb_10k,R05,3883,71.40376169960984,122.88442189345581,97.14409179653282,55.711816406934346,False
zbbbb_10k,R05,3897,35.81199106405705,186.96457282489058,111.38828194447382,151.15258176083353,False
zbbbb_10k,R05,3930,52.58345647549895,110.6590401937383,81.62124833461863,86.75750333076275,False
zbbbb_10k,R05,3960,39.31240813687914,99.1244903037923,69.21844922033571,111.56310155932856,False
zbbbb_10k,R05,3973,65.6162604401523,96.52971080800607,81.0729856240792,87.85402875184162,False
zbbbb_10k,R05,3979,81.5391293768858,120.06935650554426,100.80424294121502,48.39151411756994,False
zbbbb_10k,R05,3986,109.0461463462924,139.38072649041766,124.21343641835503,30.334580144125255,True
zbbbb_10k,R05,4014,65.12710865308941,148.02051751951623,106.57381308630282,82.89340886642682,False
zbbbb_10k,R05,4034,54.261158612462715,100.84123771928462,77.55119816587367,94.89760366825267,False
zbbbb_10k,R05,4058,55.099133397407655,68.43157470531952,61.76535405136359,126.46929189727283,False
zbbbb_10k,R05,4116,126.87986291296444,212.48407402222446,169.68196846759446,89.3639369351889,False
zbbbb_10k,R05,4126,71.99255341229457,123.34538285951925,97.66896813590691,54.66206372818618,False
zbbbb_10k,R05,4148,169.32015694809178,188.84876422934937,179.08446058872056,108.16892117744115,False
zbbbb_10k,R05,4157,111.03876688106865,171.68496559384243,141.36186623745556,60.64619871277378,False
zbbbb_10k,R05,4163,180.79454062020295,287.4828048939026,234.13867275705277,218.27734551410555,False
zbbbb_10k,R05,4196,74.29673481469031,96.84135405006658,85.56904443237845,78.8619111352431,False
zbbbb_10k,R05,4209,156.98787317888684,166.24054161064572,161.61420739476628,73.22841478953256,False
zbbbb_10k,R05,4218,111.29344933493671,151.04593968988218,131.16969451240945,39.752490354945465,False
zbbbb_10k,R05,4221,73.14880995129293,112.2486985886641,92.69875426997851,64.60249146004297,False
zbbbb_10k,R05,4232,85.94363769421783,159.37758604824427,122.66061187123105,73.43394835402644,False
zbbbb_10k,R05,4263,104.84296858144833,120.04526550801158,112.44411704472995,25.111765910540086,True
zbbbb_10k,R05,4291,75.28753560172062,185.40897877703893,130.34825718937978,110.1214431753183,False
zbbbb_10k,R05,4304,60.32939478832866,113.96441641590644,87.14690560211756,75.70618879576489,False
zbbbb_10k,R05,4344,131.89750679506656,153.39331632542664,142.6454115602466,35.2908231204932,False
zbbbb_10k,R05,4398,92.51634887054638,128.27844056888924,110.39739471971781,35.76209169834286,True
zbbbb_10k,R05,4401,136.72879538063643,165.11455464958863,150.92167501511253,51.843350030225054,False
zbbbb_10k,R05,4410,83.47544079707177,92.95400638364991,88.21472359036085,73.57055281927832,False
zbbbb_10k,R05,4417,86.3537548011462,97.58065590190157,91.96720535152389,66.06558929695224,False
zbbbb_10k,R05,4423,88.38993984761048,142.4313979836696,115.41066891564003,54.04145813605912,False
zbbbb_10k,R05,4438,170.1353718098711,234.96394183259704,202.54965682123407,155.09931364246813,False
zbbbb_10k,R05,4443,85.30887143887493,91.14729926128709,88.22808535008102,73.54382929983798,False
zbbbb_10k,R05,4466,128.71331549650466,143.04059998547552,135.8769577409901,21.753915481980187,True
zbbbb_10k,R05,4487,106.2668314629856,111.98122897609525,109.12403021954043,31.75193956091914,True
zbbbb_10k,R05,4505,142.35275758321612,202.26642711957714,172.30959235139665,94.61918470279326,False
zbbbb_10k,R05,4578,90.97728465081376,139.61169712266835,115.29449088674104,48.63441247185459,True
zbbbb_10k,R05,4584,103.60341416978474,111.8363895156433,107.71990184271402,34.560196314571954,True
zbbbb_10k,R05,4606,123.99241621841013,153.09888386515374,138.54565004178193,29.10646764674361,False
zbbbb_10k,R05,4629,82.21989624337809,129.95733628619433,106.08861626478621,47.737440042816246,False
zbbbb_10k,R05,4653,128.96699239076813,142.31252652833794,135.63975945955303,21.279518919106067,True
zbbbb_10k,R05,4668,59.55431365606257,81.9990661360094,70.77668989603599,108.44662020792804,False
zbbbb_10k,R05,4677,93.02457690097542,144.7584511167918,118.8915140088836,51.733874215816385,True
zbbbb_10k,R05,4686,135.35803285307327,169.40433296239553,152.3811829077344,54.7623658154688,False
zbbbb_10k,R05,4716,113.30726798126075,176.6682527710065,144.98776037613362,63.36098478974576,False
zbbbb_10k,R05,4746,87.21864456355009,112.56215714109356,99.89040085232182,50.21919829535635,False
zbbbb_10k,R05,4776,70.92253350256792,70.94491147062136,70.93372248659463,108.13255502681072,False
zbbbb_10k,R05,4820,101.29550573502338,101.57428211406032,101.43489392454185,47.13021215091629,True
zbbbb_10k,R05,4884,62.776453632327815,85.8785452800376,74.32749945618271,101.34500108763459,False
zbbbb_10k,R05,4917,90.33407895988454,106.42535496631515,98.37971696309984,53.24056607380031,True
zbbbb_10k,R05,4963,91.02571002545636,103.57140725722151,97.29855864133893,55.40288271732213,True
zbbbb_10k,R05,4990,86.64534702129251,99.33962346943952,92.99248524536601,64.01502950926798,False
zbbbb_10k,R05,4992,83.76896325323655,87.38462091793207,85.57679208558432,78.84641582883138,False
zbbbb_10k,R05,4994,83.8080262170148,96.18299410623956,89.99551016162718,70.00897967674564,False
zbbbb_10k,R05,5012,57.487629514112776,86.03870713908188,71.76316832659732,106.47366334680535,False
zbbbb_10k,R05,5018,118.69096829954857,179.51115415449837,149.10106122702348,60.8201858549498,False
zbbbb_10k,R05,5052,170.53158072560743,200.54904407546343,185.5403124005354,121.08062480107085,False
zbbbb_10k,R05,5056,54.87794899309158,158.59733308984337,106.73764104146747,103.7193840967518,False
zbbbb_10k,R05,5077,114.53559207855633,121.9767320514174,118.25616206498687,13.487675870026266,True
zbbbb_10k,R05,5100,91.5109113040628,132.1728085810211,111.84185994254194,40.661897276958285,True
zbbbb_10k,R05,5101,184.00411650442294,238.99291457191384,211.4985155381684,172.99703107633678,False
zbbbb_10k,R05,5104,102.96882768651577,134.7191739583549,118.84400082243533,31.750346271839135,True
zbbbb_10k,R05,5118,94.91820362615067,220.95522203860443,157.93671283237757,126.03701841245376,False
zbbbb_10k,R05,5123,84.98850493137985,108.0231346709125,96.50581980114617,56.98836039770765,False
zbbbb_10k,R05,5157,94.74913463789945,102.87114612449128,98.81014038119537,52.37971923760928,True
zbbbb_10k,R05,5160,105.49984559196444,114.26345709275746,109.88165134236095,30.236697315278093,True
zbbbb_10k,R05,5171,129.28927024521107,141.2756438178089,135.28245703150998,20.564914063019984,True
zbbbb_10k,R05,5175,112.91561545913049,219.9069183648374,166.41126691198394,106.9913029057069,False
zbbbb_10k,R05,5192,126.89128218405145,131.3038288474563,129.09755551575387,8.195111031507736,True
zbbbb_10k,R05,5217,55.31198845234755,89.44698270330105,72.3794855778243,105.2410288443514,False
zbbbb_10k,R05,5235,60.43417738715181,105.00290564933941,82.71854151824562,84.56291696350878,False
zbbbb_10k,R05,5249,103.303210172931,110.48995636880366,106.89658327086732,36.206833458265336,True
zbbbb_10k,R05,5269,143.02860128901602,143.12970393016292,143.07915260958947,36.15830521917894,True
zbbbb_10k,R05,5271,50.00371200259483,91.30454922286056,70.6541306127277,108.69173877454462,False
zbbbb_10k,R05,5291,111.59253074573628,240.2149433657701,175.9037370557532,128.6224126200338,False
zbbbb_10k,R05,5307,80.04890516145507,154.30110013156505,117.17500264651005,74.25219497010998,False
zbbbb_10k,R05,5310,88.85948614333469,118.29064946771615,103.57506780552542,42.84986438894916,False
zbbbb_10k,R05,5316,97.20198242173755,163.28974608984092,130.24586425578923,66.08776366810336,False
zbbbb_10k,R05,5351,124.07528577649363,237.04013554931262,180.55771066290313,112.964849772819,False
zbbbb_10k,R05,5367,190.50803814913405,330.0342629605737,260.2711505548539,270.54230110970775,False
zbbbb_10k,R05,5369,93.16525014442743,94.02094905032807,93.59309959737774,62.8138008052445,True
zbbbb_10k,R05,5399,104.6125946462271,113.94746021222963,109.28002742922837,31.439945141543276,True
zbbbb_10k,R05,5403,100.65141898416486,117.2883161569163,108.96986757054057,32.06026485891884,True
zbbbb_10k,R05,5417,92.77336934786655,159.88593476705847,126.32965205746251,67.11256541919192,False
zbbbb_10k,R05,5430,66.50709070817814,194.38187552609932,130.44448311713873,127.87478481792118,False
zbbbb_10k,R05,5434,61.01153338532393,113.91090562676783,87.46121950604588,75.07756098790824,False
zbbbb_10k,R05,5444,88.06099229012158,129.42518497137624,108.7430886307489,41.364192681254664,False
zbbbb_10k,R05,5450,142.71214897296863,147.821786458274,145.26696771562132,40.53393543124264,True
zbbbb_10k,R05,5459,108.64064293581046,187.09957190476888,147.87010742028968,78.45892896895842,False
zbbbb_10k,R05,5481,96.79041018469199,101.35659340996024,99.07350179732612,51.85299640534777,True
zbbbb_10k,R05,5491,65.34174890975599,128.8582788464058,97.10001387808089,63.5165299366498,False
zbbbb_10k,R05,5495,84.73998771853846,85.3710808710615,85.05553429479997,79.88893141040005,False
zbbbb_10k,R05,5500,132.50089682227764,158.5546080510014,145.5277524366395,41.055504873279034,False
zbbbb_10k,R05,5504,102.33439422382058,170.77112697702543,136.552760600423,68.43673275320485,False
zbbbb_10k,R05,5514,97.75891796522664,117.33358321933868,107.54625059228266,34.90749881543468,True
zbbbb_10k,R05,5547,82.42526339581052,129.0581873724605,105.74172538413552,46.63292397664999,False
zbbbb_10k,R05,5563,82.68480683207123,129.13446870316216,105.90963776761669,46.449661871090925,False
zbbbb_10k,R05,5574,98.77360632603109,130.93791799360886,114.85576215981997,32.16431166757778,True
zbbbb_10k,R05,5579,86.25595181758207,103.42603852853496,94.84099517305852,60.31800965388297,False
zbbbb_10k,R05,5584,65.83695677113991,89.7980598663476,77.81750831874376,94.36498336251249,False
zbbbb_10k,R05,5586,90.873872219358,163.278578044818,127.07622513208801,72.40470582546,False
zbbbb_10k,R05,5594,98.33155970916073,147.76438893689345,123.04797432302709,49.432829227732725,True
zbbbb_10k,R05,5596,117.1877256942245,185.29036617611277,151.23904593516863,68.10264048188827,False
zbbbb_10k,R05,5604,103.98478248636368,107.738878093044,105.86183028970385,38.27633942059232,True
zbbbb_10k,R05,5608,52.65681179990609,127.70755501446024,90.18218340718316,75.05074321455416,False
zbbbb_10k,R05,5613,107.26924099506469,132.97942960111413,120.12433529808942,25.710188606049442,True
zbbbb_10k,R05,5616,135.76459854433105,136.13673094867286,135.95066474650196,21.901329493003914,True
zbbbb_10k,R05,5622,81.56514322294622,117.75305741616485,99.65910031955553,50.68179936088893,False
zbbbb_10k,R05,5626,104.70269834813132,187.58165555834307,146.1421769532372,82.87895721021175,False
zbbbb_10k,R05,5631,87.31702205709477,145.80550941799947,116.56126573754713,58.4884873609047,False
zbbbb_10k,R05,5648,82.11113750535648,106.11242326976509,94.11178038756078,61.77643922487843,False
zbbbb_10k,R05,5669,61.28782541360291,64.0723652821519,62.68009534787741,124.63980930424518,False
zbbbb_10k,R05,5672,101.11188667404905,148.05486688143006,124.58337677773955,46.94298020738101,True
zbbbb_10k,R05,5689,97.42881371332341,101.32067323710032,99.37474347521186,51.25051304957627,True
zbbbb_10k,R05,5706,92.84565000126643,147.64478905867293,120.24521952996969,54.79913905740649,True
zbbbb_10k,R05,5748,67.78427272491255,122.29207911741626,95.03817592116441,59.92364815767118,False
zbbbb_10k,R05,5760,93.78886433737661,136.2095883646338,114.9992263510052,42.42072402725718,True
zbbbb_10k,R05,5761,78.63167915776273,109.78285624673961,94.20726770225117,61.585464595497655,False
zbbbb_10k,R05,5771,77.13727160473617,112.77491555432492,94.95609357953055,60.08781284093891,False
zbbbb_10k,R05,5803,73.1883505881872,142.07201881160472,107.63018469989596,68.88366822341752,False
zbbbb_10k,R05,5813,99.26477294966271,122.56244241955203,110.91360768460737,28.17278463078526,True
zbbbb_10k,R05,5831,139.17647575538425,141.0679580246171,140.1222168900007,30.244433780001344,True
zbbbb_10k,R05,5868,127.97031706054484,151.19942770169638,139.58487238112062,29.169744762241223,False
zbbbb_10k,R05,5891,117.41420680441583,154.8420193880693,136.12811309624257,37.42781258365348,False
zbbbb_10k,R05,5894,84.76682326077984,142.5168973802688,113.64186032052433,57.75007411948896,False
zbbbb_10k,R05,5922,75.32707410717656,115.57959912401702,95.45333661559678,59.09332676880642,False
zbbbb_10k,R05,5924,58.899827961523215,94.89076037208122,76.89529416680222,96.20941166639557,False
zbbbb_10k,R05,5928,76.64833336813186,133.42862015064202,105.03847675938694,56.78028678251016,False
zbbbb_10k,R05,5938,98.07100038727955,178.58363340186068,138.32731689457012,80.51263301458113,False
zbbbb_10k,R05,5953,98.27785076294673,152.2068046187637,125.2423276908552,53.92895385581697,False
zbbbb_10k,R05,5988,137.59284462137992,141.43792774127013,139.51538618132503,29.030772362650055,True
zbbbb_10k,R05,5998,113.31232948883911,132.93692247991305,123.12462598437608,19.62459299107394,True
zbbbb_10k,R05,6036,60.15182998723448,101.02614423476425,80.58898711099937,88.82202577800128,False
zbbbb_10k,R05,6049,83.71037334458616,166.71352191199156,125.21194762828887,83.0031485674054,False
zbbbb_10k,R05,6064,115.06210295210019,146.04252482914333,130.55231389062175,30.980421877043142,True
zbbbb_10k,R05,6082,76.39955442141655,107.19228906648799,91.79592174395228,66.40815651209546,False
zbbbb_10k,R05,6099,100.43988551663172,122.35179351931028,111.395839517971,27.208320964058004,True
zbbbb_10k,R05,6117,112.27559027251417,134.4955380454143,123.38556415896423,22.219947772900127,True
zbbbb_10k,R05,6137,84.8305725494798,142.1852120181766,113.5078922838282,57.3546394686968,False
zbbbb_10k,R05,6157,182.5389738493317,342.25465728899786,262.3968155691648,274.7936311383296,False
zbbbb_10k,R05,6233,92.44034082225706,156.08368100746515,124.2620109148611,63.64334018520809,False
zbbbb_10k,R05,6243,83.47230604083846,140.05035360097133,111.7613298209049,56.57804756013287,False
zbbbb_10k,R05,6248,184.92407324033485,278.33863857910836,231.6313559097216,213.2627118194432,False
zbbbb_10k,R05,6250,51.09882403535001,128.09802220487424,89.59842312011213,76.99919816952422,False
zbbbb_10k,R05,6258,114.33036598402245,131.47266576809525,122.90151587605885,17.142299784072804,True
zbbbb_10k,R05,6287,162.11123192301383,324.4766126841361,243.29392230357496,236.58784460714995,False
zbbbb_10k,R05,6288,102.31468825355883,137.17720683842526,119.74594754599204,34.862518584866436,True
zbbbb_10k,R05,6300,84.83226779317137,113.06346841350464,98.94786810333801,52.104263793323994,False
zbbbb_10k,R05,6307,106.72244412893873,115.36572381878035,111.04408397385954,27.911832052280914,True
zbbbb_10k,R05,6308,106.66120624921878,126.97718700984858,116.81919662953368,20.3159807606298,True
zbbbb_10k,R05,6312,75.43091918469597,128.50409911452311,101.96750914960954,53.07317992982715,False
zbbbb_10k,R05,6323,136.9797595759903,300.836364675872,218.90806212593117,187.8161242518623,False
zbbbb_10k,R05,6345,102.4893718050364,142.19641172220582,122.34289176362111,39.707039917169425,True
zbbbb_10k,R05,6353,147.28194602215711,232.26453134885935,189.77323868550823,129.54647737101646,False
zbbbb_10k,R05,6354,98.26891440587983,108.24822146735912,103.25856793661947,43.48286412676106,True
zbbbb_10k,R05,6378,230.26712250098132,238.8961798073812,234.58165115418126,219.16330230836252,False
zbbbb_10k,R05,6391,94.36167850333138,122.4532312401991,108.40745487176524,33.18509025646952,True
zbbbb_10k,R05,6404,69.141916699136,89.78812257039607,79.46501963476604,91.06996073046793,False
zbbbb_10k,R05,6408,83.5935242240077,249.9636007213835,166.7785624726956,166.3700764973758,False
zbbbb_10k,R05,6411,45.65026074955927,93.02561526168417,69.33793800562172,111.32412398875657,False
zbbbb_10k,R05,6429,58.347640263815926,144.73984026122997,101.54374026252295,86.39219999741405,False
zbbbb_10k,R05,6445,89.17099291648624,101.32819416587728,95.24959354118175,59.50081291763648,False
zbbbb_10k,R05,6447,80.25905987891507,114.90695370177816,97.58300679034662,54.83398641930677,False
zbbbb_10k,R05,6498,91.89724432191355,174.97090464448834,133.43407448320096,83.0736603225748,False
zbbbb_10k,R05,6528,149.47154143708207,156.4375465116749,152.95454397437848,55.90908794875696,False
zbbbb_10k,R05,6595,100.23103624535374,101.92222013385063,101.07662818960219,47.846743620795635,True
zbbbb_10k,R05,6627,81.40603944515638,119.73580377531219,100.57092161023428,48.85815677953143,False
zbbbb_10k,R05,6633,85.10707764422297,243.58402241832394,164.34555003127346,158.47694477410096,False
zbbbb_10k,R05,6638,112.147508882457,138.02604851746557,125.08677869996129,25.878539635008565,True
zbbbb_10k,R05,6705,48.14460670043782,109.38546262443127,78.76503466243454,92.46993067513091,False
zbbbb_10k,R05,6727,55.74466058030978,162.55447261642814,109.14956659836896,106.80981203611836,False
zbbbb_10k,R05,6753,118.05921156929831,194.42235679626808,156.2407841827832,76.36314522696976,False
zbbbb_10k,R05,6771,87.9365193636261,108.4366109782561,98.1865651709411,53.6268696581178,False
zbbbb_10k,R05,6781,99.66674790988687,123.92602893540686,111.79638842264686,26.407223154706273,True
zbbbb_10k,R05,6796,140.82138996680533,149.81641978333556,145.31890487507044,40.63780975014089,True
zbbbb_10k,R05,6803,128.57593846160356,146.12181983483148,137.34887914821752,24.69775829643504,True
zbbbb_10k,R05,6828,128.77660193581673,152.66375933891013,140.72018063736343,31.440361274726854,False
zbbbb_10k,R05,6901,109.85819039251915,150.29623902649172,130.07721470950543,40.43804863397257,False
zbbbb_10k,R05,6913,115.55243724083195,132.60050457466056,124.07647090774626,17.048067333828612,True
zbbbb_10k,R05,6918,79.71013225891123,90.32293202229681,85.01653214060403,79.96693571879196,False
zbbbb_10k,R05,6935,109.35470168029448,120.93072279689063,115.14271223859257,19.714575522814883,True
zbbbb_10k,R05,6942,79.25803270543322,111.35737947912193,95.30770609227758,59.384587815444846,False
zbbbb_10k,R05,6965,78.44486983830387,102.30462508870497,90.37474746350442,69.25050507299116,False
zbbbb_10k,R05,6980,305.2802363015599,523.4278521863924,414.3540442439762,578.7080884879524,False
zbbbb_10k,R05,7040,106.78245917050627,162.26668021220232,134.5245696913543,55.484221041696046,False
zbbbb_10k,R05,7043,119.29322596891274,151.40520351430484,135.3492147416088,32.11197754539211,False
zbbbb_10k,R05,7047,113.86896901212538,118.71820026367696,116.29358463790118,17.41283072419766,True
zbbbb_10k,R05,7049,83.65325611829412,151.85671198155364,117.75498404992388,68.20345586325952,False
zbbbb_10k,R05,7055,111.82480144084263,117.35012070652691,114.58746107368478,20.825077852630457,True
zbbbb_10k,R05,7066,95.88574780205107,251.9196312390609,173.90268952055598,156.03388343700982,False
zbbbb_10k,R05,7083,107.20886231626905,127.70545191269491,117.45715711448199,20.496589596425864,True
zbbbb_10k,R05,7086,82.24597740190653,124.20657501838235,103.22627621014445,43.54744757971112,False
zbbbb_10k,R05,7116,69.78405841256122,76.73433713184168,73.25919777220145,103.4816044555971,False
zbbbb_10k,R05,7124,70.8742641307898,128.7906766421574,99.8324703864736,57.9164125113676,False
zbbbb_10k,R05,7134,74.79043066306662,147.60868893760582,111.19955980033622,72.8182582745392,False
zbbbb_10k,R05,7193,85.40845354496832,103.32778807084976,94.36812080790904,61.26375838418191,False
zbbbb_10k,R05,7197,88.83155993673275,113.72034922225195,101.27595457949235,47.4480908410153,False
zbbbb_10k,R05,7201,78.81683167793787,89.52918799451193,84.1730098362249,81.6539803275502,False
zbbbb_10k,R05,7210,137.66053966470398,204.63730650979858,171.14892308725126,92.29784617450255,False
zbbbb_10k,R05,7225,115.21320015118734,116.26353057729291,115.73836536424012,18.52326927151975,True
zbbbb_10k,R05,7240,70.30086331686948,108.80688105346337,89.55387218516643,70.89225562966715,False
zbbbb_10k,R05,7246,136.6733433133965,139.91744463084103,138.29539397211875,26.59078794423752,True
zbbbb_10k,R05,7263,83.08790966490689,136.88192221453355,109.98491593972022,53.79401254962666,False
zbbbb_10k,R05,7280,72.7048418164269,117.69177915109566,95.19831048376128,59.603379032477434,False
zbbbb_10k,R05,7324,84.98338584271369,97.19607023791403,91.08972804031386,67.82054391937228,False
zbbbb_10k,R05,7333,111.72561039458702,175.4469750342024,143.58629271439472,63.72136463961539,False
zbbbb_10k,R05,7353,56.40901608977561,221.34752682592756,138.87827145785158,164.93851073615195,False
zbbbb_10k,R05,7356,66.86480577396233,217.82704634513482,142.34592605954856,150.9622405711725,False
zbbbb_10k,R05,7360,84.62142720247364,100.62247763742447,92.62195241994905,64.75609516010189,False
zbbbb_10k,R05,7361,79.53251332145106,111.50762860075335,95.5200709611022,58.95985807779559,False
zbbbb_10k,R05,7369,121.74747411382896,134.51445210627745,128.1309631100532,12.766977992448489,True
zbbbb_10k,R05,7374,67.96702051738315,119.86231825211186,93.9146693847475,62.17066123050499,False
zbbbb_10k,R05,7389,133.89009640523645,137.0734876314593,135.48179201834787,20.96358403669575,True
zbbbb_10k,R05,7394,95.56691467352448,131.13258787375588,113.34975127364018,35.5656732002314,True
zbbbb_10k,R05,7412,101.0831679082598,118.20930375927273,109.64623583376627,30.707528332467476,True
zbbbb_10k,R05,7422,96.28460562043298,131.50975111549386,113.89717836796342,35.22514549506087,True
zbbbb_10k,R05,7437,94.63965633791402,144.03570272695544,119.33767953243472,49.396046389041416,True
zbbbb_10k,R05,7461,101.44863329855275,157.5607163479956,129.50467482327417,56.112083049442845,False
zbbbb_10k,R05,7464,100.11343227397282,107.76628656511389,103.93985941954335,42.120281160913294,True
zbbbb_10k,R05,7499,79.23757302730215,111.39316570348477,95.31536936539345,59.369261269213084,False
zbbbb_10k,R05,7518,99.2520870445031,117.06802300832437,108.16005502641374,33.679889947172526,True
zbbbb_10k,R05,7537,95.47223811785298,107.58702539237986,101.52963175511641,46.94073648976716,True
zbbbb_10k,R05,7567,71.97570339871885,176.663585149746,124.31964427423243,104.68788175102716,False
zbbbb_10k,R05,7587,96.46335241005306,121.69134435869623,109.07734838437464,31.84530323125071,True
zbbbb_10k,R05,7610,110.82116172669417,124.49497397308782,117.658067849891,14.683864300218005,True
zbbbb_10k,R05,7629,88.66538427628579,120.86446030155716,104.76492228892147,40.47015542215705,False
zbbbb_10k,R05,7639,75.41231140114616,91.49268027097452,83.45249583606034,83.09500832787933,False
zbbbb_10k,R05,7642,96.19316035176223,102.6078430258501,99.40050168880617,51.19899662238767,True
