source_uid	process_or_mode	source_role	generated_events	resolved_exact3_ge4_rows	exact3_rows	ge4_rows	resolved_exact3_ge4_expected_yield	rhh34_selected_rows	selected_yield	selected_sumw2	selected_neff	typical_selected_weight	maximum_absolute_selected_weight	selected_fraction_of_resolved	fraction_total_selected_physical_qcd	campaign	pthat_min_GeV	pthat_max_GeV	sigma_gen_pb	normalization_denominator_type	normalization_denominator	production_mixture_fraction	run2_yield_coefficient_per_generator_weight
670bcfb31fc0bc05834f5639::background::132::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1167_seed1221167_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	3	3	0	1361364.8786560772	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	100	200	1248157.8528650319	shard_sum_event_weights	10000	0.026345393376241196	453788.29288535903
d113c905e746c5f3a1fbe572::background::133::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1169_seed1221169_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	4	4	0	1809423.4858206147	1	452355.8714551537	204625834439.9515	1.0	452355.8714551537	452355.8714551537	0.25	0.009737948738542763	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	100	200	1244217.9362017903	shard_sum_event_weights	10000	0.026345393376241196	452355.87145515368
90adfb0b186bcf8a579b24a1::background::134::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1170_seed1221170_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	8	8	0	3654255.9700122243	5	2283909.98125764	1043248960497.6545	5.0	456781.996251528	456781.996251528	0.625	0.04916615373950768	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	100	200	1256392.1207476903	shard_sum_event_weights	10000	0.026345393376241196	456781.99625152803
90b4350e43d99eae35ff9b1a::background::135::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1171_seed1221171_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	5	5	0	2280267.544926692	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	100	200	1254388.395406462	shard_sum_event_weights	10000	0.026345393376241196	456053.50898533821
7f3e4018480247a4a4f74d09::background::136::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1173_seed1221173_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	2	1	1	909331.1822457594	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	100	200	1250570.8870962667	shard_sum_event_weights	10000	0.026345393376241196	454665.59112287965
a7f3d1764a153d6806dbc770::background::137::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1174_seed1221174_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	7	5	2	3180708.3882820695	3	1363160.7378351726	619402399058.444	3.0	454386.91261172417	454386.91261172417	0.42857142857142855	0.02934501401458886	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	100	200	1249804.3737736957	shard_sum_event_weights	10000	0.026345393376241196	454386.91261172423
897007d036f86df65467037d::background::138::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1175_seed1221175_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	6	6	0	2703567.5047707367	3	1351783.752385368	609106437737.6888	2.9999999999999996	450594.584128456	450594.5841284561	0.5	0.029100099538840032	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	100	200	1239373.4643579021	shard_sum_event_weights	10000	0.026345393376241196	450594.58412845607
2b5c1961e0da5a94d3dd6922::background::139::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1176_seed1221176_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	4	4	0	1815564.2985009735	1	453891.0746252434	206017107624.45825	1.0	453891.0746252434	453891.0746252434	0.25	0.009770997341903412	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	100	200	1248440.5570197648	shard_sum_event_weights	10000	0.026345393376241196	453891.07462524349
8a35e2b5d9d0d8b84c87cd87::background::140::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1177_seed1221177_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	8	7	1	3654073.511105097	2	913518.3777762741	417257913267.49774	2.0	456759.18888813705	456759.18888813705	0.25	0.019665479539119953	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	100	200	1256329.3884336003	shard_sum_event_weights	10000	0.026345393376241196	456759.18888813705
397083e42d53f7591ed40e84::background::141::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin03_pthat200to300_shard1178_seed1231178_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	20	18	2	3637856.8647011844	6	1091357.0594103558	198510038520.80313	6.0	181892.8432350593	181892.8432350593	0.3	0.023493845820543143	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	200	300	51503.353981231478	shard_sum_event_weights	10000	0.25591810620601407	181892.84323505932
83ab4076dbffbe744d66f11f::background::142::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin04_pthat300to500_shard1179_seed1241179_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	31	25	6	964764.7253436988	2	62242.885506045095	1937088398.0593193	2.0	31121.442753022548	31121.442753022548	0.06451612903225806	0.0013399141398277258	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	300	500	8055.2667659073359	shard_sum_event_weights	10000	0.27996304487807611	31121.442753022548
6f598d53ae37f540978d9afd::background::143::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin05_pthat500to700_shard1180_seed1251180_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	40	39	1	84719.75151102577	10	21179.93787775642	44858976.8505621	10.000000000000002	2117.993787775642	2117.993787775642	0.25	0.0004559444507167399	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	500	700	537.98576987608396	shard_sum_event_weights	10000	0.28528228682281115	2117.993787775642
cad7d87f15a91605dc239aa7::background::144::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin06_pthat700to1000_shard1181_seed1261181_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	43	42	1	14360.4236114317	7	2337.743378605159	780720.5863160378	6.999999999999997	333.96333980073695	333.963339800737	0.16279069767441862	5.032503526812671e-05	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	700	1000	84.720207244523195	shard_sum_event_weights	10000	0.28564899451553932	333.963339800737
d1bb23222fde702852fcc5e2::background::145::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin07_pthat1000toInf_shard1182_seed1271182_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	45	37	8	1852.6476288784413	3	123.50984192522954	5084.89368413173	2.9999999999999996	41.169947308409846	41.169947308409846	0.06666666666666667	2.6588192732072086e-06	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	1000	Inf	10.441653302857571	shard_sum_event_weights	10000	0.2857142857142857	41.169947308409853
be9da3dc3b12995f6ee41ccb::background::146::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1819_seed1201819_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18211242.150058832	shard_sum_event_weights	10000.019843684891	0.0074605987130467221	1874957.7019114315
4882f035b3e6e255725894b5::background::147::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1820_seed1201820_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	1883503.9704597625	1	1883503.9704597625	3547587206737.69	1.0	1883503.9704597625	1883503.9704597625	1.0	0.040546539285933186	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18294293.149753001	shard_sum_event_weights	10000.042859280302	0.0074605987130467221	1883503.9704597625
1d994f7dbd40f70a18de22e1::background::148::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1821_seed1201821_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18068885.902467642	shard_sum_event_weights	10000.059737797761	0.0074605987130467221	1860293.8423741732
5fad593f0101e0bee8ad1cf4::background::149::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1822_seed1201822_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18250020.917023469	shard_sum_event_weights	10000.012458895202	0.0074605987130467221	1878951.5984532647
51c3cc0bc21cda0e4a5807a5::background::150::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1823_seed1201823_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18174509.566495486	shard_sum_event_weights	10000	0.0074605987130467221	1871179.5730123115
da7b55b8ebf9ff7d43f57099::background::151::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1824_seed1201824_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18127342.798333939	shard_sum_event_weights	10000.075858629194	0.0074605987130467221	1866309.3012939312
907f07fb1fdcd9957032e26b::background::152::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1825_seed1201825_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18337520.026177138	shard_sum_event_weights	10000.048740343736	0.0074605987130467221	1887953.3186977948
369607981cba9e3f933173ba::background::153::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1826_seed1201826_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18218644.675609104	shard_sum_event_weights	10000.067230712168	0.0074605987130467221	1875710.9483419182
a75c631d9494fe1d370ae9ef::background::154::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1827_seed1201827_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18173156.167116739	shard_sum_event_weights	10000	0.0074605987130467221	1871040.2320709578
48cdfcb72bf85bd30fb3d338::background::155::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18097026.670609701	shard_sum_event_weights	10000.03606701028	0.0074605987130467221	1863195.5036752382
ee933650871c26440c3ba459::background::156::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1830_seed1201830_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	1869529.482683689	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18158496.247255463	shard_sum_event_weights	10000.007589255081	0.0074605987130467221	1869529.4826836893
0f7f19ccd5e2f87f8428be14::background::157::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1832_seed1201832_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18319196.403767217	shard_sum_event_weights	10000.106659989278	0.0074605987130467221	1886055.8723032309
49065a145a9da5b3c4c63196::background::158::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1834_seed1201834_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18236309.937600248	shard_sum_event_weights	10000.066521765453	0.0074605987130467221	1877529.8185664832
e831cad844385a3d684c4829::background::159::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1835_seed1201835_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18153821.909796622	shard_sum_event_weights	10000.100028793624	0.0074605987130467221	1869030.9535129387
2e18dbab0788c0655351bce6::background::160::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1836_seed1201836_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18141742.8901667	shard_sum_event_weights	10000.028613489467	0.0074605987130467221	1867800.6940619219
286a8961f7e75524ed52e3b1::background::161::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1837_seed1201837_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18128978.935216669	shard_sum_event_weights	10000.113704613355	0.0074605987130467221	1866470.6867656372
ee384ac1ea933b9645b23f6a::background::162::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1838_seed1201838_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18310204.690826509	shard_sum_event_weights	10000.002787101081	0.0074605987130467221	1885149.7104073525
557f71440ffa2dc12f05f308::background::163::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1839_seed1201839_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18185280.576031785	shard_sum_event_weights	10000.048421231277	0.0074605987130467221	1872279.450087094
f34a6262703836fcc9fc3290::background::164::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1840_seed1201840_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18153537.706908129	shard_sum_event_weights	10000.023531736506	0.0074605987130467221	1869015.9906177928
e0f552f9471fa8c08d1443ca::background::165::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1843_seed1201843_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18214194.384856686	shard_sum_event_weights	10000.007683176467	0.0074605987130467221	1875263.932780084
0d6f9c8a8ab14ab9a78b6ebe::background::166::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1844_seed1201844_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18086462.328740589	shard_sum_event_weights	10000.087871796608	0.0074605987130467221	1862098.195921113
88fb3e44603165ad294fcc51::background::167::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1845_seed1201845_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18309631.639818791	shard_sum_event_weights	10000	0.0074605987130467221	1885091.2366278046
0c8c993da718c671b9e4b916::background::168::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1846_seed1201846_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18089402.229582023	shard_sum_event_weights	10000.122246577541	0.0074605987130467221	1862394.4725794669
e566d63f21f4842e8702af50::background::169::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1847_seed1201847_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	1868182.125418976	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18145444.18220713	shard_sum_event_weights	10000.026679767287	0.0074605987130467221	1868182.1254189762
d9be722e0839d93162bc33e3::background::170::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1848_seed1201848_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18277227.095229268	shard_sum_event_weights	10000.010316692664	0.0074605987130467221	1881753.0444904936
5304d983da8e8e8103487569::background::171::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	9163	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	50	75	18202163.153981894	shard_sum_event_weights	9163.0897704498948	0.006836146600764711	1874008.323247683
73ec2f0e84fede5140d11b65::background::172::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	2	1	1	1421743.5811797353	1	710871.7905898676	505338702656.4446	1.0	710871.7905898676	710871.7905898676	0.5	0.015303068874008246	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	75	100	3091763.7419896889	shard_sum_event_weights	10000.006569536941	0.01666119624056768	710871.79058986763
1862b489d3ce604c66545fff::background::173::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1852_seed1211852_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	702890.7282467603	1	702890.7282467603	494055375855.26105	1.0	702890.7282467603	702890.7282467603	1.0	0.015131259064783744	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	75	100	3057368.0232248041	shard_sum_event_weights	10001.040142252186	0.01666119624056768	702890.72824676032
511e38f39d0e1b4e5d6037de::background::174::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	1	1	0	702343.9702893097	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	75	100	3055316.9332912588	shard_sum_event_weights	10002.111112989573	0.01666119624056768	702343.97028930974
4b23df1afb18cd2abd379780::background::175::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1855_seed1211855_bundle.tar.gz	qcd_hardqcd	importance_tail_physical	10000	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	qcd_hardqcd_importance_adaptive500k_phys_20260717_0022	75	100	3052726.933646549	shard_sum_event_weights	10001.662478588118	0.01666119624056768	701780.06920898904
