feature,n_sig_raw,n_bkg_raw,median_sig,iqr_sig,median_bkg,iqr_bkg,mean_sig_w,mean_bkg_w,std_sig_w,std_bkg_w,cohens_d,auc_weighted,auc_raw_count,auc_boot_mean,auc_boot_lo68,auc_boot_hi68,ci_computed,separation_score,comparison,u_region,descriptive_only_tiny_N
pt5_over_pt4,27339,27,0.5873167835732287,0.7779537365295035,0.5780083122918447,0.9205010875516048,0.4598832391884073,0.518858001608583,0.3679594924389323,0.39677427390138775,-0.16026275788053096,0.4292429889193527,0.42924298891961776,0.4269820971289693,0.35034355689517727,0.5005085538523094,True,0.0707570110806473,ttbar,u>3.5,False
pt5_over_HT,27339,27,0.0723361209667844,0.09672354745397013,0.020867462921619496,0.053707066170567905,0.05851314587519874,0.03171508899848659,0.04782273870703597,0.03420660794266799,0.5604922959840144,0.6292611423373966,0.6292611423377147,0.6322321976100497,0.5890939766081771,0.6731651854533822,True,0.1292611423373966,ttbar,u>3.5,False
n_selected_jets,18155,15,5.0,1.0,4.0,0.7712879014296057,4.757036629027816,4.447454149238866,0.795653594054503,0.7717870734083863,0.38910089879283033,0.6213752802974757,0.5892224364270078,0.6213752802974757,,,False,0.12137528029747569,all_background,u>4.5,True
HT,18155,15,450.45953369139283,154.52624511718113,655.3045795473828,732.013041118978,484.8048442852134,1120.118381203682,135.37008391353177,1104.8579209215486,-4.578831725576253,0.30494483992733884,0.2704489121453662,0.30494483992733884,,,False,0.19505516007266116,all_background,u>4.5,True
mHH,18155,15,572.3515294046957,288.4845426077085,953.1007820626214,1219.9278978453967,642.1442119150951,1445.0550614588687,267.5731457943888,1141.0770368311084,-2.981040535991129,0.2199891530980535,0.19510878545855423,0.2199891530980535,,,False,0.2800108469019465,all_background,u>4.5,True
pT_HH,18155,15,67.18219748453863,57.06005011438952,58.034721248283624,78.31309025981504,75.2620570590126,92.89666117949045,45.55637969349787,90.69486852494599,-0.38665284491744506,0.5056702743299246,0.44879831084181204,0.5056702743299246,,,False,0.005670274329924618,all_background,u>4.5,True
eta_HH,18155,15,0.10385848317914599,4.86756235908695,2.8700946523040485,1.7758168478751353,0.021865964588964327,2.5735986171403535,2.6398499861399514,2.0448705592808674,-0.9667693213022224,0.22357371290135677,0.22921876434411387,0.22357371290135677,,,False,0.27642628709864325,all_background,u>4.5,True
RHH,18155,15,95.57651658895621,108.19659105308989,186.92818595120417,281.67901473400406,126.48754677306816,296.63595122602857,103.47869550204165,278.5883654190317,-1.6403402701275356,0.23796009782508643,0.21259157256948433,0.23796009782508643,,,False,0.2620399021749136,all_background,u>4.5,True
n_btag_loose,18155,15,2.0,0.0,3.0,0.0,2.067474524924263,2.826874184728608,0.664492430667264,0.3783560061080152,-1.1431243357810117,0.1954493494796979,0.23377765537503972,0.1954493494796979,,,False,0.3045506505203021,all_background,u>4.5,True
mH1,18155,15,190.42197966494942,118.08772256384574,233.72267340046213,274.8122630215623,206.49268109729417,323.09654886003375,100.70974192628388,194.5449549353127,-1.1566044815039702,0.30782993159625566,0.28099880657306736,0.30782993159625566,,,False,0.19217006840374434,all_background,u>4.5,True
mH2,18155,15,141.113866019603,98.1075239086076,251.53686765508218,145.59416948758292,162.40562719964956,274.70178630369,92.3268637720908,257.10651085311804,-1.2131359360931373,0.2979067555292227,0.2673753786835732,0.2979067555292227,,,False,0.2020932444707773,all_background,u>4.5,True
pT_H1,18155,15,174.88839971424355,97.92477169350451,334.13645777690346,369.73886204214074,180.7086035383692,523.2863150079,79.97090421778151,520.4602941277269,-4.217110809642227,0.22342434031259945,0.19814927017347753,0.22342434031259945,,,False,0.27657565968740055,all_background,u>4.5,True
pT_H2,18155,15,148.5542627788245,82.61426015682069,293.43495003798176,283.3962879045211,153.88388860114833,473.260343206684,71.4555016408628,542.8465637170799,-4.375006703762025,0.24765441832284749,0.2196382998256013,0.24765441832284749,,,False,0.2523455816771525,all_background,u>4.5,True
DeltaR_bb_H1,18155,15,2.0929970276874954,1.315369482006915,2.558071777670582,0.8508291253747564,2.0250203384299783,2.3409678140879406,0.8056909665585191,0.7617453159318675,-0.3921607749744521,0.3735945810592317,0.429685118883693,0.3735945810592317,,,False,0.1264054189407683,all_background,u>4.5,True
DeltaR_bb_H2,18155,15,1.6797149722672697,1.2881459837073876,1.5056217248115151,1.83214272797086,1.7727922393306546,1.6671479790313255,0.8426306143541847,1.0504432960642356,0.12534758747325925,0.5570876857625041,0.578804736987028,0.5570876857625041,,,False,0.057087685762504115,all_background,u>4.5,True
DeltaR_HH,18155,15,3.183901161173337,0.6622600444675784,3.342884971023911,0.6458169752882923,3.3916388812002918,3.499298015278342,0.7338865353473834,0.43934492315441354,-0.14673352489766717,0.3887983665045978,0.39766822730198326,0.3887983665045978,,,False,0.11120163349540219,all_background,u>4.5,True
DeltaEta_HH,18155,15,0.00368777218481547,2.583696743997946,0.10684069816301472,3.157525940491766,0.00945249117432332,-0.17282061998925063,2.044738279241696,1.794752335777703,0.08915040006031903,0.5188880818641562,0.5077939961442705,0.5188880818641562,,,False,0.018888081864156248,all_background,u>4.5,True
DeltaPhi_HH,18155,15,0.8934022316158511,5.809224072531272,2.8304086667552166,6.116586781382317,0.03134329679942288,0.2700476033390668,2.80352944781998,3.0189703442879887,-0.08513897711487921,0.49801346479152997,0.507727898650531,0.49801346479152997,,,False,0.0019865352084700305,all_background,u>4.5,True
mass_asym,18155,15,0.21198447883370208,0.27098420130162443,0.3611826273477052,0.4325711129060065,0.24685315059044124,0.311616236886612,0.17945299780480134,0.21205056746189663,-0.3608365459520883,0.41894268721402383,0.4016634535940587,0.41894268721402383,,,False,0.08105731278597617,all_background,u>4.5,True
pt_asym,18155,15,0.1295022577706247,0.17580974752164502,0.0814298619773475,0.10797623838924053,0.16838343355089913,0.1309217388030427,0.15014524320684655,0.145323552896928,0.2495091161780074,0.6058004921281103,0.6077627834388598,0.6058004921281103,,,False,0.10580049212811027,all_background,u>4.5,True
jet1_pt,18155,15,165.80551147460534,75.8691406249468,293.40659455019187,347.7113800610181,180.0001079167456,526.2410935140356,67.10594398217928,513.1788319615832,-5.049008152780395,0.20892438590529755,0.1852896355457536,0.20892438590529755,,,False,0.29107561409470245,all_background,u>4.5,True
jet2_pt,18155,15,114.03328704833936,50.21389961240557,246.5145226261136,285.597213361688,125.54162804622753,379.3365027124616,46.664002545533556,396.8954240039647,-5.295168835415093,0.22067506283499808,0.19571100706877284,0.22067506283499808,,,False,0.27932493716500195,all_background,u>4.5,True
jet3_pt,18155,15,80.31299591064132,31.289476394651658,69.93518903279133,59.741191467221064,86.51047088530598,139.75543360058285,28.961306746456625,222.08638808288015,-1.798859362705187,0.534086720339069,0.4969613513265358,0.534086720339069,,,False,0.03408672033906901,all_background,u>4.5,True
jet4_pt,18155,15,56.99669265746825,21.00110530852944,45.2349874853871,21.72740327608816,61.39769574614211,54.4161403898214,18.199832928901127,19.23274529897183,0.38358821263085646,0.6809147641334324,0.6249664922426745,0.6809147641334324,,,False,0.18091476413343244,all_background,u>4.5,True
pt5,18155,15,32.246685028074175,41.7952785491893,0.0,27.43773503075703,24.37804842050396,13.410212492341959,22.91403347525536,22.78623751811496,0.4786535266859234,0.6226681080502835,0.5802992747635775,0.6226681080502835,,,False,0.1226681080502835,all_background,u>4.5,True
eta5,18155,15,0.0,0.43367242067960543,0.0,0.0,-0.001206882794247081,0.08548246733607422,0.9306413104400547,0.3709803480581563,-0.09318032206264404,0.45912772097833204,0.44018727623248805,0.45912772097833204,,,False,0.04087227902166796,all_background,u>4.5,True
probB5,18155,15,0.006005582399661028,0.34143323451203433,0.0,0.004996275139119011,0.2320188131518429,0.0026462513271702484,0.38624820487778067,0.004947179160246287,0.5940764801550196,0.690504126844671,0.6656531717617327,0.690504126844671,,,False,0.190504126844671,all_background,u>4.5,True
probC5,18155,15,0.0016551400767632755,0.05369228124617587,0.0,0.020936295100442925,0.06373317074311698,0.013712887938846478,0.14355156978216985,0.02550440002494855,0.3485782666246617,0.646598669604649,0.6162012301477565,0.646598669604649,,,False,0.14659866960464896,all_background,u>4.5,True
probL5,18155,15,0.0007416894077319531,0.8445587158203084,0.0,0.8756426863763905,0.2701527262551316,0.2568868265972584,0.4101638541174512,0.4191991816886562,0.03234237211021534,0.6009010908969674,0.5618066648306316,0.6009010908969674,,,False,0.10090109089696742,all_background,u>4.5,True
min_dR_j5_leading4,18155,15,1.0877949773386717,0.7243714603392464,1.2772296337468778,1.1853991840689724,1.1397639212645203,1.4400021323857806,0.5254248835237122,0.6866146756839537,-0.5712641151370323,0.3855520198251077,0.4394712200496239,0.3855520198251077,,,False,0.11444798017489233,all_background,u>4.5,True
pt5_over_pt4,18155,15,0.48443232601430236,0.7312281008686872,0.0,0.3627399647747622,0.3946228465852825,0.18202989278977746,0.3678983494761535,0.31334396319654584,0.5779190067349437,0.6531597468130251,0.622766914532258,0.6531597468130251,,,False,0.15315974681302513,all_background,u>4.5,True
pt5_over_HT,18155,15,0.061507158113705815,0.09160905057259741,0.0,0.010961882191189588,0.05062611417902535,0.007359891138618755,0.0478110423616018,0.013158349668398031,0.9052644879306783,0.7231895071768115,0.7101992105021054,0.7231895071768115,,,False,0.22318950717681152,all_background,u>4.5,True
n_selected_jets,18155,12,5.0,1.0,4.0,0.5000000000000018,4.757036629027816,4.416666666666667,0.795653594054503,0.759202798262025,0.4277982171935712,0.6331566143394863,0.6331566143394411,0.6331566143394863,,,False,0.13315661433948633,QCD,u>4.5,True
HT,18155,12,450.45953369139283,154.52624511718113,572.8358764648438,610.4552307128909,484.8048442852134,874.7851587931316,135.37008391353177,786.3320498220487,-2.8527040823323575,0.3380565500778879,0.33805655007806007,0.3380565500778879,,,False,0.16194344992211213,QCD,u>4.5,True
mHH,18155,12,572.3515294046957,288.4845426077085,927.6745500387617,764.4979011739956,642.1442119150951,1194.6274393049312,267.5731457943888,825.9005057422177,-2.0594827254447416,0.2438630313044834,0.2438630313044996,0.2438630313044834,,,False,0.2561369686955166,QCD,u>4.5,True
pT_HH,18155,12,67.18219748453863,57.06005011438952,54.788245215042224,50.07391767286203,75.2620570590126,69.8964979152523,45.55637969349787,46.556923419429474,0.11777685226458266,0.5598962636553707,0.5598962636555976,0.5598962636553707,,,False,0.05989626365537071,QCD,u>4.5,True
eta_HH,18155,12,0.10385848317914599,4.86756235908695,3.09732555417769,1.780205694394854,0.021865964588964327,2.612755801075626,2.6398499861399514,2.140812474392185,-0.9815551832195054,0.21708895621040097,0.21708895621047,0.21708895621040097,,,False,0.282911043789599,QCD,u>4.5,True
RHH,18155,12,95.57651658895621,108.19659105308989,173.382846873422,261.91610033710987,126.48754677306816,250.44978715862013,103.47869550204165,188.82248466810125,-1.1971052665051083,0.2621821353162035,0.26218213531622797,0.2621821353162035,,,False,0.2378178646837965,QCD,u>4.5,True
n_btag_loose,18155,12,2.0,0.0,3.0,0.0,2.067474524924263,2.916666666666667,0.664492430667264,0.2763853991962833,-1.2782761984841386,0.15865693564674704,0.15865693564668013,0.15865693564674704,,,False,0.34134306435325296,QCD,u>4.5,True
mH1,18155,12,190.42197966494942,118.08772256384574,222.38234896082002,194.2859700991867,206.49268109729417,304.6237449378117,100.70974192628388,192.35397049460263,-0.9736146435710863,0.3361975580647481,0.33619755806482016,0.3361975580647481,,,False,0.1638024419352519,QCD,u>4.5,True
mH2,18155,12,141.113866019603,98.1075239086076,222.2005708518547,146.43160039077247,162.40562719964956,232.6174993310913,92.3268637720908,132.41133158167975,-0.7602274525456203,0.3231937941797032,0.3231937941797393,0.3231937941797032,,,False,0.17680620582029682,QCD,u>4.5,True
pT_H1,18155,12,174.88839971424355,97.92477169350451,269.21867068014745,311.8113881632439,180.7086035383692,402.2557195205597,79.97090421778151,368.78700182038403,-2.753502106022543,0.24768658771681187,0.2476865877168469,0.24768658771681187,,,False,0.25231341228318815,QCD,u>4.5,True
pT_H2,18155,12,148.5542627788245,82.61426015682069,258.0440523409735,220.60420651482914,153.88388860114833,351.9812432095662,71.4555016408628,372.9820283974442,-2.7505458709468837,0.27454787478192605,0.2745478747820016,0.27454787478192605,,,False,0.22545212521807395,QCD,u>4.5,True
DeltaR_bb_H1,18155,12,2.0929970276874954,1.315369482006915,2.6552303354778592,0.6788321615395461,2.0250203384299783,2.4476033085523228,0.8056909665585191,0.690273451824559,-0.5245398352305012,0.3342743045992373,0.3342743045992999,0.3342743045992373,,,False,0.1657256954007627,QCD,u>4.5,True
DeltaR_bb_H2,18155,12,1.6797149722672697,1.2881459837073876,1.6605364647952403,1.8665208987652866,1.7727922393306546,1.7568106422097092,0.8426306143541847,1.0616922655644707,0.01896294127816864,0.5262370329567866,0.5262370329569421,0.5262370329567866,,,False,0.026237032956786588,QCD,u>4.5,True
DeltaR_HH,18155,12,3.183901161173337,0.6622600444675784,3.430452920059878,0.7596691749967541,3.3916388812002918,3.529285465477648,0.7338865353473834,0.45226040620074376,-0.18759363209934551,0.38007435968043296,0.3800743596805963,0.38007435968043296,,,False,0.11992564031956704,QCD,u>4.5,True
DeltaEta_HH,18155,12,0.00368777218481547,2.583696743997946,-0.10246083163579939,3.2801477967015216,0.00945249117432332,-0.26030424782083694,2.044738279241696,1.8566295527308094,0.13193428205588184,0.534613972275602,0.5346139722757167,0.534613972275602,,,False,0.034613972275602034,QCD,u>4.5,True
DeltaPhi_HH,18155,12,0.8934022316158511,5.809224072531272,2.872401686056506,6.0896138926042,0.03134329679942288,0.47018149291570993,2.80352944781998,2.987389016860914,-0.15652419784069999,0.47466262737517007,0.4746626273754373,0.47466262737517007,,,False,0.025337372624829935,QCD,u>4.5,True
mass_asym,18155,12,0.21198447883370208,0.27098420130162443,0.3546910545319225,0.4366831796419254,0.24685315059044124,0.30558973987304855,0.17945299780480134,0.22074946960198077,-0.3272581965408302,0.4358946112179892,0.43589461121822143,0.4358946112179892,,,False,0.06410538878201077,QCD,u>4.5,True
pt_asym,18155,12,0.1295022577706247,0.17580974752164502,0.08212265488947587,0.1351767243486474,0.16838343355089913,0.1355746922015239,0.15014524320684655,0.15222474483692,0.2185115131241178,0.6022904617642373,0.602290461764369,0.6022904617642373,,,False,0.10229046176423728,QCD,u>4.5,True
jet1_pt,18155,12,165.80551147460534,75.8691406249468,259.33775329589844,301.03800201416016,180.0001079167456,412.29704157511395,67.10594398217928,385.50687646687646,-3.4285824452305844,0.2316120444321856,0.231612044432192,0.2316120444321856,,,False,0.26838795556781436,QCD,u>4.5,True
jet2_pt,18155,12,114.03328704833936,50.21389961240557,208.99778747558594,192.08115386962896,125.54162804622753,281.1276276906332,46.664002545533556,261.59136476097495,-3.30387881072049,0.24463875883585373,0.24463875883596606,0.24463875883585373,,,False,0.25536124116414627,QCD,u>4.5,True
jet3_pt,18155,12,80.31299591064132,31.289476394651658,69.93729782104492,48.54364013671879,86.51047088530598,111.32744979858398,28.961306746456625,108.42347072097773,-0.8535441260453126,0.5397640686677797,0.5397640686680157,0.5397640686677797,,,False,0.039764068667779706,QCD,u>4.5,True
jet4_pt,18155,12,56.99669265746825,21.00110530852944,43.803415298461914,18.162984848022475,61.39769574614211,51.85244687398275,18.199832928901127,15.36826744350516,0.5245146127722918,0.7178784540527426,0.7178784540530311,0.7178784540527426,,,False,0.21787845405274264,QCD,u>4.5,True
pt5,18155,12,32.246685028074175,41.7952785491893,0.0,17.78696060180669,24.37804842050396,11.78287156422933,22.91403347525536,21.073326059700122,0.5496965428392995,0.6404456990726869,0.6404456990727946,0.6404456990726869,,,False,0.1404456990726869,QCD,u>4.5,True
eta5,18155,12,0.0,0.43367242067960543,0.0,0.0,-0.001206882794247081,0.08101863662401836,0.9306413104400547,0.38755410717103783,-0.08837573075361735,0.46847746259062834,0.46847746259072665,0.46847746259062834,,,False,0.031522537409371665,QCD,u>4.5,True
probB5,18155,12,0.006005582399661028,0.34143323451203433,0.0,0.003238917095586666,0.2320188131518429,0.002086578596693774,0.38624820487778067,0.0036805510624458165,0.595476887287816,0.7009983475625426,0.7009983475625935,0.7009983475625426,,,False,0.20099834756254265,QCD,u>4.5,True
probC5,18155,12,0.0016551400767632755,0.05369228124617587,0.0,0.019487787038087897,0.06373317074311698,0.011660854332149029,0.14355156978216985,0.020426728164966258,0.3628505810680609,0.6584389057191572,0.6584389057193221,0.6584389057191572,,,False,0.1584389057191572,QCD,u>4.5,True
probL5,18155,12,0.0007416894077319531,0.8445587158203084,0.0,0.4681296944618238,0.2701527262551316,0.236252561211586,0.4101638541174512,0.409218559536596,0.08265041387862845,0.6158427430458807,0.6158427430459597,0.6158427430458807,,,False,0.11584274304588071,QCD,u>4.5,True
min_dR_j5_leading4,18155,12,1.0877949773386717,0.7243714603392464,1.3331468044925878,1.2692468842922258,1.1397639212645203,1.5465777988732474,0.5254248835237122,0.6348072191443137,-0.7741492248589602,0.32893142385007546,0.3289314238501599,0.32893142385007546,,,False,0.17106857614992454,QCD,u>4.5,True
pt5_over_pt4,18155,12,0.48443232601430236,0.7312281008686872,0.0,0.24042317824752044,0.3946228465852825,0.16725439836708572,0.3678983494761535,0.29911374555125275,0.6180831964957472,0.6652781602863103,0.6652781602864101,0.6652781602863103,,,False,0.16527816028631026,QCD,u>4.5,True
pt5_over_HT,18155,12,0.061507158113705815,0.09160905057259741,0.0,0.009207904438623037,0.05062611417902535,0.007425773275562159,0.0478110423616018,0.013612911838325059,0.9038155960135675,0.7281855319929107,0.7281855319929491,0.7281855319929107,,,False,0.2281855319929107,QCD,u>4.5,True
n_selected_jets,18155,2,5.0,1.0,5.5,1.0,4.757036629027816,5.5,0.795653594054503,0.5,-0.9337929949699998,0.22875240980450018,0.22875240980465605,0.22875240980450018,,,False,0.2712475901954998,ttbar,u>4.5,True
HT,18155,2,450.45953369139283,154.52624511718113,4394.754150390625,1031.60400390625,484.8048442852134,4394.754150390626,135.37008391353177,515.802001953125,-28.872660077329364,8.742465110235172e-14,0.0,8.742465110235172e-14,,,False,0.49999999999991257,ttbar,u>4.5,True
mHH,18155,2,572.3515294046957,288.4845426077085,4789.870106665838,858.4179040083181,642.1442119150951,4789.870106665838,267.5731457943888,429.2089520041591,-15.500607133892126,8.742465110235172e-14,0.0,8.742465110235172e-14,,,False,0.49999999999991257,ttbar,u>4.5,True
pT_HH,18155,2,67.18219748453863,57.06005011438952,401.430973482594,210.2716857790066,75.2620570590126,401.4309734825941,45.55637969349787,105.1358428895033,-7.1588230964296775,0.0008537592950475727,0.0008537592948414385,0.0008537592950475727,,,False,0.49914624070495245,ttbar,u>4.5,True
eta_HH,18155,2,0.10385848317914599,4.86756235908695,2.2629198543315465,1.662998625355999,0.021865964588964327,2.2629198543315465,2.6398499861399514,0.8314993126779995,-0.8489533497036617,0.26741944367951465,0.26741944367950055,0.26741944367951465,,,False,0.23258055632048535,ttbar,u>4.5,True
RHH,18155,2,95.57651658895621,108.19659105308989,1010.9303044517335,1229.2026574870624,126.48754677306816,1010.9303044517336,103.47869550204165,614.6013287435313,-8.539042978653603,0.01297163315899695,0.012971633158485929,0.01297163315899695,,,False,0.48702836684100304,ttbar,u>4.5,True
n_btag_loose,18155,2,2.0,0.0,2.0,0.0,2.067474524924263,2.0,0.664492430667264,0.0,0.10154575158018003,0.5342605342881015,0.5342605342884781,0.5342605342881015,,,False,0.034260534288101496,ttbar,u>4.5,True
mH1,18155,2,190.42197966494942,118.08772256384574,431.6162199808903,286.04245563149505,206.49268109729417,431.6162199808903,100.70974192628388,143.02122781574752,-2.2353074367732146,0.0854860919857665,0.08548609198533086,0.0854860919857665,,,False,0.4145139080142335,ttbar,u>4.5,True
mH2,18155,2,141.113866019603,98.1075239086076,1086.5483484100077,1201.117928366539,162.40562719964956,1086.5483484100075,92.3268637720908,600.5589641832695,-9.998098542327691,0.005177637014684081,0.005177637014639913,0.005177637014684081,,,False,0.4948223629853159,ttbar,u>4.5,True
pT_H1,18155,2,174.88839971424355,97.92477169350451,2015.8326220727536,3.4424122703269404,180.7086035383692,2015.8326220727538,79.97090421778151,1.7212061351634702,-22.948027856085236,8.742465110235172e-14,0.0,8.742465110235172e-14,,,False,0.49999999999991257,ttbar,u>4.5,True
pT_H2,18155,2,148.5542627788245,82.61426015682069,2120.4397084500456,795.8035860352111,153.88388860114833,2120.4397084500456,71.4555016408628,397.90179301760554,-27.49868830898309,8.742465110235172e-14,0.0,8.742465110235172e-14,,,False,0.49999999999991257,ttbar,u>4.5,True
DeltaR_bb_H1,18155,2,2.0929970276874954,1.315369482006915,0.6643155852844049,0.2601231877238873,2.0250203384299783,0.6643155852844049,0.8056909665585191,0.13006159386194366,1.6889121377673921,0.9519140732582672,0.9519140732581945,0.9519140732582672,,,False,0.45191407325826716,ttbar,u>4.5,True
DeltaR_bb_H2,18155,2,1.6797149722672697,1.2881459837073876,1.20937849225284,0.040771224641313886,1.7727922393306546,1.20937849225284,0.8426306143541847,0.020385612320656943,0.6686550972674528,0.6922335444781929,0.6922335444778582,0.6922335444781929,,,False,0.19223354447819285,ttbar,u>4.5,True
DeltaR_HH,18155,2,3.183901161173337,0.6622600444675784,3.231151004519937,0.13983903626814564,3.3916388812002918,3.231151004519937,0.7338865353473834,0.06991951813407282,0.21868810633001776,0.4660148719361933,0.46601487193584035,0.4660148719361933,,,False,0.03398512806380671,ttbar,u>4.5,True
DeltaEta_HH,18155,2,0.00368777218481547,2.583696743997946,0.27472358966646626,1.5670989109200884,0.00945249117432332,0.27472358966646626,2.044738279241696,0.7835494554600442,-0.12973657036229852,0.4496557422198618,0.4496557422198748,0.4496557422198618,,,False,0.05034425778013818,ttbar,u>4.5,True
DeltaPhi_HH,18155,2,0.8934022316158511,5.809224072531272,-0.0034132396779429364,6.246852360333239,0.03134329679942288,-0.00341323967794301,2.80352944781998,3.1234261801666197,0.012397339217308673,0.5042137152301753,0.5042137152295254,0.5042137152301753,,,False,0.00421371523017533,ttbar,u>4.5,True
mass_asym,18155,2,0.21198447883370208,0.27098420130162443,0.37335134209827137,0.2370244668767325,0.24685315059044124,0.37335134209827137,0.17945299780480134,0.11851223343836625,-0.7049208288627652,0.268273202974475,0.268273202974342,0.268273202974475,,,False,0.231726797025525,ttbar,u>4.5,True
pt_asym,18155,2,0.1295022577706247,0.17580974752164502,0.09506407773878978,0.03236950515723838,0.16838343355089913,0.09506407773878978,0.15014524320684655,0.01618475257861919,0.48833616120894713,0.6139080143212114,0.6139080143211686,0.6139080143212114,,,False,0.11390801432121145,ttbar,u>4.5,True
jet1_pt,18155,2,165.80551147460534,75.8691406249468,1898.8457641601562,13.5574951171875,180.0001079167456,1898.8457641601562,67.10594398217928,6.77874755859375,-25.614608948054958,8.704204869052524e-14,0.0,8.704204869052524e-14,,,False,0.49999999999991296,ttbar,u>4.5,True
jet2_pt,18155,2,114.03328704833936,50.21389961240557,1545.8145141601562,221.3970947265625,125.54162804622753,1545.8145141601562,46.664002545533556,110.69854736328125,-30.432278318310793,8.723334989643848e-14,0.0,8.723334989643848e-14,,,False,0.4999999999999128,ttbar,u>4.5,True
jet3_pt,18155,2,80.31299591064132,31.289476394651658,763.7424621582031,1263.8368530273438,86.51047088530598,763.7424621582031,28.961306746456625,631.9184265136719,-23.08394359247443,0.03572018727631963,0.03572018727663817,0.03572018727631963,,,False,0.46427981272368035,ttbar,u>4.5,True
jet4_pt,18155,2,56.99669265746825,21.00110530852944,103.19404983520508,55.938438415527344,61.39769574614211,103.19404983520508,18.199832928901127,27.969219207763672,-2.2964379334511573,0.09124208207114216,0.09124208207140327,0.09124208207114216,,,False,0.40875791792885785,ttbar,u>4.5,True
pt5,18155,2,32.246685028074175,41.7952785491893,58.270599365234375,30.558197021484375,24.37804842050396,58.270599365234375,22.91403347525536,15.279098510742188,-1.4791402567285152,0.11809418892876956,0.11809418892880785,0.11809418892876956,,,False,0.38190581107123045,ttbar,u>4.5,True
eta5,18155,2,0.0,0.43367242067960543,0.25976935774087906,0.16013620793819427,-0.001206882794247081,0.25976935774087906,0.9306413104400547,0.08006810396909714,-0.28043390310089267,0.24153125860645677,0.24153125860630098,0.24153125860645677,,,False,0.25846874139354326,ttbar,u>4.5,True
probB5,18155,2,0.006005582399661028,0.34143323451203433,0.016006434336304665,0.016118481755256653,0.2320188131518429,0.016006434336304668,0.38624820487778067,0.008059240877628326,0.559273345114363,0.3949325254751757,0.39493252547526936,0.3949325254751757,,,False,0.10506747452482429,ttbar,u>4.5,True
probC5,18155,2,0.0016551400767632755,0.05369228124617587,0.06691712466999888,0.10264384094625711,0.06373317074311698,0.0669171246699989,0.14355156978216985,0.05132192047312856,-0.022180394226844705,0.2793996144313861,0.2793996144309858,0.2793996144313861,,,False,0.2206003855686139,ttbar,u>4.5,True
probL5,18155,2,0.0007416894077319531,0.8445587158203084,0.9170764088630676,0.11876237392425537,0.2701527262551316,0.9170764088630677,0.4101638541174512,0.05938118696212768,-1.5772748380177604,0.12701735059222333,0.12701735059181374,0.12701735059222333,,,False,0.3729826494077767,ttbar,u>4.5,True
min_dR_j5_leading4,18155,2,1.0877949773386717,0.7243714603392464,0.6121704547568274,0.3092093078802675,1.1397639212645203,0.6121704547568275,0.5254248835237122,0.15460465394013376,1.004152554928904,0.8345634811348679,0.8345634811348646,0.8345634811348679,,,False,0.3345634811348679,ttbar,u>4.5,True
pt5_over_pt4,18155,2,0.48443232601430236,0.7312281008686872,0.6527512685101036,0.6499607657883801,0.3946228465852825,0.6527512685101036,0.3678983494761535,0.32498038289419,-0.701633981766723,0.28760671991197007,0.287606719912219,0.28760671991197007,,,False,0.21239328008802993,ttbar,u>4.5,True
pt5_over_HT,18155,2,0.061507158113705815,0.09160905057259741,0.013858071642750895,0.010206313636583978,0.05062611417902535,0.013858071642750897,0.0478110423616018,0.005103156818291989,0.7690491953212587,0.5659047094465335,0.5659047094468406,0.5659047094465335,,,False,0.06590470944653348,ttbar,u>4.5,True
