replica	category_id	five_fold_winner_structure_ids_json	five_fold_winner_counts_by_structure_json	maximum_winner_count	maximum_winner_frequency	unique_modal_family	tie_resolution_applied	tied_maximum_frequency_structure_ids_json	replica_selected_structure_id	replica_selected_structure_supporting_outer_folds_json	replica_selected_structure_coordinatewise_median_thresholds_json	five_fold_pooled_support_pass_json	five_fold_all_inner_support_pass_json	five_fold_feasibility_outcomes_json	support_failure_count	infeasible_fold_winner_count	nominal_structure_recovered	pilot_result_used	nominal_deployment_candidate_changed	validation_payloads_opened	test_payloads_opened
90	ge4tag	"[""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only"",""radial_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__mass_only"":2,""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""radial_mass__category__mass_only""]"	radial_mass__category__mass_only	[2,3]	"{""r_hh_125_125"":33.83862329329132}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,false,false,true]	0	3	False	False	False	0	0
91	exact3tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":2,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":1}"	2	0.4	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	[3,4]	"{""abs_mbb1_minus_125"":19.606927946786993,""abs_mbb2_minus_125"":997.3982052645523,""h2_pt"":1.046562899346976,""max_drbb"":4.8368026200013245}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,true,false]	0	3	False	False	False	0	0
91	ge4tag	"[""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__mass_only"":2,""radial_mass__category__plus_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""radial_mass__category__mass_only""]"	radial_mass__category__mass_only	[0,2]	"{""r_hh_125_125"":34.06597380444134}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,false]	0	3	False	False	False	0	0
92	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":2,""radial_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	False	True	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[0,2]	"{""abs_mbb1_minus_125"":19.264284936476795,""abs_mbb2_minus_125"":1195.411600407152,""max_drbb"":4.8368026200013245}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,true]	0	3	False	False	False	0	0
92	ge4tag	"[""radial_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__mass_only"":2,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__mass_only""]"	radial_mass__category__mass_only	[1,3]	"{""r_hh_125_125"":33.87541913448351}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
93	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":2}"	2	0.4	False	True	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	[2,3]	"{""abs_mbb1_minus_125"":18.946653246933007,""abs_mbb2_minus_125"":1195.411600407152,""ht_candidate_jets"":140.44009780883786,""max_drbb"":4.766829126003969}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
93	ge4tag	"[""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	[0,4]	"{""abs_h_delta_eta"":4.355992521628103,""max_abs_mbb_minus_125"":31.347351832215164}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
94	exact3tag	"[""radial_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_mhh"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[2,4]	"{""ht_candidate_jets"":180.52342605590817,""max_abs_mbb_minus_125"":33.73039066778247}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,true]	0	1	False	False	False	0	0
94	ge4tag	"[""radial_mass__category__mass_only"",""symmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb""]"	asymmetric_rectangular_mass__category__mass_only	[3]	"{""abs_mbb1_minus_125"":23.22340165962338,""abs_mbb2_minus_125"":41.4116056672219}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
95	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_mhh"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[4]	"{""abs_mbb1_minus_125"":19.097563697690905,""abs_mbb2_minus_125"":799.3848101219526,""h2_pt"":1.1712799416449344}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,true,false]	0	3	False	False	False	0	0
95	ge4tag	"[""radial_mass__category__mass_only"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":2}"	2	0.4	True	False	"[""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	radial_mass__category__plus_mhh_and_abs_h_delta_eta	[1,3]	"{""abs_h_delta_eta"":6.998785436981115,""mhh"":211.55339764208227,""r_hh_125_125"":33.796129312064906}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
96	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":3,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[1,2,3]	"{""abs_mbb1_minus_125"":30.904086276202353,""abs_mbb2_minus_125"":125.10683656071309,""max_drbb"":3.0042739198543407}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,false]	0	4	False	False	False	0	0
96	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_mhh"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[2,3]	"{""abs_mbb1_minus_125"":36.70360447717332,""abs_mbb2_minus_125"":35.78399834346864,""ht_candidate_jets"":212.68537521362302}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
97	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_h2_pt""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[3,4]	"{""abs_mbb1_minus_125"":19.149278948263724,""abs_mbb2_minus_125"":997.3982052645523,""h2_pt"":0.2373932669422844}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
97	ge4tag	"[""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__mass_only"":2,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[0,2]	"{""abs_mbb1_minus_125"":23.308982094262692,""abs_mbb2_minus_125"":42.086505381521924}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,true,true]	0	1	False	False	False	0	0
98	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[0]	"{""abs_mbb1_minus_125"":18.841790407068093,""abs_mbb2_minus_125"":1195.411600407152,""max_drbb"":4.766829126003969}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,true]	0	4	False	False	False	0	0
98	ge4tag	"[""symmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":3,""symmetric_rectangular_mass__category__plus_mhh"":1}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[1,2,3]	"{""abs_mbb1_minus_125"":29.195819264361038,""abs_mbb2_minus_125"":90.54384863845846,""max_drbb"":2.907011818334926}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,true]	0	2	False	False	False	0	0
99	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_max_drbb""]"	"{""radial_mass__category__plus_ht_candidate_jets"":4,""radial_mass__category__plus_max_drbb"":1}"	4	0.8	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[0,1,2,3]	"{""ht_candidate_jets"":177.39404678344724,""r_hh_125_125"":36.456658586447624}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
99	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[3,4]	"{""ht_candidate_jets"":195.0033493041992,""r_hh_125_125"":34.78532009811316}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
100	exact3tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":2,""symmetric_rectangular_mass__category__mass_only"":1}"	2	0.4	False	True	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[2,4]	"{""abs_mbb1_minus_125"":45.979341783643854,""abs_mbb2_minus_125"":41.47761160278211,""ht_candidate_jets"":225.15955162048337}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,false]	0	4	False	False	False	0	0
100	ge4tag	"[""radial_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__plus_abs_h_delta_eta"":2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_abs_h_delta_eta""]"	radial_mass__category__plus_abs_h_delta_eta	[0,2]	"{""abs_h_delta_eta"":4.616919189553428,""r_hh_125_125"":34.11730713875183}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,true,false]	0	2	False	False	False	0	0
101	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""radial_mass__category__plus_ht_candidate_jets"":3}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[0,2,4]	"{""ht_candidate_jets"":184.85591125488278,""r_hh_125_125"":36.90638595739956}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	True	False	False	0	0
101	ge4tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[0]	"{""abs_mbb1_minus_125"":35.36988275944581,""abs_mbb2_minus_125"":41.272625108474266,""h2_pt"":29.749814141429788}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
102	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	[4]	"{""abs_h_delta_eta"":7.463296051007061,""abs_mbb1_minus_125"":18.964522027702404,""abs_mbb2_minus_125"":799.3848101219526}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,false]	0	2	False	False	False	0	0
102	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_mhh"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_mhh"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[0,3]	"{""ht_candidate_jets"":191.78736877441403,""r_hh_125_125"":34.96152562829471}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
103	exact3tag	"[""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only"",""radial_mass__category__plus_h2_pt_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__mass_only"",""radial_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[2]	"{""abs_mbb1_minus_125"":19.17178806949548,""abs_mbb2_minus_125"":1195.411600407152,""ht_candidate_jets"":139.02018547058103}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,false,true]	0	1	False	False	False	0	0
103	ge4tag	"[""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	[0]	"{""abs_mbb1_minus_125"":45.327445386738354,""abs_mbb2_minus_125"":39.775710903982706,""h2_pt"":28.81946334504393,""max_drbb"":3.0187771406354913}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
104	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_h2_pt_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[1]	"{""abs_mbb1_minus_125"":31.212110162889676,""abs_mbb2_minus_125"":117.17203982223135,""max_drbb"":3.0125317791369697}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
104	ge4tag	"[""radial_mass__category__plus_h2_pt"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_mhh"",""radial_mass__category__plus_mhh""]"	"{""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_mhh"":2,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_mhh""]"	radial_mass__category__plus_mhh	[3,4]	"{""mhh"":215.93643192512062,""r_hh_125_125"":33.98901947965086}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
