replica	category_id	outer_fold	job_index	rank	selected_as_fold_winner	structure_id	category_family_id	feasibility_class	pooled_inner_oof_feasible	pooled_signal_efficiency	pooled_background_efficiency	signal_efficiency_overshoot_above_target	infeasible_negative_signal_efficiency_sort_value	cut_count	ranking_key_json	all_inner_support_pass	pooled_support_pass	refit_thresholds_json	canonical_payload_sha256	structure_result_sha256	inner_crossfit_sha256	execution_provenance_sha256	bundle_sha256	outer_fold_used_for_selection
88	exact3tag	1	881	1	True	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	exact3tag::asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	1	False	0.5857022860722857	0.44596345783153035	-0.00025471392771425627	-0.5857022860722857	3	"[1,-0.5857022860722857,0.44596345783153035,3,""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	True	True	"{""abs_h_delta_eta"":7.417148506680969,""abs_mbb1_minus_125"":18.95827625826671,""abs_mbb2_minus_125"":711.7937275383631}"	05e286221c39e259de5ad274b25ed09d14107ebb0cfdf2f4dec1c74cc594549d	de20ef0b524b4c809cab7c8fe4685b622b2f782cae28f10055cda80315c916eb	6e3d87c88044dd63639c454cbd09b33452f29a4ee69e162fd7f41528bd9bbd00	ffd804be9eeb02cf0eba9e1c5be68ad7e9f5c281b0026c0a361d6f0303461633	47f0120c899b19db62df6eb4a7ece5d1b60dbf7b8669d8516ea1146fe5647dfb	False
88	exact3tag	2	882	1	True	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	exact3tag::asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	1	False	0.5850861123777469	0.43792980652858515	-0.0008708876222530693	-0.5850861123777469	3	"[1,-0.5850861123777469,0.43792980652858515,3,""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	True	True	"{""abs_h_delta_eta"":7.76503913004308,""abs_mbb1_minus_125"":19.512125012176117,""abs_mbb2_minus_125"":799.3848101219526}"	b1806f6e39340366897383260de44b1b1bf13f25334393832538349299affa57	d6afca2072f18ee674e6143c7560364c44591aed6fdadf7bea942900331b725e	4719184bb999f80ee9c4829a014d4704889cca735f5c74932249646b4c889eeb	ffd804be9eeb02cf0eba9e1c5be68ad7e9f5c281b0026c0a361d6f0303461633	3624edc1c03d32ab6445484add65db33571611cb3f507df8245a935134b4ee6f	False
88	exact3tag	3	883	1	True	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	exact3tag::asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	1	False	0.5853530702501971	0.44588384849734786	-0.000603929749802834	-0.5853530702501971	3	"[1,-0.5853530702501971,0.44588384849734786,3,""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	True	True	"{""abs_h_delta_eta"":7.76503913004308,""abs_mbb1_minus_125"":19.247311706384014,""abs_mbb2_minus_125"":799.3848101219526}"	8370794ca5646cc3f236a35e4d0db8af8859eba4940566f97799799b6b6f2fdc	7365f05cb18b323134bddb265c6d7d30aed08f04d51c4fec045aed02f7ba38e6	9e719c76f906aee2d3fb4492effc47432ac0d09910f992c696a312a23bc0688c	ffd804be9eeb02cf0eba9e1c5be68ad7e9f5c281b0026c0a361d6f0303461633	793752b3457ef40557d286f9154abc0233c5b6148e2817025fa397fc0d681d09	False
88	exact3tag	4	884	1	True	asymmetric_rectangular_mass__category__plus_h2_pt	exact3tag::asymmetric_rectangular_mass__category__plus_h2_pt	1	False	0.5850025702083482	0.45387602838571783	-0.000954429791651723	-0.5850025702083482	3	"[1,-0.5850025702083482,0.45387602838571783,3,""asymmetric_rectangular_mass__category__plus_h2_pt""]"	True	True	"{""abs_mbb1_minus_125"":19.392707280939593,""abs_mbb2_minus_125"":799.3848101219526,""h2_pt"":0.9204909886887173}"	66d0c384bf254246e29d38fa1285323c32a76bdb5fda6b7b4d8d403c90553bbb	2fe2a248bbf80d57ba3eb8d0df7aa951246afc1c6d74c0e419177e428230bd5a	ab27e104eeca45dda7235ee476a55384a44f0a51f7b571a11da3ec0619b85c13	ffd804be9eeb02cf0eba9e1c5be68ad7e9f5c281b0026c0a361d6f0303461633	2eb0e7c1db293491ead052872ffd3e07314dea134ea90ba520abe3bec8494c61	False
88	ge4tag	0	885	1	True	radial_mass__category__plus_abs_h_delta_eta	ge4tag::radial_mass__category__plus_abs_h_delta_eta	0	True	0.5862540689529709	0.30690552808987026	0.00029706895297099134	-0.5862540689529709	2	"[0,0.30690552808987026,0.00029706895297099134,2,""radial_mass__category__plus_abs_h_delta_eta""]"	True	True	"{""abs_h_delta_eta"":4.103496256065302,""r_hh_125_125"":35.57058140382182}"	dda956aa937ef95916e1e749b606310c084d204673c8e617cd4ffda221a48c5d	384d5df02b9625a690fdafcd449903eb1904cc5c3469a9c0cfce00a00f784668	d480248d2fa2241bb7c513cdf0327d04e75ecbaa0889229e9ef3b7b46b325b03	9f9d7290a917e5ff1ccd8c4c56e965bc84584c2cdeab16900f4f40c55c79d833	8c3c5d638e4adb1cc0f79cad79124e3d055f5fce15adbf1cd93e48a119d41a39	False
88	ge4tag	1	886	1	True	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	0	True	0.5881529533208263	0.30295279033142886	0.002195953320826338	-0.5881529533208263	3	"[0,0.30295279033142886,0.002195953320826338,3,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	True	True	"{""abs_mbb1_minus_125"":33.458482980435825,""abs_mbb2_minus_125"":40.9374989380043,""ht_candidate_jets"":221.5149281620979}"	90f0202401ba5cd94c12efb54161180d41cf0d4922f23a2082a2ca437c9f079f	a80faf23c1a7b184b14c5a94dca254576977bd0bbfc31e076595b165c0cb0755	437c5d804a500688041417f6535f094e467aac12871e8fe3f077b83e1bebddb9	9f9d7290a917e5ff1ccd8c4c56e965bc84584c2cdeab16900f4f40c55c79d833	5b5c755073fefe0046b92aec5478c2c6faf728c4c55e07cfb87427133d366236	False
88	ge4tag	2	887	1	True	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::radial_mass__category__plus_ht_candidate_jets_and_max_drbb	0	True	0.5864603514025823	0.26322541749629325	0.0005033514025823971	-0.5864603514025823	3	"[0,0.26322541749629325,0.0005033514025823971,3,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	True	True	"{""ht_candidate_jets"":187.44836264848706,""max_drbb"":3.0292884475070228,""r_hh_125_125"":41.99891384985553}"	4963d0f9250683aeffa085179f92c312191e73d863729b9d6b5cbe97339301cb	72e6a46525cade2b31bba487cc8dc5cefc3a30fa32ff00abf51853fed694b20e	3f0e09e66003c790c0a9944df179aed89a49037758b4448e8ee3df2e47b9e5e1	9f9d7290a917e5ff1ccd8c4c56e965bc84584c2cdeab16900f4f40c55c79d833	6b07fe3b5da8a28c412b418ba86cf0ed0c4197706130b19c11292be97a155d4d	False
88	ge4tag	3	888	1	True	radial_mass__category__plus_h2_pt_and_max_drbb	ge4tag::radial_mass__category__plus_h2_pt_and_max_drbb	0	True	0.586841113341442	0.2935529318811445	0.0008841133414420055	-0.586841113341442	3	"[0,0.2935529318811445,0.0008841133414420055,3,""radial_mass__category__plus_h2_pt_and_max_drbb""]"	True	True	"{""h2_pt"":1.4241866561746042,""max_drbb"":3.977627353377033,""r_hh_125_125"":33.928622422858005}"	5a9dd24002b9457d5ff0ed39bbc8512e9908971efb61b784b3ee5ce40b1713fb	9c6bab9c1ce8abf0f6071226009a77b7a86d6d2ae211e11e61fe361b09a1c7bc	2cae08173b054348697b413c3a06b64c8e3aea8930e07e38ba4e3ab3e4a34023	9f9d7290a917e5ff1ccd8c4c56e965bc84584c2cdeab16900f4f40c55c79d833	fe37160915d81b73da214374aa23a46c0501194f3af56373ad530680e4847de3	False
88	ge4tag	4	889	1	True	radial_mass__category__plus_mhh	ge4tag::radial_mass__category__plus_mhh	0	True	0.5868779344576542	0.29657536129750595	0.0009209344576542877	-0.5868779344576542	2	"[0,0.29657536129750595,0.0009209344576542877,2,""radial_mass__category__plus_mhh""]"	True	True	"{""mhh"":218.84006239972965,""r_hh_125_125"":34.67166502930754}"	e3b54836f5df978d9a03723fa8010aeee472eaaee60b655843d7c3ffe93c160a	5d3ae82d4a07250129226e82d7f76d477d7d44bd0931d1f9716fb1b21efa53b2	ffd35ccf78b8e3b3e81e6cc215ca615cc4a877bfa3abb2b23cad940dfdd305c9	9f9d7290a917e5ff1ccd8c4c56e965bc84584c2cdeab16900f4f40c55c79d833	5285f5313116e55da771b73c4537cbb29f6ce1983e1abf1513c3d91b1d4bfcd1	False
89	exact3tag	0	890	1	True	symmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	0	True	0.5863258305027477	0.4292242830343394	0.000368830502747719	-0.5863258305027477	2	"[0,0.4292242830343394,0.000368830502747719,2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	True	True	"{""ht_candidate_jets"":175.74116134643552,""max_abs_mbb_minus_125"":32.93628561550688}"	b4321033d3500ba12e26147d8faece161de69d3f459fe352bce7bb7bdc8272d3	3b074edf9059645fe9a1f0e0ec8695a605efcbb37d8aa1d73f21e66a8e0d0d19	cde480cc10ea18256f775d8a1352dd141e34d550bd295240dc6dcf2393a1a890	8fa4848db9e1253caf64a3b29864a89e6a0e53798f140da79e7737b3e0d20d36	1e500aa106f17235283dd90a80f3f8d76e3c78f6a8657b8b190e3601fd382259	False
