seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
13,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,3,0.0007687197919664699,345.92390638491145
13,higher_purity,0.875,0.75,ttbar_200k,background,5,0.03575250005722046,16088.625025749207
13,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,37,6.053408032128515e-06,2.7240336144578317
13,intermediate,0.85,0.75,Zbbbb_100k,background,10,0.002044721320241172,920.1245941085274
13,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,21,6.514383027522937e-05,29.314723623853215
13,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,22,0.06555832613739519,29501.246761827835
13,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,5,0.006918929664864234,3113.518349188905
13,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,6,0.0015374395839329396,691.8478127698228
13,intermediate,0.85,0.75,ttbar_200k,background,6,0.04290300006866455,19306.350030899048
14,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,71,1.1254411673151747e-05,5.064485252918287
14,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,54,0.010691556167739789,4811.2002754829045
14,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,51,0.00016423335714285718,73.90501071428574
14,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht100to200_20000,background,1,0.029904787521362306,13457.154384613037
14,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,74,0.22181646917408732,99817.4111283393
14,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,45,0.061809531705452274,27814.28926745352
14,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,31,0.00801933056863535,3608.6987558859078
14,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,30,0.2256253390065228,101531.40255293525
14,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,60,9.510770428015562e-06,4.279846692607003
14,nominal_balanced,0.825,0.525,Zbbbb_100k,background,39,0.007721679454478732,3474.7557545154295
14,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,45,0.00014491178571428577,65.2103035714286
14,nominal_balanced,0.825,0.525,qcd_bbbb_iht100to200_20000,background,1,0.029904787521362306,13457.154384613037
14,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,54,0.1618660721000097,72839.73244500437
14,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,38,0.05219471566238192,23487.622048071866
14,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,22,0.005691137822902506,2561.012020306128
14,nominal_balanced,0.825,0.525,ttbar_200k,background,26,0.19554196047231973,87993.88221254387
14,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,31,4.91389805447471e-06,2.2112541245136192
14,higher_purity,0.875,0.75,Zbbbb_100k,background,11,0.002177909589724771,980.0593153761471
14,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,21,6.762549999999998e-05,30.431474999999992
14,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,19,0.05695287722037377,25628.794749168195
14,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,10,0.013735451490100506,6180.953170545228
14,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,8,0.002069504662873639,931.2770982931376
14,higher_purity,0.875,0.75,ttbar_200k,background,6,0.04512506780130455,20306.280510587047
14,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,38,6.023487937743192e-06,2.7105695719844367
