final_split	sample_class	process_family	process_or_mode	group_id	member_id	source_index	generated_events	candidate_rows	selection_cap	selected_event_count	selected_event_min	selected_event_max	candidate_event_sha256	selected_event_sha256	candidate_path	candidate_sha256	root_access_mode	root_locator
train	background	background_ttbar	ttbar_inclusive	45769e5a1a14b913092bc190	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard012_event_summary.parquet	339	10000	32	256	32	67	9991	0c6e1d038812affe4519b630016bbf9c27262020e57abc4976f0ada2e2c3b733	0c6e1d038812affe4519b630016bbf9c27262020e57abc4976f0ada2e2c3b733	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_nominal/per_root/ttbar_200k__012__ttbar_200k_shard012_pythia8_delphes_v2_hh4b_candidates.parquet	cedeec5f5056c79b9300243d2926e8a8e7783a87c9f56345aaf21e87344f681f	local_file	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard012_pythia8_delphes.root
train	background	background_ttbar	ttbar_inclusive	3c57654e77649c4d051b386e	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard018_event_summary.parquet	344	10000	40	256	40	385	9706	6c173eaca0b18a93b91c57525d7ab0e9787f4acf161fc73a6da1857b25c92806	6c173eaca0b18a93b91c57525d7ab0e9787f4acf161fc73a6da1857b25c92806	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_nominal/per_root/ttbar_200k__018__ttbar_200k_shard018_pythia8_delphes_v2_hh4b_candidates.parquet	5cd3bdc67c9aab57ea2e1815bd9594b6296674b147f1eecd5a9035d81f6be028	local_file	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard018_pythia8_delphes.root
train	background	background_ttbar	ttbar_inclusive	7325d8e32e2b28a75f57667e	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard019_event_summary.parquet	345	10000	42	256	42	26	9572	8d049ef49dfd4b24877dc495ede1b395d70325b72950e1d734fdf1603380d0b3	8d049ef49dfd4b24877dc495ede1b395d70325b72950e1d734fdf1603380d0b3	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_nominal/per_root/ttbar_200k__019__ttbar_200k_shard019_pythia8_delphes_v2_hh4b_candidates.parquet	2b05ee8c87ec7a45184df6e1ce7608ff49a8e7310fff8402188dd59d84f3198e	local_file	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard019_pythia8_delphes.root
train	background	background_ttbar	ttbar_inclusive	7f85bc41fcf2f1234d2e9cdd	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard011_event_summary.parquet	338	10000	34	256	34	53	9682	da92e2f9606d4af23864533d1213f6884d26cd75980a3356be66cfe04a3e14e4	da92e2f9606d4af23864533d1213f6884d26cd75980a3356be66cfe04a3e14e4	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_nominal/per_root/ttbar_200k__011__ttbar_200k_shard011_pythia8_delphes_v2_hh4b_candidates.parquet	78e68082764ff5b2630583df473e4de8ab6f5b27f1ce558a72ee2de92dfa2a71	local_file	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard011_pythia8_delphes.root
train	signal	signal_ggf	ggf_hh4b	114469bce4fe3c257d74fa94	ggf_shard_029	29	1000	54	256	54	25	999	a64b57910684b2187313ec4cf6f4628a7e45bcf3af2571b897e78b100807b595	a64b57910684b2187313ec4cf6f4628a7e45bcf3af2571b897e78b100807b595	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard029_train_v2_hh4b_candidates.parquet	20d156320a5582fed1c86741722de2497772ff5c1ed61de5a5137f753884ebc4	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard029_seed86029_bundle.tar.gz::products/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard029_seed86029_reconstruction.tar.gz::root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16029_1000_pythia8_delphes.root
train	signal	signal_ggf	ggf_hh4b	5324bd0c1e334c1210341bcd	ggf_shard_001	1	1000	60	256	60	48	996	19979dae9b0c354ee9fef4ba096e17a8720e31dd538f5ebd0586583d4b7161b3	19979dae9b0c354ee9fef4ba096e17a8720e31dd538f5ebd0586583d4b7161b3	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggF_HH4b_SMnorm_ext20k_shard001_train_v2_hh4b_candidates.parquet	4f8b0754e1d12ef38c7303df9ad6756bb3034537397fcbf7457e75806fc4d669	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard001_seed86001_bundle.tar.gz::products/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard001_seed86001_reconstruction.tar.gz::root/HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16001_1000_pythia8_delphes.root
train	signal	signal_ggf	ggf_hh4b	08e796dd30daf7ad34498409	ggf_shard_039	39	1000	66	256	66	3	971	c01517146ac5c4b2a4b052342aa4e75d64ea51c3c377e29ec8244ec5db766c0f	c01517146ac5c4b2a4b052342aa4e75d64ea51c3c377e29ec8244ec5db766c0f	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard039_train_v2_hh4b_candidates.parquet	f6e755a96ca39fb2fae58dedb2f60baff0a1a2227ded0b051219a2eb82d6bfc8	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard039_seed86039_bundle.tar.gz::products/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard039_seed86039_reconstruction.tar.gz::root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16039_1000_pythia8_delphes.root
train	signal	signal_ggf	ggf_hh4b	304b26f5b9a58d65df7e7b29	ggf_shard_073	73	1000	58	256	58	35	992	d1944a62ef8fa2671618f35f556f8bef212f7464f103055bee446b50e1bc67a0	d1944a62ef8fa2671618f35f556f8bef212f7464f103055bee446b50e1bc67a0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_v2_signal_extensions/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggF_HH4b_SMnorm_ext80k_shard073_train_v2_hh4b_candidates.parquet	4768dd0dc42187311fd6378e9390cf3033fe7e3a9c59e3e3dda7d652831f177a	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073_bundle.tar.gz::products/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073_reconstruction.tar.gz::root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16073_1000_pythia8_delphes.root
train	signal	signal_vbf	vbf_hh4b	e91c377b6decd1e2d8d19143	vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k	103	10000	691	256	256	9	9991	5f704851528afb7668d32f538bd02068dcfd625e9f0811b533fc24391a3159c4	f330766ebbb4f8a4a6de4d284aa760dff836f9768957fef0cbe43e82a2f6fbc9	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_full_5m_200k_development_repair_overlay_20260728_v1/recovered_vbf_candidates/0578_vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k_hh4b_candidates_v2.parquet	28090b0cd07c8c03b18fcea113992035dc47a94738a742674badc94dbb567b52	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/vbf_hh4b_sm_scaleout90k_20260722_v1/vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k_bundle.tar.gz::root/vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k_delphes.root
train	signal	signal_vbf	vbf_hh4b	7421a02097fa79c3e219bc3c	vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k	101	10000	612	256	256	10	9961	2accce6b00b7c414459763fcb7787ed7675599831f4b1ad59406ccef9b172ae2	014858adf1d0bf9940ce6491984f19d2feb49476eef2241ae367c225cdcc0279	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_full_5m_200k_development_repair_overlay_20260728_v1/recovered_vbf_candidates/0577_vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_hh4b_candidates_v2.parquet	96d7cf065a08b989ac61c2c3ff4e4e969cbb3967c0297c73e2d7d91d0a3a8831	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/vbf_hh4b_sm_scaleout90k_20260722_v1/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_bundle.tar.gz::root/vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k_delphes.root
validation	background	background_other_bbh_hbb_4fs	bbh_hbb_4fs	93f6bd6a6e5e861041e63450	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_pilot10k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_bundle.tar.gz	4	10000	344	256	256	2	9996	957f9274a702fc0e3affae16982dc2ff8891bef631dd6dd50b089b5094130f28	cb57732b62f721d405e2bbeeb6091d03564fee2e8d57807dbae89c06ae7b75c0	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/bbh_hbb_4fs/0004_bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_hh4b_candidates_v2.parquet	08bf0f07eb4522abdc86e47f7b14ece85e7af052df52c75cf8a7de899701ef9b	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/bbh_hbb_4fs_pilot10k_20260722_v1/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_bundle.tar.gz::root/bbh_hbb_4fs_run2_frozen_v2_pilot_shard9602_10k_delphes.root
validation	background	background_other_ggh_hbb	ggh_hbb	7316a64c412f0fdc029107ba	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_pilot10k_20260722_v1/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_bundle.tar.gz	13	10000	3	256	3	8731	9711	f4f4164f49ccad2e7c14711c14bfd2de573049b34f468c51849f995de782e24d	f4f4164f49ccad2e7c14711c14bfd2de573049b34f468c51849f995de782e24d	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ggh_hbb/0013_ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_hh4b_candidates_v2.parquet	2d8bcf241eaf8f41a7286b9b8e742f404a6b904bf818b5c45869c47dd53f66b4	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggh_hbb_pilot10k_20260722_v1/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_bundle.tar.gz::root/ggh_hbb_run2_frozen_v2_pilot_shard9601_10k_delphes.root
validation	background	background_other_schannel_single_top	schannel_single_top	77d08aa5face10a8d935db78	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4316_10kevt_bundle.tar.gz	278	10000	9	256	9	512	9697	ac8c9858216ff29b4f2bf73c7b4764b71bf9678fe7195964a2a74fb397beeab6	ac8c9858216ff29b4f2bf73c7b4764b71bf9678fe7195964a2a74fb397beeab6	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/schannel_single_top/0278_schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4316_10kevt_hh4b_candidates_v2.parquet	53385e6bb4a64714a792a3558b0ccf266bbe1578b4c547a6f27fe555fc8ba45e	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4316_10kevt_bundle.tar.gz::root/schannel_single_top_run2_frozen_v2_single_top_scaleout_shard4316_10kevt_delphes.root
validation	background	background_other_tchannel_antitop	tchannel_antitop	5dadd550b3620409b9da14fe	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4314_10kevt_bundle.tar.gz	286	10000	8	256	8	1404	8667	90c99653fc38628b963113260de3d4995f4404965a537708edcb98579b58e805	90c99653fc38628b963113260de3d4995f4404965a537708edcb98579b58e805	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tchannel_antitop/0286_tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4314_10kevt_hh4b_candidates_v2.parquet	e007fb1b76324154a12a9d505d2b79338c489d565a9397d36ab6167db715c3dc	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4314_10kevt_bundle.tar.gz::root/tchannel_antitop_run2_frozen_v2_single_top_scaleout_shard4314_10kevt_delphes.root
validation	background	background_other_tchannel_top	tchannel_top	0741aa3b3c995b60c7807b7c	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4307_10kevt_bundle.tar.gz	294	10000	3	256	3	767	6517	30cda939dbf93ab6a11397ea3c4c5c7a3071ebe43aecbb05826d3a75f0c424fb	30cda939dbf93ab6a11397ea3c4c5c7a3071ebe43aecbb05826d3a75f0c424fb	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tchannel_top/0294_tchannel_top_run2_frozen_v2_single_top_scaleout_shard4307_10kevt_hh4b_candidates_v2.parquet	8bcc9af07dd62fb192ec6930c321db02e15fa2a54885f7e081c3573fac4479a4	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4307_10kevt_bundle.tar.gz::root/tchannel_top_run2_frozen_v2_single_top_scaleout_shard4307_10kevt_delphes.root
validation	background	background_other_tth_hbb	tth_hbb	cfcb724a3063a39fe81c2da7	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_bundle.tar.gz	484	10000	1204	256	256	28	9984	4e1324fc33d7bddcabbfe5afd1f35de31fecb3568e5ef72274629a821dbdf99b	a873e11c9bcb1c94b6d732f1e81459dd29a78f322af0d7ee86dc79ba1927f1c8	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tth_hbb/0484_tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_hh4b_candidates_v2.parquet	d44bf8880f94a3411284a9fda3a90d9b91c8a2bc6bae2574e01bbea97868e04c	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_bundle.tar.gz::root/tth_hbb_run2_frozen_v2_waveb_scale400k_shard2010_10000evt_delphes.root
validation	background	background_other_ttw	ttw	303fc089e3766a8ddeac3207	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_bundle.tar.gz	503	10000	51	256	51	70	9570	b5724648cafb410b0e793441dd2b991e778d7563f1a97416f9d7f66323d212eb	b5724648cafb410b0e793441dd2b991e778d7563f1a97416f9d7f66323d212eb	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/ttw/0503_ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_hh4b_candidates_v2.parquet	53f3f7b0297dd5bf0b8fb3f8ccea54ea6d75f8aefd2b31c92c9b14f12a83fa09	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_bundle.tar.gz::root/ttw_run2_frozen_v2_wavec1_scaleout_shard3405_10kevt_delphes.root
validation	background	background_other_tw_antitop	tw_antitop	f6797993a054eafa9a54493c	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4328_10kevt_bundle.tar.gz	301	10000	20	256	20	18	9301	92bd4b023c4d7d2d14b77a24b1c4f5ce797d07a55b0c525f02997d1f38b25a02	92bd4b023c4d7d2d14b77a24b1c4f5ce797d07a55b0c525f02997d1f38b25a02	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tw_antitop/0301_tw_antitop_run2_frozen_v2_single_top_scaleout_shard4328_10kevt_hh4b_candidates_v2.parquet	8ffbbd9d2ae581b47a4120425592d2883320b3210876b38acb470fcd4139cb5d	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4328_10kevt_bundle.tar.gz::root/tw_antitop_run2_frozen_v2_single_top_scaleout_shard4328_10kevt_delphes.root
validation	background	background_other_tw_top	tw_top	fb66a2de56a4b2ead02f3367	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4322_10kevt_bundle.tar.gz	308	10000	13	256	13	67	9899	ddf14e3ffd6a2b682695c97efb5c10b25f7eb371fddbe82d5a130c5c66d0536b	ddf14e3ffd6a2b682695c97efb5c10b25f7eb371fddbe82d5a130c5c66d0536b	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/tw_top/0308_tw_top_run2_frozen_v2_single_top_scaleout_shard4322_10kevt_hh4b_candidates_v2.parquet	6f4efa8e7aee5bd400eb7584b2a19fd6f79b30f8ada225998849265b06055743	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_single_top_scaleout280k_20260722_v1/tw_top_run2_frozen_v2_single_top_scaleout_shard4322_10kevt_bundle.tar.gz::root/tw_top_run2_frozen_v2_single_top_scaleout_shard4322_10kevt_delphes.root
validation	background	background_other_vbf_hbb	vbf_hbb	7cfa27f5f54d3c3401d4dfaa	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_bundle.tar.gz	497	10000	6	256	6	2156	8092	36e5d64060523c51ee4ae412b583e0a02a121a19e8a9cee90807fc1f281f8cdb	36e5d64060523c51ee4ae412b583e0a02a121a19e8a9cee90807fc1f281f8cdb	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/vbf_hbb/0497_vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_hh4b_candidates_v2.parquet	ea9494a1765c563b49003f2184ce802e122c4047665094b30960a565ef285999	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_pilots10k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_bundle.tar.gz::root/vbf_hbb_run2_frozen_v2_waveb_pilot_shard1004_10000evt_delphes.root
validation	background	background_other_wh_hbb	wh_hbb	77f3be2b01fb546d5017f005	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_bundle.tar.gz	509	10000	5	256	5	288	7787	361d1ab956d4c21c34ff0f9642c33f97ae1bced34d17a6ba2f93e347555d7052	361d1ab956d4c21c34ff0f9642c33f97ae1bced34d17a6ba2f93e347555d7052	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/wh_hbb/0509_wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_hh4b_candidates_v2.parquet	12e88ddf25311b1c40d634ee5aaa49afeb62b443da1b3cdcdefd3bc4df73cf7f	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_bundle.tar.gz::root/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3305_10kevt_delphes.root
validation	background	background_other_zzz_zbb	zzz_zbb	5e79d451b50e94e77c060d3f	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_bundle.tar.gz	323	1500	15	256	15	77	1400	6fb2edcaea815a0b2c93c10cdd0ba6100fd2e970cf28e53f9c23aa1e37fd63c9	6fb2edcaea815a0b2c93c10cdd0ba6100fd2e970cf28e53f9c23aa1e37fd63c9	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/zzz_zbb/0323_zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_hh4b_candidates_v2.parquet	6bdd60910fc23e8128e290add5d327c11583254ca4171ccdbfa144752e9f810c	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_pilot10k_20260722_v1/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_bundle.tar.gz::root/zzz_zbb_run2_frozen_v2_pilot_validation_shard9603_1500_delphes.root
validation	background	background_qcd	qcd_bbbb_general	cf1ccdc317877f6a5e178afe	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard009_10k_bundle.tar.gz	365	10000	366	256	256	177	9994	6334d9671d886129fc12b8bfff4db87abe2af8d019a94ca559194487a5dad5ca	0e4569a88638d84c47f03cc0c8cb9fb9b6f214e122b7da8308d3554d5030ff4b	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_bbbb_general/0365_qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard009_10k_hh4b_candidates_v2.parquet	031351f9da30047479c4eebc6dac835cfe90f032878d382ae6fa59bc61d68d83	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard009_10k_bundle.tar.gz::root/qcd_bbbb_general_run2_frozen_v2_unified5m_wavea_shard009_10k_delphes.root
validation	background	background_qcd	qcd_hardqcd	dbc2524fd971f63957f0ed3a	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1158_seed1221158_bundle.tar.gz	252	10000	1	256	1	4449	4449	e8f68d5085333c413bab469cae91d3e3bfb77f91f17e450e9e0d50058368cee9	e8f68d5085333c413bab469cae91d3e3bfb77f91f17e450e9e0d50058368cee9	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/qcd_hardqcd/0252_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1158_seed1221158_hh4b_candidates_v2.parquet	812508cc25867cd991b2dfa4813aaf21a653e25b6ab85683d478f27599bc358d	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1158_seed1221158_bundle.tar.gz::root/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1158_seed1221158_delphes.root
validation	background	background_qcd	zbbbb	5f610cefc685634e2521a5bd	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_bundle.tar.gz	480	10000	305	256	256	4	9972	e5c42fba3236e1087a3880ecb866dea36c38bd830737d989cc51d522eef5bb3f	ba5feb54a33a9506ae52c30ff2ee8cd34f77aad10eec9f05a792ce5ca269f070	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/validation/zbbbb/0480_zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_hh4b_candidates_v2.parquet	97d1c1743abe54f3917bb1193edf3e6cd93f67e4c38659a4f62e3dcfec398fa4	archive_or_container	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_bundle.tar.gz::root/zbbbb_run2_frozen_v2_unified5m_wavea_shard024_10k_delphes.root
