sample	source_entry	fit_source	p_signal	fit_success	p1_x_mean_gev	p1_y_mean_gev	p1_physical_40_200	p1_in_target_region	p2_amp	p2_x_mean_gev	p2_y_mean_gev	p2_valid	p2_physical_40_200	p2_in_target_region	either_physical_peak_in_target_region	any_parameter_at_bound	bg_amp	catastrophic_bg_amp_gt_1
ZH	302	accepted_high_tail	0.9993720054626465	True	88.95151924029473	126.39854009074735	True	True	0.002558729571888391	185.78465657912147	190.68629535997476	True	True	False	True	True	0.0015624353732315765	False
ZH	306	new_increment	0.9848422408103943	True	85.0533215713108	154.9775709731952	True	False	0.0	500.0	500.0	False	False	False	False	False	7.803706054971662e-05	False
ZH	308	new_increment	0.8101980090141296	True	94.50880730764246	110.35620593069976	True	True	0.008976264742481008	207.8175634113798	110.96195879125771	True	False	False	True	True	0.0009046642713783486	False
ZH	310	accepted_high_tail	0.9991458058357239	True	91.61384884108506	125.25167755108716	True	True	0.007455664837084454	142.99442690807336	93.12893387180749	True	True	False	True	True	0.00016987523745806045	False
ZH	315	new_increment	0.9752660989761353	True	84.99956958920812	120.48227792519765	True	True	0.006374349868958307	87.8524972721721	185.2804167658178	True	True	False	True	True	0.0003344143986764108	False
ZH	319	new_increment	0.9609127044677734	True	145.18862887872416	167.98294753010873	True	False	0.0	500.0	500.0	False	False	False	False	True	0.007602109312076132	False
ZH	321	new_increment	0.9960554242134094	True	88.65776225615605	123.28103413875425	True	True	0.003259775751385783	86.36320661670194	167.19469512739894	True	True	False	True	True	0.0007976145242601011	False
ZH	324	accepted_high_tail	0.9996632933616638	True	95.83418869999826	137.72680501870428	True	True	0.06669435620800734	87.4983473817849	158.7524809666414	True	True	False	True	False	0.00026826921846441617	False
ZH	325	accepted_high_tail	0.9993990063667297	True	96.7875903260978	139.60879405442478	True	True	0.00295554072306514	164.9172672578957	100.31138426575386	True	True	False	True	False	0.00017968410629797682	False
ZH	326	new_increment	0.9848240613937378	True	69.93126359755134	90.02163508036301	True	False	0.034743047886646894	142.1455444607222	74.86050533234183	True	True	False	False	True	0.00319021006217905	False
ZH	332	accepted_high_tail	0.9998128414154053	True	88.53979530522547	221.9500631423891	False	False	0.0	500.0	500.0	False	False	False	False	False	0.00020292214413989947	False
ZH	333	accepted_high_tail	0.9978120923042297	True	93.51452928046132	120.23363283158392	True	True	0.004342551219130721	138.4221700513877	122.32061726366281	True	True	False	True	True	0.0004430953406301862	False
ZH	335	accepted_high_tail	0.9992725849151611	True	96.77162360685631	126.32189311008376	True	True	0.0	500.0	500.0	False	False	False	True	False	6.232725806857316e-05	False
ZH	336	accepted_high_tail	0.9973335862159729	True	88.14978115362136	134.25024866668386	True	True	0.01158271229520388	69.05673514430642	89.00889669799412	True	True	False	True	False	0.0002549717385544495	False
ZH	337	new_increment	0.9910646080970764	True	92.66896019007955	248.75518110530336	False	False	0.011754139735248309	94.11733929334397	128.2237956739037	True	True	True	True	False	0.000358871209837575	False
ZH	338	new_increment	0.9480870962142944	True	136.32974815368246	156.47174751846805	True	False	0.011117412941345587	158.52776316528625	77.08436043209451	True	True	False	False	False	0.0005009459074763818	False
ZH	345	new_increment	0.9942166805267334	True	0.03187625257447614	177.56362309843442	False	False	0.009686234519041388	154.56113731542777	78.52235623628181	True	True	False	False	False	7.273727502152674e-05	False
ZH	347	new_increment	0.9617003202438354	True	89.36195630835087	130.4154244206597	True	True	0.004282157900797345	133.0282288279511	143.7193356682827	True	True	False	True	True	0.0003448414933859266	False
ZH	349	new_increment	0.9221378564834595	True	99.77499922071983	191.17491846266847	True	False	0.009448973305260918	69.80703603838874	99.8378024064418	True	True	False	False	False	0.0004340670980936635	False
ZH	350	accepted_high_tail	0.9998034834861755	True	111.7709904950759	147.95102184907475	True	False	0.002037407375759406	135.41454700478582	170.31176440761524	True	True	False	False	False	0.0009224462232721402	False
ZH	351	new_increment	0.9801378846168518	True	68.88753452576275	122.84420124049981	True	False	0.019856722450952668	152.239657061301	153.3849259006003	True	True	False	False	False	0.00316602989288831	False
ZH	352	new_increment	0.9966908693313599	True	73.26983243609821	115.99205200553206	True	False	0.0064753250864248105	106.91380622575204	186.6934618426295	True	True	False	False	True	0.0038244224383236175	False
ZH	355	accepted_high_tail	0.9997488260269165	False	95.0	145.0	False	False	0.0	500.0	500.0	False	False	False	False	False	0.014089596237114048	False
ZH	356	new_increment	0.879957914352417	True	143.7382759791205	114.89552271799123	True	False	0.0	500.0	500.0	False	False	False	False	False	0.00022866958265344595	False
ZH	357	new_increment	0.8487446904182434	False	85.0	115.0	False	False	0.0	500.0	500.0	False	False	False	False	False	0.014116907463612218	False
ZH	360	new_increment	0.9783841371536255	True	74.54185864351432	123.51933789618234	True	False	0.002047184642372128	103.8476052432832	148.81721576949778	True	True	False	False	False	0.0001754710984380771	False
ZH	364	accepted_high_tail	0.9989203810691833	True	118.67329113966731	206.38834230082352	False	False	0.021497998087513667	92.58583267744667	123.96165200276532	True	True	True	True	True	0.0008253936408348427	False
ZH	365	new_increment	0.9947136640548706	True	77.88263849095821	114.14730416810828	True	True	0.003042013947998812	90.99652645752496	133.52200960919026	True	True	True	True	False	0.0004184277510795384	False
ZH	374	new_increment	0.9935497641563416	True	84.13469987206786	99.72125440208299	True	False	0.02030633184086891	204.0222851125088	78.51288234008406	True	False	False	False	False	0.0010011712245767107	False
ZH	375	new_increment	0.8821223378181458	True	91.24401631443634	122.97169625886687	True	True	0.0030921823875297225	83.076023901414	169.85739089136902	True	True	False	True	True	0.0005270300839455812	False
ZH	376	accepted_high_tail	0.9993400573730469	True	60.54011814392971	109.85792844780362	True	False	0.0027408713003332155	133.38906456798495	58.2339566654432	True	True	False	False	False	0.0003246703848233604	False
ZH	379	new_increment	0.8680498003959656	True	1.2167415551228224	772.9517937321293	False	False	0.24945146719820188	206.7010117956098	78.97437530493958	True	False	False	False	True	0.007883614217568512	False
ZH	380	new_increment	0.9728013873100281	True	18.95311369158249	504.1773529798199	False	False	0.02916227050531148	125.1504494072813	315.0178036047408	True	False	False	False	True	0.013764337303217671	False
ZH	382	new_increment	0.9190701246261597	True	82.88411869241394	74.23833746336412	True	False	0.008764305492005128	185.79595149258432	72.77126718775993	True	True	False	False	False	0.0026249042863986374	False
ZH	383	new_increment	0.9539411664009094	True	100.08016578970576	119.46555325650898	True	True	0.009379127727642333	186.00029248822617	99.61195331516625	True	True	False	True	False	0.001712248487125865	False
ZH	384	accepted_high_tail	0.9991439580917358	True	91.96196997932171	123.59029179187758	True	True	0.018789207026389105	147.0826226917266	86.86734326354369	True	True	False	True	False	0.00045924338906857247	False
ZH	385	new_increment	0.9173574447631836	True	86.79687819721438	128.76082179804303	True	True	0.0024106361263248896	114.96404885578885	136.99240673863795	True	True	False	True	False	7.459530609714179e-05	False
ZH	386	new_increment	0.9811685085296631	True	98.6842202614541	122.49849018863286	True	True	0.02106290935049369	206.48417805926408	100.00140094127353	True	False	False	True	False	0.0027225440608401575	False
ZH	389	accepted_high_tail	0.9993724822998047	True	100.9836670080444	120.92659162509274	True	True	0.001927038834727054	98.09357488362201	158.51735383144973	True	True	False	True	False	3.177536914463524e-05	False
ZH	392	new_increment	0.9962278604507446	True	88.04923213893778	119.6632192068221	True	True	0.01837083244781736	206.09143069918196	87.78082528134945	True	False	False	True	False	0.0034727178412865367	False
ZH	397	accepted_high_tail	0.999406099319458	True	106.40354566264777	121.06737070468832	True	False	0.0036406411238078373	107.04567421843302	65.49661797133282	True	True	False	False	False	9.708822300441646e-05	False
ZH	398	new_increment	0.8908634781837463	True	106.25508163643684	128.72033729636732	True	False	0.0	500.0	500.0	False	False	False	False	False	0.029643888657396908	False
ZH	400	new_increment	0.9800867438316345	True	95.14903038787908	217.1835304578121	False	False	0.004868831678889949	121.4000517347864	99.59502401948832	True	True	True	True	False	0.0004827307250470942	False
ZH	401	accepted_high_tail	0.9992997646331787	True	86.73718827898227	128.01982052400007	True	True	0.003958475994381063	154.88587961787675	93.31071346641903	True	True	False	True	False	8.443996792006297e-05	False
ZH	402	new_increment	0.987338125705719	True	103.05423724384382	152.77494905423228	True	False	0.0228450397677338	59.48150897965037	102.48062674170686	True	True	False	False	True	0.007256269157135342	False
ZH	403	accepted_high_tail	0.9986310601234436	True	91.27551742300035	119.42244945324369	True	True	0.026953575350703616	93.4148625299973	169.11459907212688	True	True	False	True	False	0.0006290468694591323	False
ZH	406	new_increment	0.9939378499984741	True	130.6506099707084	150.05993020570628	True	False	0.004331404796631149	128.773491587044	202.55787564933323	True	False	False	False	True	9.430042982052333e-40	False
ZH	407	accepted_high_tail	0.9970213770866394	True	125.7621462408855	173.56654572501608	True	False	0.004492274163973819	127.64602771616457	191.55665311841338	True	True	False	False	False	5.484770728903605e-06	False
ZH	408	new_increment	0.9938433766365051	True	87.58107763654985	99.6371965769712	True	False	0.016569080803790874	197.32298666018042	100.64324647161341	True	True	False	False	False	0.0010666192406363006	False
ZH	409	new_increment	0.9923170804977417	True	82.92123174175703	168.99517868321362	True	False	0.0	500.0	500.0	False	False	False	False	False	0.0002906215711413681	False
ZH	411	new_increment	0.995847761631012	True	110.76598242688172	239.8153167654011	False	False	0.02410997629747704	118.76590967692928	114.28339304240937	True	True	False	False	True	0.0007309319806265657	False
ZH	413	new_increment	0.9337937831878662	True	101.3291381896513	156.56616730865758	True	False	0.0014704415114364603	160.84887573509167	155.75557486590057	True	True	False	False	False	0.0015954006506582973	False
ZH	414	accepted_high_tail	0.9998088479042053	True	93.56206566389388	120.18195723692888	True	True	0.009394564390820318	103.5431988237266	85.42731758313094	True	True	False	True	False	0.000260280038370338	False
ZH	416	new_increment	0.9878281950950623	True	55.51741787052512	83.18177581831692	True	False	0.02648504118952704	134.9656037749495	117.44215746715682	True	True	False	False	True	0.004821994211659169	False
ZH	417	new_increment	0.9527650475502014	True	92.04402681352114	114.13702797292032	True	True	0.0	500.0	500.0	False	False	False	True	False	2.4147871706547513e-40	False
ZH	418	new_increment	0.9953481554985046	True	42.26687259384926	173.75889069141175	True	False	0.014059535138771156	111.42275613287757	166.3371500329177	True	True	False	False	True	0.005341136511029281	False
ZH	419	new_increment	0.9920678734779358	False	175.0	175.0	False	False	0.0007711943547896138	88.58179982702988	120.59051458924473	True	True	True	True	False	0.015750305558109034	False
ZH	422	new_increment	0.9921560883522034	True	144.13791369386357	63.51265535635768	True	False	0.01579973205207704	141.7961106612199	150.20200275447684	True	True	False	False	True	0.018229761845946976	False
ZH	425	new_increment	0.9769783616065979	True	103.69933816733408	116.28052896131163	True	True	0.017443526920993588	114.78337943382836	212.86274085019312	True	False	False	True	True	0.0022353045816341658	False
ZH	426	accepted_high_tail	0.9996024370193481	True	92.3057421004671	224.0678695793356	False	False	0.003945329475978413	121.9007626347909	93.51685826718408	True	True	True	True	True	0.0007010028590779489	False
ZH	427	accepted_high_tail	0.9985896348953247	True	87.72647658610293	124.81581505682557	True	True	0.0	500.0	500.0	False	False	False	True	False	0.0003315317086239424	False
ZH	428	new_increment	0.9109300374984741	True	80.55078314709996	92.65171175329542	True	False	0.02767160184692748	81.66949944410905	119.45679715855958	True	True	True	True	True	0.0010915747646167073	False
ZH	430	new_increment	0.9132399559020996	True	96.6679487683606	135.79844263148235	True	True	0.008865082061203768	67.6873371207455	135.72745187028082	True	True	False	True	False	0.001130964122107021	False
ZH	432	accepted_high_tail	0.9997730255126953	True	131.03380058701183	104.39648488965837	True	True	0.0018594935648046063	121.84230462984988	154.90717087299612	True	True	False	True	False	2.5852195920705466e-38	False
ZH	435	new_increment	0.9933765530586243	True	115.3330710053414	128.01492445316714	True	False	0.010981431413506848	233.98624934415264	65.32993010092127	True	False	False	False	True	0.0029689226248091325	False
ZH	437	accepted_high_tail	0.9991011619567871	True	86.46498355426017	119.1205350668118	True	True	13.83127712881486	109.75615351591465	110.41586082723646	True	True	False	True	True	2.944596510909869e-05	False
ZH	438	accepted_high_tail	0.9997081160545349	True	132.07570362560548	149.07692477020115	True	False	0.005523953448398457	101.31033003894439	130.69880764417482	True	True	True	True	True	0.0008387391172570101	False
ZH	440	accepted_high_tail	0.9998447299003601	True	84.57722001317333	110.69859835264796	True	True	0.004399533964453104	108.31275279356821	123.76441743847943	True	True	False	True	False	0.0003762754473881103	False
ZH	442	new_increment	0.9276766180992126	True	91.39736043331332	124.06269445979876	True	True	0.003113957888469183	111.63166016314361	143.0840505314967	True	True	False	True	False	6.526289189585878e-05	False
ZH	443	new_increment	0.9938399195671082	True	72.78868332848931	114.54012648130933	True	False	0.017536003779134526	172.37033335597852	181.65847343767612	True	True	False	False	True	0.013983999001620647	False
ZH	446	new_increment	0.9860250353813171	True	79.51164746844955	132.09182662872846	True	True	0.0	500.0	500.0	False	False	False	True	True	0.0007930827071660236	False
ZH	448	accepted_high_tail	0.9998090267181396	True	89.01906269507631	119.2413584927691	True	True	0.004659156380851076	139.514544067804	93.89809060781208	True	True	True	True	False	0.00018081011524737935	False
ZH	450	accepted_high_tail	0.9970865845680237	True	81.74483906105901	121.9748736990972	True	True	0.0044729624494154714	78.24930432772805	147.27223175410109	True	True	False	True	True	0.0003951030741957487	False
ZH	453	new_increment	0.8375658988952637	True	127.78917856386758	120.86628455333174	True	False	0.02856419747937678	231.60090060572242	113.40877958620258	True	False	False	False	True	0.0020648641243061257	False
ZH	454	new_increment	0.9957084655761719	True	74.4887123979314	122.60155913167245	True	False	0.028678838969472306	94.61208562414869	119.39553058048793	True	True	True	True	True	0.00025435716437611534	False
ZH	455	new_increment	0.9761040806770325	True	91.49448311666086	128.39855904938273	True	True	0.009470298186435008	82.18418279322722	242.42737257668205	True	False	False	True	True	0.0018207028691722348	False
ZH	456	new_increment	0.9153194427490234	True	103.17239641970198	91.07278460965213	True	False	0.004457757998159205	72.2786486458964	158.99795780103065	True	True	False	False	False	0.001444128506055336	False
ZH	457	new_increment	0.9846721887588501	True	143.65619112368879	159.15542918291666	True	False	0.0037914861854330137	122.90673193724514	122.88365630316639	True	True	False	False	False	0.021335368749774923	False
ZH	459	new_increment	0.9276363849639893	True	136.5018298045181	128.01974499082272	True	False	26.989577411947774	28.190567128498014	95.13568378325266	True	False	False	False	True	0.014192947073778151	False
ZH	460	accepted_high_tail	0.9998129606246948	True	89.71467843537827	132.1068045309857	True	True	0.00529691780383759	146.38834146586174	101.23457901750712	True	True	False	True	False	0.00010329877419510548	False
ZH	462	new_increment	0.9684244990348816	True	93.14530431489686	144.60138975127774	True	False	0.0023487207671634212	99.02719801062591	165.40141694676902	True	True	False	False	False	0.0005700701790087361	False
ZH	464	accepted_high_tail	0.99720698595047	True	77.88539119933522	128.7695554931913	True	True	0.002777474600938513	77.35257269360191	156.8209517276388	True	True	False	True	False	0.00018315538469367143	False
ZH	466	new_increment	0.878336489200592	True	87.59011596690131	192.9820977018394	True	False	0.011248638335864543	87.80719450654985	64.15068958312096	True	True	False	False	True	0.003686586646434896	False
ZH	471	new_increment	0.9816934466362	False	85.0	135.0	False	False	0.0	500.0	500.0	False	False	False	False	False	0.014136371454747795	False
ZH	473	accepted_high_tail	0.9992174506187439	True	89.75029934367357	125.8903711356329	True	True	0.0024216135996965194	132.58353488980546	124.21439028531243	True	True	False	True	True	0.00043793684953805404	False
ZH	476	new_increment	0.9830209612846375	True	84.5868669980232	111.51314081397994	True	True	0.0054720802846883205	182.1198505645085	125.59445983225588	True	True	False	True	True	0.005386435431726654	False
ZH	477	accepted_high_tail	0.9997780919075012	True	102.87734161664706	124.949048373203	True	True	0.004056422043998699	110.61528285033832	142.44223793699564	True	True	False	True	True	3.199651204415079e-05	False
ZH	478	new_increment	0.9830601215362549	True	104.5449316983966	127.34366845215291	True	True	0.011390136426776252	193.61600997877443	128.21460885411028	True	True	False	True	True	0.0032239822907713543	False
ZH	479	new_increment	0.9850344061851501	False	85.0	145.0	False	False	0.0	500.0	500.0	False	False	False	False	False	0.014182480514765877	False
ZH	480	accepted_high_tail	0.999226450920105	True	92.02904651066238	129.20733775683937	True	True	0.0019013016459507274	155.30612541537934	99.32068858657613	True	True	False	True	True	0.0003551323078595071	False
ZH	481	accepted_high_tail	0.9999340176582336	True	83.85816303034673	128.43645718471686	True	True	0.0	500.0	500.0	False	False	False	True	True	0.00011605334752105807	False
ZH	482	new_increment	0.9166786670684814	True	93.18648058880834	114.43003036604418	True	True	0.0064095495904392865	195.65640357818722	111.14560226794775	True	True	False	True	False	0.0045210427719205365	False
ZH	483	new_increment	0.9223986864089966	True	101.72888134126866	178.37145043224302	True	False	22.118854952189153	27.22360137750395	103.71728648352602	True	False	False	False	False	0.008914059789383286	False
ZH	484	new_increment	0.9796141982078552	True	73.49129172112274	182.53483210845783	True	False	0.012838098836923979	123.59590531012383	66.67077032967818	True	True	False	False	True	0.000547983934634929	False
ZH	488	new_increment	0.9874290227890015	True	81.43921369015187	127.64667089864164	True	True	0.01595835506182561	198.15358688039672	85.13537918285567	True	True	False	True	False	0.000207567696841304	False
ZH	490	new_increment	0.9539175629615784	True	83.88379998252051	151.87835186606355	True	False	0.0	500.0	500.0	False	False	False	False	True	0.0030509118200482328	False
ZH	491	new_increment	0.9597967863082886	True	628.7078345414263	2161.267523689613	False	False	0.41958685376770727	128.95126690534332	233.92693451953448	True	False	False	False	True	0.01051272995155012	False
ZH	493	new_increment	0.9894160032272339	True	30.174885758633767	441.8453739784383	False	False	0.006399199204585402	177.355105900275	177.19042248411594	True	True	False	False	True	0.003313258812142071	False
ZH	494	new_increment	0.8621193170547485	True	98.42984553644023	130.76115730229833	True	True	0.0025239954393902818	192.44143357132933	122.9523862449597	True	True	False	True	True	0.004361909370201495	False
ZH	495	accepted_high_tail	0.9990496635437012	True	86.02189838203248	130.00174692025047	True	True	0.004452879725705007	128.93698435002588	193.01309343384565	True	True	False	True	False	0.0008134810164111088	False
ZH	496	new_increment	0.9771640300750732	True	8.156391176566421	216.0709971342194	False	False	0.009191511335824406	77.19893237830908	142.6049342621087	True	True	False	False	True	0.003206937427058984	False
ZH	498	new_increment	0.8201746344566345	True	124.99210812914201	146.02517314346508	True	False	0.014506531343334239	200.92161682797644	49.12868069030123	True	False	False	False	True	0.0030762284576494247	False
ZH	499	new_increment	0.9312034249305725	True	74.56850142392541	183.25993760240138	True	False	0.003223613270506855	133.4457880736606	165.19207896331892	True	True	False	False	True	0.005605093993798434	False
ZH	500	new_increment	0.8998873829841614	True	194.3657068322855	2.314190516752503e-11	False	False	0.0	411.1179528265821	7.511410487391654	False	False	False	False	True	0.025388960074787463	False
ZH	501	new_increment	0.9947855472564697	True	90.52776611469113	117.55979245384113	True	True	0.021252425255157484	199.85146249451205	122.62420065161632	True	True	False	True	False	0.0021505758038899386	False
ZH	503	accepted_high_tail	0.9973732829093933	True	79.24384906529612	96.00489884766894	True	False	0.0020762560865658784	155.92303139311323	78.63497353090682	True	True	False	False	False	9.542546476885767e-05	False
ZH	505	new_increment	0.8992736339569092	True	85.6449899070515	128.4550086301766	True	True	141.76793151674443	127.42175254202384	252.61193451140647	True	False	False	True	True	0.0002870232761092467	False
ZH	507	new_increment	0.8865663409233093	True	152.6343463939422	134.98224046273398	True	False	0.1278812864150888	0.0007450754493709789	190.23360865324508	True	False	False	False	True	0.011522052649078277	False
ZH	508	new_increment	0.9926783442497253	True	64.9425581721057	124.20812170834878	True	False	0.012220255469603964	122.16309414683016	203.77683885174955	True	False	False	False	True	0.004951952485113419	False
ZH	510	new_increment	0.9818731546401978	True	136.86267343158042	164.83991311352648	True	False	0.01291660401682754	214.06319962850222	44.36848976988122	True	False	False	False	False	0.0007434201567712474	False
ZH	512	new_increment	0.9961029291152954	True	90.56771938813833	122.89513940754401	True	True	0.01923969570035817	187.19005563437622	99.7123835177988	True	True	False	True	False	0.00027640053223773327	False
ZH	513	new_increment	0.9599500298500061	True	89.4659223478703	114.92183675450451	True	True	0.007036176872289106	201.61522150254345	93.31703580368593	True	False	False	True	False	0.0009642840623023174	False
ZH	515	accepted_high_tail	0.9998122453689575	True	83.64976723707885	136.42547583654198	True	True	0.005182546285686747	193.84052665632163	151.09234763419795	True	True	False	True	True	0.0023914936602617183	False
ZH	516	new_increment	0.8211592435836792	True	96.68701092224251	129.2357447344658	True	True	0.003119586465670199	117.03369407526935	142.55204466285414	True	True	False	True	False	0.00031940594266106323	False
ZH	517	new_increment	0.9866531491279602	True	48.95757569618524	82.50202024779301	True	False	0.006841241520325561	55.42181998680949	187.92828332582675	True	True	False	False	True	0.004398656122676041	False
ZH	519	accepted_high_tail	0.9999226331710815	True	93.85792126103712	126.15870811680888	True	True	0.0	500.0	500.0	False	False	False	True	False	4.265037567581877e-05	False
ZH	520	accepted_high_tail	0.998406708240509	True	106.88865796679264	98.79397323073913	True	False	0.009971727547067917	73.78114883642405	98.07442278029134	True	True	False	False	True	0.001148967267160237	False
ZH	521	new_increment	0.9932145476341248	True	88.46936175093782	148.90445384047692	True	False	1.0053689203457423	139.51529403826666	42.11673732455303	True	True	False	False	False	0.001060133349122641	False
ZH	522	new_increment	0.9690365791320801	True	91.32640845149722	187.49407123207857	True	False	0.0061326379034812575	57.58450619865726	102.9601218533164	True	True	False	False	True	0.004894092740383608	False
ZH	525	new_increment	0.8955507278442383	True	85.71974977634441	88.27197421099554	True	False	0.03875658094347004	124.7260725552569	89.68174216570712	True	True	True	True	True	0.0016259049254178563	False
ZH	528	accepted_high_tail	0.999906599521637	True	86.16621239056262	124.95314379315654	True	True	0.02940862396326992	138.26985692616785	95.94547616819051	True	True	True	True	False	0.0003794412283775491	False
ZH	530	new_increment	0.972879946231842	True	84.37927590243656	163.73044923482095	True	False	0.0032535599639354294	158.1356633503596	177.703706616403	True	True	False	False	False	0.0042996778735759885	False
ZH	531	accepted_high_tail	0.9985547661781311	True	130.0304266723019	127.93184242078615	True	False	0.027086487203121276	87.28831203546922	125.84946436725495	True	True	True	True	True	0.001248804815756752	False
ZH	532	accepted_high_tail	0.9992738962173462	True	92.34203795616223	117.72419833258932	True	True	0.003033404219989809	149.1414525538401	84.6269377675961	True	True	False	True	False	0.00013547079961317805	False
ZH	533	accepted_high_tail	0.9994575381278992	True	80.27153962926499	117.34230314710595	True	True	0.020242537128250575	213.19160508143725	117.82488528080228	True	False	False	True	True	0.0016127930757069125	False
ZH	534	new_increment	0.9968106150627136	True	78.30559412432567	115.16546676334984	True	True	0.008575450096158803	161.57921749292407	78.03017341225977	True	True	False	True	False	0.00019754389602869203	False
ZH	535	new_increment	0.9469817280769348	True	129.50990683217364	158.64696107806907	True	False	0.002903813397610939	126.43787773997938	36.54630437009744	True	False	False	False	False	2.700080676600738e-05	False
ZH	537	new_increment	0.9775374531745911	True	112.79349834980033	92.51599873191222	True	True	0.0	500.0	500.0	False	False	False	True	True	0.0012429156057835091	False
ZH	538	new_increment	0.9935643076896667	True	95.94076019772857	123.24148327601429	True	True	0.009893670933801313	211.44049320499408	123.07546968423642	True	False	False	True	True	0.0019613577535009543	False
ZH	540	accepted_high_tail	0.9990805387496948	True	81.56932185717339	116.65935305437878	True	True	0.06798755776390705	188.32107554499484	79.56019075204533	True	True	False	True	True	0.000987224168389622	False
ZH	541	accepted_high_tail	0.9998780488967896	True	135.49260373726182	152.24653689778114	True	False	0.003980785679987387	155.18549132305714	159.28906069459504	True	True	False	False	False	4.4124360064655495e-06	False
ZH	543	new_increment	0.9388589859008789	True	64.3100488179082	122.95205467435373	True	False	0.0028591667591000877	121.07384264217059	160.5480196593504	True	True	False	False	True	0.00011634615506647396	False
ZH	544	new_increment	0.8859604001045227	True	90.57021942971882	128.27397276103298	True	True	0.007179662033430135	183.22899926516058	88.12014249838427	True	True	False	True	False	0.0025910554670368216	False
ZH	545	accepted_high_tail	0.9974052309989929	True	81.85319454638866	167.24155728492397	True	False	0.0006577048970829695	73.63556332580025	82.59264789237739	True	True	False	False	False	9.848767745784463e-05	False
ZH	546	new_increment	0.8564733862876892	True	92.23028070719938	139.89806317826236	True	True	0.020657949260349487	70.16271623627907	88.29738417459423	True	True	False	True	True	0.0026780683809856775	False
ZH	548	new_increment	0.9824309945106506	True	187.46418416396682	428.1356745062922	False	False	0.009989641262025582	87.34276841147259	531.6218229746761	False	False	False	False	True	0.0005013073082025763	False
ZH	549	new_increment	0.9858375191688538	True	91.840469780895	122.28855003909665	True	True	0.04304460597122593	123.08582102896646	189.9495215160881	True	True	False	True	True	0.002024881376543759	False
ZH	550	new_increment	0.9931540489196777	True	80.32261386958079	225.190556118854	False	False	0.0134023090370961	78.99534991490829	62.73555946153995	True	True	False	False	True	0.0011484936297354365	False
ZH	551	accepted_high_tail	0.999711811542511	True	63.987637623352356	116.44862827784713	True	False	0.0	500.0	500.0	False	False	False	False	False	0.00019931319277638706	False
ZH	554	new_increment	0.975472629070282	True	106.3989060397258	99.84519852926728	True	False	0.03866355876699038	215.04737503271323	40.99431024353123	True	False	False	False	True	0.003078698099106331	False
ZH	556	accepted_high_tail	0.9982865452766418	True	68.52699915572381	124.60839559501663	True	False	0.07559950253447849	211.09522553211667	175.41074518923602	True	False	False	False	True	0.02230546547325476	False
ZH	557	new_increment	0.9215036034584045	True	118.67607116872396	120.04341149389357	True	False	0.0041143554595382435	121.90871934701252	196.19964845461516	True	True	False	False	True	0.00013440479291545296	False
ZH	558	new_increment	0.9937373995780945	True	146.33820340842206	124.1320267697146	True	False	0.012499036063861256	63.67969801136665	137.00450599897954	True	True	False	False	True	0.0021556498480588045	False
ZH	559	accepted_high_tail	0.9979761242866516	True	86.15707145086583	124.8715263177941	True	True	0.006968185470183969	107.29294768556403	84.87114127825531	True	True	False	True	False	0.00014144494360202994	False
ZH	561	accepted_high_tail	0.9984749555587769	True	85.04395210520421	113.21205100726158	True	True	1.0211323416473321	97.02754331706589	131.18260304764965	True	True	True	True	False	0.00031921007429606393	False
ZH	562	new_increment	0.9954497814178467	True	87.88919555771531	124.4552922373722	True	True	0.0035579251726680443	169.10395466323186	163.81173511149947	True	True	False	True	True	0.0010900463267780067	False
ZH	563	new_increment	0.958299994468689	True	136.23771136116278	120.46562514855533	True	False	0.0	500.0	500.0	False	False	False	False	True	0.003229255666272067	False
ZH	564	accepted_high_tail	0.9997892379760742	True	98.55444801546483	164.349081519716	True	False	0.003572879956890971	97.06146421708803	134.5052991914455	True	True	True	True	False	4.9316812897565965e-05	False
ZH	567	new_increment	0.9598697423934937	True	94.73103990371193	128.53162584176036	True	True	0.06116199189413359	99.92047855685803	142.13947073751325	True	True	False	True	True	2.54067859719522e-05	False
ZH	568	accepted_high_tail	0.999727725982666	True	86.48447377144	124.21816149394485	True	True	8.50576477181876	100.51162021045853	144.9863969792569	True	True	False	True	False	0.0004328670756131273	False
ZH	570	new_increment	0.8812722563743591	True	87.84455462477865	117.9069909664504	True	True	0.0102335186484416	171.84152544414542	42.38904093445257	True	True	False	True	True	0.0017667415537872177	False
ZH	571	new_increment	0.9884687066078186	False	75.0	165.0	False	False	0.03614376090970443	71.73499743836449	193.27721316096998	True	True	False	False	False	0.013999309776111087	False
ZH	573	accepted_high_tail	0.9993380308151245	True	79.06134177729841	132.23515724870808	True	True	0.028250968538824476	86.55494803288262	151.06336045750083	True	True	False	True	False	0.00012310442182714924	False
ZH	575	accepted_high_tail	0.9992057085037231	True	87.13905195738185	124.0484181103612	True	True	0.004643944905621884	134.6236626851186	197.87416647818281	True	True	False	True	False	0.0017280701267619618	False
ZH	577	new_increment	0.9947591423988342	True	57.062181647615795	136.45989778535156	True	False	0.007993047916656624	53.58406850208254	81.09909054663532	True	True	False	False	False	0.0004215391907734732	False
ZH	579	accepted_high_tail	0.9996736645698547	True	95.67196012667819	154.5365864722957	True	False	0.006913743813979755	191.27292252129868	94.74055120933559	True	True	False	False	True	0.0002925704284682873	False
