sample_class	process_or_mode	campaign	field	value	unit	confidence	source_archive_path	source_member_name	source_line	source_kind	status
background	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	10000	events	high_banner_generation_info	background/vbf_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	380	text	parsed_candidate_not_yet_authoritative
background	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generator_cross_section_pb	2.7916625000000002	pb	high_banner_generation_info	background/vbf_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	381	text	parsed_candidate_not_yet_authoritative
background	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	generated_events	10000	events	high_json_key	background/vbf_hbb/unified_background_5m_waveb_priority_scale400k_20260721_v1/metadata/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_provenance.json	./metadata/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2302_10000evt_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_pilot40k_20260721_v1	lhaid	10041	none	high_run_card	background/wh_hbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	23	events	medium_text_event_count	background/wh_hbb/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/wh_hbb_run2_frozen_v2_wavec1_pilot_shard3201_10kevt_mg5.log	./logs/wh_hbb_run2_frozen_v2_wavec1_pilot_shard3201_10kevt_mg5.log	81	text	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/wh_hbb/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/wh_hbb_run2_frozen_v2_wavec1_pilot_shard3201_10kevt_pythia_hepmc.log	./logs/wh_hbb_run2_frozen_v2_wavec1_pilot_shard3201_10kevt_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generator_cross_section_pb	316350000000	pb	medium_text_cross_section	background/wh_hbb/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/wh_hbb_run2_frozen_v2_wavec1_pilot_shard3201_10kevt_pythia_hepmc.log	./logs/wh_hbb_run2_frozen_v2_wavec1_pilot_shard3201_10kevt_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	10000	events	high_banner_generation_info	background/wh_hbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	381	text	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generator_cross_section_pb	0.91303000000000001	pb	high_banner_generation_info	background/wh_hbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	382	text	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	10000	events	high_json_key	background/wh_hbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/wh_hbb_run2_frozen_v2_wavec1_pilot_shard3201_10kevt_provenance.json	./metadata/wh_hbb_run2_frozen_v2_wavec1_pilot_shard3201_10kevt_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	lhaid	10041	none	high_run_card	background/wh_hbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	23	events	medium_text_event_count	background/wh_hbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_mg5.log	./logs/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_mg5.log	81	text	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/wh_hbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_pythia_hepmc.log	./logs/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generator_cross_section_pb	316330000000	pb	medium_text_cross_section	background/wh_hbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_pythia_hepmc.log	./logs/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	10000	events	high_banner_generation_info	background/wh_hbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	381	text	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generator_cross_section_pb	0.91473999999999989	pb	high_banner_generation_info	background/wh_hbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	382	text	parsed_candidate_not_yet_authoritative
background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	10000	events	high_json_key	background/wh_hbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_provenance.json	./metadata/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_pilot40k_20260721_v1	lhaid	10041	none	high_run_card	background/ww/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	23	events	medium_text_event_count	background/ww/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_mg5.log	./logs/ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_mg5.log	77	text	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_pilot40k_20260721_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/ww/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_pythia_hepmc.log	./logs/ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_pilot40k_20260721_v1	generator_cross_section_pb	315050000000	pb	medium_text_cross_section	background/ww/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_pythia_hepmc.log	./logs/ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	10000	events	high_banner_generation_info	background/ww/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	380	text	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_pilot40k_20260721_v1	generator_cross_section_pb	64.663899999999998	pb	high_banner_generation_info	background/ww/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	381	text	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	10000	events	high_json_key	background/ww/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_provenance.json	./metadata/ww_run2_frozen_v2_wavec1_pilot_shard3204_10kevt_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_scaleout180k_20260721_v2	lhaid	10041	none	high_run_card	background/ww/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	23	events	medium_text_event_count	background/ww/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_mg5.log	./logs/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_mg5.log	77	text	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_scaleout180k_20260721_v2	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/ww/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_pythia_hepmc.log	./logs/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_scaleout180k_20260721_v2	generator_cross_section_pb	318980000000	pb	medium_text_cross_section	background/ww/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_pythia_hepmc.log	./logs/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	10000	events	high_banner_generation_info	background/ww/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	380	text	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_scaleout180k_20260721_v2	generator_cross_section_pb	64.749099999999999	pb	high_banner_generation_info	background/ww/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	381	text	parsed_candidate_not_yet_authoritative
background	ww	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	10000	events	high_json_key	background/ww/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_provenance.json	./metadata/ww_run2_frozen_v2_wavec1_scaleout_shard3601_10kevt_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	lhaid	10041	none	high_run_card	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	23	events	medium_text_event_count	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_mg5.log	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_mg5.log	113	text	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_pythia_hepmc.log	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generator_cross_section_pb	317760000000	pb	medium_text_cross_section	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_pythia_hepmc.log	./logs/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	46800	events	high_banner_generation_info	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	352	text	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generator_cross_section_pb	0.095317398000000012	pb	high_banner_generation_info	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	353	text	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	5200	events	high_json_key	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_provenance.json	./metadata/wwz_zbb_run2_frozen_v2_pilot_validation_shard9601_5200_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	lhaid	10041	none	high_run_card	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	23	events	medium_text_event_count	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_mg5.log	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_mg5.log	105	text	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_pythia_hepmc.log	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generator_cross_section_pb	318150000000	pb	medium_text_cross_section	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_pythia_hepmc.log	./logs/wwz_zbb_run2_frozen_v2_train_shard9901_5200_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	46800	events	high_banner_generation_info	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	352	text	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generator_cross_section_pb	0.095405567999999996	pb	high_banner_generation_info	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	353	text	parsed_candidate_not_yet_authoritative
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	5200	events	high_json_key	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/wwz_zbb_run2_frozen_v2_train_shard9901_5200_provenance.json	./metadata/wwz_zbb_run2_frozen_v2_train_shard9901_5200_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	lhaid	10041	none	high_run_card	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	23	events	medium_text_event_count	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_mg5.log	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_mg5.log	83	text	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_pythia_hepmc.log	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generator_cross_section_pb	316290000000	pb	medium_text_cross_section	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_pythia_hepmc.log	./logs/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	10000	events	high_banner_generation_info	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	381	text	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generator_cross_section_pb	3.55661	pb	high_banner_generation_info	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	382	text	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generated_events	10000	events	high_json_key	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_provenance.json	./metadata/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	lhaid	10041	none	high_run_card	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	23	events	medium_text_event_count	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_mg5.log	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_mg5.log	84	text	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_pythia_hepmc.log	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generator_cross_section_pb	318460000000	pb	medium_text_cross_section	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_pythia_hepmc.log	./logs/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	10000	events	high_banner_generation_info	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	381	text	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generator_cross_section_pb	3.5620500000000002	pb	high_banner_generation_info	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	382	text	parsed_candidate_not_yet_authoritative
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generated_events	10000	events	high_json_key	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_provenance.json	./metadata/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	lhaid	10041	none	high_run_card	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	23	events	medium_text_event_count	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_mg5.log	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_mg5.log	94	text	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_pythia_hepmc.log	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generator_cross_section_pb	317280000000	pb	medium_text_cross_section	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_pythia_hepmc.log	./logs/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	19800	events	high_banner_generation_info	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	355	text	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generator_cross_section_pb	0.030554504499999999	pb	high_banner_generation_info	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	356	text	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generated_events	3300	events	high_json_key	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_provenance.json	./metadata/wzz_zbb_run2_frozen_v2_pilot_validation_shard9602_3300_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	lhaid	10041	none	high_run_card	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	23	events	medium_text_event_count	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_mg5.log	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_mg5.log	91	text	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_pythia_hepmc.log	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generator_cross_section_pb	315840000000	pb	medium_text_cross_section	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_pythia_hepmc.log	./logs/wzz_zbb_run2_frozen_v2_train_shard9911_3300_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	19800	events	high_banner_generation_info	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	355	text	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generator_cross_section_pb	0.030473507899999999	pb	high_banner_generation_info	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	356	text	parsed_candidate_not_yet_authoritative
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generated_events	3300	events	high_json_key	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/wzz_zbb_run2_frozen_v2_train_shard9911_3300_provenance.json	./metadata/wzz_zbb_run2_frozen_v2_train_shard9911_3300_provenance.json	json:n_events	json	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	lhaid	10041	none	high_run_card	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/pythia_card_default.dat	./cards/pythia_card_default.dat	15	run_card	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	23	events	medium_text_event_count	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_mg5.log	90	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generator_cross_section_pb	56420000000	pb	medium_text_cross_section	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	72	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generator_cross_section_pb	315880000000	pb	medium_text_cross_section	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	./logs/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_pythia_hepmc.log	74	text	parsed_candidate_not_yet_authoritative
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generated_events	10000	events	high_banner_generation_info	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/metadata/generation_banner.txt	./metadata/generation_banner.txt	378	text	parsed_candidate_not_yet_authoritative
