sample_class	process_or_mode	campaign	definition_line	source_archive_path	source_member_name	source_line	status
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY   6 1.320000e+00 # WT	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	357	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  23 2.495200e+00 # WZ	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	358	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  24 2.085000e+00 # WW	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	359	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  25 6.382339e-03 # WH	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	360	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  1 0.000000e+00 # d : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	366	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  2 0.000000e+00 # u : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	367	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  3 0.000000e+00 # s : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	368	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  4 0.000000e+00 # c : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	369	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  5 0.000000e+00 # b : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	370	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  11 0.000000e+00 # e- : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	371	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  12 0.000000e+00 # ve : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	372	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  13 0.000000e+00 # mu- : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	373	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  14 0.000000e+00 # vm : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	374	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  15 0.000000e+00 # ta- : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	375	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  16 0.000000e+00 # vt : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	376	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  21 0.000000e+00 # g : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	377	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	DECAY  22 0.000000e+00 # a : 0.0	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	378	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	import model sm	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	37	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define p = g u c d s u~ c~ d~ s~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define j = g u c d s u~ c~ d~ s~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define l+ = e+ mu+	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define l- = e- mu-	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define vl = ve vm vt	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define vl~ = ve~ vm~ vt~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generate p p > w+ z, z > b b~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	add process p p > w- z, z > b b~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	import model sm	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	73	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define p = g u c d s u~ c~ d~ s~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	74	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define j = g u c d s u~ c~ d~ s~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	75	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define l+ = e+ mu+	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	76	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define l- = e- mu-	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	77	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define vl = ve vm vt	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	78	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	define vl~ = ve~ vm~ vt~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	79	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generate p p > w+ z, z > b b~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	80	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	add process p p > w- z, z > b b~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	81	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY   6 1.320000e+00 # WT	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	357	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  23 2.495200e+00 # WZ	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	358	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  24 2.085000e+00 # WW	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	359	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  25 6.382339e-03 # WH	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	360	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  1 0.000000e+00 # d : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	366	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  2 0.000000e+00 # u : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	367	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  3 0.000000e+00 # s : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	368	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  4 0.000000e+00 # c : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	369	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  5 0.000000e+00 # b : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	370	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  11 0.000000e+00 # e- : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	371	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  12 0.000000e+00 # ve : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	372	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  13 0.000000e+00 # mu- : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	373	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  14 0.000000e+00 # vm : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	374	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  15 0.000000e+00 # ta- : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	375	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  16 0.000000e+00 # vt : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	376	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  21 0.000000e+00 # g : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	377	parsed_definition_candidate
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	DECAY  22 0.000000e+00 # a : 0.0	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/metadata/generation_banner.txt	./metadata/generation_banner.txt	378	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	import model sm	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define j = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define l+ = e+ mu+	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define l- = e- mu-	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define vl = ve vm vt	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define vl~ = ve~ vm~ vt~	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define p = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generate p p > w+ z z QCD=0 @1	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	add process p p > w- z z QCD=0 @2	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	46	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	import model sm	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	74	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define j = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	75	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define l+ = e+ mu+	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	76	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define l- = e- mu-	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	77	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define vl = ve vm vt	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	78	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define vl~ = ve~ vm~ vt~	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	79	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	define p = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	80	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generate p p > w+ z z QCD=0 @1	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	81	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	add process p p > w- z z QCD=0 @2	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	82	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY   6 1.320000e+00 # WT	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	331	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  23 2.495200e+00 # WZ	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	332	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  24 2.085000e+00 # WW	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	333	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  25 6.382339e-03 # WH	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	334	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  1 0.000000e+00 # d : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	340	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  2 0.000000e+00 # u : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	341	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  3 0.000000e+00 # s : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	342	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  4 0.000000e+00 # c : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	343	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  5 0.000000e+00 # b : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	344	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  11 0.000000e+00 # e- : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	345	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  12 0.000000e+00 # ve : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	346	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  13 0.000000e+00 # mu- : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	347	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  14 0.000000e+00 # vm : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	348	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  15 0.000000e+00 # ta- : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	349	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  16 0.000000e+00 # vt : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	350	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  21 0.000000e+00 # g : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	351	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	DECAY  22 0.000000e+00 # a : 0.0	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	352	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	import model sm	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define j = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define l+ = e+ mu+	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define l- = e- mu-	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define vl = ve vm vt	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define vl~ = ve~ vm~ vt~	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define p = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generate p p > w+ z z QCD=0 @1	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	add process p p > w- z z QCD=0 @2	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	46	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	import model sm	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	74	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define j = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	75	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define l+ = e+ mu+	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	76	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define l- = e- mu-	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	77	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define vl = ve vm vt	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	78	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define vl~ = ve~ vm~ vt~	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	79	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	define p = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	80	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generate p p > w+ z z QCD=0 @1	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	81	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	add process p p > w- z z QCD=0 @2	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	82	parsed_definition_candidate
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	DECAY   6 1.320000e+00 # WT	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/metadata/generation_banner.txt	./metadata/generation_banner.txt	331	parsed_definition_candidate
