sample_class	process_or_mode	campaign	card_kind	member_name	archive_path	size_bytes	sha256	included_in_card_only_fingerprint	status
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	pythia6_card	./cards/pythia_card_default.dat	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/pythia_card_default.dat	350	392b11bcb52bfabab408edd2ee691e138f9e4f2d5d5c514287a25f4f29d7215b	True	exact_generator_card_hash_verified
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	run_card	./cards/run_card.dat	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/run_card.dat	10390	824a468cb8d1d78b478271db47381fbd11ffd66743a047713f7c719cbc1ccea0	True	exact_generator_card_hash_verified
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	proc_card	./cards/proc_card_mg5.dat	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/proc_card_mg5.dat	2033	bdef828793874b0d742b302f902c8acb8530e7403190e7411d115db3c29ea6bc	True	exact_generator_card_hash_verified
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	pythia8_card	./cards/pythia8_card_default.dat	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/pythia8_card_default.dat	4434	eae9ab88aed291ccfa93aad879abb00c479fe5e852b50a14f48ee2c4ee25a255	True	exact_generator_card_hash_verified
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	pythia6_card	./cards/pythia_card_default.dat	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/pythia_card_default.dat	350	392b11bcb52bfabab408edd2ee691e138f9e4f2d5d5c514287a25f4f29d7215b	True	exact_generator_card_hash_verified
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	run_card	./cards/run_card.dat	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/run_card.dat	10390	45de974a6db4e0d29ef074e256513fb394bed9c4a77668b980373a7387374937	True	exact_generator_card_hash_verified
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	proc_card	./cards/proc_card_mg5.dat	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	2148	8a197704f1cdfe86f2edc477ea36e69b74c881fb6845b33002be9f586612b457	True	exact_generator_card_hash_verified
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	pythia8_card	./cards/pythia8_card_default.dat	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/pythia8_card_default.dat	4434	eae9ab88aed291ccfa93aad879abb00c479fe5e852b50a14f48ee2c4ee25a255	True	exact_generator_card_hash_verified
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	pythia6_card	./cards/pythia_card_default.dat	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/pythia_card_default.dat	350	392b11bcb52bfabab408edd2ee691e138f9e4f2d5d5c514287a25f4f29d7215b	True	exact_generator_card_hash_verified
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	run_card	./cards/run_card.dat	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/run_card.dat	8920	77e335416baea10ed552d2869c25516b39442edc48e53e19b0e739580b9a2cac	True	exact_generator_card_hash_verified
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	proc_card	./cards/proc_card_mg5.dat	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	2148	8a197704f1cdfe86f2edc477ea36e69b74c881fb6845b33002be9f586612b457	True	exact_generator_card_hash_verified
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	pythia8_card	./cards/pythia8_card_default.dat	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/pythia8_card_default.dat	4434	eae9ab88aed291ccfa93aad879abb00c479fe5e852b50a14f48ee2c4ee25a255	True	exact_generator_card_hash_verified
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	pythia6_card	./cards/pythia_card_default.dat	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/pythia_card_default.dat	350	392b11bcb52bfabab408edd2ee691e138f9e4f2d5d5c514287a25f4f29d7215b	True	exact_generator_card_hash_verified
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	run_card	./cards/run_card.dat	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/run_card.dat	8920	4ab16a60f9777f8895ae4783174c35fe806b2c95941e7558428ed8ce02f832d4	True	exact_generator_card_hash_verified
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	proc_card	./cards/proc_card_mg5.dat	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/proc_card_mg5.dat	2060	a6f7ceb66905d566455dfdc45e4e689cfc6a17a15418c3e85794be5d4ccc8019	True	exact_generator_card_hash_verified
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	pythia8_card	./cards/pythia8_card_default.dat	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/pythia8_card_default.dat	4434	eae9ab88aed291ccfa93aad879abb00c479fe5e852b50a14f48ee2c4ee25a255	True	exact_generator_card_hash_verified
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	pythia6_card	./cards/pythia_card_default.dat	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/pythia_card_default.dat	350	392b11bcb52bfabab408edd2ee691e138f9e4f2d5d5c514287a25f4f29d7215b	True	exact_generator_card_hash_verified
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	run_card	./cards/run_card.dat	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/run_card.dat	10719	3bf374a0adf6297658813e0038876ac95b8f87aea372102512b93799333557c6	True	exact_generator_card_hash_verified
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	proc_card	./cards/proc_card_mg5.dat	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/proc_card_mg5.dat	2060	a6f7ceb66905d566455dfdc45e4e689cfc6a17a15418c3e85794be5d4ccc8019	True	exact_generator_card_hash_verified
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	pythia8_card	./cards/pythia8_card_default.dat	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/pythia8_card_default.dat	4434	eae9ab88aed291ccfa93aad879abb00c479fe5e852b50a14f48ee2c4ee25a255	True	exact_generator_card_hash_verified
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	pythia6_card	./cards/pythia_card_default.dat	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/pythia_card_default.dat	350	392b11bcb52bfabab408edd2ee691e138f9e4f2d5d5c514287a25f4f29d7215b	True	exact_generator_card_hash_verified
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	run_card	./cards/run_card.dat	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/run_card.dat	10719	96e41a21f5e0435a2d5fce39e5388cbd0004902c2e7c93aa3074608408399c59	True	exact_generator_card_hash_verified
