sample_class	process_or_mode	campaign	campaign_role	source_tag	bin_index	pthat_min_GeV	pthat_max_GeV	n_events	bin_total_generated_events	production_mixture_fraction	sigma_gen_pb	sum_event_weights	sum_squared_event_weights	weights_uniform_positive	per_event_weight_transport_required	cross_section_coefficient_pb_per_generator_weight	frozen_source_cross_section_coefficient	run2_luminosity_pb_inverse	run2_yield_coefficient_per_generator_weight	frozen_source_run2_yield_coefficient	analytical_shard_cross_section_contribution_pb	analytical_shard_run2_yield	analytical_physical_weight_sum_squared	denominator_effective_events	coefficient_formula_closure_pass	run2_analytical_yield_closure_pass	coefficient_construction_authorized	candidate_physical_weight_application_authorized	selected_physical_yield_calculation_authorized
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9783_seed1209783	0	50	75	10000	1340375	0.0074605987130467221	18272019.467102367	10000.037964771014	10000.077370865865	False	True	13.631968738645694	13.631968738645694	138000.0	1881211.6859331057	1881211.6859331059	136320.20492102857	18812188279.101943	35389847885111642	9999.9985588314458	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9784_seed1209784	0	50	75	10000	1340375	0.0074605987130467221	18217916.43169288	10000.12095922305	10000.246474498465	False	True	13.591491986836981	13.591491986836981	138000.0	1875625.8941835034	1875625.8941835035	135916.56388468063	18756485816.085927	35180592039822969	9999.9954455230046	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9785_seed1209785	0	50	75	10000	1340375	0.0074605987130467221	18414229.657822095	10000.082757520458	10000.167724748271	False	True	13.738004116373759	13.738004116373759	138000.0	1895844.5680595787	1895844.5680595788	137381.17808689430	18958602575.991414	35942869103166222	9999.9977910145759	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9786_seed1209786	0	50	75	10000	1340375	0.0074605987130467221	18253577.093439709	10000.059821045032	10000.121185014736	False	True	13.618179911806166	13.618179911806168	138000.0	1879308.8278292509	1879308.8278292511	136182.61377181542	18793200700.510528	35318444705006997	9999.9984574518771	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9787_seed1209787	0	50	75	10000	1340375	0.0074605987130467221	18038380.762495704	10000.07434733331	10000.152634408478	False	True	13.457611976455903	13.457611976455905	138000.0	1857150.4527509146	1857150.4527509147	134577.12030212220	18571642601.692863	34490604478795293	9999.9960608710193	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9788_seed1209788	0	50	75	10000	1340375	0.0074605987130467221	18251628.127960589	10000.016490268814	10000.033252466592	False	True	13.616784877802710	13.616784877802711	138000.0	1879116.3131367740	1879116.3131367741	136168.07332247012	18791194118.500877	35310898600024589	9999.9997280991330	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9789_seed1209789	0	50	75	10000	1340375	0.0074605987130467221	18315125.237285793	10000.053108524331	10000.107250117033	False	True	13.664107409400311	13.664107409400311	138000.0	1885646.8224972430	1885646.8224972428	136641.79977458393	18856568368.892582	35557020737313097	9999.9989672247571	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9790_seed1209790	0	50	75	10000	1340375	0.0074605987130467221	18281583.679920074	10000.047089526279	10000.095662715621	False	True	13.639091741649867	13.639091741649867	138000.0	1882194.6603476816	1882194.6603476817	136391.55967486766	18822035235.131737	35426906294577455	9999.9985165728702	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9791_seed1209791	0	50	75	10000	1340375	0.0074605987130467221	18255896.663016368	10000	10000	True	False	13.619991914961386	13.619991914961386	138000.0	1879558.8842646713	1879558.8842646712	136199.91914961386	18795588842.646713	35327415994182560	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9792_seed1209792	0	50	75	10000	1340375	0.0074605987130467221	18218341.904078271	10000.051786889222	10000.105726627728	False	True	13.591903428101437	13.591903428101439	138000.0	1875682.6730779983	1875682.6730779987	135919.73816341152	18756923866.550789	35182226866737838	9999.9978474416625	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9793_seed1209793	0	50	75	10000	1340375	0.0074605987130467221	18166784.256012525	10000.019359892452	10000.03909459034	False	True	13.553482484664124	13.553482484664125	138000.0	1870380.5828836491	1870380.5828836493	135535.08724060450	18703842039.203420	34983372013806871	9999.9996252335097	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9794_seed1209794	0	50	75	10000	1340375	0.0074605987130467221	18177110.271633085	10000.051606572324	10000.105876382955	False	True	13.561142565536954	13.561142565536954	138000.0	1871437.6740440997	1871437.6740440996	135612.12549945415	18714473318.924672	35023160486945112	9999.9973370562111	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9795_seed1209795	0	50	75	10000	1340375	0.0074605987130467221	18191458.618037608	10000.065114631387	10000.131945938188	False	True	13.571828902953781	13.571828902953781	138000.0	1872912.3886076218	1872912.3886076219	135719.17275417408	18729245840.076023	35078470994068640	9999.9982837712225	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9796_seed1209796	0	50	75	10000	1340375	0.0074605987130467221	18085977.05295375	10000.074684199837	10000.151984055301	False	True	13.493120940251857	13.493120940251856	138000.0	1862050.6897547562	1862050.6897547562	134932.21712545929	18620645963.313382	34672854676258876	9999.9973849418907	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9797_seed1209797	0	50	75	10000	1340375	0.0074605987130467221	18048883.110607184	10000	10000	True	False	13.465547410692667	13.465547410692668	138000.0	1858245.5426755881	1858245.5426755883	134655.47410692667	18582455426.755881	34530764968736909	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9798_seed1209798	0	50	75	10000	1340375	0.0074605987130467221	18056001.833722647	10000.054257314843	10000.109988966975	False	True	13.470785315480039	13.47078531548004	138000.0	1858968.3735362454	1858968.3735362454	134708.58404344043	18589784597.994780	34558014233927929	9999.9985259733093	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9799_seed1209799	0	50	75	10000	1340375	0.0074605987130467221	18184181.93708102	10000.058657256308	10000.119526946259	False	True	13.566408858927249	13.566408858927248	138000.0	1872164.4225319603	1872164.4225319603	135664.88435759411	18721754041.347987	35050415191846100	9999.9977879368645	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9800_seed1209800	0	50	75	10000	1340375	0.0074605987130467221	18184757.120228399	10000.129586305589	10000.264030371538	False	True	13.566741750430089	13.566741750430088	138000.0	1872210.3615593523	1872210.3615593521	135669.17556824321	18722346228.417563	35052641851071873	9999.9951440471130	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9801_seed1209801	0	50	75	10000	1340375	0.0074605987130467221	18205419.427531976	10000.083720418723	10000.170165227806	False	True	13.582219164244523	13.582219164244526	138000.0	1874346.2446657442	1874346.2446657445	135823.32875152085	18743619367.709877	35132336268953417	9999.9972763568978	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9802_seed1209802	0	50	75	10000	1340375	0.0074605987130467221	18182124.158572588	10000.016082573715	10000.032423796605	False	True	13.564931393889328	13.564931393889328	138000.0	1871960.5323567273	1871960.5323567272	135649.53209790236	18719635429.510526	35042475967655748	9999.9997413775285	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717	nominal_production_extension	qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9803_seed1209803	0	50	75	1212	1340375	0.00090422456402126266	18444023.522423118	1212	1212	True	False	13.760345815479338	13.760345815479337	138000.0	1898927.7225361487	1898927.7225361485	16677.539128360958	2301500399.7138122	4370382912444585.2	1212	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1106_seed1211106	1	75	100	10000	600197	0.01666119624056768	3064487.5595036824	10001.890828799693	10003.955461105457	False	True	5.1048376231673537	5.104837623167354	138000.0	704467.59199709482	704467.5919970948	51058.028605669179	7046007947.5823466	4964708876573002.2	9999.8266225960418	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1107_seed1211107	1	75	100	10000	600197	0.01666119624056768	3061563.3373617292	10001.878403271008	10003.885193565013	False	True	5.0999727761166374	5.0999727761166369	138000.0	703796.24310409596	703796.24310409592	51009.307566711083	7039284444.2061295	4955215967707563.0	9999.8720155413274	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1108_seed1211108	1	75	100	10000	600197	0.01666119624056768	3068766.4415682019	10000.457397542148	10000.945315669211	False	True	5.1126981363875055	5.1126981363875057	138000.0	705552.34282147576	705552.34282147582	51129.319899436383	7055846146.1222209	4978511666632658.3	9999.9695032192446	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1109_seed1211109	1	75	100	10000	600197	0.01666119624056768	3082686.4248523554	10001.695304642417	10003.565895765489	False	True	5.1352537653050776	5.1352537653050776	138000.0	708665.01961210070	708665.01961210067	51361.243472599087	7087851599.2186740	5023851914859320.2	9999.8250633057298	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1110_seed1211110	1	75	100	10000	600197	0.01666119624056768	3040149.0140843652	10001.066196718246	10002.227153988928	False	True	5.0647119344984542	5.0647119344984537	138000.0	698930.24696078667	698930.24696078664	50652.519324227965	6990047666.7434592	4886122873663281.1	9999.9053741997311	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1111_seed1211111	1	75	100	10000	600197	0.01666119624056768	3075255.5925228321	10001.869112399336	10003.903693084278	False	True	5.1227861853747913	5.1227861853747907	138000.0	706944.49358172120	706944.49358172109	51237.436916926144	7070766294.5358079	4999656120766122.9	9999.8349455047193	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1112_seed1211112	1	75	100	10000	600197	0.01666119624056768	3075047.1140482733	10002.191175205022	10004.592986599529	False	True	5.1222739616451499	5.12227396164515	138000.0	706873.80670703069	706873.80670703074	51233.963416149586	7070286951.4286429	4999000766356613.5	9999.7899404154786	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1113_seed1211113	1	75	100	10000	600197	0.01666119624056768	3071242.5073075341	10001.67454022333	10003.522448672853	False	True	5.1162006832789164	5.1162006832789171	138000.0	706035.69429249047	706035.6942924906	51170.574116623943	7061539228.0941042	4986619908914594.9	9999.8269731301298	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1114_seed1211114	1	75	100	10000	600197	0.01666119624056768	3061935.0538980672	10001.817976156266	10003.822677918741	False	True	5.1006227998236689	5.1006227998236691	138000.0	703885.94637566630	703885.9463756663	51015.500808868875	7040139111.6239047	4956448221566472.8	9999.8136761231385	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1115_seed1211115	1	75	100	10000	600197	0.01666119624056768	3096055.6332110669	10001.686688452781	10003.5213140698	False	True	5.1575291331810799	5.1575291331810806	138000.0	711739.02037898902	711739.02037898917	51583.990476644617	7118590685.7769571	5067508131936583.1	9999.8523993023970	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1116_seed1211116	1	75	100	10000	600197	0.01666119624056768	3061607.1670233039	10000.987771785023	10002.049793471366	False	True	5.1004999691344715	5.1004999691344715	138000.0	703868.99574055707	703868.99574055709	51010.037821303737	7039385219.3399157	4955331164031887.4	9999.9258628645715	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1117_seed1211117	1	75	100	10000	600197	0.01666119624056768	3068205.2606092198	10001.143830654435	10002.361182727385	False	True	5.1114123363234569	5.1114123363234567	138000.0	705374.90241263705	705374.90241263702	51119.969953352313	7054555853.5626191	4976712344863792.1	9999.9266267411088	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1118_seed1211118	1	75	100	10000	600197	0.01666119624056768	3042283.0338061489	10001.684255580169	10003.509976815249	False	True	5.0679538915971883	5.0679538915971882	138000.0	699377.63704041199	699377.63704041194	50688.074645593845	6994954301.0919506	4893007623649931.3	9999.8588675539363	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1119_seed1211119	1	75	100	10000	600197	0.01666119624056768	3045822.694753808	10001.97602920089	10004.128624593817	False	True	5.0737023847199035	5.073702384719903	138000.0	700170.92909134669	700170.92909134657	50747.049631267867	7003092849.1149657	4904417313600862.1	9999.8238969834278	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1120_seed1211120	1	75	100	10000	600197	0.01666119624056768	3076121.7240715739	10001.869528460929	10003.932390074662	False	True	5.1242287813082911	5.1242287813082905	138000.0	707143.57182054417	707143.57182054408	51251.867704629878	7072757743.2389232	5002486711315347.2	9999.8070922197267	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1121_seed1211121	1	75	100	10000	600197	0.01666119624056768	3054540.062871316	10000.994599695387	10002.082990612649	False	True	5.0887230169812338	5.0887230169812341	138000.0	702243.77634341026	702243.77634341025	50892.291412174936	7023136214.8801412	4932490433288701.9	9999.9063272129340	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	1	75	100	10000	600197	0.01666119624056768	3065583.701928365	10001.953520007615	10004.07267066263	False	True	5.1066315742762560	5.106631574276256	138000.0	704715.15725012333	704715.15725012333	51076.291649714427	7048528247.6605909	4968257112347489.5	9999.8348182497288	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	1	75	100	10000	600197	0.01666119624056768	3068874.8809858467	10002.029954423879	10004.245027687055	False	True	5.1120749350724325	5.1120749350724326	138000.0	705466.34103999569	705466.34103999566	51131.126629853976	7056095474.9198487	4978940260492119.7	9999.8153716074631	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124	1	75	100	10000	600197	0.01666119624056768	3036910.5744206798	10001.353161811878	10002.833341036056	False	True	5.0591717167511224	5.0591717167511225	138000.0	698165.69691165489	698165.6969116549	50598.563045478065	6982601700.2759729	4875734473993588.5	9999.8732016186946	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1125_seed1211125	1	75	100	10000	600197	0.01666119624056768	3061240.4723745524	10001.293822340285	10002.694638090057	False	True	5.0997330101302527	5.0997330101302527	138000.0	703763.15539797487	703763.15539797489	51003.928249800522	7038542098.4724721	4954160396259575.3	9999.8932027661273	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1126_seed1211126	1	75	100	10000	600197	0.01666119624056768	3077591.1046938566	10001.253081194574	10002.588590329953	False	True	5.1269924805667697	5.126992480566769	138000.0	707524.96231821422	707524.96231821412	51276.349343529818	7076136209.4071148	5007211549537225.1	9999.9177503715023	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1127_seed1211127	1	75	100	10000	600197	0.01666119624056768	3078620.3516866784	10001.976881132145	10004.127867847079	False	True	5.1283359719035079	5.1283359719035086	138000.0	707710.36412268409	707710.36412268423	51293.497829657236	7078502700.4926986	5010607053822068.3	9999.8263569006887	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1128_seed1211128	1	75	100	10000	600197	0.01666119624056768	3071727.1336135524	10001.228794020786	10002.559898703301	False	True	5.1172360541545560	5.1172360541545556	138000.0	706178.57547332873	706178.5754733287	51178.648570611856	7062653502.7444361	4988158395801903.2	9999.8978664768929	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129	1	75	100	10000	600197	0.01666119624056768	3071985.3191652084	10000	10000	True	False	5.1182950250754476	5.1182950250754473	138000.0	706324.71346041176	706324.71346041176	51182.950250754476	7063247134.6041176	4988946008449327.8	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1130_seed1211130	1	75	100	10000	600197	0.01666119624056768	3082997.6589269913	10000	10000	True	False	5.1366429004593347	5.1366429004593348	138000.0	708856.72026338819	708856.72026338824	51366.429004593347	7088567202.6338819	5024778498625673.7	10000	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1131_seed1211131	1	75	100	10000	600197	0.01666119624056768	3082805.7104780604	10002.597765184935	10005.48493153715	False	True	5.1349891417800101	5.13498914178001	138000.0	708628.50156564140	708628.50156564137	51363.230913817637	7088125866.1068338	5024297814560217.1	9999.7114319487161	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1132_seed1211132	1	75	100	10000	600197	0.01666119624056768	3086587.9256801391	10001.690909388206	10003.535855422046	False	True	5.1417552901231601	5.14175529012316	138000.0	709562.23003699609	709562.23003699607	51426.247143523528	7096822105.8062469	5036565810340981.2	9999.8463036166410	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1133_seed1211133	1	75	100	10000	600197	0.01666119624056768	3067568.6339372802	10001.610497964697	10003.402975113735	False	True	5.1101133164343659	5.1101133164343659	138000.0	705195.63766794249	705195.63766794244	51109.362991439147	7053092092.8186024	4974701176402772.9	9999.8183420037925	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1134_seed1211134	1	75	100	10000	600197	0.01666119624056768	3041675.2133145384	10000.015730614361	10000.03170868095	False	True	5.0677867909704412	5.067786790970441	138000.0	699354.57715392088	699354.57715392089	50677.947629104084	6993556772.8163636	4890983754476559.2	9999.9997525733018	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1135_seed1211135	1	75	100	10000	600197	0.01666119624056768	3080604.666551033	10001.00410085731	10002.084037401233	False	True	5.1321405702268923	5.1321405702268921	138000.0	708235.39869131114	708235.39869131113	51326.558889015323	7083065126.6841146	5017019147294600.4	9999.9242809153806	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1136_seed1211136	1	75	100	10000	600197	0.01666119624056768	3081360.515279741	10001.649193801541	10003.43474976258	False	True	5.1330686807961258	5.1330686807961259	138000.0	708363.47794986536	708363.4779498654	51339.152233012511	7084803008.1557265	5019511653604485.5	9999.8639565520416	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1137_seed1211137	1	75	100	10000	600197	0.01666119624056768	3063591.3942839005	10001.57673108806	10003.295770590918	False	True	5.1035050565997609	5.1035050565997606	138000.0	704283.69781076700	704283.69781076699	51043.097421078421	7043947444.1088221	4961790023406609.6	9999.8579869975221	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1138_seed1211138	1	75	100	10000	600197	0.01666119624056768	3077073.9300853517	10001.226103883886	10002.546034103118	False	True	5.1261447409910588	5.1261447409910588	138000.0	707407.97425676611	707407.97425676615	51267.732595886879	7074947098.2323893	5005534522189742.1	9999.9063478418862	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1139_seed1211139	1	75	100	10000	600197	0.01666119624056768	3064022.0715054814	10002.081200435825	10004.347804489986	False	True	5.1039650644466961	5.1039650644466956	138000.0	704347.17889364406	704347.17889364401	51050.273018783523	7044937676.5921261	4963206451476575.2	9999.8151099077867	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1140_seed1211140	1	75	100	10000	600197	0.01666119624056768	3082127.4839554611	10001.80585656706	10003.768614959399	False	True	5.1342659100818298	5.1342659100818304	138000.0	708528.69559129252	708528.69559129258	51351.930848629052	7086566457.1108091	5022021018134754.2	9999.8434832716435	True	True	True	False	False
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	nominal_production_extension	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1141_seed1211141	1	75	100	10000	600197	0.01666119624056768	3054217.456179522	10001.018562382702	10002.131887353544	False	True	5.0881733776775268	5.0881733776775269	138000.0	702167.92611949869	702167.92611949868	50886.916398774436	7022394463.0308721	4931449070016468.1	9999.9053613346901	True	True	True	False	False
