process,analysis_use,format,detector_version,path,filename,size_GB,n_entries_or_rows
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_3_1000_event_summary.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_3_1000_event_summary.parquet,3.3822e-05,1000.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_3_1000_hh4b_candidates.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_3_1000_hh4b_candidates.parquet,1.8286e-05,80.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_4_1000_event_summary.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_4_1000_event_summary.parquet,3.4103e-05,1000.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_4_1000_hh4b_candidates.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_4_1000_hh4b_candidates.parquet,1.777e-05,74.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_5_1000_event_summary.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_5_1000_event_summary.parquet,3.4056e-05,1000.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_5_1000_hh4b_candidates.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_5_1000_hh4b_candidates.parquet,1.6975e-05,66.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_6_1000_event_summary.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_6_1000_event_summary.parquet,3.4025e-05,1000.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_6_1000_hh4b_candidates.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_6_1000_hh4b_candidates.parquet,1.7325e-05,70.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_7_1000_event_summary.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_7_1000_event_summary.parquet,3.4034e-05,1000.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_7_1000_hh4b_candidates.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_7_1000_hh4b_candidates.parquet,1.7951e-05,76.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_8_1000_event_summary.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_8_1000_event_summary.parquet,3.3946e-05,1000.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_8_1000_hh4b_candidates.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_8_1000_hh4b_candidates.parquet,1.7763e-05,74.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_9_1000_event_summary.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_9_1000_event_summary.parquet,3.4028e-05,1000.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_9_1000_hh4b_candidates.parquet,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_9_1000_hh4b_candidates.parquet,1.7782e-05,74.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_1k_transfer_cluster_3463765_shard_0_1000_event_summary.parquet,HH4b_vbf_hh4b_1k_transfer_cluster_3463765_shard_0_1000_event_summary.parquet,3.4019e-05,1000.0
VBF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/HH4b_vbf_hh4b_1k_transfer_cluster_3463765_shard_0_1000_hh4b_candidates.parquet,HH4b_vbf_hh4b_1k_transfer_cluster_3463765_shard_0_1000_hh4b_candidates.parquet,1.5351e-05,51.0
ggF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ggf_hh4b_ak4ak8_10k_event_summary.parquet,ggf_hh4b_ak4ak8_10k_event_summary.parquet,0.000245597,10000.0
ggF_HH_4b,signal_pilot_physics_and_ml,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ggf_hh4b_ak4ak8_10k_hh4b_candidates.parquet,ggf_hh4b_ak4ak8_10k_hh4b_candidates.parquet,7.9909e-05,699.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_extra50k_v1_shard000_event_summary.parquet,qcd_bbbb_ak4ak8_extra50k_v1_shard000_event_summary.parquet,0.000245171,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_extra50k_v1_shard000_hh4b_candidates.parquet,qcd_bbbb_ak4ak8_extra50k_v1_shard000_hh4b_candidates.parquet,4.8032e-05,383.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_extra50k_v1_shard001_event_summary.parquet,qcd_bbbb_ak4ak8_extra50k_v1_shard001_event_summary.parquet,0.000245214,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_extra50k_v1_shard001_hh4b_candidates.parquet,qcd_bbbb_ak4ak8_extra50k_v1_shard001_hh4b_candidates.parquet,4.7634e-05,378.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_extra50k_v1_shard002_event_summary.parquet,qcd_bbbb_ak4ak8_extra50k_v1_shard002_event_summary.parquet,0.000245043,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_extra50k_v1_shard002_hh4b_candidates.parquet,qcd_bbbb_ak4ak8_extra50k_v1_shard002_hh4b_candidates.parquet,4.8502e-05,387.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_extra50k_v1_shard003_event_summary.parquet,qcd_bbbb_ak4ak8_extra50k_v1_shard003_event_summary.parquet,0.000244967,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_extra50k_v1_shard003_hh4b_candidates.parquet,qcd_bbbb_ak4ak8_extra50k_v1_shard003_hh4b_candidates.parquet,4.7861e-05,381.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_extra50k_v1_shard004_event_summary.parquet,qcd_bbbb_ak4ak8_extra50k_v1_shard004_event_summary.parquet,0.000245092,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_extra50k_v1_shard004_hh4b_candidates.parquet,qcd_bbbb_ak4ak8_extra50k_v1_shard004_hh4b_candidates.parquet,4.6753e-05,369.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_ak4ak8_smoke10k_hh4b_candidates.parquet,qcd_bbbb_ak4ak8_smoke10k_hh4b_candidates.parquet,4.6703e-05,369.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht100to200_10000_event_summary.parquet,qcd_bbbb_iht100to200_10000_event_summary.parquet,0.000244832,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht100to200_10000_hh4b_candidates.parquet,qcd_bbbb_iht100to200_10000_hh4b_candidates.parquet,2.4749e-05,148.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht100to200_20000_event_summary.parquet,qcd_bbbb_iht100to200_20000_event_summary.parquet,0.000478344,20000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht100to200_20000_hh4b_candidates.parquet,qcd_bbbb_iht100to200_20000_hh4b_candidates.parquet,4.1646e-05,319.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht100to200_2000_event_summary.parquet,qcd_bbbb_iht100to200_2000_event_summary.parquet,5.7425e-05,2000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht100to200_2000_hh4b_candidates.parquet,qcd_bbbb_iht100to200_2000_hh4b_candidates.parquet,1.314e-05,31.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_10000_event_summary.parquet,qcd_bbbb_iht200to400_10000_event_summary.parquet,0.000245681,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_10000_hh4b_candidates.parquet,qcd_bbbb_iht200to400_10000_hh4b_candidates.parquet,7.604e-05,662.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_20000_event_summary.parquet,qcd_bbbb_iht200to400_20000_event_summary.parquet,0.000479858,20000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_20000_hh4b_candidates.parquet,qcd_bbbb_iht200to400_20000_hh4b_candidates.parquet,0.000151854,1407.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_2000_event_summary.parquet,qcd_bbbb_iht200to400_2000_event_summary.parquet,5.7257e-05,2000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_2000_hh4b_candidates.parquet,qcd_bbbb_iht200to400_2000_hh4b_candidates.parquet,2.135e-05,114.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_combined120k_merged_event_summary.parquet,qcd_bbbb_iht200to400_combined120k_merged_event_summary.parquet,0.002437188,120000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_combined120k_merged_hh4b_candidates.parquet,qcd_bbbb_iht200to400_combined120k_merged_hh4b_candidates.parquet,0.000866735,8248.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_merged_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_merged_event_summary.parquet,0.001960821,100000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_merged_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_merged_hh4b_candidates.parquet,0.000713263,6865.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard000_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_shard000_event_summary.parquet,0.000245747,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard000_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_shard000_hh4b_candidates.parquet,7.7867e-05,680.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard001_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_shard001_event_summary.parquet,0.000245786,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard001_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_shard001_hh4b_candidates.parquet,8.0193e-05,703.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard002_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_shard002_event_summary.parquet,0.000245815,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard002_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_shard002_hh4b_candidates.parquet,7.821e-05,682.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard003_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_shard003_event_summary.parquet,0.000245617,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard003_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_shard003_hh4b_candidates.parquet,7.789e-05,680.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard004_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_shard004_event_summary.parquet,0.00024454,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard004_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_shard004_hh4b_candidates.parquet,7.6848e-05,669.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard005_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_shard005_event_summary.parquet,0.000245743,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard005_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_shard005_hh4b_candidates.parquet,7.652e-05,665.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard006_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_shard006_event_summary.parquet,0.000245888,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard006_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_shard006_hh4b_candidates.parquet,8.3868e-05,740.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard007_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_shard007_event_summary.parquet,0.000245612,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard007_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_shard007_hh4b_candidates.parquet,7.7915e-05,680.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard008_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_shard008_event_summary.parquet,0.000244527,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard008_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_shard008_hh4b_candidates.parquet,7.4427e-05,644.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard009_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_shard009_event_summary.parquet,0.000245859,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_shard009_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_shard009_hh4b_candidates.parquet,8.2125e-05,722.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_merged_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_merged_event_summary.parquet,0.00196106,100000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_merged_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_merged_hh4b_candidates.parquet,0.000730894,7039.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard000_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard000_event_summary.parquet,0.000245741,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard000_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard000_hh4b_candidates.parquet,7.831e-05,683.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard001_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard001_event_summary.parquet,0.000245739,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard001_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard001_hh4b_candidates.parquet,8.0113e-05,701.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard002_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard002_event_summary.parquet,0.000245796,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard002_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard002_hh4b_candidates.parquet,8.1062e-05,712.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard003_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard003_event_summary.parquet,0.000245765,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard003_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard003_hh4b_candidates.parquet,7.9825e-05,699.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard004_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard004_event_summary.parquet,0.000245676,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard004_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard004_hh4b_candidates.parquet,8.0599e-05,706.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard005_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard005_event_summary.parquet,0.000245821,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard005_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard005_hh4b_candidates.parquet,8.4143e-05,743.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard006_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard006_event_summary.parquet,0.000245638,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard006_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard006_hh4b_candidates.parquet,7.9698e-05,697.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard007_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard007_event_summary.parquet,0.000245775,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard007_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard007_hh4b_candidates.parquet,8.1078e-05,712.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard008_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard008_event_summary.parquet,0.000245729,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard008_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard008_hh4b_candidates.parquet,7.5974e-05,660.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard009_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard009_event_summary.parquet,0.000245652,10000.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v2_shard009_hh4b_candidates.parquet,qcd_bbbb_iht200to400_extra100k_v2_shard009_hh4b_candidates.parquet,8.2519e-05,726.0
QCD_bbbb,ml_enrichment_not_inclusive_physics_yield,parquet,derived_or_unknown,/uscms_data/d3/iturkmen/hh4b_delphes/parquet/qcd_bbbb_iht200to400_extra100k_v3_merged_event_summary.parquet,qcd_bbbb_iht200to400_extra100k_v3_merged_event_summary.parquet,0.001961672,100000.0
