seed,tail_region,analysis_sample,rows,expected_events_450fb,fraction_of_tail_background
15,top_5.0pct_background_tail,qcd_bbbb_iht400to600_20000,39,24039.00412518599,0.06807494734724132
15,top_5.0pct_background_tail,qcd_bbbb_iht600plus_20000,36,4194.086182910607,0.011877039272700023
15,top_5.0pct_background_tail,ttbar_200k,14,47761.89405234464,0.13525470547306725
16,top_0.1pct_background_tail,Zbbbb_100k,1,88.14064800000001,0.023341546560882317
16,top_0.1pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
16,top_0.1pct_background_tail,qcd_bbbb_iht200to400_combined120k,2,2690.2922386325354,0.7124474686233488
16,top_0.1pct_background_tail,qcd_bbbb_iht400to600_20000,1,656.3467954184077,0.17381480205755537
16,top_0.1pct_background_tail,qcd_bbbb_iht600plus_20000,3,341.3474811642551,0.09039618275821343
16,top_0.1pct_background_tail,ttbar_200k,0,0.0,0.0
16,top_0.2pct_background_tail,Zbbbb_100k,1,88.14064800000001,0.007920852857355413
16,top_0.2pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
16,top_0.2pct_background_tail,qcd_bbbb_iht200to400_combined120k,3,4035.438357948803,0.3626489499854869
16,top_0.2pct_background_tail,qcd_bbbb_iht400to600_20000,5,3281.733977092039,0.2949165060543895
16,top_0.2pct_background_tail,qcd_bbbb_iht600plus_20000,4,455.1299748856735,0.04090073812528907
16,top_0.2pct_background_tail,ttbar_200k,1,3267.2284667675312,0.29361295297747914
16,top_0.5pct_background_tail,Zbbbb_100k,5,440.7032400000001,0.015034744514664349
16,top_0.5pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
16,top_0.5pct_background_tail,qcd_bbbb_iht200to400_combined120k,10,13451.46119316268,0.458901283294679
16,top_0.5pct_background_tail,qcd_bbbb_iht400to600_20000,7,4594.427567928855,0.15674049656394856
16,top_0.5pct_background_tail,qcd_bbbb_iht600plus_20000,9,1024.0424434927652,0.034935564599176364
16,top_0.5pct_background_tail,ttbar_200k,3,9801.685400302596,0.33438791102753196
16,top_1.0pct_background_tail,Zbbbb_100k,11,969.5471280000004,0.014748430279099743
16,top_1.0pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
16,top_1.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,25,33628.65298290669,0.5115479480832816
16,top_1.0pct_background_tail,qcd_bbbb_iht400to600_20000,10,6563.467954184078,0.09984130396123381
16,top_1.0pct_background_tail,qcd_bbbb_iht600plus_20000,15,1706.7374058212756,0.025962324994362355
16,top_1.0pct_background_tail,ttbar_200k,7,22870.59926737272,0.34789999268202265
16,top_2.0pct_background_tail,Zbbbb_100k,23,2027.2349040000008,0.015121914204635665
16,top_2.0pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
16,top_2.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,56,75328.18268171098,0.5619014912659352
16,top_2.0pct_background_tail,qcd_bbbb_iht400to600_20000,17,11157.89552211293,0.0832309755799667
16,top_2.0pct_background_tail,qcd_bbbb_iht600plus_20000,27,3072.127330478296,0.022916163206121064
16,top_2.0pct_background_tail,ttbar_200k,13,42473.97006797791,0.3168294557433414
16,top_5.0pct_background_tail,Zbbbb_100k,72,6346.126656000002,0.018589091804437387
16,top_5.0pct_background_tail,qcd_bbbb_iht100to200_20000,1,12984.97352901258,0.038035620480532065
16,top_5.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,160,215223.3790906029,0.6304329190458007
16,top_5.0pct_background_tail,qcd_bbbb_iht400to600_20000,41,26910.21861215472,0.07882548700566364
16,top_5.0pct_background_tail,qcd_bbbb_iht600plus_20000,42,4778.864736299571,0.013998263841783173
16,top_5.0pct_background_tail,ttbar_200k,23,75146.25473565322,0.22011861782178319
17,top_0.1pct_background_tail,Zbbbb_100k,0,0.0,0.0
17,top_0.1pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
17,top_0.1pct_background_tail,qcd_bbbb_iht200to400_combined120k,3,4097.893260428489,0.8065836753226863
17,top_0.1pct_background_tail,qcd_bbbb_iht400to600_20000,1,641.845377267953,0.12633369648372178
17,top_0.1pct_background_tail,qcd_bbbb_iht600plus_20000,3,340.8170266480713,0.06708262819359212
17,top_0.1pct_background_tail,ttbar_200k,0,0.0,0.0
17,top_0.2pct_background_tail,Zbbbb_100k,1,86.8507848585366,0.0057273541976718976
17,top_0.2pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
17,top_0.2pct_background_tail,qcd_bbbb_iht200to400_combined120k,5,6829.822100714147,0.45039098197663163
17,top_0.2pct_background_tail,qcd_bbbb_iht400to600_20000,2,1283.690754535906,0.08465267923000445
17,top_0.2pct_background_tail,qcd_bbbb_iht600plus_20000,4,454.4227021974284,0.029966796214761365
17,top_0.2pct_background_tail,ttbar_200k,2,6509.420700073242,0.4292621883809307
17,top_0.5pct_background_tail,Zbbbb_100k,3,260.5523545756098,0.008048661930437207
17,top_0.5pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
17,top_0.5pct_background_tail,qcd_bbbb_iht200to400_combined120k,9,12293.679781285466,0.3797611908047612
17,top_0.5pct_background_tail,qcd_bbbb_iht400to600_20000,9,5776.6083954115775,0.17844386075467616
17,top_0.5pct_background_tail,qcd_bbbb_iht600plus_20000,9,1022.451079944214,0.03158429750629378
17,top_0.5pct_background_tail,ttbar_200k,4,13018.841400146484,0.40216198900383165
17,top_1.0pct_background_tail,Zbbbb_100k,8,694.8062788682928,0.010922246592670442
17,top_1.0pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
17,top_1.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,23,31417.18166328509,0.4938732072658349
17,top_1.0pct_background_tail,qcd_bbbb_iht400to600_20000,16,10269.526036287249,0.16143535136279474
17,top_1.0pct_background_tail,qcd_bbbb_iht600plus_20000,15,1704.0851332403563,0.026787953140652323
17,top_1.0pct_background_tail,ttbar_200k,6,19528.262100219727,0.3069812416380478
17,top_2.0pct_background_tail,Zbbbb_100k,19,1650.1649123121954,0.013518312037522209
17,top_2.0pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
17,top_2.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,52,71030.14984742714,0.5818859209435295
17,top_2.0pct_background_tail,qcd_bbbb_iht400to600_20000,26,16687.97980896678,0.13670955954176967
17,top_2.0pct_background_tail,qcd_bbbb_iht600plus_20000,30,3408.1702664807144,0.027920063501250234
17,top_2.0pct_background_tail,ttbar_200k,9,29292.39315032959,0.23996614397592844
17,top_5.0pct_background_tail,Zbbbb_100k,65,5645.301015804879,0.017399919308156108
17,top_5.0pct_background_tail,qcd_bbbb_iht100to200_20000,1,12984.97352901258,0.040022222196976834
17,top_5.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,144,196698.87650056745,0.606264319570011
17,top_5.0pct_background_tail,qcd_bbbb_iht400to600_20000,48,30808.578108861748,0.09495804946315858
17,top_5.0pct_background_tail,qcd_bbbb_iht600plus_20000,59,6702.73485741207,0.020659136746901553
17,top_5.0pct_background_tail,ttbar_200k,22,71603.62770080566,0.22069635271479604
18,top_0.1pct_background_tail,Zbbbb_100k,2,178.3413445342237,0.0241275238937276
18,top_0.1pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
18,top_0.1pct_background_tail,qcd_bbbb_iht200to400_combined120k,3,4038.2358888728577,0.5463266700817705
18,top_0.1pct_background_tail,qcd_bbbb_iht400to600_20000,0,0.0,0.0
18,top_0.1pct_background_tail,qcd_bbbb_iht600plus_20000,1,119.35551382205924,0.016147422343994074
18,top_0.1pct_background_tail,ttbar_200k,1,3055.6812998545256,0.413398383680508
18,top_0.2pct_background_tail,Zbbbb_100k,2,178.3413445342237,0.015278974946315714
18,top_0.2pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
18,top_0.2pct_background_tail,qcd_bbbb_iht200to400_combined120k,5,6730.3931481214295,0.5766105922189485
18,top_0.2pct_background_tail,qcd_bbbb_iht400to600_20000,2,1230.4991486849706,0.10542011844377798
18,top_0.2pct_background_tail,qcd_bbbb_iht600plus_20000,4,477.422055288237,0.04090201091967045
18,top_0.2pct_background_tail,ttbar_200k,1,3055.6812998545256,0.2617883034712871
18,top_0.5pct_background_tail,Zbbbb_100k,3,267.5120168013356,0.007890099292487874
18,top_0.5pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
18,top_0.5pct_background_tail,qcd_bbbb_iht200to400_combined120k,12,16152.94355549143,0.4764209475248634
18,top_0.5pct_background_tail,qcd_bbbb_iht400to600_20000,7,4306.747020397397,0.1270248044363445
18,top_0.5pct_background_tail,qcd_bbbb_iht600plus_20000,8,954.844110576474,0.02816252866461151
18,top_0.5pct_background_tail,ttbar_200k,4,12222.725199418102,0.3605016200816927
18,top_1.0pct_background_tail,Zbbbb_100k,10,891.7067226711185,0.013366906170692739
18,top_1.0pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
18,top_1.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,26,34998.04437023144,0.5246294138652197
18,top_1.0pct_background_tail,qcd_bbbb_iht400to600_20000,13,7998.244466452308,0.11989567936986595
18,top_1.0pct_background_tail,qcd_bbbb_iht600plus_20000,12,1432.266165864711,0.021470027043445906
18,top_1.0pct_background_tail,ttbar_200k,7,21389.76909898168,0.3206379735507758
18,top_2.0pct_background_tail,Zbbbb_100k,24,2140.0961344106845,0.015404794038580282
18,top_2.0pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
18,top_2.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,61,82110.79640708145,0.5910481714613262
18,top_2.0pct_background_tail,qcd_bbbb_iht400to600_20000,21,12920.241061192197,0.09300220175916601
18,top_2.0pct_background_tail,qcd_bbbb_iht600plus_20000,17,2029.0437349750075,0.014605419041686586
18,top_2.0pct_background_tail,ttbar_200k,13,39723.85689810884,0.28593941369924103
18,top_5.0pct_background_tail,Zbbbb_100k,80,7133.653781368948,0.023144249836758037
18,top_5.0pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
18,top_5.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,141,189797.08677702432,0.6157729726285279
18,top_5.0pct_background_tail,qcd_bbbb_iht400to600_20000,48,29531.97956843929,0.0958128238702986
18,top_5.0pct_background_tail,qcd_bbbb_iht600plus_20000,45,5370.998121992665,0.017425533424794522
18,top_5.0pct_background_tail,ttbar_200k,25,76392.03249636314,0.24784442023962103
19,top_0.1pct_background_tail,Zbbbb_100k,2,180.6026464513948,0.02575318380362394
19,top_0.1pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
19,top_0.1pct_background_tail,qcd_bbbb_iht200to400_combined120k,5,6832.225275274568,0.9742468161963761
19,top_0.1pct_background_tail,qcd_bbbb_iht400to600_20000,0,0.0,0.0
19,top_0.1pct_background_tail,qcd_bbbb_iht600plus_20000,0,0.0,0.0
19,top_0.1pct_background_tail,ttbar_200k,0,0.0,0.0
19,top_0.2pct_background_tail,Zbbbb_100k,3,270.90396967709216,0.022245996339589954
19,top_0.2pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
19,top_0.2pct_background_tail,qcd_bbbb_iht200to400_combined120k,6,8198.670330329482,0.6732555096014794
19,top_0.2pct_background_tail,qcd_bbbb_iht400to600_20000,0,0.0,0.0
19,top_0.2pct_background_tail,qcd_bbbb_iht600plus_20000,4,453.3659052155739,0.03722934100944401
19,top_0.2pct_background_tail,ttbar_200k,1,3254.710350036621,0.26726915304948656
19,top_0.5pct_background_tail,Zbbbb_100k,6,541.8079393541843,0.017719486863523634
19,top_0.5pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
19,top_0.5pct_background_tail,qcd_bbbb_iht200to400_combined120k,14,19130.230770768798,0.6256421292808348
19,top_0.5pct_background_tail,qcd_bbbb_iht400to600_20000,6,3715.445992970931,0.12151131735547074
19,top_0.5pct_background_tail,qcd_bbbb_iht600plus_20000,6,680.0488578233609,0.022240568894428908
19,top_0.5pct_background_tail,ttbar_200k,2,6509.420700073242,0.21288649760574213
19,top_1.0pct_background_tail,Zbbbb_100k,14,1264.2185251597634,0.022001500318297514
19,top_1.0pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
19,top_1.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,28,38260.46154153759,0.665856052598161
19,top_1.0pct_background_tail,qcd_bbbb_iht400to600_20000,11,6811.650987113375,0.11854480722956291
19,top_1.0pct_background_tail,qcd_bbbb_iht600plus_20000,12,1360.0977156467216,0.023670109026392765
19,top_1.0pct_background_tail,ttbar_200k,3,9764.131050109863,0.16992753082758583
19,top_2.0pct_background_tail,Zbbbb_100k,27,2438.135727093829,0.020195435497544382
19,top_2.0pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
19,top_2.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,59,80620.25824823989,0.667789412687213
19,top_2.0pct_background_tail,qcd_bbbb_iht400to600_20000,26,16100.265969540702,0.1333608622637008
19,top_2.0pct_background_tail,qcd_bbbb_iht600plus_20000,18,2040.1465734700823,0.016898833019096168
19,top_2.0pct_background_tail,ttbar_200k,6,19528.262100219727,0.16175545653244544
19,top_5.0pct_background_tail,Zbbbb_100k,69,6230.791302573119,0.019324921714838416
19,top_5.0pct_background_tail,qcd_bbbb_iht100to200_20000,0,0.0,0.0
19,top_5.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,163,222730.5439739509,0.6908031607514213
19,top_5.0pct_background_tail,qcd_bbbb_iht400to600_20000,49,30342.808942595937,0.09410881843880926
19,top_5.0pct_background_tail,qcd_bbbb_iht600plus_20000,40,4533.659052155739,0.01406123267657785
19,top_5.0pct_background_tail,ttbar_200k,18,58584.78630065918,0.18170186641835304
