seed,tail_region,analysis_sample,rows,expected_events_450fb,fraction_of_tail_background
19,top_0.5pct_background_tail,ttbar_200k,2,6509.420700073242,0.21288649760574213
19,top_1.0pct_background_tail,Zbbbb_100k,14,1264.2185251597634,0.022001500318297514
19,top_1.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,28,38260.46154153759,0.665856052598161
19,top_1.0pct_background_tail,qcd_bbbb_iht400to600_20000,11,6811.650987113375,0.11854480722956291
19,top_1.0pct_background_tail,qcd_bbbb_iht600plus_20000,12,1360.0977156467216,0.023670109026392765
19,top_1.0pct_background_tail,ttbar_200k,3,9764.131050109863,0.16992753082758583
19,top_2.0pct_background_tail,Zbbbb_100k,27,2438.135727093829,0.020195435497544382
19,top_2.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,59,80620.25824823989,0.667789412687213
19,top_2.0pct_background_tail,qcd_bbbb_iht400to600_20000,26,16100.265969540702,0.1333608622637008
19,top_2.0pct_background_tail,qcd_bbbb_iht600plus_20000,18,2040.1465734700823,0.016898833019096168
19,top_2.0pct_background_tail,ttbar_200k,6,19528.262100219727,0.16175545653244544
19,top_5.0pct_background_tail,Zbbbb_100k,69,6230.791302573119,0.019324921714838416
19,top_5.0pct_background_tail,qcd_bbbb_iht200to400_combined120k,163,222730.5439739509,0.6908031607514213
19,top_5.0pct_background_tail,qcd_bbbb_iht400to600_20000,49,30342.808942595937,0.09410881843880926
19,top_5.0pct_background_tail,qcd_bbbb_iht600plus_20000,40,4533.659052155739,0.01406123267657785
19,top_5.0pct_background_tail,ttbar_200k,18,58584.78630065918,0.18170186641835304
