seed,region,group,analysis_sample,rows,expected_events_450fb,median_bdt_qcd_score,median_bdt_top_score,median_tail_score,median_mbb1,median_mbb2,median_avg_mbb,median_delta_mbb,median_r_hh,median_mhh,median_hh_pt,median_h1_pt,median_h2_pt,median_h_delta_r,median_h_pt_balance,median_drbb1,median_drbb2,median_n_selected_jets,median_n_selected_bjets,median_n_extra_selected_jets,median_n_extra_selected_bjets,median_ht_selected_jets,median_ht_selected_bjets,median_ht_candidate_jets,median_j1_pt,median_j2_pt,median_j3_pt,median_j4_pt,median_pt_sum4,median_ht_over_mhh,median_pt_asym_12,median_pt_asym_34,median_avg_drbb,median_max_drbb,median_min_drbb,median_r_hh_125_125,median_r_hh_125_120,median_hh_eta,median_h1_eta,median_h2_eta,median_h_delta_eta,median_h_delta_phi,median_j1_eta,median_j2_eta,median_j3_eta,median_j4_eta,median_j1_mass,median_j2_mass,median_j3_mass,median_j4_mass
0,top_0.1pct_background_tail,background,qcd_bbbb_iht600plus_20000,1,115.03580207082814,0.8104970206958326,0.9565455629451924,0.7752773289268965,113.86581324074201,121.16999275863202,117.51790299968701,7.304179517890006,11.774509342599675,697.8029715710279,158.08447251430056,390.14956385089135,264.26534517230385,2.8793548944857803,0.19236147702399636,0.5822538747503204,0.9822514584255352,5.0,4.0,1.0,0.0,759.9990463256836,689.297233581543,689.297233581543,277.7807922363281,213.0947265625,124.25702667236328,74.16468811035156,689.297233581543,1.0891312838830978,0.13177692346928013,0.2524539142130374,0.7822526665879278,0.9822514584255352,0.5822538747503204,11.774509342599675,11.195490067222927,1.8214312640933763,0.8457330252441035,0.38762104327293834,0.4581119819711652,-2.8426779663503337,0.896643877029419,0.27155816555023193,0.6522461175918579,0.5911140441894531,23.521495819091797,7.539247989654541,14.022767066955566,9.129395484924316
0,top_0.1pct_background_tail,signal,VBF_HH4b_SMnorm,20,1.5026237704918035,0.9090772657928472,0.9031585587166369,0.8086250498451586,119.64088875655901,115.10830604537888,119.88806088867213,6.212085005126234,12.542771798539711,486.7847525267297,192.037061520525,225.12454913088567,125.70273408876238,2.828678532181114,0.2552279223173881,1.1045062902592682,1.548955636554152,5.0,4.0,1.0,0.0,484.48012351989746,411.5002021789551,411.5002021789551,159.3323974609375,101.57829284667969,81.60717391967773,49.490943908691406,411.5002021789551,0.9713616757771593,0.19468470406392596,0.16536233523994306,1.344243442406932,1.548955636554152,1.0921439593944013,12.542771798539711,9.87982362169667,1.3505001621159978,1.1231806695757718,0.10768992803914221,0.8770177529708529,1.8238663671906814,1.20289808511734,0.25972041487693787,0.3843909502029419,0.4793538823723793,12.924063205718994,11.89548110961914,10.190924644470215,9.429851531982422
0,top_0.1pct_background_tail,signal,ggF_HH4b_SMnorm,10,13.646401345291482,0.9114446897920723,0.8863624754241808,0.7927151210313571,126.93567454733034,119.05069058912869,121.02467588844857,6.4399518825080975,13.734015187492275,436.90787591983803,243.6483954640364,282.1371691166014,134.3601770857705,2.067358704450533,0.34043932918589814,0.8845436516934092,1.4964655720614524,5.0,4.0,1.0,0.0,643.1446399688721,474.40890312194824,474.40890312194824,204.33515167236328,111.15584182739258,87.75170516967773,55.7738094329834,474.40890312194824,1.8641857523137988,0.3305304349428609,0.08704876587921499,1.2177559818196637,1.4964655720614524,0.8845436516934092,13.734015187492275,13.840707059090466,0.4182518114729873,0.19186033641000275,0.7862379460497856,-0.3428418583173599,-1.4231925706052515,0.1271574404090643,0.3221328482031822,0.33007508516311646,0.3154961168766022,21.249566078186035,16.71450710296631,11.235677242279053,7.955429315567017
1,CAT0,background,Zbbbb_100k,13,1120.8587973268766,0.9055147630966539,0.7158097367806545,0.649136104111081,122.2288165630436,118.73514926617474,119.42943372968705,14.789668460501204,15.928450373187255,331.8459283779083,137.15115663597086,118.58650882695748,67.38665854754504,2.1615736449131853,0.4235613626421025,1.7043235768607632,2.6299970628411478,6.0,4.0,2.0,0.0,349.69942474365234,284.21849060058594,284.21849060058594,101.70784759521484,73.18824768066406,61.916866302490234,41.2479248046875,284.21849060058594,1.1621487703222413,0.08667377211434042,0.130171253049112,2.0810330092365237,2.6299970628411478,1.7043235768607632,15.928450373187255,12.137715561608276,-0.9990042806289987,-0.7863053921261154,-0.9112626904778237,-0.36687610960194994,-1.3123040669376944,-0.4089282751083374,-0.6031924486160278,-0.2787749469280243,-0.34417515993118286,13.0211181640625,8.6443510055542,11.28884220123291,8.28250503540039
1,CAT0,background,qcd_bbbb_iht200to400_combined120k,15,20275.514339363377,0.8990047915939399,0.7786845152526227,0.6845628933871641,119.37965006347638,111.88331058998394,117.1058924263543,12.38632887074381,19.946756944383036,327.55040186481676,129.46318831182796,133.05050140508314,69.65349785378757,2.47218178548335,0.30567715142991764,1.6690971143197115,2.1475479075625685,5.0,4.0,1.0,0.0,350.42799377441406,279.02003479003906,279.02003479003906,107.76942443847656,66.92140197753906,62.371826171875,44.00856399536133,279.02003479003906,0.9556427240311653,0.12620734840011075,0.1549086529991274,2.0828621393806124,2.197348128218295,1.6690971143197115,19.946756944383036,18.426690136902536,0.056764929399747,0.7826270401521955,-0.7276732867069097,1.2090644305490317,1.2974130561417503,0.2850085496902466,-0.03777676448225975,0.28890636563301086,-0.33243992924690247,17.113433837890625,12.30345630645752,10.801498413085938,8.184578895568848
1,CAT0,background,qcd_bbbb_iht400to600_20000,7,4505.902951976469,0.8968784644099715,0.7856138638036055,0.7204880314067382,132.408036443165,118.19638989988117,121.37101568966072,20.484755870127955,18.09441406852068,422.7448284962105,180.29181324051555,255.3054933652021,88.8768338432639,2.5600158947526706,0.3788052460365668,0.9884585172367573,2.0262774623958903,5.0,4.0,1.0,0.0,569.8964691162109,410.39869689941406,410.39869689941406,195.3608856201172,103.45743560791016,68.46334075927734,39.202049255371094,410.39869689941406,1.1872466835048077,0.30755627578058786,0.25864036171456406,1.697443047910641,2.0262774623958903,0.9884585172367573,18.09441406852068,14.798791446109528,-0.8483203385594189,-0.4864003046634524,-0.2270527352150033,0.6094128902927236,2.1938465669457328,-0.03515639901161194,-0.3844221234321594,-0.5109478235244751,0.2478441298007965,17.600736618041992,12.014548301696777,11.934856414794922,7.198996067047119
1,CAT0,background,qcd_bbbb_iht600plus_20000,10,1142.2695658751766,0.9018934643411312,0.8141797655452491,0.7263528084168696,112.384212034557,105.27230610331077,108.90659735725491,4.087956021173277,23.682345113299842,409.86151605370924,270.07076302738005,296.27106348685146,129.17854183091606,2.003337053061089,0.3049781078538265,0.7335247214919418,1.6061617345375159,5.5,4.0,1.5,0.0,751.6632709503174,448.4786376953125,448.4786376953125,204.87608337402344,118.50255966186523,61.938232421875,50.73470687866211,448.4786376953125,1.6863115075986805,0.20492537516994347,0.1045280334688098,1.2229894324035562,1.6061617345375159,0.7335247214919418,23.682345113299842,20.508722524680255,0.24860719275905135,0.16171444367530607,-0.17589961041419241,0.5431801556628445,0.4535982191186092,0.345132052898407,-0.5417395830154419,0.4376854784786701,0.16677245870232582,28.831697463989258,14.56699800491333,7.907853364944458,8.372246742248535
1,CAT0,background,ttbar_200k,10,33312.91770037483,0.9126916141182196,0.6759554066120834,0.619697676197761,131.9211412290054,113.11737144982723,124.73961835268543,18.89237762456544,17.182390955573155,368.19203796666153,172.6273281570202,196.9847813558702,71.73473567325036,2.2245280347536287,0.42584126475685513,1.236158282019579,2.184483686584269,6.0,4.0,2.0,0.0,546.2576236724854,360.3449993133545,360.3449993133545,133.07561492919922,84.65361404418945,62.08757972717285,44.31651496887207,360.3449993133545,1.6252942167094198,0.25410767001932855,0.13225180005435644,1.7118349350417001,2.184483686584269,1.236158282019579,17.182390955573155,17.706611449263875,-0.9941623411131375,-0.21010366448569157,0.0563618786828764,-0.13739206173152418,-1.9358138124611832,-0.02352939546108246,-0.5171545464545488,0.16820829827338457,-0.09818027727305889,33.25526428222656,10.320245265960693,12.484346389770508,8.939676284790039
1,CAT0,signal,VBF_HH4b_SMnorm,47,3.5024571951219516,0.9071964447763587,0.8307969346527803,0.7576493883106231,124.02284930945224,114.11248081129163,119.12410739391618,11.817697872278899,14.827841187794556,411.66632614223874,150.00144337129998,174.76134803327548,87.97376561641381,2.6091233396658358,0.2650843526599448,1.2501131164774175,1.9844027246913132,5.0,4.0,1.0,0.0,446.54406356811523,338.5682792663574,338.5682792663574,132.85177612304688,92.01488494873047,69.60689544677734,48.26479721069336,338.5682792663574,1.2273384191456644,0.13142145724478507,0.17097643350184266,1.5952410629744458,1.9844027246913132,1.2501131164774175,14.827841187794556,12.742134997312204,-0.432693974287073,0.5637333840648633,-0.0068129472318801745,0.40035095837263146,0.1685812934431894,0.39252662658691406,-0.18725863099098206,0.04125804454088211,-0.19160528481006622,16.04213523864746,12.854290962219238,10.153736114501953,8.225671768188477
1,CAT0,signal,ggF_HH4b_SMnorm,25,34.42474547511313,0.9071684854522851,0.7421818989300875,0.6643550341905597,125.46840179232187,108.58750388543018,117.02795283887602,16.88089790689169,18.860234425091587,299.3014141901483,159.166260996749,168.50899001541657,76.51606559253196,1.923719237871764,0.39706461198748044,1.4495731346893588,1.9938821128637019,5.0,4.0,1.0,0.0,482.62143325805664,316.7198143005371,316.7198143005371,126.39496612548828,80.5041732788086,57.192508697509766,46.67631530761719,316.7198143005371,1.5230973264225556,0.13128577241751652,0.13426115995030402,1.8356395740001206,1.9938821128637019,1.417297873950354,18.860234425091587,17.671554618618575,-0.0837964465130486,0.1161851035605814,0.10428510375190009,-0.41565809849232593,0.27183514770007733,0.1416642963886261,0.40547698736190796,0.1309625804424286,0.07037817686796188,16.722286224365234,11.981839179992676,11.043011665344238,8.374588012695312
1,top_0.1pct_background_tail,background,Zbbbb_100k,1,86.21990748668281,0.861601185352844,0.9019197766959428,0.7770951486943967,121.34584060797405,115.60810570489978,118.47697315643691,5.737734903074269,10.077725899857933,312.34728294457824,65.07835266235918,121.88985476379871,90.84040038130313,2.5937984837235404,0.1459569266034116,1.6112469435983154,2.2890424346024174,4.0,4.0,0.0,0.0,293.3228569030762,293.3228569030762,293.3228569030762,104.41841888427734,91.45243072509766,64.69896697998047,32.7530403137207,293.3228569030762,0.93909207128971,0.06619661978784258,0.3278118896992364,1.9501446891003664,2.2890424346024174,1.6112469435983154,10.077725899857933,5.713284201023544,-1.5464454348769445,-0.5896471629016738,-0.7071112286083605,0.11746406570668666,-2.5911373501677195,-0.26578614115715027,-0.08235464990139008,-0.9230517745018005,-1.0608830451965332,16.806419372558594,15.296125411987305,12.134068489074707,5.7963385581970215
1,top_0.1pct_background_tail,background,qcd_bbbb_iht200to400_combined120k,2,2703.401911915116,0.906393544301495,0.8998358853169677,0.8154152745618972,115.41288517946805,116.20283997385832,115.80786257666318,11.596374076353527,16.331781621050837,660.3295926588723,124.28232466084091,157.97342621730388,105.08684169689897,3.8102249898088907,0.19622290743865292,1.3069039990736908,1.6980002611812162,4.5,4.0,0.5,0.0,353.3125972747803,329.4354953765869,329.4354953765869,112.42055130004883,83.17707061767578,70.38214492797852,63.45572853088379,329.4354953765869,0.542336746418343,0.14978478530104475,0.051676885581721475,1.5024521301274536,1.7309002362679191,1.274004023986988,16.331781621050837,15.379239088404365,-1.7375085073449863,0.8068133494874145,-2.2492969399739096,3.056110289461324,-2.274344604019333,0.4629054665565491,-0.40320485830307007,-1.7082821130752563,-0.6785396337509155,17.714130401611328,11.269751071929932,13.25215768814087,12.644170761108398
1,top_0.1pct_background_tail,background,qcd_bbbb_iht400to600_20000,1,643.700421710924,0.9055317947898153,0.8629771759694426,0.7814532710182556,133.91430850473935,108.8277228745821,121.37101568966072,25.08658563015726,18.46638685663721,422.7448284962105,219.9558108179367,265.6127187193932,65.54677135812496,2.930007265042509,0.6041377425430232,0.9884585172367573,2.613206355861051,5.0,4.0,1.0,0.0,487.3521499633789,410.39869689941406,410.39869689941406,206.26046752929688,88.35665893554688,85.76744079589844,30.014129638671875,410.39869689941406,1.1528281769781477,0.40019332890825376,0.4815387366701158,1.8008324365489043,2.613206355861051,0.9884585172367573,18.46638685663721,14.292818906178185,1.7730517874031093,0.8315900783664552,2.462382325174628,-1.6307922468081728,2.4342266165976074,0.7323270440101624,0.8321924209594727,2.0807323455810547,1.1676141023635864,28.1741886138916,10.410120010375977,16.353321075439453,4.087185859680176
1,top_0.1pct_background_tail,background,qcd_bbbb_iht600plus_20000,3,342.68086976255296,0.8810006979341127,0.9344682528930308,0.7951707914458799,115.62209310115392,121.16999275863202,117.51790299968701,3.9522018028893626,11.774509342599675,697.8029715710279,158.08447251430056,390.14956385089135,264.26534517230385,2.8793548944857803,0.19236147702399636,0.5822538747503204,0.9822514584255352,5.0,4.0,1.0,0.0,759.9990463256836,689.297233581543,689.297233581543,277.7807922363281,213.0947265625,124.25702667236328,63.65580368041992,689.297233581543,1.0891312838830978,0.09165843040952358,0.2524539142130374,0.7822526665879278,0.9822514584255352,0.5822538747503204,11.774509342599675,11.195490067222927,1.8214312640933763,0.8457330252441035,0.373546621840142,0.4581119819711652,1.6148148889137284,0.896643877029419,0.27155816555023193,0.6522461175918579,0.038440413773059845,31.59646224975586,19.99698257446289,14.022767066955566,9.129395484924316
1,top_0.1pct_background_tail,signal,VBF_HH4b_SMnorm,22,1.6394480487804883,0.9030389590646446,0.9130134469544902,0.8163636661263955,120.15538981141175,113.25510822901236,116.22137617436236,5.973892213767215,14.732369305213556,531.2425517295911,157.39317251904433,211.23776447749634,126.94874538092135,3.4122856767927856,0.23813351610269312,1.028303080015405,1.702609461509411,4.5,4.0,0.5,0.0,415.6594753265381,380.6961421966553,380.6961421966553,143.7372817993164,102.70119094848633,75.0436019897461,50.04000473022461,380.6961421966553,0.6896287259469298,0.13256871656139502,0.17108474041018898,1.3487495230487765,1.702609461509411,1.028303080015405,14.732369305213556,11.775411434052579,-0.5030782189891936,0.8353932909772509,-0.10553916317743992,0.4605419196731451,0.315467857650109,0.7523650228977203,0.07208460755646229,0.7161252498626709,-0.3761990964412689,15.583361625671387,13.058008670806885,10.140966415405273,7.962037086486816
1,top_0.1pct_background_tail,signal,ggF_HH4b_SMnorm,7,9.638928733031674,0.9195997574744821,0.9003867455807071,0.80614512223313,122.46409382462069,113.1945648869309,111.89468785069235,3.5861368264809954,18.624654994932456,441.8038071008512,127.74480811007992,307.5989521837655,94.49711262101758,2.7750601461796487,0.4412140828348295,0.746503985464255,1.8763531568749388,5.0,4.0,1.0,0.0,632.0599479675293,458.14763259887695,458.14763259887695,226.43516540527344,110.67656707763672,79.73762512207031,46.67631530761719,458.14763259887695,1.1470945346689998,0.13128577241751652,0.24132974914581865,1.3114285711695968,1.8763531568749388,0.746503985464255,18.624654994932456,15.931836760071688,1.7523838794221491,0.9072351244321796,1.3118571488521422,-0.3193407877473009,1.328451309547454,0.6021566987037659,0.8864421844482422,1.1377754211425781,1.461803913116455,22.210649490356445,14.150152206420898,13.23232364654541,8.071121215820312
2,CAT0,background,Zbbbb_100k,14,1268.5076465343511,0.8956578975468239,0.8103512996712674,0.7286022464380439,123.35503204484618,118.18051043284856,121.15422860482008,12.873239381170215,15.395013191466614,343.3523361251074,96.34738780191736,144.25688023773603,91.05883492185262,2.6169602495232276,0.2085945308180587,1.56969004676518,1.9615722217776543,5.5,4.0,1.5,0.0,348.71685791015625,304.3416051864624,304.3416051864624,124.93255233764648,82.37232208251953,58.218435287475586,40.53525924682617,304.3416051864624,0.9752244441065682,0.2035918256784835,0.1739542681935003,1.8379065499567981,2.094594591308198,1.56969004676518,15.395013191466614,13.645694794752437,-1.0053834546077596,-0.4183974167730285,-0.840018815827098,-0.052821133507690354,2.0891892996073054,-0.444454550743103,-0.02112671360373497,-0.22522258013486862,-0.590680330991745,14.060110092163086,12.897112369537354,10.069240093231201,8.664061546325684
2,CAT0,background,qcd_bbbb_iht100to200_20000,1,12761.094675064089,0.8756872948813944,0.638157061554449,0.558826030942075,112.93895977312154,131.00748998445357,121.97322487878756,18.068530211332032,13.474369271609355,260.0121426627693,92.54057430615772,87.68993416905853,16.55121459609479,1.3868099136314054,0.6824437348708584,1.8654933156498796,3.004559457032808,6.0,4.0,2.0,0.0,355.49453353881836,256.2626838684082,256.2626838684082,84.75281524658203,62.45303726196289,56.662200927734375,52.394630432128906,256.2626838684082,1.3672228146610856,0.1514870340034423,0.03913162011359292,2.435026386341344,3.004559457032808,1.8654933156498796,13.474369271609355,16.32891689954438,0.5087128373169981,0.41221707017166276,0.6707821246769441,-0.25856505450528133,-1.3624925134234782,0.41047194600105286,-0.3163994550704956,0.5390594005584717,0.026829801499843597,21.71675682067871,13.597232818603516,8.028627395629883,9.217263221740723
2,CAT0,background,qcd_bbbb_iht200to400_combined120k,18,24079.181273299746,0.8939781650244439,0.8121711475802067,0.7432038378100061,120.65332743559858,111.52406211442675,116.82444941541412,8.949397185929648,14.37488963028962,337.84662899336956,104.33750814479629,151.15190183567887,62.26787092769659,2.843348914215916,0.37739095266273903,1.4658814856822677,2.4924573104296455,5.0,4.0,1.0,0.0,337.58451080322266,296.0774669647217,296.0774669647217,107.44193267822266,75.67963409423828,59.292057037353516,42.7753963470459,296.0774669647217,1.0360123585681855,0.1286582298694517,0.1783144740101946,2.0468815890151233,2.573021515487642,1.446471312262518,14.37488963028962,15.874363276159425,0.3767003773234397,0.17055006876219195,0.348285210219649,-0.024329164655795738,-2.355283074137838,-0.14540210366249084,0.020791184157133102,0.17807996273040771,-0.09525040537118912,15.10604476928711,11.66391134262085,10.761120796203613,8.19277811050415
