sample_class	process_or_mode	campaign	command_kind	command	source_archive_path	source_member_name	source_line	status
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define vl = ve vm vt	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define vl~ = ve~ vm~ vt~	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define p = g u c d s u~ c~ d~ s~	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generate	generate p p > w+ w- z QCD=0	background/wwz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	import_model	import model sm	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define j = g u c d s u~ c~ d~ s~	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define l+ = e+ mu+	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define l- = e- mu-	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define vl = ve vm vt	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define vl~ = ve~ vm~ vt~	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define p = g u c d s u~ c~ d~ s~	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	source_aware_proc_card_command
background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generate	generate p p > w+ w- z QCD=0	background/wwz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	import_model	import model sm	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	37	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	definition	define p = g u c d s u~ c~ d~ s~	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	definition	define j = g u c d s u~ c~ d~ s~	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	definition	define l+ = e+ mu+	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	definition	define l- = e- mu-	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	definition	define vl = ve vm vt	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	definition	define vl~ = ve~ vm~ vt~	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	generate	generate p p > w+ z, z > b b~	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	add_process	add process p p > w- z, z > b b~	background/wz_zbb/unified_background_5m_wavec1_pilot40k_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	import_model	import model sm	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	37	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	definition	define p = g u c d s u~ c~ d~ s~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	definition	define j = g u c d s u~ c~ d~ s~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	definition	define l+ = e+ mu+	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	definition	define l- = e- mu-	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	definition	define vl = ve vm vt	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	definition	define vl~ = ve~ vm~ vt~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	generate	generate p p > w+ z, z > b b~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	source_aware_proc_card_command
background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	add_process	add process p p > w- z, z > b b~	background/wz_zbb/unified_background_5m_wavec1_scaleout180k_20260721_v2/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	import_model	import model sm	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define j = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define l+ = e+ mu+	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define l- = e- mu-	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define vl = ve vm vt	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define vl~ = ve~ vm~ vt~	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define p = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generate	generate p p > w+ z z QCD=0 @1	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	add_process	add process p p > w- z z QCD=0 @2	background/wzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	46	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	import_model	import model sm	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define j = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define l+ = e+ mu+	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define l- = e- mu-	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define vl = ve vm vt	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define vl~ = ve~ vm~ vt~	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define p = g u c d s u~ c~ d~ s~	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generate	generate p p > w+ z z QCD=0 @1	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	source_aware_proc_card_command
background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	add_process	add process p p > w- z z QCD=0 @2	background/wzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	46	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	import_model	import model sm	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	36	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	definition	define j = g u c d s u~ c~ d~ s~	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	37	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	definition	define l+ = e+ mu+	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	definition	define l- = e- mu-	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	definition	define vl = ve vm vt	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	definition	define vl~ = ve~ vm~ vt~	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	definition	define p = g u c d s u~ c~ d~ s~	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	generate	generate p p > z b b~, z > b b~	background/zbbbb/unified_background_5m_wavea_pilots_20260720_retry1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	import_model	import model sm	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	36	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	definition	define j = g u c d s u~ c~ d~ s~	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	37	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	definition	define l+ = e+ mu+	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	definition	define l- = e- mu-	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	definition	define vl = ve vm vt	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	definition	define vl~ = ve~ vm~ vt~	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	definition	define p = g u c d s u~ c~ d~ s~	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	generate	generate p p > z b b~, z > b b~	background/zbbbb/unified_background_5m_wavea_proven111_20260720_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	import_model	import model sm	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	36	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	definition	define j = g u c d s u~ c~ d~ s~	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	37	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	definition	define l+ = e+ mu+	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	definition	define l- = e- mu-	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	definition	define vl = ve vm vt	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	definition	define vl~ = ve~ vm~ vt~	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	definition	define p = g u c d s u~ c~ d~ s~	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	generate	generate p p > z b b~, z > b b~	background/zbbbb/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	import_model	import model sm	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define j = g u c d s u~ c~ d~ s~	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define l+ = e+ mu+	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define l- = e- mu-	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define vl = ve vm vt	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define vl~ = ve~ vm~ vt~	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	definition	define p = g u c d s u~ c~ d~ s~	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_pilot10k_20260722_v1	generate	generate p p > z z z QCD=0	background/zzz_zbb/final_background_triboson_zbb_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	import_model	import model sm	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define j = g u c d s u~ c~ d~ s~	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define l+ = e+ mu+	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define l- = e- mu-	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define vl = ve vm vt	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define vl~ = ve~ vm~ vt~	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	definition	define p = g u c d s u~ c~ d~ s~	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	44	source_aware_proc_card_command
background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	generate	generate p p > z z z QCD=0	background/zzz_zbb/final_background_triboson_zbb_scaleout40k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	45	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	import_model	import model sm	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	36	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	definition	define l+ = e+ mu+	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	37	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	definition	define l- = e- mu-	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	definition	define vl = ve vm vt	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	definition	define vl~ = ve~ vm~ vt~	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	definition	define p = g u c d s u~ c~ d~ s~	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	definition	define j = g u c d s u~ c~ d~ s~	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_pilot10k_20260722_v1	generate	generate p p > h h j j QCD=0	signal/vbf_hh4b/vbf_hh4b_sm_pilot10k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	import_model	import model sm	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	36	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	definition	define l+ = e+ mu+	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	37	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	definition	define l- = e- mu-	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	38	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	definition	define vl = ve vm vt	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	39	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	definition	define vl~ = ve~ vm~ vt~	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	40	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	definition	define p = g u c d s u~ c~ d~ s~	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	41	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	definition	define j = g u c d s u~ c~ d~ s~	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	42	source_aware_proc_card_command
signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	generate	generate p p > h h j j QCD=0	signal/vbf_hh4b/vbf_hh4b_sm_scaleout90k_20260722_v1/cards/proc_card_mg5.dat	./cards/proc_card_mg5.dat	43	source_aware_proc_card_command
