population	stage1_low	stage1_high	stage2_low	stage2_high	central_value	uncertainty_central	uncertainty_lower_68	uncertainty_upper_68	uncertainty_valid_replicas	uncertainty_support_flag	uncertainty_kind
Non-QCD background	0.8333333333333333	0.875	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.5833333333333333	0.625	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.625	0.6666666666666666	4.0	4.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.6666666666666666	0.7083333333333333	4.0	4.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.7083333333333333	0.75	9.0	9.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.75	0.7916666666666666	15.0	15.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.7916666666666666	0.8333333333333333	38.0	38.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.8333333333333333	0.875	56.0	56.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.875	0.9166666666666666	129.0	129.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.9166666666666666	0.9583333333333333	209.0	209.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.8333333333333333	0.875	0.9583333333333333	1.0	122.0	122.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.5833333333333333	0.625	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.625	0.6666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.6666666666666666	0.7083333333333333	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.7083333333333333	0.75	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.75	0.7916666666666666	7.0	7.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.7916666666666666	0.8333333333333333	15.0	15.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.8333333333333333	0.875	28.0	28.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.875	0.9166666666666666	73.0	73.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.9166666666666666	0.9583333333333333	156.0	156.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.875	0.9166666666666666	0.9583333333333333	1.0	136.0	136.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.5833333333333333	0.625	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.625	0.6666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.6666666666666666	0.7083333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.7083333333333333	0.75	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.75	0.7916666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.7916666666666666	0.8333333333333333	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.8333333333333333	0.875	8.0	8.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.875	0.9166666666666666	12.0	12.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.9166666666666666	0.9583333333333333	45.0	45.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9166666666666666	0.9583333333333333	0.9583333333333333	1.0	68.0	68.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.5833333333333333	0.625	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.625	0.6666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.6666666666666666	0.7083333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.7083333333333333	0.75	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.75	0.7916666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.7916666666666666	0.8333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.8333333333333333	0.875	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.875	0.9166666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.9166666666666666	0.9583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.9583333333333333	1.0	0.9583333333333333	1.0	10.0	10.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.5833333333333333	0.625	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.625	0.6666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.6666666666666666	0.7083333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.7083333333333333	0.75	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.75	0.7916666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.7916666666666666	0.8333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.8333333333333333	0.875	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.875	0.9166666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.9166666666666666	0.9583333333333333	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.0	0.041666666666666664	0.9583333333333333	1.0	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.5833333333333333	0.625	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.625	0.6666666666666666	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.6666666666666666	0.7083333333333333	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.7083333333333333	0.75	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.75	0.7916666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.7916666666666666	0.8333333333333333	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.8333333333333333	0.875	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.875	0.9166666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.9166666666666666	0.9583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.041666666666666664	0.08333333333333333	0.9583333333333333	1.0	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.5833333333333333	0.625	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.625	0.6666666666666666	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.6666666666666666	0.7083333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.7083333333333333	0.75	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.75	0.7916666666666666	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.7916666666666666	0.8333333333333333	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.8333333333333333	0.875	3.0	3.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.875	0.9166666666666666	5.0	5.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.9166666666666666	0.9583333333333333	3.0	3.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.08333333333333333	0.125	0.9583333333333333	1.0	4.0	4.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.5833333333333333	0.625	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.625	0.6666666666666666	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.6666666666666666	0.7083333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.7083333333333333	0.75	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.75	0.7916666666666666	5.0	5.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.7916666666666666	0.8333333333333333	6.0	6.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.8333333333333333	0.875	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.875	0.9166666666666666	5.0	5.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.9166666666666666	0.9583333333333333	4.0	4.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.125	0.16666666666666666	0.9583333333333333	1.0	5.0	5.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.5833333333333333	0.625	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.625	0.6666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.6666666666666666	0.7083333333333333	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.7083333333333333	0.75	3.0	3.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.75	0.7916666666666666	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.7916666666666666	0.8333333333333333	4.0	4.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.8333333333333333	0.875	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.875	0.9166666666666666	5.0	5.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.9166666666666666	0.9583333333333333	10.0	10.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.16666666666666666	0.20833333333333331	0.9583333333333333	1.0	5.0	5.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.20833333333333331	0.25	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.20833333333333331	0.25	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.20833333333333331	0.25	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.20833333333333331	0.25	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.20833333333333331	0.25	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.20833333333333331	0.25	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.20833333333333331	0.25	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Transferred QCD	0.20833333333333331	0.25	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
