qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
0.725,0.95,1.6325086213538802,3406.744505188384,0.00047919901796791966,0.02796956431868294,0.004791990179679196,5,8,1.5018401396984762,5.163669997521772
0.75,0.5,114.59734060814529,360188.2394316638,0.00031815958452437784,0.19094565267501148,0.0031815958452437784,177,610,92.23975185946716,140.4319942638109
0.75,0.525,107.82710205833793,344646.7671998097,0.0003128626533607522,0.18367110075940696,0.0031286265336075217,170,595,87.02018114330733,135.0893275795617
0.75,0.55,106.11724318381948,327077.0710511679,0.00032444109531364404,0.1855499787394833,0.00324441095313644,164,567,85.4205828818495,127.02730903356371
0.75,0.575,100.59276198954322,318267.0810224999,0.0003160639852113132,0.17830801787308426,0.0031606398521131316,157,549,81.07568509458451,122.34559589689681
0.75,0.6,96.46873865712713,302280.6073701182,0.00031913637959251863,0.17546134616744624,0.003191363795925186,152,524,77.84743079087485,114.20631841272704
0.75,0.625,89.69850010731977,283919.53001893335,0.0003159293061007046,0.16834008701785652,0.0031592930610070454,145,494,72.62929623411603,104.61303397207135
0.75,0.65,84.17401891304348,263516.0262118827,0.000319426564384219,0.16397383227760992,0.0031942656438421896,138,469,68.28587541704289,96.08988227372521
0.75,0.675,78.80423822509633,253462.160508749,0.00031091125423582177,0.15652835061311796,0.0031091125423582176,133,445,64.18687398060361,90.76192311497188
0.75,0.7,71.87929916895983,231322.51733328387,0.00031073195985239035,0.14944964203231528,0.003107319598523903,124,416,58.729475791248646,81.22398948036606
0.75,0.725,67.6779255833792,214861.14323558917,0.00031498448050782394,0.14600512399134447,0.003149844805078239,118,386,55.38210199043566,73.17453174831249
0.75,0.75,59.04312765272427,177168.89451870794,0.000333258994549349,0.14027349484701573,0.00333258994549349,103,343,48.31987146462371,79.38224570633764
0.75,0.775,54.53235305448542,159093.09609962304,0.000342770078598116,0.1367189048472309,0.00342770078598116,93,310,44.48274025541943,69.08031667640712
0.75,0.8,50.25362921574024,140960.8242466316,0.0003565077707534837,0.13384995078062484,0.0035650777075348365,86,270,41.01276368430056,57.43106227035727
0.75,0.825,48.23436932856357,116486.28561219692,0.00041407766652586174,0.14132506889408614,0.004140776665258617,76,218,38.92371539543743,42.25489788752092
0.75,0.85,36.01699983764448,93220.54182840322,0.0003863633393586489,0.11796460626371046,0.003863633393586489,63,178,29.48726217848161,30.147020881116067
0.75,0.875,32.98403335443038,70109.21175139224,0.0004704664698184312,0.12457079004578983,0.0047046646981843115,56,127,26.888398097456513,19.802564896707835
0.75,0.9,16.178539012107873,27860.210820592616,0.0005807041129835836,0.09692752006729774,0.005807041129835835,32,65,13.504271173420781,41.95078797156851
0.75,0.925,4.588124851403412,9968.793589137693,0.0004602487563191975,0.04595300595930176,0.0046024875631919746,11,28,3.9720865159097865,15.922179685811145
0.75,0.95,1.6325086213538802,3406.744505188384,0.00047919901796791966,0.02796956431868294,0.004791990179679196,5,8,1.5018401396984762,5.163669997521772
0.775,0.5,104.63943506879473,287827.4053376867,0.0003635492421092737,0.19504252693708332,0.003635492421092737,161,495,84.18353861407837,129.43695903443265
0.775,0.525,97.86919651898735,275786.54557675676,0.0003548729917709073,0.18636291093162263,0.003548729917709073,154,483,78.96379127388758,125.4363126713323
0.775,0.55,97.48244525316457,261791.32943559653,0.0003723669743506394,0.1905236027142641,0.003723669743506394,149,459,78.36026468774571,118.1402689446068
0.775,0.575,93.28107166758394,253915.73643037002,0.0003673701873659332,0.18511802931161342,0.003673701873659332,143,444,75.01093192636117,113.82221865172014
0.775,0.6,89.23439858833241,239736.66335643304,0.0003722184055580246,0.1822489658776651,0.003722184055580246,139,424,71.90297058131695,106.48910390805553
0.775,0.625,83.7872676472207,225691.48677911673,0.0003712469125130224,0.17636826364721328,0.003712469125130224,133,399,67.67932881035199,97.65203808042882
0.775,0.65,78.26278645294445,206874.85283069056,0.0003783098108932354,0.17206853269261954,0.003783098108932354,126,377,63.33528456203173,90.13144107253062
0.775,0.675,72.89300576499727,198585.75284858927,0.00036706060087087004,0.1635730738703155,0.0036706060087087,121,358,59.235044163041145,85.52421498033452
0.775,0.7,66.04541696202533,178878.42862398608,0.00036921957258947654,0.15615780679240074,0.0036921957258947654,113,334,53.89899608120133,77.3333287158972
0.775,0.725,61.921393629609256,168436.32755275417,0.00036762493298968127,0.1508769305881876,0.003676249329896812,108,313,50.67394823455374,71.21217881703204
0.775,0.75,53.44129620528344,145985.8720719049,0.00036607169890358365,0.13986903193158143,0.0036607169890358364,95,275,43.85725049288522,58.215599459504766
0.775,0.775,48.93052160704459,129496.94351144445,0.0003778507838118997,0.13597218811781656,0.003778507838118997,85,245,40.01931947278615,49.5879684848609
0.775,0.8,44.8064982746285,113530.47028824098,0.00039466495788196675,0.13297952757622006,0.0039466495788196675,80,214,36.79511514292872,40.41408611363034
0.775,0.825,42.78723838745184,93060.04006864617,0.000459781001124539,0.14025961393479205,0.004597810011245389,70,170,34.70103058886633,29.173529854640627
0.775,0.85,33.216084113924055,73825.9591624581,0.00044992417966192936,0.12224859670580651,0.004499241796619293,59,138,27.2559708287508,20.43086973067894
0.775,0.875,30.33781813703908,54482.08534998321,0.0005568402520232907,0.12997429860270682,0.005568402520232906,54,93,24.90192099775109,12.492208918294832
0.775,0.9,14.855431403412224,19006.54489867538,0.0007815955757665109,0.10775406934779717,0.007815955757665109,31,47,12.516253063658525,29.166503430370298
0.775,0.925,3.2650172427077604,6068.713500148327,0.0005380081367538539,0.041911881885909254,0.005380081367538539,10,21,3.0036802793969515,10.600941183489105
0.775,0.95,1.6325086213538802,2665.3237388014113,0.0006124991863419994,0.031621356743118265,0.006124991863419993,5,7,1.5018401396984762,4.183953897454191
0.8,0.5,92.1126645652174,214886.27150962732,0.00042865774494621717,0.1987078435128151,0.004286577449462171,144,389,74.25654848348607,127.08391842503387
0.8,0.525,86.66553362410568,203038.38800575185,0.00042684309344324847,0.19233456389069314,0.004268430934432484,138,379,70.03305724918043,125.04386268313645
0.8,0.55,86.35613261144745,191487.96488357274,0.0004509742043786049,0.19734332569828858,0.004509742043786048,134,360,69.54942548109724,120.17520598643429
0.8,0.575,82.23210927903138,184635.71683299175,0.00044537487485919454,0.19137428087273434,0.004453748748591945,129,349,66.3210438417049,116.74003852813584
0.8,0.6,79.50854380847554,178836.6819078264,0.0004445874468273504,0.18801196901466322,0.004445874468273504,126,336,64.20928488323622,111.00839271911191
0.8,0.625,74.13876312052837,167119.7959555215,0.0004436264578749259,0.1813557743067151,0.004436264578749258,121,315,60.107949776445494,102.8053460036158
0.8,0.65,68.61428192625209,153078.55935909235,0.0004482292112855361,0.1753708227463377,0.004482292112855361,114,296,55.76495575074062,98.94600151299294
0.8,0.675,64.56760884700057,144893.48770284164,0.00044562119299261147,0.16962515993531352,0.004456211929926114,110,278,52.66085011753052,94.09379813881993
0.8,0.7,57.79737029719319,126773.03333686285,0.00045591218239302765,0.16232844861197712,0.004559121823930276,103,257,47.44979633119685,90.86185392870843
0.8,0.725,53.67334696477711,116538.98891733192,0.00046056128908798777,0.15722552549686258,0.004605612890879877,98,238,44.22675757597538,84.07602638322763
0.8,0.75,46.51635714914695,97054.21650203057,0.00047928218706678994,0.14931329943720037,0.004792821870667899,86,204,38.40374204300698,71.6736416349173
0.8,0.775,43.32869015960375,83827.97559002302,0.0005168762558636882,0.14965149896066468,0.005168762558636882,77,181,35.55661054402894,66.45579128783595
0.8,0.8,40.52777443588333,73065.48709033786,0.000554677400367905,0.1499327868306082,0.00554677400367905,73,157,33.32561816567907,54.2099475529909
0.8,0.825,38.58586480187122,56078.27523901621,0.0006880715328246271,0.16294120147951333,0.00688071532824627,64,122,31.352567101267542,39.981904834364364
0.8,0.85,29.01471052834343,40744.27442181749,0.00071211749233671,0.14374241859075373,0.0071211749233671,53,97,23.90969097812217,32.336341800962536
0.8,0.875,26.13644455145845,24246.22653707928,0.001077959265599061,0.16785119175645055,0.01077959265599061,48,61,21.55576238394742,24.59987640633649
0.8,0.9,12.131865932856359,9334.007475128505,0.001299748898335796,0.1255722078367169,0.012997488983357959,28,28,10.420293052886345,15.277659571550437
0.8,0.925,3.1876669895432035,3810.3837404711808,0.0008365737433965183,0.051640279880570635,0.008365737433965183,9,12,2.8678827170066934,6.345325066112808
0.8,0.95,1.6325086213538802,949.4774180879874,0.0017193759327539864,0.05298014754197323,0.017193759327539863,5,3,1.5018401396984762,1.5778588856341647
0.825,0.5,79.43119355531095,167056.7485416721,0.00047547431785131946,0.19433860288637356,0.004754743178513195,125,290,64.08830774320919,88.81456859470205
0.825,0.525,74.06141286736381,156039.2337353876,0.0004746332771215582,0.18748869591921968,0.004746332771215582,120,282,59.986516686029695,86.61324141588341
0.825,0.55,73.75201185470557,147791.52679254636,0.0004990273357026117,0.19184439001065723,0.004990273357026118,116,270,59.5019343609546,84.40226056529119
0.825,0.575,69.70533877545407,145062.20325877942,0.00048052033685925264,0.18301593610740435,0.004805203368592526,112,262,56.39511468233861,81.85145397888098
0.825,0.6,68.30488091359385,141591.4589586255,0.00048240820043780495,0.18152364772294927,0.0048240820043780495,110,253,55.27884025461223,78.67008494566242
0.825,0.625,64.25820783434234,131654.41912199958,0.0004880824226249215,0.17709687109975014,0.004880824226249214,106,237,52.1731411860932,72.3630420281545
0.825,0.65,60.13418450192626,119393.02864124936,0.0005036657934410617,0.17403313405812668,0.0050366579344106165,101,223,48.94666978511832,69.26030932057883
0.825,0.675,56.087511422674744,111949.37775138562,0.0005010077996791772,0.16763138336050024,0.005010077996791772,97,206,45.84327049622325,65.05218501337362
0.825,0.7,49.31727287286737,96261.24233626878,0.0005123274089959036,0.1589546810562687,0.005123274089959036,90,190,40.634133669336045,62.57390360884024
0.825,0.725,45.1932495404513,87926.15275291384,0.0005139909813574051,0.15241037590015535,0.005139909813574052,85,177,37.41254462701893,57.74310418548515
0.825,0.75,39.43671758668135,71719.1483807119,0.0005498771036339779,0.14725945824766398,0.005498771036339778,75,150,32.70519003521705,48.52323909391139
0.825,0.775,36.326400850302704,61889.49161377796,0.0005869558773724949,0.14602052760784823,0.005869558773724948,67,129,29.979744767890164,42.01082421307408
0.825,0.8,33.602835379746836,56004.11508393588,0.0006000065411155012,0.14199267948692104,0.006000065411155012,64,115,27.873776018459004,35.94524330743474
0.825,0.825,31.660925745734733,42353.45841762463,0.0007475405062213198,0.15384350639335467,0.007475405062213197,55,88,25.894853776508697,25.74898833599047
0.825,0.85,23.49022933406715,28814.38411075138,0.0008152257998567579,0.1383829505310664,0.008152257998567579,46,68,19.574471307586634,19.095049274085206
0.825,0.875,22.012421219042377,16449.421102942015,0.0013381882001370496,0.17162972449948438,0.013381882001370497,43,41,18.33547522833402,14.366368687304917
0.825,0.9,10.731408070996151,7333.630639629304,0.0014633145025065779,0.12531330760380083,0.014633145025065776,26,21,9.311396970845916,11.822000657888081
0.825,0.925,3.1876669895432035,2756.8779965326867,0.00115625972333644,0.060710550577456696,0.011562597233364402,9,8,2.8678827170066934,4.455151984487453
0.825,0.95,1.6325086213538802,104.02832585050716,0.015692924095499335,0.16005884505441964,0.15692924095499333,5,1,1.5018401396984762,1.0
0.85,0.5,68.5450849779857,127046.82861635668,0.0005395261394912209,0.19230669535736478,0.005395261394912209,97,199,54.59019668374893,57.800966845348256
0.85,0.525,63.25265454320309,116859.68250766314,0.0005412701214471918,0.1850318134982652,0.005412701214471917,93,193,50.60277179046599,55.356663295726015
0.85,0.55,63.02060378370942,109754.42923996442,0.0005741964512969468,0.1902267253863055,0.005741964512969467,90,186,50.24357310340088,53.547794157846646
0.85,0.575,60.297038313153564,107129.13403204798,0.0005628444480389017,0.1842222930259729,0.005628444480389017,87,179,48.13012815991781,51.40278218737959
0.85,0.6,58.89658045129335,105349.28791636904,0.0005590600716546664,0.1814572304630347,0.005590600716546663,85,174,47.01360597343938,49.96158834639444
0.85,0.625,54.92725762520639,97400.15084712309,0.0005639340098293982,0.17599814954003076,0.005639340098293983,82,165,44.02379197134383,45.614101958710116
0.85,0.65,50.88058454595488,85138.76036637288,0.0005976195134507866,0.1743766904733691,0.005976195134507867,78,151,40.915053778015185,41.595112940845695
0.85,0.675,46.83391146670336,80424.43301027609,0.0005823343692173651,0.16514537926307424,0.005823343692173651,74,142,37.80736233192242,39.72823472063611
0.85,0.7,41.46413077875619,65045.77624618349,0.0006374607725768985,0.16257846364280687,0.006374607725768984,69,129,33.70655127973837,35.77377620148175
0.85,0.725,38.66321505503578,59884.42638007742,0.0006456305485777919,0.15799415415060106,0.006456305485777919,65,122,31.47442797598899,33.73865054972205
0.85,0.75,33.061383607594934,50885.13831073446,0.0006497257294596068,0.14656340464586823,0.006497257294596068,57,103,27.010662874422394,28.138335926888285
0.85,0.775,30.105767377545412,43576.74842586645,0.0006908676866692311,0.14421893725695945,0.006908676866692311,51,88,24.534348292288474,24.076832769306815
0.85,0.8,28.7053095156852,40019.66252103582,0.0007172801494914313,0.14349128440643524,0.007172801494914312,49,78,23.418401081288202,20.905008337265688
0.85,0.825,26.84075013483765,28697.296479735975,0.0009353058799037293,0.1584434013209148,0.009353058799037292,41,55,21.57397190404805,13.571605468832246
0.85,0.85,20.07051158503027,19177.41098234911,0.0010465704470485184,0.14493172282850156,0.010465704470485181,34,43,16.356232194858976,9.86593166962917
0.85,0.875,18.592703470005507,8944.4075986552,0.002078695907462998,0.1965924123962406,0.02078695907462998,31,24,15.118234677135398,5.797030377304204
0.85,0.9,8.866848690148599,2468.9927379054384,0.0035912818025016792,0.17844705754499432,0.03591281802501679,18,11,7.434273584126084,5.047088641118947
0.85,0.925,1.7872091276829942,1170.0081379082335,0.0015275185443395347,0.05224935487782272,0.015275185443395345,7,5,1.7879064131320197,2.2978339569927093
0.85,0.95,1.5551583681893233,104.02832585050716,0.014949374177415369,0.15247506140743441,0.14949374177415364,4,1,1.3675043789748758,1.0
0.875,0.5,50.184432267473866,83798.83852590702,0.0005988678739498159,0.17336044605791892,0.005988678739498159,69,126,39.83700938507004,36.70045955383375
0.875,0.525,47.53821705008256,76904.24823643657,0.0006181481275771624,0.17142246019079665,0.006181481275771623,67,121,37.842365988252396,34.86663797323658
0.875,0.55,47.306166290588884,76592.16325888506,0.0006176371612679466,0.1709328706194006,0.006176371612679465,64,118,37.48509055703171,34.59084825913797
0.875,0.575,44.58260082003303,74916.34546905661,0.0005950984466860759,0.16288350590906076,0.005950984466860759,61,114,35.37100777081281,33.31336763176298
0.875,0.6,43.18214295817282,73966.86805096864,0.0005838038583493508,0.15877626293238717,0.005838038583493508,59,111,34.25451114965298,32.584807292177885
0.875,0.625,39.21282013208586,66863.18007396016,0.0005864635826281508,0.15164725839795573,0.005864635826281508,56,104,31.26266770878277,28.97340407813417
0.875,0.65,36.48925466153,58917.690367078525,0.000619325951750463,0.1503287809167529,0.00619325951750463,53,95,29.14926835642331,26.29631049288741
0.875,0.675,32.442581582278486,55254.26242839292,0.0005871507492172688,0.13801697751572875,0.005871507492172687,49,90,26.039820483075044,25.204308866552907
0.875,0.7,29.719016111722624,44323.089226785145,0.000670508681370588,0.14116252443443478,0.0067050868137058794,46,83,23.927416242492814,22.317562441810782
0.875,0.725,29.641665858558067,40007.18845291659,0.0007409084968178298,0.14819501373001942,0.007409084968178297,45,78,23.806884446518275,20.892728447457312
0.875,0.75,25.36294201981288,34166.559706176,0.0007423323342451783,0.13721418276873865,0.007423323342451782,38,65,20.337161441810796,18.083049128608426
0.875,0.775,22.562026296092462,28015.703891097,0.0008053349786889474,0.13479610145083237,0.008053349786889473,34,55,18.104196984627674,15.094541954570332
0.875,0.8,21.238918687396815,26238.464101945323,0.0008094573906794399,0.13111826608658697,0.008094573906794399,33,50,17.10825486631612,13.533980296492215
0.875,0.825,19.761110572372047,20120.082784163784,0.000982158512186924,0.13931454683170105,0.00982158512186924,30,34,15.871256297678848,8.62710767550047
0.875,0.85,12.99087202256467,12187.067145401366,0.0010659555631862263,0.11767621808629437,0.010659555631862263,23,25,10.654694279109162,6.030107264675671
0.875,0.875,11.513063907539903,6594.523581246782,0.0017458522614552858,0.1417748519987158,0.017458522614552857,20,14,9.41631046418498,3.449625797853469
0.875,0.9,7.311690321959275,1378.064789609248,0.005305766736869109,0.19696223826038153,0.05305766736869109,14,7,6.070321743648987,3.0759677349750345
0.875,0.925,1.5551583681893233,1170.0081379082335,0.0013291859413641941,0.04546531248756716,0.013291859413641941,4,5,1.3675043789748758,2.2978339569927093
0.875,0.95,1.4004578618602093,104.02832585050716,0.01346227434124743,0.13730749411346393,0.1346227434124743,2,1,1.1165238467422418,1.0
0.9,0.5,25.440292272977437,33692.18351571625,0.0007550799508470685,0.13859817689643272,0.007550799508470684,39,60,20.4575268890076,14.052357936217831
0.9,0.525,24.117184664281783,30206.651439438643,0.0007984064275589884,0.1387635227665745,0.007984064275589883,38,57,19.46185769771872,13.049550153672513
0.9,0.55,24.039834411117226,30206.651439438643,0.0007958457248833001,0.1383184710839087,0.007958457248833,37,57,19.34109114271385,13.049550153672513
0.9,0.575,22.63937654925702,29465.230673051672,0.00076834207749687,0.13188929301156352,0.007683420774968699,35,56,18.224666401947648,12.515202324024754
0.9,0.6,22.562026296092462,29465.230673051672,0.0007657169409750202,0.13143867679508148,0.007657169409750202,34,56,18.104196984627674,12.515202324024754
0.9,0.625,21.23891868739681,27982.38914027773,0.0007590101967678522,0.12696675097070675,0.007590101967678522,33,54,17.108254866316116,11.469002308714353
0.9,0.65,19.838460825536604,21060.244388041556,0.0009419862590389166,0.13670244144907334,0.009419862590389167,31,49,15.991859363427178,9.527628424371331
0.9,0.675,17.11489535498074,20778.320199783047,0.0008236900380021788,0.1187323410252969,0.008236900380021788,28,46,13.880412235546535,9.279562846105986
0.9,0.7,15.71443749312053,16536.28696247197,0.0009503002414498142,0.12220242937012527,0.009503002414498142,26,42,12.764251032517054,7.7875741938906415
0.9,0.725,15.637087239955974,12961.806954990374,0.0012063971708771361,0.13734823554396997,0.01206397170877136,25,38,12.642812736297424,6.929353165748381
0.9,0.75,12.836171516235556,12104.632211947852,0.001060434657697872,0.11667013820155707,0.010604346576978719,21,30,10.410309176659904,6.0662069781103884
0.9,0.775,10.035255792515136,10934.62407403962,0.0009177504159782031,0.09596801643270761,0.009177504159782031,17,25,8.178116097429488,5.075370260058168
0.9,0.8,10.035255792515136,10845.676142835626,0.000925277102169805,0.09636074096451912,0.00925277102169805,17,24,8.178116097429488,4.994812140689651
0.9,0.825,8.634797930654928,8817.74484457068,0.000979252414632025,0.09195459055127946,0.00979252414632025,15,17,7.062232848138733,3.472470856568528
0.9,0.85,7.311690321959275,8404.237867695929,0.0008700004018286809,0.07975696532686939,0.00870000401828681,14,13,6.070321743648987,3.1605127109479283
0.9,0.875,7.234340068794717,4903.62539677182,0.0014753043887808528,0.10330950417762162,0.014753043887808527,13,10,5.94660531523844,2.0935643360610907
0.9,0.9,5.756531953769951,1274.0364637587406,0.004518341599726806,0.16127609183284233,0.04518341599726806,10,6,4.708155232092488,2.676001023090785
0.9,0.925,1.4778081150247664,1065.9798120577263,0.0013863378070660293,0.045263023114323876,0.013863378070660293,3,4,1.239045597354347,1.9426765117996607
0.9,0.95,1.4004578618602093,0.0,,,,2,0,1.1165238467422418,0.0
0.925,0.5,14.004578618602094,9985.146655951634,0.0014025411044167972,0.14014990960620005,0.014025411044167971,20,22,11.165238467422423,4.337421025675279
0.925,0.525,14.004578618602094,6692.590836728541,0.0020925496508386256,0.1711878386407688,0.02092549650838626,20,21,11.165238467422423,3.6877542651128623
0.925,0.55,13.927228365437538,6692.590836728541,0.002080992056021972,0.17024233195912053,0.02080992056021972,19,21,11.046005448050135,3.6877542651128623
0.925,0.575,13.849878112272979,6692.590836728541,0.0020694344612053185,0.16929682527747225,0.020694344612053182,18,21,10.927372825462209,3.6877542651128623
0.925,0.6,13.849878112272979,6692.590836728541,0.0020694344612053185,0.16929682527747225,0.020694344612053182,18,21,10.927372825462209,3.6877542651128623
0.925,0.625,13.849878112272979,6692.590836728541,0.0020694344612053185,0.16929682527747225,0.020694344612053182,18,21,10.927372825462209,3.6877542651128623
0.925,0.65,13.849878112272979,6576.088442758802,0.0021060966914950244,0.17078987812475152,0.02106096691495024,18,20,10.927372825462209,3.5644646046418607
0.925,0.675,12.526770503577326,6576.088442758802,0.0019048969022566998,0.15447396650421408,0.019048969022567,17,20,9.929514946582293,3.5644646046418607
0.925,0.7,11.203662894881676,6472.060116908294,0.0017310814010537453,0.1392639668435652,0.01731081401053745,16,19,8.932190773937934,3.455665220670909
0.925,0.725,11.126312641717119,6279.083859853789,0.0017719643327038157,0.14041164180948212,0.017719643327038154,15,17,8.813032784983815,3.257698319579911
0.925,0.75,8.325396917996699,5966.9988823022695,0.0013952402341970071,0.10777721811982695,0.013952402341970071,11,14,6.580110170607676,2.949828577707164
0.925,0.775,6.924939056136489,5225.578115915297,0.0013252005620288268,0.09579631062419601,0.013252005620288268,9,13,5.4636864127311044,2.370264650639007
0.925,0.8,6.924939056136489,5225.578115915297,0.0013252005620288268,0.09579631062419601,0.013252005620288268,9,13,5.4636864127311044,2.370264650639007
0.925,0.825,5.601831447440837,5005.047396095049,0.0011192364435572378,0.0791819039089158,0.011192364435572378,8,11,4.466095386968967,2.1790396562668124
0.925,0.85,5.601831447440837,4695.5687450708065,0.0011930038194673189,0.0817496563467337,0.011930038194673186,8,8,4.466095386968967,1.9233013013687283
0.925,0.875,5.52448119427628,4591.5404192203,0.0012031868806273965,0.08152903344959997,0.012031868806273964,7,7,4.347312741937177,1.8407631525050883
0.925,0.9,4.124023332416071,961.9514862072192,0.004287142742173271,0.13296720158791334,0.04287142742173271,5,3,3.231039302239601,1.6118298957482866
0.925,0.925,1.4004578618602093,961.9514862072192,0.0014558508219389861,0.04515371224251778,0.01455850821938986,2,3,1.1165238467422418,1.6118298957482866
0.925,0.95,1.4004578618602093,0.0,,,,2,0,1.1165238467422418,0.0
0.95,0.5,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.525,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.55,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.575,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.6,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.625,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.65,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.675,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.7,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.725,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.75,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.775,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.8,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.825,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.85,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.875,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.9,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.925,0.0,0.0,,,,0,0,0.0,0.0
0.95,0.95,0.0,0.0,,,,0,0,0.0,0.0
