qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
0.65,0.75,101.66684593127489,344904.5181220706,0.0002947680896870489,0.17311309008757664,0.002947680896870489,130,358,75.29055895559878,225.04013211921844
0.65,0.775,91.36657846945549,304144.8796468138,0.0003004047892423976,0.16567123392102734,0.0030040478924239764,117,317,67.67221733307571,199.06997252469435
0.65,0.8,72.54008761122176,266958.3032714933,0.0002717281565033375,0.14039652516778284,0.002717281565033375,97,276,53.960971630712066,175.87445131413966
0.65,0.825,62.6049996314741,215090.11519604482,0.0002910640480824165,0.1349891277952971,0.002910640480824165,89,222,46.87336461599013,150.6126714860159
0.65,0.85,52.231696273240374,181479.20826540413,0.00028781091108163846,0.12260853188804087,0.0028781091108163845,75,181,39.149831384893695,129.66232927762667
0.65,0.875,37.485727372177955,128049.77402843357,0.0002927434090110476,0.10475542764071996,0.002927434090110476,56,126,28.223348572057027,88.2022445236131
0.65,0.9,24.00255126162019,53846.786453958506,0.00044575642934873154,0.10343737982779586,0.004457564293487315,36,61,18.080059707011742,38.2743197035172
0.65,0.925,16.154833484395752,16498.74727409545,0.000979155157419759,0.12576998260118954,0.00979155157419759,20,19,11.926689373929003,9.775563487329427
0.65,0.95,2.8177291666666666,1365.5050796732712,0.0020635069093561144,0.07625223671546241,0.020635069093561144,2,1,2.0,1.0
0.675,0.5,169.0827264840637,715387.216627891,0.0002363513389029597,0.19990730049168134,0.0023635133890295965,230,643,125.99959420693936,373.56033527266726
0.675,0.525,164.41791735557766,671147.7715534146,0.00024498020305576193,0.2006966237378569,0.0024498020305576194,221,619,122.37190678214475,359.41136708118944
0.675,0.55,155.45347858067726,631733.4600155812,0.0002460744735237597,0.19558408140535674,0.0024607447352375973,208,593,115.64575508303746,341.6426050699793
0.675,0.575,149.5258766616866,598451.8743034158,0.00024985447131522696,0.19328659772796336,0.002498544713152269,200,571,111.23214821712315,326.260539018251
0.675,0.6,146.48903980577688,549290.990651687,0.00026668749769949825,0.19765322022725768,0.0026668749769949824,195,534,108.91966025910487,307.1956755918615
0.675,0.625,137.59763692729084,518237.37400955055,0.00026551083312018146,0.19113781210407643,0.0026551083312018144,183,506,102.2992585947246,294.8943638055886
