seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
12,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,23,3.6600367187499982e-06,1.6470165234374992
12,intermediate,0.85,0.75,Zbbbb_100k,background,11,0.00216756665347576,975.4049940640921
12,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,13,4.1665e-05,18.74925
12,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,28,0.08304957123914487,37372.307057615195
12,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,12,0.017426677012565554,7842.004655654499
12,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,7,0.001796180567925222,808.2812555663498
12,intermediate,0.85,0.75,ttbar_200k,background,4,0.028679761683807942,12905.892757713575
13,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,77,1.2648429838709676e-05,5.691793427419355
13,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,38,0.0077490172740136065,3487.0577733061227
13,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,70,0.00021615456621004573,97.26955479452057
13,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,107,0.3182375057600187,143206.87759200842
13,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,42,0.05917628802827002,26629.329612721507
13,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,23,0.005874286216164742,2643.428797274134
13,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,33,0.23749089968951784,106870.90486028303
13,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,67,1.1005776612903225e-05,4.952599475806451
13,nominal_balanced,0.825,0.525,Zbbbb_100k,background,29,0.005913723709115647,2661.1756691020414
13,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,58,0.00017909949771689502,80.59477397260275
13,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,73,0.2171153076680501,97701.88845062254
13,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,35,0.04931357335689168,22191.108010601256
13,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,19,0.004852671222049135,2183.7020499221107
13,nominal_balanced,0.825,0.525,ttbar_200k,background,27,0.19431073610960553,87439.8312493225
13,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,26,4.270898387096774e-06,1.9219042741935481
13,higher_purity,0.875,0.75,Zbbbb_100k,background,10,0.0020392150721088437,917.6467824489797
13,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,19,5.867052511415525e-05,26.401736301369862
13,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,7,0.020819276077758228,9368.674234991202
13,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,6,0.008453755432610004,3804.1899446745015
13,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,7,0.0017878262397023137,804.5218078660412
13,higher_purity,0.875,0.75,ttbar_200k,background,3,0.021590081789956167,9715.536805480275
13,intermediate,0.85,0.75,VBF_HH4b_SMnorm,signal,35,5.74928629032258e-06,2.587178830645161
13,intermediate,0.85,0.75,Zbbbb_100k,background,14,0.002854901100952382,1284.7054954285718
13,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,24,7.411013698630138e-05,33.34956164383562
13,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,20,0.0594836459364521,26767.640671403446
13,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,9,0.012680633148915006,5706.284917011752
13,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,10,0.0025540374852890194,1149.3168683800586
13,intermediate,0.85,0.75,ttbar_200k,background,4,0.028786775719941555,12954.0490739737
14,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,74,1.168448527131783e-05,5.258018372093024
14,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,39,0.007735861047741934,3481.1374714838703
14,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,67,0.0002167898803827752,97.55544617224884
14,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,96,0.28689703422068563,129103.66539930853
14,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,44,0.06049240886758464,27221.583990413088
