seed,bootstrap,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB
11,102,higher_purity,0.875,0.75,27.18137846932031,26510.375168638628,0.0010253109696265435,0.1669412037639745,0.010253109696265434
11,103,higher_purity,0.875,0.75,38.33391416681967,31071.681225557517,0.0012337251366781117,0.2174707187068333,0.012337251366781118
11,104,higher_purity,0.875,0.75,24.48832758436456,40229.643590386615,0.0006087135107062285,0.12209166988456963,0.006087135107062284
11,105,higher_purity,0.875,0.75,24.868659742040908,22948.157069215213,0.0010836887540482296,0.1641642070936953,0.010836887540482296
11,106,higher_purity,0.875,0.75,29.060368932545078,26338.16254767038,0.0011033559717747083,0.17906404330210968,0.011033559717747082
11,107,higher_purity,0.875,0.75,31.601286954430282,39616.42943074519,0.0007976813511089775,0.15876950990222413,0.007976813511089774
11,108,higher_purity,0.875,0.75,17.98389966658099,34684.38904529778,0.0005185012670424735,0.09656435555362528,0.005185012670424736
11,109,higher_purity,0.875,0.75,20.22055196232512,41386.30472269105,0.0004885807538946262,0.099395032682314,0.0048858075389462624
11,110,higher_purity,0.875,0.75,25.68272016377189,44695.974662595974,0.0005746092429496696,0.12148056795304005,0.005746092429496697
11,111,higher_purity,0.875,0.75,24.716526878970363,29822.707924356804,0.0008287821126660292,0.14312447507159548,0.008287821126660292
11,112,higher_purity,0.875,0.75,23.955862563617668,24838.978937858003,0.0009644463495681642,0.15200047434214706,0.00964446349568164
11,113,higher_purity,0.875,0.75,27.71384349006719,40100.84928472993,0.0006911036545208631,0.13839486448855198,0.006911036545208631
11,114,higher_purity,0.875,0.75,27.257444900855578,36361.25536905653,0.0007496288184827549,0.14294392682407728,0.007496288184827549
11,115,higher_purity,0.875,0.75,25.020792605111442,33287.800776121876,0.0007516505152560107,0.1371382209806799,0.0075165051525601075
11,116,higher_purity,0.875,0.75,23.5982007310983,29611.415195286034,0.000796929176652624,0.1371353152150004,0.00796929176652624
11,117,higher_purity,0.875,0.75,22.761469984210333,32186.45497259455,0.0007071754253020655,0.12687140030985763,0.007071754253020655
11,118,higher_purity,0.875,0.75,18.950092951382516,27978.59904944168,0.000677306712816297,0.11329177006501476,0.00677306712816297
11,119,higher_purity,0.875,0.75,21.414944541732456,34664.7614621166,0.0006177727363027087,0.11501986301207638,0.006177727363027086
11,120,higher_purity,0.875,0.75,23.750333594168836,35801.48811354347,0.0006633895641110024,0.12552180468160326,0.0066338956411100235
11,121,higher_purity,0.875,0.75,26.139118752983514,27929.560734505376,0.0009358943737589875,0.1564079735049825,0.009358943737589874
11,122,higher_purity,0.875,0.75,22.175608857085155,27641.324737174098,0.000802262882403091,0.13338166246050712,0.00802262882403091
11,123,higher_purity,0.875,0.75,19.482557972129403,30944.163267021548,0.0006296036446037226,0.11075328214304073,0.006296036446037226
11,124,higher_purity,0.875,0.75,23.82640002570411,22347.551402522648,0.0010661749735594982,0.1593835355907978,0.01066174973559498
11,125,higher_purity,0.875,0.75,32.871745965372895,22290.717673399566,0.001474683159465974,0.22017132010636395,0.014746831594659738
11,126,higher_purity,0.875,0.75,29.72229649120552,24783.356619167647,0.001199284541958213,0.18880013435747764,0.01199284541958213
11,127,higher_purity,0.875,0.75,23.065735710351415,33620.411916274,0.0006860634476398671,0.12579570010057456,0.0068606344763986705
11,128,higher_purity,0.875,0.75,20.2432222874821,30502.842208736944,0.000663650362446678,0.11590695323480886,0.00663650362446678
11,129,higher_purity,0.875,0.75,26.64891344857342,33524.49807904838,0.0007949086481693828,0.1455453598181281,0.007949086481693828
11,130,higher_purity,0.875,0.75,22.175608857085155,27276.04252663052,0.0008130068295440719,0.13427181927012175,0.008130068295440718
11,131,higher_purity,0.875,0.75,24.792593310505637,26228.723175061405,0.000945245910181352,0.1530852619605983,0.00945245910181352
