job_index	proc_id	outer_fold	category_id	structure_id	category_family_id	mass_family	condor_job_status	condor_exit_code	worker_rc	runtime_seconds	all_inner_support_pass	inner_support_pass_count	inner_support_failure_count	pooled_support_pass	pooled_support_failures	pooled_inner_oof_feasible	pooled_inner_oof_signal_efficiency	pooled_inner_oof_background_efficiency	pooled_inner_oof_selected_signal_rows	pooled_inner_oof_selected_background_rows	pooled_inner_oof_selected_background_neff	outer_signal_total_rows	outer_signal_selected_rows	outer_background_total_rows	outer_background_selected_rows	canonical_payload_sha256	outer_selected_event_uid_sha256	result_bundle_sha256	worker_log_sha256	validation_payloads_opened	test_payloads_opened	execution_integrity_pass
72	72	1	exact3tag	symmetric_rectangular_mass__category__mass_only	exact3tag::symmetric_rectangular_mass__category__mass_only	symmetric_rectangular	4	0	0	81.77172088623047	True	4	0	True	[]	False	0.5855527614481083	0.4420571676317163	12937	33026	12650.452211492473	5750	3291	15827	7758	4c0ed7223f61fd33de29db955d1cbf8c96beb7311b35dedbb8949c6b37a89f06	50331353c90c3cc3d2003cce6b0fe3f3baf43ec4493d878ded250760d4f20fda	b9757d9d7cc69b77e2ecb9848d7a4e2142a8db7afefce7d78e0b4551a9f0ecf4	daf2e9e646fff21fb6860a8c1403eb0c7745f3e8d892695bf537e97571dc4387	0	0	True
73	73	1	exact3tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	exact3tag::symmetric_rectangular_mass__category__plus_abs_h_delta_eta	symmetric_rectangular	4	0	0	129.8968825340271	True	4	0	True	[]	False	0.5855011489212812	0.4417995207905408	12936	33015	12641.792583891065	5750	3290	15827	7757	c07748b501d4db51b134deaeec14f35c9e8a3f368678eb23cb835273a106ea13	15181118249fbbaeb18a5e511265e5601de98ab92799f0a4077e72582cd6400d	6fb4c0423e6e158c60d407f9642240b9ad50a99c26579f288d6f4f6121b182a9	0cf5614f53f397b947b0acf2ba7b2b7ddf0395edd4c6bedad390294ad4c7ef2e	0	0	True
74	74	1	exact3tag	symmetric_rectangular_mass__category__plus_h2_pt	exact3tag::symmetric_rectangular_mass__category__plus_h2_pt	symmetric_rectangular	4	0	0	128.88628554344177	True	4	0	True	[]	False	0.5841827130152214	0.4409208371584834	12900	33010	12581.792057264649	5750	3272	15827	7736	d565c0738340cba6488d67aae6b73f7ed151f3a0b6d95a6875992f6d3250da17	8ce3a5aa179340644b1c0f6b9df37bbea94e65988f24325a8ff7da6183270038	5d04114ccb1d21aaf3b83f378ea555d026a1c583edbab024599fed687d92e9c3	a3891a3696901c808c76b795900e1521e9dff5ec9a0d667b8f14ce68f60d9a48	0	0	True
75	75	1	exact3tag	symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	symmetric_rectangular	4	0	0	227.39574694633484	True	4	0	True	[]	False	0.5854618846397747	0.4418406274431444	12935	33017	12642.89781569053	5750	3290	15827	7755	c8654cd244263b441e4955f2d7619d7a80ac4f02fc7402f91f4e10da7b48739d	b17b432ed6f6069e3b7d8751f036b4e4f9cd58630c8973ee7248abd378dc4c7c	3e9c3c0b375053f438ba0079b8e7fb8370aa9da2c2543c81a527b8b446f1ec35	8769616ec3300f9e96503eef133ec273e173f3abad8cb7e8a2543325bb7bf1a5	0	0	True
76	76	1	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	symmetric_rectangular	4	0	0	266.54448795318604	True	4	0	True	[]	True	0.5860156196375269	0.43219510543367007	12941	32812	12580.509574368727	5750	3277	15827	7690	3954b63812a5ccae730ed9b26af8315a3a316f411e16fbc42618a96bff336e15	3c0487c7790f41bd096f6d67d53dcc886d8a9854a7f08919ec866d68ff0c99a9	fd797861287a5ead4a52458e7a4fe51cb441ca38034275ba2b6d9cfc7bcf96f5	3ef3de5c2cfcfe9bcd065e33cc0bc7576c370b9c50a0eb7d8f0f762251b68121	0	0	True
77	77	1	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	symmetric_rectangular	4	0	0	357.5417814254761	True	4	0	True	[]	False	0.5854597037643668	0.4418505235225149	12935	33016	12643.05139373346	5750	3291	15827	7755	d574f5aecd7e1493356650f4369e82541913305c6b874d12cd690175ce6c0daf	a71a2e7e37db859fb61ac75b1ca1fd7f6e38292b62736ce8e022c5c539d0dfca	8e012481cdffe999bb85a13e8dc236418dff7be549e3c3ada2cfe3aeec4e65b7	cdbe66f33eff161fcf4effc05534df88b4c42f835e3557ee4f076b2ad1a37d27	0	0	True
78	78	1	exact3tag	symmetric_rectangular_mass__category__plus_max_drbb	exact3tag::symmetric_rectangular_mass__category__plus_max_drbb	symmetric_rectangular	4	0	0	134.06047677993774	True	4	0	True	[]	True	0.586216015858103	0.43732495231590385	12934	33074	12421.108151078479	5750	3289	15827	7677	cb7bc410cf26b0136086002ab10db8fddc2748db37c665fe8391a574a8a07207	7a3e4d5719038a53003f4210c14be8fe5eb375c6928978138331022bf868969c	9bef4eb0e31debe7aff549de17dbe2ea74214321208b9a124e69bc5d4689e941	ffe18b3dd27bfcbdba572a0a666c6c7611aea8c6bc4392449bba859cb42fdf7c	0	0	True
79	79	1	exact3tag	symmetric_rectangular_mass__category__plus_mhh	exact3tag::symmetric_rectangular_mass__category__plus_mhh	symmetric_rectangular	4	0	0	142.86121535301208	True	4	0	True	[]	False	0.5843297743047706	0.44135949348164355	12901	33046	12624.949182544175	5750	3293	15827	7733	dddccc34aa822f0076c1bc2162f9807a03b22dd08171d3a89f8ef9e28e0a30a4	6a1ee2ab5fec0e5de476446d1c195cde1972cf1bb1d6d810638cb642630daa0d	0bb43d42ec7a71f389fe35a51bc19fe704cda55694699b881ebdcfa7db56bf1e	a9bd283e500766b781a71ce6ffa4de8e96af99eb81f567ecc7bb0644005e4f85	0	0	True
80	80	1	exact3tag	symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	exact3tag::symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	symmetric_rectangular	4	0	0	212.83755898475647	True	4	0	True	[]	False	0.585412100673752	0.4417373497505245	12934	33012	12639.673585542929	5750	3290	15827	7756	ab6be59db5e59becc72c0c88e2046b0d7aa3d50dd0228c978b5a22c6136fa0ff	f9f71fd1c1d751126b10925cb959f636c7ffa9d2f070bcb23664cb37e8884c21	356b711cf63f840f6e7e68a5c5d288a9dbce74967b107f354dd48a4b478fe753	cbbb970ff40f930453734117918e795ffe0b07327f039c436f48cc2c877ecccb	0	0	True
81	81	1	ge4tag	asymmetric_rectangular_mass__category__mass_only	ge4tag::asymmetric_rectangular_mass__category__mass_only	asymmetric_rectangular	4	0	0	48.64760971069336	True	4	0	True	[]	False	0.5846080954997787	0.29204817806235334	4361	5024	3173.4435151590487	1911	1074	4240	1163	54cb71586647c271fd36288f8545d25c0205b6471dc8f87c660f35d40449f71a	a133e72b73fd9f29a64226df83d874f0434ae210f6e85babd5092989c9da24ee	1a0e3e741e081e6c587f4e755e8d9c0ac88ee6b7f2c565e999320e9124e84df6	d2cafe0c0c771f0969193afb887047f2357a0039a2c366e23b5256e38f82bf6c	0	0	True
82	82	1	ge4tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	ge4tag::asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	asymmetric_rectangular	4	0	0	54.43787717819214	True	4	0	True	[]	False	0.5854179908469569	0.3371678481457719	4360	5899	3693.186954241076	1911	1095	4240	1404	65dda9fa16413cfb1237e95319488867ed4e720d530c43432f98e5554de90763	51b9c60d78e0031bd57d21d8eec22466f3ec0d6bbcf925c5ddada19e6e01d98d	ca6c8b01a08ee68e364736ce5c8bdb266fe2fb7e246ad8d35dc11fbd05a0a574	06d432de24384036c040612fd423715590e88f73ebcdd56a2ea3f07a269e62cb	0	0	True
83	83	1	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	ge4tag::asymmetric_rectangular_mass__category__plus_h2_pt	asymmetric_rectangular	4	0	0	96.59525895118713	True	4	0	True	[]	False	0.584281352373039	0.3196175227172838	4340	5686	3441.875923547005	1911	1150	4240	1353	36b9c5ba8a9752bc4396298eaf5a1f12f16218e86a382f2b46e5917b3a994da5	7e63d63abb81c54fb0b51a9cf5414a5685d77579b88f41e2e824126d99b5a732	6f5ce77e3d8967b64338f9c63072a4c28495f9862a0ecde836ab9a88a3bf14a1	7f68c76a9726d6be754134b2e43566c505a4a951898bcac2eba220ed804878ac	0	0	True
84	84	1	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	asymmetric_rectangular	4	0	0	117.71790027618408	True	4	0	True	[]	False	0.5792071914509151	0.339445862870553	4305	5939	3624.4091079235754	1911	1092	4240	1401	0c675662c36a1fc36542d8bfc1b3be16c617ad4479e7dee9fe7bca96c67003f6	9cc0fb8a56feb5a04b0c3123895d50efb81496568c65de4270b00460dcd614f7	c467b48e5255847f7292b562d44fa6e80ea19f28c81a3639f33d01a8331d569f	56d377119cb4dc015d787b013449990803ef17f99eef41f8b4b714ea922da8e5	0	0	True
85	85	1	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	asymmetric_rectangular	4	0	0	96.30969405174255	True	4	0	True	[]	False	0.5810554289045579	0.29706781230633617	4317	5434	3374.9752106544483	1911	1123	4240	1254	2f651cc6e6cae67fa61c194d2348718d82db7450c7f130aac5fd7d131a440421	f572ab76784bd9d8cf08bc632ebb0ae17108e095d1304d3f8aa88301d49f657e	46d820f3ffb1dc239a816c38c9d2f7deb89111df696579d63911d78a3ab72d66	a75194f67b1a18bd9ebc1950207e5b4e8a12ecfe172723bdd0141e1b36e17ae9	0	0	True
86	86	1	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	asymmetric_rectangular	4	0	0	110.17466163635254	True	4	0	True	[]	False	0.5779546222062532	0.3395686649566261	4293	5980	3677.604355275803	1911	1092	4240	1401	be9649fe5a281b94be255fe087a4f787a810deee36f3a5a1babd917174075ec1	a5ecb454ce092c34f48af74aa6d85ca0cec537ac394b8350187dffc1a22bef75	8a11ea49e87ccbfea33bc093822399194e64a3e3171ec20afb3e318eaad943e7	da6425c02f45707c7eef46dfed7b08e706dde19962c5f7eb4cc2c7f8f5ead7df	0	0	True
87	87	1	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	ge4tag::asymmetric_rectangular_mass__category__plus_max_drbb	asymmetric_rectangular	4	0	0	69.34219455718994	True	4	0	True	[]	False	0.5846278463747948	0.31118549918514704	4331	5589	3250.991296313428	1911	1126	4240	1282	077736388c5071238ccb40e0e804dfef59ec7798014b02061c538964901f8e1d	5b893e2f9ac95fbb9f5e8f5429d7c884c3b6c6eab249d28cc165fd8804e9e224	74af58f955acef85282254961ae9ae0cd2b8ee62548bb63ac74974e4f1f739f3	ec380f6fa9663beeb2ffdc8150a8e463193687e2df0a68a918f8647659877ac0	0	0	True
88	88	1	ge4tag	asymmetric_rectangular_mass__category__plus_mhh	ge4tag::asymmetric_rectangular_mass__category__plus_mhh	asymmetric_rectangular	4	0	0	44.96936583518982	True	4	0	True	[]	True	0.5859841316666863	0.32465717038248443	4352	5698	3606.7479938920765	1911	1114	4240	1285	3c386afeafa32908ad452f8fd7f8077baea543ff8b98f91a375d225a8b17bd27	33587eed677255d29ef25546885c0b44a23aae45fff4c356113e2f00a801db38	58331832999a2972c66877787b5a8dc258570736908ca706f1ce44b85d3279ee	b751573a693d8b497c1e766b0f51cf5cb1d6c034542c4eb0a198094460406888	0	0	True
89	89	1	ge4tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	asymmetric_rectangular	4	0	0	64.63400435447693	True	4	0	True	[]	False	0.585264646148574	0.337112175753487	4359	5897	3692.2305576547205	1911	1095	4240	1403	a1c2e168b1be0012ca9034c1a72182d3b2e9ff9d920268f7542b6279ca10a8cf	0eb1bef6833d7a2e1ae95542715e3669878eb00fe33ae51b8d13b8c7d87f2cb4	c689ed5ec377d098b698ed409a94dc765987207c662206ebc2142bc288a24e29	3fe5224d351431c855be0cf871dd6f50ad6f13a0566d85738f974248cd0f8d80	0	0	True
90	90	1	ge4tag	radial_mass__category__mass_only	ge4tag::radial_mass__category__mass_only	radial	4	0	0	23.495630025863647	True	4	0	True	[]	True	0.5862100658214381	0.2963750416433119	4374	5187	3332.0249234111825	1911	1108	4240	1160	f70687bf59e9f88b521b16e6ad345dc989a1384b067f26b653e9747b25e82fc3	058ec34e885804465e9c17886022f3564336811b6eb7fb4a2c56db904e010e82	293c8d45aedab69f855218f88e3d6cf5cf08f0eb8b67c1375d9625ef43673279	1e3aba9e2f29c7f9b194e945d8875805a3e41cd123e17310347cc048f669eda0	0	0	True
91	91	1	ge4tag	radial_mass__category__plus_abs_h_delta_eta	ge4tag::radial_mass__category__plus_abs_h_delta_eta	radial	4	0	0	69.06036400794983	True	4	0	True	[]	False	0.5856340836642456	0.30510220931281157	4380	5361	3453.127155792782	1911	1105	4240	1200	a6983d8e88e6ec0f2b744a21adad70963eaec1575a51e962f80bbc9c3d331509	734f225d2f13f3c0de95df8c2140eb92cbf21b1cb781a72c116f0295bb5e94fb	9bcfb0923686eb1a542680eb536b442efe7a373daf3c2795aea35cce0b9a7862	9a0f9d1f444752e4dbbdb2630fea2bb98112ed04fc8b3793e1e9af105d5a343f	0	0	True
92	92	1	ge4tag	radial_mass__category__plus_h2_pt	ge4tag::radial_mass__category__plus_h2_pt	radial	4	0	0	35.46669411659241	True	4	0	True	[]	True	0.5878527674051536	0.2981300089419435	4380	5238	3340.427396491556	1911	1108	4240	1159	d3677d46e8392c9ea76ff179f1c211fcb3e023d794b202586fe47d2f4220ca58	bb479da8e8c252f380e61662b1455429a80a334b50d094b829c5958be1a3ae61	93aeba0e8110c00633a6b92f90cbb14b31790f618d6b74c1aec8299df733b86b	8dc09794decee5c098bbb258d29698d10f0d2dffcda92974fe3b53b2c462fb7e	0	0	True
93	93	1	ge4tag	radial_mass__category__plus_h2_pt_and_max_drbb	ge4tag::radial_mass__category__plus_h2_pt_and_max_drbb	radial	4	0	0	82.64039278030396	True	4	0	True	[]	False	0.5844798532451181	0.30002862927150337	4344	5362	3478.379171711841	1911	1128	4240	1220	4407498e756513ad10b592ee83e0202bd994f280a9a2d3522208f5d3a5e5ff26	4367b79c3ba24d0e029cdcf8d18907bd2408e051cb3c9e26c8f079d3eb38cdc7	3002edaf46faec7fcec3f0fe0a7ba52967b96d2e6a96da2ffd73bfbed1d1c450	0a02999ce7a12d195623363f95bdf7226bbbeaf801e893fb17cf21077278f082	0	0	True
94	94	1	ge4tag	radial_mass__category__plus_ht_candidate_jets	ge4tag::radial_mass__category__plus_ht_candidate_jets	radial	4	0	0	34.54533004760742	True	4	0	True	[]	False	0.5840427985897967	0.28937069604968524	4354	5149	3277.8483478930875	1911	1101	4240	1147	a97ab992d5d58b6f1ffc270b523e1faaef90f288976e0351f22b3fd8cecb491e	ce4205b69eb7e5749170ac8d2c047a86a0378ec422f3d0c802c81544da759fd1	f4079c99a0eaf19f4e1efdf380f7de24e3f1946223e1bfa342e3759a82aad704	14e657db472276deb7bd17ea987b85d8e7b6edb6171ac43e5bcccaceec0e5790	0	0	True
95	95	1	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::radial_mass__category__plus_ht_candidate_jets_and_max_drbb	radial	4	0	0	59.05387568473816	True	4	0	True	[]	True	0.5866238017502532	0.2878174451647407	4357	5274	3372.037001824306	1911	1113	4240	1202	365107c292f6a2683aaf4eb528d983c663c1e06f57d90f759be3ca065fc96843	a818ef25a760aab19a17c3b4481a17b1cfac190db6c976cd866b64d802de72d6	e9d6a54b73659f8bbc065618c18e99ec1b6b3182e4a5bebbbd040ce72d0d40a2	45f92dec17caebfffc6cec8166fd852bdd3c9eca900d595ad4d508cca981cb38	0	0	True
96	96	1	ge4tag	radial_mass__category__plus_max_drbb	ge4tag::radial_mass__category__plus_max_drbb	radial	4	0	0	33.72134208679199	True	4	0	True	[]	False	0.5825096840125088	0.2923384272700713	4337	5203	3357.240025043517	1911	1116	4240	1176	0d0720f02bf6b19a70481fc7e213796592d41479b00424cce76a4d1f4fdde97d	b09dd7f04557b9e480753bb68d6dc153b9f49ffe634e375774be875ec7ad29e6	bb71a310bff50821fb6da4b38b2f7ea6170d02848a728b2c73ce06ca279fd9e6	aa34d3c336c67b560572f71d2d3c4ba4db58cfd0dcd62f344eeaf83fbba155bf	0	0	True
97	97	1	ge4tag	radial_mass__category__plus_mhh	ge4tag::radial_mass__category__plus_mhh	radial	4	0	0	75.67984747886658	True	4	0	True	[]	True	0.5861167814191948	0.2964272022302059	4373	5190	3333.512717415445	1911	1108	4240	1158	bcc7f40154f855a8de41ac60efe57f98ae2ced3d84ebf4291c319394978540d9	88bb2720185adb5d5b579f8ea39cf417a0e3b53e3dee58411d15c1c9538af47f	2c83d3e0cd58ef33e76c7709a9fd256687666068bbb7811b6e33db859229c251	d9c7268d11ca6972fa81baf1c343af9805dd71bd93b2795d56fea6f4ce8ee5cd	0	0	True
98	98	1	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::radial_mass__category__plus_mhh_and_abs_h_delta_eta	radial	4	0	0	53.157588958740234	True	4	0	True	[]	True	0.5860573242724352	0.29631926097289746	4373	5185	3331.048258865709	1911	1108	4240	1158	d7813351f2ace7537c85165255d7eb07faf09349275c17f1efc1441586a516ee	88bb2720185adb5d5b579f8ea39cf417a0e3b53e3dee58411d15c1c9538af47f	22567ac274177621b12c9080f75b205f58f56a4998ebd09762190ecb2a7c377e	e393ad54dad2378d103553b1fa481ce32864769c1550436ebeed7c5dbd01c131	0	0	True
99	99	1	ge4tag	symmetric_rectangular_mass__category__mass_only	ge4tag::symmetric_rectangular_mass__category__mass_only	symmetric_rectangular	4	0	0	35.93366193771362	True	4	0	True	[]	False	0.5853268794141929	0.2998972289421151	4366	5243	3498.359503991802	1911	1100	4240	1172	11e8cf7f4d1c9de1cbdb721e84b6c961f68a88beb5453821f35b4fc16f54a116	38da7242538671cce04f8a2b0852ac1c5b911c273de3c3c811fd8f0ffddb5f27	d9c6a82f07ff5d4f0233fb06f3582962d2ea621c10efa64139c746e0b8787eb4	59477d8e3d464f8e45f61560b36d2cb8302ecb4e7db0a32fb726eaaec7c6dcf4	0	0	True
100	100	1	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	ge4tag::symmetric_rectangular_mass__category__plus_abs_h_delta_eta	symmetric_rectangular	4	0	0	49.69507122039795	True	4	0	True	[]	False	0.5846835464167847	0.3117364657350151	4379	5451	3571.3887331587166	1911	1103	4240	1227	a5c06e83a021bb74f41b2b6f92d6216edf104c9bb4706b327ec859b3f78995d9	fd3823555df9ac23d725f931325a1fc40a82fcbcd8fc92b8f02696f932649be7	69edefe62f5c2a8b1a9b31b5a29dd241c411a7a09fb6345e1ab38f83efcfcd04	603685b8f06948ccf9df0dce33c4238e909b0a3b4203986501f1b7e97fd5b665	0	0	True
101	101	1	ge4tag	symmetric_rectangular_mass__category__plus_h2_pt	ge4tag::symmetric_rectangular_mass__category__plus_h2_pt	symmetric_rectangular	4	0	0	36.17965769767761	True	4	0	True	[]	False	0.58517413786519	0.29961439616770114	4365	5239	3494.8301295030924	1911	1100	4240	1171	a3cb251af28c19941b33c7b44333327a1f9e994af02e04855fd97b1be3300bb7	30340127e5a52b4fa9b862ca1088e84682b214403e956a68ddb361d91d7ea228	ee0c574da5f0008a9f82606313b2424e6e551d1d15d249891875a4dd4bfdced7	bd8fca32bd099eb879aea0581cbca4dc0135861f1f8b92fb1156fe4163a9ce0e	0	0	True
102	102	1	ge4tag	symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	symmetric_rectangular	4	0	0	94.39290475845337	True	4	0	True	[]	False	0.5817520993062029	0.3027106829478548	4335	5328	3481.620395150831	1911	1100	4240	1171	e330214777640dc920f2bf7dd4bc7cdbeae77c68e6cd346a66a35aed48a04ebf	30340127e5a52b4fa9b862ca1088e84682b214403e956a68ddb361d91d7ea228	64ec37a6ddaf5089d07e681830cc58672541a2fcae13ad05c7c5395ed678297b	34ef03c51cde839940a955c82cb98b48dab4a3496249afa4dac6b7916cdbb22c	0	0	True
103	103	1	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	symmetric_rectangular	4	0	0	38.00507044792175	True	4	0	True	[]	False	0.5848103037289378	0.2931217678497655	4361	5211	3430.7613962579153	1911	1109	4240	1156	2934a6d6a072718a9c8a77ea3cedfb1ba1e17dce70362da29de4a12f373a345b	a01a8dc26a66f8e13fc553c2eebaeea99eb6fd1b5a232326026bf0b489b95379	76d7dde0320f1d7dae450690dca422cce49a1951e8edc8948cb9598f778a38d3	5010fd1ac7626b6b1148b4f3610d2ae0c8ccfbcebd09dcfb6fba5402bf0803e0	0	0	True
104	104	1	ge4tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	symmetric_rectangular	4	0	0	52.24791407585144	True	4	0	True	[]	False	0.5794401784294636	0.30150277354053884	4311	5340	3428.8588049127547	1911	1100	4240	1171	fa98e08feaa1af52784012d823c8c9b521e16f088ac70bebcff7f66f28f14ceb	f4608c46a17e658715d4d80747b46628129b531cd377a780508fe8f9ae840543	3dddc658286b356fa6091d422c78dd7aeaf818598968d7c9a5c1858a04a6cdf3	cbd77999685115a7fc5777ebfda2e0f2eed12a65ad7cc9e85695dcbbf79ed5d8	0	0	True
105	105	1	ge4tag	symmetric_rectangular_mass__category__plus_max_drbb	ge4tag::symmetric_rectangular_mass__category__plus_max_drbb	symmetric_rectangular	4	0	0	62.10315823554993	True	4	0	True	[]	False	0.5809937626567102	0.29540772235753315	4331	5246	3490.8061899968475	1911	1115	4240	1191	141cd1760363e5dd07e957151032e56768ec7253f79a218ec2d498e1f966b46a	37c3d7d50ba81a07d2d720aa5aaea20ae4bc0cade999e20d72fdc5985632a4e1	84bcf60ca24f9629d52d5204773bbe84144a4e12aed37c2abdb34d70c30c0241	6ce3de6f770efc180fdb20babae668c24bad927ab01841382c14dd3828685ae8	0	0	True
106	106	1	ge4tag	symmetric_rectangular_mass__category__plus_mhh	ge4tag::symmetric_rectangular_mass__category__plus_mhh	symmetric_rectangular	4	0	0	59.40699505805969	True	4	0	True	[]	False	0.5842905627644931	0.2999911658130366	4358	5252	3503.9237837792657	1911	1103	4240	1169	94e025af7cbbd790a460c69b3abc6b094dc377f7d8b3ce7a723908eca4e6eb66	e86a0ab7beaca974412390f6200a1fff22fa3b8efe74b6e900844d5a79ad4871	8016b27f67371f42f4d59c0ff4dffa908a31748f8b15cef46daa8cb43d3a9972	6d250d66c0ba0beb7a3dc2df164eed39cc459a84557067b008724dd14a347ade	0	0	True
107	107	1	ge4tag	symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	symmetric_rectangular	4	0	0	90.6754641532898	True	4	0	True	[]	False	0.5850536761214113	0.2997462253747206	4364	5240	3496.3692042378693	1911	1100	4240	1172	9dde1057d3f1b100e97379925b2410eb479810ef590897f2ca12d26a2895181f	38da7242538671cce04f8a2b0852ac1c5b911c273de3c3c811fd8f0ffddb5f27	4c2b47662163cf8c7e5e951e61454f77f0085672978acff50739c63f3e8ab8c6	e457df562e8c8c06c2e11b2133573994a8844f48fcbbf6d1cf8139fadc9b0f3c	0	0	True
108	108	2	exact3tag	asymmetric_rectangular_mass__category__mass_only	exact3tag::asymmetric_rectangular_mass__category__mass_only	asymmetric_rectangular	4	0	0	143.54689240455627	True	4	0	True	[]	False	0.5839995061213639	0.43145440651012024	12929	31667	11492.314931256278	5715	3284	16759	8458	7ad7ee6717be7c7e789bdfc7b245fe10945d94527524bd897d039f16a19afe51	6ce5bdf224668976438af452c19799a254f65d320426250e4ef73f971f9a8a66	a4e1a7ffebd2fd4a86705c36ee270643fe44a3cfbe5d2ce9d9505d4806f9958a	d196eb2e10ff1e58b9d66ed899fe7c43475467c0073ed3b4f8f8a428fda62d0e	0	0	True
109	109	2	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	exact3tag::asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	asymmetric_rectangular	4	0	0	176.66577649116516	True	4	0	True	[]	False	0.5853743523894095	0.44063401488684845	12914	31742	11881.290993214048	5715	3335	16759	8384	ed81081950c00b9880b8fc645a36cf6c7c43b699534f3acbfbe94306bf2d1e74	d140fc1098f772bd66fd98100890733bb4e8cf905472df5759b9a17816d272a3	0c116f3a8a32b54f5b12da2b71e38c17a58c5e1428caff39fea8132c60ab8514	955e03b20ed1211bce974685e59fa2e5feb3c7ef41465f35bdc03ecce3515bfb	0	0	True
110	110	2	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	exact3tag::asymmetric_rectangular_mass__category__plus_h2_pt	asymmetric_rectangular	4	0	0	270.56183767318726	True	4	0	True	[]	False	0.5853334324167495	0.4407138860697369	12913	31744	11883.852579413886	5715	3335	16759	8387	406fca9c762bb746c53fded762c02fcb11188d0995b0a1fdf6c5eaf054a9bbf4	88ebee56b83b0cb417c8ce8831c588507dcf9f9dddbe2ec38a1e5dfea6f0c939	1746fc12fc8508ea0f747bf5569543eb09b19192bcbe703f0a31a39735aa02cc	a8d4fb6d0cbc10b5e96181281f5cf758acb9b2bef9484c15e9096978cca2d77e	0	0	True
111	111	2	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	asymmetric_rectangular	4	0	0	255.26620650291443	True	4	0	True	[]	False	0.5852297157558369	0.4406088714863725	12911	31739	11880.21435305899	5715	3335	16759	8385	9de9d1fd29cbd980851eab8cbb4a0c4c550494585e1384e1761c527b40bdba61	5c72e27a5680a80acd588635b77ad34c9fdb9d74eff1f3d137d0a3ba0e2982ae	df7c16ca0aba22c16a138abbbe6bb7f2e95279dca280fc445150b0765d875f93	85cc18f723c344b8f0a9fba3d2a287e60788d9c991214d3076c01821fa863ee4	0	0	True
112	112	2	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	asymmetric_rectangular	4	0	0	352.75995564460754	True	4	0	True	[]	False	0.5853982781981704	0.45035051537180115	12905	33409	12322.962991833228	5715	3263	16759	9010	a594b7e7d411451969189cd32ee7949691258dc4e993826595dc75eb23e5d038	4f2da953ef301e80d8844baff6fb5a08829aad979071cbc78234c91b3bdf121e	1714014c04256cc7df4db4d14019cc35187af550c7090231e91cfda681fe2426	95fb1f052fea14bfc8b26ce26c8e2baceb7ccc399b24b08f17168a560f41f2ba	0	0	True
