population_kind	sample_class	process_or_mode	campaign	transport_id	candidate_rows	coefficient_lookup_key	coefficient_registry_match	generator_weight_transport_class	generator_weight_join_source	generator_weight_join_key	candidate_to_generator_weight_join_exact	source_event_to_candidate_cardinality	candidate_application_semantics	run2_yield_coefficient_per_generator_weight	train_candidate_physical_weight_application_authorized	selected_physical_yield_calculation_authorized
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_072	74	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_073	58	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_074	58	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_075	44	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_076	53	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_077	69	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_078	63	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_079	55	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_080	61	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_081	58	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_082	65	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_083	57	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_084	59	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_085	60	signal|ggf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	14.516454378125619	True	False
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k	612	signal|vbf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1.3823583076322536	True	False
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9403_10k	691	signal|vbf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1.3823583076322536	True	False
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9404_10k	635	signal|vbf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1.3823583076322536	True	False
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9405_10k	605	signal|vbf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1.3823583076322536	True	False
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9406_10k	645	signal|vbf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1.3823583076322536	True	False
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9407_10k	639	signal|vbf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1.3823583076322536	True	False
ordinary	signal	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9408_10k	617	signal|vbf_hh4b	True	uniform_member_constant	frozen_member_constant	not_required_member_constant	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1.3823583076322536	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1120_seed1211120	1	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1120_seed1211120	True	qcd_variable_frozen_fragment	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/docs/checkpoints/hh4b_physical_normalization_qcd_train_generator_weight_transport_20260729_v1/qcd_train_generator_weight_sidecars.tsv	source_tag,event	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	707143.57182054417	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1033_seed1201033	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1877598.5101891297	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1034_seed1201034	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1034_seed1201034	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1899808.3429882334	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1037_seed1201037	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1037_seed1201037	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1855133.0483336914	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1040_seed1201040	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1040_seed1201040	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1893738.5771778080	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1042_seed1201042	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1042_seed1201042	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1891436.8733218495	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1043_seed1201043	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1043_seed1201043	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1874527.9428083101	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1047_seed1201047	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1047_seed1201047	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1877412.7399453226	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1048_seed1201048	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1048_seed1201048	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1870331.7444193054	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1050_seed1201050	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1050_seed1201050	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1859216.2725978697	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1051_seed1201051	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1051_seed1201051	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1876057.8456415732	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1052_seed1201052	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1052_seed1201052	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1862927.4545450717	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1054_seed1201054	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1054_seed1201054	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1897983.5992051809	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1057_seed1201057	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1057_seed1201057	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1877089.0757715997	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1058_seed1201058	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1058_seed1201058	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1871681.5063234599	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1878162.3361960625	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1060_seed1201060	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1060_seed1201060	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1885456.3774051634	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1061_seed1201061	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1061_seed1201061	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1877297.6471505677	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1890208.2810213513	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1879282.2514956720	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1883662.5411995160	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1068_seed1201068	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1068_seed1201068	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1877471.5676985915	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1070_seed1201070	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1070_seed1201070	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1864524.7378646821	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1071_seed1201071	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1071_seed1201071	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1866671.6837671066	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1072_seed1201072	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1072_seed1201072	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1872678.6341928204	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1073_seed1201073	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1073_seed1201073	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1877763.8178072388	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1075_seed1201075	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1075_seed1201075	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1872372.1060737234	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1076_seed1201076	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1076_seed1201076	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1871467.4525532479	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1079_seed1201079	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1079_seed1201079	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1868316.1552506393	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1080_seed1201080	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1080_seed1201080	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1869233.3459001258	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1083_seed1201083	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1083_seed1201083	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1880293.9733510573	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1084_seed1201084	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1084_seed1201084	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1878583.7949782442	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1085_seed1201085	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1085_seed1201085	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1875447.1617802916	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1086_seed1201086	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1086_seed1201086	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1861731.5685316092	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1088_seed1201088	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1088_seed1201088	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1873212.1254155825	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1090_seed1201090	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1090_seed1201090	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1881549.5607954317	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1092_seed1201092	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1092_seed1201092	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1872786.1258219767	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1096_seed1201096	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1096_seed1201096	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1855886.8984099869	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1097_seed1201097	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1097_seed1201097	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1879049.1073708860	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1098_seed1201098	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1098_seed1201098	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1901020.8411379955	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1099_seed1201099	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1099_seed1201099	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1857286.6729124494	True	False
hard_qcd	background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1100_seed1201100	0	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1100_seed1201100	True	qcd_variable_frozen_fragment	frozen_zero_candidate_fragment_closure	not_required_zero_candidate_rows	True	zero_or_one	direct_source_event_weight_on_unique_candidate_row	1882106.2277389972	True	False
