relative_path	categories	matched_in_path	matched_in_content	size_bytes	sha256
scripts/delphes/audit_ak4ak8_normalization_inputs.py	part		part	5561	675ed4a0253681372e42b5ecdfe336b1204f15fac5a02952fa489d1d220810dc
scripts/delphes/audit_hh4b_spanet_readiness_v2.py	spanet	spanet	spanet	3382	f65c4bc824fc9b05c0fef0df569f7f9beb77aaf324a1d4dd17e709c0d8f9dcc9
scripts/delphes/audit_spanet_npz_current.py	spanet	spanet	spanet	3365	b2b2f92ed140e29d1dd4567dde520c6cf32549521b4edcf2e029c1624859ff95
scripts/delphes/audit_spanet_qcdplus_root_inputs.py	spanet	spanet	spanet	4432	4ec9a6ae1f2cb9984ea0836a878b51028d0f9fab2db632fd8c6b347b2901c20c
scripts/delphes/build_hh4b_spanet_npz.py	spanet	spanet	spanet	18816	60654d1bfa44f0ca1b66d04491178953fa387e0674825518f69ce42b311e28b0
scripts/delphes/build_hh4b_spanet_qcdplus_npz.py	spanet	spanet	spanet	19028	778575573e5e013bb12c07ca3f482f883ac91610fcb2fec422aefc1f9e66e5c7
scripts/delphes/inspect_hh4b_root_branches_for_spanet.py	spanet	spanet	spanet	1209	ea2edd7c3203cb84a2609a3bc5105d43150aa3e92c41c5d1955346f34f61b977
scripts/delphes/make_bdt_v3_results_summary_readme.py	spanet		spanet	8680	11f55d01170de9c4752f66ff7fc5201bb53fb0ddcb23593a140032e5e8d3686c
scripts/delphes/make_dnn_v3_results_summary_readme.py	spanet		spanet	12003	77cca761855174339aa2464f00f1d710ad5aba7edb6203a50bb451db55d62309
scripts/delphes/make_hh4b_reconstruction_method_comparison_v0.py	spanet		spanet	8019	22bc4fd7280da600db133575fe24fcfbd3ee5dd28a2484390c7280888fe7d55c
scripts/delphes/make_hh4b_today_summary.py	spanet		spanet	10784	ba8d37aa809508b673405f36f012ce144fc3ea8742b1d9928464960b45158a1a
scripts/delphes/make_lbn_dnn_v3_results_summary_readme.py	spanet		spanet	8065	a3567a0f2b6d6adc12f3078558465a08335367700072df16c203fa7742435346
scripts/delphes/make_spanet_qcdplus_lumi_projection.py	spanet	spanet	spanet	4230	9c8bd027842469edb28645388653bfaf60623bae5249951ad84ffe965e45e780
scripts/delphes/make_spanet_qcdplus_results_summary_readme.py	spanet	spanet	spanet	7973	190862b46f50f7533fb7e8acfce408ec4e1aea21d8296277a2286745f0ef209b
scripts/delphes/plot_deepspanet_twohead_qcdplus_diagnostics.py	spanet	spanet	spanet	7239	5cdd781d5f982dc936884c2889265278c0f58718830564d30a47505008affa65
scripts/delphes/plot_spanet_qcdplus_diagnostics.py	spanet	spanet	spanet	8191	b7d35445d2568cf29c2e49a6f7ad4baf8c8ea8ca80a5684ebca1c5dc741661ac
scripts/delphes/run_lbn_dnn_v3_qcdplus.py	spanet		spanet	17314	1460d2967ecb198c2455d04f92a02fd1189ee60bf7842ada6c6d5c54c7697ca6
scripts/delphes/summarize_deepspanet_twohead_stability.py	spanet	spanet	spanet	1562	6dfe984b80ae7b15687cc3b1628158254790d846efeeb878ed95e9a7565b980e
scripts/delphes/train_hh4b_deepspanet_twohead_qcdplus.py	embedding,spanet	spanet	embedding,spanet	25975	1540c1f47ebcbbc28a566c9bec8a8540a530c3a2792ab77dbdf1c105a1547d8b
scripts/delphes/train_hh4b_spanet_qcdplus.py	spanet	spanet	spanet	15454	c57ee776649ca99ee1d39c6902d0e2d4878cad710c782dd4807a198589863f14
scripts/delphes/train_hh4b_spanet_toy.py	spanet	spanet	spanet	15448	3b2197e0096b19b19b0350469eebe6ca3cf2ce3ef5a982252d9871abaa708b6f
scripts/delphes/validate_hh4b_spanet_npz.py	spanet	spanet	spanet	1989	2975af3fdf2c29e2aa1e18936e4121ec4d839483a217adefa36d373622623f11
scripts/diagnose_hbb_decay_modes.py	part		part	25234	b1b26879c60a6602a51339852c8afcdbe8d75f727e8f2ad3d1f3e108fc1da623
scripts/diagnose_hbb_detector_response.py	part		part	29450	111c7777549c7fdcfd9c67e568557293ccb150c14b8bdcd5d1d2d18c49b02e6c
scripts/diagnose_mbb_shift.py	part		part	16927	8f79cb199db416311abfb20935675f38983548ad3ae2ae972d5cc02a8a6e1020
scripts/evaluate_hbb_pairing_with_bjet_correction.py	part		part	18566	054bb287e00f043abc090f1fad7d9e52abece4bc8a0bafa979a0135994aa03ec
scripts/evaluate_hbb_reconstruction.py	spanet		spanet	12710	6e881cde39105d5120b7cb4ae1eb93fe190d3a3013a0bd338d9605fbaabdbc32
scripts/make_hbb_bjet_regression_dataset.py	part		part	37457	559beb94c5ef8a40dafaa6a43f5ab0a6c767e0dda4f4f0046c54ac7c72fad81f
scripts/make_high_mbb_tail_event_scan.py	spanet		spanet	6852	ae0aaaefb5aedfe476c89efb9042f2f1e12f4c6d4567aef3daf36070b0acddac
scripts/make_min_bjet_pt_cut_scan.py	spanet		spanet	9497	45385ae0433ae28214509891f2584b248021c2d6e4bf29a7ef44a67cb9e25624
scripts/make_signal_background_plots.py	part		part	12912	2da53cb4951c63a9124212d59ab9b7b296598b2de262bba5677996578931f229
scripts/make_spanet_hbb_assignment_dataset.py	spanet	spanet	spanet	17748	fa8b9758b4e0d9f4da1bd075394851158e5490d2c0dd0e002e7971f0b9dfe947
scripts/optimize_hbb_eventwise_correction.py	spanet		spanet	19767	f2f229b733471a3ecbb73a425569e3d170fc898c022b0e704594f16927a6c582
scripts/production/run_hh4b_ttbar8_canary_retry1.sh	part		part	12288	e3e3431cb910bda305958ed9c19cc011e9581326dda8d6c43761dc349a053056
scripts/run_dnn_hyperparameter_search.sh	spanet		spanet	1576	e6d2de911c5f4eda16b7af5997a23164ceff5ee5adc45d360c06a2fe4465b127
scripts/run_hbb_pt_threshold_tradeoff.py	part		part	17713	214afcd4f884f726e8dec373811406bbce30b09beb069bb3cc709b5fcf3a06fe
scripts/scan_bjet_response_clipping.py	spanet		spanet	10925	3e5749cb74eee4b0dd14b5da36e8796948fb0f3ae7a79668b61bf9d6899ce04a
scripts/train_hbb_bjet_regression.py	part		part	40146	bdd9f57e7ca744ce53598e8c760300fc47f1f4309b44f3643c89f8779e48540c
scripts/train_pair_dnn.py	spanet		spanet	22734	a2bad41b46c27dc1d76d3399a2f593b3dbc833ec11ea796b1eea2478d543a12f
scripts/train_pre_spa_pair_baselines.py	part,spanet		part,spanet	18558	430d09e73f0f9a0d085c30652606d6a10d299d1f043377d7762c6641a3046c6d
scripts/train_pre_spa_pair_dnn_baseline.py	part,spanet		part,spanet	22507	c76a1951e36aa589ccd4747db091c23d9d87638205a5e93c5236d28817b55542
tests/test_extract_pn_c7x_spanet_signal_truth.py	spanet	spanet	spanet	5517	1ae1940d607186e1dce4b594b1714c6a1f2cd07d1a9be29ec1ee41ec998045d0
tests/test_finalize_pn_c7x_reviewed_checkpoint.py	spanet		spanet	3227	103b04c37f1483a1fee95398d04a7429246ac639796fd0531143b8e0475df9ae
tests/test_pn_c7x_spanet_common.py	spanet	spanet	spanet	3824	c1ab93da528ac026523a517099cae3cb501a119991be728f63534ad6a4e5f173
tests/test_pn_c7x_spanet_evaluation.py	spanet	spanet	spanet	2934	c2aa56380858ba59ee8bdbdb5c1c1952c253b360ad9d389b1f832e386d197f51
tests/test_pn_c7x_spanet_model.py	spanet	spanet	spanet	4426	6b02bc168b0203e1b999b36312c274da5fc256e4aa2c3e15fb902208b0e1fbd0
tests/test_pn_c7y_two_head_model.py	embedding,spanet		embedding,spanet	2898	fe20ccd8080adce31c3472e5cd5593e10eb02144bb3bd4bc3e696be24dbcfdac
tests/test_publish_pn_c7v_results_and_figures.py	part		part	5536	e9d6f1f955873e9162ea6c04cc4ba8c0ef30f87748703ad3a9497bc23bf5dfbe
tests/test_publish_pn_c7x_single_head_spanet.py	spanet	spanet	spanet	3618	73104ee0c8b495bbd9f7f7f26c47e4c0359a6001142bda885ccd5e920db9d97a
tests/test_run_pn_c7x_single_head_spanet.py	spanet	spanet	spanet	3614	be212d3ec3fc6ffb90b8de219347c8a3c77bc3ad79da5ce1e8dafdd419c20a0a
tests/test_run_pn_c7y_two_head_spanet.py	spanet	spanet	spanet	3027	dca0a6f69157ace9167eeaf543fd0a42f139c860a1ae7207f482bdf9726ab7e8
