region	mhh_category	btag_category	population_kind	sample_class	process_or_mode	raw_candidate_rows	signed_physical_yield	sum_squared_physical_weights	sum_absolute_physical_weights	effective_events	negative_weight_rows	zero_weight_rows	positive_weight_rows	cancellation_fraction	yield_scope
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	background	ttz_zbb	885	259.53956144321569	76.11408948441364	259.53956144321569	884.99756629067497	0	0	885	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	background	tw_antitop	18	994.51485100844911	54947.850933064095	994.51485100844911	17.999972193292912	0	0	18	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	background	tw_top	13	718.63462124856551	39725.839080803577	718.63462124856551	12.999995237523445	0	0	13	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	background	vbf_hbb	4	17.980411855703458	80.823904973249341	17.980411855703458	3.9999949347624817	0	0	4	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	background	wh_hbb	13	23.930868211283695	44.052833217923421	23.930868211283695	12.999991408335211	0	0	13	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	background	wwz_zbb	6	3.0515838576562491	1.5520281500622057	3.0515838576562491	5.9999968685715919	0	0	6	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	background	wz_zbb	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	background	wzz_zbb	29	7.424436603803894	1.9007703491537375	7.424436603803894	28.999957258616053	0	0	29	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	background	zbbbb	2044	7793.0485513346712	29712.409476985478	7793.0485513346712	2043.9811779822389	0	0	2044	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	background	zzz_zbb	16	3.1057462109479941	0.60285979936367617	3.1057462109479941	15.999838663979419	0	0	16	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	signal	ggf_hh4b	1284	18.497709323944946	0.26648676686392953	18.497709323944946	1283.9858964099044	0	0	1284	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	exactly4b	ordinary	signal	vbf_hh4b	1138	2.2396036106414483	0.0044076295874611844	2.2396036106414483	1137.9868097508056	0	0	1138	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	hard_qcd	background	qcd_hardqcd	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	bbh_hbb_4fs	14	20.36834791669871	29.63375704126306	20.36834791669871	13.999898705992832	0	0	14	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	ggh_hbb	1	66.935268771051128	4480.3302054528522	66.935268771051128	1	0	0	1	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	schannel_single_top	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	ttbar_inclusive	36	4060.9335619954595	458089.02434784343	4060.9335619954595	35.999948740135686	0	0	36	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	tth_hbb	82	83.683906671632911	85.402440553228899	83.683906671632911	81.999954456357727	0	0	82	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	tttt	396	13.868269735199641	0.48568187019790893	13.868269735199641	395.99770394946557	0	0	396	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	ttw	4	3.2558437738401516	2.6501481453518596	3.2558437738401516	3.9999721141046822	0	0	4	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	ttz_zbb	148	43.414364155417132	12.735212464149717	43.414364155417132	147.99965217109627	0	0	148	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	tw_antitop	3	165.57686756596257	9138.5670934084137	165.57686756596257	2.9999997584666271	0	0	3	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	tw_top	1	55.249683594756938	3052.5275373207537	55.249683594756938	1	0	0	1	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	vbf_hbb	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	wz_zbb	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	wzz_zbb	2	0.51242669849870204	0.13129060638659043	0.51242669849870204	1.9999993035381305	0	0	2	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	zbbbb	90	343.19518251652323	1308.7114288824127	343.19518251652323	89.999163072283707	0	0	90	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	background	zzz_zbb	4	0.77490609835116597	0.15012150810464209	0.77490609835116597	3.999956227746281	0	0	4	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	signal	ggf_hh4b	75	1.0804184721800141	0.015564192493754053	1.0804184721800141	74.999334240837598	0	0	75	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	signal	vbf_hh4b	102	0.20084344941804103	0.00039547558513213931	0.20084344941804103	101.99894175681953	0	0	102	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	hard_qcd	background	qcd_hardqcd	9	1247776.3782944663	450227813193.32983	1247776.3782944663	3.4581290728946938	0	0	9	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	bbh_hbb_4fs	331	481.36913124088227	700.05393210389093	481.36913124088227	330.99769872760902	0	0	331	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	ggh_hbb	15	1004.7997372169186	67308.249927842917	1004.7997372169186	14.999981621770639	0	0	15	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	schannel_single_top	1	51.072111516027782	2608.3605747055776	51.072111516027782	1	0	0	1	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	tchannel_antitop	6	828.0177995258432	114268.9400485943	828.0177995258432	5.999998565139868	0	0	6	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	tchannel_top	5	1158.5577999797561	268452.04218937218	1158.5577999797561	4.999984969185201	0	0	5	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	ttbar_inclusive	845	95340.587815499443	10757205.348454667	95340.587815499443	844.9989928202649	0	0	845	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	tth_hbb	688	702.13844494711145	716.56783331903807	702.13844494711145	687.9996183881866	0	0	688	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	tttt	1239	43.392636762053399	1.5197190321003036	43.392636762053399	1238.9927910300939	0	0	1239	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	ttw	57	46.395737938311079	37.764577145053778	46.395737938311079	56.99956577224301	0	0	57	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	ttz_zbb	1033	302.95392559863365	88.849301948563919	302.95392559863365	1032.9972101385308	0	0	1033	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	tw_antitop	21	1160.0917185744117	64086.418026472515	1160.0917185744117	20.99996905661056	0	0	21	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	tw_top	14	773.88430484332241	42778.366618124332	773.88430484332241	13.99999496542469	0	0	14	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	vbf_hbb	4	17.980411855703458	80.823904973249341	17.980411855703458	3.9999949347624817	0	0	4	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	wh_hbb	13	23.930868211283695	44.052833217923421	23.930868211283695	12.999991408335211	0	0	13	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	wwz_zbb	6	3.0515838576562491	1.5520281500622057	3.0515838576562491	5.9999968685715919	0	0	6	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	wz_zbb	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	wzz_zbb	31	7.9368633023025961	2.0320609555403277	7.9368633023025961	30.999955443111958	0	0	31	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	zbbbb	2134	8136.2437338512218	31021.120905867756	8136.2437338512218	2133.9803386702119	0	0	2134	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	zzz_zbb	20	3.8806523092991592	0.75298130746831848	3.8806523092991592	19.999782459808962	0	0	20	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	signal	ggf_hh4b	1359	19.578127796124964	0.28205095935768343	19.578127796124964	1358.9852304501983	0	0	1359	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	signal	vbf_hh4b	1240	2.4404470600594972	0.0048031051725933157	2.4404470600594972	1239.9857256794919	0	0	1240	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	hard_qcd	background	qcd_hardqcd	8	1216654.9355414438	449259268994.30017	1216654.9355414438	3.2948663151480462	0	0	8	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	bbh_hbb_4fs	276	401.37715820482833	583.71285882151881	401.37715820482833	275.99807113011411	0	0	276	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	ggh_hbb	10	669.91032458979453	44878.024018869117	669.91032458979453	9.9999911494167595	0	0	10	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	schannel_single_top	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	tchannel_antitop	6	828.0177995258432	114268.9400485943	828.0177995258432	5.999998565139868	0	0	6	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	tchannel_top	4	926.23233056045626	214476.91844847414	926.23233056045626	3.9999937353704444	0	0	4	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	ttbar_inclusive	632	71307.256087391579	8045459.889591652	71307.256087391579	631.99926921404597	0	0	632	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	tth_hbb	476	485.79190713190371	495.78551997484919	485.79190713190371	475.99973683544437	0	0	476	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	tttt	525	18.387979974154838	0.64403764473337222	18.387979974154838	524.99696298016579	0	0	525	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	ttw	45	36.640363670224779	29.833923862603534	36.640363670224779	44.999653953302328	0	0	45	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	ttz_zbb	662	194.14318180937963	56.936070116781259	194.14318180937963	661.99818438049635	0	0	662	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	tw_antitop	14	773.34615031407884	42718.942574424989	773.34615031407884	13.999978280446843	0	0	14	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	tw_top	9	497.53260475438998	27504.308178203966	497.53260475438998	8.9999970619094611	0	0	9	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	vbf_hbb	3	13.484941610320025	60.614652246121565	13.484941610320025	2.9999949433905346	0	0	3	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	wh_hbb	10	18.408663674462019	33.887911983206195	18.408663674462019	9.9999934621937001	0	0	10	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	wwz_zbb	5	2.5427798211311385	1.2931466024779599	2.5427798211311385	4.9999970663511109	0	0	5	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	wz_zbb	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	wzz_zbb	18	4.6078242031968246	1.1795595853678755	4.6078242031968246	17.999975712074519	0	0	18	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	zbbbb	1823	6950.4328916216928	26499.704750738401	6950.4328916216928	1822.9832307694141	0	0	1823	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	zzz_zbb	11	2.1345235965341249	0.41420249755119692	2.1345235965341249	10.999911905644206	0	0	11	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	signal	ggf_hh4b	1121	16.149723477838872	0.23266404791419559	16.149723477838872	1120.9878395429869	0	0	1121	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	signal	vbf_hh4b	713	1.4031443188065522	0.0027613422940703934	1.4031443188065522	712.99164309577395	0	0	713	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	hard_qcd	background	qcd_hardqcd	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	bbh_hbb_4fs	9	13.087369343903642	19.03115046545491	13.087369343903642	8.999941262334751	0	0	9	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	schannel_single_top	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	ttbar_inclusive	27	3045.5867262530733	343541.28136486007	3045.5867262530733	26.999953165097814	0	0	27	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	tth_hbb	57	58.170223597879129	59.364505146854903	58.170223597879129	56.999968332196644	0	0	57	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	tttt	194	6.7928600769053293	0.23785160222482246	6.7928600769053293	193.9988950791215	0	0	194	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	ttw	2	1.6309611502786068	1.3300218610772554	1.6309611502786068	1.9999928960292526	0	0	2	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	ttz_zbb	101	29.625070659521175	8.6895743947992266	29.625070659521175	100.99974655915244	0	0	101	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	tw_antitop	2	110.37350471250798	6091.1558230782448	110.37350471250798	1.999999818813621	0	0	2	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	tw_top	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	vbf_hbb	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	wz_zbb	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	wzz_zbb	1	0.25636454357887845	0.065722779204406667	0.25636454357887845	1	0	0	1	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	zbbbb	69	263.08721264661131	1003.1243183719611	263.08721264661131	68.999305659837688	0	0	69	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	zzz_zbb	2	0.38671305161132219	0.074773492143270573	0.38671305161132219	2	0	0	2	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	signal	ggf_hh4b	59	0.84991721140931265	0.012243498148222598	0.84991721140931265	58.999418099691376	0	0	59	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	signal	vbf_hh4b	71	0.13980235040458683	0.0002752805257713411	0.13980235040458683	70.999200266282102	0	0	71	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	hard_qcd	background	qcd_hardqcd	8	1216654.9355414438	449259268994.30017	1216654.9355414438	3.2948663151480462	0	0	8	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	bbh_hbb_4fs	285	414.46452754873218	602.7440092869731	414.46452754873218	284.99801233927656	0	0	285	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	ggh_hbb	10	669.91032458979453	44878.024018869117	669.91032458979453	9.9999911494167595	0	0	10	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	schannel_single_top	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	tchannel_antitop	6	828.0177995258432	114268.9400485943	828.0177995258432	5.999998565139868	0	0	6	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	tchannel_top	4	926.23233056045626	214476.91844847414	926.23233056045626	3.9999937353704444	0	0	4	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	ttbar_inclusive	659	74352.842813644602	8389001.1709565129	74352.842813644602	658.99922074277174	0	0	659	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	tth_hbb	533	543.96213072978276	555.15002512170338	543.96213072978276	532.99970508551701	0	0	533	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	tttt	719	25.180840051059917	0.88188924695819559	25.180840051059917	718.99584654661339	0	0	719	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	ttw	47	38.271324820503381	31.163945723680786	38.271324820503381	46.999642359262921	0	0	47	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	ttz_zbb	763	223.76825246890144	65.625644511580276	223.76825246890144	762.99792841120654	0	0	763	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	tw_antitop	16	883.71965502658691	48810.098397503243	883.71965502658691	15.999976527813306	0	0	16	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	tw_top	9	497.53260475438998	27504.308178203966	497.53260475438998	8.9999970619094611	0	0	9	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	vbf_hbb	3	13.484941610320025	60.614652246121565	13.484941610320025	2.9999949433905346	0	0	3	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	wh_hbb	10	18.408663674462019	33.887911983206195	18.408663674462019	9.9999934621937001	0	0	10	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	wwz_zbb	5	2.5427798211311385	1.2931466024779599	2.5427798211311385	4.9999970663511109	0	0	5	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	wz_zbb	0	0	0	0	0	0	0	0	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	wzz_zbb	19	4.864188746775703	1.2452823645722821	4.864188746775703	18.999973690614347	0	0	19	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	zbbbb	1892	7213.5201042683111	27502.829069110267	7213.5201042683111	1891.9825361939199	0	0	1892	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	zzz_zbb	13	2.5212366481454467	0.48897598969446748	2.5212366481454467	12.999890321656849	0	0	13	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	signal	ggf_hh4b	1180	16.999640689248182	0.24490754606241813	16.999640689248182	1179.9872572725455	0	0	1180	0	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	signal	vbf_hh4b	784	1.5429466692111382	0.0030366228198417272	1.5429466692111382	783.99082311902998	0	0	784	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	hard_qcd	background	qcd_hardqcd	33	4152996.7148070922	4483879416128.4697	4152996.7148070922	3.8465311201634549	0	0	33	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	bbh_hbb_4fs	196	284.98422046170629	414.3700917678579	284.98422046170629	195.99871594416607	0	0	196	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	ggh_hbb	7	469.35299224839844	31470.359878596479	469.35299224839844	6.9999908543260618	0	0	7	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	schannel_single_top	2	102.14422303205556	5216.7211494111552	102.14422303205556	2	0	0	2	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	tchannel_antitop	4	552.04508730350926	76188.459834173205	552.04508730350926	3.9999992003939471	0	0	4	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	tchannel_top	9	2084.2209275096402	482664.80390739115	2084.2209275096402	8.9999868221230876	0	0	9	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	ttbar_inclusive	664	74922.169185542196	8453823.5654971097	74922.169185542196	663.99912323423655	0	0	664	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	tth_hbb	613	625.5547915261302	638.36707048900314	625.5547915261302	612.99966005693477	0	0	613	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	tttt	2705	94.731821346518203	3.3176234054694653	94.731821346518203	2704.9839233813659	0	0	2705	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	ttw	65	52.931990980657588	43.104852155427146	52.931990980657588	64.999542489409848	0	0	65	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	ttz_zbb	981	287.70072598012069	84.375058648407816	287.70072598012069	980.99733565104225	0	0	981	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	tw_antitop	23	1270.2997008756258	70159.283670233228	1270.2997008756258	22.999968723017897	0	0	23	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	tw_top	16	884.35207463445897	48879.932063446075	884.35207463445897	15.999993430742393	0	0	16	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	vbf_hbb	9	40.44755124032099	181.77853386521414	40.44755124032099	8.9999867781498502	0	0	9	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	wh_hbb	8	14.714978977961579	27.066349923149076	14.714978977961579	7.9999928670344556	0	0	8	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	wwz_zbb	13	6.5996323897646132	3.3504155117699868	6.5996323897646132	12.999924196572408	0	0	13	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	wz_zbb	4	32.758764846736035	268.28480630427134	32.758764846736035	3.9999904916965967	0	0	4	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	wzz_zbb	13	3.3291542517021684	0.85255971940000785	3.3291542517021684	12.999990240480182	0	0	13	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	zbbbb	1154	4399.2866796673197	16771.138510353288	4399.2866796673197	1153.9898306814841	0	0	1154	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	zzz_zbb	12	2.3304230113535782	0.45257798349179129	2.3304230113535782	11.999857726054813	0	0	12	0	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	signal	ggf_hh4b	413	5.9487730495197253	0.08568582061916688	5.9487730495197253	412.99599559155496	0	0	413	0	train_partition_contribution_only
