region	mhh_category	btag_category	population_kind	sample_class	process_family_or_signal_mode	raw_candidate_rows	signed_physical_yield	sum_squared_physical_weights	effective_events	negative_weight_rows	zero_weight_rows	positive_weight_rows	cancellation_fraction	multijet_role	yield_scope
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	ge5b	ordinary	signal	vbf_hh4b	102	0.20084344941804103	0.00039547558513213931	101.99894175681953	0	0	102	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	9	1247776.3782944663	450227813193.32983	3.4581290728946938	0	0	9	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	single_higgs	363	1528.0801485247878	68133.180598138017	34.271538768870428	0	0	363	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	single_top	47	3971.6237344393608	492194.12745726906	32.047914040444319	0	0	47	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	top_associated	3017	1094.8807452460717	844.70143144478766	1419.1568780228217	0	0	3017	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	triboson	57	14.869099469258023	4.3370704130708564	50.976834122955061	0	0	57	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	ttbar	845	95340.587815499443	10757205.348454667	844.9989928202649	0	0	845	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	background	zbbbb	2134	8136.2437338512218	31021.120905867756	2133.9803386702119	0	0	2134	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	signal	ggf_hh4b	1359	19.578127796124964	0.28205095935768343	1358.9852304501983	0	0	1359	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	inclusive_mhh	inclusive_ge4b	ordinary	signal	vbf_hh4b	1240	2.4404470600594972	0.0048031051725933157	1239.9857256794919	0	0	1240	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	8	1216654.9355414438	449259268994.30017	3.2948663151480462	0	0	8	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	single_higgs	299	1103.1810880794046	45556.23944191997	26.714419978576881	0	0	299	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	single_top	33	3025.1288851547693	398969.10924969753	22.937627399293884	0	0	33	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	top_associated	1708	734.96343258564912	583.19955159896165	926.22027187279093	0	0	1708	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	triboson	34	9.2851276208620916	2.8869086853970312	29.863637659131339	0	0	34	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	ttbar	632	71307.256087391579	8045459.889591652	631.99926921404597	0	0	632	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	background	zbbbb	1823	6950.4328916216928	26499.704750738401	1822.9832307694141	0	0	1823	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	signal	ggf_hh4b	1121	16.149723477838872	0.23266404791419559	1120.9878395429869	0	0	1121	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	exactly4b	ordinary	signal	vbf_hh4b	713	1.4031443188065522	0.0027613422940703934	712.99164309577395	0	0	713	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	single_higgs	9	13.087369343903642	19.03115046545491	8.999941262334751	0	0	9	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	single_top	2	110.37350471250798	6091.1558230782448	1.999999818813621	0	0	2	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	top_associated	354	96.219115484584535	69.621953004956481	132.9769962640479	0	0	354	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	triboson	3	0.64307759519020058	0.14049627134767723	2.9434858980152465	0	0	3	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	ttbar	27	3045.5867262530733	343541.28136486007	26.999953165097814	0	0	27	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	background	zbbbb	69	263.08721264661131	1003.1243183719611	68.999305659837688	0	0	69	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	signal	ggf_hh4b	59	0.84991721140931265	0.012243498148222598	58.999418099691376	0	0	59	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	ge5b	ordinary	signal	vbf_hh4b	71	0.13980235040458683	0.0002752805257713411	70.999200266282102	0	0	71	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	8	1216654.9355414438	449259268994.30017	3.2948663151480462	0	0	8	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	single_higgs	308	1116.2684574233085	45575.270592385423	27.340600567852686	0	0	308	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	single_top	35	3135.5023898672771	405060.26507277583	24.271388937883195	0	0	35	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	top_associated	2062	831.18254807021935	652.82150460394303	1058.2746177083116	0	0	2062	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	triboson	37	9.9282052160522927	3.0274049567447086	32.558993666323701	0	0	37	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	ttbar	659	74352.842813644602	8389001.1709565129	658.99922074277174	0	0	659	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	background	zbbbb	1892	7213.5201042683111	27502.829069110267	1891.9825361939199	0	0	1892	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	signal	ggf_hh4b	1180	16.999640689248182	0.24490754606241813	1179.9872572725455	0	0	1180	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_cr_rhh125120_ge30_lt55	low_mhh	inclusive_ge4b	ordinary	signal	vbf_hh4b	784	1.5429466692111382	0.0030366228198417272	783.99082311902998	0	0	784	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	33	4152996.7148070922	4483879416128.4697	3.8465311201634549	0	0	33	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	diboson	4	32.758764846736035	268.28480630427134	3.9999904916965967	0	0	4	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	single_higgs	220	809.49974292838704	32093.574854152695	20.418100407294908	0	0	220	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	single_top	54	4893.0620133552902	683109.200624655	35.04865085208516	0	0	54	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	top_associated	4364	1060.9193298333812	769.16460469836977	1463.3406393622317	0	0	4364	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	triboson	38	12.25920965282037	4.6555532146617882	32.281495749742412	0	0	38	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	ttbar	664	74922.169185542196	8453823.5654971097	663.99912323423655	0	0	664	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	background	zbbbb	1154	4399.2866796673197	16771.138510353288	1153.9898306814841	0	0	1154	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	signal	ggf_hh4b	413	5.9487730495197253	0.08568582061916688	412.99599559155496	0	0	413	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	exactly4b	ordinary	signal	vbf_hh4b	578	1.1377024089717716	0.0022394130233263621	577.99376796405136	0	0	578	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	ge5b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	2	457440.74472424621	207337356310.17545	1.0092346051756982	0	0	2	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	ge5b	ordinary	background	single_higgs	5	7.272610745744327	10.578252764397842	4.99996249258907	0	0	5	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	ge5b	ordinary	background	top_associated	322	40.235797886277673	24.955322986746111	64.872710018828556	0	0	322	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	ge5b	ordinary	background	triboson	2	0.51163850689876811	0.13088709887304906	1.9999981968849538	0	0	2	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	ge5b	ordinary	background	ttbar	13	1466.612123703065	165457.89134168136	12.999991139443207	0	0	13	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	ge5b	ordinary	background	zbbbb	15	57.155466678352859	217.78417961050101	14.999929641642296	0	0	15	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	ge5b	ordinary	signal	ggf_hh4b	8	0.11538127946957293	0.0016641084032029169	7.9999834304137938	0	0	8	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	ge5b	ordinary	signal	vbf_hh4b	13	0.025606629013254466	5.0438985517743043e-05	12.999854035362951	0	0	13	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	inclusive_ge4b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	35	4610437.4595313333	4691216772438.6455	4.5310491071594869	0	0	35	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	inclusive_ge4b	ordinary	background	diboson	4	32.758764846736035	268.28480630427134	3.9999904916965967	0	0	4	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	inclusive_ge4b	ordinary	background	single_higgs	225	816.77235367413152	32104.153106917092	20.779774987512283	0	0	225	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	inclusive_ge4b	ordinary	background	single_top	54	4893.0620133552902	683109.200624655	35.04865085208516	0	0	54	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	inclusive_ge4b	ordinary	background	top_associated	4686	1101.1551277196595	794.1199276851213	1526.9011304600938	0	0	4686	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	inclusive_ge4b	ordinary	background	triboson	40	12.77084815971914	4.7864403135348379	34.074291547606208	0	0	40	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	inclusive_ge4b	ordinary	background	ttbar	677	76388.781309245271	8619281.456838781	676.99911403657097	0	0	677	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	inclusive_ge4b	ordinary	background	zbbbb	1169	4456.4421463456665	16988.922689963758	1168.9897568053702	0	0	1169	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	inclusive_ge4b	ordinary	signal	ggf_hh4b	421	6.0641543289892983	0.087349929022369835	420.9959657366411	0	0	421	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	high_mhh	inclusive_ge4b	ordinary	signal	vbf_hh4b	591	1.1633090379850264	0.0022898520088441084	590.99361558338092	0	0	591	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	exactly4b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	38	5771597.9531540703	5397362006255.1123	6.1717822325512097	0	0	38	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	exactly4b	ordinary	background	diboson	6	49.133643878221875	402.35363479082429	5.9999829801636579	0	0	6	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	exactly4b	ordinary	background	single_higgs	358	1679.9648560768655	77419.019205742588	36.454632809970029	0	0	358	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	exactly4b	ordinary	background	single_top	82	7116.091981403486	933151.79266974272	54.266374973055271	0	0	82	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	exactly4b	ordinary	background	top_associated	5438	1475.3763639256947	1091.0598221237838	1995.065138585634	0	0	5438	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	exactly4b	ordinary	background	triboson	63	19.982903200848568	7.4416108375813383	53.659943935508082	0	0	63	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	exactly4b	ordinary	background	ttbar	1095	123551.40353986016	13940609.887814179	1094.9986721895737	0	0	1095	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	exactly4b	ordinary	background	zbbbb	2041	7780.5127865306558	29660.419665592686	2040.9818844064346	0	0	2041	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	exactly4b	ordinary	signal	ggf_hh4b	735	10.588663739780307	0.15254554481485927	734.99229315556408	0	0	735	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	exactly4b	ordinary	signal	vbf_hh4b	855	1.6828440480587643	0.0033122750974441039	854.99060518013005	0	0	855	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	ge5b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	3	488562.18747726874	208305900509.20511	1.1458773392836559	0	0	3	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	ge5b	ordinary	background	single_higgs	7	10.175421881799917	14.791409305497371	6.9999557401289136	0	0	7	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	ge5b	ordinary	background	single_top	2	106.31474647837453	5660.1092922886728	1.9969270441756324	0	0	2	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	ge5b	ordinary	background	top_associated	426	59.93432285470324	37.925711222540457	94.714718333795943	0	0	426	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	ge5b	ordinary	background	triboson	3	0.7680030504776465	0.1966098780774557	2.9999951747622959	0	0	3	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	ge5b	ordinary	background	ttbar	21	2369.319925367653	267318.09569164418	20.999988400409858	0	0	21	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	ge5b	ordinary	background	zbbbb	36	137.18248415292348	522.7552281313416	35.999704920481143	0	0	36	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	ge5b	ordinary	signal	ggf_hh4b	22	0.31707957485917776	0.0045700118377864319	21.999824149596737	0	0	22	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	ge5b	ordinary	signal	vbf_hh4b	23	0.045264447945904299	8.9082559788472492e-05	22.999678643188346	0	0	23	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	inclusive_ge4b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	41	6260160.1406313386	5605667906764.3174	6.9910679045149253	0	0	41	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	inclusive_ge4b	ordinary	background	diboson	6	49.133643878221875	402.35363479082429	5.9999829801636579	0	0	6	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	inclusive_ge4b	ordinary	background	single_higgs	365	1690.1402779586656	77433.810615048089	36.890528006935817	0	0	365	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	inclusive_ge4b	ordinary	background	single_top	84	7222.4067278818602	938811.90196203138	55.562950186226772	0	0	84	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	inclusive_ge4b	ordinary	background	top_associated	5864	1535.3106867803708	1128.9855333463297	2087.8734362125092	0	0	5864	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	inclusive_ge4b	ordinary	background	triboson	66	20.750906251326217	7.638220715658794	56.374400044315863	0	0	66	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	inclusive_ge4b	ordinary	background	ttbar	1116	125920.7234652279	14207927.983505813	1115.9986604953156	0	0	1116	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	inclusive_ge4b	ordinary	background	zbbbb	2077	7917.6952706835909	30183.174893723968	2076.9815839499543	0	0	2077	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	inclusive_ge4b	ordinary	signal	ggf_hh4b	757	10.905743314639473	0.15711555665264579	756.99211318550692	0	0	757	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	inclusive_mhh	inclusive_ge4b	ordinary	signal	vbf_hh4b	878	1.7281084960046682	0.0034013576572325746	877.9902835602677	0	0	878	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	exactly4b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	5	1618601.2383469837	913482590126.64233	2.8680020802752013	0	0	5	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	exactly4b	ordinary	background	diboson	2	16.37487903148584	134.06882848655292	1.999992588304661	0	0	2	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	exactly4b	ordinary	background	single_higgs	138	870.46511314847589	45325.444351589875	16.717089574037697	0	0	138	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	exactly4b	ordinary	background	single_top	28	2223.029968048194	250042.59204508745	19.764081784711472	0	0	28	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	exactly4b	ordinary	background	top_associated	1074	414.45703409233022	321.89521742541899	533.63524466905153	0	0	1074	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	exactly4b	ordinary	background	triboson	25	7.7236935480281934	2.7860576229195519	21.412135030193131	0	0	25	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	exactly4b	ordinary	background	ttbar	431	48629.23435431753	5486786.3223170741	430.99954963955634	0	0	431	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	exactly4b	ordinary	background	zbbbb	887	3381.2261068632743	12889.281155239994	886.9920554945719	0	0	887	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	exactly4b	ordinary	signal	ggf_hh4b	322	4.6398906902605939	0.066859724195691833	321.99632703471639	0	0	322	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	exactly4b	ordinary	signal	vbf_hh4b	277	0.54514163908700197	0.001072862074117728	276.99684221837157	0	0	277	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	ge5b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	1	31121.442753022548	968544199.02965963	1	0	0	1	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	ge5b	ordinary	background	single_higgs	2	2.9028111360555897	4.2131565410995258	1.9999998598222726	0	0	2	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	ge5b	ordinary	background	single_top	2	106.31474647837453	5660.1092922886728	1.9969270441756324	0	0	2	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	ge5b	ordinary	background	top_associated	104	19.698524968424845	12.970388235794466	29.916751825577808	0	0	104	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	ge5b	ordinary	background	triboson	1	0.25636454357887845	0.065722779204406667	1	0	0	1	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	ge5b	ordinary	background	ttbar	8	902.70780166458781	101860.20434996281	7.9999974512755863	0	0	8	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	ge5b	ordinary	background	zbbbb	21	80.027017474570613	304.97104852084061	20.999775411263609	0	0	21	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	ge5b	ordinary	signal	ggf_hh4b	14	0.20169829538960485	0.0029059034345835142	13.999846615310199	0	0	14	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	ge5b	ordinary	signal	vbf_hh4b	10	0.019657818932649826	3.8643574270729436e-05	9.9998473868279589	0	0	10	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	inclusive_ge4b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	6	1649722.6811000062	914451134325.672	2.9761950336938723	0	0	6	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	inclusive_ge4b	ordinary	background	diboson	2	16.37487903148584	134.06882848655292	1.999992588304661	0	0	2	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	inclusive_ge4b	ordinary	background	single_higgs	140	873.36792428453134	45329.657508130978	16.827207022957303	0	0	140	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	inclusive_ge4b	ordinary	background	single_top	30	2329.3447145265686	255702.70133737614	21.219356583698961	0	0	30	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	inclusive_ge4b	ordinary	background	top_associated	1178	434.15555906075832	334.86560566121375	562.88566600075831	0	0	1178	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	inclusive_ge4b	ordinary	background	triboson	26	7.9800580916070718	2.8517804021239588	22.33037547280804	0	0	26	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	inclusive_ge4b	ordinary	background	ttbar	439	49531.942155982106	5588646.526667037	438.99954703464249	0	0	439	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	inclusive_ge4b	ordinary	background	zbbbb	908	3461.2531243378476	13194.252203760838	907.99182899684911	0	0	908	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	inclusive_ge4b	ordinary	signal	ggf_hh4b	336	4.8415889856501986	0.069765627630275398	335.99617321864241	0	0	336	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_outside_rhh125120_ge55	low_mhh	inclusive_ge4b	ordinary	signal	vbf_hh4b	287	0.56479945801965115	0.0011115056483884563	286.99667720249499	0	0	287	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	high_mhh	exactly4b	hard_qcd	background	qcd_multijet_direct_stitched_secondary	2	183995.32261072946	33089426839.658997	1.0231146917918417	0	0	2	0	secondary_direct_stitched_projection	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	high_mhh	exactly4b	ordinary	background	single_higgs	26	300.12656918638868	18024.302336401663	4.9974726261485216	0	0	26	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	high_mhh	exactly4b	ordinary	background	single_top	4	480.42871388874829	78935.742172349666	2.9240461010024887	0	0	4	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	high_mhh	exactly4b	ordinary	background	top_associated	337	123.86984524145818	104.32350501088087	147.07844180026791	0	0	337	0	not_direct_stitched_qcd	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	high_mhh	exactly4b	ordinary	background	triboson	3	1.2692790143795747	0.57911755187043468	2.7819381594305868	0	0	3	0	not_direct_stitched_qcd	train_partition_contribution_only
