region	mhh_category	btag_category	sample_class	raw_candidate_rows	signed_physical_yield	sum_squared_physical_weights	effective_events	negative_weight_rows	zero_weight_rows	positive_weight_rows	cancellation_fraction	yield_scope
higher_purity_sr_rhh125120_lt31p5	low_mhh	ge5b	signal	345	3.0544921739874438	0.04023460308082194	231.88801992675062	0	0	345	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	low_mhh	inclusive_ge4b	background	4815	1257141.3407657698	711861634680.51257	2.2201004713109054	0	0	4815	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	low_mhh	inclusive_ge4b	signal	4032	39.964479056699929	0.54009057057802223	2957.2069450575223	0	0	4032	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	high_mhh	exactly4b	background	692	200406.04948155899	33091226054.209465	1.2136928563182103	0	0	692	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	high_mhh	exactly4b	signal	1309	6.6181723304289761	0.071251426130753762	614.72741492749606	0	0	1309	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	high_mhh	ge5b	background	341	2179.5612183491339	224387.33947570517	21.170923081629144	0	0	341	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	high_mhh	ge5b	signal	116	0.72551677889183952	0.0085847681495874444	61.314946109393311	0	0	116	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	high_mhh	inclusive_ge4b	background	1033	202585.61069990779	33091450441.548943	1.2402275849209816	0	0	1033	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	high_mhh	inclusive_ge4b	signal	1425	7.3436891093208212	0.079836194280341041	675.50526700941418	0	0	1425	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	inclusive_mhh	exactly4b	background	4991	1490442.8427930505	745920948898.3064	2.9780901996571791	0	0	4991	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	inclusive_mhh	exactly4b	signal	5273	46.188449286838349	0.60682060061318321	3515.6565966400885	0	0	5273	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	inclusive_mhh	ge5b	background	1424	12711.851107255898	5424158.9308727086	29.791007349234164	0	0	1424	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	inclusive_mhh	ge5b	signal	485	3.9891483626284256	0.051566462047012471	308.59795354106507	0	0	485	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	inclusive_mhh	inclusive_ge4b	background	6415	1503154.6939003093	745926373057.2373	3.0290845255060521	0	0	6415	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	inclusive_mhh	inclusive_ge4b	signal	5758	50.177597649466634	0.65838706266019897	3824.1810154936475	0	0	5758	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	low_mhh	exactly4b	background	4299	1290036.79331149	712829722844.0968	2.334631784793531	0	0	4299	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	low_mhh	exactly4b	signal	3964	39.570276956408691	0.53556917448241093	2923.6313309482912	0	0	3964	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	low_mhh	ge5b	background	1083	10532.289888906756	5199771.5913969912	21.333462125047848	0	0	1083	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	low_mhh	ge5b	signal	369	3.2636315837365886	0.042981693897424983	247.80994299066253	0	0	369	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	low_mhh	inclusive_ge4b	background	5382	1300569.0832003991	712834922615.68823	2.3728915159908022	0	0	5382	0	train_partition_contribution_only
optimized_nominal_sr_rhh125120_lt34	low_mhh	inclusive_ge4b	signal	4333	42.833908540145636	0.57855086837984537	3171.2746814528455	0	0	4333	0	train_partition_contribution_only
