population_kind	sample_class	process_or_mode	campaign	transport_id	raw_candidate_rows	signed_physical_yield	sum_squared_physical_weights	effective_events	negative_weight_rows	zero_weight_rows	positive_weight_rows	yield_scope
ordinary	background	vbf_hbb	unified_background_5m_waveb_priority_scale400k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_waveb_priority_scale400k_20260721_v1/vbf_hbb_run2_frozen_v2_waveb_scale400k_shard2306_10000evt_bundle.tar.gz	5	22.477351226917165	101.04626363563889	5.0000000000000009	0	0	5	train_partition_contribution_only
ordinary	background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3301_10kevt_bundle.tar.gz	7	12.89266103021523	23.745815491432921	6.9999999999999991	0	0	7	train_partition_contribution_only
ordinary	background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3302_10kevt_bundle.tar.gz	9	16.541122928287162	30.400971969856361	9	0	0	9	train_partition_contribution_only
ordinary	background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3303_10kevt_bundle.tar.gz	9	16.573378362265025	30.519652259866064	8.9999999999999982	0	0	9	train_partition_contribution_only
ordinary	background	wh_hbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wh_hbb_run2_frozen_v2_wavec1_scaleout_shard3304_10kevt_bundle.tar.gz	3	5.5157612988519711	10.141207568637729	2.9999999999999996	0	0	3	train_partition_contribution_only
ordinary	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9901_5200_bundle.tar.gz	9	4.5792363287259938	2.3299339282582112	9.0000000000000071	0	0	9	train_partition_contribution_only
ordinary	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9902_5200_bundle.tar.gz	9	4.5532762685189718	2.3035916419397839	9	0	0	9	train_partition_contribution_only
ordinary	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9903_5200_bundle.tar.gz	10	5.0869433553564223	2.5876992700604871	9.9999999999999947	0	0	10	train_partition_contribution_only
ordinary	background	wwz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wwz_zbb_run2_frozen_v2_train_shard9904_5200_bundle.tar.gz	5	2.5389153850481665	1.2892182664868559	5	0	0	5	train_partition_contribution_only
ordinary	background	wz_zbb	unified_background_5m_wavec1_pilot40k_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_pilot40k_20260721_v1/wz_zbb_run2_frozen_v2_wavec1_pilot_shard3203_10kevt_bundle.tar.gz	2	16.343356383893081	133.55264894546937	2	0	0	2	train_partition_contribution_only
ordinary	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3501_10kevt_bundle.tar.gz	2	16.368354289884007	133.9615110795821	2	0	0	2	train_partition_contribution_only
ordinary	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3502_10kevt_bundle.tar.gz	1	8.1997086703081941	67.235222277927377	1	0	0	1	train_partition_contribution_only
ordinary	background	wz_zbb	unified_background_5m_wavec1_scaleout180k_20260721_v2	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavec1_scaleout180k_20260721_v2/wz_zbb_run2_frozen_v2_wavec1_scaleout_shard3503_10kevt_bundle.tar.gz	2	16.406401679078595	134.58500802763646	2	0	0	2	train_partition_contribution_only
ordinary	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9911_3300_bundle.tar.gz	9	2.3034268524257766	0.58953058494179111	9.0000000000000018	0	0	9	train_partition_contribution_only
ordinary	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9912_3300_bundle.tar.gz	20	5.1115270395788865	1.3063854338173055	19.999999999999989	0	0	20	train_partition_contribution_only
ordinary	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9913_3300_bundle.tar.gz	20	5.1272908715775687	1.3144555840881327	20.000000000000007	0	0	20	train_partition_contribution_only
ordinary	background	wzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/wzz_zbb_run2_frozen_v2_train_shard9914_3300_bundle.tar.gz	19	4.8651809434766493	1.2457887164614918	18.999999999999996	0	0	19	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_pilots_20260720_retry1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_pilots_20260720_retry1/zbbbb_run2_frozen_v2_unified5m_pilot_shard000_10k_bundle.tar.gz	314	1195.6027572846158	4552.439341485916	313.9999999999996	0	0	314	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	295	1125.6000092795564	4294.8317996275628	295.00000000000153	0	0	295	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard002_10k_bundle.tar.gz	302	1151.6310040510784	4391.569435403022	301.99999999999602	0	0	302	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard003_10k_bundle.tar.gz	276	1046.1572332804351	3965.3802780614533	276.00000000000341	0	0	276	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard006_10k_bundle.tar.gz	316	1199.7742808092851	4555.2478635805119	315.99999999999903	0	0	316	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard007_10k_bundle.tar.gz	262	992.90491944259156	3762.8251108904169	262.00000000000267	0	0	262	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_proven111_20260720_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	303	1157.3227375855581	4420.4485773351453	302.99999999999585	0	0	303	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	272	1038.0092193582934	3961.261542179539	271.99999999999477	0	0	272	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard011_10k_bundle.tar.gz	307	1173.112572100466	4482.7137029973073	306.99999999999949	0	0	307	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard012_10k_bundle.tar.gz	292	1115.6614296369858	4262.6726903412182	292.00000000000171	0	0	292	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard013_10k_bundle.tar.gz	295	1121.5666068073408	4264.1073000181341	294.99999999999596	0	0	295	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard015_10k_bundle.tar.gz	294	1122.5188068739681	4285.87915573382	294.00000000000318	0	0	294	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard016_10k_bundle.tar.gz	276	1056.64203204929	4045.2622604828243	275.99999999999835	0	0	276	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard017_10k_bundle.tar.gz	279	1061.2634128888872	4036.845991170434	279.00000000000438	0	0	279	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	288	1102.182134092486	4218.0745024745856	287.9999999999967	0	0	288	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard020_10k_bundle.tar.gz	314	1199.4478211925782	4581.7677572089733	314.00000000000119	0	0	314	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	285	1082.893391075303	4114.5898120511101	285.00000000000068	0	0	285	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard022_10k_bundle.tar.gz	274	1046.0768011551802	3993.7104887411128	273.99999999999739	0	0	274	train_partition_contribution_only
ordinary	background	zbbbb	unified_background_5m_wavea_zbbbb_remaining15_20260721_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_zbbbb_remaining15_20260721_v1/zbbbb_run2_frozen_v2_unified5m_wavea_shard023_10k_bundle.tar.gz	300	1147.4757496907446	4389.0019870944361	300.00000000000125	0	0	300	train_partition_contribution_only
ordinary	background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9921_1500_bundle.tar.gz	12	2.327866695155024	0.45158027920099791	11.999999999999996	0	0	12	train_partition_contribution_only
ordinary	background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9922_1500_bundle.tar.gz	18	3.4804174645018984	0.67296142928943514	17.999999999999986	0	0	18	train_partition_contribution_only
ordinary	background	zzz_zbb	final_background_triboson_zbb_scaleout40k_20260722_v1	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/final_background_triboson_zbb_scaleout40k_20260722_v1/zzz_zbb_run2_frozen_v2_train_shard9923_1500_bundle.tar.gz	15	2.9225478140127397	0.56941904834604307	14.999999999999996	0	0	15	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_000	58	0.8361617234621378	0.012054593582468486	58.000000000000036	0	0	58	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_001	60	0.86449845023897665	0.012455959507759875	59.999999999999993	0	0	60	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_002	65	0.93690797169485485	0.013504562268082589	64.999999999999901	0	0	65	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_003	59	0.8486169817862993	0.012205945453832018	58.999999999999936	0	0	59	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_004	63	0.91295447691031895	0.013229934554136456	62.999999999999801	0	0	63	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_005	62	0.89715814920931947	0.01298214104343055	61.999999999999808	0	0	62	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_006	67	0.96387821315089328	0.01386658522070091	66.999999999999844	0	0	67	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_007	72	1.0392271666281265	0.014999904220248873	72.000000000000327	0	0	72	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_008	77	1.1179905953064246	0.01623250611939759	76.999999999999957	0	0	77	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_009	56	0.80782445590523233	0.011653220563546148	56.000000000000028	0	0	56	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_010	74	1.0667732526683014	0.015378448278493334	74.000000000000057	0	0	74	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_011	61	0.87953537739178789	0.012681680001372353	61.000000000000099	0	0	61	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_012	63	0.90656182786593786	0.013045307107041755	62.999999999999979	0	0	63	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	ggf_shard_013	81	1.1648975321278425	0.016752916794537512	80.999999999999972	0	0	81	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_020	74	1.0640663036875282	0.015300501333016768	73.999999999999886	0	0	74	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_021	74	1.0664080909283096	0.015367921843207569	74.000000000000114	0	0	74	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_022	58	0.8352355666206519	0.012027904340484839	58.000000000000064	0	0	58	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_023	64	0.9189170672268413	0.01319388400688714	64.000000000000171	0	0	64	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_024	47	0.67733365969853032	0.0097612954587362761	46.99999999999995	0	0	47	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_025	54	0.77764096182097886	0.01119861973151587	54.000000000000014	0	0	54	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_026	43	0.62077440030560982	0.0089618803738322986	43.000000000000071	0	0	43	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_027	74	1.0653016008339791	0.015336047307289713	73.999999999999972	0	0	74	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_028	63	0.90990912128335377	0.013141819190391216	62.999999999999879	0	0	63	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_029	54	0.78435891035469019	0.011392942597274027	53.99999999999995	0	0	54	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_030	68	0.98149232403767506	0.014166576208012826	68.000000000000313	0	0	68	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_031	58	0.83552177447091569	0.012036148889914257	58.000000000000064	0	0	58	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_032	75	1.083725915176335	0.015659491456330447	75.000000000000085	0	0	75	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_033	55	0.78865642025674465	0.011308708167494238	54.999999999999993	0	0	55	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_034	56	0.81101105652584915	0.011745338103699559	55.999999999999901	0	0	56	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_035	56	0.80430445085403524	0.011551886601135928	55.999999999999929	0	0	56	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_036	69	0.99715809053121007	0.014410496485679018	68.999999999999773	0	0	69	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_037	58	0.83485663526821396	0.01201699312847181	57.999999999999893	0	0	58	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_038	57	0.81702871008271705	0.011711156370165376	57.000000000000178	0	0	57	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_039	66	0.94517095929780537	0.013535577913635374	65.999999999999929	0	0	66	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_040	50	0.71728704701058421	0.010290014156183294	49.999999999999936	0	0	50	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_041	46	0.66592723417396837	0.0096404148090128722	45.999999999999915	0	0	46	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_042	67	0.96956792415585424	0.014030775515699921	66.999999999999829	0	0	67	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_043	62	0.8875548922892369	0.012705704626234849	61.999999999999865	0	0	62	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_044	57	0.82392953691546056	0.011909822487749541	57.000000000000121	0	0	57	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_045	59	0.84552508865472686	0.012117163992281053	59.000000000000135	0	0	59	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_046	55	0.79466049009431394	0.011481550809398793	55.000000000000142	0	0	55	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_047	67	0.96371290344427685	0.013861829257686554	66.999999999999929	0	0	67	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_048	52	0.74495950997245508	0.010672397528815413	51.999999999999901	0	0	52	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_049	54	0.77605747666888003	0.011153059390623499	54.000000000000028	0	0	54	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_050	70	1.0044863668279975	0.014414183730618693	70.000000000000128	0	0	70	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_051	63	0.90656182786593786	0.013045307107041755	62.999999999999979	0	0	63	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_052	58	0.83755090971617219	0.012094681489075679	57.999999999999851	0	0	58	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_053	77	1.1094507384489882	0.015985466766818265	76.999999999999929	0	0	77	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_054	71	1.0170015925917355	0.014567496328649636	71.000000000000142	0	0	71	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_055	66	0.95085248593444427	0.013698794697086573	65.999999999999915	0	0	66	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_056	53	0.76270163871044583	0.010975731880973555	53.000000000000099	0	0	53	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_057	63	0.91038459877706412	0.013155557423658327	63.000000000000107	0	0	63	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_058	63	0.91078704054289727	0.013167191003506188	62.99999999999995	0	0	63	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_059	57	0.8196269234015271	0.01178575953622198	56.999999999999993	0	0	57	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_060	53	0.76404030258675626	0.011014294037299272	53.000000000000057	0	0	53	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_061	56	0.80398741853997435	0.011542781592331654	55.999999999999929	0	0	56	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_062	63	0.90779651494487601	0.013080865278508894	63.000000000000163	0	0	63	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_063	62	0.89400805462307464	0.012891135511789281	61.999999999999922	0	0	62	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_064	61	0.87912808381479113	0.012669937504128974	60.999999999999922	0	0	61	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_065	55	0.79426927796455038	0.011470248834878658	55.000000000000178	0	0	55	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_066	64	0.91813672159069326	0.013171484992707929	63.999999999999908	0	0	64	train_partition_contribution_only
ordinary	signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_067	61	0.88023492034635165	0.012701860901592581	61.00000000000005	0	0	61	train_partition_contribution_only
