search_root	path	bytes	sha256	association_tier	association_evidence	artifact_types	event_payload	content_opened	recovery_authorized	status
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_002_log.txt	9011	ccbad941dfbae8201633933a1b841fcd423472d53cbee8296227cec747bf3052	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_016_log.txt	9010	73aebf8c13169cf643ab827b96881ed7157bcc42c8a3145aa9d9c3130b3eec09	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_003_log.txt	9011	4f3efa1b29cc1e3be95b2d27122d8cb5363050651245285f7a5d6585db96a8ed	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_017_log.txt	9011	7c3744503a55a3ac02f26f0f74eaef84120377dbc2862c0b79673fea3b232513	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_004_log.txt	9010	9191d60675c9d3f7ad72e1818b7ea7741087cf2d48626e307c323fd4877b58f9	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_001_log.txt	9051	3f3d4c3c97b91ddc1c1719acb83b5fd1eeb0f47a1fff5f1310b465a9fd5b26bf	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_005_log.txt	9011	67726daf81e4278f54a62b30374d87eaebf648be009005da17705d8841950e14	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_200k_006_log.txt	9010	4fc029aaac2ff29ffc8a494b43dcfad29b2c16363d576d7605e2f240a5f049c3	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_002_log.txt	9093	24655150522b96361d928e926cedccf34b00c593e65e285c6c62bfa8752a8250	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run1_app.log	9028	f5a2aabc7f105ca7f66377d5688c08ac22f5c22fc62786b5f07d340a3ff2f5fa	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_003_log.txt	8974	4fb3b22cacc7219666bbd92ebc41c5805474c3b8a26164055b484460a32c6390	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_004_log.txt	9015	ac516577e4912a29175b5e562b0e5ad4e3f4a0207c0b1c2c044e7c5dac422224	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_018_log.txt	8851	82afd68d0c6b1107e350655a51c505715fd2f954eb296188f627dc0a01fba74a	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_000_log.txt	8041	f138caed96a8f20822d684d5b206f8df6faa673243af7f426997c96efb446c1f	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_019_log.txt	8851	5f0a27779256f53d19a50e771a94cc85ffa0eec33c1b94405e96582b05c2f1cb	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_001_log.txt	8068	cd096140915cd487ed4c28067efa975504bc792d671847ee6ba73da3960cbf1d	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_000_log.txt	8851	3c6e05f1ee4c62292cd07826b0b1179d7218b126e9497d1321c3cd056e269682	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_002_log.txt	8095	5200c3128d3f0e82db17c527d2739e42e771f864eb35bf70e64cefaac5bcecce	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run1_app.log	9015	ac516577e4912a29175b5e562b0e5ad4e3f4a0207c0b1c2c044e7c5dac422224	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_003_log.txt	8122	b09f22018059b5ec4e2c1a0fb120a4edeb4ed7f074d5703500c93a4436deb3bb	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_007_log.txt	8851	269ca53303b04ce957301569310ad1f0df716113503a5d86e310a2fe2db29bb5	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_004_log.txt	8149	7d1d7ebace6287fa380f4b9fede875b57578c9a09e91903c920a2d042da438b0	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_008_log.txt	8851	a857dadb9161a8c14e3d3a3edcfe470e0387cfb21103b5403bb22ff0cd7d3a9b	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_005_log.txt	8176	157d2c73f2d7526824172dd6feb0add81bdbc84e165130b380c2839c93055ad4	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_009_log.txt	8851	a46530762ac9b4674a6d87db4224ab941b3ffce8910105f70f882daf79b695af	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_006_log.txt	8203	4f6972348e554fe669f462c37a4c0b6a4ad20dd9ddcbc48a838b9831423f1d7d	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_010_log.txt	8851	3d1fa2bcf203cffdb8662e5ddb0d58fabd8a5930a9dbb5bb3f8655c16a48e55f	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_007_log.txt	8230	7360380ac929ea6bcd448aabd1766c6e5ff1d44f304dd23e7b33094133175581	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_011_log.txt	8851	f1a15f154a10bf0d1b4bf5b068106b7645451ea5fcbd0f4ccda8ed8492930aa1	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_008_log.txt	8257	57dac8312f943e9f46da51779479e92eb34f953b86a1567efbda64dab1a5808b	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_012_log.txt	8851	0bdfe37efdd4c589e2e4c4a21af3caf2ef9d2de04f181420a6137d87cf1cdb9e	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_009_log.txt	8284	e52cf783122be58aebf589e894271e299e12db6ab9a6fcbf31d679bb90057dcf	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_013_log.txt	8851	c80607e9e98fc925f99fa3f1e38ccc4cce6ffd5838b37543be081b27ca894127	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_000_log.txt	8311	70dbfa4d37f7696478ee3f4de6207e95eb3e628c9d0fa5b83487cadfcefaccdd	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_014_log.txt	8851	13f833a7311ca44f4ed99dd4b67b3fd26f6aa18c99839976c6e204ff5eccb45b	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_001_log.txt	8851	277506c0464954bcfac8c03e70ffc412762945fa493475f6e2433d8feb4c8a21	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_015_log.txt	8851	969a6b67cc55fe21653a8cea2324aea3a425d0b3e4fe901834037d7832e456d6	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_002_log.txt	8851	5cfa6ea378d84f73309e42a231532c19198049fafe9e9756c7c09d5e8b552756	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_016_log.txt	8851	3999ff3ab567e91e2fade3bcf9b9ce48b821c46c71317925298a28ee1cb8e418	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_003_log.txt	8851	7313c7fbdb058fdc6f7649c0288428accc643361d3689a7b39d59aee64fec9ff	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_017_log.txt	8851	c88c68fc3e7b65030ce96d6b45c065e64bf9dcd534b81f9fa9a12718b086c5fd	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_004_log.txt	8851	7f121f6c72b22001907fb7e2c396088571252bac3e57c031e525dd68e267f11a	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_001_log.txt	8892	07c5ef0090209832876326b8411f63d7524d7e052ca70028a179d0045616d665	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_005_log.txt	8851	99ea0a8dd66a21c0236d3229e996a74feeb2750b65e0925e54b82c3903c7d2cb	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_extra50k_ak4ak8_v1_002_log.txt	8933	9e25354c49d5c81db3dfe011ccfe1a6e0f08cafe4ddbcac0d079e7b56f423403	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_200k_006_log.txt	8851	a98a492942522e6e4a6859700dcda5d2feddb079bdcff0ee372a1403de3df814	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_logs/hh4b_ttbar8_exact_regeneration_canary_submission_20260727_v1/canary.3654710.0.out	130459	e69f5e1a30429d20d8dfc015e286cd0926223a1b8e6b5757c077267d51969e8c	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_logs/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/scaleout.59896839.5.out	133689	ecdfaf023a7b12d17cb256a427efd78065e9a9431ec8807d42925f775d2906a3	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_logs/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/scaleout.59896839.4.out	134612	f03637d488c97582bc6ac2f119671b9a93f52cb766d3ca5d39394b7ee18f798d	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_logs/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/scaleout.59896839.0.out	133842	e872fada103ddba825ff8adcd3036838900381f0c2ba2838b5257bdbea06fe4a	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_logs/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/scaleout.59896839.1.out	133481	963661917517afef672f1dd1c9a794eb40c6c98b9c9d2e09a23e9bff18ea8a36	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_logs/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/scaleout.59896839.3.out	133469	89988ef13699a874d03d7a6f05ddbac05f883cc3877323ec5bb740a2ec4b8bb7	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_logs/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/scaleout.59896839.2.out	133884	12b51eb96be68ef49513e9237de83c4bbae8c8a89aca89ed04b6c943e8d4db00	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_logs/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/scaleout.59896839.6.out	133840	78d19554d99f1923279f3de1179726325f6cab3f3dfedce08a79fa75f952e29b	direct_anchor_text_reference	file_content_contains_legacy_anchor	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_delphes_ldd.log	3930	36cb32ceb3ea26db490b7c3e4bfeda2016304cc267f140a271f3fb04a074cb04	direct_anchor_filename	ttbar_100k	delphes_card_or_log	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_generate_events.log	4861	40ac178334c6cec6b5a418394e2f758cd1a528df53b5655bc8b84d1c1d04e1d2	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_lhe_to_hepmc3.log	68823	4e281f5c875f5e32daeda99c9fe00937ffb0fc989106019ff41da7f67bbe6b34	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_pythia8_delphes.log	8261	b0734ef9c369b1eae80cfdfc5ed01cbfb050b44d4057b69e195c6843216da744	direct_anchor_filename	ttbar_100k	delphes_card_or_log,parton_shower_card	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/receipts/ttbar_100k_shard003_receipt.json	927	32a68b7cdf9c76af8d053a52c04808cfcfc03edf84e0b07b429c94fcf656fb98	direct_anchor_filename	ttbar_100k	submission_or_receipt	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard001/logs/ttbar_100k_shard001_delphes_ldd.log	3930	295544b3856513f2c52f968b9486e2211958edae9009c81673bde79f798e0e6a	direct_anchor_filename	ttbar_100k	delphes_card_or_log	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard001/logs/ttbar_100k_shard001_generate_events.log	4868	9cc647e73e8fe542f65d2b13c730af54cec7685d14d8acb90987e07cac08eca9	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard001/logs/ttbar_100k_shard001_lhe_to_hepmc3.log	68976	47e15de6b822ab6ed72d690127fecfc955014e527594fabca7a4272bdefb403f	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard001/logs/ttbar_100k_shard001_pythia8_delphes.log	8261	12ad382eaf8b6229ceb60c5c1cc62cb608041ef65e35ae3001fe096337db5bf6	direct_anchor_filename	ttbar_100k	delphes_card_or_log,parton_shower_card	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard002/logs/ttbar_100k_shard002_delphes_ldd.log	3930	194d4d1ffbec1229eb51ae3635519e9ba9f2fc0cf508752d5f2ae76ce1bd4fc6	direct_anchor_filename	ttbar_100k	delphes_card_or_log	False	True	False	candidate_legacy_provenance_requires_manual_review
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard002/logs/ttbar_100k_shard002_generate_events.log	4859	aeae39dad2de0f660b491f1cc4ce768018e23fdb8bcd003aacefca85ad354325	direct_anchor_filename	ttbar_100k	generator_log_or_summary	False	True	False	candidate_legacy_provenance_requires_manual_review
