search_root	path	bytes	matched_anchors	event_payload	content_opened	sha256	status
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard007_summary.txt	377	ttbar_100k	False	False	6c0cedba7db01489fc892f3cddf0e2be572ad70397957744414e2ad4043f33ce	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard008_diagnostic.csv	333904	ttbar_100k	False	False	e86bb3cab3b9b04c7f5f378d2fcd1e1e619976b6b0ed58ddf12a8ee1cf617377	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard008_summary.txt	376	ttbar_100k	False	False	72bdd1f7f2f86f8e4f568189564742f7f36296c27a11aa947a20c702f38b75b5	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard009_diagnostic.csv	334019	ttbar_100k	False	False	9a1bc953a820c92139c97515fb28d9d321f1e5e3eb447054f2168e0570e0466b	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_shard009_summary.txt	376	ttbar_100k	False	False	5558fb212e8c5c32e58f98977102764a897a0e2b114a26dcdf88756e31dc7ced	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/metadata/ttbar_100k_summary.txt	631	ttbar_100k	False	False	aafc0001d8f17c6f0451a36c4271a383505ffa8e696ab4a9350dc36ddfa184ab	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/HTML/run_ttbar_100k_000/results.html	4825	ttbar_100k	False	False	ddaf0f9e7b2e3cba2c9a2a803ae988986be383b29f30d1aabde142a54669cd55	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/HTML/run_ttbar_100k_001/results.html	4825	ttbar_100k	False	False	ad970bd32e30b2e380b588e615b4d934b0bae992d20182bc01109fecf87a3962	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/HTML/run_ttbar_100k_002/results.html	4826	ttbar_100k	False	False	b7394f66a7127bbc73b80bc673cbad9762ef09c32a44a4ff8dfab2d187600369	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/HTML/run_ttbar_100k_003/results.html	4823	ttbar_100k	False	False	1ebd635a9ed678863bbfa66e2d4b92c4a3f1c517293c4c82bc76fc4a837b4925	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/HTML/run_ttbar_100k_004/results.html	4821	ttbar_100k	False	False	82847d5b949e6a2186a2f65f394de21305f759b1a5e1e6e844d8cc2c4ffd4b7e	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/HTML/run_ttbar_100k_005/results.html	4820	ttbar_100k	False	False	f79f7e287426e0a27468a2a71d613da090b7705c92a4e153a9ca51c36a58e6da	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/HTML/run_ttbar_100k_006/results.html	4824	ttbar_100k	False	False	6fff6e8b02437226254cb92c15e73f17920e8d6b393defc1ab31f1dde34f3892	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/HTML/run_ttbar_100k_007/results.html	4824	ttbar_100k	False	False	1bd23b8f5ca8570acd952d4bd61c3ea253fce44dc6ee6d4af639315a76a93c60	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/HTML/run_ttbar_100k_008/results.html	4824	ttbar_100k	False	False	60c4f47b2bdbf7824450b802da12ec67bd73170f2299c0dfb1bfbda7f5a7d655	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/HTML/run_ttbar_100k_009/results.html	4822	ttbar_100k	False	False	a242eb73f4785be6236dc5f0f9d1ed2bbd7a8df5935d03d138aa800b329b64c8	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_000_log.txt	8041	ttbar_100k	False	False	8853508c0029363b27e5e9c30bd3dccd0caa0e21c6b9e4b8ca1a60a5c3c0913b	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_001_log.txt	8068	ttbar_100k	False	False	84f0f804c2644cc6a46bc7e4fe81e7129a21d54fe62cd0aa4b715cc8b31c4849	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_002_log.txt	8095	ttbar_100k	False	False	96c23ba1b8ea861e45b0522be279010d9979ae43e00ecce6a2d73ffae3402e4d	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_003_log.txt	8122	ttbar_100k	False	False	ffbd4fcb9a1727a26312cceda3654c796e1c6360260bb96ca47ac7cdc4fd479f	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_004_log.txt	8149	ttbar_100k	False	False	3cf2842c04008f351f5fbd737903f5e12514061e35303c6cda655a8b92956dcd	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_005_log.txt	8176	ttbar_100k	False	False	ce7af1a1e9d94639a22582c06f5ebf4e6cf7b53c330c38b56526d7ea59890006	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_006_log.txt	8203	ttbar_100k	False	False	672e63e4fe4dbb1f58faf28fc0fcb997cb7dc9a6e4d3e4d8cedf5f0a9c6acac6	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_007_log.txt	8230	ttbar_100k	False	False	f299f2de4d8783a92cc7b637a35afa034a81e5ebe993d1839c0de11074e1e1f4	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_008_log.txt	8257	ttbar_100k	False	False	5c628c34a87fe11a324a8d898cd026d8bc52237c6e8fc6d976b5af3cb439327b	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G1/run_ttbar_100k_009_log.txt	8284	ttbar_100k	False	False	92ce427112b772bddea843c52c05ca303597b67f4375487fd588e106f5081acb	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_000_log.txt	8812	ttbar_100k	False	False	0a65aacc6f611923ffcfe3fd9e78a3b537a951c04cc0bbef6249cf226303fa56	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_001_log.txt	8848	ttbar_100k	False	False	6205d6708a14d890b432d00616ddc9f335c33bfec9b311ab4fd46d0db50a2ae6	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_002_log.txt	8869	ttbar_100k	False	False	99e1a74ed07f89d82aa8a516f2b1a1563d03bb3af955d7095f5d448bf1e2b6e0	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_003_log.txt	8889	ttbar_100k	False	False	ca3f214e05f2cef3bc750b8f3de14d0be96982270d07bfc50ddd024303fc396c	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_004_log.txt	8915	ttbar_100k	False	False	97dc4f870491e3c43001b75642458ae39216b8283ccb0986d1a4ad4aa98801bd	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_005_log.txt	8943	ttbar_100k	False	False	b75dcc3510786783dbafae149decc0e5079af5ab4342ed23c9571bd6fdf257ea	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_006_log.txt	8971	ttbar_100k	False	False	a58f7166a67a229aec2866e2abf69529f339af95d08758bc231dc695959fbc98	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_007_log.txt	8999	ttbar_100k	False	False	f1deed0e893765dd056ccb57ef45f9f9ae31ec9b94b261ad1f4721208c5884a8	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_008_log.txt	9023	ttbar_100k	False	False	9ea2a75bc413c742c58c036f621fc04ef4535c49af2fd577089e71301563a8fc	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_gg_ttx/G2/run_ttbar_100k_009_log.txt	9050	ttbar_100k	False	False	d2eeef154b35113e66557d7bf095b55a12253454d8964f869562052c8345ce02	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_000_log.txt	8200	ttbar_100k	False	False	94d963f01f6f4597c7b76b1ff4fc3b0eeb93939e89cde80323f4f12eaf7cb465	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_001_log.txt	8228	ttbar_100k	False	False	5af10259f32e905fec32e1c332630dea98cf557273518fc43058f85f0aa99d6e	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_002_log.txt	8253	ttbar_100k	False	False	033a669da3e52f726bdfcf9e7fda0dd09c664a5c94955064f894818a728eb983	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_003_log.txt	8282	ttbar_100k	False	False	529cd1e2f28a970a53cfc9f005196e812dbb16308b81a19768b6af15064d8738	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_004_log.txt	8308	ttbar_100k	False	False	7a69e49cdd0fd517123d187bb5c17a22225ff7a2e57b32e61e7e9a2e781e2325	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_005_log.txt	8335	ttbar_100k	False	False	d82a7afce0c5ad7cb92b772625dff87ef2cdb9a3c5df7071877946319ccbeafa	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_006_log.txt	8363	ttbar_100k	False	False	bb02b7106644b1ed492537baf0931b116a83c56e7a158046b5981e681fc92705	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_007_log.txt	8389	ttbar_100k	False	False	184dd895ffec322e8887c96d23c53d9b49ed29e6240d64a8d75f0e559fb2cc2f	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_008_log.txt	8417	ttbar_100k	False	False	b94696de5236b7d1148bcaed1746e39becead2c3d02b57d646a91ef33889c50b	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_qq_ttx/G1/run_ttbar_100k_009_log.txt	8444	ttbar_100k	False	False	4dd0bfe660760a0973dbaedc0ce667453c1b4d7a87f4d41144727cbbe34f6b63	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_000_log.txt	8041	ttbar_100k	False	False	f138caed96a8f20822d684d5b206f8df6faa673243af7f426997c96efb446c1f	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_001_log.txt	8068	ttbar_100k	False	False	cd096140915cd487ed4c28067efa975504bc792d671847ee6ba73da3960cbf1d	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_002_log.txt	8095	ttbar_100k	False	False	5200c3128d3f0e82db17c527d2739e42e771f864eb35bf70e64cefaac5bcecce	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_003_log.txt	8122	ttbar_100k	False	False	b09f22018059b5ec4e2c1a0fb120a4edeb4ed7f074d5703500c93a4436deb3bb	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_004_log.txt	8149	ttbar_100k	False	False	7d1d7ebace6287fa380f4b9fede875b57578c9a09e91903c920a2d042da438b0	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_005_log.txt	8176	ttbar_100k	False	False	157d2c73f2d7526824172dd6feb0add81bdbc84e165130b380c2839c93055ad4	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_006_log.txt	8203	ttbar_100k	False	False	4f6972348e554fe669f462c37a4c0b6a4ad20dd9ddcbc48a838b9831423f1d7d	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_007_log.txt	8230	ttbar_100k	False	False	7360380ac929ea6bcd448aabd1766c6e5ff1d44f304dd23e7b33094133175581	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_008_log.txt	8257	ttbar_100k	False	False	57dac8312f943e9f46da51779479e92eb34f953b86a1567efbda64dab1a5808b	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/SubProcesses/P1_bbx_ttx/G1/run_ttbar_100k_009_log.txt	8284	ttbar_100k	False	False	e52cf783122be58aebf589e894271e299e12db6ab9a6fcbf31d679bb90057dcf	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/lhe/ttbar_100k_shard003_unweighted_events.lhe.gz	10809673	ttbar_100k	True	False	not_computed_event_payload	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/hepmc/ttbar_100k_shard003_pythia8.hepmc	2785462016	ttbar_100k	True	False	not_computed_event_payload	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/root/ttbar_100k_shard003_pythia8_delphes.root	913864894	ttbar_100k	True	False	not_computed_event_payload	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_converter_ldd.log	744	ttbar_100k	False	False	f5439761c86a578c0ddf19c8eebcdaee40c12754b12f588af6968c476f67a63c	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_delphes_ldd.log	3930	ttbar_100k	False	False	36cb32ceb3ea26db490b7c3e4bfeda2016304cc267f140a271f3fb04a074cb04	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_generate_events.log	4861	ttbar_100k	False	False	40ac178334c6cec6b5a418394e2f758cd1a528df53b5655bc8b84d1c1d04e1d2	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_lhe_to_hepmc3.log	68823	ttbar_100k	False	False	4e281f5c875f5e32daeda99c9fe00937ffb0fc989106019ff41da7f67bbe6b34	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_pythia8_delphes.log	8261	ttbar_100k	False	False	b0734ef9c369b1eae80cfdfc5ed01cbfb050b44d4057b69e195c6843216da744	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_canonical72.log	103	ttbar_100k	False	False	0b029f6547f0fc8eb7aa8dc9d7f131c41c8ef7fbe2e184836c6ead943d1cf797	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/receipts/ttbar_100k_shard003_final_status.txt	109	ttbar_100k	False	False	f570e93335b0949ade5fbcc3bd53fcec0a2e816c79dc5f3c8ed1d69591044cee	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/parquet/ttbar_100k_shard003_pythia8_delphes_canonical72.parquet	62916	ttbar_100k	True	False	not_computed_event_payload	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_environment.json	239	ttbar_100k	False	False	b75758d30419a98f6273da8744cc53779b6131bfdbb85abc2116c618642f7ed8	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_reconstruction.stdout	203	ttbar_100k	False	False	6ab632d27f9c2ee36b915a56264c0d708babd7ce6d763b640e5697b9d3e6b7ca	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_reconstruction.stderr	0	ttbar_100k	False	False	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_canonical72.log	203	ttbar_100k	False	False	6ab632d27f9c2ee36b915a56264c0d708babd7ce6d763b640e5697b9d3e6b7ca	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/receipts/ttbar_100k_shard003_final_status.txt	507	ttbar_100k	False	False	6f4b11d8e21234a9ddd422b221d96df01eda080cfa303cada8f870c62e6bb287	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/receipts/ttbar_100k_shard003_receipt.json	927	ttbar_100k	False	False	32a68b7cdf9c76af8d053a52c04808cfcfc03edf84e0b07b429c94fcf656fb98	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/checksums/ttbar_100k_shard003_SHA256SUMS	1082	ttbar_100k	False	False	cb23d88f6d69f50ba360153aa7e08b8f83c90ea6aab141ca39643212f70ca0f9	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/audits/root_input_audit.json	223	ttbar_100k	False	False	7707db79202f55d26df2a00c05c0612b5bf658f53ea6ff84fcb3ec57884bd9b6	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/audits/schema_audit.json	122	ttbar_100k	False	False	0b8423efe170755b0e0e02668c5fcc549d3d5c865cd3eaf31c338cb8cdd71c0e	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_canary_retry2_20260727_v1/members/ttbar_100k_shard003/audits/entry_candidate_accounting.json	210	ttbar_100k	False	False	848be95e9e9b1fafb254cdd79adfa2e58f932f9b0b3ad87b443a66dae7019af3	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard001/lhe/ttbar_100k_shard001_unweighted_events.lhe.gz	10807942	ttbar_100k	True	False	not_computed_event_payload	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard001/hepmc/ttbar_100k_shard001_pythia8.hepmc	2796511140	ttbar_100k	True	False	not_computed_event_payload	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard001/root/ttbar_100k_shard001_pythia8_delphes.root	916880175	ttbar_100k	True	False	not_computed_event_payload	exact_legacy_filename_match
/uscms_data/d3/iturkmen/hh4b_delphes	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard001/logs/ttbar_100k_shard001_converter_ldd.log	744	ttbar_100k	False	False	1979853ee745a38c6198eacebbdfc1dd226b5531550e2def2674069f382075dc	exact_legacy_filename_match
