campaign,job_id,bin_id,pthat_min_GeV,pthat_max_GeV,n_events,shard_id,seed,dataset_split,split_salt,payload_sha256,wrapper_sha256,card_sha256,git_head,eos_directory,allocation_audit_sha256
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,39,2,100,200,10000,1858,1221858,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,40,2,100,200,10000,1859,1221859,test,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,41,2,100,200,10000,1860,1221860,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,42,2,100,200,10000,1861,1221861,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,43,2,100,200,8521,1862,1221862,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,44,3,200,300,10000,1863,1231863,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,45,3,200,300,4543,1864,1231864,test,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,46,4,300,500,10000,1865,1241865,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,47,4,300,500,2855,1866,1241866,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,48,5,500,700,10000,1867,1251867,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,49,5,500,700,2526,1868,1251868,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,50,6,700,1000,10000,1869,1261869,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,51,6,700,1000,2504,1870,1261870,validation,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,52,7,1000,0,10000,1871,1271871,train,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,53,7,1000,0,2500,1872,1271872,validation,qcd-adaptive-whole-shard-v1,0b3d93777252bf35c5bd2f9037dcc5fbebd6b3b7e99a67a04a675319d6df52a4,3bdc7c835d05922531a4c22a5f8c8d49fe5a8909f2e5b4c51d16c8ded45c4ff7,1b2041245162de8360defdc502404e0696496c50773d4aa7f043798651a9517c,ce9964783b56a0d9eca84a6b2a5304a06c7b978f,/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022,dc886abe9cc58ff3f8e6fd2ba074515d9417ec446d5642ea5d3e2bf9d6f4e969
