target_index	fragment_id	sample_class	source_index	process_or_mode	campaign	member_id	final_split	generated_events_frozen	candidate_rows_metadata	root_tree_entries	event_weight_values	sum_generator_weights_candidate	sum_squared_generator_weights_candidate	min_generator_weight_candidate	max_generator_weight_candidate	negative_weight_events	zero_weight_events	positive_weight_events	uniform_event_weights	signed_weight_sample_candidate	bundle_sha256	root_member_sha256	normalization_denominator_authorized	reference_cross_section_assigned	physical_weight_calculated	denominator_source_branch	denominator_value_status	denominator_value_frozen	denominator_use_authorized_within_campaign	cross_campaign_process_aggregation_authorized	process_reference_cross_section_assigned	physical_weight_application_authorized	physical_yield_calculation_authorized
43	043_1fa213cfc76ca0d7	signal	37	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_037	train	1000	58	1000	1000	0.99156994838267565	0.00098321096253562194	0.00099156994838267565	0.00099156994838267565	0	0	1000	True	False	6e8156efa169c5f805d061fc9d210dc592fab8260f40705cf33d0f4b054b78f6	68d93f123e3b2356b7e4ca979bc723fafe124f4157f2dbdae90db861962d2618	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
44	044_3611e968bcd64c5d	signal	38	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_038	train	1000	57	1000	1000	0.98741997499018908	0.00097499820700962562	0.00098741997499018908	0.00098741997499018908	0	0	1000	True	False	ce2761e4ede14a26d85760ef1e0caab3066dd1473a7a7fbf0dfdc865545a22ac	ce926741ed84aaf437b6736f6eadf61d595768b21fc2f73b3d5dac92a64bb583	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
45	045_05d75efb945a0b56	signal	39	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_039	train	1000	66	1000	1000	0.98651996813714504	0.00097322164753331367	0.00098651996813714504	0.00098651996813714504	0	0	1000	True	False	102829757721cfa9ab4b602797352cc9709586986eb1d21a651bcd84b0242bda	593a2b0a4d3918cc4440c9f7ef6e4c0f9372c65547de08f610490f3b7846eb6c	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
46	046_b66cf11b6c9c5f38	signal	40	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_040	train	1000	50	1000	1000	0.988240004517138	0.00097661830652803283	0.000988240004517138	0.000988240004517138	0	0	1000	True	False	b5e809a0a732bbf764a16c1fb000d67eb702427433fe7f1aded89bcdc887064c	6126736dd8f0538e97daad1c91c65da6f49d5aa535896bfb89ce41967fb8b998	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
47	047_f010e1f9e2c56b9b	signal	41	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_041	train	1000	46	1000	1000	0.99725998006761074	0.00099452746784445137	0.00099725998006761074	0.00099725998006761074	0	0	1000	True	False	8dd877a4680bf084ae9da8d542220e0e46cd336db5162607e0bb8e8f817381fb	e88036744588d953345387fe36ab682bd399b26a56ef050211a70a4e2843c209	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
48	048_441dd358c4a1532f	signal	42	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_042	train	1000	67	1000	1000	0.99688000045716763	0.00099376973531148253	0.00099688000045716763	0.00099688000045716763	0	0	1000	True	False	28c75543101b6d48ea2e79062003d52888065e8baffbd5f09d34a29d178b5fb7	f551b0683a7b79d92c6f5d1339182c3ab9c630f908d271fe78cea7aec7909016	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
49	049_8a5052094f24136f	signal	43	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_043	train	1000	62	1000	1000	0.98615000024437904	0.00097249182298198879	0.00098615000024437904	0.00098615000024437904	0	0	1000	True	False	548f7ee1fdd369f596025e6d593b6e37cf77a2b9c2ff3672ba296726a73199ce	489a58b365707d30c0174308d66167ef7e5bfa1ec9c3e3d7019200e76317e875	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
50	050_bb4ad8845a18a977	signal	44	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_044	train	1000	57	1000	1000	0.99575996864587069	0.00099153791515762526	0.00099575996864587069	0.00099575996864587069	0	0	1000	True	False	16a6a144b46854a7586b8470714d30f87fe97c72f732181bfa23d1ab1d673c53	b8b53c2668c0f3fd0ca17f2d2facf94a3626b3e1d33504d5a534c1319f2d19b4	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
51	051_85b8058518a0198c	signal	45	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_045	train	1000	59	1000	1000	0.9872199734672904	0.00097460327601275756	0.0009872199734672904	0.0009872199734672904	0	0	1000	True	False	651d8902d5b0b6dfc8e91e69e5c280cc2ad38aa5864592993c8fc5daafa82c3f	ac76801ad09ddea6a6550d26b743859e988299753000cada29e70b321e36a935	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
52	052_83a744e3fa43cd51	signal	46	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_046	train	1000	55	1000	1000	0.99531002342700958	0.00099064204273427436	0.00099531002342700958	0.00099531002342700958	0	0	1000	True	False	7e249ab675a1e2c1ab1ce82ae37710ad72264e01f75a815bef7b136f34dc98fa	cdaade963e06eadf484424017b4a07b5b4f28b9e717973de3185efaf995d4108	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
53	053_6ff039e1c2b7b235	signal	47	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_047	train	1000	67	1000	1000	0.990860047750175	0.00098180363422747897	0.000990860047750175	0.000990860047750175	0	0	1000	True	False	43f8daa9eb7a1c9d3c8adcca83fdcb3f8d8dc4bd797abd23e4a9da69fdfd8f1a	7596b1e0bd6f1012b8fb0e904a39d7d5e205201a19dbef70c8bda02789c79d62	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
54	054_87da9faf1b6cd45b	signal	48	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_048	train	1000	52	1000	1000	0.98689005244523287	0.00097395197561535448	0.00098689005244523287	0.00098689005244523287	0	0	1000	True	False	b509419880834bf590c58224e29e70f929d605a4ac0d062517b27fda1a4080df	0a7ab396774c131cec3fb9ac6ab26ca0c13b9b38b9fd52208b77a65de11fb91a	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
55	055_18fe89a4b4c5fa65	signal	49	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_049	train	1000	54	1000	1000	0.99000998307019472	0.00098011976657864713	0.00099000998307019472	0.00099000998307019472	0	0	1000	True	False	c6693f589afd4c7094e58d0f0ce6d8a2d830b984de1206c380bde262f09b2903	70b0d40f78c24aaf3c143265f060f883d52a4097a970cc7e1c018b76e3df6f93	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
56	056_3d07d1b6fdfbe512	signal	50	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_050	train	1000	70	1000	1000	0.98851998336613178	0.00097717175751417746	0.00098851998336613178	0.00098851998336613178	0	0	1000	True	False	5f8a98f33403b2fe9315160baba1f325b8256e489fb1896bab088fd2d0a66b51	38c31159724b6957d1b919e1ba8bdbfde0bb34f32443b063206b0181d9ee3ce7	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
57	057_147f3f7389820da8	signal	51	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_051	train	1000	63	1000	1000	0.99127995781600475	0.00098263595476770016	0.00099127995781600475	0.00099127995781600475	0	0	1000	True	False	4503c17b34c577737d115b2c9e9c97f0757e8aa7632e0d17dc10bb324e42affd	c04009a2af1e0fb0daf338e59b7f59ef5236c8694bb780c65a8f9e46711ff2b6	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
58	058_5f65ab0950ae259a	signal	52	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_052	train	1000	58	1000	1000	0.99476997274905443	0.00098956729868315439	0.00099476997274905443	0.00099476997274905443	0	0	1000	True	False	ddb9eae36d175d9787339f69e40d484bf5a3ee850a35da3469808e86b4b8cfb1	32088023f7d5a8b91f8bb11cff3ce421fe9febd1405b1de411966aee47f48e44	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
59	059_648b68e52858788d	signal	53	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_053	train	1000	77	1000	1000	0.9925599442794919	0.00098517524298810796	0.0009925599442794919	0.0009925599442794919	0	0	1000	True	False	cbdb39a55d73731cc60449b2b55d2235ddc09ef98e83254f2395f980eb2218a7	3435bed0affcf59db88588a287c3a6c4396d312b87fab44c562dde8c1deecc39	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
60	060_da0a4ff7a2a458c9	signal	54	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_054	train	1000	71	1000	1000	0.98673999309539795	0.00097365581397390599	0.00098673999309539795	0.00098673999309539795	0	0	1000	True	False	1934da16720bcdb981d73dc677ff1b768942206ddc5e790d4a7fcef9dcd7d6b4	b05b83ea47269febc5b1236bf83ebba52f468aeec145085e1a370cb0f443e8de	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
61	061_8ad9801aa745a26c	signal	55	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_055	train	1000	66	1000	1000	0.99245004821568727	0.00098495709820331989	0.00099245004821568727	0.00099245004821568727	0	0	1000	True	False	203d8b92bbaecbf718f27aa9182a3cb644e822bdc3236cbafb6de32746e36d7d	3d1cf0efb1c619ea153efeb6183a5ba897fe78b5724cf2853ffafd2f44ec3aac	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
62	062_767aa36cb43499aa	signal	56	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_056	train	1000	53	1000	1000	0.99133001640439034	0.00098273520142432881	0.00099133001640439034	0.00099133001640439034	0	0	1000	True	False	19f5ad6304762043aaf070957661774faeeb4cf2402f3482776174713e2fe127	8d96cf8ee6debc43d8ad086e46ed70495e6362a6e6b199125f36b87855b6b6e9	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
63	063_511f1d0dff94c7ff	signal	57	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_057	train	1000	63	1000	1000	0.99545996636152267	0.00099094054462848385	0.00099545996636152267	0.00099545996636152267	0	0	1000	True	False	26471515ea190abbee54756e9a2b21ad8d91187af3bf51e6d1ac44877b0cec8d	debd54d7fbd6c72d19f40869b33776a9a8eb93857b1e769be4a027686ca2c025	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
64	064_19345edbdbed3247	signal	58	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_058	train	1000	63	1000	1000	0.99590001627802849	0.00099181684242257741	0.00099590001627802849	0.00099590001627802849	0	0	1000	True	False	bef47f70d9c61a897010eb107c7a8cc8f5085f240e92112a4f0c6ec4b801c1a7	e2746b7fe2a20458804e41c0aa898c2210d41f21a4381a9be1690d1ce879eb62	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
65	065_002b469df113c585	signal	59	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_059	train	1000	57	1000	1000	0.99056004546582699	0.00098120920367326123	0.00099056004546582699	0.00099056004546582699	0	0	1000	True	False	2f25173916e0100c8685a7796b4e3c707adb05a19c7ad408b11ca8c53ee23886	ed8bb3957e7db77ea69bcac1f2032e2f218f4b52038fa4daeee40133e2acc0bc	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
66	066_de9d7bb9d3cef00f	signal	60	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_060	train	1000	53	1000	1000	0.9930699598044157	0.00098618794506594382	0.0009930699598044157	0.0009930699598044157	0	0	1000	True	False	7bc5000a9ffa89fcb6be111121290f13b69c3e1674beddb235f85f7e10c9d346	705b7c5eff99415b4fa33d4ac77338b1db75d6ac9f27700b56ab1cfbf5333f8b	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
67	067_7ee0e03fde802076	signal	61	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_061	train	1000	56	1000	1000	0.98900997545570135	0.00097814073155088688	0.00098900997545570135	0.00098900997545570135	0	0	1000	True	False	6daf89a0824cc5178ef01be313dffbc00eebd38c491c6c43b95a5c44068f54aa	338901416c8e378d43bdbee090422c2543cbd12ae98869aa589f861e28f57f44	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
68	068_9a9eee21c2960048	signal	62	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_062	train	1000	63	1000	1000	0.99263002630323172	0.00098531436911875438	0.00099263002630323172	0.00099263002630323172	0	0	1000	True	False	787c8e8d237dd06763fc8eb25bed6da2d29592b7f83957cda368ee0f25d0c0cb	e4a345f4bded57bdd4d66973f9132a9ee272cc2741201059d383c49aaee59c7a	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
69	069_d04dbd77a1b271ab	signal	63	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_063	train	1000	62	1000	1000	0.99332001991569996	0.00098668466196532656	0.00099332001991569996	0.00099332001991569996	0	0	1000	True	False	1dadb39929740913d3ca747b35dd2223025da5deeee1e8e84868168de757a5cc	4e3aa5c5affc033135971c3391e2d97fd4da9abf92c3dd994e9206b57fb551ca	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
70	070_aa1f50eb3ec23c25	signal	64	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_064	train	1000	61	1000	1000	0.99279999267309904	0.0009856518254517054	0.00099279999267309904	0.00099279999267309904	0	0	1000	True	False	57df1c154f2663792e6831e78c5789bd483e5535f39b8fdf3885b21d05f24065	818ce9b4b022a820970d44c51c7888a53980384b4fd661a5177e672becf249e7	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
71	071_8fab6ee2abc72a0b	signal	65	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_065	train	1000	55	1000	1000	0.99482003133744001	0.00098966689475022502	0.00099482003133744001	0.00099482003133744001	0	0	1000	True	False	4d745b3c79f17e70149cf41b1ff9f68b70ad5196024682219cc14e470fdc2915	b8626a3a5c15f0f0a6c66467ba5c34c93fb75b3b8af8c02d91f0de2b092368fd	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
72	072_41334a66e4b317b9	signal	66	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_066	train	1000	64	1000	1000	0.98825001623481512	0.00097663809458811224	0.00098825001623481512	0.00098825001623481512	0	0	1000	True	False	edf6a43de75ffe5a61f0c6ff14884193f5507818da233461ba47591dc04127cc	45e60d7695e2b141ecc6fe7bba70880532102a7693c6daedd1b339cec88ae613	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
73	073_21aab707caaac14f	signal	67	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_067	train	1000	61	1000	1000	0.99404994398355484	0.00098813529113370852	0.00099404994398355484	0.00099404994398355484	0	0	1000	True	False	4249d09baa323db848eaeabce20456856943be129d491193f4f30739ddd9e668	e2e19f78a0067c48a719d56f4dc72eee36c4e324c7a106ddd8911a6e3c6d4501	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
74	074_92f791a1632fdf40	signal	68	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_068	train	1000	65	1000	1000	0.99070998840034008	0.00098150628111620198	0.00099070998840034008	0.00099070998840034008	0	0	1000	True	False	d66c77c8447eb4ac6979995427db1a0c3d74528aa5c0070c8d0f8b8c9e941296	8f8220c6b598268535fca64d3fdad153e5fe2b09ee46b2de9bd20e0cb0a95654	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
75	075_67b915bb04568d72	signal	69	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_069	train	1000	67	1000	1000	0.99228997714817524	0.00098463939874872614	0.00099228997714817524	0.00099228997714817524	0	0	1000	True	False	7665ec67ae9cf0e7d9d9165f32a62477a41c157a3165a61794949def74e61bc2	bd988627a9fde89c79cc544bf9f8468483331a34a7c9215b84d50d39f00d1a3b	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
76	076_09712d7a25a89b42	signal	70	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_070	train	1000	49	1000	1000	0.99653995130211115	0.00099309187454121395	0.00099653995130211115	0.00099653995130211115	0	0	1000	True	False	ffd373714bd1074bb7d5d1a5d6e8f8cfb0e9d46c2d018dfb2c8c9d25df4d35c1	7c7fd5122b99e248b137a58e0bedd349fb61810628c3b2f01a76773e1eacd9a1	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
77	077_5f49b758d72229b4	signal	71	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_071	train	1000	52	1000	1000	0.99110999144613743	0.00098229901514436261	0.00099110999144613743	0.00099110999144613743	0	0	1000	True	False	ef210201d9e113e4852d4d181e0cf3b23a9bb422ec2d621d2126e978b5ff3055	117ef5fcb9044489d7010c85fa457ab20c0729b953451b04784a83d147ba1965	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
78	078_36797ee3a0669294	signal	72	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_072	train	1000	74	1000	1000	0.99291000515222549	0.00098587027833139246	0.00099291000515222549	0.00099291000515222549	0	0	1000	True	False	00c60beebc48b92f01bf3faba3dade6932927120ebb47225df14836933ac777a	fe3b63c29d247639b966c4a66bb3315ee6ea5d201f3c6993a93297d893c97b42	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
79	079_34cbc9ed00c4b768	signal	73	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_073	train	1000	58	1000	1000	0.99303002934902906	0.00098610863918893342	0.00099303002934902906	0.00099303002934902906	0	0	1000	True	False	28c2d92ac0cedbf6db051735933ea4b9e85238eacc3b75e74d67cf8fe6cd5fad	b6c096ede356cdafe4e4c64fddf063df54e9c5ea89edb059039126b9d4d1638a	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
80	080_85684edf3a978ce0	signal	74	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_074	train	1000	58	1000	1000	0.99869002588093281	0.00099738176779405824	0.00099869002588093281	0.00099869002588093281	0	0	1000	True	False	15c13577064d1881301159576cd82cafd35768316966f1b5ed05c4159176c6f3	1d77480d20af23aa1abf0f34d931a585879345008b7c0cd322eec864a122177b	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
81	081_7053071f129455c9	signal	75	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_075	train	1000	44	1000	1000	0.98871998488903046	0.00097756720851896461	0.00098871998488903046	0.00098871998488903046	0	0	1000	True	False	5ac697795b8efda92a53c51987e609f6799f02b43e8d2993cc8b28fa6044d839	3abdb103bf41a1bf5af9481c759af613a71f00ac73de3019fbee0711fb381e80	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
82	082_e1b95b562a378cb5	signal	76	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_076	train	1000	53	1000	1000	0.99204003345221281	0.0009841434279718674	0.00099204003345221281	0.00099204003345221281	0	0	1000	True	False	288197524a7129ef18e9cd5b47cea8f6d6055934fd64d9c44d201b452982198c	f16065da2e0cd5220b39c2c0317ccca24923d8b6616fd0850bb280d661237afc	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
83	083_60026e2f76c70cb7	signal	77	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_077	train	1000	69	1000	1000	0.99344004411250353	0.00098692312124625285	0.00099344004411250353	0.00099344004411250353	0	0	1000	True	False	24a653028163cd548e2937a9d210c554c19832f3957823d81ade063a80c78808	f8ae9d87938ef9ab776a0f5cb082cd2a39213858be436aa783d4de91996b1d30	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
84	084_5fc89f1120f774ed	signal	78	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_078	train	1000	63	1000	1000	0.99017994944006205	0.00098045633227312372	0.00099017994944006205	0.00099017994944006205	0	0	1000	True	False	f257693f3dc0a6318320ccf8a008304df2cf85692dd34004af01ba606c83ea39	68059d3d5ab5525aad2007ed6a41431a679d6ac552dd178262d53eccf8f20e20	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
85	085_0ccb2ca3c61533ca	signal	79	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_079	train	1000	55	1000	1000	0.99105003755539656	0.00098218017693855282	0.00099105003755539656	0.00099105003755539656	0	0	1000	True	False	31b665f2d8008c568fd5d55893dace57e68ce81cfa298c4008e2648df782dd50	7916c220392400862af6ac95d392bffe47e8a1a545e2172365f1df2a79e5ffcf	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
86	086_03855cea5aa74657	signal	80	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_080	train	1000	61	1000	1000	0.99612004123628139	0.00099225513655257095	0.00099612004123628139	0.00099612004123628139	0	0	1000	True	False	a5757a7b0242038b5e90d4bdd2a23be4b10d0b9e07a3c1cbaeff1b1f554af603	aa09a7b85dae5dbc691a7a9e5455f75f191ce749f472ca40e63de21b006878b7	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
87	087_f14376f35f091d89	signal	81	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_081	train	1000	58	1000	1000	0.9958300506696105	0.00099167748981663891	0.0009958300506696105	0.0009958300506696105	0	0	1000	True	False	ab764e69b5bfb661e6e2cc9a33fc4247b6ff3a179e7f93bde4f46c2e4489324f	416b8cf48f3bbf3cca57a34c82076dea8405e1198d980cbb0683f6a9fa5048b7	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
88	088_25d7bb4ad3c50081	signal	82	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_082	train	1000	65	1000	1000	0.99106004927307367	0.00098220002126514711	0.00099106004927307367	0.00099106004927307367	0	0	1000	True	False	94b884798e87e3724e8a0ae1c529509921682cb279b64908215f75ebd83e3046	c25ecc3fcc93e9286408262e9f1d8702023246e88ef9e0df7019ab9b86ae6b4b	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
89	089_45afab67af096930	signal	83	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_083	train	1000	57	1000	1000	0.99334004335105419	0.00098672444172467422	0.00099334004335105419	0.00099334004335105419	0	0	1000	True	False	e4ce495c7d84f70aab27e1a2745a004ce1ef8c0f37e6fd16e1ba239869fb6b00	79764907794f19a7e37515266b54a5dc4e34e34a60702067484965250cfeba05	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
90	090_d1bceaef93104f23	signal	84	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_084	train	1000	59	1000	1000	0.98559004254639149	0.00097138773196659778	0.00098559004254639149	0.00098559004254639149	0	0	1000	True	False	65663c574773a0cf8cad71ca7bc4af5e02d707eda64a323d803614a266120e7f	42b980085bf4b71d0a185e1cabbb076c76db603fd1b5e5dc1118417d23cfd908	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
91	091_abc74bff5c01ff89	signal	85	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	ggf_shard_085	train	1000	60	1000	1000	0.98755001090466976	0.00097525502403781337	0.00098755001090466976	0.00098755001090466976	0	0	1000	True	False	0daeb31f97b6afde25950cf116bb75e93ac6fc4d648a09b27c41cf16c6a328bb	83b5dd5ae78d6435c8cc876ef7b65d03041c17f03b1cda8ab105a2c315faed55	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
92	092_63ab9773467fb332	signal	101	vbf_hh4b	vbf_hh4b_sm_scaleout90k_20260722_v1	vbf_hh4b_sm_run2_frozen_v2_train_shard9401_10k	train	10000	612	10000	10000	14.278319431468844	0.020387040578706078	0.0014278319431468844	0.0014278319431468844	0	0	10000	True	False	b6258e0bcb2c4e830ae3fa7efb5ba4c19c4c7f2c442c3b0264bb3489f3af44b9	7c8f5af55159c1510df49d537e38b41ca00e2bff2a0a0cd3aadf9f96712c2cf3	False	False	False	Event/Event.Weight	frozen_exact_full_member_signed_sumw	True	True	False	False	False	False
