sample,file,collection,radius_used_for_matching,event,jet_rank,jet_pt,jet_eta,jet_mass,n_constituents_dR,sum_const_pt,sum_const_pt_over_jet_pt,lead_const_pt_frac
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,651,0,202.9459991455078,-1.7608309984207153,41.694644927978516,28,213.9541396200657,1.054241722038902,0.2601267244138918
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,658,0,352.3011779785156,0.24014849960803986,37.20282745361328,15,352.71748781204224,1.0011816873162769,0.2293068797681056
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,658,1,345.6336364746094,-0.6038227677345276,129.0893096923828,56,357.1722699403763,1.0333840004215404,0.14982147785570218
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,661,0,208.9819793701172,0.16373395919799805,40.78601837158203,34,211.1657475233078,1.0104495524435773,0.3162663593678295
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,671,0,202.7313232421875,-1.3103729486465454,66.25595092773438,29,208.3467782139778,1.0276990002432034,0.15070967696280196
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,672,0,415.4429626464844,1.0495103597640991,114.23048400878906,38,420.83140110969543,1.0129703447830365,0.13945096430850176
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,672,1,371.5265197753906,-0.21891817450523376,136.97019958496094,62,381.258466809988,1.026194488190186,0.09928382385480027
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,675,0,306.6908264160156,0.9168034195899963,57.48224639892578,37,311.4742352962494,1.0155968436882596,0.15341930118210415
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,675,1,211.28067016601562,0.25126057863235474,69.87010192871094,39,216.86977189779282,1.0264534456814507,0.16313581360358495
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,677,0,201.97276306152344,1.8562928438186646,64.00751495361328,23,208.13681784272194,1.0305192377811896,0.21766413657810124
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,680,0,375.76446533203125,1.2015926837921143,151.68507385253906,52,393.98890209198,1.048499627935402,0.1692477035898283
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,691,0,431.5918273925781,-0.45084986090660095,133.1083526611328,46,448.7007428109646,1.039641425839197,0.3078107539452343
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,691,1,369.36676025390625,0.23338744044303894,142.6020965576172,59,390.36798575520515,1.0568573779807973,0.14324406281056398
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,692,0,300.5495910644531,0.9881268739700317,126.60234832763672,44,315.33897307515144,1.0492077928248678,0.18434681951449486
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,706,0,228.8465576171875,-1.5254336595535278,39.17408752441406,30,230.19997787475586,1.0059140948924927,0.2772766167668754
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,707,0,255.50180053710938,1.4836424589157104,41.037132263183594,29,257.89403373003006,1.0093628819362204,0.30641513985661684
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,707,1,254.05882263183594,-1.4587832689285278,67.14423370361328,41,259.8443585783243,1.0227724268205098,0.12531625250823406
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,719,0,235.77011108398438,0.053373534232378006,43.52189254760742,36,236.7955912053585,1.0043494916156224,0.1206487890597672
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,722,0,207.73318481445312,0.3302476406097412,77.43519592285156,52,217.32245087623596,1.0461614549950118,0.11703666228504879
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,728,0,403.3351135253906,-0.11894430965185165,136.98068237304688,45,415.55220806598663,1.0302901833510385,0.19116295161856922
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,728,1,318.8463439941406,-1.682667851448059,93.39173126220703,37,330.89353792369366,1.0377836978735262,0.29472075843468687
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,731,0,205.1884765625,-1.4607062339782715,39.84073257446289,20,207.8526826798916,1.0129841897655498,0.3032231877339035
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,735,0,306.23834228515625,0.7373765707015991,44.55514144897461,33,306.8032470345497,1.0018446571555284,0.291970755034109
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,735,1,234.73287963867188,-1.591055989265442,76.08094787597656,33,241.74498116970062,1.0298726856749791,0.17202552592577683
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,737,0,344.92620849609375,1.4133156538009644,50.92664337158203,36,347.4645437002182,1.0073590673645583,0.35334786885188973
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,737,1,264.2914123535156,0.4239909052848816,48.689170837402344,27,267.7868427038193,1.0132256675280398,0.16949649510829648
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,737,2,255.0402374267578,-0.35378381609916687,83.61958312988281,42,267.86543640494347,1.0502869629811602,0.24245416698471825
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,739,0,290.2200927734375,0.8512322902679443,98.73066711425781,32,302.3275427222252,1.0417181657999106,0.16338548184900525
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,749,0,217.80332946777344,0.3712891638278961,40.99711227416992,51,219.5491249859333,1.008015467543246,0.06683302401541862
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,752,0,246.14320373535156,-1.3152073621749878,106.49768829345703,32,255.54274094104767,1.038187270918121,0.22678230520453652
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,754,0,345.6790771484375,2.4529168605804443,61.6247444152832,40,347.9426241517067,1.0065481168890567,0.3395820876809846
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,754,1,291.3328857421875,0.10303997993469238,63.080047607421875,50,294.28162229061127,1.0101215368835266,0.11023159529274018
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,759,0,269.7790832519531,-1.1027779579162598,94.84390258789062,72,282.76575580239296,1.048138174368067,0.056645158642848144
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,760,0,270.6814880371094,-1.4615565538406372,20.543872833251953,28,271.87301778793335,1.0044019624668998,0.2130645922246646
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,765,0,567.3493041992188,0.7598932981491089,127.130126953125,49,571.2002798318863,1.0067876625637233,0.11328106627828789
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,765,1,524.347900390625,0.28401049971580505,137.70513916015625,67,533.073523581028,1.016640904223899,0.11578502538053309
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,779,0,248.84996032714844,0.06757056713104248,72.47639465332031,21,255.3524445295334,1.0261301395983207,0.40855917418185733
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,779,1,219.80386352539062,-0.1572594940662384,35.62920379638672,23,221.70216792821884,1.0086363559419824,0.21418821870526455
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,782,0,252.91282653808594,1.3950815200805664,76.10017395019531,52,267.1351435780525,1.0562340678195095,0.10286531601828054
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,785,0,240.9715576171875,-0.46750974655151367,85.5422134399414,26,241.72963255643845,1.0031459104416598,0.17214113878893
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,786,0,303.6591491699219,-1.2300390005111694,82.8946304321289,33,304.54657685756683,1.002922446730391,0.22714792836365028
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,816,0,208.20391845703125,-0.9045752882957458,82.0108871459961,29,209.8618541955948,1.0079630381159503,0.29489185226411374
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,831,0,287.6242980957031,-0.5126864910125732,60.55705261230469,29,289.7351437807083,1.0073388990394088,0.36647365751366057
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,831,1,200.4028778076172,-0.20705795288085938,28.290142059326172,17,201.37636095285416,1.0048576305684167,0.31329349923016403
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,840,0,218.88258361816406,-0.8228178024291992,17.896953582763672,5,219.2893363237381,1.0018583146217042,0.974563485792941
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,859,0,250.587158203125,-0.7784985899925232,44.28124237060547,26,252.30080097913742,1.0068385099551804,0.16005579770820444
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,861,0,209.72010803222656,0.25907543301582336,70.92898559570312,38,219.956945002079,1.0488119001363445,0.413184832760326
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,870,0,240.31234741210938,0.15810006856918335,65.30555725097656,46,244.67707780003548,1.018162738764484,0.16559604030390512
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,879,0,220.64903259277344,-1.146177053451538,66.74455261230469,28,221.5808942914009,1.0042232757047582,0.1835458335386959
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,885,0,212.0804901123047,0.12565992772579193,30.41984748840332,21,212.1408614218235,1.0002846622501054,0.2399516294902821
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,892,0,242.51527404785156,-1.9740203619003296,87.90645599365234,61,247.9752733707428,1.0225140430611142,0.13684120479917422
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,901,0,242.73403930664062,0.33879926800727844,92.2891845703125,52,244.42056411504745,1.0069480358553102,0.17784301725171353
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,917,0,267.61151123046875,-1.3515338897705078,44.956058502197266,34,268.65152221918106,1.0038862714983012,0.20452970294025175
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,925,0,209.33958435058594,0.5880617499351501,75.26842498779297,41,217.89829671382904,1.0408843477443313,0.07978153312709674
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,931,0,258.3266296386719,0.20829324424266815,32.122798919677734,38,259.26806139945984,1.003644346547256,0.19310547442862444
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,934,0,202.9273681640625,1.187531590461731,73.6410140991211,50,212.34621754288673,1.0464148796884276,0.14983606430056295
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,943,0,437.6137390136719,1.9738426208496094,64.24890899658203,48,440.1964250802994,1.0059017481316939,0.2957262608357598
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,943,1,371.5675964355469,0.13423965871334076,60.61052703857422,36,373.1030921936035,1.0041324802614293,0.15832997270934415
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,979,0,259.7115783691406,1.094265103340149,50.12408447265625,28,263.9784678220749,1.016429338575231,0.31957519202027296
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,979,1,219.26258850097656,1.2948552370071411,35.215885162353516,32,220.88262897729874,1.007388585929765,0.14139870295387316
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,988,0,361.94451904296875,-0.4385529160499573,98.99420928955078,50,371.33484706282616,1.0259441089056598,0.1341768476044493
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,FatJet,0.8,994,0,302.2740783691406,1.3599480390548706,136.62777709960938,70,310.2042275518179,1.0262349627379985,0.07821753674902525
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,0,0,182.84356689453125,0.24229982495307922,37.7175178527832,43,185.2498560845852,1.013160371080717,0.16182510242343426
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,0,1,72.56355285644531,-0.3295992314815521,13.217911720275879,24,69.81495161354542,0.9621214627081789,0.20553573333341377
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,0,2,60.48265838623047,1.0702095031738281,8.805810928344727,18,63.086690068244934,1.0430541869602628,0.16211283790735637
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,0,3,58.11517333984375,0.5477485656738281,8.892047882080078,15,55.539411425590515,0.9556783234700035,0.2940416502998097
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,0,4,32.64599609375,0.27319952845573425,3.7541778087615967,6,29.84848552942276,0.9143076977558415,0.5889181147963789
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,0,5,28.27180290222168,0.9874704480171204,5.786644458770752,5,25.832911431789398,0.91373413719432,0.7236829507023735
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,0,6,22.595033645629883,1.0098791122436523,6.534827709197998,11,38.6434201002121,1.710261675476024,0.28035908669494264
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,1,0,115.65011596679688,-1.2226909399032593,16.441049575805664,17,113.65048640966415,0.9827096623257445,0.17100660825241032
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,1,1,43.88777160644531,0.5671443343162537,5.138894557952881,10,41.11919593811035,0.9369169231657145,0.21117631208507573
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,2,0,87.43049621582031,0.4445071518421173,8.339146614074707,12,84.65718364715576,0.9682798029440587,0.44996959597301284
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,2,1,72.2839126586914,0.6924046277999878,5.415886402130127,7,69.58691954612732,0.9626888886701708,0.7887314944824761
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,2,2,60.13563919067383,1.2694356441497803,9.652886390686035,11,57.53528642654419,0.9567585412057461,0.3370014817059747
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,2,3,42.09794616699219,0.4236705005168915,7.516326904296875,11,39.65308427810669,0.941924437852922,0.321442685174446
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,2,4,31.665712356567383,-1.2449989318847656,5.489797592163086,8,29.41683441400528,0.9289806615673469,0.3365789028904748
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,2,5,30.233415603637695,-0.8016557097434998,6.051785469055176,10,27.760929882526398,0.9182200994579717,0.33951946056202376
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,2,6,29.744230270385742,-0.18729372322559357,4.912705421447754,13,28.065561413764954,0.9435632107013332,0.19044046592455224
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,2,7,24.523069381713867,2.4202089309692383,3.4462897777557373,9,22.484251141548157,0.9168612130712317,0.44081402026829014
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,3,0,107.62610626220703,-0.9149121046066284,18.027664184570312,10,105.3788194656372,0.9791195010707271,0.5504621313342981
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,3,1,106.77572631835938,-0.10647934675216675,24.95100975036621,25,104.64795571565628,0.9800725251321729,0.11836854096593376
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,3,2,103.98137664794922,0.541595995426178,14.956317901611328,17,101.28134006261826,0.9740334599101096,0.27311739223873366
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,3,3,96.11310577392578,-0.9896352887153625,9.139562606811523,11,93.57990849018097,0.9736435810356256,0.25990361344996443
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,3,4,94.81239318847656,-0.26799583435058594,19.042701721191406,26,92.8918986916542,0.9797442672604558,0.25305701460306856
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,3,5,55.16535949707031,-0.39651572704315186,5.924184322357178,12,52.39107745885849,0.9497097079851504,0.21128333723235715
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,3,6,41.90402603149414,0.02771042101085186,7.17022705078125,10,39.24792018532753,0.9366145428563275,0.19601326169291405
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,4,0,138.10105895996094,0.46303340792655945,23.084686279296875,32,135.68836915493011,0.9825295343627284,0.11637914217406792
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,4,1,93.94644165039062,-1.8005878925323486,6.368122577667236,13,91.60673236846924,0.9750952857732674,0.2603053671854645
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,4,2,59.36698913574219,-0.3525567352771759,6.123607635498047,10,56.557301342487335,0.9526725570193475,0.6199605787305845
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,4,3,25.325973510742188,-1.3683817386627197,2.6305854320526123,5,22.925313591957092,0.9052095700184304,0.3750889761026161
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,5,0,61.84511184692383,-1.5623303651809692,7.052766799926758,12,59.47365856170654,0.9616549600381191,0.25693543720583656
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,5,1,49.47029495239258,-0.5260934233665466,6.880465984344482,15,46.81473708152771,0.9463201528630377,0.16168204200551023
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,5,2,38.175262451171875,-1.4056636095046997,6.7041754722595215,10,35.822468638420105,0.9383686277006972,0.1672006117178177
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,6,0,137.30271911621094,1.9080395698547363,16.714933395385742,28,135.40685865283012,0.9861921127594262,0.2450578539433555
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,6,1,127.7676010131836,0.7218350172042847,18.569116592407227,15,125.41738629341125,0.9816055502245061,0.30685322748483623
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,6,2,87.5092544555664,0.2512930631637573,9.159201622009277,11,84.6853414773941,0.9677301218512132,0.30182933346194585
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,6,3,80.22197723388672,2.387037515640259,10.932820320129395,12,78.30779486894608,0.976138928122404,0.1942783061430221
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,7,0,98.14091491699219,0.18027450144290924,13.232681274414062,15,95.63844013214111,0.9745012079114234,0.3572881635071169
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,7,1,79.8171615600586,2.0647189617156982,10.086655616760254,13,77.6922150850296,0.9733773234540536,0.1880236156919799
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,7,2,57.725101470947266,-0.3389522433280945,6.423120021820068,12,54.96558225154877,0.9521955068231911,0.37723621565314797
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,7,3,33.37568664550781,0.2230358123779297,7.928867816925049,9,30.892826676368713,0.925608722435879,0.5132259248508495
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,8,0,75.764404296875,1.6217377185821533,6.193259239196777,9,73.35971343517303,0.9682609414801252,0.5615852748548362
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,8,1,62.333648681640625,1.2732473611831665,7.178131580352783,14,59.9104118347168,0.961124739235142,0.20169234241877906
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,8,2,38.272300720214844,1.7669470310211182,5.145384311676025,11,36.68270260095596,0.9584660945554475,0.23446399114120553
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,8,3,25.568668365478516,1.784806728363037,4.993528842926025,9,27.666784912347794,1.0820581078716656,0.2963076761866658
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,9,0,369.3459167480469,-1.637599229812622,18.23709487915039,17,366.78920966386795,0.9930777437403674,0.3265974261183394
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,9,1,284.71234130859375,1.4145939350128174,38.956974029541016,24,283.4683563709259,0.9956307305403403,0.14436454074508198
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,9,2,152.98399353027344,-1.1639747619628906,10.280715942382812,18,150.49485802650452,0.9837294383135817,0.2634827663459996
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,9,3,95.93006134033203,-0.3074797987937927,12.204188346862793,20,93.35209059715271,0.9731265600463506,0.14944533600326196
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,9,4,60.03281784057617,-0.31755784153938293,8.533479690551758,18,57.418684005737305,0.9564549203440527,0.23560904529166576
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,9,5,24.575389862060547,1.1862367391586304,5.000785827636719,14,22.132535219192505,0.9005975222944756,0.14919999261881167
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,9,6,23.844175338745117,-0.6851952075958252,6.098273277282715,9,19.464132010936737,0.816305522603203,0.3039187641483323
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,10,0,68.58797454833984,1.7527135610580444,10.445737838745117,15,66.34605744481087,0.9673132627360368,0.31706154936483677
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,10,1,66.68135833740234,0.9098617434501648,3.14434814453125,7,63.96155098080635,0.9592118783358613,0.608066666912901
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,10,2,51.00941848754883,0.5223474502563477,7.62344217300415,12,48.32521677017212,0.9473783117517423,0.3388683592459741
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,10,3,49.884334564208984,-0.2554328441619873,6.580818176269531,8,47.16620314121246,0.9455113224072809,0.2834819170414031
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,11,0,118.82701110839844,0.01454932615160942,10.045129776000977,17,115.88337421417236,0.9752275440847302,0.24448092079396755
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,11,1,96.13169860839844,-1.1598094701766968,19.455123901367188,27,94.63311874866486,0.9844111788158639,0.13016126948491646
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,11,2,64.64988708496094,1.6293740272521973,11.519784927368164,22,62.46661502122879,0.966229298113654,0.12602682161805728
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,11,3,58.236961364746094,1.7530828714370728,6.6569504737854,13,56.00451976060867,0.9616662416475452,0.23763639189307087
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,11,4,50.88161087036133,0.6980434656143188,6.3018107414245605,5,48.1594660282135,0.9465004193934928,0.699083421392664
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,11,5,40.155303955078125,2.424921989440918,5.047125816345215,10,38.03694462776184,0.9472458400592335,0.2495149305927135
ttbar_extra50k_ak4ak8_shard000,ttbar_extra50k_ak4ak8_v1_shard000_pythia8_delphes.root,Jet,0.4,11,6,30.733097076416016,0.06181879714131355,3.2913522720336914,5,27.85945862531662,0.9064969454931839,0.5345871176519601
