sample_class	process_or_mode	campaign	remote_bundle_path	bundle_basename	source_tag	bin_index	pthat_min_GeV	pthat_max_GeV	shard_id	seed	exact_metadata_files	structured_metadata_rows	status
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard065_seed86065_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard065_seed86065_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard065_seed86065				65	86065	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard066_seed86066_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard066_seed86066_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard066_seed86066				66	86066	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard067_seed86067_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard067_seed86067_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard067_seed86067				67	86067	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard068_seed86068_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard068_seed86068_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard068_seed86068				68	86068	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard069_seed86069_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard069_seed86069_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard069_seed86069				69	86069	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard070_seed86070_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard070_seed86070_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard070_seed86070				70	86070	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard071_seed86071_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard071_seed86071_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard071_seed86071				71	86071	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard072_seed86072_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard072_seed86072_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard072_seed86072				72	86072	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073				73	86073	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard074_seed86074_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard074_seed86074_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard074_seed86074				74	86074	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard075_seed86075_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard075_seed86075_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard075_seed86075				75	86075	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard076_seed86076_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard076_seed86076_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard076_seed86076				76	86076	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard077_seed86077_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard077_seed86077_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard077_seed86077				77	86077	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard078_seed86078_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard078_seed86078_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard078_seed86078				78	86078	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard079_seed86079_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard079_seed86079_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard079_seed86079				79	86079	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard080_seed86080_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard080_seed86080_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard080_seed86080				80	86080	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard081_seed86081_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard081_seed86081_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard081_seed86081				81	86081	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard082_seed86082_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard082_seed86082_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard082_seed86082				82	86082	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard083_seed86083_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard083_seed86083_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard083_seed86083				83	86083	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard084_seed86084_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard084_seed86084_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard084_seed86084				84	86084	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard085_seed86085_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard085_seed86085_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard085_seed86085				85	86085	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard086_seed86086_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard086_seed86086_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard086_seed86086				86	86086	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard087_seed86087_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard087_seed86087_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard087_seed86087				87	86087	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard088_seed86088_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard088_seed86088_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard088_seed86088				88	86088	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard089_seed86089_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard089_seed86089_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard089_seed86089				89	86089	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard090_seed86090_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard090_seed86090_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard090_seed86090				90	86090	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard091_seed86091_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard091_seed86091_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard091_seed86091				91	86091	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard092_seed86092_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard092_seed86092_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard092_seed86092				92	86092	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard093_seed86093_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard093_seed86093_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard093_seed86093				93	86093	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard094_seed86094_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard094_seed86094_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard094_seed86094				94	86094	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard095_seed86095_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard095_seed86095_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard095_seed86095				95	86095	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard096_seed86096_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard096_seed86096_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard096_seed86096				96	86096	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard097_seed86097_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard097_seed86097_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard097_seed86097				97	86097	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard098_seed86098_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard098_seed86098_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard098_seed86098				98	86098	0	0	eos_bundle_identity_frozen
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard099_seed86099_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard099_seed86099_bundle.tar.gz	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard099_seed86099				99	86099	0	0	eos_bundle_identity_frozen
