sample_class	process_or_mode	campaign	search_root	artifact_path	bytes	artifact_types	event_payload	content_opened
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggf_hh4b_ml_ext20k_frozen_v2_20260716_retry4.dag	248		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggf_hh4b_ml_ext20k_frozen_v2_20260716_retry4.dag.condor.sub	2356		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggf_hh4b_ml_ext20k_frozen_v2_20260716_retry5.dag	248		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggf_hh4b_ml_ext20k_frozen_v2_20260716_retry5.dag.condor.sub	2356		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggf_hh4b_ml_ext20k_frozen_v2_20260716_retry5.dag.dagman.log	849		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggf_hh4b_ml_ext20k_frozen_v2_20260716_retry5.dag.lib.out	29		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggf_hh4b_ml_ext20k_frozen_v2_20260716_retry5.dag.lib.err	0		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext20k_frozen_v2_20260716/ggf_hh4b_ml_ext20k_frozen_v2_20260716_retry5.dag.dagman.out	29270		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_pilot_84883345_0_receipt.json	314	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_pilot_3586615_0_receipt.json	500	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_2_receipt.json	499	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_1_receipt.json	499	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_5_receipt.json	499	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_3_receipt.json	499	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_17_receipt.json	500	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_15_receipt.json	500	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_18_receipt.json	500	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_0_receipt.json	499	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_4_receipt.json	499	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_16_receipt.json	500	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_6_receipt.json	499	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_14_receipt.json	500	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_13_receipt.json	500	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_12_receipt.json	500	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_10_receipt.json	500	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_8_receipt.json	499	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_11_receipt.json	500	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_7_receipt.json	499	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext20k_frozen_v2_20260716/receipts/ggf_hh4b_ml_ext20k_frozen_v2_20260716_bulk_3586817_9_receipt.json	499	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_manifest.csv	24235	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk.itemdata	781		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_canary.sub	1701		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk.sub	1964		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/canary.dryrun	20768		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/bulk.dryrun	80936		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_canary_cluster.txt	9		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_submit/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_cluster.txt	9		False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_canary_59851531_0_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard52_59851677_31_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard22_59851677_1_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard58_59851677_37_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard71_59851677_50_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard56_59851677_35_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard23_59851677_2_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard30_59851677_9_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard27_59851677_6_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard24_59851677_3_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard31_59851677_10_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard49_59851677_28_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard62_59851677_41_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard61_59851677_40_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard57_59851677_36_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard53_59851677_32_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard60_59851677_39_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard63_59851677_42_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard50_59851677_29_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard67_59851677_46_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard48_59851677_27_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard66_59851677_45_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard64_59851677_43_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard29_59851677_8_receipt.json	510	manifest_or_submission_record	False	False
signal	ggf_hh4b	ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/receipts/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_bulk_shard54_59851677_33_receipt.json	510	manifest_or_submission_record	False	False
