lumi_fb,threshold,S,B,S_over_B,S_over_sqrtB_stat,S_over_sqrtB_10pct_syst,signal_test_rows,background_test_rows
450,0.46,230.95884219587623,2920635.062378883,7.907829539228986e-05,0.13514374401586912,0.0007907694164108366,141,2117
450,0.47000000000000003,227.31324272164943,2851878.794193536,7.970648794207604e-05,0.1346043841784782,0.000797050905406155,137,2040
450,0.48,217.94549529896904,2772863.6717612343,7.859942683750371e-05,0.1308831196614553,0.0007859800957884515,134,1964
450,0.49,217.77115629896903,2698230.9513264243,8.070886452173964e-05,0.1325747440143713,0.0008070736897479306,133,1899
450,0.5,214.64857382474224,2621799.759065888,8.187069705934318e-05,0.13256480815746513,0.000818691357586597,132,1827
450,0.51,214.47423482474224,2513625.610553807,8.532465372895721e-05,0.13527727015357824,0.0008532295653690936,131,1748
450,0.52,207.88039187628866,2383816.91088806,8.720484821078206e-05,0.1346409225294065,0.0008720301916711145,127,1678
450,0.53,204.75780940206184,2288174.71110554,8.948521649517417e-05,0.1353617261393379,0.0008948326117499928,126,1614
450,0.54,197.98962745360822,2214118.860640778,8.942140865748686e-05,0.13305830070488905,0.0008941938938062364,121,1527
450,0.55,194.69270597938143,2120453.9599744407,9.181652120460479e-05,0.13370118536100478,0.0009181435626078768,119,1465
450,0.56,194.34402797938142,2030622.6336139636,9.570661961622144e-05,0.1363818534868439,0.0009570426312015707,117,1399
450,0.5700000000000001,190.8727675051546,1899819.574002269,0.00010046889195011876,0.13848023488821615,0.0010046624788519686,114,1326
450,0.58,190.8727675051546,1787970.8096104134,0.00010675384993938714,0.1427459378748159,0.0010675086472923796,114,1250
450,0.59,187.57584603092778,1724793.968554311,0.00010875261013821276,0.14282633809891968,0.0010874945764917897,112,1196
450,0.6,187.40150703092783,1628924.0787981108,0.0001150461887512895,0.14683265696076003,0.0011504265755872237,111,1129
450,0.61,184.104585556701,1560050.6438019506,0.00011801192883586489,0.1473992443979066,0.0011800814670686346,109,1052
450,0.62,177.5107426082474,1501208.6470230103,0.00011824521725228682,0.14487855715849388,0.0011824127911516263,105,1004
450,0.63,171.09123865979382,1412401.051512488,0.00012113502639818808,0.14396229267260516,0.0012113073835994818,102,942
450,0.64,164.84607371134018,1318614.442837161,0.00012501461257822537,0.14355545283988613,0.0012500987247003302,100,880
450,0.65,155.1296482886598,1248083.2877395314,0.00012429430776981495,0.13885867725357975,0.0012428932866143418,95,826
450,0.66,148.53580534020617,1188656.7731941799,0.00012496105578152562,0.13623946218578276,0.0012495579971541152,91,782
450,0.67,148.36146634020616,1131293.7320974162,0.00013114318777771738,0.1394869013177623,0.00131137392002029,90,734
450,0.68,144.54152786597936,1054472.3082653668,0.00013707474983743647,0.14075863658529084,0.001370682506150289,85,685
450,0.6900000000000001,135.17378044329894,971889.5250545084,0.00013908348321350385,0.1371146973274252,0.001390763284522075,82,631
450,0.7000000000000001,128.75427649484536,913190.8847606032,0.00014099382576360125,0.13473514028059927,0.001409861065534445,79,590
450,0.71,119.03785107216494,845858.3415807922,0.00014073024432164334,0.12943039003614712,0.0014072192627591045,74,543
450,0.72,118.68917307216493,788685.523693389,0.00015048985876696118,0.1336469860969469,0.0015048031912505483,72,502
450,0.73,115.21791259793815,736088.0856858186,0.00015652734345046325,0.1342935358714742,0.001565167121551243,69,455
450,0.74,105.85016517525773,636194.7895480709,0.0001663801196021265,0.13270781115580282,0.0016636704495025772,66,410
450,0.75,102.37890470103095,552709.3880938805,0.00018523098558919604,0.13770891554766648,0.0018521423122800588,63,372
450,0.76,98.73330522680413,466268.8466974937,0.00021175188075745583,0.14459240324158015,0.0021172917735063856,59,332
450,0.77,92.31380127835051,425872.89772278845,0.0002167637381293043,0.14145771327863677,0.0021673829326386007,56,293
450,0.78,85.89429732989692,394958.5727376315,0.00021747672606401675,0.13667483517778684,0.002174491997039876,53,263
450,0.79,85.71995832989691,314503.10638831445,0.00027255679383992844,0.15285142135580218,0.0027251347283474303,52,231
450,0.8,85.54561932989691,275263.0750125739,0.000310777678139319,0.16305112373220676,0.0031072124248640613,51,197
450,0.81,72.7066114329897,251189.8656475356,0.00028944882487819037,0.14506840882891792,0.0028939122652933288,45,183
450,0.8200000000000001,69.4096899587629,226101.44093613903,0.0003069847307092892,0.14597162388836427,0.003069168667148807,43,165
450,0.8300000000000001,62.8158470103093,186585.23820151188,0.00033666032541367633,0.1454221561373178,0.003365701454335431,39,136
450,0.84,59.34458653608248,171245.06067692646,0.0003465477269913372,0.14340757153414216,0.0034644658654899704,36,121
450,0.85,52.576404587628886,145448.44695370502,0.0003614779372952913,0.13785938590004954,0.003613537380835723,31,106
450,0.86,49.45382211340208,118754.57777057377,0.0004164371853432353,0.14350752762615002,0.00416261960785683,30,93
450,0.87,45.80822263917526,97637.55611585642,0.00046916601010393345,0.14660034462979457,0.004689259355119499,26,73
450,0.88,39.56305769072165,93742.08823395368,0.0004220415657050809,0.12921785794491644,0.004218166378142102,24,63
450,0.89,36.09179721649486,74143.1665577772,0.000486785214229686,0.13254792808628066,0.004864572721017286,21,49
450,0.9,26.72404979381443,47618.90476598825,0.0005612067292421654,0.12246516474855763,0.005606183868886989,18,37
450,0.91,26.20103279381443,37741.28837431139,0.0006942273017804067,0.1348683517372024,0.006933094068266296,15,27
450,0.92,16.31026837113402,26093.400900126253,0.0006250725397414601,0.10097079218570858,0.006238782116792024,9,16
450,0.93,13.013346896907215,25313.18814778149,0.0005140935555384689,0.0817928956308953,0.0051308108853702124,7,13
450,0.9400000000000001,13.013346896907215,17217.012574638087,0.0007558423298172427,0.09917680392752297,0.007536568007797335,7,10
450,0.9500000000000001,9.716425422680413,8364.057611312519,0.0011616880076888512,0.1062424345124438,0.011548051406287228,5,4
450,0.96,6.245164948453608,7851.726897136875,0.0007953874390015911,0.0704792576187705,0.007903702649130023,2,2
450,0.97,3.122582474226804,7607.27822113035,0.000410473021159311,0.03580133882992356,0.004078014348760611,1,1
450,0.98,0.0,0.0,,,,0,0
450,0.99,0.0,0.0,,,,0,0
4000,0.0,2855.0764000000004,63445887.666233815,4.50001805478637e-05,0.3584396092481197,0.0004500014508447198,202,6154
4000,0.01,2855.0764000000004,63336391.525605075,4.507797699282845e-05,0.3587493111797812,0.0004507794140671237,202,6111
4000,0.02,2855.0764000000004,62925495.09979605,4.537233112702603e-05,0.35991870167269363,0.00045372295074646164,202,5996
4000,0.03,2824.220751340207,62378560.417764306,4.527550383378067e-05,0.35758637761350254,0.00045275467542906775,199,5837
4000,0.04,2765.6088140206193,61772620.951473296,4.477078633579751e-05,0.35187850360730405,0.00044770750097467894,195,5698
4000,0.05,2737.8525253608254,61091874.11434268,4.481533043554238e-05,0.35028240836192387,0.00044815293756952907,194,5555
4000,0.06,2736.3028453608254,60410396.05145076,4.5295231023321735e-05,0.35205321974154874,0.0004529519353376881,193,5400
4000,0.07,2734.7531653608253,59673093.144397594,4.582891586905408e-05,0.3540208648341939,0.0004582887746911882,192,5267
4000,0.08,2733.203485360825,58794953.09894002,4.64870425317186e-05,0.35645272712073645,0.0004648700299857776,191,5125
4000,0.09,2703.8975167010312,58064184.14461621,4.656739014823031e-05,0.3548428533605376,0.0004656735004835576,189,5001
4000,0.1,2703.8975167010312,56889020.439661734,4.752933862816058e-05,0.35848913607963884,0.00047529296854479465,189,4904
4000,0.11,2674.5915480412377,56018507.09853305,4.774478447518779e-05,0.3573482853189417,0.0004774474186005662,187,4808
4000,0.12,2645.2855793814438,54717626.48342006,4.834430419205024e-05,0.35760941084437414,0.00048344260015940064,185,4708
4000,0.13,2640.636539381444,54096254.73170225,4.881366653713904e-05,0.35902527972156867,0.0004881362141978378,182,4604
4000,0.14,2640.636539381444,53197692.56109771,4.963817812865971e-05,0.362044730544257,0.000496381314742789,182,4507
4000,0.15,2640.636539381444,52348967.455791235,5.044295365732791e-05,0.3649678158164976,0.0005044290547788537,182,4414
4000,0.16,2640.636539381444,51843539.8156377,5.093472684874311e-05,0.36674255389878624,0.0005093467772531004,182,4327
4000,0.17,2639.086859381444,50941629.23030336,5.1806094529296e-05,0.36975773596794154,0.0005180604368088474,181,4241
4000,0.18,2639.086859381444,49859821.53152553,5.293013048016615e-05,0.37374752415976176,0.0005293007740130502,181,4152
4000,0.19,2639.086859381444,49321697.32246253,5.350762448679006e-05,0.3757808785180593,0.0005350757024337791,181,4074
4000,0.2,2639.086859381444,48598469.594181135,5.430390877365058e-05,0.3785666811244618,0.0005430385290375857,181,3995
4000,0.21,2639.086859381444,47829510.45475762,5.517695736981838e-05,0.38159767181592946,0.0005517689968903687,181,3921
4000,0.22,2611.33057072165,46918780.99256801,5.565640273423318e-05,0.38123124992096225,0.0005565634342289496,180,3835
4000,0.23,2582.024602061856,46295877.133611776,5.5772236361566896e-05,0.37948028459667643,0.0005577217612710385,178,3754
4000,0.24,2582.024602061856,45710794.55420595,5.648610196438335e-05,0.3819011717010205,0.0005648604017809212,178,3677
4000,0.25,2552.7186334020626,45210234.69012679,5.646329090964742e-05,0.37965101713054616,0.0005646322846449796,176,3603
4000,0.26,2551.1689534020625,44633212.587356806,5.7158532973822476e-05,0.38186525731575005,0.0005715846894253992,175,3525
4000,0.27,2517.2139447422687,42999934.64439327,5.8539948154792984e-05,0.3838718195175759,0.0005853988008510108,170,3451
4000,0.28,2517.2139447422687,41987385.850147076,5.995167105011495e-05,0.38847288499707505,0.0005995159965776372,170,3387
4000,0.29,2517.2139447422687,40833793.946330644,6.164536041031934e-05,0.393922023823902,0.0006164528492719467,170,3313
4000,0.3,2487.9079760824748,40272538.77353984,6.1776785170472e-05,0.39203948342271705,0.0006177670847221556,168,3235
4000,0.31,2487.9079760824748,39380334.004990414,6.317640616677345e-05,0.39645565300868363,0.000631763259537846,168,3164
4000,0.32,2486.3582960824747,38674073.24484958,6.429005500250987e-05,0.39981009443370613,0.000642899718849004,167,3080
4000,0.33,2455.5026474226806,37507431.66636908,6.546709647476074e-05,0.400942176270907,0.0006546700920276868,164,2999
4000,0.34,2426.196678762887,36690060.22087059,6.612681102613131e-05,0.4005454397303517,0.0006612672091088557,162,2927
4000,0.35000000000000003,2421.547638762887,35329368.55632745,6.854205828508052e-05,0.407403803855812,0.0006854196128092282,159,2856
4000,0.36,2393.7913501030935,34737975.09782879,6.890992763284902e-05,0.4061477424580175,0.0006890982844776604,158,2789
4000,0.37,2392.2416701030934,33642520.219522394,7.11076832084328e-05,0.4124400111964199,0.0007110757752740143,157,2717
4000,0.38,2362.9357014432994,32796738.131643616,7.204788756609437e-05,0.4126069870269979,0.0007204777772632537,155,2649
4000,0.39,2335.1794127835055,32238071.88479279,7.243545523220471e-05,0.41127823163139293,0.0007243534288788249,154,2585
4000,0.4,2333.6297327835055,31172604.402864903,7.486155800857737e-05,0.4179702831677311,0.0007486143793298644,153,2507
4000,0.41000000000000003,2221.0548981443303,30657425.427673016,7.244753488463152e-05,0.40113582763696526,0.0007244741672833392,148,2445
4000,0.42,2221.0548981443303,29972404.13160482,7.410332812783303e-05,0.40569392392186515,0.0007410320450888277,148,2391
4000,0.43,2221.0548981443303,29071733.60211816,7.639912117186245e-05,0.4119303852505752,0.0007639898977460021,148,2317
4000,0.44,2193.2986094845364,28290234.115518216,7.752847150463958e-05,0.4123628120315743,0.0007752833448162015,147,2241
4000,0.45,2163.9926408247425,26822817.113001026,8.067730662697076e-05,0.417833816034947,0.0008067715623806734,145,2174
4000,0.46,2052.9674861855674,25961200.55447896,7.90782953922899e-05,0.40292079780441853,0.0007907814309180831,141,2117
4000,0.47000000000000003,2020.5621575257735,25350033.726164766,7.970648794207607e-05,0.40131273745676604,0.0007970633073074256,137,2040
4000,0.48,1937.2932915463919,24647677.082322083,7.859942683750372e-05,0.3902180702270045,0.0007859926739207726,134,1964
4000,0.49,1935.743611546392,23984275.122901548,8.070886452173966e-05,0.3952615196210236,0.0008070869626855767,133,1899
4000,0.5,1907.9873228865981,23304886.747252334,8.18706970593432e-05,0.395231896619081,0.0008187052140855702,132,1827
4000,0.51,1906.437642886598,22343338.760478284,8.532465372895722e-05,0.40331889583200586,0.0008532446278979581,131,1748
4000,0.52,1847.8257055670106,21189483.65233831,8.720484821078208e-05,0.4014216737720479,0.000872046424376236,127,1678
4000,0.53,1820.0694169072167,20339330.765382577,8.948521649517418e-05,0.4035706949323597,0.0008948499651525556,126,1614
4000,0.54,1759.9077995876287,19681056.539029136,8.942140865748687e-05,0.3967032071289869,0.0008942118148201051,121,1527
4000,0.55,1730.6018309278356,18848479.64421725,9.181652120460483e-05,0.3986199188526755,0.0009181627764078008,119,1465
4000,0.56,1727.5024709278355,18049978.96545745,9.57066196162215e-05,0.40661212705866645,0.0009570635450172433,117,1399
4000,0.5700000000000001,1696.6468222680414,16887285.102242388,0.0001004688919501188,0.41286829166691924,0.0010046859448239339,114,1326
4000,0.58,1696.6468222680414,15893073.863203675,0.00010675384993938717,0.4255861608000671,0.0010675351409074301,114,1250
4000,0.59,1667.3408536082475,15331501.942704987,0.0001087526101382128,0.4258258679554034,0.0010875225546950992,112,1196
4000,0.6,1665.7911736082478,14479325.144872095,0.00011504618875128954,0.4377704030415563,0.0011504579147589274,111,1129
4000,0.61,1636.4852049484539,13867116.833795115,0.00011801192883586494,0.4394596404077658,0.0011801150332819816,109,1052
4000,0.62,1577.873267628866,13344076.862426756,0.00011824521725228684,0.4319444030513082,0.001182447741922165,105,1004
4000,0.63,1520.8110103092786,12554676.013444334,0.00012113502639818812,0.4292126301502201,0.0012113454397115204,102,942
4000,0.64,1465.2984329896908,11721017.269663654,0.00012501461257822537,0.42799966812100093,0.0012501407928913548,100,880
4000,0.65,1378.9302070103095,11094073.668795835,0.00012429430776981492,0.4139965888062775,0.0012429374759024875,95,826
4000,0.66,1320.3182696907215,10565837.983948264,0.00012496105578152565,0.40618759822056316,0.0012496046444097622,91,782
4000,0.67,1318.7685896907215,10055944.285310365,0.0001311431877777174,0.415869591089762,0.0013114253571458953,90,734
4000,0.68,1284.8135810309282,9373087.184581038,0.00013707474983743655,0.4196611730998657,0.0013707401862876256,85,685
4000,0.6900000000000001,1201.5447150515465,8639018.000484519,0.0001390834832135039,0.4087970452512421,0.0013908267824773255,82,631
4000,0.7000000000000001,1144.4824577319591,8117252.30898314,0.0001409938257636013,0.4017025768338535,0.0014099295728916138,79,590
4000,0.71,1058.1142317525773,7518740.8140514875,0.00014073024432164334,0.38588686730018185,0.0014072930846786124,74,543
4000,0.72,1055.0148717525772,7010537.98838568,0.00015048985876696118,0.3984583278676567,0.0015048878546667333,72,502
4000,0.73,1024.1592230927833,6543005.206096167,0.0001565273434504632,0.40038596686323014,0.0015652614732158713,69,455
4000,0.74,940.8903571134018,5655064.795982853,0.00016638011960212645,0.39565824918610665,0.0016637864854990132,66,410
4000,0.75,910.0347084536078,4912972.338612272,0.00018523098558919588,0.41056866169647954,0.0018522910049657585,63,372
4000,0.76,877.6293797938141,4144611.9706443893,0.00021175188075745567,0.43109125690431194,0.0021174932625958568,59,332
4000,0.77,820.5671224742266,3785536.8686470087,0.00021676373812930426,0.4217454171102752,0.002167608751345539,56,293
4000,0.78,763.5048651546389,3510742.8687789477,0.00021747672606401656,0.4074856296948143,0.002174736288266462,53,263
4000,0.79,761.9551851546389,2795583.1678961283,0.0002725567938399284,0.45571489147871547,0.0027255191919543513,52,231
4000,0.8,760.405505154639,2446782.8890006565,0.00031077767813931893,0.4861245286305913,0.0031077132759318444,51,197
4000,0.81,646.2809905154637,2232798.8057558713,0.0002894488248781903,0.43251043137225464,0.002894423433469867,45,183
4000,0.8200000000000001,616.97502185567,2009790.5860990132,0.00030698473070928914,0.43520329840055283,0.0030697709376249823,43,165
4000,0.8300000000000001,558.3630845360823,1658535.4506801052,0.00033666032541367617,0.43356510207684085,0.003366501765470344,39,136
4000,0.84,527.5074358762886,1522178.3171282338,0.0003465477269913374,0.42755877125134095,0.003465363442693165,36,121
4000,0.85,467.3458185567012,1292875.0840329323,0.00036147793729529164,0.4110172776118493,0.003614639584904679,31,106
4000,0.86,439.5895298969074,1055596.246849544,0.0004164371853432355,0.4278567827400007,0.004164174615330617,30,93
4000,0.87,407.1842012371135,867889.3876965013,0.0004691660101039336,0.4370777814894892,0.004691389833032293,26,73
4000,0.88,351.6716239175258,833263.0065240324,0.000422041565705081,0.3852532190289926,0.004220162433531193,24,63
4000,0.89,320.8159752577321,659050.3694024638,0.00048678521422968607,0.3951815699702363,0.004867482876268326,21,49
4000,0.9,237.5471092783505,423279.15347545105,0.0005612067292421655,0.3651205776713144,0.005611404482423699,18,37
4000,0.91,232.89806927835048,335478.118882768,0.0006942273017804066,0.4020997366636485,0.006941238565631567,15,27
4000,0.92,144.98016329896907,231941.3413344556,0.0006250725397414601,0.301036740092332,0.0062493783531861555,9,16
4000,0.93,115.67419463917524,225006.11686916873,0.000514093555538469,0.2438592996096366,0.005139793536966991,7,13
4000,0.9400000000000001,115.67419463917524,153040.11177456076,0.0007558423298172427,0.2956881004974793,0.007555955082131532,7,10
4000,0.9500000000000001,86.36822597938144,74347.17876722239,0.0011616880076888512,0.31675374088652547,0.011609075359544405,5,4
4000,0.96,55.51257731958763,69793.12797454999,0.0007953874390015912,0.21012854805238773,0.007948182327240424,2,2
4000,0.97,27.756288659793814,67620.250854492,0.000410473021159311,0.10673896974561582,0.004101698439999233,1,1
4000,0.98,0.0,0.0,,,,0,0
4000,0.99,0.0,0.0,,,,0,0
